word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
deliver,0,0,0,0,0,0,0,0,0,0,0,2,0
series,0,0,0,0,0,0,0,7,0,0,0,0,0
lecture,0,0,0,0,0,0,0,2,0,0,0,0,0
mineralogy,0,0,0,0,0,0,0,4,0,0,0,0,0
course,0,0,5,0,0,0,0,11,0,0,0,0,0
break,0,0,0,0,0,0,0,0,0,0,0,12,0
passion,0,0,0,0,0,0,0,2,0,0,0,0,0
twice,0,0,3,0,0,1,0,0,0,0,0,0,0
anxious,5,0,0,0,0,0,0,0,0,0,0,0,0
improvement,0,0,0,0,0,0,0,3,0,0,0,0,0
class,0,0,0,0,0,0,0,2,0,0,0,0,0
degree,0,0,0,0,0,0,0,19,0,0,0,0,0
attention,0,0,0,0,0,0,0,8,0,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,0,0,6,0
success,0,0,0,0,0,0,0,3,0,0,0,0,0
eventually,0,0,1,0,0,0,0,0,0,0,0,0,0
crown,0,0,0,0,0,0,0,0,0,0,0,3,0
labour,0,0,0,0,0,0,0,6,0,0,0,2,0
matter,0,0,0,0,0,0,0,13,0,0,0,1,0
detail,0,0,0,0,0,0,0,2,0,0,0,0,0
trouble,0,0,0,0,0,0,0,3,0,0,0,6,0
teaching,0,0,0,0,0,0,0,1,0,0,0,0,0
german,6,0,0,0,0,0,0,0,0,0,0,0,0
philosophy,0,0,0,0,0,0,0,1,0,0,0,0,0
call,0,0,0,0,0,0,0,0,0,0,0,23,0
subjective,1,0,0,0,0,0,0,0,0,0,0,0,0
benefit,0,0,0,0,0,0,0,1,0,0,0,1,0
learned,8,0,0,0,0,0,0,0,0,0,0,0,0
egotist,0,0,0,0,0,0,0,1,0,0,0,0,0
science,0,0,0,0,0,0,0,14,0,0,0,0,0
pulley,0,0,0,0,0,0,0,1,0,0,0,0,0
work,0,0,0,0,0,0,0,15,0,0,0,13,0
uneasily,0,0,3,0,0,0,0,0,0,0,0,0,0
want,0,0,0,0,0,0,0,8,0,0,0,16,0
draw,0,0,0,0,0,0,0,0,0,0,0,10,0
miser,0,0,0,0,0,0,0,1,0,0,0,0,0
sort,0,0,0,0,0,0,0,6,0,0,0,1,0
misfortune,0,0,0,0,0,0,0,1,0,0,0,0,0
gift,0,0,0,0,0,0,0,0,0,0,0,1,0
sufficiently,0,0,2,0,0,0,0,0,0,0,0,0,0
utterance,0,0,0,0,0,0,0,1,0,0,0,0,0
sure,12,0,0,0,0,0,0,0,0,0,0,0,0
talk,0,0,0,0,0,0,0,2,0,0,0,7,0
certainly,0,0,6,0,0,0,0,0,0,0,0,0,0
public,2,0,0,0,0,0,0,0,0,0,0,0,0
delivery,0,0,0,0,0,0,0,1,0,0,0,0,0
deplore,0,0,0,0,0,0,0,0,0,0,0,1,0
speaker,0,0,0,0,0,0,0,1,0,0,0,0,0
fact,0,0,0,0,0,0,0,14,0,0,0,0,0
complete,5,0,0,0,0,0,0,0,0,0,0,3,0
standstill,0,0,0,0,0,0,0,1,0,0,0,0,0
fight,0,0,0,0,0,0,0,0,0,0,0,1,0
wilful,1,0,0,0,0,0,0,0,0,0,0,0,0
refuse,0,0,0,0,0,0,0,0,0,0,0,9,0
struggle,0,0,0,0,0,0,0,3,0,0,0,3,0
lip,0,0,0,0,0,0,0,5,0,0,0,0,0
resist,0,0,0,0,0,0,0,0,0,0,0,5,0
distend,0,0,0,0,0,0,0,0,0,0,0,3,0
cheek,0,0,0,0,0,0,0,4,0,0,0,0,0
unaske,0,0,0,0,0,0,0,0,0,0,0,1,0
shape,0,0,0,0,0,0,0,2,0,0,0,0,0
round,3,7,4,0,0,0,0,0,0,0,0,1,0
unscientific,1,0,0,0,0,0,0,0,0,0,0,0,0
oath,0,0,0,0,0,0,0,1,0,0,0,0,0
fury,0,0,0,0,0,0,0,3,0,0,0,0,0
gradually,0,0,2,0,0,0,0,0,0,0,0,0,0
abate,0,0,0,0,0,0,0,0,0,0,0,2,0
greek,1,0,0,0,0,0,0,0,0,0,0,0,0
latin,3,0,0,0,0,0,0,0,0,0,0,0,0
term,0,0,0,0,0,0,0,3,0,0,0,0,0
hard,4,0,3,0,0,0,0,0,0,0,0,0,0
articulate,0,0,0,0,0,0,0,0,0,0,0,1,0
trying,1,0,0,0,0,0,0,0,0,0,0,0,0
poet,0,0,0,0,0,0,0,1,0,0,0,0,0
measure,0,0,0,0,0,0,0,2,0,0,0,4,0
wish,0,0,0,0,0,0,0,2,0,0,0,3,0
respectable,1,0,0,0,0,0,0,0,0,0,0,0,0
far,2,0,25,0,0,0,0,0,0,0,0,0,0
true,12,0,0,0,0,0,0,0,0,0,0,0,0
august,1,0,0,0,0,0,0,0,0,0,0,0,0
presence,0,0,0,0,0,0,0,7,0,0,0,0,0
rhombohedral,1,0,0,0,0,0,0,0,0,0,0,0,0
crystal,0,0,0,0,0,0,0,4,0,0,0,0,0
retinasphaltic,1,0,0,0,0,0,0,0,0,0,0,0,0
resin,0,0,0,0,0,0,0,2,0,0,0,0,0
gehlenite,0,0,0,0,0,0,0,1,0,0,0,0,0
molybdenite,0,0,0,0,0,0,0,1,0,0,0,0,0
tungstate,0,0,0,0,0,0,0,1,0,0,0,0,0
titanite,0,0,0,0,0,0,0,1,0,0,0,0,0
zirconium,0,0,0,0,0,0,0,1,0,0,0,0,0
facile,1,0,0,0,0,0,0,0,0,0,0,0,0
tongue,0,0,0,0,0,0,0,4,0,0,0,0,0
slip,0,0,0,0,0,0,0,2,0,0,0,3,0
happen,0,0,0,0,0,0,0,0,0,0,0,7,0
venial,1,0,0,0,0,0,0,0,0,0,0,0,0
fault,0,0,0,0,0,0,0,1,0,0,0,0,0
pretty,7,0,2,0,0,0,0,0,0,0,0,0,0
understand,0,0,0,0,0,0,0,0,0,0,0,12,0
unfair,1,0,0,0,0,0,0,0,0,0,0,0,0
advantage,0,0,0,0,0,0,0,4,0,0,0,0,0
take,0,0,0,0,0,0,0,0,0,0,0,61,0
student,0,0,0,0,0,0,0,2,0,0,0,0,0
lay,0,0,0,0,0,0,0,0,0,0,0,19,0
wait,0,0,0,0,0,0,0,1,0,0,0,12,0
dangerous,6,0,0,0,0,0,0,0,0,0,0,0,0
place,0,0,0,0,0,0,0,27,0,0,0,8,0
begin,0,0,0,0,0,0,0,0,0,0,0,31,0
stumble,0,0,0,0,0,0,0,0,0,0,0,2,0
loud,3,0,0,0,0,0,0,0,0,0,0,0,0
laughter,0,0,0,0,0,0,0,1,0,0,0,0,0
good,50,0,1,0,0,0,1,3,0,0,0,0,0
taste,0,0,0,0,0,0,0,2,0,0,0,0,0
audience,0,0,0,0,0,0,0,1,0,0,0,0,0
honour,0,0,0,0,0,0,0,5,0,0,0,3,0
sorry,3,0,0,0,0,0,0,0,0,0,0,0,0
conjecture,0,0,0,0,0,0,0,0,0,0,0,1,0
merry,2,0,0,0,0,0,0,0,0,0,0,0,0
expense,0,0,0,0,0,0,0,4,0,0,0,0,0
deep,10,0,1,0,0,0,0,0,0,0,0,0,0
learning,0,0,0,0,0,0,0,2,0,0,0,0,0
assert,0,0,0,0,0,0,0,0,0,0,0,1,0
reassert,0,0,0,0,0,0,0,0,0,0,0,1,0
irretrievably,0,0,1,0,0,0,0,0,0,0,0,0,0
injure,0,0,0,0,0,0,0,0,0,0,0,1,0
specimen,0,0,0,0,0,0,0,8,0,0,0,0,0
ardour,0,0,0,0,0,0,0,2,0,0,0,0,0
handle,0,0,0,0,0,0,0,0,0,0,0,2,0
unite,0,0,0,0,0,0,0,0,0,0,0,1,0
genius,0,0,0,0,0,0,0,5,0,0,0,0,0
geologist,0,0,0,0,0,0,0,8,0,0,0,0,0
keen,4,0,0,0,0,0,0,0,0,0,0,0,0
eye,0,0,0,0,0,0,0,35,0,0,0,0,0
mineralogist,0,0,0,0,0,0,0,5,0,0,0,0,0
arm,0,0,0,0,0,0,0,16,0,0,0,1,0
hammer,0,0,0,0,0,0,0,3,0,0,0,0,0
steel,0,0,0,0,0,0,0,2,0,0,0,0,0
pointer,0,0,0,0,0,0,0,1,0,0,0,0,0
magnetic,1,0,0,0,0,0,0,0,0,0,0,0,0
needle,0,0,0,0,0,0,0,2,0,0,0,0,0
blowpipe,0,0,0,0,0,0,0,1,0,0,0,0,0
bottle,0,0,0,0,0,0,0,2,0,0,0,0,0
nitric,1,0,0,0,0,0,0,0,0,0,0,0,0
acid,0,0,0,0,0,0,0,1,0,0,0,0,0
powerful,2,0,0,0,0,0,0,0,0,0,0,0,0
refer,0,0,0,0,0,0,0,0,0,0,0,2,0
mineral,0,0,0,0,0,0,0,5,0,0,0,0,0
proper,8,0,0,0,0,0,0,0,0,0,0,0,0
elementary,2,0,0,0,0,0,0,0,0,0,0,0,0
substance,0,0,0,0,0,0,0,2,0,0,0,0,0
enumerate,0,0,0,0,0,0,0,0,0,0,0,1,0
fracture,0,0,0,0,0,0,0,1,0,0,0,0,0
appearance,0,0,0,0,0,0,0,13,0,0,0,0,0
hardness,0,0,0,0,0,0,0,1,0,0,0,0,0
fusibility,0,0,0,0,0,0,0,1,0,0,0,0,0
sonorousness,0,0,0,0,0,0,0,1,0,0,0,0,0
smell,0,0,0,0,0,0,0,2,0,0,0,1,0
honourably,0,0,1,0,0,0,0,0,0,0,0,0,0
mention,0,0,0,0,0,0,0,1,0,0,0,2,0
college,0,0,0,0,0,0,0,2,0,0,0,0,0
society,0,0,0,0,0,0,0,3,0,0,0,0,0
fail,0,0,0,0,0,0,0,0,0,0,0,8,0
frequently,0,0,2,0,0,0,0,0,0,0,0,0,0
consult,0,0,0,0,0,0,0,0,0,0,0,9,0
difficult,2,0,0,0,0,0,0,0,0,0,0,0,0
problem,0,0,0,0,0,0,0,2,0,0,0,0,0
chemistry,0,0,0,0,0,0,0,1,0,0,0,0,0
indebted,1,0,0,0,0,0,0,0,0,0,0,0,0
considerable,5,0,0,0,0,0,0,0,0,0,0,0,0
discovery,0,0,0,0,0,0,0,7,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,0,0,15,0
imposing,1,0,0,0,0,0,0,0,0,0,0,0,0
folio,0,0,0,0,0,0,0,1,0,0,0,0,0
entitle,0,0,0,0,0,0,0,0,0,0,0,2,0
plate,0,0,0,0,0,0,0,3,0,0,0,0,0
cover,0,0,0,0,0,0,0,1,0,0,0,3,0
title,0,0,0,0,0,0,0,3,0,0,0,0,0
let,0,0,0,0,0,0,0,0,0,0,0,28,0
add,0,0,0,0,0,0,0,0,0,0,0,12,0
curator,0,0,0,0,0,0,0,3,0,0,0,0,0
museum,0,0,0,0,0,0,0,4,0,0,0,0,0
form,0,0,0,0,0,0,0,9,0,0,0,32,0
russian,1,0,0,0,0,0,0,0,0,0,0,0,0
ambassador,0,0,0,0,0,0,0,1,0,0,0,0,0
valuable,2,0,0,0,0,0,0,0,0,0,0,0,0
collection,0,0,0,0,0,0,0,3,0,0,0,0,0
fame,0,0,0,0,0,0,0,1,0,0,0,0,0
european,1,0,0,0,0,0,0,0,0,0,0,0,0
gentleman,0,0,0,0,0,0,0,2,0,0,0,0,0
address,0,0,0,0,0,0,0,0,0,0,0,1,0
impetuous,2,0,0,0,0,0,0,0,0,0,0,0,0
manner,0,0,0,0,0,0,0,4,0,0,0,0,0
fancy,1,0,0,0,0,0,0,2,0,0,0,4,0
tall,8,0,0,0,0,0,0,0,0,0,0,0,0
spare,1,0,0,0,0,0,0,0,0,0,0,2,0
iron,0,0,0,0,0,0,0,12,0,0,0,0,0
constitution,0,0,0,0,0,0,0,2,0,0,0,0,0
fair,6,0,0,0,0,0,0,0,0,0,0,0,0
complexion,0,0,0,0,0,0,0,2,0,0,0,0,0
year,0,0,0,0,0,0,0,14,0,0,0,0,0
restless,3,0,0,0,0,0,0,0,0,0,0,0,0
incessant,2,0,0,0,0,0,0,0,0,0,0,0,0
motion,0,0,0,0,0,0,0,4,0,0,0,0,0
sized,1,0,0,0,0,0,0,0,0,0,0,0,0
spectacle,0,0,0,0,0,0,0,7,0,0,0,0,0
long,27,0,20,0,0,0,0,0,0,0,0,0,0
thin,5,0,0,0,0,0,0,0,0,0,0,0,0
nose,0,0,0,0,0,0,0,2,0,0,0,0,0
like,1,62,0,0,0,0,0,0,0,0,0,3,0
knife,0,0,0,0,0,0,0,1,0,0,0,0,0
blade,0,0,0,0,0,0,0,1,0,0,0,0,0
boy,0,0,0,0,0,0,0,5,0,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,0,0,20,0
remark,0,0,0,0,0,0,0,2,0,0,0,1,0
organ,0,0,0,0,0,0,0,1,0,0,0,0,0
magnetise,0,0,0,0,0,0,0,0,0,0,0,1,0
attract,0,0,0,0,0,0,0,0,0,0,0,2,0
filing,0,0,0,0,0,0,0,1,0,0,0,0,0
merely,0,0,6,0,0,0,0,0,0,0,0,0,0
mischievous,1,0,0,0,0,0,0,0,0,0,0,0,0
report,0,0,0,0,0,0,0,1,0,0,0,0,0
attraction,0,0,0,0,0,0,0,4,0,0,0,0,0
snuff,0,0,0,0,0,0,0,1,0,0,0,0,0
quantity,0,0,0,0,0,0,0,7,0,0,0,0,0
portrait,0,0,0,0,0,0,0,2,0,0,0,0,0
walk,0,0,0,0,0,0,0,9,0,0,0,8,0
mathematical,1,0,0,0,0,0,0,0,0,0,0,0,0
stride,0,0,0,0,0,0,0,1,0,0,0,0,0
yard,0,0,0,0,0,0,0,5,0,0,0,0,0
keep,0,0,0,0,0,0,0,0,0,0,0,18,0
fist,0,0,0,0,0,0,0,2,0,0,0,0,0
firmly,0,0,2,0,0,0,0,0,0,0,0,0,0
closed,1,0,0,0,0,0,0,0,0,0,0,0,0
sign,0,0,0,0,0,0,0,4,0,0,0,0,0
irritable,1,0,0,0,0,0,0,0,0,0,0,0,0
temperament,0,0,0,0,0,0,0,1,0,0,0,0,0
think,0,0,0,0,0,0,0,0,0,0,0,42,0
shall,0,0,0,37,0,0,0,0,0,0,0,0,0
disenchant,0,0,0,0,0,0,0,0,0,0,0,1,0
mistake,0,0,0,0,0,0,0,4,0,0,0,4,0
covet,0,0,0,0,0,0,0,0,0,0,0,1,0
company,0,0,0,0,0,0,0,8,0,0,0,0,0
live,1,0,0,0,0,0,0,0,0,0,0,7,0
structure,0,0,0,0,0,0,0,3,0,0,0,0,0
brick,0,0,0,0,0,0,0,1,0,0,0,0,0
wood,0,0,0,0,0,0,0,5,0,0,0,0,0
gable,0,0,0,0,0,0,0,1,0,0,0,0,0
cut,0,0,0,0,0,0,0,0,0,0,0,2,0
step,0,0,0,0,0,0,0,19,0,0,0,1,0
look,0,0,0,0,0,0,0,1,0,0,0,48,0
wind,0,0,0,0,0,0,0,9,0,0,0,6,0
canal,0,0,0,0,0,0,0,3,0,0,0,0,0
intersect,0,0,0,0,0,0,0,0,0,0,0,3,0
middle,2,0,0,0,0,0,0,4,0,0,0,0,0
ancient,10,0,0,0,0,0,0,0,0,0,0,0,0
quarter,0,0,0,0,0,0,0,7,0,0,0,0,0
fire,0,0,0,0,0,0,0,15,0,0,0,1,0
fortunately,0,0,2,0,0,0,0,0,0,0,0,0,0
stand,0,0,0,0,0,0,0,1,0,0,0,27,0
slightly,0,0,1,0,0,0,0,0,0,0,0,0,0
perpendicular,3,0,0,0,0,0,0,0,0,0,0,0,0
bulge,0,0,0,0,0,0,0,1,0,0,0,1,0
roof,0,0,0,0,0,0,0,6,0,0,0,0,0
slope,0,0,0,0,0,0,0,5,0,0,0,3,0
cap,0,0,0,0,0,0,0,3,0,0,0,0,0
left,2,0,2,0,0,0,0,2,0,0,0,0,0
ear,0,0,0,0,0,0,0,2,0,0,0,0,0
line,0,0,0,0,0,0,0,12,0,0,0,2,0
accuracy,0,0,0,0,0,0,0,1,0,0,0,0,0
firm,3,0,0,0,0,0,0,0,0,0,0,0,0
thank,0,0,0,0,0,0,0,2,0,0,0,3,0
elm,0,0,0,0,0,0,0,1,0,0,0,0,0
buttress,0,0,0,0,0,0,0,0,0,0,0,2,0
spring,0,0,0,0,0,0,0,11,0,0,0,4,0
send,0,0,0,0,0,0,0,0,0,0,0,8,0
young,10,0,0,0,0,0,0,0,0,0,0,0,0
spray,0,0,0,0,0,0,0,2,0,0,0,0,0
window,0,0,0,0,0,0,0,4,0,0,0,0,0
pane,0,0,0,0,0,0,0,2,0,0,0,0,0
tolerably,0,0,1,0,0,0,0,0,0,0,0,0,0
content,1,0,0,0,0,0,0,2,0,0,0,1,0
god,0,0,0,0,0,0,0,3,0,0,0,0,0
daughter,0,0,0,0,0,0,0,1,0,0,0,0,0
seventeen,0,0,0,0,0,0,0,0,1,0,0,0,0
orphan,0,0,0,0,0,0,0,1,0,0,0,0,0
laboratory,0,0,0,0,0,0,0,1,0,0,0,0,0
assistant,0,0,0,0,0,0,0,1,0,0,0,0,0
freely,0,0,1,0,0,0,0,0,0,0,0,0,0
confess,0,0,0,0,0,0,0,0,0,0,0,6,0
exceedingly,0,0,1,0,0,0,0,0,0,0,0,0,0
fond,4,0,0,0,0,0,0,0,0,0,0,0,0
geology,0,0,0,0,0,0,0,2,0,0,0,0,0
kindred,0,0,0,0,0,0,0,1,0,0,0,0,0
blood,0,0,0,0,0,0,0,4,0,0,0,0,0
vein,0,0,0,0,0,0,0,2,0,0,0,1,0
midst,0,0,0,0,0,0,0,7,0,0,0,0,0
happy,2,0,0,0,0,0,0,0,0,0,0,0,0
happily,0,0,8,0,0,0,0,0,0,0,0,0,0
spite,0,0,0,0,0,0,0,7,0,0,0,0,0
impatience,0,0,0,0,0,0,0,6,0,0,0,0,0
excitable,1,0,0,0,0,0,0,0,0,0,0,0,0
notion,0,0,0,0,0,0,0,3,0,0,0,0,0
nature,0,0,0,0,0,0,0,12,0,0,0,0,0
slow,6,0,0,0,0,0,0,0,0,0,0,0,0
plant,0,0,0,0,0,0,0,7,0,0,0,1,0
terra,0,0,0,0,0,0,0,1,0,0,0,0,0
cotta,0,0,0,0,0,0,0,1,0,0,0,0,0
pot,0,0,0,0,0,0,0,1,0,0,0,0,0
outside,0,2,1,0,0,0,0,0,0,0,0,0,0
seedling,1,0,0,0,0,0,0,0,0,0,0,0,0
mignonette,0,0,0,0,0,0,0,1,0,0,0,0,0
convolvulus,0,0,0,0,0,0,0,1,0,0,0,0,0
pull,0,0,0,0,0,0,0,1,0,0,0,3,0
fast,0,0,6,0,0,0,0,2,0,0,0,1,0
deal,0,0,0,0,0,0,0,1,0,0,0,2,0
strange,3,0,0,0,0,0,0,0,0,0,0,0,0
individual,0,0,0,0,0,0,0,2,0,0,0,0,0
prompt,1,0,0,0,0,0,0,0,0,0,0,0,0
obedience,0,0,0,0,0,0,0,2,0,0,0,0,0
know,0,0,0,0,0,0,0,0,0,0,0,48,0
lie,0,0,0,0,0,0,0,0,0,0,0,14,0
perfect,7,0,0,0,0,0,0,0,0,0,0,0,0
order,0,0,0,0,0,0,0,12,0,0,0,1,0
correctly,0,0,1,0,0,0,0,0,0,0,0,0,0
name,0,0,0,0,0,0,0,2,0,0,0,4,0
divide,0,0,0,0,0,0,0,0,0,0,0,3,0
inflammable,2,0,0,0,0,0,0,0,0,0,0,0,0
metallic,1,0,0,0,0,0,0,0,0,0,0,0,0
lithoid,1,0,0,0,0,0,0,0,0,0,0,0,0
bit,0,0,0,0,0,0,0,9,0,0,0,0,0
instead,0,0,12,0,0,0,0,0,0,0,0,0,0
enjoy,0,0,0,0,0,0,0,0,0,0,0,5,0
lad,0,0,0,0,0,0,0,4,0,0,0,0,0
age,0,0,0,0,0,0,0,8,0,0,0,0,0
prefer,0,0,0,0,0,0,0,0,0,0,0,2,0
dust,0,0,0,0,0,0,0,4,0,0,0,1,0
graphite,0,0,0,0,0,0,0,1,0,0,0,0,0
anthracite,0,0,0,0,0,0,0,1,0,0,0,0,0
coal,0,0,0,0,0,0,0,10,0,0,0,0,0
lignite,0,0,0,0,0,0,0,1,0,0,0,0,0
peat,0,0,0,0,0,0,0,4,0,0,0,0,0
bitumen,0,0,0,0,0,0,0,1,0,0,0,0,0
organic,1,0,0,0,0,0,0,0,0,0,0,0,0
salt,0,0,0,0,0,0,0,1,0,0,0,1,0
protect,0,0,0,0,0,0,0,0,0,0,0,2,0
grain,0,0,0,0,0,0,0,1,0,0,0,0,0
metal,0,0,0,0,0,0,0,8,0,0,0,0,0
gold,0,0,0,0,0,0,0,3,0,0,0,0,0
current,1,0,0,0,0,0,0,1,0,0,0,0,0
value,0,0,0,0,0,0,0,4,0,0,0,0,0
altogether,0,0,4,0,0,0,0,0,0,0,0,0,0
disappear,0,0,0,0,0,0,0,0,0,0,0,7,0
republican,1,0,0,0,0,0,0,0,0,0,0,0,0
equality,0,0,0,0,0,0,0,1,0,0,0,0,0
scientific,12,0,0,0,0,0,0,0,0,0,0,0,0
stone,0,0,0,0,0,0,0,17,0,0,0,0,0
rebuild,0,0,0,0,0,0,0,0,0,0,0,1,0
entirely,0,0,5,0,0,0,0,0,0,0,0,0,0
handsome,1,0,0,0,0,0,0,0,0,0,0,0,0
additional,2,0,0,0,0,0,0,0,0,0,0,0,0
suit,0,0,0,0,0,0,0,0,0,0,0,2,0
admirably,0,0,1,0,0,0,0,0,0,0,0,0,0
enter,0,0,0,0,0,0,0,0,0,0,0,7,0
wonder,0,0,0,0,0,0,0,5,0,0,0,1,0
fill,0,0,0,0,0,0,0,0,0,0,0,6,0
thought,0,0,0,0,0,0,0,8,0,0,0,0,0
velvet,1,0,0,0,0,0,0,1,0,0,0,0,0
easy,14,0,0,0,0,0,0,0,0,0,0,0,0
chair,0,0,0,0,0,0,0,3,0,0,0,0,0
grasp,0,0,0,0,0,0,0,0,0,0,0,3,0
hand,0,0,0,0,0,0,0,42,0,0,0,1,0
book,0,0,0,0,0,0,0,22,0,0,0,0,0
bend,0,0,0,0,0,0,0,2,0,0,0,8,0
ponder,0,0,0,0,0,0,0,0,0,0,0,1,0
intense,3,0,0,0,0,0,0,0,0,0,0,0,0
admiration,0,0,0,0,0,0,0,2,0,0,0,0,0
remarkable,9,0,0,0,0,0,0,0,0,0,0,0,0
