word,ADJ,ADP,ADV,DET,NOUN,NUM,SCONJ,VERB,X
bring,0,0,0,0,0,0,0,15,0
bipedalism,0,0,0,0,3,0,0,0,0
include,0,0,0,0,0,0,0,99,0
foot,0,0,0,0,57,0,0,0,0
arrangement,0,0,0,0,18,0,0,0,0
size,0,0,0,0,28,0,0,0,0
hip,0,0,0,0,58,0,0,0,0
shape,0,0,0,0,23,0,0,14,0
knee,0,0,0,0,71,0,0,0,0
length,0,0,0,0,33,0,0,0,0
vertebral,46,0,0,0,0,0,0,0,0
column,0,0,0,0,59,0,0,0,0
orientation,0,0,0,0,3,0,0,0,0
spine,0,0,0,0,55,0,0,0,0
develop,0,0,0,0,0,0,0,62,0
curved,9,0,0,0,0,0,0,0,0
act,0,0,0,0,0,0,0,42,0
shock,0,0,0,0,7,0,0,0,0
absorber,0,0,0,0,1,0,0,0,0
help,0,0,0,0,0,0,0,25,0
heavy,11,0,0,0,0,0,0,0,0
skull,0,0,0,0,42,0,0,0,0
walk,0,0,0,0,0,0,0,23,0
demand,0,0,0,0,9,0,0,2,0
monumental,1,0,0,0,0,0,0,0,0
upper,94,0,0,0,0,0,0,0,0
lower,40,0,0,0,0,0,0,3,0
limb,0,0,0,0,43,0,0,0,0
head,0,0,0,0,73,0,0,0,0
neck,0,0,0,0,35,0,0,0,0
trunk,0,0,0,0,26,0,0,0,0
torso,0,0,0,0,1,0,0,0,0
require,0,0,0,0,0,0,0,36,0
maintain,0,0,0,0,0,0,0,20,0
new,25,0,0,0,0,0,0,0,0
posture,0,0,0,0,25,0,0,0,0
evolutionary,5,0,0,0,0,0,0,0,0
advantage,0,0,0,0,4,0,0,0,0
unlike,0,10,0,0,0,0,0,0,0
chimpanzee,0,0,0,0,6,0,0,0,0
spend,0,0,0,0,0,0,0,3,0
time,0,0,0,0,38,0,0,0,0
hang,0,0,0,0,0,0,0,1,0
tree,0,0,0,0,7,0,0,0,0
locomotion,0,0,0,0,16,0,0,0,0
instead,0,0,5,0,0,0,0,0,0
bipedal,11,0,0,0,0,0,0,0,0
weapon,0,0,0,0,1,0,0,0,0
build,0,0,0,0,0,0,0,3,0
shelter,0,0,0,0,1,0,0,0,0
skin,0,0,0,0,31,0,0,1,0
animal,2,0,0,0,17,0,0,0,0
clothe,0,0,0,0,1,0,0,0,0
civilization,0,0,0,0,1,0,0,0,0
great,55,0,0,0,0,0,0,0,0
work,0,0,0,0,7,0,0,8,0
art,0,0,0,0,1,0,0,0,0
instrument,0,0,0,0,3,0,0,0,0
mind,0,0,0,0,1,0,0,0,0
connection,0,0,0,0,8,0,0,0,0
brain,0,0,0,0,28,0,0,0,0
grow,0,0,0,0,0,0,0,24,0
large,91,0,0,0,0,0,0,0,0
primary,31,0,0,0,0,0,0,0,0
type,0,0,0,0,91,0,0,0,0
material,0,0,0,0,27,0,0,0,0
compact,21,0,0,0,0,0,0,0,0
make,0,0,0,0,0,0,0,22,0
percent,0,0,0,0,29,0,0,0,0
dense,15,0,0,0,0,0,0,0,0
rigid,8,0,0,0,0,0,0,0,0
outer,31,0,0,0,0,0,0,0,0
layer,0,0,0,0,44,0,0,0,0
strength,0,0,0,0,30,0,0,0,0
structural,33,0,0,0,0,0,0,0,0
integrity,0,0,0,0,5,0,0,0,0
cancellous,16,0,0,0,0,0,0,0,0
remain,0,0,0,0,0,0,0,21,0
honeycomb,0,0,0,0,0,0,0,2,0
enlarged,6,0,0,0,0,0,0,0,0
end,0,0,0,0,71,0,0,4,0
long,74,0,6,0,0,0,0,0,0
absorb,0,0,0,0,0,0,0,8,0
amount,0,0,0,0,9,0,0,0,0
stress,0,0,0,0,34,0,0,0,0
static,2,0,0,0,0,0,0,0,0
vibrant,1,0,0,0,0,0,0,0,0
continuously,0,0,3,0,0,0,0,0,0
active,12,0,0,0,0,0,0,0,0
steady,2,0,0,0,0,0,0,0,0
stream,0,0,0,0,1,0,0,0,0
blood,0,0,0,0,130,0,0,0,0
cell,0,0,0,0,167,0,0,0,0
marrow,0,0,0,0,26,0,0,0,0
tissue,0,0,0,0,173,0,0,0,0
subject,9,0,0,0,0,0,0,2,0
loss,0,0,0,0,32,0,0,0,0
damage,0,0,0,0,18,0,0,4,0
wear,0,0,0,0,2,0,0,3,0
tear,0,0,0,0,11,0,0,7,0
disease,0,0,0,0,185,0,0,0,0
injury,0,0,0,0,59,0,0,0,0
process,0,0,0,0,65,0,0,0,0
remodeling,0,0,0,0,19,0,0,0,0
constantly,0,0,1,0,0,0,0,0,0
dissolve,0,0,0,0,0,0,0,6,0
remove,0,0,0,0,0,0,0,24,0
replace,0,0,0,0,0,0,0,17,0
building,0,0,0,0,4,0,0,0,0
block,0,0,0,0,3,0,0,1,0
remodel,0,0,0,0,0,0,0,2,0
formation,0,0,0,0,46,0,0,0,0
affect,0,0,0,0,0,0,0,95,0
factor,0,0,0,0,28,0,0,0,0
diet,0,0,0,0,8,0,0,0,0
hormonal,8,0,0,0,0,0,0,0,0
influence,0,0,0,0,7,0,0,7,0
lack,0,0,0,0,7,0,0,5,0
nutrient,1,0,0,0,15,0,0,0,0
calcium,0,0,0,0,152,0,0,0,0
vitamin,0,0,0,0,27,0,0,0,0
absence,0,0,0,0,7,0,0,0,0
harm,0,0,0,0,0,0,0,1,0
development,0,0,0,0,37,0,0,0,0
aid,0,0,0,0,0,0,0,11,0
important,35,0,1,0,0,0,0,0,0
automatic,1,0,0,0,0,0,0,0,0
breathing,0,0,0,0,4,0,0,0,0
digestion,0,0,0,0,2,0,0,0,0
source,0,0,0,0,10,0,0,0,0
heat,0,0,0,0,6,0,0,0,0
warm,1,0,0,0,0,0,0,0,0
kind,0,0,0,0,13,0,0,0,0
striated,32,0,0,0,0,0,0,0,0
smooth,63,0,0,0,0,0,0,0,0
cardiac,18,0,0,0,0,0,0,0,0
way,0,0,0,0,25,0,0,0,0
fraction,0,0,0,0,5,0,0,0,0
total,11,0,0,0,0,0,0,0,0
weight,0,0,0,0,34,0,0,0,0
attach,0,0,0,0,0,0,0,52,0
tendon,0,0,0,0,48,0,0,0,0
serve,0,0,0,0,0,0,0,28,0
primarily,0,0,15,0,0,0,0,0,0
wall,0,0,0,0,31,0,0,0,0
hollow,4,0,0,0,1,0,0,1,0
gastrointestinal,8,0,0,0,0,0,0,0,0
tract,0,0,0,0,11,0,0,0,0
reproductive,2,0,0,0,0,0,0,0,0
striped,1,0,0,0,0,0,0,0,0
appearance,0,0,0,0,15,0,0,0,0
heart,0,0,0,0,68,0,0,0,0
special,5,0,0,0,0,0,0,0,0
contract,0,0,0,0,0,0,0,14,0
rhythmically,0,0,1,0,0,0,0,0,0
rhythmic,5,0,0,0,0,0,0,0,0
contraction,0,0,0,0,75,0,0,0,0
pump,0,0,0,0,6,0,0,9,0
perform,0,0,0,0,0,0,0,6,0
number,0,0,0,0,31,0,0,2,0
different,28,0,0,0,0,0,0,0,0
term,0,0,0,0,22,0,0,7,0
freely,0,0,5,0,0,0,0,0,0
extensor,1,0,0,0,17,0,0,0,1
instance,0,0,0,0,11,0,0,0,0
straighten,0,0,0,0,0,0,0,6,0
flexor,1,0,0,0,14,0,0,0,3
bend,0,0,0,0,2,0,0,24,0
variety,0,0,0,0,7,0,0,0,0
nod,0,0,0,0,0,0,0,2,0
flex,0,0,0,0,0,0,0,11,0
consist,0,0,0,0,0,0,0,42,0
component,0,0,0,0,31,0,0,0,0
cartilage,0,0,0,0,111,0,0,0,0
collagen,0,0,0,0,43,0,0,0,0
ligament,0,0,0,0,84,0,0,0,0
specifically,0,0,1,0,0,0,0,0,0
design,0,0,0,0,0,0,0,5,0
flexible,6,0,0,0,0,0,0,0,0
flexibility,0,0,0,0,7,0,0,0,0
give,0,0,0,0,0,0,0,14,0
shoulder,0,0,0,0,65,0,0,0,0
wide,13,0,0,0,0,0,0,0,0
range,0,0,0,0,12,0,0,4,0
basic,6,0,0,0,0,0,0,0,0
diarthrosis,0,0,0,0,12,0,0,0,0
synarthrosis,0,0,0,0,5,0,0,0,0
characterize,0,0,0,0,0,0,0,36,0
locate,0,0,0,0,0,0,0,24,0
jaw,0,0,0,0,19,0,0,0,0
spinal,49,0,0,0,2,0,0,0,0
pelvic,28,0,0,0,0,0,0,0,0
highly,0,0,8,0,0,0,0,0,0
infant,0,0,0,0,12,0,0,0,0
compression,0,0,0,0,7,0,0,0,0
childbirth,0,0,0,0,4,0,0,0,0
ease,0,0,0,0,0,0,0,1,0
passage,0,0,0,0,10,0,0,0,0
birth,0,0,0,0,28,0,0,0,0
canal,0,0,0,0,27,0,0,0,0
upward,2,0,13,0,0,0,0,0,0
outward,3,0,11,0,0,0,0,0,0
vertebra,0,0,0,0,62,0,0,0,0
compress,0,0,0,0,0,0,0,8,0
physical,20,0,0,0,0,0,0,0,0
activity,0,0,0,0,28,0,0,0,0
virtual,2,0,0,0,0,0,0,0,0
hinge,0,0,0,0,13,0,0,0,0
growth,0,0,0,0,67,0,0,0,0
adjacent,27,0,0,0,0,0,0,0,0
varied,4,0,0,0,0,0,0,0,0
assign,0,0,0,0,0,0,0,1,0
task,0,0,0,0,1,0,0,0,0
responsible,18,0,0,0,0,0,0,0,0
elbow,0,0,0,0,35,0,0,0,0
ankle,0,0,0,0,25,0,0,0,0
note,0,0,0,0,0,0,0,6,0
relationship,0,0,0,0,14,0,0,0,0
examine,0,0,0,0,0,0,0,2,0
fracture,0,0,0,0,75,0,0,10,0
lead,0,0,0,0,0,0,0,33,0
onset,0,0,0,0,9,0,0,0,0
osteoporosis,0,0,0,0,21,0,0,0,0
contributor,0,0,0,0,1,0,0,0,0
abnormal,20,0,0,0,0,0,0,0,0
occur,0,0,0,0,0,0,0,138,0
result,0,0,0,0,39,0,0,81,0
exertion,0,0,0,0,5,0,0,0,0
fall,0,0,0,0,1,0,0,6,0
pressure,0,0,0,0,14,0,0,0,0
nonsupported,1,0,0,0,0,0,0,0,0
direction,0,0,0,0,12,0,0,0,0
inactivity,0,0,0,0,5,0,0,0,0
cause,0,0,0,0,31,0,0,119,0
patient,0,0,0,0,7,0,0,0,0
bedridden,1,0,0,0,0,0,0,0,0
reduce,0,0,0,0,0,0,0,26,0
weaken,0,0,0,0,0,0,0,4,0
receive,0,0,0,0,0,0,0,10,0
radiation,0,0,0,0,10,0,0,0,0
fight,0,0,0,0,0,0,0,2,0
cancer,0,0,0,0,26,0,0,0,0
negative,3,0,0,0,0,0,0,0,0
infection,0,0,0,0,41,0,0,0,0
microorganism,0,0,0,0,8,0,0,0,0
introduce,0,0,0,0,0,0,0,2,0
bloodstream,0,0,0,0,12,0,0,0,0
break,0,0,0,0,4,0,0,18,0
surface,0,0,0,0,117,0,0,0,0
exhibit,0,0,0,0,0,0,0,13,0
abnormality,0,0,0,0,29,0,0,0,0
scoliosis,0,0,0,0,5,0,0,0,0
curvature,0,0,0,0,16,0,0,0,0
indication,0,0,0,0,7,0,0,0,0
pain,0,0,0,0,56,0,0,0,0
weakness,0,0,0,0,46,0,0,0,0
atrophy,0,0,0,0,30,0,0,7,0
noticeable,2,0,0,0,0,0,0,0,0
decrease,0,0,0,0,12,0,0,23,0
definition,0,0,0,0,3,0,0,0,0
failure,0,0,0,0,16,0,0,0,0
expect,0,0,0,0,0,0,0,3,0
rate,0,0,0,0,34,0,0,0,0
force,0,0,0,0,77,0,0,12,0
cord,0,0,0,0,32,0,0,0,0
peripheral,13,0,0,0,0,0,0,0,0
nerve,0,0,0,0,86,0,0,0,0
condition,0,0,0,0,63,0,0,0,0
interfere,0,0,0,0,0,0,0,8,0
proper,18,0,0,0,0,0,0,0,0
electrical,15,0,0,0,0,0,0,0,0
stimulation,0,0,0,0,6,0,0,0,0
addition,0,0,0,0,19,0,0,0,0
defect,0,0,0,0,27,0,0,0,0
rise,0,0,0,0,10,0,0,4,0
classification,0,0,0,0,3,0,0,0,0
motor,0,0,0,0,26,0,0,0,0
neuron,0,0,0,0,19,0,0,0,0
know,0,0,0,0,0,0,0,59,0
degeneration,0,0,0,0,17,0,0,0,0
regulate,0,0,0,0,0,0,0,7,0
eventually,0,0,14,0,0,0,0,0,0
waste,0,0,0,0,3,0,0,2,0
away,0,3,10,0,0,0,0,0,0
muscular,52,0,0,0,0,0,0,0,0
dystrophy,0,0,0,0,27,0,0,0,0
myasthenia,0,0,0,0,3,0,0,0,0
gravis,0,0,0,0,7,0,0,0,0
chronic,12,0,0,0,0,0,0,0,0
autoimmune,6,0,0,0,0,0,0,0,0
disorder,0,0,0,0,71,0,0,0,0
impulse,0,0,0,0,10,0,0,0,0
myositis,0,0,0,0,4,0,0,0,0
inflammation,0,0,0,0,34,0,0,0,0
category,0,0,0,0,2,0,0,0,0
inflammatory,15,0,0,0,0,0,0,0,0
noninflammatory,3,0,0,0,0,0,0,0,0
arthritis,0,0,0,0,58,0,0,0,0
generic,2,0,0,0,0,0,0,0,0
swelling,0,0,0,0,22,0,0,0,0
stiffness,0,0,0,0,13,0,0,0,0
accumulate,0,0,0,0,0,0,0,3,0
critical,5,0,0,0,0,0,0,0,0
clue,0,0,0,0,1,0,0,0,0
establish,0,0,0,0,0,0,0,7,0
nature,0,0,0,0,9,0,0,0,0
bacteria,0,0,0,0,6,0,0,0,0
fungus,0,0,0,0,2,0,0,0,0
virus,0,0,0,0,4,0,0,0,0
infect,0,0,0,0,0,0,0,4,0
direct,14,0,0,0,0,0,0,7,0
contamination,0,0,0,0,3,0,0,0,0
penetrate,0,0,0,0,0,0,0,4,0
wound,0,0,0,0,4,0,0,0,0
migration,0,0,0,0,2,0,0,0,0
systemic,13,0,0,0,0,0,0,0,0
infected,2,0,0,0,0,0,0,0,0
classify,0,0,0,0,0,0,0,13,0
infectious,8,0,0,0,0,0,0,0,0
rheumatoid,32,0,0,0,0,0,0,0,0
similar,35,0,0,0,0,0,0,0,0
causative,3,0,0,0,0,0,0,0,0
agent,0,0,0,0,7,0,0,0,0
typically,0,0,9,0,0,0,0,0,0
side,0,0,0,0,19,0,0,0,0
finger,0,0,0,0,41,0,0,0,0
wrist,0,0,0,0,33,0,0,0,0
particularly,0,0,44,0,0,0,0,0,0
susceptible,5,0,0,0,0,0,0,0,0
symptom,0,0,0,0,46,0,0,0,0
wake,0,0,0,0,1,0,0,1,0
fatigue,0,0,0,0,11,0,0,0,0
anemia,0,0,0,0,7,0,0,0,0
occasional,2,0,0,0,0,0,0,0,0
slight,13,0,0,0,0,0,0,0,0
fever,0,0,0,0,11,0,0,0,0
lesion,0,0,0,0,18,0,0,0,0
outside,3,4,1,0,4,0,0,0,0
roughly,0,0,7,0,0,0,0,0,0
progress,0,0,0,0,0,0,0,11,0
point,0,0,0,0,20,0,0,0,0
functionality,0,0,0,0,1,0,0,0,0
totally,0,0,6,0,0,0,0,0,0
compromise,0,0,0,0,0,0,0,1,0
degenerative,14,0,0,0,0,0,0,0,0
blunt,2,0,0,0,0,0,0,0,0
vary,0,0,0,0,0,0,0,19,0
intensity,0,0,0,0,1,0,0,0,0
mild,12,0,0,0,0,0,0,0,0
sprain,0,0,0,0,12,0,0,1,0
dislocation,0,0,0,0,33,0,0,0,0
involve,0,0,0,0,0,0,0,62,0
follow,0,0,0,0,0,0,0,24,0
sudden,9,0,0,0,0,0,0,0,0
wrench,0,0,0,0,2,0,0,0,0
partial,6,0,0,0,0,0,0,0,0
traumatic,3,0,0,0,0,0,0,0,0
treat,0,0,0,0,0,0,0,12,0
prolong,0,0,0,0,0,0,0,7,0
immobilization,0,0,0,0,9,0,0,0,0
supportive,1,0,0,0,0,0,0,0,0
heal,0,0,0,0,0,0,0,16,0
case,0,0,0,0,49,0,0,0,0
vicinity,0,0,0,0,4,0,0,0,0
extend,0,0,0,0,0,0,0,49,0
space,0,0,0,0,23,0,0,0,0
imperative,1,0,0,0,0,0,0,0,0
normal,45,0,0,0,0,0,0,0,0
contour,0,0,0,0,3,0,0,0,0
restore,0,0,0,0,0,0,0,7,0
repair,0,0,0,0,10,0,0,1,0
correctly,0,0,1,0,0,0,0,0,0
arthritic,5,0,0,0,0,0,0,0,0
complication,0,0,0,0,8,0,0,0,0
simple,6,0,0,0,0,0,0,0,0
ubiquitous,2,0,0,0,0,0,0,0,0
osteoarthritis,0,0,0,0,22,0,0,0,0
adult,4,0,0,0,41,0,0,0,0
less,8,0,0,0,0,0,0,0,0
degree,0,0,0,0,21,0,0,0,0
reach,0,0,0,0,0,0,0,21,0
old,21,0,0,0,0,0,0,0,0
age,0,0,0,0,62,0,0,2,0
hemarthrosis,0,0,0,0,3,0,0,0,0
bleeding,0,0,0,0,4,0,0,0,0
define,0,0,0,0,0,0,0,6,0
explain,0,0,0,0,0,0,0,3,0
text,0,0,0,0,1,0,0,0,0
exceptional,2,0,0,0,0,0,0,0,0
meaningful,1,0,0,0,0,0,0,0,0
library,0,0,0,0,1,0,0,0,0
study,0,0,0,0,6,0,0,3,0
anatomy,0,0,0,0,3,0,0,0,0
medicine,0,0,0,0,2,0,0,0,0
fundamental,2,0,0,0,0,0,0,0,0
place,0,0,0,0,23,0,0,4,0
attachment,0,0,0,0,28,0,0,0,0
protective,9,0,0,0,0,0,0,0,0
barrier,0,0,0,0,2,0,0,0,0
individual,17,0,0,0,32,0,0,0,0
band,0,0,0,0,31,0,0,0,0
fibrous,59,0,0,0,0,0,0,0,0
connective,19,0,0,0,0,0,0,0,0
intimate,2,0,0,0,0,0,0,0,0
part,0,0,0,0,56,0,0,0,0
like,4,25,0,0,0,0,0,0,0
vertebrate,5,0,0,0,19,0,0,0,0
principal,16,0,0,0,0,0,0,0,0
subdivision,0,0,0,0,7,0,0,0,0
origin,0,0,0,0,14,0,0,0,0
certain,24,0,0,0,0,0,0,0,0
axial,2,0,0,0,1,0,0,0,0
appendicular,0,0,0,0,1,0,0,0,0
pectoral,9,0,0,0,0,0,0,0,0
girdle,0,0,0,0,31,0,0,0,0
consider,0,0,0,0,0,0,0,12,0
relation,0,0,0,0,7,0,0,0,0
soft,22,0,0,0,0,0,0,0,0
nervous,13,0,0,0,0,0,0,0,0
digestive,2,0,0,0,0,0,0,0,0
respiratory,7,0,0,0,0,0,0,0,0
cardiovascular,2,0,0,0,0,0,0,0,0
voluntary,5,0,0,0,0,0,0,0,0
clear,1,0,0,0,0,0,0,1,0
primitive,3,0,0,0,0,0,0,0,0
likewise,0,0,2,0,0,0,0,0,0
correspond,0,0,0,0,0,0,0,16,0
notochord,0,0,0,0,2,0,0,0,0
low,77,0,2,0,0,0,0,0,0
organism,0,0,0,0,5,0,0,0,0
main,10,0,0,0,0,0,0,0,0
caption,0,0,0,0,24,0,0,0,3
view,0,0,0,0,11,0,0,5,0
male,14,0,0,0,14,0,0,0,0
distinctive,5,0,0,0,0,0,0,0,0
characteristic,17,0,0,0,5,0,0,0,0
compare,0,0,0,0,0,0,0,3,0
mammal,0,0,0,0,19,0,0,0,0
erect,9,0,0,0,0,0,0,0,0
extent,0,0,0,0,8,0,0,0,0
tower,0,0,0,0,1,0,0,0,0
move,0,0,0,0,0,0,0,30,0
pillar,0,0,0,0,2,0,0,0,0
represent,0,0,0,0,0,0,0,10,0
tremendous,1,0,0,0,0,0,0,0,0
gain,0,0,0,0,0,0,0,2,0
chief,8,0,0,0,0,0,0,0,0
freeing,0,0,0,0,1,0,0,0,0
mechanical,32,0,0,0,0,0,0,0,0
problem,0,0,0,0,11,0,0,0,0
particular,6,0,0,0,0,0,0,0,0
bearing,0,0,0,0,3,0,0,0,0
meet,0,0,0,0,0,0,0,19,0
adaptation,0,0,0,0,7,0,0,0,0
chest,0,0,0,0,22,0,0,0,0
elastic,12,0,0,0,0,0,0,0,0
covering,0,0,0,0,5,0,0,0,0
expand,0,0,0,0,0,0,0,3,0
bony,31,0,0,0,4,0,0,0,0
thoracic,15,0,0,0,1,0,0,0,0
basket,0,0,0,0,2,0,0,0,0
thorax,0,0,0,0,7,0,0,0,0
breastbone,0,0,0,0,10,0,0,0,0
sternum,0,0,0,0,15,0,0,0,0
secondary,10,0,0,0,0,0,0,0,0
relatively,0,0,28,0,0,0,0,0,0
pliable,2,0,0,0,0,0,0,0,0
costal,4,0,0,0,0,0,0,0,0
small,64,0,0,0,0,0,0,0,0
vertebrae,0,0,0,0,11,0,0,0,0
glide,0,0,0,0,0,0,0,7,0
limit,0,0,0,0,1,0,0,8,0
ligamentous,3,0,0,0,0,0,0,0,0
general,17,0,0,0,1,0,0,0,0
majority,0,0,0,0,5,0,0,0,0
firmly,0,0,4,0,0,0,0,0,0
anchor,0,0,0,0,2,0,0,5,0
usually,0,0,74,0,0,0,0,0,0
lunge,0,0,0,0,1,0,0,0,0
football,0,0,0,0,2,0,0,0,0
player,0,0,0,0,2,0,0,0,0
delicate,3,0,0,0,0,0,0,0,0
manipulation,0,0,0,0,5,0,0,0,0
handicraft,0,0,0,0,1,0,0,0,0
artist,0,0,0,0,1,0,0,0,0
complicated,3,0,0,0,0,0,0,0,0
scientist,0,0,0,0,3,0,0,0,0
separate,6,0,0,0,0,0,0,19,0
engineering,0,0,0,0,2,0,0,0,0
cranium,0,0,0,0,20,0,0,0,0
enclose,0,0,0,0,0,0,0,8,0
call,0,0,0,0,0,0,0,157,0
braincase,0,0,0,0,3,0,0,0,0
medium,0,0,0,0,2,0,0,0,0
face,0,0,0,0,13,0,0,5,0
cartilaginous,14,0,0,0,0,0,0,0,0
substitution,0,0,0,0,2,0,0,0,0
preform,0,0,0,0,0,0,0,3,0
membrane,0,0,0,0,84,0,0,0,0
lay,0,0,0,0,0,0,0,5,0
floor,0,0,0,0,7,0,0,0,0
roof,0,0,0,0,7,0,0,0,0
capacity,0,0,0,0,5,0,0,0,0
cranial,23,0,0,0,0,0,0,0,0
cavity,0,0,0,0,47,0,0,0,0
directly,0,0,22,0,0,0,0,0,0
proportional,5,0,0,0,0,0,0,0,0
variation,0,0,0,0,7,0,0,0,0
thickness,0,0,0,0,4,0,0,0,0
air,0,0,0,0,9,0,0,0,0
pocket,0,0,0,0,1,0,0,0,0
sinus,0,0,0,0,4,0,0,0,0
rough,4,0,0,0,0,0,0,0,0
uneven,1,0,0,0,0,0,0,0,0
landmark,0,0,0,0,1,0,0,0,0
detail,0,0,0,0,5,0,0,0,0
generally,0,0,14,0,0,0,0,0,0
consistent,2,0,0,0,0,0,0,0,0
portion,0,0,0,0,47,0,0,0,0
situate,0,0,0,0,0,0,0,5,0
beneath,0,4,0,0,0,0,0,0,0
forward,7,0,23,0,0,0,0,0,0
frontal,13,0,0,0,0,0,0,0,0
sphenoid,9,0,0,0,4,0,0,0,0
temporal,13,0,0,0,0,0,0,0,0
parietal,11,0,0,0,2,0,0,0,0
occipital,13,0,0,0,2,0,0,0,0
forehead,0,0,0,0,2,0,0,0,0
region,0,0,0,0,51,0,0,0,0
coronal,1,0,0,0,0,0,0,0,0
suture,0,0,0,0,22,0,0,0,0
arch,0,0,0,0,26,0,0,1,0
line,0,0,0,0,18,0,0,4,0
bridge,10,0,0,0,29,0,0,1,0
nose,0,0,0,0,7,0,0,0,0
zygomatic,13,0,0,0,0,0,0,0,0
cheekbone,0,0,0,0,5,0,0,0,0
maxillary,4,0,0,0,0,0,0,0,0
nasal,8,0,0,0,0,0,0,0,0
horizontal,4,0,0,0,0,0,0,0,0
eye,0,0,0,0,15,0,0,0,0
socket,0,0,0,0,26,0,0,0,0
orbit,0,0,0,0,4,0,0,0,0
accessory,2,0,0,0,0,0,0,0,0
