word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
miss,0,0,0,0,0,0,0,0,0,0,0,7,0
cauliflower,0,0,0,0,0,0,0,1,0,0,0,0,0
drop,0,0,0,0,0,0,0,4,0,0,0,15,0
instead,0,0,20,0,0,0,0,0,0,0,0,0,0
baby,0,0,0,0,0,0,0,12,0,0,0,0,0
face,0,0,0,0,0,0,0,41,0,0,0,2,0
draw,0,0,0,0,0,0,0,0,0,0,0,23,0
tot,0,0,0,0,0,0,0,0,0,0,0,2,0
guess,0,0,0,0,0,0,0,2,0,0,0,7,0
week,0,0,0,0,0,0,0,12,0,0,0,0,0
doubtful,3,0,0,0,0,0,0,0,0,0,0,0,0
able,10,0,0,0,0,0,0,0,0,0,0,0,0
feed,0,0,0,0,0,0,0,0,0,0,0,3,0
frightfully,0,0,10,0,0,0,0,0,0,0,0,0,0
proud,8,0,0,0,0,0,0,0,0,0,0,0,0
honourable,1,0,0,0,0,0,0,0,0,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,0,0,54,0
edge,0,0,0,0,0,0,0,4,0,0,0,0,0
bed,0,0,0,0,0,0,0,73,0,0,0,1,0
hold,0,0,0,0,0,0,0,2,0,0,0,15,0
calculate,0,0,0,0,0,0,0,0,0,0,0,3,0
expense,0,0,0,0,0,0,0,2,0,0,0,0,0
imploringly,0,0,2,0,0,0,0,0,0,0,0,0,0
want,0,0,0,0,0,0,0,2,0,0,0,52,0
risk,0,0,0,0,0,0,0,0,0,0,0,1,0
pencil,0,0,0,0,0,0,0,1,0,0,0,0,0
piece,0,0,0,0,0,0,0,13,0,0,0,0,0
paper,0,0,0,0,0,0,0,7,0,0,0,0,0
confuse,0,0,0,0,0,0,0,0,0,0,0,2,0
suggestion,0,0,0,0,0,0,0,1,0,0,0,0,0
begin,0,0,0,0,0,0,0,0,0,0,0,28,0
interrupt,0,0,0,0,0,0,0,0,0,0,0,2,0
beg,0,0,0,0,0,0,0,1,0,0,0,6,0
pound,0,0,0,0,0,0,0,3,0,0,0,1,0
seventeen,0,0,0,0,0,0,0,1,1,0,0,0,0
office,0,0,0,0,0,0,0,7,0,0,0,0,0
cut,1,0,0,0,0,0,0,0,0,0,0,14,0
coffee,0,0,0,0,0,0,0,1,0,0,0,0,0
shilling,0,0,0,0,0,0,0,3,0,0,0,0,0
make,0,0,0,0,0,0,0,0,0,0,0,16,0
eighteen,0,0,0,0,0,0,0,0,1,0,0,0,0
seven,0,0,0,0,0,0,0,0,15,0,0,0,0
naught,1,0,0,0,0,0,0,1,0,0,0,0,0
cheque,0,0,0,0,0,0,0,3,0,0,0,0,0
move,0,0,0,0,0,0,0,0,0,0,0,10,0
dot,0,0,0,0,0,0,0,0,0,0,0,2,0
carry,0,0,0,0,0,0,0,0,0,0,0,27,0
speak,0,0,0,0,0,0,0,0,0,0,0,32,0
lend,0,0,0,0,0,0,0,0,0,0,0,2,0
man,0,0,0,0,0,0,0,65,0,0,0,0,0
quiet,9,0,0,0,0,0,0,0,0,0,0,1,0
yes,0,0,0,0,0,0,55,0,0,0,0,0,0
question,0,0,0,0,0,0,0,18,0,0,0,2,0
prejudiced,1,0,0,0,0,0,0,0,0,0,0,0,0
favour,0,0,0,0,0,0,0,2,0,0,0,0,0
grand,4,0,0,0,0,0,0,0,0,0,0,0,0
character,0,0,0,0,0,0,0,4,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,0,0,33,0
mump,0,0,0,0,0,0,0,2,0,0,0,0,0
warn,0,0,0,0,0,0,0,0,0,0,0,5,0
threateningly,0,0,6,0,0,0,0,0,0,0,0,0,0
daresay,0,0,0,0,0,0,0,0,0,0,0,2,0
thirty,0,0,0,0,0,0,0,0,2,0,0,0,0
measles,0,0,0,0,0,0,0,3,0,0,0,0,0
german,1,0,0,0,0,0,0,0,0,0,0,0,0
half,0,0,2,0,0,6,0,2,0,0,0,0,0
guinea,0,0,0,0,0,0,0,1,0,0,0,0,0
waggle,0,0,0,0,0,0,0,0,0,0,0,1,0
finger,0,0,0,0,0,0,0,6,0,0,0,1,0
whoop,0,0,0,0,0,0,0,1,0,0,0,1,0
cough,0,0,0,0,0,0,0,2,0,0,0,1,0
add,0,0,0,0,0,0,0,0,0,0,0,6,0
differently,0,0,1,0,0,0,0,0,0,0,0,0,0
reduce,0,0,0,0,0,0,0,0,0,0,0,2,0
kind,3,0,0,0,0,0,0,14,0,0,0,0,0
treat,0,0,0,0,0,0,0,0,0,0,0,8,0
excitement,0,0,0,0,0,0,0,1,0,0,0,0,0
narrow,1,0,0,0,0,0,0,0,0,0,0,0,0
squeak,0,0,0,0,0,0,0,1,0,0,0,2,0
see,0,0,0,0,0,0,0,0,0,0,0,73,0
row,0,0,0,0,0,0,0,5,0,0,0,0,0
school,0,0,0,0,0,0,0,13,0,0,0,0,0
accompany,0,0,0,0,0,0,0,0,0,0,0,5,0
nurse,0,0,0,0,0,0,0,12,0,0,0,2,0
exactly,0,0,13,0,0,0,0,0,0,0,0,0,0
neighbour,0,0,0,0,0,0,0,3,0,0,0,0,0
poor,9,0,0,0,0,0,0,0,0,0,0,0,0
owe,0,0,0,0,0,0,0,0,0,0,0,5,0
milk,0,0,0,0,0,0,0,5,0,0,0,0,0
drink,0,0,0,0,0,0,0,0,0,0,0,7,0
prim,1,0,0,0,0,0,0,0,0,0,0,0,0
dog,0,0,0,0,0,0,0,25,0,0,0,0,0
call,0,0,0,0,0,0,0,1,0,0,0,41,0
belong,0,0,0,0,0,0,0,0,0,0,0,1,0
particular,3,0,0,0,0,0,0,0,0,0,0,0,1
engage,0,0,0,0,0,0,0,0,0,0,0,3,0
important,7,0,0,0,0,0,0,0,0,0,0,0,0
acquaint,0,0,0,0,0,0,0,0,0,0,0,3,0
spend,0,0,0,0,0,0,0,0,0,0,0,5,0
spare,1,0,0,0,0,0,0,0,0,0,0,1,0
peep,0,0,0,0,0,0,0,2,0,0,0,11,0
perambulator,0,0,0,0,0,0,0,2,0,0,0,0,0
hate,0,0,0,0,0,0,0,0,0,0,0,10,0
careless,5,0,0,0,0,0,0,0,0,0,0,0,0
nursemaid,0,0,0,0,0,0,0,1,0,0,0,0,0
follow,0,0,0,0,0,0,0,0,0,0,0,26,0
home,0,0,15,0,0,0,0,23,0,0,0,0,0
complain,0,0,0,0,0,0,0,0,0,0,0,8,0
mistress,0,0,0,0,0,0,0,3,0,0,0,0,0
prove,0,0,0,0,0,0,0,0,0,0,0,6,0
treasure,0,0,0,0,0,0,0,3,0,0,0,0,0
thorough,1,0,0,0,0,0,0,0,0,0,0,0,0
bath,0,0,0,0,0,0,0,4,0,0,0,0,0
moment,0,0,0,0,0,0,0,63,0,0,0,0,0
night,0,0,0,0,0,0,0,90,0,0,0,0,0
charge,0,0,0,0,0,0,0,2,0,0,0,0,0
slight,5,0,0,0,0,0,0,0,0,0,0,0,0
kennel,0,0,0,0,0,0,0,18,0,0,0,0,0
nursery,0,0,0,0,0,0,0,40,0,0,0,0,0
genius,0,0,0,0,0,0,0,3,0,0,0,0,0
thing,0,0,0,0,0,0,0,80,0,0,0,0,0
patience,0,0,0,0,0,0,0,1,0,0,0,0,0
need,0,0,0,4,0,0,0,3,0,0,0,15,0
stocking,0,0,0,0,0,0,0,4,0,0,0,0,0
throat,0,0,0,0,0,0,0,1,0,0,0,0,0
believe,0,0,0,0,0,0,0,9,0,0,0,29,0
fashioned,1,0,0,0,0,0,0,0,0,0,0,0,0
remedy,0,0,0,0,0,0,0,1,0,0,0,0,0
rhubarb,0,0,0,0,0,0,0,1,0,0,0,0,0
leaf,0,0,0,0,0,0,0,7,0,0,0,0,0
sound,1,0,0,0,0,0,0,37,0,0,0,3,0
contempt,0,0,0,0,0,0,0,3,0,0,0,0,0
new,16,0,0,0,0,0,0,0,0,0,0,0,0
fangled,1,0,0,0,0,0,0,0,0,0,0,0,0
talk,0,0,0,0,0,0,0,3,0,0,0,13,0
germ,0,0,0,0,0,0,0,1,0,0,0,0,0
lesson,0,0,0,0,0,0,0,3,0,0,0,0,0
propriety,0,0,0,0,0,0,0,1,0,0,0,0,0
escort,0,0,0,0,0,0,0,0,0,0,0,3,0
walk,0,0,0,0,0,0,0,3,0,0,0,10,0
sedately,0,0,1,0,0,0,0,0,0,0,0,0,0
behaved,1,0,0,0,0,0,0,0,0,0,0,0,0
butt,0,0,0,0,0,0,0,0,0,0,0,1,0
line,0,0,0,0,0,0,0,6,0,0,0,0,0
stray,0,0,0,0,0,0,0,0,0,0,0,1,0
footer,0,0,0,0,0,0,0,2,0,0,0,0,0
soccer,0,0,0,0,0,0,0,1,0,0,0,0,0
football,0,0,0,0,0,0,0,1,0,0,0,0,0
short,13,0,0,0,0,0,0,0,0,0,0,0,0
forget,0,0,0,0,0,0,0,0,0,0,0,36,0
sweater,0,0,0,0,0,0,0,1,0,0,0,0,0
usually,0,0,5,0,0,0,0,0,0,0,0,0,0
umbrella,0,0,0,0,0,0,0,2,0,0,0,0,0
case,0,0,0,0,0,0,0,2,0,0,0,0,0
rain,0,0,0,0,0,0,0,2,0,0,0,0,0
room,0,0,0,0,0,0,0,39,0,0,0,0,0
basement,0,0,0,0,0,0,0,1,0,0,0,0,0
wait,0,0,0,0,0,0,0,0,0,0,0,23,0
form,0,0,0,0,0,0,0,18,0,0,0,2,0
lie,0,0,0,0,0,0,0,0,0,0,0,28,0
floor,0,0,0,0,0,0,0,24,0,0,0,0,0
difference,0,0,0,0,0,0,0,6,0,0,0,0,0
affect,0,0,0,0,0,0,0,0,0,0,0,2,0
ignore,0,0,0,0,0,0,0,0,0,0,0,1,0
inferior,3,0,0,0,0,0,0,0,0,0,0,0,0
social,3,0,0,0,0,0,0,0,0,0,0,0,0
status,0,0,0,0,0,0,0,1,0,0,0,0,0
despise,0,0,0,0,0,0,0,0,0,0,0,6,0
light,5,0,0,0,0,0,0,42,0,0,0,9,0
resent,0,0,0,0,0,0,0,0,0,0,0,2,0
visit,0,0,0,0,0,0,0,1,0,0,0,1,0
friend,0,0,0,0,0,0,0,10,0,0,0,0,0
whip,0,0,0,0,0,0,0,0,0,0,0,5,0
pinafore,0,0,0,0,0,0,0,1,0,0,0,0,0
blue,3,0,0,0,0,0,0,1,0,0,0,0,0
braiding,0,0,0,0,0,0,0,1,0,0,0,0,0
smooth,0,0,0,0,0,0,0,0,0,0,0,1,0
dash,0,0,0,0,0,0,0,1,0,0,0,3,0
hair,0,0,0,0,0,0,0,10,0,0,0,0,0
possibly,0,0,2,0,0,0,0,0,0,0,0,0,0
conduct,0,0,0,0,0,0,0,0,0,0,0,2,0
correctly,0,0,1,0,0,0,0,0,0,0,0,0,0
wonder,0,0,0,0,0,0,0,4,0,0,0,12,0
uneasily,0,0,3,0,0,0,0,0,0,0,0,0,0
position,0,0,0,0,0,0,0,3,0,0,0,0,0
city,0,0,0,0,0,0,0,1,0,0,0,0,0
consider,0,0,0,0,0,0,0,0,0,0,0,5,0
trouble,0,0,0,0,0,0,0,0,0,0,0,6,0
feeling,0,0,0,0,0,0,0,20,0,0,0,0,0
admire,0,0,0,0,0,0,0,0,0,0,0,5,0
tremendously,0,0,2,0,0,0,0,0,0,0,0,0,0
assure,0,0,0,0,0,0,0,0,0,0,0,4,0
sign,0,0,0,0,0,0,0,2,0,0,0,10,0
specially,0,0,4,0,0,0,0,0,0,0,0,0,0
nice,13,0,0,0,0,0,0,0,0,0,0,0,0
father,0,0,0,0,0,0,0,39,0,0,0,0,0
dance,0,0,0,0,0,0,0,5,0,0,0,15,0
servant,0,0,0,0,0,0,0,6,0,0,0,0,0
allow,0,0,0,0,0,0,0,0,0,0,0,6,0
join,0,0,0,0,0,0,0,0,0,0,0,7,0
midget,0,0,0,0,0,0,0,1,0,0,0,0,0
long,23,0,50,0,0,0,0,0,0,0,0,2,0
skirt,0,0,0,0,0,0,0,1,0,0,0,0,0
maid,0,0,0,0,0,0,0,1,0,0,0,0,0
cap,0,0,0,0,0,0,0,2,0,0,0,0,0
swear,0,0,0,0,0,0,0,0,0,0,0,8,0
gaiety,0,0,0,0,0,0,0,2,0,0,0,0,0
romp,0,0,0,0,0,0,0,3,0,0,0,1,0
gay,12,0,0,0,0,0,0,0,0,0,0,0,0
pirouette,0,0,0,0,0,0,0,0,0,0,0,1,0
wildly,0,0,4,0,0,0,0,0,0,0,0,0,0
simple,7,0,0,0,0,0,0,0,0,0,0,0,0
happy,11,0,0,0,0,0,0,0,0,0,0,0,0
family,0,0,0,0,0,0,0,4,0,0,0,0,0
coming,0,0,0,0,0,0,0,1,0,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,0,0,80,0
tidy,1,0,0,0,0,0,0,0,0,0,0,3,0
nightly,1,0,0,0,0,0,0,0,0,0,0,0,0
custom,0,0,0,0,0,0,0,4,0,0,0,0,0
good,51,0,1,0,0,0,4,5,0,0,0,0,0
asleep,21,0,3,0,0,0,0,0,0,0,0,0,0
rummage,0,0,0,0,0,0,0,0,0,0,0,2,0
straight,1,0,6,0,0,0,0,0,0,0,0,0,0
morning,0,0,0,0,0,0,0,10,0,0,0,0,0
repacke,0,0,0,0,0,0,0,0,0,0,0,1,0
proper,4,0,0,0,0,0,0,0,0,0,0,0,0
place,0,0,0,0,0,0,0,16,0,0,0,2,0
article,0,0,0,0,0,0,0,1,0,0,0,0,0
wander,0,0,0,0,0,0,0,0,0,0,0,2,0
awake,6,0,0,0,0,0,0,0,0,0,0,0,0
find,0,0,0,0,0,0,0,0,0,0,0,53,0
interesting,4,0,0,0,0,0,0,0,0,0,0,0,0
watch,0,0,0,0,0,0,0,5,0,0,0,18,0
drawer,0,0,0,0,0,0,0,11,0,0,0,0,0
knee,0,0,0,0,0,0,0,15,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,0,0,5,0
linger,0,0,0,0,0,0,0,0,0,0,0,2,0
humorously,0,0,1,0,0,0,0,0,0,0,0,0,0
content,1,0,0,0,0,0,0,2,0,0,0,0,0
earth,0,0,0,0,0,0,0,4,0,0,0,0,0
pick,0,0,0,0,0,0,0,0,0,0,0,5,0
discovery,0,0,0,0,0,0,0,1,0,0,0,0,0
press,0,0,0,0,0,0,0,0,0,0,0,5,0
cheek,0,0,0,0,0,0,0,3,0,0,0,0,0
kitten,0,0,0,0,0,0,0,1,0,0,0,0,0
hurriedly,0,0,1,0,0,0,0,0,0,0,0,0,0
stow,0,0,0,0,0,0,0,0,0,0,0,2,0
sight,0,0,0,0,0,0,0,15,0,0,0,4,0
wake,0,0,0,0,0,0,0,0,0,0,0,19,0
naughtiness,0,0,0,0,0,0,0,1,0,0,0,0,0
evil,5,0,0,0,0,0,0,1,0,0,0,0,0
fold,0,0,0,0,0,0,0,0,0,0,0,2,0
small,18,0,0,0,0,0,0,0,0,0,0,0,0
beautifully,0,0,5,0,0,0,0,0,0,0,0,0,0
air,0,0,0,0,0,0,0,26,0,0,0,4,0
spread,0,0,0,0,0,0,0,0,0,0,0,2,0
pretty,13,0,3,0,0,0,0,0,0,0,0,0,0
thought,0,0,0,0,0,0,0,17,0,0,0,0,0
ready,14,0,0,0,0,0,0,1,0,0,0,0,0
map,0,0,0,0,0,0,0,7,0,0,0,1,0
person,0,0,0,0,0,0,0,15,0,0,0,0,0
doctor,0,0,0,0,0,0,0,3,0,0,0,0,0
part,0,0,0,0,0,0,0,2,0,0,0,2,0
intensely,0,0,1,0,0,0,0,0,0,0,0,0,0
catch,0,0,0,0,0,0,0,1,0,0,0,10,0
confused,1,0,0,0,0,0,0,0,0,0,0,0,0
round,3,30,16,0,0,0,0,2,0,0,0,1,0
zigzag,1,0,0,0,0,0,0,0,0,0,0,0,0
temperature,0,0,0,0,0,0,0,1,0,0,0,0,0
card,0,0,0,0,0,0,0,3,0,0,0,0,0
probably,0,0,9,0,0,0,0,0,0,0,0,0,0
road,0,0,0,0,0,0,0,1,0,0,0,0,0
island,0,0,0,0,0,0,0,34,0,0,0,0,0
astonishing,2,0,0,0,0,0,0,0,0,0,0,0,0
splash,0,0,0,0,0,0,0,4,0,0,0,1,0
colour,0,0,0,0,0,0,0,11,0,0,0,0,0
coral,2,0,0,0,0,0,0,0,0,0,0,0,0
reef,0,0,0,0,0,0,0,1,0,0,0,0,0
rakish,3,0,0,0,0,0,0,0,0,0,0,0,0
looking,5,0,0,0,0,0,0,0,0,0,0,0,0
craft,0,0,0,0,0,0,0,4,0,0,0,0,0
offing,0,0,0,0,0,0,0,1,0,0,0,0,0
savage,4,0,0,0,0,0,0,3,0,0,0,0,0
lonely,5,0,0,0,0,0,0,0,0,0,0,0,0
lair,0,0,0,0,0,0,0,1,0,0,0,0,0
gnome,0,0,0,0,0,0,0,1,0,0,0,0,0
tailor,0,0,0,0,0,0,0,2,0,0,0,0,0
cave,0,0,0,0,0,0,0,4,0,0,0,1,0
river,0,0,0,0,0,0,0,2,0,0,0,0,0
prince,0,0,0,0,0,0,0,2,0,0,0,0,0
eld,1,0,0,0,0,0,0,0,0,0,0,0,0
brother,0,0,0,0,0,0,0,5,0,0,0,0,0
hut,0,0,0,0,0,0,0,1,0,0,0,0,0
fast,0,0,6,0,0,0,0,0,0,0,0,0,0
decay,0,0,0,0,0,0,0,0,0,0,0,1,0
hooked,1,0,0,0,0,0,0,0,0,0,0,0,0
nose,0,0,0,0,0,0,0,8,0,0,0,1,0
easy,9,0,0,0,0,0,0,0,0,0,0,0,0
religion,0,0,0,0,0,0,0,1,0,0,0,0,0
pond,0,0,0,0,0,0,0,1,0,0,0,0,0
needle,0,0,0,0,0,0,0,2,0,0,0,0,0
work,0,0,0,0,0,0,0,4,0,0,0,3,0
murder,0,0,0,0,0,0,0,1,0,0,0,0,0
hanging,0,0,0,0,0,0,0,1,0,0,0,0,0
verb,0,0,0,0,0,0,0,1,0,0,0,0,0
dative,1,0,0,0,0,0,0,0,0,0,0,0,0
chocolate,0,0,0,0,0,0,0,2,0,0,0,0,0
pudding,0,0,0,0,0,0,0,3,0,0,0,0,0
brace,0,0,0,0,0,0,0,1,0,0,0,1,0
ninety,0,0,0,0,0,0,0,0,1,0,0,0,0
pence,0,0,0,0,0,0,0,1,0,0,0,0,0
pull,0,0,0,0,0,0,0,0,0,0,0,10,0
tooth,0,0,0,0,0,0,0,9,0,0,0,0,0
show,0,0,0,0,0,0,0,0,0,0,0,27,0
confusing,1,0,0,0,0,0,0,0,0,0,0,0,0
especially,0,0,6,0,0,0,0,0,0,0,0,0,0
stand,0,0,0,0,0,0,0,1,0,0,0,37,0
vary,0,0,0,0,0,0,0,0,0,0,0,3,0
deal,0,0,0,0,0,0,0,4,0,0,0,2,0
instance,0,0,0,0,0,0,0,5,0,0,0,0,0
lagoon,0,0,0,0,0,0,0,30,0,0,0,0,0
flamingo,0,0,0,0,0,0,0,3,0,0,0,0,0
fly,0,0,0,0,0,0,0,0,0,0,0,77,0
shoot,0,0,0,0,0,0,0,0,0,0,0,9,0
boat,0,0,0,0,0,0,0,12,0,0,0,0,0
turn,0,0,0,0,0,0,0,7,0,0,0,22,0
upside,0,0,1,0,0,0,0,0,0,0,0,0,0
sand,0,0,0,0,0,0,0,3,0,0,0,0,0
wigwam,0,0,0,0,0,0,0,2,0,0,0,0,0
leave,0,0,0,0,0,0,0,9,0,0,0,35,0
deftly,0,0,2,0,0,0,0,0,0,0,0,0,0
sew,0,0,0,0,0,0,0,0,0,0,0,8,0
pet,2,0,0,0,0,0,0,2,0,0,0,0,0
wolf,0,0,0,0,0,0,0,9,0,0,0,0,0
forsake,0,0,0,0,0,0,0,0,0,0,0,1,0
parent,0,0,0,0,0,0,0,8,0,0,0,0,0
resemblance,0,0,0,0,0,0,0,2,0,0,0,0,0
forth,0,0,7,0,0,0,0,0,0,0,0,0,0
magic,2,0,0,0,0,0,0,0,0,0,0,0,0
shore,0,0,0,0,0,0,0,7,0,0,0,0,0
beach,0,0,0,0,0,0,0,0,0,0,0,2,0
coracle,0,0,0,0,0,0,0,1,0,0,0,0,0
surf,0,0,0,0,0,0,0,2,0,0,0,0,0
shall,0,0,0,28,0,0,0,0,0,0,0,1,0
land,0,0,0,0,0,0,0,4,0,0,0,5,0
delectable,1,0,0,0,0,0,0,0,0,0,0,0,0
snug,1,0,0,0,0,0,0,0,0,0,0,0,0
compact,1,0,0,0,0,0,0,0,0,0,0,0,0
large,18,0,0,0,0,0,0,0,0,0,0,0,0
sprawly,1,0,0,0,0,0,0,0,0,0,0,0,0
tedious,2,0,0,0,0,0,0,0,0,0,0,0,0
distance,0,0,0,0,0,0,0,3,0,0,0,0,0
adventure,0,0,0,0,0,0,0,27,0,0,0,0,0
nicely,0,0,3,0,0,0,0,0,0,0,0,0,0
cram,0,0,0,0,0,0,0,0,0,0,0,2,0
chair,0,0,0,0,0,0,0,7,0,0,0,0,0
table,0,0,0,0,0,0,0,5,0,0,0,0,0
cloth,0,0,0,0,0,0,0,1,0,0,0,0,0
alarming,2,0,0,0,0,0,0,0,0,0,0,0,0
minute,0,0,0,0,0,0,0,7,0,0,0,0,0
sleep,0,0,0,0,0,0,0,10,0,0,0,28,0
real,17,0,0,0,0,0,0,0,0,0,0,0,0
occasionally,0,0,2,0,0,0,0,0,0,0,0,0,0
travel,0,0,0,0,0,0,0,1,0,0,0,1,0
understand,0,0,0,0,0,0,0,0,0,0,0,17,0
perplexing,1,0,0,0,0,0,0,0,0,0,0,0,0
word,0,0,0,0,0,0,0,32,0,0,0,0,0
scrawl,0,0,0,0,0,0,0,0,0,0,0,1,0
bold,2,0,0,0,0,0,0,0,0,0,0,0,0
letter,0,0,0,0,0,0,0,6,0,0,0,0,0
gaze,0,0,0,0,0,0,0,1,0,0,0,7,0
feel,0,0,0,0,0,0,0,0,0,0,0,39,0
oddly,0,0,2,0,0,0,0,0,0,0,0,0,0
cocky,3,0,0,0,0,0,0,0,0,0,0,0,0
appearance,0,0,0,0,0,0,0,7,0,0,0,0,0
admit,0,0,0,0,0,0,0,0,0,0,0,8,0
regret,0,0,0,0,0,0,0,2,0,0,0,2,0
childhood,0,0,0,0,0,0,0,1,0,0,0,0,0
fairy,0,0,0,0,0,0,0,42,0,0,0,0,0
odd,6,0,0,0,0,0,0,3,0,0,0,0,0
story,0,0,0,0,0,0,0,36,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,0,0,16,0
frighten,0,0,0,0,0,0,0,0,0,0,0,2,0
sense,0,0,0,0,0,0,0,7,0,0,0,0,0
doubt,0,0,3,0,0,0,0,3,0,0,0,1,0
confidently,0,0,1,0,0,0,0,0,0,0,0,0,0
size,0,0,0,0,0,0,0,4,0,0,0,0,0
mean,1,0,0,0,0,0,0,0,0,0,0,27,0
body,0,0,0,0,0,0,0,11,0,0,0,0,0
