word,ADJ,ADP,ADV,DET,NOUN,NUM,SCONJ,VERB,X
insect,0,0,0,0,3,0,0,0,0
entomology,0,0,0,0,2,0,0,0,0
bacteriology,0,0,0,0,3,0,0,0,0
history,0,0,0,0,6,0,0,0,0
early,13,0,2,0,0,0,0,0,0
formally,0,0,2,0,0,0,0,0,0
link,0,0,0,0,0,0,0,4,0
human,13,0,0,0,7,0,0,0,0
anatomy,0,0,0,0,7,0,0,0,0
swedish,2,0,0,0,0,0,0,0,0
devise,0,0,0,0,0,0,0,1,0
modern,10,0,0,0,0,0,0,0,0
method,0,0,0,0,9,0,0,0,0
classify,0,0,0,0,0,0,0,6,0
taxonomy,0,0,0,0,3,0,0,0,0
development,0,0,0,0,18,0,0,0,0
microscope,0,0,0,0,32,0,0,0,0
continue,0,0,0,0,0,0,0,6,0
huge,1,0,0,0,0,0,0,0,0
advancement,0,0,0,0,2,0,0,0,0
begin,0,0,0,0,0,0,0,9,0
develop,0,0,0,0,0,0,0,13,0
powerful,3,0,0,0,0,0,0,0,0
tool,0,0,0,0,6,0,0,0,0
kind,0,0,0,0,9,0,0,0,0
previously,0,0,6,0,0,0,0,0,0
unknown,4,0,0,0,0,0,0,0,0
process,0,0,0,0,29,0,0,1,0
structure,0,0,0,0,33,0,0,0,0
include,0,0,0,0,0,0,0,12,0
cell,0,0,0,0,218,0,0,0,0
particular,4,0,0,0,0,0,0,0,0
electron,0,0,0,0,9,0,0,0,0
help,0,0,0,0,0,0,0,15,0
unravel,0,0,0,0,0,0,0,1,0
mystery,0,0,0,0,3,0,0,0,0
read,0,0,0,0,0,0,0,1,0
protozoology,0,0,0,0,2,0,0,0,0
phycology,0,0,0,0,2,0,0,0,0
mycology,0,0,0,0,3,0,0,0,0
fungi,0,0,0,0,1,0,0,0,0
virology,0,0,0,0,2,0,0,0,0
exobiology,0,0,0,0,2,0,0,0,0
life,0,0,0,0,17,0,0,0,0
outside,0,2,0,0,0,0,0,0,0
microbiologist,0,0,0,0,22,0,0,0,0
great,8,0,0,0,0,0,0,0,0
stride,0,0,0,0,1,0,0,0,0
pure,6,0,0,0,0,0,0,0,0
culture,0,0,0,0,11,0,0,1,0
contain,0,0,0,0,0,0,0,29,0
growth,0,0,0,0,10,0,0,0,0
single,13,0,1,0,0,0,0,0,0
free,5,0,1,0,0,0,0,0,0
cultivate,0,0,0,0,0,0,0,2,0
identify,0,0,0,0,0,0,0,7,0
microbe,0,0,0,0,32,0,0,0,0
unit,0,0,0,0,5,0,0,0,0
interest,0,0,0,0,4,0,0,1,0
yeast,0,0,0,0,4,0,0,0,0
celled,6,0,0,0,0,0,0,0,0
compose,0,0,0,0,0,0,0,6,0
billion,0,0,0,0,2,1,0,0,0
simple,7,0,0,0,0,0,0,0,0
part,0,0,0,0,3,0,0,0,0
complex,4,0,0,0,4,0,0,0,0
variety,0,0,0,0,8,0,0,0,0
function,0,0,0,0,12,0,0,5,0
finally,0,0,3,0,0,0,0,0,0
rich,1,0,0,0,0,0,0,0,0
theory,0,0,0,0,13,0,0,0,0
coin,0,0,0,0,0,0,0,1,0
term,0,0,0,0,4,0,0,0,0
initially,0,0,2,0,0,0,0,0,0
slow,1,0,0,0,0,0,0,0,0
progress,0,0,0,0,2,0,0,0,0
observation,0,0,0,0,15,0,0,0,0
give,0,0,0,0,0,0,0,8,0
accurate,3,0,0,0,0,0,0,0,0
description,0,0,0,0,5,0,0,0,0
red,6,0,0,0,0,0,0,0,0
blood,0,0,0,0,9,0,0,0,0
well,4,0,1,0,0,0,0,0,0
detail,0,0,0,0,3,0,0,0,0
prove,0,0,0,0,0,0,0,3,0
material,0,0,0,0,15,0,0,0,0
reproduce,0,0,0,0,0,0,0,2,0
division,0,0,0,0,24,0,0,0,0
call,0,0,0,0,0,0,0,32,0
mitosis,0,0,0,0,7,0,0,0,0
origin,0,0,0,0,6,0,0,0,0
formation,0,0,0,0,5,0,0,0,0
think,0,0,0,0,0,0,0,4,0
unformed,2,0,0,0,0,0,0,0,0
substance,0,0,0,0,13,0,0,0,0
persist,0,0,0,0,0,0,0,2,0
year,0,0,0,0,10,0,0,0,0
eventually,0,0,3,0,0,0,0,0,0
affirm,0,0,0,0,0,0,0,2,0
come,0,0,0,0,0,0,0,8,0
complexity,0,0,0,0,1,0,0,0,0
pause,0,0,0,0,1,0,0,0,0
fix,0,0,0,0,0,0,0,2,0
stain,0,0,0,0,0,0,0,3,0
reveal,0,0,0,0,0,0,0,3,0
chromosome,0,0,0,0,30,0,0,0,0
parent,0,0,0,0,4,0,0,0,0
daughter,0,0,0,0,5,0,0,0,0
subsequently,0,0,3,0,0,0,0,0,0
discovery,0,0,0,0,15,0,0,0,0
number,0,0,0,0,7,0,0,0,0
remain,0,0,0,0,0,0,0,12,0
constant,3,0,0,0,0,0,0,0,0
generation,0,0,0,0,4,0,0,0,0
lead,0,0,0,0,0,0,0,7,0
meiosis,0,0,0,0,7,0,0,0,0
question,0,0,0,0,5,0,0,1,0
occur,0,0,0,0,0,0,0,8,0
produce,0,0,0,0,0,0,0,19,0
important,5,0,0,0,0,0,0,0,0
medicine,0,0,0,0,13,0,0,0,0
antibiotic,1,0,0,0,5,0,0,0,0
treat,0,0,0,0,0,0,0,3,0
infection,0,0,0,0,2,0,0,0,0
illness,0,0,0,0,2,0,0,0,0
day,0,0,0,0,1,0,0,0,0
persistent,1,0,0,0,0,0,0,0,0
understanding,0,0,0,0,6,0,0,0,0
environment,0,0,0,0,12,0,0,0,0
support,0,0,0,0,0,0,0,1,0
strive,0,0,0,0,0,0,0,1,0
understand,0,0,0,0,0,0,0,5,0
inhabitant,0,0,0,0,1,0,0,0,0
archaea,0,0,0,0,2,0,0,0,0
ask,0,0,0,0,0,0,0,4,0
interact,0,0,0,0,0,0,0,1,0
way,0,0,0,0,4,0,0,0,0
evolve,0,0,0,0,0,0,0,2,0
biological,22,0,0,0,0,0,0,0,0
carry,0,0,0,0,0,0,0,4,0
organ,0,0,0,0,4,0,0,0,0
tissue,0,0,0,0,12,0,0,0,0
answer,0,0,0,0,0,0,0,3,0
broad,4,0,0,0,0,0,0,0,0
one,0,0,0,0,2,0,0,0,0
liver,0,0,0,0,1,0,0,0,0
break,0,0,0,0,0,0,0,5,0
fat,0,0,0,0,3,0,0,0,0
green,3,0,0,0,0,0,0,0,0
convert,0,0,0,0,0,0,0,1,0
water,0,0,0,0,13,0,0,0,0
carbon,0,0,0,0,1,0,0,0,0
dioxide,0,0,0,0,1,0,0,0,0
sugar,0,0,0,0,4,0,0,0,0
mosquito,0,0,0,0,1,0,0,0,0
winter,0,0,0,0,1,0,0,0,0
investigation,0,0,0,0,2,0,0,0,0
require,0,0,0,0,0,0,0,8,0
research,0,0,0,0,20,0,0,0,0
unsolved,1,0,0,0,0,0,0,0,0
depend,0,0,0,0,0,0,0,4,0
annual,1,0,0,0,0,0,0,0,0
output,0,0,0,0,1,0,0,0,0
massive,1,0,0,0,0,0,0,0,0
individual,5,0,0,0,3,0,0,0,0
possibly,0,0,2,0,0,0,0,0,0
acquire,0,0,0,0,0,0,0,2,0
informed,1,0,0,0,0,0,0,0,0
key,2,0,0,0,0,0,0,0,0
specialize,0,0,0,0,0,0,0,3,0
group,0,0,0,0,7,0,0,1,0
following,1,0,0,0,0,0,0,0,0
arachnology,0,0,0,0,1,0,0,0,0
spider,0,0,0,0,1,0,0,0,0
mite,0,0,0,0,1,0,0,0,0
scorpion,0,0,0,0,1,0,0,0,0
bryology,0,0,0,0,1,0,0,0,0
moss,0,0,0,0,1,0,0,0,0
herpetology,0,0,0,0,1,0,0,0,0
reptile,0,0,0,0,1,0,0,0,0
amphibian,0,0,0,0,1,0,0,0,0
ichthyology,0,0,0,0,1,0,0,0,0
fish,0,0,0,0,1,0,0,0,0
mammalogy,0,0,0,0,1,0,0,0,0
mammal,0,0,0,0,1,0,0,0,0
microscopic,4,0,0,0,0,0,0,0,0
ornithology,0,0,0,0,1,0,0,0,0
bird,0,0,0,0,2,0,0,0,0
parasitology,0,0,0,0,1,0,0,0,0
parasite,0,0,0,0,1,0,0,0,0
feature,0,0,0,0,4,0,0,0,0
explore,0,0,0,0,0,0,0,1,0
concept,0,0,0,0,11,0,0,0,0
look,0,0,0,0,0,0,0,2,0
general,5,0,0,0,0,0,0,0,0
principle,0,0,0,0,4,0,0,0,0
apply,0,0,0,0,0,0,0,3,0
different,6,0,0,0,0,0,0,0,0
type,0,0,0,0,6,0,0,0,0
example,0,0,0,0,14,0,0,0,0
cytology,0,0,0,0,2,0,0,0,0
ethology,0,0,0,0,2,0,0,0,0
behavior,0,0,0,0,2,0,0,0,0
genetics,0,0,0,0,1,0,0,0,0
heredity,0,0,0,0,5,0,0,0,0
pathology,0,0,0,0,2,0,0,0,0
disease,0,0,0,0,16,0,0,0,0
effect,0,0,0,0,6,0,0,0,0
body,0,0,0,0,12,0,0,0,0
physiology,0,0,0,0,3,0,0,0,0
nonhuman,1,0,0,0,0,0,0,0,0
primate,0,0,0,0,1,0,0,0,0
ape,0,0,0,0,1,0,0,0,0
monkey,0,0,0,0,1,0,0,0,0
primatologist,0,0,0,0,1,0,0,0,0
genetic,19,0,0,0,7,0,0,0,0
geneticist,0,0,0,0,3,0,0,0,0
follow,0,0,0,0,0,0,0,4,0
section,0,0,0,0,1,0,0,0,0
discuss,0,0,0,0,0,0,0,3,0
small,11,0,0,0,0,0,0,0,0
fraction,0,0,0,0,1,0,0,0,0
name,0,0,0,0,1,0,0,3,0
establish,0,0,0,0,0,0,0,3,0
relationship,0,0,0,0,13,0,0,0,0
comprise,0,0,0,0,0,0,0,1,0
systematic,1,0,0,0,1,0,0,0,0
base,0,0,0,0,1,0,0,7,0
system,0,0,0,0,7,0,0,0,0
botanist,0,0,0,0,3,0,0,0,0
linnaean,2,0,0,0,0,0,0,0,0
share,0,0,0,0,0,0,0,3,0
attribute,0,0,0,0,1,0,0,0,0
closeness,0,0,0,0,1,0,0,0,0
evolutionary,5,0,0,0,0,0,0,0,0
basic,4,0,0,0,0,0,0,0,0
category,0,0,0,0,2,0,0,0,0
species,0,0,0,0,6,0,0,0,0
spell,0,0,0,0,0,0,0,1,0
identically,0,0,1,0,0,0,0,0,0
singular,1,0,0,0,0,0,0,0,0
plural,3,0,0,0,0,0,0,0,0
form,0,0,0,0,8,0,0,12,0
member,0,0,0,0,3,0,0,0,0
common,3,0,0,0,0,0,0,0,0
characteristic,3,0,0,0,5,0,0,0,0
close,1,0,0,0,0,0,0,0,0
specie,0,0,0,0,18,0,0,0,0
high,10,0,0,0,0,0,0,0,0
taxon,0,0,0,0,2,0,0,0,0
level,0,0,0,0,6,0,0,0,0
organization,0,0,0,0,1,0,0,0,0
genus,0,0,0,0,5,0,0,0,0
related,7,0,0,0,0,0,0,0,0
generic,2,0,0,0,0,0,0,0,0
wolf,0,0,0,0,2,0,0,0,0
coyote,0,0,0,0,2,0,0,0,0
belong,0,0,0,0,0,0,0,2,0
second,5,0,0,0,0,0,0,0,0
italicize,0,0,0,0,0,0,0,1,0
capitalize,0,0,0,0,0,0,0,1,0
relatedness,0,0,0,0,1,0,0,0,0
increasingly,0,0,1,0,0,0,0,0,0
distant,1,0,0,0,0,0,0,0,0
similar,8,0,0,0,0,0,0,0,0
trait,0,0,0,0,7,0,0,0,0
family,0,0,0,0,3,0,0,0,0
order,0,0,0,0,2,0,0,0,0
place,0,0,0,0,5,0,0,4,0
class,0,0,0,0,2,0,0,0,0
phylum,0,0,0,0,3,0,0,0,0
kingdom,0,0,0,0,2,0,0,0,0
domain,0,0,0,0,1,0,0,0,0
classification,0,0,0,0,3,0,0,0,0
taxonomic,2,0,0,0,0,0,0,0,0
indicate,0,0,0,0,0,0,0,2,0
phylogenetic,2,0,0,0,0,0,0,0,0
degree,0,0,0,0,2,0,0,0,0
diverge,0,0,0,0,0,0,0,1,0
course,0,0,0,0,1,0,0,0,0
evolution,0,0,0,0,6,0,0,0,0
frequently,0,0,2,0,0,0,0,0,0
challenge,0,0,0,0,0,0,0,3,0
revise,0,0,0,0,0,0,0,1,0
morphological,2,0,0,0,0,0,0,0,0
structural,3,0,0,0,0,0,0,0,0
skull,0,0,0,0,2,0,0,0,0
shape,0,0,0,0,6,0,0,1,0
jaw,0,0,0,0,1,0,0,0,0
length,0,0,0,0,2,0,0,0,0
molecular,9,0,0,0,0,0,0,0,0
data,0,0,0,0,1,0,0,0,0
dna,0,0,0,0,13,0,0,0,0
rna,0,0,0,0,3,0,0,0,0
protein,0,0,0,0,21,0,0,0,0
sequence,0,0,0,0,5,0,0,0,0
developmental,2,0,0,0,0,0,0,0,0
examine,0,0,0,0,0,0,0,5,0
control,0,0,0,0,3,0,0,6,0
embryological,1,0,0,0,0,0,0,0,0
phenomenon,0,0,0,0,1,0,0,0,0
regeneration,0,0,0,0,1,0,0,0,0
remove,0,0,0,0,0,0,0,3,0
entire,4,0,0,0,0,0,0,0,0
grow,0,0,0,0,0,0,0,10,0
direct,4,0,0,0,0,0,0,0,0
application,0,0,0,0,5,0,0,0,0
agriculture,0,0,0,0,6,0,0,0,0
veterinary,1,0,0,0,0,0,0,0,0
cloning,0,0,0,0,4,0,0,0,0
adult,0,0,0,0,1,0,0,0,0
genetically,0,0,2,0,0,0,0,0,0
identical,3,0,0,0,0,0,0,0,0
widely,0,0,3,0,0,0,0,0,0
horticulture,0,0,0,0,2,0,0,0,0
sheep,0,0,0,0,1,0,0,0,0
cow,0,0,0,0,1,0,0,0,0
cat,0,0,0,0,1,0,0,0,0
clone,0,0,0,0,0,0,0,1,0
practice,0,0,0,0,2,0,0,0,0
widespread,2,0,0,0,0,0,0,0,0
stem,0,0,0,0,6,0,0,0,0
capability,0,0,0,0,1,0,0,0,0
extremely,0,0,1,0,0,0,0,0,0
stage,0,0,0,0,1,0,0,0,0
laboratory,0,0,0,0,4,0,0,0,0
potential,1,0,0,0,2,0,0,0,0
despite,0,0,0,0,0,0,2,0,0
controversial,2,0,0,0,0,0,0,0,0
deal,0,0,0,0,1,0,0,4,0
medical,2,0,0,0,0,0,0,0,0
promise,0,0,0,0,1,0,0,0,0
use,0,0,0,0,8,0,0,3,0
science,0,0,0,0,9,0,0,0,0
being,0,0,0,0,2,0,0,0,0
quickly,0,0,1,0,0,0,0,0,0
raise,0,0,0,0,0,0,0,3,0
ethical,1,0,0,0,0,0,0,0,0
value,0,0,0,0,2,0,0,0,0
problem,0,0,0,0,3,0,0,0,0
bioethics,0,0,0,0,1,0,0,0,0
ethic,0,0,0,0,1,0,0,0,0
moral,2,0,0,0,0,0,0,0,0
decision,0,0,0,0,2,0,0,0,0
making,0,0,0,0,1,0,0,0,0
disciplined,1,0,0,0,0,0,0,0,0
reflection,0,0,0,0,1,0,0,0,0
difficult,1,0,0,0,0,0,0,0,0
issue,0,0,0,0,4,0,0,0,0
change,0,0,0,0,6,0,0,5,0
rapidly,0,0,2,0,0,0,0,0,0
capacity,0,0,0,0,1,0,0,0,0
people,0,0,0,0,4,0,0,0,0
population,0,0,0,0,2,0,0,0,0
abort,0,0,0,0,0,0,0,1,0
defective,1,0,0,0,0,0,0,0,0
unwanted,1,0,0,0,0,0,0,0,0
fetus,0,0,0,0,1,0,0,0,0
pregnancy,0,0,0,0,1,0,0,0,0
plan,0,0,0,0,0,0,0,1,0
limit,0,0,0,0,1,0,0,0,0
size,0,0,0,0,7,0,0,0,0
physician,0,0,0,0,6,0,0,0,0
seriously,0,0,1,0,0,0,0,0,0
ill,1,0,0,0,0,0,0,0,0
patient,0,0,0,0,3,0,0,0,0
alive,2,0,0,0,0,0,0,0,0
indefinitely,0,0,1,0,0,0,0,0,0
artificial,4,0,0,0,0,0,0,0,0
respirator,0,0,0,0,1,0,0,0,0
machine,0,0,0,0,1,0,0,0,0
beating,0,0,0,0,1,0,0,0,0
heart,0,0,0,0,1,0,0,0,0
drug,0,0,0,0,3,0,0,0,0
pressure,0,0,0,0,1,0,0,0,0
consciousness,0,0,0,0,1,0,0,0,0
time,0,0,0,0,5,0,0,0,0
die,0,0,0,0,0,0,0,3,0
citizen,0,0,0,0,1,0,0,0,0
claim,0,0,0,0,0,0,0,1,0
right,0,0,0,0,1,0,0,0,0
insist,0,0,0,0,0,0,0,1,0
inform,0,0,0,0,0,0,0,1,0
procedure,0,0,0,0,2,0,0,0,0
decide,0,0,0,0,0,0,0,1,0
allocate,0,0,0,0,0,0,0,1,0
health,0,0,0,0,7,0,0,0,0
resource,0,0,0,0,1,0,0,0,0
fairly,0,0,1,0,0,0,0,0,0
bioethic,0,0,0,0,1,0,0,0,0
anatomist,0,0,0,0,2,0,0,0,0
compare,0,0,0,0,0,0,0,3,0
homologous,1,0,0,0,0,0,0,0,0
analogous,1,0,0,0,0,0,0,0,0
mode,0,0,0,0,1,0,0,0,0
operation,0,0,0,0,1,0,0,0,0
anatomical,1,0,0,0,0,0,0,0,0
histology,0,0,0,0,1,0,0,0,0
morphology,0,0,0,0,2,0,0,0,0
physiologist,0,0,0,0,4,0,0,0,0
subcellular,2,0,0,0,0,0,0,0,0
circulatory,1,0,0,0,0,0,0,0,0
respiratory,1,0,0,0,0,0,0,0,0
physiological,1,0,0,0,0,0,0,0,0
intimately,0,0,1,0,0,0,0,0,0
associate,0,0,0,0,1,0,0,1,0
dynamic,1,0,0,0,0,0,0,0,0
new,16,0,0,0,0,0,0,0,0
technique,0,0,0,0,6,0,0,0,0
century,0,0,0,0,20,0,0,0,0
molecule,0,0,0,0,13,0,0,0,0
determine,0,0,0,0,0,0,0,4,0
cellular,5,0,0,0,0,0,0,0,0
nucleus,0,0,0,0,21,0,0,0,0
membrane,0,0,0,0,33,0,0,0,0
benefit,0,0,0,0,0,0,0,1,0
gene,0,0,0,0,13,0,0,0,0
engineering,0,0,0,0,4,0,0,0,0
philosophical,1,0,0,0,0,0,0,0,0
strand,0,0,0,0,7,0,0,0,0
nucleotide,0,0,0,0,2,0,0,0,0
chemical,7,0,0,0,1,0,0,0,0
bond,0,0,0,0,2,0,0,0,0
phosphate,0,0,0,0,1,0,0,0,0
deoxyribose,0,0,0,0,1,0,0,0,0
nitrogen,0,0,0,0,2,0,0,0,0
basis,0,0,0,0,6,0,0,0,0
adenine,0,0,0,0,2,0,0,0,0
guanine,0,0,0,0,2,0,0,0,0
cytosine,0,0,0,0,2,0,0,0,0
thymine,0,0,0,0,2,0,0,0,0
pair,0,0,0,0,5,0,0,4,0
hold,0,0,0,0,0,0,0,3,0
vast,2,0,0,0,0,0,0,0,0
storehouse,0,0,0,0,1,0,0,0,0
encode,0,0,0,0,0,0,0,1,0
segment,0,0,0,0,2,0,0,0,0
replicate,0,0,0,0,0,0,0,6,0
expression,0,0,0,0,3,0,0,0,0
inherit,0,0,0,0,0,0,0,5,0
manipulation,0,0,0,0,2,0,0,0,0
modify,0,0,0,0,0,0,0,3,0
encompass,0,0,0,0,0,0,0,1,0
reproduction,0,0,0,0,7,0,0,0,0
selective,2,0,0,0,0,0,0,0,0
breeding,0,0,0,0,2,0,0,0,0
selection,0,0,0,0,5,0,0,0,0
wide,4,0,0,0,0,0,0,0,0
range,0,0,0,0,1,0,0,1,0
biomedical,1,0,0,0,0,0,0,0,0
insemination,0,0,0,0,1,0,0,0,0
vitro,0,0,0,0,0,0,0,0,1
fertilization,0,0,0,0,5,0,0,0,0
refer,0,0,0,0,0,0,0,1,0
specifically,0,0,1,0,0,0,0,0,0
recombinant,4,0,0,0,0,0,0,0,0
source,0,0,0,0,1,0,0,0,0
combine,0,0,0,0,0,0,0,3,0
insert,0,0,0,0,0,0,0,4,0
host,0,0,0,0,3,0,0,0,0
bacterium,0,0,0,0,1,0,0,0,0
inside,0,8,0,0,0,0,0,0,0
foreign,2,0,0,0,0,0,0,0,0
combination,0,0,0,0,2,0,0,0,0
greatly,0,0,2,0,0,0,0,0,0
affect,0,0,0,0,0,0,0,2,0
industry,0,0,0,0,3,0,0,0,0
tremendous,2,0,0,0,0,0,0,0,0
afford,0,0,0,0,0,0,0,2,0
society,0,0,0,0,2,0,0,0,0
controversy,0,0,0,0,2,0,0,0,0
special,1,0,0,0,0,0,0,0,0
concern,0,0,0,0,2,0,0,3,0
microorganism,0,0,0,0,3,0,0,0,0
worry,0,0,0,0,1,0,0,0,0
introduce,0,0,0,0,0,0,0,5,0
unfavorable,1,0,0,0,0,0,0,0,0
dangerous,1,0,0,0,0,0,0,0,0
resistance,0,0,0,0,1,0,0,0,0
toxin,0,0,0,0,1,0,0,0,0
production,0,0,0,0,6,0,0,0,0
ecologist,0,0,0,0,1,0,0,0,0
interaction,0,0,0,0,2,0,0,0,0
ecosystem,0,0,0,0,1,0,0,0,0
ecological,1,0,0,0,0,0,0,0,0
input,0,0,0,0,1,0,0,0,0
discipline,0,0,0,0,4,0,0,0,0
geology,0,0,0,0,1,0,0,0,0
policy,0,0,0,0,1,0,0,0,0
maker,0,0,0,0,1,0,0,0,0
interested,2,0,0,0,0,0,0,0,0
conservation,0,0,0,0,1,0,0,0,0
need,0,0,0,0,2,0,0,8,0
solid,3,0,0,0,4,0,0,0,0
ecology,0,0,0,0,2,0,0,0,0
pollution,0,0,0,0,2,0,0,0,0
habitat,0,0,0,0,3,0,0,0,0
destruction,0,0,0,0,1,0,0,0,0
community,0,0,0,0,2,0,0,0,0
local,1,0,0,0,0,0,0,0,0
global,1,0,0,0,0,0,0,0,0
ethologist,0,0,0,0,2,0,0,0,0
behaviorist,0,0,0,0,1,0,0,0,0
attempt,0,0,0,0,0,0,0,1,0
behave,0,0,0,0,0,0,0,1,0
involve,0,0,0,0,0,0,0,6,0
native,1,0,0,0,0,0,0,0,0
experiment,0,0,0,0,5,0,0,0,0
tie,0,0,0,0,0,0,0,1,0
closely,0,0,2,0,0,0,0,0,0
psychology,0,0,0,0,1,0,0,0,0
sociology,0,0,0,0,1,0,0,0,0
sociobiology,0,0,0,0,1,0,0,0,0
social,1,0,0,0,0,0,0,0,0
intelligence,0,0,0,0,1,0,0,0,0
culturally,0,0,1,0,0,0,0,0,0
induce,0,0,0,0,0,0,0,1,0
paleontology,0,0,0,0,2,0,0,0,0
fossil,0,0,0,0,2,0,0,0,0
useful,1,0,0,0,0,0,0,0,0
consider,0,0,0,0,0,0,0,5,0
majority,0,0,0,0,2,0,0,0,0
fundamental,3,0,0,0,0,0,0,0,0
tenet,0,0,0,0,1,0,0,0,0
seek,0,0,0,0,0,0,0,1,0
knowledge,0,0,0,0,6,0,0,0,0
glean,0,0,0,0,0,0,0,1,0
aforementioned,1,0,0,0,0,0,0,0,0
represent,0,0,0,0,0,0,0,1,0
major,9,0,0,0,0,0,0,0,0
subdivision,0,0,0,0,2,0,0,0,0
marine,0,0,0,0,1,0,0,0,0
aspect,0,0,0,0,1,0,0,0,0
ocean,0,0,0,0,1,0,0,0,0
soil,0,0,0,0,4,0,0,0,0
biochemistry,0,0,0,0,1,0,0,0,0
organic,2,0,0,0,0,0,0,0,0
chemistry,0,0,0,0,1,0,0,0,0
foundation,0,0,0,0,2,0,0,0,0
precisely,0,0,1,0,0,0,0,0,0
expert,0,0,0,0,1,0,0,0,0
believe,0,0,0,0,0,0,0,3,0
domesticate,0,0,0,0,0,0,0,1,0
crop,0,0,0,0,1,0,0,0,0
long,2,0,3,0,0,0,0,0,0
write,0,0,0,0,0,0,0,1,0
record,0,0,0,0,2,0,0,0,0
keep,0,0,0,0,0,0,0,1,0
civilization,0,0,0,0,1,0,0,0,0
describe,0,0,0,0,0,0,0,6,0
cause,0,0,0,0,1,0,0,6,0
law,0,0,0,0,1,0,0,0,0
govern,0,0,0,0,0,0,0,2,0
universe,0,0,0,0,1,0,0,0,0
propose,0,0,0,0,0,0,0,4,0
later,0,0,3,0,0,0,0,0,0
greek,4,0,0,0,0,0,0,0,0
observe,0,0,0,0,0,0,0,15,0
present,1,0,0,0,0,0,0,3,0
similarity,0,0,0,0,3,0,0,0,0
student,0,0,0,0,1,0,0,0,0
draw,0,0,0,0,0,0,0,2,0
scheme,0,0,0,0,2,0,0,0,0
writing,0,0,0,0,2,0,0,0,0
influence,0,0,0,0,0,0,0,3,0
hundred,0,0,0,0,1,0,0,0,0
roughly,0,0,3,0,0,0,0,0,0
center,0,0,0,0,3,0,0,1,0
shift,0,0,0,0,0,0,0,1,0
islamic,1,0,0,0,0,0,0,0,0
scholar,0,0,0,0,1,0,0,0,0
expand,0,0,0,0,0,0,0,2,0
multi,1,0,0,0,0,0,0,0,0
topic,0,0,0,0,2,0,0,0,0
mimicry,0,0,0,0,1,0,0,0,0
persian,1,0,0,0,0,0,0,0,0
revive,0,0,0,0,0,0,0,1,0
european,1,0,0,0,0,0,0,0,0
emerge,0,0,0,0,0,0,0,2,0
effort,0,0,0,0,3,0,0,0,0
document,0,0,0,0,0,0,0,1,0
mean,0,0,0,0,3,0,0,2,0
dissection,0,0,0,0,1,0,0,0,0
prior,0,0,2,0,0,0,0,0,0
commonly,0,0,2,0,0,0,0,0,0
fly,0,0,0,0,1,0,0,0,0
worm,0,0,0,0,1,0,0,0,0
arise,0,0,0,0,0,0,0,6,0
mud,0,0,0,0,1,0,0,0,0
inanimate,1,0,0,0,0,0,0,0,0
substrate,0,0,0,0,1,0,0,0,0
dispute,0,0,0,0,0,0,0,1,0
idea,0,0,0,0,6,0,0,0,0
spontaneous,1,0,0,0,0,0,0,0,0
untested,1,0,0,0,0,0,0,0,0
italian,1,0,0,0,0,0,0,0,0
set,0,0,0,0,7,0,0,0,0
increase,0,0,0,0,0,0,0,4,0
numerous,2,0,0,0,0,0,0,0,0
paper,0,0,0,0,3,0,0,0,0
publish,0,0,0,0,0,0,0,5,0
relate,0,0,0,0,0,0,0,1,0
replica,0,0,0,0,1,0,0,0,0
compound,0,0,0,0,1,0,0,0,0
