word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB
cooking,0,0,0,0,0,0,1,0,0,0,0
farmer,0,0,0,0,0,0,2,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,0,29
table,0,0,0,0,0,0,8,0,0,0,0
certainly,0,0,6,0,0,0,0,0,0,0,0
hair,0,0,0,0,0,0,15,0,0,0,0
skin,0,0,0,0,0,0,3,0,0,0,0
dark,7,0,0,0,0,0,4,0,0,0,0
gipsy,1,0,0,0,0,0,6,0,0,0,0
manner,0,0,0,0,0,0,4,0,0,0,0
gentleman,0,0,0,0,0,0,10,0,0,0,0
care,0,0,0,0,0,0,9,0,0,0,9
appearance,0,0,0,0,0,0,5,0,0,0,0
handsome,7,0,0,0,0,0,0,0,0,0,0
proud,11,0,0,0,0,0,0,0,0,0,0
unhappy,4,0,0,0,0,0,0,0,0,0,0
fire,0,0,0,0,0,0,15,0,0,0,1
silence,0,0,0,0,0,0,5,0,0,0,0
shout,0,0,0,0,0,0,0,0,0,0,11
answer,0,0,0,0,0,0,5,0,0,0,18
dive,0,0,0,0,0,0,0,0,0,0,1
leave,0,0,0,0,0,0,1,0,0,0,68
fierce,4,0,0,0,0,0,0,0,0,0,0
looking,1,0,0,0,0,0,0,0,0,0,0
dog,0,0,0,0,0,0,16,0,0,0,0
suddenly,0,0,18,0,0,0,0,0,0,0,0
jump,0,0,0,0,0,0,0,0,0,0,8
angrily,0,0,13,0,0,0,0,0,0,0,0
moment,0,0,0,0,0,0,23,0,0,0,0
attack,0,0,0,0,0,0,0,0,0,0,7
shadowy,1,0,0,0,0,0,0,0,0,0,0
corner,0,0,0,0,0,0,3,0,0,0,0
great,6,0,0,0,0,0,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,0,9
growl,0,0,0,0,0,0,0,0,0,0,10
animal,0,0,0,0,0,0,5,0,0,0,0
ready,4,0,0,0,0,0,0,0,0,0,0
kill,0,0,0,0,0,0,0,0,0,0,11
try,0,0,0,0,0,0,0,0,0,0,32
hurry,0,0,0,0,0,0,1,0,0,0,4
climb,0,0,0,0,0,0,0,0,0,0,4
step,0,0,0,0,0,0,3,0,0,0,0
slowly,0,0,4,0,0,0,0,0,0,0,0
luckily,0,0,1,0,0,0,0,0,0,0,0
woman,0,0,0,0,0,0,9,0,0,0,0
suppose,0,0,0,0,0,0,0,0,0,0,7
housekeeper,0,0,0,0,0,0,16,0,0,0,0
rush,0,0,0,0,0,0,0,0,0,0,13
calm,5,0,0,0,0,0,0,0,0,0,2
devil,0,0,0,0,0,0,16,0,0,0,0
matter,0,0,0,0,0,0,3,0,0,0,0
ask,0,0,0,0,0,0,0,0,0,0,61
rudely,0,0,1,0,0,0,0,0,0,0,0
finally,0,0,7,0,0,0,0,0,0,0,0
sir,0,0,0,0,0,0,20,0,0,0,0
reply,0,0,0,0,0,0,0,0,0,0,37
stranger,0,0,0,0,0,0,5,0,0,0,0
dangerous,1,0,0,0,0,0,0,0,0,0,0
afraid,15,0,0,0,0,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,0,0,30
offended,1,0,0,0,0,0,0,0,0,0,0
accept,0,0,0,0,0,0,0,0,0,0,7
drink,0,0,0,0,0,0,4,0,0,0,10
talk,0,0,0,0,0,0,1,0,0,0,16
suggest,0,0,0,0,0,0,0,0,0,0,4
tomorrow,0,0,0,0,0,0,6,0,0,0,0
eager,3,0,0,0,0,0,0,0,0,0,0
shall,0,0,0,11,0,0,0,0,0,0,0
interested,6,0,0,0,0,0,0,0,0,0,0
later,0,0,12,0,0,0,0,0,0,0,0
yesterday,0,0,0,0,0,0,3,0,0,0,0
afternoon,0,0,0,0,0,0,8,0,0,0,0
misty,2,0,0,0,0,0,0,0,0,0,0
bitterly,0,0,6,0,0,0,0,0,0,0,0
cold,10,0,0,0,0,0,5,0,0,0,0
walk,0,0,0,0,0,0,7,0,0,0,25
arrive,0,0,0,0,0,0,0,0,0,0,16
begin,0,0,0,0,0,0,0,0,0,0,15
snow,0,0,0,0,0,0,13,0,0,0,1
bang,0,0,0,0,0,0,0,0,0,0,2
minute,0,0,0,0,0,0,6,0,0,0,0
get,0,0,0,0,0,0,0,0,0,0,24
head,0,0,0,0,0,0,10,0,0,0,0
window,0,0,0,0,0,0,41,0,0,0,0
farm,0,0,0,0,0,0,12,0,0,0,0
building,0,0,0,0,0,0,1,0,0,0,0
let,0,0,0,0,0,0,0,0,0,0,31
desperately,0,0,4,0,0,0,0,0,0,0,0
shake,0,0,0,0,0,0,0,0,0,0,10
indoors,0,0,2,0,0,0,0,0,0,0,0
open,9,3,0,0,0,0,0,0,0,0,16
young,28,0,0,0,0,0,0,0,0,0,0
man,0,0,0,0,0,0,39,0,0,0,0
follow,0,0,0,0,0,0,0,0,0,0,8
go,0,0,0,0,0,0,0,0,0,0,74
big,4,0,0,0,0,0,0,0,0,0,0
warm,7,0,0,0,0,0,0,0,0,0,0
food,0,0,0,0,0,0,8,0,0,0,0
time,0,0,0,0,0,0,52,0,0,0,0
imagine,0,0,0,0,0,0,0,0,0,0,6
married,5,0,0,0,0,0,0,0,0,0,0
coldly,0,0,3,0,0,0,0,0,0,0,0
terrible,6,0,0,0,0,0,0,0,0,0,0
weather,0,0,0,0,0,0,2,0,0,0,0
remark,0,0,0,0,0,0,0,0,0,0,1
point,0,0,0,0,0,0,1,0,0,0,3
tea,0,0,0,0,0,0,12,0,0,0,0
seventeen,0,0,0,0,0,0,0,1,0,0,0
little,32,0,1,0,0,0,0,0,0,0,0
see,0,0,0,0,0,0,0,0,0,0,33
golden,1,0,0,0,0,0,0,0,0,0,0
wavy,1,0,0,0,0,0,0,0,0,0,0
fall,0,0,0,0,0,0,0,0,0,0,18
shoulder,0,0,0,0,0,0,6,0,0,0,0
proper,1,0,0,0,0,0,0,0,0,0,0
person,0,0,0,0,0,0,4,0,0,0,0
smile,0,0,0,0,0,0,3,0,0,0,5
reason,0,0,0,0,0,0,4,0,0,0,0
annoy,0,0,0,0,0,0,0,0,0,0,7
stop,0,0,0,0,0,0,0,0,0,0,16
make,0,0,0,0,0,0,0,0,0,0,5
throw,0,0,0,0,0,0,0,0,0,0,13
chair,0,0,0,0,0,0,8,0,0,0,0
stare,0,0,0,0,0,0,0,0,0,0,16
aggressively,0,0,2,0,0,0,0,0,0,0,0
worker,0,0,0,0,0,0,5,0,0,0,0
family,0,0,0,0,0,0,10,0,0,0,0
comfortable,3,0,0,0,0,0,0,0,0,0,0
promise,0,0,0,0,0,0,1,0,0,0,9
cheerfully,0,0,1,0,0,0,0,0,0,0,0
clothe,0,0,0,0,0,0,9,0,0,0,0
find,0,0,0,0,0,0,0,0,0,0,33
way,0,0,0,0,0,0,17,0,0,0,0
lend,0,0,0,0,0,0,0,0,0,0,1
guide,0,0,0,0,0,0,1,0,0,0,1
add,0,0,0,0,0,0,0,0,0,0,5
fiercely,0,0,4,0,0,0,0,0,0,0,0
shock,0,0,0,0,0,0,1,0,0,0,4
unpleasantness,0,0,0,0,0,0,1,0,0,0,0
eat,0,0,0,0,0,0,0,0,0,0,17
conversation,0,0,0,0,0,0,4,0,0,0,0
silent,5,0,0,0,0,0,0,0,0,0,0
round,0,5,4,0,0,0,0,0,0,0,0
happy,22,0,0,0,0,0,0,0,0,0,0
quiet,4,0,0,0,0,0,0,0,0,0,1
place,0,0,0,0,0,0,7,0,0,0,1
wife,0,0,0,0,0,0,26,0,0,0,0
ghost,0,0,0,0,0,0,8,0,0,0,0
realize,0,0,0,0,0,0,0,0,0,0,16
mistake,0,0,0,0,0,0,2,0,0,0,0
dead,16,0,0,0,0,0,0,0,0,0,0
course,0,0,4,0,0,0,2,0,0,0,0
girl,0,0,0,0,0,0,15,0,0,0,0
bowl,0,0,0,0,0,0,2,0,0,0,0
bread,0,0,0,0,0,0,1,0,0,0,0
unwashed,1,0,0,0,0,0,0,0,0,0,0
hand,0,0,0,0,0,0,25,0,0,0,1
poor,25,0,0,0,0,0,0,0,0,0,0
well,9,0,7,0,0,0,0,0,0,0,0
marry,0,0,0,0,0,0,0,0,0,0,33
uninhabited,1,0,0,0,0,0,0,0,0,0,0
area,0,0,0,0,0,0,1,0,0,0,0
turn,0,0,0,0,0,0,0,0,0,0,13
politely,0,0,5,0,0,0,0,0,0,0,0
lady,0,0,0,0,0,0,9,0,0,0,0
husband,0,0,0,0,0,0,19,0,0,0,0
red,2,0,0,0,0,0,0,0,0,0,0
able,9,0,0,0,0,0,0,0,0,0,0
hit,0,0,0,0,0,0,0,0,0,0,14
hear,0,0,0,0,0,0,0,0,0,0,38
wrong,3,0,1,0,0,0,1,0,0,0,0
son,0,0,0,0,0,0,33,0,0,0,0
scornfully,0,0,5,0,0,0,0,0,0,0,0
finish,0,0,0,0,0,0,0,0,0,0,5
meal,0,0,0,0,0,0,4,0,0,0,0
darkness,0,0,0,0,0,0,5,0,0,0,0
home,0,0,20,0,0,0,11,0,0,0,0
beg,0,0,0,0,0,0,0,0,0,0,8
road,0,0,0,0,0,0,3,0,0,0,0
interest,0,0,0,0,0,0,5,0,0,0,1
book,0,0,0,0,0,0,15,0,0,0,0
advice,0,0,0,0,0,0,6,0,0,0,0
stay,0,0,0,0,0,0,1,0,0,0,44
night,0,0,0,0,0,0,41,0,0,0,0
tell,0,0,0,0,0,0,0,0,0,0,88
hope,0,0,0,0,0,0,2,0,0,0,25
teach,0,0,0,0,0,0,0,0,0,0,6
bedroom,0,0,0,0,0,0,18,0,0,0,0
share,0,0,0,0,0,0,0,0,0,0,3
bed,0,0,0,0,0,0,29,0,0,0,0
angry,30,0,0,0,0,0,0,0,0,0,0
long,19,0,18,0,0,0,0,0,0,0,0
catch,0,0,0,0,0,0,0,0,0,0,14
hold,0,0,0,0,0,0,11,0,0,0,10
lamp,0,0,0,0,0,0,1,0,0,0,0
carry,0,0,0,0,0,0,0,0,0,0,6
run,0,0,0,0,0,0,0,0,0,0,21
chase,0,0,0,0,0,0,0,0,0,0,1
soon,0,0,16,0,0,0,0,0,0,0,0
knock,0,0,0,0,0,0,2,0,0,0,4
ground,0,0,0,0,0,0,3,0,0,0,0
stand,0,0,0,0,0,0,0,0,0,0,11
laugh,0,0,0,0,0,0,2,0,0,0,13
end,0,0,0,0,0,0,7,0,0,0,2
rescue,0,0,0,0,0,0,0,0,0,0,2
order,0,0,0,0,0,0,6,0,0,0,7
foot,0,0,0,0,0,0,4,0,0,0,0
bruised,1,0,0,0,0,0,0,0,0,0,0
exhaust,0,0,0,0,0,0,0,0,0,0,1
strong,12,0,0,0,0,0,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,0,0,21
wish,0,0,0,0,0,0,2,0,0,0,13
goodnight,0,0,0,0,0,1,1,0,0,0,0
upstairs,0,0,12,0,0,0,0,0,0,0,0
quietly,0,0,13,0,0,0,0,0,0,0,0
whisper,0,0,0,0,0,0,0,0,0,0,15
stair,0,0,0,0,0,0,4,0,0,0,0
master,0,0,0,0,0,0,35,0,0,0,0
discover,0,0,0,0,0,0,0,0,0,0,18
sleep,0,0,0,0,0,0,5,0,0,0,21
know,0,0,0,0,0,0,0,0,0,0,62
strange,11,0,0,0,0,0,0,0,0,0,0
tired,10,0,0,0,0,0,0,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,0,19
thank,0,0,0,0,0,0,0,0,0,0,5
candle,0,0,0,0,0,0,5,0,0,0,0
close,6,0,7,0,0,0,0,0,0,0,8
piece,0,0,0,0,0,0,3,0,0,0,0
furniture,0,0,0,0,0,0,2,0,0,0,0
large,2,0,0,0,0,0,0,0,0,0,0
dusty,1,0,0,0,0,0,0,0,0,0,0
heavy,1,0,0,0,0,0,0,0,0,0,0
curtain,0,0,0,0,0,0,5,0,0,0,0
pull,0,0,0,0,0,0,0,0,0,0,10
hide,0,0,0,0,0,0,0,0,0,0,7
sleeper,0,0,0,0,0,0,2,0,0,0,0
inside,0,1,3,0,0,0,0,0,0,0,0
shelf,0,0,0,0,0,0,3,0,0,0,0
drop,0,0,0,0,0,0,0,0,0,0,5
thankfully,0,0,1,0,0,0,0,0,0,0,0
safe,5,0,0,0,0,0,0,0,0,0,0
notice,0,0,0,0,0,0,0,0,0,0,12
name,0,0,0,0,0,0,1,0,0,0,0
write,0,0,0,0,0,0,0,0,0,0,18
wall,0,0,0,0,0,0,6,0,0,0,0
childish,1,0,0,0,0,0,0,0,0,0,0
handwriting,0,0,0,0,0,0,1,0,0,0,0
asleep,1,0,2,0,0,0,0,0,0,0,0
wake,0,0,0,0,0,0,0,0,0,0,7
smell,0,0,0,0,0,0,1,0,0,0,0
burning,0,0,0,0,0,0,1,0,0,0,0
burn,0,0,0,0,0,0,0,0,0,0,3
page,0,0,0,0,0,0,3,0,0,0,0
half,1,0,3,0,3,0,0,0,0,0,0
diary,0,0,0,0,0,0,2,0,0,0,0
ago,0,0,6,0,0,0,0,0,0,0,0
read,0,0,0,0,0,0,0,0,0,0,14
hate,0,0,0,0,0,0,0,0,0,0,21
brother,0,0,0,0,0,0,14,0,0,0,0
cruel,7,0,0,0,0,0,0,0,0,0,0
father,0,0,0,0,0,0,67,0,0,0,0
die,0,0,0,0,0,0,0,0,0,0,56
alive,4,0,0,0,0,0,0,0,0,0,0
inherit,0,0,0,0,0,0,0,0,0,0,14
money,0,0,0,0,0,0,8,0,0,0,0
horrible,1,0,0,0,0,0,0,0,0,0,0
pray,0,0,0,0,0,0,0,0,0,0,9
study,0,0,0,0,0,0,2,0,0,0,6
punish,0,0,0,0,0,0,0,0,0,0,13
cry,0,0,0,0,0,0,1,0,0,0,67
wicked,22,0,0,0,0,0,0,0,0,0,0
play,0,0,0,0,0,0,0,0,0,0,9
eye,0,0,0,0,0,0,22,0,0,0,0
pass,0,0,0,0,0,0,0,0,0,0,9
disturb,0,0,0,0,0,0,0,0,0,0,7
frightening,1,0,0,0,0,0,0,0,0,0,0
dream,0,0,0,0,0,0,6,0,0,0,0
gentle,3,0,0,0,0,0,0,0,0,0,0
knocking,0,0,0,0,0,0,2,0,0,0,0
branch,0,0,0,0,0,0,3,0,0,0,0
outside,0,6,9,0,0,0,0,0,0,0,0
drive,0,0,0,0,0,0,0,0,0,0,2
break,0,0,0,0,0,0,0,0,0,0,14
glass,0,0,0,0,0,0,4,0,0,0,0
stretch,0,0,0,0,0,0,0,0,0,0,1
instead,0,0,4,0,0,0,0,0,0,0,0
finger,0,0,0,0,0,0,2,0,0,0,0
small,5,0,0,0,0,0,0,0,0,0,0
ice,0,0,0,0,0,0,2,0,0,0,0
tightly,0,0,1,0,0,0,0,0,0,0,0
voice,0,0,0,0,0,0,9,0,0,0,0
sadly,0,0,3,0,0,0,0,0,0,0,0
lose,0,0,0,0,0,0,0,0,0,0,9
child,0,0,0,0,0,0,25,0,0,0,0
terror,0,0,0,0,0,0,2,0,0,0,0
rub,0,0,0,0,0,0,0,0,0,0,1
creature,0,0,0,0,0,0,7,0,0,0,0
tiny,2,0,0,0,0,0,0,0,0,0,0
wrist,0,0,0,0,0,0,3,0,0,0,0
broken,2,0,0,0,0,0,0,0,0,0,0
blood,0,0,0,0,0,0,5,0,0,0,0
pour,0,0,0,0,0,0,0,0,0,0,5
quickly,0,0,11,0,0,0,0,0,0,0,0
pile,0,0,0,0,0,0,3,0,0,0,0
desperate,1,0,0,0,0,0,0,0,0,0,0
sad,12,0,0,0,0,0,0,0,0,0,0
nearly,0,0,3,0,0,0,0,0,0,0,0
start,0,0,0,0,0,0,0,0,0,0,8
push,0,0,0,0,0,0,1,0,0,0,7
unable,2,0,0,0,0,0,0,0,0,0,0
horror,0,0,0,0,0,0,4,0,0,0,0
shape,0,0,0,0,0,0,1,0,0,0,0
scream,0,0,0,0,0,0,0,0,0,0,11
rapid,1,0,0,0,0,0,0,0,0,0,0
footstep,0,0,0,0,0,0,1,0,0,0,0
light,3,0,0,0,0,0,2,0,0,0,0
clearly,0,0,4,0,0,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,0,7
wide,1,0,1,0,0,0,0,0,0,0,0
surprise,0,0,0,0,0,0,3,0,0,0,4
effect,0,0,0,0,0,0,1,0,0,0,0
action,0,0,0,0,0,0,1,0,0,0,0
move,0,0,0,0,0,0,0,0,0,0,2
white,4,0,0,0,0,0,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,0,0,6
sorry,16,0,0,0,0,0,0,0,0,0,0
allow,0,0,0,0,0,0,0,0,0,0,11
put,0,0,0,0,0,0,0,0,0,0,5
probably,0,0,3,0,0,0,0,0,0,0,0
punishment,0,0,0,0,0,0,2,0,0,0,0
wickedness,0,0,0,0,0,0,2,0,0,0,0
dare,0,0,0,0,0,0,0,0,0,0,5
speak,0,0,0,0,0,0,0,0,0,0,21
wildly,0,0,6,0,0,0,0,0,0,0,0
describe,0,0,0,0,0,0,0,0,0,0,2
tremble,0,0,0,0,0,0,0,0,0,0,4
control,0,0,0,0,0,0,0,0,0,0,3
feeling,0,0,0,0,0,0,5,0,0,0,0
brush,0,0,0,0,0,0,0,0,0,0,3
tear,0,0,0,0,0,0,9,0,0,0,0
rest,0,0,0,0,0,0,5,0,0,0,5
tonight,0,0,0,0,0,0,6,0,0,0,0
wait,0,0,0,0,0,0,0,0,0,0,13
daylight,0,0,0,0,0,0,1,0,0,0,0
need,0,0,0,4,0,0,1,0,0,0,8
worry,0,0,0,0,0,0,0,0,0,0,8
company,0,0,0,0,0,0,3,0,0,0,0
downstairs,0,0,7,0,0,0,0,0,0,0,0
roll,0,0,0,0,0,0,0,0,0,0,5
darling,0,0,0,0,0,0,6,0,0,0,0
produce,0,0,0,0,0,0,0,0,0,0,2
madness,0,0,0,0,0,0,1,0,0,0,0
watch,0,0,0,0,0,0,0,0,0,0,9
suffering,0,0,0,0,0,0,1,0,0,0,0
deep,8,0,0,0,0,0,0,0,0,0,0
welcome,0,0,0,0,0,0,3,0,0,0,4
previous,1,0,0,0,0,0,0,0,0,0,0
snowstorm,0,0,0,0,0,0,1,0,0,0,0
hot,7,0,0,0,0,0,0,0,0,0,0
recover,0,0,0,0,0,0,0,0,0,0,13
unpleasant,3,0,0,0,0,0,0,0,0,0,0
experience,0,0,0,0,0,0,1,0,0,0,0
human,4,0,0,0,0,0,0,0,0,0,0
lonely,5,0,0,0,0,0,0,0,0,0,0
supper,0,0,0,0,0,0,2,0,0,0,0
live,0,0,0,0,0,0,0,0,0,0,20
eighteen,0,0,0,0,0,0,0,6,0,0,0
early,0,0,8,0,0,0,0,0,0,0,0
mistress,0,0,0,0,0,0,7,0,0,0,0
ghostly,2,0,0,0,0,0,0,0,0,0,0
daughter,0,0,0,0,0,0,6,0,0,0,0
widow,0,0,0,0,0,0,1,0,0,0,0
right,6,0,3,0,0,0,1,0,0,0,0
baby,0,0,0,0,0,0,8,0,0,0,0
thing,0,0,0,0,0,0,9,0,0,0,0
rough,2,0,0,0,0,0,0,0,0,0,0
hard,4,0,4,0,0,0,0,0,0,0,0
rich,4,0,0,0,0,0,0,0,0,0,0
fine,2,0,0,0,0,0,0,0,0,0,0
comfortably,0,0,2,0,0,0,0,0,0,0,0
story,0,0,0,0,0,0,8,0,0,0,0
life,0,0,0,0,0,0,19,0,0,0,0
judge,0,0,0,0,0,0,0,0,0,0,1
mother,0,0,0,0,0,0,11,0,0,0,0
century,0,0,0,0,0,0,1,0,0,0,0
journey,0,0,0,0,0,0,4,0,0,0,0
travel,0,0,0,0,0,0,0,0,0,0,6
business,0,0,0,0,0,0,3,0,0,0,0
unwrap,0,0,0,0,0,0,0,0,0,0,1
carefully,0,0,6,0,0,0,0,0,0,0,0
arm,0,0,0,0,0,0,17,0,0,0,0
present,4,0,0,0,0,0,3,0,0,0,0
eagerly,0,0,7,0,0,0,0,0,0,0,0
disappoint,0,0,0,0,0,0,0,0,0,0,2
dirty,7,0,0,0,0,0,0,0,0,0,0
black,8,0,0,0,0,0,0,0,0,0,0
haired,1,0,0,0,0,0,0,0,0,0,0
busy,3,0,0,0,0,0,0,0,0,0,0
street,0,0,0,0,0,0,1,0,0,0,0
explain,0,0,0,0,0,0,0,0,0,0,12
refuse,0,0,0,0,0,0,0,0,0,0,13
insist,0,0,0,0,0,0,0,0,0,0,5
boy,0,0,0,0,0,0,20,0,0,0,0
parent,0,0,0,0,0,0,5,0,0,0,0
friend,0,0,0,0,0,0,18,0,0,0,0
strangely,0,0,2,0,0,0,0,0,0,0,0
fond,4,0,0,0,0,0,0,0,0,0,0
frequently,0,0,1,0,0,0,0,0,0,0,0
behave,0,0,0,0,0,0,0,0,0,0,6
badly,0,0,7,0,0,0,0,0,0,0,0
jealous,6,0,0,0,0,0,0,0,0,0,0
enemy,0,0,0,0,0,0,6,0,0,0,0
situation,0,0,0,0,0,0,1,0,0,0,0
ill,38,0,0,0,0,0,0,0,0,0,0
favourite,0,0,0,0,0,0,1,0,0,0,0
quarrel,0,0,0,0,0,0,3,0,0,0,5
send,0,0,0,0,0,0,0,0,0,0,16
peace,0,0,0,0,0,0,3,0,0,0,0
cause,0,0,0,0,0,0,1,0,0,0,2
trouble,0,0,0,0,0,0,6,0,0,0,0
persuade,0,0,0,0,0,0,0,0,0,0,8
strict,1,0,0,0,0,0,0,0,0,0,0
complain,0,0,0,0,0,0,0,0,0,0,3
attend,0,0,0,0,0,0,0,0,0,0,2
church,0,0,0,0,0,0,8,0,0,0,0
service,0,0,0,0,0,0,1,0,0,0,0
wild,11,0,0,0,0,0,0,0,0,0,0
trick,0,0,0,0,0,0,3,0,0,0,1
give,0,0,0,0,0,0,0,0,0,0,16
pretty,4,0,0,0,0,0,0,0,0,0,0
sweet,5,0,0,0,0,0,0,0,0,0,0
forgive,0,0,0,0,0,0,0,0,0,0,8
invent,0,0,0,0,0,0,0,0,0,0,1
separate,1,0,0,0,0,0,0,0,0,0,5
understand,0,0,0,0,0,0,0,0,0,0,5
behaviour,0,0,0,0,0,0,4,0,0,0,0
illness,0,0,0,0,0,0,9,0,0,0,0
patient,2,0,0,0,0,0,1,0,0,0,0
evening,0,0,0,0,0,0,19,0,0,0,0
stormy,1,0,0,0,0,0,0,0,0,0,0
knee,0,0,0,0,0,0,3,0,0,0,0
pleased,4,0,0,0,0,0,0,0,0,0,0
singe,0,0,0,0,0,0,0,0,0,0,2
glad,7,0,0,0,0,0,0,0,0,0,0
neck,0,0,0,0,0,0,6,0,0,0,0
immediately,0,0,7,0,0,0,0,0,0,0,0
loudly,0,0,4,0,0,0,0,0,0,0,0
fetch,0,0,0,0,0,0,0,0,0,0,6
doctor,0,0,0,0,0,0,5,0,0,0,0
late,5,0,2,0,0,0,0,0,0,0,0
distant,1,0,0,0,0,0,0,0,0,0,0
far,0,0,8,0,0,0,0,0,0,0,0
world,0,0,0,0,0,0,12,0,0,0,0
silently,0,0,4,0,0,0,0,0,0,0,0
burial,0,0,0,0,0,0,5,0,0,0,0
surprising,1,0,0,0,0,0,0,0,0,0,0
thin,5,0,0,0,0,0,0,0,0,0,0
pale,12,0,0,0,0,0,0,0,0,0,0
frequent,1,0,0,0,0,0,0,0,0,0,0
cough,0,0,0,0,0,0,2,0,0,0,2
treat,0,0,0,0,0,0,0,0,0,0,6
differently,0,0,1,0,0,0,0,0,0,0,0
continue,0,0,0,0,0,0,0,0,0,0,9
lesson,0,0,0,0,0,0,1,0,0,0,0
work,0,0,0,0,0,0,3,0,0,0,10
keep,0,0,0,0,0,0,0,0,0,0,10
morning,0,0,0,0,0,0,19,0,0,0,0
happen,0,0,0,0,0,0,0,0,0,0,10
miss,0,0,0,0,0,0,7,0,0,0,1
bedtime,0,0,0,0,0,0,1,0,0,0,0
