word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
pilgrimage,0,0,0,0,0,0,0,2,0,0,0,0,0
eat,0,0,0,0,0,0,0,0,0,0,0,9,0
tell,0,0,0,0,0,0,0,0,0,0,0,36,0
nod,0,0,0,0,0,0,0,0,0,0,0,1,0
keep,0,0,0,0,0,0,0,0,0,0,0,3,0
later,0,0,21,0,0,0,0,0,0,0,0,0,0
start,0,0,0,0,0,0,0,1,0,0,0,19,0
walk,0,0,0,0,0,0,0,1,0,0,0,16,0
stand,0,0,0,0,0,0,0,0,0,0,0,14,0
wonder,0,0,0,0,0,0,0,2,0,0,0,6,0
time,0,0,0,0,0,0,0,65,0,0,0,0,0
moment,0,0,0,0,0,0,0,15,0,0,0,0,0
inspiration,0,0,0,0,0,0,0,1,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,0,0,0,37,0
incredibly,0,0,2,0,0,0,0,0,0,0,0,0,0
heroic,2,0,0,0,0,0,0,0,0,0,0,0,0
end,0,0,0,0,0,0,0,6,0,0,0,7,0
say,0,0,0,0,0,0,0,0,0,0,0,59,0
yeah,0,0,0,0,0,0,4,0,0,0,0,0,0
way,0,0,1,0,0,0,0,23,0,0,0,0,0
weak,1,0,0,0,0,0,0,0,0,0,0,0,0
fortunately,0,0,2,0,0,0,0,0,0,0,0,0,0
unfortunately,0,0,3,0,0,0,0,0,0,0,0,0,0
remind,0,0,0,0,0,0,0,0,0,0,0,3,0
feeling,0,0,0,0,0,0,0,4,0,0,0,0,0
test,0,0,0,0,0,0,0,5,0,0,0,1,0
anxious,1,0,0,0,0,0,0,0,0,0,0,0,0
jump,0,0,0,0,0,0,0,0,0,0,0,3,0
crazy,2,0,0,0,0,0,0,0,0,0,0,0,0
ride,0,0,0,0,0,0,0,1,0,0,0,5,0
big,12,0,0,0,0,0,0,0,0,0,0,0,0
pump,0,0,0,0,0,0,0,0,0,0,0,2,0
knock,0,0,0,0,0,0,0,0,0,0,0,2,0
fear,0,0,0,0,0,0,0,2,0,0,0,3,0
laziness,0,0,0,0,0,0,0,1,0,0,0,0,0
sudden,2,0,2,0,0,0,0,0,0,0,0,0,0
forget,0,0,0,0,0,0,0,0,0,0,0,8,0
busted,1,0,0,0,0,0,0,0,0,0,0,0,0
knee,0,0,0,0,0,0,0,3,0,0,0,0,0
hurt,0,0,0,0,0,0,0,0,0,0,0,4,0
toe,0,0,0,0,0,0,0,1,0,0,0,0,0
thirsty,1,0,0,0,0,0,0,0,0,0,0,0,0
throat,0,0,0,0,0,0,0,1,0,0,0,0,0
instead,0,0,7,0,0,0,0,0,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,0,0,11,0
tennis,0,0,0,0,0,0,0,1,0,0,0,0,0
playing,0,0,0,0,0,0,0,1,0,0,0,0,0
day,0,0,0,0,0,0,0,66,0,0,0,0,0
dig,0,0,0,0,0,0,0,0,0,0,0,2,0
deep,5,0,3,0,0,0,0,0,0,0,0,0,0
extra,1,0,0,0,0,0,0,0,0,0,0,0,0
juice,0,0,0,0,0,0,0,1,0,0,0,0,0
reiterate,0,0,0,0,0,0,0,0,0,0,0,2,0
line,0,0,0,0,0,0,0,5,0,0,0,0,0
mantra,0,0,0,0,0,0,0,2,0,0,0,0,0
gush,0,0,0,0,0,0,0,1,0,0,0,0,0
energy,0,0,0,0,0,0,0,2,0,0,0,0,0
pass,0,0,0,0,0,0,0,0,0,0,0,13,0
fast,0,0,4,0,0,0,0,0,0,0,0,0,0
pretty,0,0,6,0,0,0,0,0,0,0,0,0,0
soon,0,0,8,0,0,0,0,0,0,0,0,0,0
early,0,0,2,0,0,0,0,0,0,0,0,0,0
visualize,0,0,0,0,0,0,0,0,0,0,0,1,0
nice,2,0,0,0,0,0,0,0,0,0,0,0,0
cold,3,0,0,0,0,0,0,2,0,0,0,0,0
indianized,1,0,0,0,0,0,0,0,0,0,0,0,0
vanilla,0,0,0,0,0,0,0,1,0,0,0,0,0
top,0,0,0,0,0,0,0,0,0,0,0,1,0
fruity,1,0,0,0,0,0,0,0,0,0,0,0,0
sugar,0,0,0,0,0,0,0,1,0,0,0,0,0
syrup,0,0,0,0,0,0,0,1,0,0,0,0,0
parched,1,0,0,0,0,0,0,0,0,0,0,0,0
tongue,0,0,0,0,0,0,0,2,0,0,0,0,0
heaven,0,0,0,0,0,0,0,2,0,0,0,0,0
sweet,3,0,0,0,0,0,0,0,0,0,0,0,0
tooth,0,0,0,0,0,0,0,3,0,0,0,0,0
especially,0,0,2,0,0,0,0,0,0,0,0,0,0
hot,5,0,0,0,0,0,0,0,0,0,0,0,0
long,14,0,16,0,0,0,0,0,0,0,0,1,0
sense,0,0,0,0,0,0,0,4,0,0,0,1,0
get,0,0,0,0,0,0,0,0,0,0,0,28,0
good,32,0,1,0,0,0,0,1,0,0,0,0,0
right,9,0,7,0,0,0,0,1,0,0,0,0,0
ready,5,0,0,0,0,0,0,0,0,0,0,0,0
cross,0,0,0,0,0,0,0,0,0,0,0,2,0
road,0,0,0,0,0,0,0,5,0,0,0,0,0
quizzically,0,0,1,0,0,0,0,0,0,0,0,0,0
explain,0,0,0,0,0,0,0,0,0,0,0,4,0
heavy,8,0,0,0,0,0,0,0,0,0,0,0,0
allow,0,0,0,0,0,0,0,0,0,0,0,8,0
little,38,0,1,0,0,0,0,0,0,0,0,0,0
break,0,0,0,0,0,0,0,1,0,0,0,9,0
know,0,0,0,0,0,0,0,0,0,0,0,46,0
let,0,0,0,0,0,0,0,0,0,0,0,15,0
hand,0,0,0,0,0,0,0,30,0,0,0,2,0
chat,0,0,0,0,0,0,0,0,0,0,0,1,0
kid,0,0,0,0,0,0,0,7,0,0,0,0,0
live,0,0,0,0,0,0,0,0,0,0,0,13,0
nearby,2,0,0,0,0,0,0,0,0,0,0,0,0
village,0,0,0,0,0,0,0,4,0,0,0,0,0
move,0,0,0,0,0,0,0,0,0,0,0,10,0
everyday,0,0,1,0,0,0,0,0,0,0,0,0,0
hour,0,0,0,0,0,0,0,12,0,0,0,0,0
manage,0,0,0,0,0,0,0,0,0,0,0,4,0
rupee,0,0,0,0,0,0,0,5,0,0,0,0,0
middle,2,0,0,0,0,0,0,6,0,0,0,0,0
exchange,0,0,0,0,0,0,0,0,0,0,0,2,0
personal,5,0,0,0,0,0,0,0,0,0,0,0,0
life,0,0,0,0,0,0,0,50,0,0,0,0,0
information,0,0,0,0,0,0,0,9,0,0,0,0,0
pop,0,0,0,0,0,0,0,2,0,0,0,2,0
weird,1,0,0,0,0,0,0,0,0,0,0,0,0
question,0,0,0,0,0,0,0,2,0,0,0,0,0
like,0,37,0,0,0,0,0,0,0,0,0,16,0
generally,0,0,1,0,0,0,0,0,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,0,0,0,35,0
buddy,0,0,0,0,0,0,0,1,0,0,0,0,0
customer,0,0,0,0,0,0,0,1,0,0,0,0,0
eagerly,0,0,1,0,0,0,0,0,0,0,0,0,0
lot,0,0,0,0,0,0,0,11,0,0,0,0,0
mango,0,0,0,0,0,0,0,1,0,0,0,0,0
chocobar,0,0,0,0,0,0,0,1,0,0,0,0,0
today,0,0,0,0,0,0,0,9,0,0,0,0,0
catch,0,0,0,0,0,0,0,0,0,0,0,5,0
guard,0,0,0,0,0,0,0,1,0,0,0,0,0
ummm,0,0,0,0,0,0,1,0,0,0,0,0,0
mumble,0,0,0,0,0,0,0,0,0,0,0,1,0
rearrange,0,0,0,0,0,0,0,0,0,0,0,1,0
cap,0,0,0,0,0,0,0,1,0,0,0,0,0
head,0,0,0,0,0,0,0,8,0,0,0,4,0
small,12,0,0,0,0,0,0,0,0,0,0,0,0
great,21,0,0,0,0,0,0,0,0,0,0,0,0
joy,0,0,0,0,0,0,0,10,0,0,0,0,0
brother,0,0,0,0,0,0,0,3,0,0,0,0,0
ahead,0,0,6,0,0,0,0,0,0,0,0,0,0
grab,0,0,0,0,0,0,0,0,0,0,0,2,0
favorite,3,0,0,0,0,0,0,1,0,0,0,0,0
convince,0,0,0,0,0,0,0,0,0,0,0,3,0
argument,0,0,0,0,0,0,0,2,0,0,0,0,0
open,4,1,0,0,0,0,0,0,0,0,0,8,0
refrigerated,1,0,0,0,0,0,0,0,0,0,0,0,0
compartment,0,0,0,0,0,0,0,1,0,0,0,0,0
pick,0,0,0,0,0,0,0,0,0,0,0,14,0
absolute,2,0,0,0,0,0,0,0,0,0,0,0,0
raspberry,0,0,0,0,0,0,0,1,0,0,0,0,0
wide,1,0,1,0,0,0,0,0,0,0,0,0,0
smile,0,0,0,0,0,0,0,14,0,0,0,11,0
face,0,0,0,0,0,0,0,17,0,0,0,1,0
slurp,0,0,0,0,0,0,0,0,0,0,0,2,0
away,0,3,12,0,0,0,0,0,0,0,0,0,0
simple,7,0,0,0,0,0,0,0,0,0,0,0,0
act,0,0,0,0,0,0,0,1,0,0,0,0,0
conversation,0,0,0,0,0,0,0,3,0,0,0,0,0
spiritual,2,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,0,0,0,0,0,0,2,0,0,0,10,0
busy,1,0,0,0,0,0,0,0,0,0,0,0,0
try,0,0,0,0,0,0,0,0,0,0,0,18,0
melt,0,0,0,0,0,0,0,0,0,0,0,2,0
casually,0,0,1,0,0,0,0,0,0,0,0,0,0
place,0,0,0,0,0,0,0,8,0,0,0,5,0
coin,0,0,0,0,0,0,0,1,0,0,0,0,0
pray,0,0,0,0,0,0,0,0,0,0,0,2,0
point,0,0,1,0,0,0,0,5,0,0,0,1,0
blank,0,0,1,0,0,0,0,0,0,0,0,0,0
squarely,0,0,1,0,0,0,0,0,0,0,0,0,0
eye,0,0,0,0,0,0,0,18,0,0,0,0,0
yes,0,0,0,0,0,0,10,0,0,0,0,0,0
single,7,0,0,0,0,0,0,0,0,0,0,0,0
silently,0,0,1,0,0,0,0,0,0,0,0,0,0
connect,0,0,0,0,0,0,0,0,0,0,0,6,0
experience,0,0,0,0,0,0,0,3,0,0,0,4,0
tree,0,0,0,0,0,0,0,28,0,0,0,0,0
leave,0,0,0,0,0,0,0,3,0,0,0,28,0
physical,4,0,0,0,0,0,0,0,0,0,0,0,0
complaint,0,0,0,0,0,0,0,1,0,0,0,0,0
fantasy,0,0,0,0,0,0,0,1,0,0,0,0,0
fall,0,0,0,0,0,0,0,2,0,0,0,8,0
ground,0,0,0,0,0,0,0,2,0,0,0,0,0
intersection,0,0,0,0,0,0,0,1,0,0,0,0,0
left,1,0,1,0,0,0,0,0,0,0,0,0,0
depart,0,0,0,0,0,0,0,0,0,0,0,2,0
jingle,0,0,0,0,0,0,0,0,0,0,0,1,0
sound,0,0,0,0,0,0,0,5,0,0,0,3,0
happy,23,0,0,0,0,0,0,0,0,0,0,0,0
alive,3,0,0,0,0,0,0,0,0,0,0,0,0
father,0,0,0,0,0,0,0,21,0,0,0,0,0
telephone,0,0,0,0,0,0,0,4,0,0,0,0,0
neighborhood,0,0,0,0,0,0,0,2,0,0,0,0,0
polished,1,0,0,0,0,0,0,0,0,0,0,0,0
case,0,0,0,0,0,0,0,4,0,0,0,0,0
fasten,0,0,0,0,0,0,0,0,0,0,0,1,0
wall,0,0,0,0,0,0,0,2,0,0,0,0,0
shiny,2,0,0,0,0,0,0,0,0,0,0,0,0
receiver,0,0,0,0,0,0,0,2,0,0,0,0,0
hang,0,0,0,0,0,0,0,0,0,0,0,6,0
box,0,0,0,0,0,0,0,2,0,0,0,0,0
reach,0,0,0,0,0,0,0,0,0,0,0,3,0
listen,0,0,0,0,0,0,0,0,0,0,0,6,0
fascination,0,0,0,0,0,0,0,1,0,0,0,0,0
mother,0,0,0,0,0,0,0,26,0,0,0,0,0
talk,0,0,0,0,0,0,0,0,0,0,0,7,0
discover,0,0,0,0,0,0,0,0,0,0,0,6,0
inside,0,2,0,0,0,0,0,0,0,0,0,0,0
wonderful,4,0,0,0,0,0,0,0,0,0,0,0,0
device,0,0,0,0,0,0,0,1,0,0,0,0,0
amazing,2,0,0,0,0,0,0,0,0,0,0,0,0
person,0,0,0,0,0,0,0,7,0,0,0,0,0
supply,0,0,0,0,0,0,0,0,0,0,0,1,0
anybody,0,0,0,0,0,0,0,0,0,2,0,0,0
correct,1,0,0,0,0,0,0,0,0,0,0,0,0
genie,0,0,0,0,0,0,0,1,0,0,0,0,0
bottle,0,0,0,0,0,0,0,4,0,0,0,0,0
visit,0,0,0,0,0,0,0,0,0,0,0,3,0
neighbor,0,0,0,0,0,0,0,1,0,0,0,0,0
amuse,0,0,0,0,0,0,0,0,0,0,0,2,0
tool,0,0,0,0,0,0,0,1,0,0,0,0,0
bench,0,0,0,0,0,0,0,1,0,0,0,0,0
basement,0,0,0,0,0,0,0,1,0,0,0,0,0
whack,0,0,0,0,0,0,0,0,0,0,0,1,0
finger,0,0,0,0,0,0,0,10,0,0,0,0,0
hammer,0,0,0,0,0,0,0,3,0,0,0,0,0
pain,0,0,0,0,0,0,0,2,0,0,0,0,0
terrible,1,0,0,0,0,0,0,0,0,0,0,0,0
reason,0,0,0,0,0,0,0,3,0,0,0,0,0
cry,0,0,0,0,0,0,0,2,0,0,0,4,0
home,0,0,12,0,0,0,0,8,0,0,0,0,0
sympathy,0,0,0,0,0,0,0,1,0,0,0,0,0
house,0,0,0,0,0,0,0,29,0,0,0,0,0
suck,0,0,0,0,0,0,0,0,0,0,0,1,0
throb,0,0,0,0,0,0,0,0,0,0,0,1,0
finally,0,0,8,0,0,0,0,0,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,0,0,0,4,0
stairway,0,0,0,0,0,0,0,1,0,0,0,0,0
quickly,0,0,9,0,0,0,0,0,0,0,0,0,0
run,0,0,0,0,0,0,0,1,0,0,0,8,0
footstool,0,0,0,0,0,0,0,1,0,0,0,0,0
parlour,0,0,0,0,0,0,0,1,0,0,0,0,0
drag,0,0,0,0,0,0,0,0,0,0,0,1,0
landing,0,0,0,0,0,0,0,1,0,0,0,0,0
climb,0,0,0,0,0,0,0,0,0,0,0,3,0
unhook,0,0,0,0,0,0,0,0,0,0,0,1,0
ear,0,0,0,0,0,0,0,3,0,0,0,0,0
mouthpiece,0,0,0,0,0,0,0,1,0,0,0,0,0
click,0,0,0,0,0,0,0,1,0,0,0,1,0
clear,6,0,0,0,0,0,0,0,0,0,0,2,0
voice,0,0,0,0,0,0,0,13,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,0,0,8,0
wail,0,0,0,0,0,0,0,0,0,0,0,2,0
phone,0,0,0,0,0,0,0,3,0,0,0,0,0
tear,0,0,0,0,0,0,0,12,0,0,0,1,0
readily,0,0,1,0,0,0,0,0,0,0,0,0,0
audience,0,0,0,0,0,0,0,1,0,0,0,0,0
blubber,0,0,0,0,0,0,0,0,0,0,0,1,0
bleed,0,0,0,0,0,0,0,0,0,0,0,1,0
reply,0,0,0,0,0,0,0,1,0,0,0,5,0
hit,0,0,0,0,0,0,0,0,0,0,0,4,0
icebox,0,0,0,0,0,0,0,1,0,0,0,0,0
chip,0,0,0,0,0,0,0,0,0,0,0,1,0
piece,0,0,0,0,0,0,0,5,0,0,0,0,0
call,0,0,0,0,0,0,0,2,0,0,0,8,0
help,0,0,0,0,0,0,0,1,0,0,0,12,0
geography,0,0,0,0,0,0,0,1,0,0,0,0,0
math,0,0,0,0,0,0,0,2,0,0,0,0,0
pet,2,0,0,0,0,0,0,0,0,0,0,0,0
chipmunk,0,0,0,0,0,0,0,1,0,0,0,0,0
park,0,0,0,0,0,0,0,1,0,0,0,1,0
fruit,0,0,0,0,0,0,0,1,0,0,0,0,0
nut,0,0,0,0,0,0,0,1,0,0,0,0,0
canary,0,0,0,0,0,0,0,1,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,0,0,5,0
sad,8,0,0,0,0,0,0,0,0,0,0,0,0
story,0,0,0,0,0,0,0,8,0,0,0,0,0
usual,1,0,0,0,0,0,0,0,0,0,0,0,0
thing,0,0,0,0,0,0,0,21,0,0,0,0,0
grown,0,0,0,0,0,0,0,1,0,0,0,0,0
up,0,0,0,0,0,0,0,1,0,0,0,0,0
soothe,0,0,0,0,0,0,0,0,0,0,0,2,0
child,0,0,0,0,0,0,0,10,0,0,0,0,0
unconsoled,1,0,0,0,0,0,0,0,0,0,0,0,0
bird,0,0,0,0,0,0,0,6,0,0,0,0,0
sing,0,0,0,0,0,0,0,0,0,0,0,5,0
beautifully,0,0,2,0,0,0,0,0,0,0,0,0,0
bring,0,0,0,0,0,0,0,0,0,0,0,20,0
family,0,0,0,0,0,0,0,24,0,0,0,0,0
heap,0,0,0,0,0,0,0,1,0,0,0,1,0
feather,0,0,0,0,0,0,0,1,0,0,0,0,0
cage,0,0,0,0,0,0,0,3,0,0,0,0,0
concern,0,0,0,0,0,0,0,1,0,0,0,1,0
quietly,0,0,1,0,0,0,0,0,0,0,0,0,0
world,0,0,0,0,0,0,0,22,0,0,0,0,0
well,6,0,5,0,0,0,0,0,0,0,0,0,0
familiar,3,0,0,0,0,0,0,0,0,0,0,0,0
spell,0,0,0,0,0,0,0,0,0,0,0,3,0
fix,0,0,0,0,0,0,0,2,0,0,0,4,0
take,0,0,0,0,0,0,0,0,0,0,0,15,0
town,0,0,0,0,0,0,0,8,0,0,0,0,0
year,0,0,0,0,0,0,0,46,0,0,0,0,0
country,0,0,0,0,0,0,0,2,0,0,0,0,0
miss,0,0,0,0,0,0,0,0,0,0,0,7,0
friend,0,0,0,0,0,0,0,19,0,0,0,0,0
belong,0,0,0,0,0,0,0,0,0,0,0,2,0
wooden,2,0,0,0,0,0,0,0,0,0,0,0,0
new,10,0,0,0,0,0,0,0,0,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,0,0,26,0
table,0,0,0,0,0,0,0,7,0,0,0,0,0
hall,0,0,0,0,0,0,0,1,0,0,0,0,0
grow,0,0,0,0,0,0,0,0,0,0,0,23,0
teen,0,0,0,0,0,0,0,1,0,0,0,0,0
memory,0,0,0,0,0,0,0,3,0,0,0,0,0
childhood,0,0,0,0,0,0,0,6,0,0,0,0,0
doubt,0,0,0,0,0,0,0,1,0,0,0,0,0
perplexity,0,0,0,0,0,0,0,1,0,0,0,0,0
recall,0,0,0,0,0,0,0,0,0,0,0,4,0
serene,1,0,0,0,0,0,0,0,0,0,0,0,0
security,0,0,0,0,0,0,0,4,0,0,0,0,0
appreciate,0,0,0,0,0,0,0,0,0,0,0,2,0
patient,1,0,0,0,0,0,0,0,0,0,0,0,0
understanding,2,0,0,0,0,0,0,5,0,0,0,0,0
kind,3,0,0,0,0,0,0,0,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,0,0,0,12,0
boy,0,0,0,0,0,0,1,44,0,0,0,0,0
west,0,0,1,0,0,0,0,0,0,0,0,0,0
college,0,0,0,0,0,0,0,18,0,0,0,0,0
plane,0,0,0,0,0,0,0,2,0,0,0,0,0
half,1,0,2,0,0,2,0,2,0,0,0,0,0
sister,0,0,0,0,0,0,0,4,0,0,0,0,0
dial,0,0,0,0,0,0,0,0,0,0,0,1,0
hometown,0,0,0,0,0,0,0,3,0,0,0,0,0
operator,0,0,0,0,0,0,0,1,0,0,0,0,0
miraculously,0,0,1,0,0,0,0,0,0,0,0,0,0
plan,0,0,0,0,0,0,0,2,0,0,0,4,0
softly,0,0,1,0,0,0,0,0,0,0,0,0,0
answer,0,0,0,0,0,0,0,3,0,0,0,3,0
guess,0,0,0,0,0,0,0,0,0,0,0,3,0
heal,0,0,0,0,0,0,0,0,0,0,0,1,0
laugh,0,0,0,0,0,0,0,0,0,0,0,6,0
idea,0,0,0,0,0,0,0,5,0,0,0,0,0
mean,0,0,0,0,0,0,0,3,0,0,0,9,0
forward,0,0,5,0,0,0,0,0,0,0,0,0,0
month,0,0,0,0,0,0,0,13,0,0,0,0,0
different,6,0,0,0,0,0,0,0,0,0,0,0,0
sorry,4,0,0,0,0,0,2,0,0,0,0,0,0
work,0,0,0,0,0,0,0,14,0,0,0,15,0
sick,2,0,0,0,0,0,0,0,0,0,0,0,0
week,0,0,0,0,0,0,0,12,0,0,0,0,0
ago,0,0,8,0,0,0,0,0,0,0,0,0,0
wait,0,0,0,0,0,0,0,0,0,0,0,9,0
message,0,0,0,0,0,0,0,2,0,0,0,0,0
write,0,0,0,0,0,0,0,0,0,0,0,8,0
read,0,0,0,0,0,0,0,0,0,0,0,11,0
note,0,0,0,0,0,0,0,6,0,0,0,0,0
thank,0,0,0,0,0,0,0,3,0,0,0,4,0
underestimate,0,0,0,0,0,0,0,0,0,0,0,1,0
impression,0,0,0,0,0,0,0,1,0,0,0,0,0
difference,0,0,0,0,0,0,0,2,0,0,0,0,0
painter,0,0,0,0,0,0,0,1,0,0,0,0,0
finish,0,0,0,0,0,0,0,0,0,0,0,5,0
picture,0,0,0,0,0,0,0,2,0,0,0,0,0
composer,0,0,0,0,0,0,0,2,0,0,0,0,0
perform,0,0,0,0,0,0,0,0,0,0,0,2,0
professional,2,0,0,0,0,0,0,0,0,0,0,0,0
singer,0,0,0,0,0,0,0,3,0,0,0,0,0
player,0,0,0,0,0,0,0,2,0,0,0,0,0
responsibility,0,0,0,0,0,0,0,2,0,0,0,0,0
utterly,0,0,2,0,0,0,0,0,0,0,0,0,0
dependent,1,0,0,0,0,0,0,0,0,0,0,0,0
student,0,0,0,0,0,0,0,8,0,0,0,0,0
music,0,0,0,0,0,0,0,4,0,0,0,0,0
need,0,0,0,0,0,0,0,3,0,0,0,15,0
arduous,1,0,0,0,0,0,0,0,0,0,0,0,0
training,0,0,0,0,0,0,0,2,0,0,0,0,0
performer,0,0,0,0,0,0,0,1,0,0,0,0,0
medical,2,0,0,0,0,0,0,0,0,0,0,0,0
doctor,0,0,0,0,0,0,0,4,0,0,0,0,0
technique,0,0,0,0,0,0,0,2,0,0,0,0,0
musician,0,0,0,0,0,0,0,3,0,0,0,0,0
muscular,2,0,0,0,0,0,0,0,0,0,0,0,0
proficiency,0,0,0,0,0,0,0,1,0,0,0,0,0
athlete,0,0,0,0,0,0,0,1,0,0,0,0,0
ballet,0,0,0,0,0,0,0,1,0,0,0,0,0
dancer,0,0,0,0,0,0,0,1,0,0,0,0,0
practice,0,0,0,0,0,0,0,0,0,0,0,8,0
breathing,0,0,0,0,0,0,0,1,0,0,0,0,0
vocal,1,0,0,0,0,0,0,0,0,0,0,0,0
chord,0,0,0,0,0,0,0,1,0,0,0,0,0
inadequate,1,0,0,0,0,0,0,0,0,0,0,0,0
control,0,0,0,0,0,0,0,3,0,0,0,2,0
support,0,0,0,0,0,0,0,1,0,0,0,1,0
string,0,0,0,0,0,0,0,3,0,0,0,0,0
draw,0,0,0,0,0,0,0,0,0,0,0,9,0
bow,0,0,0,0,0,0,0,1,0,0,0,0,0
fro,0,1,0,0,0,0,0,0,0,0,0,0,0
arm,0,0,0,0,0,0,0,8,0,0,0,0,0
entirely,0,0,1,0,0,0,0,0,0,0,0,0,0
movement,0,0,0,0,0,0,0,1,0,0,0,0,0
instrumentalist,0,0,0,0,0,0,0,1,0,0,0,0,0
able,4,0,0,0,0,0,0,0,0,0,0,0,0
perfectly,0,0,1,0,0,0,0,0,0,0,0,0,0
tune,0,0,0,0,0,0,0,1,0,0,0,1,0
pianist,0,0,0,0,0,0,0,4,0,0,0,0,0
spare,1,0,0,0,0,0,0,0,0,0,0,1,0
particular,1,0,0,0,0,0,0,0,0,0,0,0,0
anxiety,0,0,0,0,0,0,0,2,0,0,0,0,0
piano,0,0,0,0,0,0,0,6,0,0,0,0,0
tuner,0,0,0,0,0,0,0,1,0,0,0,0,0
instrument,0,0,0,0,0,0,0,4,0,0,0,0,0
difficulty,0,0,0,0,0,0,0,1,0,0,0,0,0
coax,0,0,0,0,0,0,0,0,0,0,0,1,0
percussion,0,0,0,0,0,0,0,1,0,0,0,0,0
overlap,0,0,0,0,0,0,0,0,0,0,0,1,0
tone,0,0,0,0,0,0,0,3,0,0,0,0,0
problem,0,0,0,0,0,0,0,6,0,0,0,0,0
texture,0,0,0,0,0,0,0,1,0,0,0,0,0
confront,0,0,0,0,0,0,0,0,0,0,0,1,0
conductor,0,0,0,0,0,0,0,1,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,0,0,0,19,0
aim,0,0,0,0,0,0,0,0,0,0,0,1,0
fanatical,1,0,0,0,0,0,0,0,0,0,0,0,0
selfless,1,0,0,0,0,0,0,0,0,0,0,0,0
authority,0,0,0,0,0,0,0,1,0,0,0,0,0
use,0,0,0,0,0,0,0,5,0,0,0,3,0
combine,0,0,0,0,0,0,0,0,0,0,0,2,0
musical,1,0,0,0,0,0,0,0,0,0,0,0,0
knowledge,0,0,0,0,0,0,0,3,0,0,0,0,0
artist,0,0,0,0,0,0,0,1,0,0,0,0,0
thoroughly,0,0,1,0,0,0,0,0,0,0,0,0,0
language,0,0,0,0,0,0,0,1,0,0,0,0,0
enjoy,0,0,0,0,0,0,0,0,0,0,0,1,0
century,0,0,0,0,0,0,0,1,0,0,0,0,0
letter,0,0,0,0,0,0,0,2,0,0,0,0,0
adorable,1,0,0,0,0,0,0,0,0,0,0,0,0
love,0,0,0,0,0,0,0,25,0,0,0,19,0
