word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,SCONJ,VERB,X
genetic,62,0,0,0,0,4,0,0,0,0
information,0,0,0,0,0,57,0,0,0,0
prokaryotic,15,0,0,0,0,0,0,0,0,0
date,0,0,0,0,0,0,0,0,2,0
ubiquitous,1,0,0,0,0,0,0,0,0,0
exist,0,0,0,0,0,0,0,0,20,0
number,0,0,0,0,0,52,0,0,0,0
air,0,0,0,0,0,7,0,0,0,0
soil,0,0,0,0,0,2,0,0,0,0
water,0,0,0,0,0,81,0,0,0,0
body,0,0,0,0,0,60,0,0,0,0
know,0,0,0,0,0,0,0,0,65,0
bacterium,0,0,0,0,0,5,0,0,0,0
cause,0,0,0,0,0,3,0,0,44,0
anthrax,0,0,0,0,0,1,0,0,0,0
syphilis,0,0,0,0,0,1,0,0,0,0
responsible,26,0,0,0,0,0,0,0,0,0
tooth,0,0,0,0,0,1,0,0,0,0
decay,0,0,0,0,0,1,0,0,0,0
bacteria,0,0,0,0,0,27,0,0,0,0
essential,12,0,0,0,0,0,0,0,0,0
ecological,1,0,0,0,0,0,0,0,0,0
cycle,0,0,0,0,0,37,0,0,0,0
like,4,21,0,0,0,0,0,0,0,0
coli,0,0,0,0,0,2,0,0,0,0
live,1,0,0,0,0,0,0,0,35,0
give,0,0,0,0,0,0,0,0,23,0
inquire,0,0,0,0,0,0,0,0,1,0
mind,0,0,0,0,0,1,0,0,0,0
insight,0,0,0,0,0,3,0,0,0,0
dna,0,0,0,0,0,76,0,0,0,0
fungus,0,0,0,0,0,5,0,0,0,0
unlike,0,5,0,0,0,0,0,0,0,0
cohort,0,0,0,0,0,1,0,0,0,0
eukaryotic,30,0,0,0,0,0,0,0,0,0
clearly,0,0,8,0,0,0,0,0,0,0
define,0,0,0,0,0,0,0,0,13,0
enclose,0,0,0,0,0,0,0,0,11,0
plasma,0,0,0,0,0,14,0,0,0,0
involve,0,0,0,0,0,0,0,0,32,0
transport,1,0,0,0,0,69,0,0,37,0
internally,0,0,3,0,0,0,0,0,0,0
compartment,0,0,0,0,0,15,0,0,0,0
organelle,1,0,0,0,0,73,0,0,0,0
turn,0,0,0,0,0,23,0,0,6,0
material,0,0,0,0,0,35,0,0,0,0
critical,8,0,0,0,0,0,0,0,0,0
component,0,0,0,0,0,33,0,0,0,0
hold,0,0,0,0,0,0,0,0,17,0
necessary,17,0,0,0,0,0,0,0,0,0
growth,0,0,0,0,0,60,0,0,0,0
reproduction,0,0,0,0,0,17,0,0,0,0
present,26,0,0,0,0,0,0,0,6,0
copy,0,0,0,0,0,8,0,0,6,0
semi,1,0,0,0,0,0,0,0,0,0
fluid,1,0,0,0,0,24,0,0,0,0
cytoplasm,0,0,0,0,0,56,0,0,0,0
include,0,0,0,0,0,0,0,0,59,0
mitochondrion,0,0,0,0,0,42,0,0,0,0
produce,0,0,0,0,0,0,0,0,71,0
energy,0,0,0,0,0,113,0,0,0,0
survival,0,0,0,0,0,8,0,0,0,0
lysosome,0,0,0,0,0,28,0,0,0,0
digest,0,0,0,0,0,0,0,0,4,0
waste,0,0,0,0,0,6,0,0,0,0
endoplasmic,23,0,0,0,0,1,0,0,0,0
reticulum,0,0,0,0,0,24,0,0,0,0
apparatus,0,0,0,0,0,28,0,0,0,0
synthesize,0,0,0,0,0,0,0,0,53,0
molecule,0,0,0,0,0,300,0,0,0,0
process,0,0,0,0,0,120,0,0,2,0
sort,0,0,0,0,0,0,0,0,7,0
direct,6,0,0,0,0,0,0,0,7,0
destination,0,0,0,0,0,8,0,0,0,0
depend,0,0,0,0,0,0,0,0,15,0
existence,0,0,0,0,0,10,0,0,0,0
gateway,0,0,0,0,0,1,0,0,0,0
travel,0,0,0,0,0,0,0,0,5,0
protect,0,0,0,0,0,0,0,0,6,0
toxic,4,0,0,0,0,0,0,0,0,0
element,0,0,0,0,0,10,0,0,0,0
protein,0,0,0,0,0,331,0,0,0,0
lipid,1,0,0,0,0,59,0,0,0,0
embed,0,0,0,0,0,0,0,0,12,0
channel,0,0,0,0,0,101,0,0,0,0
allow,0,0,0,0,0,0,0,0,52,0
pass,0,0,0,0,0,0,0,0,28,0
suggest,0,0,0,0,0,0,0,0,8,0
combine,0,0,0,0,0,0,0,0,5,0
substance,0,0,0,0,0,47,0,0,0,0
help,0,0,0,0,0,2,0,0,19,0
border,0,0,0,0,0,1,0,0,0,0
play,0,0,0,0,0,0,0,0,22,0
important,45,0,0,0,0,0,0,0,0,0
transmission,0,0,0,0,0,5,0,0,0,0
signal,0,0,0,0,0,50,0,0,5,0
nerve,0,0,0,0,0,32,0,0,0,0
assist,0,0,0,0,0,0,0,0,2,0
relay,0,0,0,0,0,1,0,0,0,0
pain,0,0,0,0,0,3,0,0,0,0
message,0,0,0,0,0,4,0,0,0,0
part,0,0,0,0,0,19,0,0,0,0
brain,0,0,0,0,0,13,0,0,0,0
recognition,0,0,0,0,0,10,0,0,0,0
identify,0,0,0,0,0,0,0,0,16,0
pathogen,0,0,0,0,0,3,0,0,0,0
entity,0,0,0,0,0,2,0,0,0,0
immune,17,0,0,0,0,0,0,0,0,0
system,0,0,0,0,0,63,0,0,0,0
metabolic,13,0,0,0,0,0,0,0,0,0
communication,0,0,0,0,0,11,0,0,0,0
host,0,0,0,0,0,11,0,0,0,0
activity,0,0,0,0,0,42,0,0,0,0
mainly,0,0,4,0,0,0,0,0,0,0
phospholipid,3,0,0,0,0,26,0,0,0,0
sterol,0,0,0,0,0,5,0,0,0,0
usually,0,0,19,0,0,0,0,0,0,0
cholesterol,0,0,0,0,0,9,0,0,0,0
unique,12,0,0,0,0,0,0,0,0,0
layer,0,0,0,0,0,22,0,0,0,0
soluble,23,0,0,0,0,0,0,0,0,0
region,0,0,0,0,0,41,0,0,0,0
property,0,0,0,0,0,21,0,0,0,0
basic,23,0,0,0,0,0,0,0,0,0
building,0,0,0,0,0,9,0,0,0,0
block,0,0,0,0,0,9,0,0,9,0
wall,0,0,0,0,0,59,0,0,0,0
specialized,32,0,0,0,0,0,0,0,0,0
matrix,0,0,0,0,0,55,0,0,0,0
serve,0,0,0,0,0,0,0,0,37,0
mechanical,12,0,0,0,0,0,0,0,0,0
structural,22,0,0,0,0,0,0,0,0,0
offer,0,0,0,0,0,0,0,0,2,0
protection,0,0,0,0,0,4,0,0,0,0
chemically,0,0,16,0,0,0,0,0,0,0
buffer,0,0,0,0,0,0,0,0,2,0
environment,0,0,0,0,0,25,0,0,0,0
act,0,0,0,0,0,0,0,0,24,0
porous,3,0,0,0,0,0,0,0,0,0
medium,0,0,0,0,0,18,0,0,0,0
leave,0,0,0,0,0,12,0,0,14,0
stem,0,0,0,0,0,121,0,0,2,0
storage,0,0,0,0,0,11,0,0,0,0
site,0,0,0,0,0,39,0,0,0,0
regulatory,16,0,0,0,0,0,0,0,0,0
sense,0,0,0,0,0,2,0,0,4,0
conversely,0,0,5,0,0,0,0,0,0,0
instead,0,0,10,0,0,0,0,0,0,0
extracellular,30,0,0,0,0,0,0,0,0,0
inside,0,19,2,0,0,2,0,0,0,0
carry,0,0,0,0,0,0,0,0,39,0
myriad,1,0,0,0,0,0,0,0,0,0
think,0,0,0,0,0,0,0,0,18,0
control,0,0,0,0,0,21,0,0,22,0
centre,0,0,0,0,0,11,0,0,4,0
vital,10,0,0,0,0,0,0,0,0,0
datum,0,0,0,0,0,1,0,0,0,0
network,0,0,0,0,0,16,0,0,0,0
strand,0,0,0,0,0,27,0,0,0,0
call,0,0,0,0,0,0,0,0,153,0
chromatin,0,0,0,0,0,21,0,0,0,0
deoxyribonucleic,2,0,0,0,0,0,0,0,0,0
acid,1,0,0,0,0,89,0,0,0,0
make,0,0,0,0,0,0,0,0,15,0
chromosome,0,0,0,0,0,55,0,0,0,0
egg,0,0,0,0,0,23,0,0,0,0
sperm,0,0,0,0,0,9,0,0,0,0
half,1,0,0,0,3,10,0,0,0,0
average,3,0,0,0,0,0,0,0,0,0
micrometre,0,0,0,0,0,8,0,0,0,0
metre,0,0,0,0,0,5,0,0,0,0
diameter,0,0,0,0,0,7,0,0,0,0
foot,0,0,0,0,0,2,0,0,0,0
distribute,0,0,0,0,0,0,0,0,6,0
fit,0,0,0,0,0,0,0,0,6,0
dense,5,0,0,0,0,0,0,0,0,0
fibre,0,0,0,0,0,21,0,0,0,0
molecular,22,0,0,0,0,0,0,0,0,0
interaction,0,0,0,0,0,10,0,0,0,0
nuclear,30,0,0,0,0,0,0,0,0,0
enable,0,0,0,0,0,0,0,0,24,0
package,0,0,0,0,0,0,0,0,8,0
neatly,0,0,1,0,0,0,0,0,0,0
flexibility,0,0,0,0,0,1,0,0,0,0
unwinding,0,0,0,0,0,2,0,0,0,0
segment,0,0,0,0,0,12,0,0,0,0
certain,56,0,0,0,0,0,0,0,0,0
sequence,0,0,0,0,0,63,0,0,0,0
mirror,0,0,0,0,0,0,0,0,1,0
ribonucleic,1,0,0,0,0,2,0,0,0,0
rna,0,0,0,0,0,106,0,0,0,0
code,0,0,0,0,0,6,0,0,8,0
transcribe,0,0,0,0,0,0,0,0,8,0
translate,0,0,0,0,0,0,0,0,6,0
modulate,0,0,0,0,0,0,0,0,3,0
expression,0,0,0,0,0,23,0,0,0,0
gene,0,0,0,0,0,107,0,0,0,0
dictate,0,0,0,0,0,0,0,0,5,0
characteristic,8,0,0,0,0,7,0,0,0,0
determine,0,0,0,0,0,0,0,0,14,0
rise,0,0,0,0,0,18,0,0,0,0
repression,0,0,0,0,0,3,0,0,0,0
result,0,0,0,0,0,18,0,0,27,0
difference,0,0,0,0,0,19,0,0,0,0
underlie,0,0,0,0,0,0,0,0,13,0
variation,0,0,0,0,0,8,0,0,0,0
charge,0,0,0,0,0,9,0,0,26,0
purpose,0,0,0,0,0,5,0,0,0,0
chloroplast,0,0,0,0,0,24,0,0,0,0
task,0,0,0,0,0,2,0,0,0,0
generate,0,0,0,0,0,0,0,0,18,0
power,0,0,0,0,0,3,0,0,5,0
elongated,3,0,0,0,0,0,0,0,0,0
cylindrical,3,0,0,0,0,0,0,0,0,0
densely,0,0,1,0,0,0,0,0,0,0
packed,1,0,0,0,0,0,0,0,0,0
cellular,60,0,0,0,0,0,0,0,0,0
actively,0,0,3,0,0,0,0,0,0,0
adenosine,6,0,0,0,0,4,0,0,0,0
triphosphate,0,0,0,0,0,5,0,0,0,0
currency,0,0,0,0,0,2,0,0,0,0
special,20,0,0,0,0,0,0,0,0,0
duty,0,0,0,0,0,1,0,0,0,0
muscle,2,0,0,0,0,51,0,0,0,0
contraction,0,0,0,0,0,12,0,0,0,0
survive,0,0,0,0,0,0,0,0,6,0
capture,0,0,0,0,0,0,0,0,2,0
solar,1,0,0,0,0,0,0,0,0,0
convert,0,0,0,0,0,0,0,0,14,0
carbon,0,0,0,0,0,23,0,0,0,0
dioxide,0,0,0,0,0,8,0,0,0,0
carbohydrate,0,0,0,0,0,12,0,0,0,0
photosynthesis,0,0,0,0,0,11,0,0,0,0
photosynthetic,8,0,0,0,0,0,0,0,0,0
algae,0,0,0,0,0,5,0,0,0,0
significant,6,0,0,0,0,0,0,0,0,0
being,0,0,0,0,0,2,0,0,0,0
rely,0,0,0,0,0,0,0,0,5,0
production,0,0,0,0,0,19,0,0,0,0
microscopic,6,0,0,0,0,0,0,0,0,0
synthesis,0,0,0,0,0,58,0,0,0,0
locate,0,0,0,0,0,0,0,0,16,0
near,0,7,0,0,0,0,0,0,1,0
modify,0,0,0,0,0,0,0,0,13,0
vesicle,0,0,0,0,0,49,0,0,0,0
delivery,0,0,0,0,0,3,0,0,0,0
hum,0,0,0,0,0,0,0,0,1,0
creation,0,0,0,0,0,1,0,0,0,0
multicellular,21,0,0,0,0,0,0,0,0,0
hinge,0,0,0,0,0,0,0,0,1,0
individual,24,0,0,0,0,4,0,0,0,0
capability,0,0,0,0,0,5,0,0,0,0
kind,0,0,0,0,0,13,0,0,0,0
behaviour,0,0,0,0,0,12,0,0,0,0
single,32,0,0,0,0,0,0,0,0,0
link,0,0,0,0,0,3,0,0,23,0
similar,30,0,0,0,0,0,0,0,0,0
regulate,0,0,0,0,0,0,0,0,29,0
manner,0,0,0,0,0,5,0,0,0,0
achieve,0,0,0,0,0,0,0,0,13,0
integration,0,0,0,0,0,3,0,0,0,0
assemble,0,0,0,0,0,0,0,0,5,0
space,0,0,0,0,0,21,0,0,0,0
outside,5,12,4,0,0,1,0,0,0,0
surface,0,0,0,0,0,65,0,0,0,0
key,5,0,0,0,0,0,0,0,0,0
manage,0,0,0,0,0,0,0,0,1,0
recognize,0,0,0,0,0,0,0,0,21,0
adhere,0,0,0,0,0,0,0,0,19,0
population,0,0,0,0,0,12,0,0,0,0
surround,0,0,0,0,0,0,0,0,19,0
intimately,0,0,2,0,0,0,0,0,0,0
associate,0,0,0,0,0,1,0,0,19,0
receptor,0,0,0,0,0,66,0,0,0,0
connect,0,0,0,0,0,0,0,0,13,0
selectively,0,0,4,0,0,0,0,0,0,0
interact,0,0,0,0,0,0,0,0,7,0
directly,0,0,18,0,0,0,0,0,0,0
indirectly,0,0,3,0,0,0,0,0,0,0
actin,0,0,0,0,0,32,0,0,0,0
filament,0,0,0,0,0,57,0,0,0,0
cytoskeleton,0,0,0,0,0,16,0,0,0,0
association,0,0,0,0,0,7,0,0,0,0
influence,0,0,0,0,0,5,0,0,14,0
shape,0,0,0,0,0,18,0,0,3,0
change,0,0,0,0,0,36,0,0,12,0
tubule,0,0,0,0,0,1,0,0,0,0
lead,0,0,0,0,0,0,0,0,38,0
movement,0,0,0,0,0,38,0,0,0,0
metabolism,0,0,0,0,0,24,0,0,0,0
bone,0,0,0,0,0,31,0,0,0,0
microtubule,0,0,0,0,0,28,0,0,0,0
intermediate,14,0,0,0,0,2,0,0,0,0
addition,0,0,0,0,0,38,0,0,0,0
coordinate,0,0,0,0,0,0,0,0,4,0
electric,9,0,0,0,0,0,0,0,0,0
common,13,0,0,0,0,0,0,0,0,0
signalling,0,0,0,0,0,2,0,0,0,0
secretion,0,0,0,0,0,9,0,0,0,0
stay,0,0,0,0,0,0,0,0,1,0
contact,0,0,0,0,0,3,0,0,0,0
junction,0,0,0,0,0,34,0,0,0,0
attach,0,0,0,0,0,0,0,0,24,0
place,0,0,0,0,0,20,0,0,3,0
able,21,0,0,0,0,0,0,0,0,0
plasmodesma,0,0,0,0,0,4,0,0,0,0
adjacent,16,0,0,0,0,0,0,0,0,0
aggregate,0,0,0,0,0,7,0,0,2,0
damage,0,0,0,0,0,9,0,0,8,0
repair,0,0,0,0,0,3,0,0,3,0
reproductive,8,0,0,0,0,0,0,0,0,0
mitosis,0,0,0,0,0,19,0,0,0,0
division,0,0,0,0,0,67,0,0,0,0
multiply,0,0,0,0,0,0,0,0,4,0
grow,0,0,0,0,0,0,0,0,39,0
new,29,0,0,0,0,0,0,0,0,0
begin,0,0,0,0,0,0,0,0,23,0
month,0,0,0,0,0,4,0,0,0,0
trillion,0,0,0,0,0,1,1,0,0,0
continue,0,0,0,0,0,0,0,0,12,0
birth,0,0,0,0,0,2,0,0,0,0
adulthood,0,0,0,0,0,1,0,0,0,0
continuously,0,0,4,0,0,0,0,0,0,0
red,11,0,0,0,0,0,0,0,0,0
blood,0,0,0,0,0,53,0,0,0,0
flow,0,0,0,0,0,21,0,0,19,0
vessel,0,0,0,0,0,8,0,0,0,0
duplicate,0,0,0,0,0,0,0,0,8,0
content,0,0,0,0,0,21,0,0,0,0
parent,0,0,0,0,0,10,0,0,0,0
daughter,1,0,0,0,0,19,0,0,0,0
identical,9,0,0,0,0,0,0,0,0,0
mitotic,11,0,0,0,0,0,0,0,0,0
physical,11,0,0,0,0,0,0,0,0,0
splitting,0,0,0,0,0,7,0,0,0,0
cytokinesi,0,0,0,0,0,1,0,0,0,0
period,0,0,0,0,0,13,0,0,0,0
last,0,0,0,0,0,0,0,0,2,0
hour,0,0,0,0,0,3,0,0,0,0
rapidly,0,0,17,0,0,0,0,0,0,0
proliferate,0,0,0,0,0,0,0,0,6,0
machine,0,0,0,0,0,4,0,0,0,0
highly,0,0,19,0,0,0,0,0,0,0
occur,0,0,0,0,0,0,0,0,58,0
previous,3,0,0,0,0,0,0,0,0,0
stage,0,0,0,0,0,19,0,0,0,0
complete,11,0,0,0,0,0,0,0,10,0
checkpoint,0,0,0,0,0,1,0,0,0,0
fail,0,0,0,0,0,0,0,0,4,0
uncontrollably,0,0,2,0,0,0,0,0,0,0
formation,0,0,0,0,0,31,0,0,0,0
tumour,0,0,0,0,0,26,0,0,0,0
cancer,0,0,0,0,0,39,0,0,0,0
healthy,7,0,0,0,0,0,0,0,0,0
try,0,0,0,0,0,0,0,0,2,0
fight,0,0,0,0,0,0,0,0,2,0
abnormal,7,0,0,0,0,0,0,0,0,0
cancerous,4,0,0,0,0,0,0,0,0,0
death,0,0,0,0,0,21,0,0,0,0
apoptosis,0,0,0,0,0,30,0,0,0,0
series,0,0,0,0,0,20,0,0,0,0
program,0,0,0,0,0,1,0,0,10,0
event,0,0,0,0,0,14,0,0,0,0
self,0,0,0,0,0,10,0,0,0,0
destruct,0,0,0,0,0,0,0,0,2,0
prevent,0,0,0,0,0,0,0,0,16,0
develop,0,0,0,0,0,0,0,0,38,0
tadpole,0,0,0,0,0,1,0,0,0,0
lose,0,0,0,0,0,0,0,0,7,0
tail,0,0,0,0,0,9,0,0,0,0
frog,0,0,0,0,0,4,0,0,0,0
necrosis,0,0,0,0,0,12,0,0,0,0
factor,0,0,0,0,0,51,0,0,0,0
external,9,0,0,0,0,0,0,0,0,0
injury,0,0,0,0,0,7,0,0,0,0
infection,0,0,0,0,0,10,0,0,0,0
send,0,0,0,0,0,0,0,0,7,0
condition,0,0,0,0,0,14,0,0,0,0
release,0,0,0,0,0,5,0,0,37,0
toxin,0,0,0,0,0,2,0,0,0,0
area,0,0,0,0,0,15,0,0,0,0
create,0,0,0,0,0,0,0,0,27,0
mass,0,0,0,0,0,8,0,0,0,0
dead,7,0,0,0,0,0,0,0,0,0
vast,2,0,0,0,0,0,0,0,0,0
readily,0,0,8,0,0,0,0,0,0,0
available,6,0,0,0,0,0,0,0,0,0
long,29,0,7,0,0,0,0,0,0,0
time,0,0,0,0,0,38,0,0,0,0
score,0,0,0,0,0,1,0,0,0,0
scientist,0,0,0,0,0,27,0,0,0,0
pour,0,0,0,0,0,0,0,0,1,0
understand,0,0,0,0,0,0,0,0,16,0
year,0,0,0,0,0,23,0,0,0,0
invention,0,0,0,0,0,3,0,0,0,0
microscope,0,0,0,0,0,16,0,0,0,0
discovery,0,0,0,0,0,28,0,0,0,0
identification,0,0,0,0,0,6,0,0,0,0
english,5,0,0,0,0,0,0,0,0,0
physicist,0,0,0,0,0,4,0,0,0,0
introduce,0,0,0,0,0,0,0,0,10,0
term,0,0,0,0,0,21,0,0,1,0
cork,0,0,0,0,0,9,0,0,0,0
remind,0,0,0,0,0,0,0,0,2,0
occupy,0,0,0,0,0,0,0,0,4,0
monk,0,0,0,0,0,2,0,0,0,0
monastery,0,0,0,0,0,2,0,0,0,0
observe,0,0,0,0,0,0,0,0,19,0
follow,0,0,0,0,0,0,0,0,27,0
theory,0,0,0,0,0,31,0,0,0,0
free,28,0,2,0,0,0,0,0,3,0
grip,0,0,0,0,0,1,0,0,0,0
century,0,0,0,0,0,13,0,0,0,0
german,19,0,0,0,0,0,0,0,0,0
pathologist,0,0,0,0,0,2,0,0,0,0
come,0,0,0,0,0,0,0,0,21,0
interest,0,0,0,0,0,7,0,0,0,0
medicine,0,0,0,0,0,17,0,0,0,0
day,0,0,0,0,0,5,0,0,0,0
believe,0,0,0,0,0,0,0,0,10,0
potential,2,0,0,0,0,25,0,0,0,0
cure,0,0,0,0,0,0,0,0,1,0
degenerative,1,0,0,0,0,0,0,0,0,0
manipulate,0,0,0,0,0,0,0,0,2,0
organ,0,0,0,0,0,25,0,0,0,0
dish,0,0,0,0,0,1,0,0,0,0
improve,0,0,0,0,0,0,0,0,7,0
drug,0,0,0,0,0,14,0,0,0,0
mend,0,0,0,0,0,0,0,0,1,0
spinal,3,0,0,0,0,0,0,0,0,0
cord,0,0,0,0,0,3,0,0,0,0
fall,0,0,0,0,0,1,0,0,2,0
category,0,0,0,0,0,4,0,0,0,0
embryonic,57,0,0,0,0,0,0,0,0,0
controversial,3,0,0,0,0,0,0,0,0,0
recently,0,0,1,0,0,0,0,0,0,0
obtain,0,0,0,0,0,0,0,0,10,0
embryo,0,0,0,0,0,31,0,0,0,0
stir,0,0,0,0,0,0,0,0,1,0
debate,0,0,0,0,0,3,0,0,0,0
decade,0,0,0,0,0,5,0,0,0,0
researcher,0,0,0,0,0,7,0,0,0,0
find,0,0,0,0,0,1,0,0,44,0
way,0,0,0,0,0,38,0,0,0,0
skin,0,0,0,0,0,14,0,0,0,0
scientific,6,0,0,0,0,0,0,0,0,0
experimentation,0,0,0,0,0,1,0,0,0,0
use,0,0,0,0,0,26,0,0,19,0
raise,0,0,0,0,0,0,0,0,3,0
ethical,4,0,0,0,0,0,0,0,0,0
question,0,0,0,0,0,3,0,0,1,0
tamper,0,0,0,0,0,0,0,0,1,0
difficult,2,0,0,0,0,0,0,0,0,0
challenging,1,0,0,0,0,0,0,0,0,0
possible,18,0,0,0,0,0,0,0,0,0
examine,0,0,0,0,0,0,0,0,6,0
root,0,0,0,0,0,9,0,0,0,0
book,0,0,0,0,0,3,0,0,0,0
rewarding,1,0,0,0,0,0,0,0,0,0
timeless,1,0,0,0,0,0,0,0,0,0
thing,0,0,0,0,0,3,0,0,0,0
yeast,0,0,0,0,0,3,0,0,0,0
acquire,0,0,0,0,0,0,0,0,9,0
mature,11,0,0,0,0,0,0,0,3,0
cooperate,0,0,0,0,0,0,0,0,2,0
atom,0,0,0,0,0,29,0,0,0,0
group,0,0,0,0,0,44,0,0,4,0
mycoplasma,0,0,0,0,0,2,0,0,0,0
celled,6,0,0,0,0,0,0,0,0,0
sphere,0,0,0,0,0,5,0,0,0,0
total,6,0,0,0,0,0,0,0,0,0
gram,0,0,0,0,0,1,0,0,0,0
equal,6,0,0,0,0,0,0,0,0,0
billion,0,0,0,0,0,1,5,0,0,0
hydrogen,0,0,0,0,0,31,0,0,0,0
typically,0,0,5,0,0,0,0,0,0,0
require,0,0,0,0,0,0,0,0,33,0
sheet,0,0,0,0,0,15,0,0,0,0
cover,0,0,0,0,0,0,0,0,8,0
head,0,0,0,0,0,9,0,0,0,0
pin,0,0,0,0,0,1,0,0,0,0
contribute,0,0,0,0,0,0,0,0,22,0
capable,18,0,0,0,0,0,0,0,0,0
metabolize,0,0,0,0,0,0,0,0,3,0
replicate,0,0,0,0,0,0,0,0,14,0
succeed,0,0,0,0,0,0,0,0,5,0
generation,0,0,0,0,0,21,0,0,0,0
view,0,0,0,0,0,3,0,0,3,0
innumerable,1,0,0,0,0,0,0,0,0,0
precise,4,0,0,0,0,0,0,0,0,0
procreation,0,0,0,0,0,1,0,0,0,0
differentiation,0,0,0,0,0,22,0,0,0,0
keep,0,0,0,0,0,0,0,0,7,0
constant,4,0,0,0,0,0,0,0,0,0
neighbour,0,0,0,0,0,4,0,0,0,0
receive,0,0,0,0,0,0,0,0,18,0
expel,0,0,0,0,0,0,0,0,1,0
surrounding,0,0,0,0,0,2,0,0,0,0
cooperative,1,0,0,0,0,0,0,0,0,0
assembly,0,0,0,0,0,6,0,0,0,0
cooperation,0,0,0,0,0,2,0,0,0,0
sustain,0,0,0,0,0,0,0,0,1,0
distinguish,0,0,0,0,0,0,0,0,12,0
plan,0,0,0,0,0,1,0,0,0,0
possess,0,0,0,0,0,0,0,0,14,0
hereditary,4,0,0,0,0,0,0,0,0,0
exchanger,0,0,0,0,0,2,0,0,0,0
