word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,SCONJ,VERB,X
explosion,0,0,0,0,0,11,0,0,0,0
cataclysmic,2,0,0,0,0,0,0,0,0,0
essentially,0,0,3,0,0,0,0,0,0,0
end,0,0,0,0,0,10,0,0,3,0
active,1,0,0,0,0,0,0,0,0,0
generate,0,0,0,0,0,0,0,0,4,0
lifetime,0,0,0,0,0,2,0,0,0,0
release,0,0,0,0,0,0,0,0,8,0
heavy,6,0,0,0,0,0,0,0,0,0
element,0,0,0,0,0,12,0,0,0,0
component,0,0,0,0,0,6,0,0,0,0
solar,32,0,0,0,0,0,0,0,0,0
system,0,0,0,0,0,30,0,0,0,0
include,0,0,0,0,0,0,0,0,14,0
interstellar,30,0,0,0,0,0,0,0,0,0
medium,1,0,0,0,0,15,0,0,0,0
mass,0,0,0,0,0,72,0,0,0,0
similar,20,0,0,0,0,0,0,0,0,0
radius,0,0,0,0,0,15,0,0,0,0
comparable,7,0,0,0,0,0,0,0,0,0
make,0,0,0,0,0,0,0,0,6,0
extremely,0,0,13,0,0,0,0,0,0,0
dense,14,0,0,0,0,0,0,0,0,0
average,8,0,0,0,0,0,0,0,3,0
density,0,0,0,0,0,37,0,0,0,0
approach,0,0,0,0,0,0,0,0,9,0
time,0,0,0,0,0,71,0,0,2,0
water,0,0,0,0,0,8,0,0,0,0
class,0,0,0,0,0,13,0,0,0,0
compact,6,0,0,0,0,0,0,0,0,0
compose,0,0,0,0,0,0,0,0,14,0
primarily,0,0,4,0,0,0,0,0,0,0
masse,0,0,0,0,0,22,0,0,0,0
range,0,0,0,0,0,14,0,0,11,0
have,0,0,0,0,0,0,0,0,7,0
pack,0,0,0,0,0,0,0,0,2,0
order,0,0,0,0,0,10,0,0,0,0
mile,0,0,0,0,0,14,0,0,0,0
diameter,0,0,0,0,0,24,0,0,0,0
reach,0,0,0,0,0,1,0,0,8,0
value,0,0,0,0,0,4,0,0,0,0
roughly,0,0,17,0,0,0,0,0,0,0
trillion,0,0,0,0,0,1,6,0,0,0
approximate,3,0,0,0,0,0,0,0,2,0
inside,0,4,0,0,0,0,0,0,0,0
atomic,2,0,0,0,0,0,0,0,0,0
nucleus,0,0,0,0,0,16,0,0,0,0
way,0,0,0,0,0,7,0,0,0,0
conceive,0,0,0,0,0,0,0,0,2,0
gigantic,4,0,0,0,0,0,0,0,0,0
form,0,0,0,0,0,13,0,0,40,0
death,0,0,0,0,0,2,0,0,0,0
exhaust,0,0,0,0,0,0,0,0,6,0
thermonuclear,2,0,0,0,0,0,0,0,0,0
fuel,0,0,0,0,0,5,0,0,0,0
life,0,0,0,0,0,13,0,0,0,0
unstable,4,0,0,0,0,0,0,0,0,0
gravitationally,0,0,2,0,0,0,0,0,0,0
collapse,0,0,0,0,0,9,0,0,9,0
inward,1,0,2,0,0,0,0,0,0,0
outer,10,0,0,0,0,0,0,0,0,0
layer,0,0,0,0,0,8,0,0,0,0
blow,0,0,0,0,0,0,0,0,3,0
crush,0,0,0,0,0,2,0,0,3,0
weight,0,0,0,0,0,2,0,0,0,0
constituent,4,0,0,0,0,5,0,0,0,0
fall,0,0,0,0,0,0,0,0,5,0
side,0,0,0,0,0,3,0,0,0,0
compress,0,0,0,0,0,0,0,0,4,0
die,0,0,0,0,0,0,0,0,5,0
point,0,0,0,0,0,10,0,0,0,0
zero,0,0,0,0,0,0,4,0,0,0
volume,0,0,0,0,0,5,0,0,0,0
infinite,5,0,0,0,0,0,0,0,0,0
call,0,0,0,0,0,0,0,0,37,0
singularity,0,0,0,0,0,4,0,0,0,0
escape,0,0,0,0,0,2,0,0,5,0
nebula,0,0,0,0,0,62,0,0,0,0
cloud,0,0,0,0,0,29,0,0,0,0
dust,0,0,0,0,0,38,0,0,0,0
occur,0,0,0,0,0,0,0,0,16,0
nebulae,0,0,0,0,0,3,0,0,0,0
birth,0,0,0,0,0,3,0,0,0,0
new,8,0,0,0,0,0,0,0,0,0
expel,0,0,0,0,0,0,0,0,2,0
billion,0,0,0,0,0,11,22,0,0,0
ago,0,0,4,0,0,0,0,0,0,0
produce,0,0,0,0,0,0,0,0,16,0
thousand,0,0,0,0,0,16,6,0,0,0
gaze,0,0,0,0,0,0,0,0,1,0
seemingly,0,0,4,0,0,0,0,0,0,0
number,0,0,0,0,0,20,0,0,1,0
night,0,0,0,0,0,11,0,0,0,0
guess,0,0,0,0,0,0,0,0,1,0
pinpoint,0,0,0,0,0,1,0,0,0,0
wonder,0,0,0,0,0,1,0,0,0,0
comfort,0,0,0,0,0,1,0,0,0,0
fear,0,0,0,0,0,1,0,0,0,0
observable,4,0,0,0,0,0,0,0,0,0
universe,0,0,0,0,0,14,0,0,0,0
estimate,0,0,0,0,0,2,0,0,12,0
grain,0,0,0,0,0,23,0,0,0,0
sand,0,0,0,0,0,2,0,0,0,0
beach,0,0,0,0,0,2,0,0,0,0
different,11,0,0,0,0,0,0,0,0,0
type,0,0,0,0,0,31,0,0,0,0
size,0,0,0,0,0,32,0,0,0,0
age,0,0,0,0,0,16,0,0,2,0
near,12,15,0,0,0,0,0,0,0,0
astronomer,0,0,0,0,0,24,0,0,0,0
discover,0,0,0,0,0,0,0,0,12,0
evolve,0,0,0,0,0,0,0,0,3,0
extinction,0,0,0,0,0,2,0,0,0,0
occasional,2,0,0,0,0,0,0,0,0,0
young,16,0,0,0,0,0,0,0,0,0
process,0,0,0,0,0,15,0,0,0,0
formation,0,0,0,0,0,6,0,0,0,0
evolutionary,5,0,0,0,0,0,0,0,0,0
effect,0,0,0,0,0,20,0,0,0,0
negligible,1,0,0,0,0,0,0,0,0,0
middle,3,0,0,0,0,3,0,0,0,0
aged,2,0,0,0,0,0,0,0,0,0
display,0,0,0,0,0,0,0,0,2,0
spectacular,2,0,0,0,0,0,0,0,0,0
rate,0,0,0,0,0,10,0,0,0,0
conversion,0,0,0,0,0,1,0,0,0,0
high,33,0,0,0,0,0,0,0,0,0
erg,0,0,0,0,0,3,0,0,0,0
gram,0,0,0,0,0,3,0,0,0,0
second,7,0,1,0,0,22,0,0,0,1
luminous,9,0,0,0,0,0,0,0,0,0
main,31,0,0,0,0,0,0,0,0,0
sequence,0,0,0,0,0,30,0,0,0,0
great,25,0,0,0,0,0,0,0,0,0
consequently,0,0,2,0,0,0,0,0,0,0
require,0,0,0,0,0,0,0,0,10,0
easily,0,0,4,0,0,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,5,0
highly,0,0,4,0,0,0,0,0,0,0
supergiant,7,0,0,0,0,10,0,0,0,0
bright,58,0,0,0,0,0,0,0,0,0
modest,1,0,0,0,0,0,0,0,0,0
endure,0,0,0,0,0,0,0,0,2,0
long,7,0,8,0,0,0,0,0,0,0
relatively,0,0,22,0,0,0,0,0,0,0
recently,0,0,1,0,0,0,0,0,0,0
left,4,0,2,0,0,1,0,0,0,0
hot,23,0,0,0,0,0,0,0,0,0
area,0,0,0,0,0,7,0,0,0,0
appear,0,0,0,0,0,0,0,0,24,0
right,3,0,2,0,0,2,0,0,0,0
limb,0,0,0,0,0,1,0,0,0,0
darkening,0,0,0,0,0,1,0,0,0,0
disk,0,0,0,0,0,4,0,0,0,0
mercury,0,0,0,0,0,1,0,0,0,0
see,0,0,0,0,0,0,0,0,26,0
small,33,0,0,0,0,0,0,0,0,0
dot,0,0,0,0,0,2,0,0,1,0
low,31,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,1,0,0,0,0
trace,0,0,0,0,0,0,0,0,3,0
arab,1,0,0,0,0,0,0,0,0,0
greek,2,0,0,0,0,0,0,0,0,0
contribution,0,0,0,0,0,1,0,0,0,0
modern,4,0,0,0,0,0,0,0,0,0
astronomy,0,0,0,0,0,2,0,0,0,0
start,0,0,0,0,0,1,0,0,6,0
work,0,0,0,0,0,6,0,0,4,0
early,18,0,0,0,0,0,0,0,0,0
conclude,0,0,0,0,0,0,0,0,1,0
center,0,0,0,0,0,2,0,0,0,0
orbit,0,0,0,0,0,11,0,0,8,0
present,5,0,0,0,0,0,0,0,1,0
problem,0,0,0,0,0,5,0,0,0,0
presume,0,0,0,0,0,0,0,0,3,0
large,54,0,0,0,0,0,0,0,0,0
sphere,0,0,0,0,0,5,0,0,0,0
observer,0,0,0,0,0,17,0,0,0,0
shift,0,0,0,0,0,4,0,0,3,0
forth,0,0,1,0,0,0,0,0,0,0
parallax,0,0,0,0,0,11,0,0,0,0
mean,4,0,0,0,0,6,0,0,7,0
wrong,1,0,0,0,0,0,0,0,0,0
distant,8,0,0,0,0,0,0,0,0,0
hundred,0,0,0,0,0,18,0,0,0,0
detect,0,0,0,0,0,0,0,0,8,0
turn,0,0,0,0,0,1,0,0,5,0
case,0,0,0,0,0,14,0,0,0,0
implication,0,0,0,0,0,1,0,0,0,0
far,1,0,17,0,0,0,0,0,0,0
lead,0,0,0,0,0,0,0,0,3,0
italian,1,0,0,0,0,0,0,0,0,0
scholar,0,0,0,0,0,3,0,0,0,0
suggest,0,0,0,0,0,0,0,0,8,0
fact,0,0,0,0,0,11,0,0,0,0
look,0,0,0,0,0,3,0,0,4,0
scatter,0,0,0,0,0,0,0,0,7,0
mainly,0,0,8,0,0,0,0,0,0,0
theological,1,0,0,0,0,0,0,0,0,0
reason,0,0,0,0,0,5,0,0,0,0
stake,0,0,0,0,0,1,0,0,0,0
danish,1,0,0,0,0,0,0,0,0,0
fade,0,0,0,0,0,0,0,0,3,0
authority,0,0,0,0,0,1,0,0,0,0
claim,0,0,0,0,0,0,0,0,1,0
eternal,1,0,0,0,0,0,0,0,0,0
unchanging,1,0,0,0,0,0,0,0,0,0
observation,0,0,0,0,0,15,0,0,0,0
telescope,0,0,0,0,0,22,0,0,0,0
discovery,0,0,0,0,0,5,0,0,0,0
generally,0,0,5,0,0,0,0,0,0,0
support,0,0,0,0,0,1,0,0,3,0
copernican,1,0,0,0,0,0,0,0,0,0
theory,0,0,0,0,0,10,0,0,0,0
additionally,0,0,1,0,0,0,0,0,0,0
reveal,0,0,0,0,0,0,0,0,8,0
invisible,6,0,0,0,0,0,0,0,0,0
unaided,5,0,0,0,0,0,0,0,0,0
eye,0,0,0,0,0,12,0,0,0,0
undermine,0,0,0,0,0,0,0,0,1,0
popular,1,0,0,0,0,0,0,0,0,0
create,0,0,0,0,0,0,0,0,3,0
solely,0,0,1,0,0,0,0,0,0,0
benefit,0,0,0,0,0,1,0,0,0,0
human,1,0,0,0,0,2,0,0,0,0
begin,0,0,0,0,0,0,0,0,8,0
natural,1,0,0,0,0,0,0,0,0,0
physical,18,0,0,0,0,0,0,0,0,0
god,0,0,0,0,0,1,0,0,0,0
mystical,1,0,0,0,0,0,0,0,0,0
being,0,0,0,0,0,1,0,0,0,0
portent,0,0,0,0,0,1,0,0,0,0
physics,0,0,0,0,0,4,0,0,0,0
late,2,0,0,0,0,0,0,0,0,0
combine,0,0,0,0,0,0,0,0,6,0
advance,0,0,0,0,0,4,0,0,0,0
instrumentation,0,0,0,0,0,1,0,0,0,0
study,0,0,0,0,0,14,0,0,10,0
pave,0,0,0,0,0,0,0,0,1,0
understanding,0,0,0,0,0,5,0,0,0,0
casual,1,0,0,0,0,0,0,0,0,0
hour,0,0,0,0,0,6,0,0,0,0
apart,0,0,6,0,0,0,0,0,0,0
westward,0,0,1,0,0,0,0,0,0,0
careful,5,0,0,0,0,0,0,0,0,0
show,0,0,0,0,0,0,0,0,17,0
surround,0,0,0,0,0,0,0,0,14,0
axis,0,0,0,0,0,9,0,0,0,0
rotation,0,0,0,0,0,10,0,0,0,0
pass,0,0,0,0,0,0,0,0,5,0
pole,0,0,0,0,0,5,0,0,0,0
lie,0,0,0,0,0,0,0,0,10,0
close,10,0,3,0,0,0,0,0,0,0
barely,0,0,2,0,0,0,0,0,0,0
imaginary,1,0,0,0,0,0,0,0,0,0
minute,1,0,0,0,0,5,0,0,0,0
difference,0,0,0,0,0,13,0,0,0,0
day,0,0,0,0,0,8,0,0,0,0
accumulate,0,0,0,0,0,0,0,0,2,0
month,0,0,0,0,0,3,0,0,0,0
certain,5,0,0,0,0,0,0,0,0,0
identify,0,0,0,0,0,0,0,0,5,0
season,0,0,0,0,0,2,0,0,0,0
example,0,0,0,0,0,13,0,0,0,0
culminate,0,0,0,0,0,0,0,0,2,0
midnight,0,0,0,0,0,1,0,0,0,0
happen,0,0,0,0,0,0,0,0,3,0
noon,0,0,0,0,0,1,0,0,0,0
eventually,0,0,3,0,0,0,0,0,0,0
get,0,0,0,0,0,0,0,0,1,0
wait,0,0,0,0,0,0,0,0,2,0
horizontal,5,0,0,0,0,0,0,0,0,0
circle,0,0,0,0,0,1,0,0,0,0
completely,0,0,2,0,0,0,0,0,0,0
set,0,0,0,0,0,1,0,0,4,0
midlatitude,0,0,0,0,0,1,0,0,0,0
rise,0,0,0,0,0,0,0,0,4,0
daily,1,0,1,0,0,0,0,0,0,0
northern,2,0,0,0,0,0,0,0,0,0
country,0,0,0,0,0,1,0,0,0,0
half,0,0,1,0,4,1,0,0,0,0
yearly,1,0,0,0,0,0,0,0,0,0
revolution,0,0,0,0,0,2,0,0,0,0
note,0,0,0,0,0,0,0,0,2,0
shape,0,0,0,0,0,3,0,0,3,0
lock,1,0,0,0,0,0,0,0,1,0
step,0,0,0,0,0,2,0,0,0,0
individual,15,0,0,0,0,0,0,0,0,0
actually,0,0,5,0,0,0,0,0,0,0
independently,0,0,2,0,0,0,0,0,0,0
gradual,2,0,0,0,0,0,0,0,0,0
apparent,15,0,0,0,0,0,0,0,0,0
current,3,0,0,0,0,0,0,0,0,0
unrecognizable,1,0,0,0,0,0,0,0,0,0
proper,7,0,0,0,0,0,0,0,0,0
actual,7,0,0,0,0,0,0,0,0,0
velocity,0,0,0,0,0,14,0,0,0,0
speed,0,0,0,0,0,15,0,0,0,0
distance,0,0,0,0,0,66,0,0,0,0
noticeable,2,0,0,0,0,0,0,0,0,0
naked,6,0,0,0,0,0,0,0,0,0
measuring,1,0,0,0,0,0,0,0,0,0
brightness,0,0,0,0,0,21,0,0,0,0
vary,0,0,0,0,0,0,0,0,10,0
considerably,0,0,2,0,0,0,0,0,0,0
devise,0,0,0,0,0,0,0,0,2,0
rating,0,0,0,0,0,1,0,0,0,0
scale,0,0,0,0,0,20,0,0,0,0
magnitude,0,0,0,0,0,56,0,0,0,0
date,0,0,0,0,0,1,0,0,2,0
bce,0,0,0,0,0,2,0,0,0,0
general,7,0,0,0,0,0,0,0,0,0
simple,1,0,0,0,0,0,0,0,0,0
ascribe,0,0,0,0,0,0,0,0,1,0
give,0,0,0,0,0,0,0,0,15,0
particular,1,0,0,0,0,0,0,0,0,0
exactly,0,0,3,0,0,0,0,0,0,0
useful,5,0,0,0,0,0,0,0,0,0
survive,0,0,0,0,0,0,0,0,2,0
modification,0,0,0,0,0,1,0,0,0,0
instrument,0,0,0,0,0,6,0,0,0,0
precisely,0,0,3,0,0,0,0,0,0,0
find,0,0,0,0,0,0,0,0,27,0
faint,13,0,0,0,0,0,0,0,0,0
typical,7,0,0,0,0,0,0,0,0,0
negative,2,0,0,0,0,0,0,0,0,0
course,0,0,1,0,0,4,0,0,0,0
depend,0,0,0,0,0,0,0,0,12,0
learn,0,0,0,0,0,0,0,0,3,0
true,3,0,0,0,0,0,0,0,0,0
annual,2,0,0,0,0,0,0,0,0,0
incapable,1,0,0,0,0,0,0,0,0,0
nearby,11,0,3,0,0,0,0,0,0,0
measure,0,0,0,0,0,3,0,0,12,0
change,0,0,0,0,0,4,0,0,0,0
know,0,0,0,0,0,0,0,0,42,0
compute,0,0,0,0,0,0,0,0,1,0
provide,0,0,0,0,0,0,0,0,18,0
confirmation,0,0,0,0,0,1,0,0,0,0
possible,7,0,0,0,0,0,0,0,0,0
calculation,0,0,0,0,0,5,0,0,0,0
trigonometry,0,0,0,0,0,1,0,0,0,0
kilometer,0,0,0,0,0,5,0,0,0,0
convenient,1,0,0,0,0,0,0,0,0,0
unit,0,0,0,0,0,6,0,0,0,0
parsec,0,0,0,0,0,8,0,0,0,0
arc,0,0,0,0,0,5,0,0,0,0
degree,0,0,0,0,0,9,0,0,0,0
astronomical,5,0,0,0,0,0,0,0,0,0
travel,0,0,0,0,0,1,0,0,2,0
measurement,0,0,0,0,0,8,0,0,0,0
slightly,0,0,4,0,0,0,0,0,0,0
companion,0,0,0,0,0,14,0,0,0,0
pair,0,0,0,0,0,1,0,0,0,0
compare,0,0,0,0,0,0,0,0,11,0
absolute,17,0,0,0,0,0,0,0,0,0
scheme,0,0,0,0,0,2,0,0,0,0
diminish,0,0,0,0,0,0,0,0,1,0
render,0,0,0,0,0,0,0,0,2,0
dimly,0,0,1,0,0,0,0,0,0,0
visible,13,0,0,0,0,0,0,0,0,0
hand,0,0,0,0,0,1,0,0,0,0
bring,0,0,0,0,0,0,0,0,2,0
place,0,0,0,0,0,3,0,0,2,0
vaporize,0,0,0,0,0,0,0,0,1,0
inner,5,0,0,0,0,0,0,0,0,0
luminosity,0,0,0,0,0,28,0,0,0,0
describe,0,0,0,0,0,0,0,0,5,0
define,0,0,0,0,0,0,0,0,3,0
emit,0,0,0,0,0,0,0,0,17,0
unlike,0,3,0,0,0,0,0,0,0,0
radiant,1,0,0,0,0,0,0,0,0,0
usually,0,0,7,0,0,0,0,0,0,0
express,0,0,0,0,0,0,0,0,1,0
term,0,0,0,0,0,7,0,0,0,0
colour,0,0,0,0,0,27,0,0,0,0
temperature,0,0,0,0,0,26,0,0,0,0
composition,0,0,0,0,0,14,0,0,0,0
probably,0,0,8,0,0,0,0,0,0,0
familiar,1,0,0,0,0,0,0,0,0,0
reddish,2,0,0,0,0,0,0,0,0,0
bluish,2,0,0,0,0,0,0,0,0,0
spectrum,0,0,0,0,0,18,0,0,0,0
red,24,0,0,0,0,5,0,0,0,0
blue,19,0,0,0,0,4,0,0,0,0
understand,0,0,0,0,0,0,0,0,6,0
surface,0,0,0,0,0,24,0,0,0,0
accurately,0,0,3,0,0,0,0,0,0,0
analysis,0,0,0,0,0,4,0,0,0,0
kelvin,0,0,0,0,0,5,0,0,0,0
use,0,0,0,0,0,1,0,0,2,0
spectroscope,0,0,0,0,0,2,0,0,0,0
wavelength,0,0,0,0,0,31,0,0,0,0
short,12,0,0,0,0,0,0,0,0,0
dark,13,0,0,0,0,0,0,0,0,0
absorption,0,0,0,0,0,13,0,0,0,0
line,0,0,0,0,0,25,0,0,0,0
indicate,0,0,0,0,0,0,0,0,12,0
absorb,0,0,0,0,0,0,0,0,15,0
cool,13,0,0,0,0,0,0,0,6,0
atmosphere,0,0,0,0,0,10,0,0,0,0
photosphere,0,0,0,0,0,1,0,0,0,0
comparison,0,0,0,0,0,3,0,0,0,0
spectra,0,0,0,0,0,9,0,0,0,0
chemical,9,0,0,0,0,2,0,0,0,0
consist,0,0,0,0,0,0,0,0,9,0
hydrogen,0,0,0,0,0,49,0,0,0,0
lot,0,0,0,0,0,1,0,0,0,0
helium,0,0,0,0,0,14,0,0,0,0
variety,0,0,0,0,0,7,0,0,0,0
substance,0,0,0,0,0,2,0,0,0,0
oxygen,0,0,0,0,0,5,0,0,0,0
carbon,0,0,0,0,0,11,0,0,0,0
silicon,0,0,0,0,0,3,0,0,0,0
calcium,0,0,0,0,0,1,0,0,0,0
iron,0,0,0,0,0,10,0,0,0,0
molecule,0,0,0,0,0,8,0,0,0,0
titanium,0,0,0,0,0,1,0,0,0,0
oxide,0,0,0,0,0,1,0,0,0,0
stellar,31,0,0,0,0,0,0,0,0,0
plasma,0,0,0,0,0,1,0,0,0,0
electron,0,0,0,0,0,16,0,0,0,0
strip,0,0,0,0,0,0,0,0,1,0
property,0,0,0,0,0,9,0,0,0,0
pressure,0,0,0,0,0,16,0,0,0,0
broaden,0,0,0,0,0,0,0,0,1,0
magnetic,19,0,0,0,0,0,0,0,0,0
field,0,0,0,0,0,27,0,0,0,0
split,0,0,0,0,0,0,0,0,1,0
spectral,17,0,0,0,0,0,0,0,0,0
categorize,0,0,0,0,0,0,0,0,1,0
letter,0,0,0,0,0,2,0,0,0,0
historical,4,0,0,0,0,0,0,0,0,0
divide,0,0,0,0,0,0,0,0,3,0
category,0,0,0,0,0,5,0,0,0,0
whitish,2,0,0,0,0,0,0,0,0,0
powerful,5,0,0,0,0,0,0,0,0,0
resolve,0,0,0,0,0,0,0,0,2,0
method,0,0,0,0,0,9,0,0,0,0
diagram,0,0,0,0,0,23,0,0,0,0
clue,0,0,0,0,0,1,0,0,0,0
upper,6,0,0,0,0,0,0,0,0,0
engulf,0,0,0,0,0,0,0,0,1,0
observe,0,0,0,0,0,0,0,0,19,0
occultation,0,0,0,0,0,1,0,0,0,0
rapidly,0,0,7,0,0,0,0,0,0,0
block,0,0,0,0,0,0,0,0,1,0
dimming,0,0,0,0,0,1,0,0,0,0
cover,0,0,0,0,0,0,0,0,1,0
mutually,0,0,1,0,0,0,0,0,0,0
double,4,0,0,0,1,0,0,0,0,0
binary,14,0,0,0,0,10,0,0,0,0
configuration,0,0,0,0,0,2,0,0,0,0
multiple,6,0,0,0,0,0,0,0,0,0
direct,3,0,0,0,0,0,0,0,0,0
infer,0,0,0,0,0,0,0,0,2,0
technique,0,0,0,0,0,4,0,0,0,0
single,7,0,0,0,0,0,0,0,0,0
mix,0,0,0,0,0,0,0,0,1,0
alternate,0,0,0,0,0,0,0,0,1,0
imply,0,0,0,0,0,0,0,0,3,0
unseen,2,0,0,0,0,0,0,0,0,0
wavy,1,0,0,0,0,0,0,0,0,0
path,0,0,0,0,0,2,0,0,0,0
background,0,0,0,0,0,5,0,0,0,0
thing,0,0,0,0,0,1,0,0,0,0
periodic,1,0,0,0,0,0,0,0,0,0
dip,0,0,0,0,0,1,0,0,0,0
detailed,1,0,0,0,0,0,0,0,0,0
eclipse,0,0,0,0,0,0,0,0,6,0
yield,0,0,0,0,0,0,0,0,5,0
information,0,0,0,0,0,5,0,0,0,0
regardless,0,0,2,0,0,0,0,0,0,0
orbital,3,0,0,0,0,0,0,0,0,0
period,0,0,0,0,0,14,0,0,0,0
take,0,0,0,0,0,0,0,0,7,0
complete,2,0,0,0,0,0,0,0,1,0
important,8,0,0,0,0,0,0,0,0,0
datum,0,0,0,0,0,3,0,0,0,0
