word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PART,PRON,PUNCT,SCONJ,VERB,X
shotgun,0,0,0,0,0,0,1,0,0,0,0,0,0,0
couple,0,0,0,0,0,0,13,0,0,0,0,0,0,0
thrash,0,0,0,0,0,0,0,0,0,0,0,0,4,0
dodge,0,0,0,0,0,0,1,0,0,0,0,0,4,0
outrun,0,0,0,0,0,0,0,0,0,0,0,0,2,0
trial,0,0,0,0,0,0,3,0,0,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cowhiding,0,0,0,0,0,0,1,0,0,0,0,0,0,0
suited,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,0,0,0,0,0,0,3,0,0,0,0,0,2,0
shore,0,0,0,0,0,0,31,0,0,0,0,0,0,0
woody,1,0,0,0,0,0,0,0,0,0,0,0,0,0
log,0,0,0,0,0,0,29,0,0,0,0,0,0,0
hut,0,0,0,0,0,0,1,0,0,0,0,0,0,0
timber,0,0,0,0,0,0,7,0,0,0,0,0,0,0
chance,0,0,0,0,0,0,21,0,0,0,0,0,0,0
cabin,0,0,0,0,0,0,13,0,0,0,0,0,0,0
key,0,0,0,0,0,0,2,0,0,0,0,0,0,0
store,0,0,0,0,0,0,14,0,0,0,0,0,1,0
ferry,0,0,0,0,0,0,9,0,0,0,0,0,0,0
game,0,0,0,0,0,0,4,0,0,0,0,0,0,0
drive,0,0,0,0,0,0,0,0,0,0,0,0,4,0
lazy,4,0,1,0,0,0,0,0,0,0,0,0,1,0
jolly,1,0,0,0,0,0,0,0,0,0,0,0,0,0
smoking,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fishing,0,0,0,0,0,0,2,0,0,0,0,0,0,0
dirt,0,0,0,0,0,0,6,0,0,0,0,0,0,0
wash,0,0,0,0,0,0,1,0,0,0,0,0,9,0
plate,0,0,0,0,0,0,1,0,0,0,0,0,0,0
comb,0,0,0,0,0,0,1,0,0,0,0,0,3,0
objection,0,0,0,0,0,0,2,0,0,0,0,0,0,0
handy,8,0,0,0,0,0,0,0,0,0,0,0,0,0
welt,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dreadful,2,0,0,0,0,0,0,0,0,0,0,0,0,0
chimbly,1,0,1,0,0,0,0,0,0,0,0,0,0,0
oak,0,0,0,0,0,0,2,0,0,0,0,0,0,0
slab,0,0,0,0,0,0,2,0,0,0,0,0,0,0
careful,2,0,0,0,0,0,0,0,0,0,0,0,0,0
knife,0,0,0,0,0,0,11,0,0,0,0,0,0,0
rusty,2,0,0,0,0,0,0,0,0,0,0,0,0,0
saw,0,0,0,0,0,0,11,0,0,0,0,0,1,0
handle,0,0,0,0,0,0,2,0,0,0,0,0,3,0
rafter,0,0,0,0,0,0,1,0,0,0,0,0,0,0
clapboard,0,0,0,0,0,0,1,0,0,0,0,0,0,0
horse,0,0,0,0,0,0,39,0,0,0,0,0,0,0
blanket,0,0,0,0,0,0,16,0,0,0,0,0,1,0
far,2,0,18,0,0,0,0,0,0,0,0,0,0,0
chink,0,0,0,0,0,0,1,0,0,0,0,0,0,0
section,0,0,0,0,0,0,2,0,0,0,0,0,0,0
job,0,0,0,0,0,0,4,0,0,0,0,0,0,0
rid,0,0,0,0,0,0,0,0,0,0,0,0,1,0
humor,0,0,0,0,0,0,1,0,0,0,0,0,0,0
natural,10,0,0,0,0,0,0,0,0,0,0,0,0,0
wrong,3,0,1,0,0,0,2,0,0,0,0,0,0,0
lawyer,0,0,0,0,0,0,1,0,0,0,0,0,0,0
win,0,0,0,0,0,0,0,0,0,0,0,0,4,0
lawsuit,0,0,0,0,0,0,3,0,0,0,0,0,0,0
guess,0,0,0,0,0,0,0,0,0,0,0,0,8,0
cramped,2,0,0,0,0,0,0,0,0,0,0,0,0,0
sivilized,1,0,0,0,0,0,0,0,0,0,0,0,0,0
skip,0,0,0,0,0,0,0,0,0,0,0,0,6,0
polish,0,0,0,0,0,0,0,0,0,0,0,0,1,0
general,3,0,0,0,0,0,0,0,0,0,0,0,0,0
cussing,0,0,0,0,0,0,4,0,0,0,0,0,0,0
stow,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uneasy,5,0,0,0,0,0,0,0,0,0,0,0,0,0
pound,0,0,0,0,0,0,3,0,0,0,0,0,1,0
sack,0,0,0,0,0,0,5,0,0,0,0,0,0,0
corn,0,0,0,0,0,0,13,0,0,0,0,0,0,0
meal,0,0,0,0,0,0,9,0,0,0,0,0,0,0
bacon,0,0,0,0,0,0,4,0,0,0,0,0,0,0
ammunition,0,0,0,0,0,0,2,0,0,0,0,0,0,0
gallon,0,0,0,0,0,0,2,0,0,0,0,0,0,0
newspaper,0,0,0,0,0,0,2,0,0,0,0,0,0,0
wadding,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tow,1,0,0,0,0,0,1,0,0,0,0,0,4,0
tote,0,0,0,0,0,0,0,0,0,0,0,0,2,0
bow,0,0,0,0,0,0,4,0,0,0,0,0,5,0
walk,0,0,0,0,0,0,0,0,0,0,0,0,11,0
tramp,0,0,0,0,0,0,6,0,0,0,0,0,5,0
alive,5,0,0,0,0,0,0,0,0,0,0,0,0,0
holler,0,0,0,0,0,0,0,0,0,0,0,0,7,0
swig,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gutter,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mud,0,0,0,0,0,0,6,0,0,0,0,0,0,0
liquor,0,0,0,0,0,0,1,0,0,0,0,0,0,0
govment,0,0,0,0,0,0,12,0,0,0,0,0,0,0
anxiety,0,0,0,0,0,0,1,0,0,0,0,0,0,0
expense,0,0,0,0,0,0,3,0,0,0,0,0,0,0
suthin,0,0,0,0,0,0,1,0,0,0,0,0,0,0
back,0,0,0,0,0,0,4,0,0,0,0,0,2,0
trap,0,0,0,0,0,0,8,0,0,0,0,0,0,0
fitten,0,0,0,0,0,0,0,0,0,0,0,0,2,0
notion,0,0,0,0,0,0,6,0,0,0,0,0,0,0
blamed,2,0,0,0,0,0,0,0,0,0,0,0,0,0
near,0,3,4,0,0,0,0,0,0,0,0,0,0,0
chin,0,0,0,0,0,0,2,0,0,0,0,0,0,0
rightly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
shove,0,0,0,0,0,0,1,0,0,0,0,0,25,0
jint,0,0,0,0,0,0,1,0,0,0,0,0,0,0
stove,0,0,0,0,0,0,2,0,0,0,0,0,0,0
wear,0,0,0,0,0,0,0,0,0,0,0,0,8,0
wealthy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wonderful,4,0,1,0,0,0,0,0,0,0,0,0,0,0
mulatter,0,0,0,0,0,0,1,0,0,0,0,0,0,0
shirt,0,0,0,0,0,0,7,0,0,0,0,0,0,0
chain,0,0,0,0,0,0,3,0,0,0,0,0,0,0
headed,5,0,0,0,0,0,0,0,0,0,0,0,0,0
cane,0,0,0,0,0,0,5,0,0,0,0,0,0,0
nabob,0,0,0,0,0,0,1,0,0,0,0,0,0,0
college,0,0,0,0,0,0,1,0,0,0,0,0,0,0
language,0,0,0,0,0,0,2,0,0,0,0,0,0,0
wust,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vote,0,0,0,0,0,0,0,0,0,0,0,0,5,0
lection,0,0,0,0,0,0,1,0,0,0,0,0,0,0
draw,0,0,0,0,0,0,0,0,0,0,0,0,6,0
cool,8,0,0,0,0,0,0,0,0,0,0,0,1,0
auction,0,0,0,0,0,0,1,0,0,0,0,0,0,0
specimen,0,0,0,0,0,0,1,0,0,0,0,0,0,0
prowling,1,0,0,0,0,0,0,0,0,0,0,0,0,0
thieving,1,0,0,0,0,0,0,0,0,0,0,0,0,0
infernal,2,0,0,0,0,0,0,0,0,0,0,0,0,0
shirted,1,0,0,0,0,0,0,0,0,0,0,0,0,0
limber,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tub,0,0,0,0,0,0,3,0,0,0,0,0,0,0
bark,0,0,0,0,0,0,1,0,0,0,0,0,2,0
speech,0,0,0,0,0,0,6,0,0,0,0,0,0,0
hot,9,0,0,0,0,0,0,0,0,0,0,0,0,0
hove,0,0,0,0,0,0,0,0,0,0,0,0,5,0
sudden,3,0,5,0,0,0,0,0,0,0,0,0,0,0
rattle,0,0,0,0,0,0,1,0,0,0,0,0,3,0
kick,0,0,0,0,0,0,1,0,0,0,0,0,1,0
judgment,0,0,0,0,0,0,2,0,0,0,0,0,0,0
leak,0,0,0,0,0,0,0,0,0,0,0,0,2,0
howl,0,0,0,0,0,0,1,0,0,0,0,0,3,0
fairly,0,0,4,0,0,0,0,0,0,0,0,0,0,0
previous,0,0,1,0,0,0,0,0,0,0,0,0,0,0
delirium,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tremen,0,0,0,0,0,0,1,0,0,0,0,0,0,0
blind,3,0,0,0,0,0,0,0,0,0,0,0,0,0
drank,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tumble,0,0,0,0,0,0,0,0,0,0,0,0,6,0
groan,0,0,0,0,0,0,0,0,0,0,0,0,3,0
moan,0,0,0,0,0,0,2,0,0,0,0,0,4,0
scream,0,0,0,0,0,0,1,0,0,0,0,0,7,0
wild,10,0,2,0,0,0,0,0,0,0,0,0,0,0
yell,0,0,0,0,0,0,3,0,0,0,0,0,11,0
snake,0,0,0,0,0,0,20,0,0,0,0,0,1,0
jump,0,0,0,0,0,0,4,0,0,0,0,0,21,0
cheek,0,0,0,0,0,0,3,0,0,0,0,0,0,0
fag,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pant,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fast,5,0,12,0,0,0,0,0,0,0,0,0,0,0
strike,0,0,0,0,0,0,0,0,0,0,0,0,32,0
grab,0,0,0,0,0,0,2,0,0,0,0,0,11,0
stiller,0,0,1,0,0,0,0,0,0,0,0,0,0,0
wolf,0,0,0,0,0,0,1,0,0,0,0,0,0,0
terrible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
corner,0,0,0,0,0,0,14,0,0,0,0,0,0,0
four,0,0,0,0,0,0,1,0,0,0,0,0,0,0
beg,0,0,0,0,0,0,0,0,0,0,0,0,7,0
wallow,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pine,0,0,0,0,0,0,3,0,0,0,0,0,1,0
clasp,0,0,0,0,0,0,2,0,0,0,0,0,0,0
laugh,0,0,0,0,0,0,2,0,0,0,0,0,20,0
screechy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
roar,0,0,0,0,0,0,0,0,0,0,0,0,2,0
short,7,0,0,0,0,0,0,0,0,0,0,0,0,0
jacket,0,0,0,0,0,0,3,0,0,0,0,0,0,0
save,0,0,0,0,0,0,0,0,0,0,0,0,9,0
strong,3,0,0,0,0,0,0,0,0,0,0,0,0,0
doze,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ramrod,0,0,0,0,0,0,1,0,0,0,0,0,0,0
point,0,0,0,0,0,0,4,0,0,0,0,0,4,0
drag,0,0,0,0,0,0,0,0,0,0,0,0,7,0
sour,2,0,0,0,0,0,0,0,0,0,0,0,2,0
roust,0,0,0,0,0,0,0,0,0,0,0,0,4,0
palaver,0,0,0,0,0,0,0,0,0,0,0,0,1,0
unlock,0,0,0,0,0,0,0,0,0,0,0,0,2,0
sprinkling,0,0,0,0,0,0,1,0,0,0,0,0,0,0
great,8,0,0,0,0,0,0,0,0,0,0,0,0,0
cordwood,0,0,0,0,0,0,2,0,0,0,0,0,0,0
raft,0,0,0,0,0,0,84,0,0,0,0,0,0,0
dozen,0,0,0,0,0,0,7,0,0,0,0,0,0,0
woodyard,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sawmill,0,0,0,0,0,0,1,0,0,0,0,0,0,0
canoe,0,0,0,0,0,0,47,0,0,0,0,0,0,0
beauty,0,0,0,0,0,0,1,0,0,0,0,0,0,0
thirteen,0,0,0,0,0,0,0,2,0,0,0,0,0,0
fourteen,0,0,0,0,0,0,0,5,0,0,0,0,0,0
frog,0,0,0,0,0,0,3,0,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,0,0,0,5,0
drift,0,0,0,0,0,0,6,0,0,0,0,0,8,0
paddle,0,0,0,0,0,0,8,0,0,0,0,0,18,0
creek,0,0,0,0,0,0,3,0,0,0,0,0,0,0
gully,0,0,0,0,0,0,1,0,0,0,0,0,0,0
willow,0,0,0,0,0,0,13,0,0,0,0,0,0,0
shanty,0,0,0,0,0,0,4,0,0,0,0,0,0,0
bunch,0,0,0,0,0,0,3,0,0,0,0,0,1,0
bead,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bird,0,0,0,0,0,0,10,0,0,0,0,0,0,0
trot,0,0,0,0,0,0,2,0,0,0,0,0,2,0
abuse,0,0,0,0,0,0,0,0,0,0,0,0,2,0
wet,5,0,0,0,0,0,0,0,0,0,0,0,0,0
catfish,0,0,0,0,0,0,4,0,0,0,0,0,0,0
certain,5,0,0,0,0,0,0,0,0,0,0,0,0,0
trust,0,0,0,0,0,0,0,0,0,0,0,0,3,0
miss,0,0,0,0,0,0,0,0,0,0,0,0,11,0
prowl,0,0,0,0,0,0,0,0,0,0,0,0,4,0
driftwood,0,0,0,0,0,0,3,0,0,0,0,0,0,0
past,0,9,0,0,0,0,0,0,0,0,0,0,0,0
speck,0,0,0,0,0,0,3,0,0,0,0,0,0,0
yonder,0,0,5,0,1,0,7,0,0,0,0,0,0,0
apart,0,0,4,0,0,0,0,0,0,0,0,0,0,0
coffee,0,0,0,0,0,0,5,0,0,0,0,0,0,0
bucket,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gourd,0,0,0,0,0,0,2,0,0,0,0,0,0,0
dipper,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cup,0,0,0,0,0,0,3,0,0,0,0,0,0,0
skillet,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pot,0,0,0,0,0,0,3,0,0,0,0,0,0,0
match,0,0,0,0,0,0,2,0,0,0,0,0,1,0
woodpile,0,0,0,0,0,0,6,0,0,0,0,0,0,0
outside,2,0,7,0,0,0,3,0,0,0,0,0,0,0
dust,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cover,0,0,0,0,0,0,1,0,0,0,0,0,7,0
smoothness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sawdust,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rock,0,0,0,0,0,0,7,0,0,0,0,0,0,0
bend,0,0,0,0,0,0,7,0,0,0,0,0,5,0
grass,0,0,0,0,0,0,7,0,0,0,0,0,0,0
safe,13,0,0,0,0,0,0,0,0,0,0,0,0,0
pig,0,0,0,0,0,0,6,0,0,0,0,0,0,0
bottom,0,0,0,0,0,0,1,0,0,0,0,0,0,0
prairie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
farm,0,0,0,0,0,0,6,0,0,0,0,0,0,0
smash,0,0,0,0,0,0,0,0,0,0,0,0,7,0
beat,0,0,0,0,0,0,1,0,0,0,0,0,6,0
bleed,0,0,0,0,0,0,0,0,0,0,0,0,1,0
packed,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dump,0,0,0,0,0,0,0,0,0,0,0,0,2,0
sink,0,0,0,0,0,0,0,0,0,0,0,0,4,0
fancy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sling,0,0,0,0,0,0,0,0,0,0,0,0,3,0
drip,0,0,0,0,0,0,0,0,0,0,0,0,2,0
bag,0,0,0,0,0,0,6,0,0,0,0,0,1,0
fork,0,0,0,0,0,0,2,0,0,0,0,0,3,0
cooking,0,0,0,0,0,0,2,0,0,0,0,0,0,0
east,0,0,1,0,0,0,2,0,0,0,0,0,0,0
shallow,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lake,0,0,0,0,0,0,3,0,0,0,0,0,0,0
wide,11,0,4,0,0,0,0,0,0,0,0,0,0,0
season,0,0,0,0,0,0,1,0,0,0,0,0,0,0
slough,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lead,0,0,0,0,0,0,4,0,0,0,0,0,3,0
sift,0,0,0,0,0,0,0,0,0,0,0,0,2,0
whetstone,0,0,0,0,0,0,1,0,0,0,0,0,0,0
accident,0,0,0,0,0,0,3,0,0,0,0,0,0,0
moon,0,0,0,0,0,0,11,0,0,0,0,0,0,0
plan,0,0,0,0,0,0,3,0,0,0,0,0,0,0
sackful,0,0,0,0,0,0,1,0,0,0,0,0,0,0
browse,0,0,0,0,0,0,0,0,0,0,0,0,2,0
island,0,0,0,0,0,0,39,0,0,0,0,0,0,0
slink,0,0,0,0,0,0,0,0,0,0,0,0,3,0
pick,0,0,0,0,0,0,0,0,0,0,0,0,5,0
remember,0,0,0,0,0,0,0,0,0,0,0,0,4,0
bright,3,0,0,0,0,0,0,0,0,0,0,0,0,0
count,0,0,0,0,0,0,0,0,0,0,0,0,5,0
late,9,0,1,0,0,0,0,0,0,0,0,0,0,0
oar,0,0,0,0,0,0,15,0,0,0,0,0,0,0
rowlock,0,0,0,0,0,0,1,0,0,0,0,0,0,0
peep,0,0,0,0,0,0,0,0,0,0,0,0,4,0
coming,0,0,0,0,0,0,1,0,0,0,0,0,0,0
abreast,0,3,2,0,0,0,0,0,0,0,0,0,0,0
current,0,0,0,0,0,0,22,0,0,0,0,0,0,0
swinge,0,0,0,0,0,0,0,0,0,0,0,0,3,0
spin,0,0,0,0,0,0,0,0,0,0,0,0,3,0
stream,0,0,0,0,0,0,12,0,0,0,0,0,0,0
shade,0,0,0,0,0,0,3,0,0,0,0,0,0,0
middle,2,0,0,0,0,0,19,0,0,0,0,0,0,0
landing,0,0,0,0,0,0,6,0,0,0,0,0,0,0
hail,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sky,0,0,0,0,0,0,10,0,0,0,0,0,0,0
cloud,0,0,0,0,0,0,4,0,0,0,0,0,3,0
deep,12,0,3,0,0,0,0,0,0,0,0,0,0,0
moonshine,0,0,0,0,0,0,1,0,0,0,0,0,0,0
brisk,1,0,0,0,0,0,0,0,0,0,0,0,0,0
timbered,1,0,0,0,0,0,0,0,0,0,0,0,0,0
steamboat,0,0,0,0,0,0,20,0,0,0,0,0,0,0
bar,0,0,0,0,0,0,4,0,0,0,0,0,2,0
ripping,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rate,0,0,0,0,0,0,5,0,0,0,0,0,0,0
swift,2,0,2,0,0,0,0,0,0,0,0,0,0,0
land,0,0,0,0,0,0,9,0,0,0,0,0,6,0
dent,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lumber,0,0,0,0,0,0,2,0,0,0,0,0,0,0
upstream,0,0,1,0,0,0,0,0,0,0,0,0,0,0
lantern,0,0,0,0,0,0,15,0,0,0,0,0,0,0
heave,0,0,0,0,0,0,0,0,0,0,0,0,4,0
stabboard,0,0,0,0,0,0,4,0,0,0,0,0,0,0
plain,3,0,3,0,0,0,0,0,0,0,0,0,0,0
step,0,0,0,0,0,0,4,0,0,0,0,0,6,0
nap,0,0,0,0,0,0,4,0,0,0,0,0,0,0
rested,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ruther,0,0,4,0,0,0,0,0,0,0,0,0,1,1
gloomy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
freckled,2,0,0,0,0,0,0,0,0,0,0,0,0,0
breeze,0,0,0,0,0,0,3,0,0,0,0,0,0,0
squirrel,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jabber,0,0,0,0,0,0,1,0,0,0,0,0,2,0
friendly,2,0,0,0,0,0,0,0,0,0,0,0,0,0
rouse,0,0,0,0,0,0,0,0,0,0,0,0,3,0
elbow,0,0,0,0,0,0,4,0,0,0,0,0,0,0
ferryboat,0,0,0,0,0,0,10,0,0,0,0,0,0,0
squirt,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cannon,0,0,0,0,0,0,4,0,0,0,0,0,0,0
hungry,10,0,0,0,0,0,0,0,0,0,0,0,0,0
summer,0,0,0,0,0,0,5,0,0,0,0,0,0,0
remainder,0,0,0,0,0,0,2,0,0,0,0,0,0,0
quicksilver,0,0,0,0,0,0,2,0,0,0,0,0,0,0
loaf,0,0,0,0,0,0,2,0,0,0,0,0,3,0
bread,0,0,0,0,0,0,10,0,0,0,0,0,0,0
lookout,0,0,0,0,0,0,2,0,0,0,0,0,0,0
disappoint,0,0,0,0,0,0,0,0,0,0,0,0,2,0
double,5,0,1,0,0,0,0,0,0,0,0,0,1,0
plug,0,0,0,0,0,0,6,0,0,0,0,0,0,0
dab,0,0,0,0,0,0,1,0,0,0,0,0,0,0
baker,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pone,0,0,0,0,0,0,2,0,0,0,0,0,0,0
munch,0,0,0,0,0,0,0,0,0,0,0,0,1,0
boat,0,0,0,0,0,0,21,0,0,0,0,0,0,0
parson,0,0,0,0,0,0,2,0,0,0,0,0,0,0
aboard,0,6,7,0,0,0,0,0,0,0,0,0,0,0
plank,0,0,0,0,0,0,5,0,0,0,0,0,0,0
sharp,3,0,3,0,0,0,0,0,0,0,0,0,0,0
tangle,0,0,0,0,0,0,1,0,0,0,0,0,2,0
brush,0,0,0,0,0,0,5,0,0,0,0,0,0,0
rail,0,0,0,0,0,0,3,0,0,0,0,0,0,0
blast,0,0,0,0,0,0,2,0,0,0,0,0,0,0
deef,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bullet,0,0,0,0,0,0,5,0,0,0,0,0,0,0
corpse,0,0,0,0,0,0,1,0,0,0,0,0,0,0
thank,0,0,0,0,0,0,3,0,0,0,0,0,3,0
goodness,0,0,0,0,0,0,6,0,0,0,0,0,0,0
booming,1,0,0,0,0,0,1,0,0,0,0,0,0,0
give,0,0,0,0,0,0,0,0,0,0,0,0,4,0
channel,0,0,0,0,0,0,5,0,0,0,0,0,0,0
steam,0,0,0,0,0,0,3,0,0,0,0,0,0,0
tent,0,0,0,0,0,0,3,0,0,0,0,0,0,0
rain,0,0,0,0,0,0,9,0,0,0,0,0,7,0
haggle,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sundown,0,0,0,0,0,0,2,0,0,0,0,0,0,0
swash,0,0,0,0,0,0,0,0,0,0,0,0,1,0
explore,0,0,0,0,0,0,0,0,0,0,0,0,2,0
strawberry,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ripe,2,0,0,0,0,0,0,0,0,0,0,0,0,0
prime,2,0,0,0,0,0,0,0,0,0,0,0,0,0
green,5,0,0,0,0,0,1,0,0,0,0,0,0,0
grape,0,0,0,0,0,0,2,0,0,0,0,0,0,0
razberrie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
blackberry,0,0,0,0,0,0,1,0,0,0,0,0,0,0
protection,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nigh,0,0,3,0,0,0,0,0,0,0,0,0,0,0
sized,1,0,0,0,0,0,0,0,0,0,0,0,0,0
flower,0,0,0,0,0,0,3,0,0,0,0,0,0,0
clip,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bound,0,0,0,0,0,0,0,0,0,0,0,0,1,0
heart,0,0,0,0,0,0,15,0,0,0,0,0,0,0
lung,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uncocke,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sneak,0,0,0,0,0,0,0,0,0,0,0,0,2,0
tread,0,0,0,0,0,0,0,0,0,0,0,0,3,0
brash,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sand,0,0,0,0,0,0,3,0,0,0,0,0,0,0
craw,0,0,0,0,0,0,1,0,0,0,0,0,0,0
berry,0,0,0,0,0,0,2,0,0,0,0,0,0,0
moonrise,0,0,0,0,0,0,1,0,0,0,0,0,0,0
plunkety,2,0,0,0,0,0,0,0,0,0,0,0,0,0
plunk,0,0,0,0,0,0,2,0,0,0,0,0,0,0
voice,0,0,0,0,0,0,11,0,0,0,0,0,0,0
thinking,0,0,0,0,0,0,2,0,0,0,0,0,0,0
shadow,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ripply,1,0,0,0,0,0,0,0,0,0,0,0,0,0
brung,0,0,0,0,0,0,0,0,0,0,0,0,2,0
darkness,0,0,0,0,0,0,2,0,0,0,0,0,0,0
pale,5,0,0,0,0,0,0,0,0,0,0,0,0,0
streak,0,0,0,0,0,0,7,0,0,0,0,0,1,0
treetop,0,0,0,0,0,0,1,0,0,0,0,0,0,0
glimpse,0,0,0,0,0,0,4,0,0,0,0,0,0,0
cautious,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fantod,0,0,0,0,0,0,1,0,0,0,0,0,0,0
steady,4,0,0,0,0,0,0,0,0,0,0,0,0,0
hello,0,0,0,0,0,4,0,0,0,0,0,0,0,0
bounce,0,0,0,0,0,0,0,0,0,0,0,0,3,0
stare,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ghos,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alwuz,0,0,0,0,0,0,0,0,0,0,0,0,1,1
whah,0,0,0,0,0,0,0,0,0,8,0,0,0,1
nuffn,0,0,3,0,0,0,2,0,0,0,0,0,0,0
fren,0,0,0,0,0,0,0,0,0,0,0,0,0,4
afraid,9,0,0,0,0,0,0,0,0,0,0,0,0,0
makin,0,0,0,0,0,0,0,0,0,0,0,0,2,0
strawbrie,0,0,0,0,0,0,2,0,0,0,0,0,0,0
sich,0,0,0,0,0,0,1,0,0,3,0,0,0,3
truck,0,0,0,0,0,0,11,0,0,0,0,0,0,0
sumfn,0,0,0,0,1,0,0,0,0,0,0,0,0,3
couldn,0,0,0,4,0,0,0,0,0,0,0,0,0,0
arter,0,1,0,0,0,0,0,0,0,0,0,0,2,1
indeedy,0,0,1,0,0,2,0,0,0,0,0,0,0,0
rubbage,0,0,0,0,0,0,2,0,0,0,0,0,0,0
sah,0,0,0,0,0,1,0,0,0,0,0,0,0,0
starved,2,0,0,0,0,0,0,0,0,0,0,0,0,0
hoss,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ben,0,0,0,0,0,0,0,0,0,0,0,0,19,1
grassy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
frying,0,0,0,0,0,0,1,0,0,0,0,0,0,0
witchcraft,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fry,0,0,0,0,0,0,1,0,0,0,0,0,1,0
loll,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lazie,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wuz,0,0,0,0,0,0,0,0,0,0,0,0,24,0
smart,7,0,0,0,0,0,0,0,0,0,0,0,0,0
dey,0,0,0,0,1,3,2,0,0,40,0,0,1,7
wouldn,0,0,0,11,0,0,0,0,0,0,0,0,0,0
honest,2,0,0,0,0,0,0,0,0,0,0,0,0,0
injun,0,0,0,0,0,0,0,0,0,0,0,0,0,1
abolitionist,0,0,0,0,0,0,1,0,0,0,0,0,0,0
despise,0,0,0,0,0,0,0,0,0,0,0,0,2,0
mum,0,0,0,0,0,0,7,0,0,0,0,0,0,0
anyways,0,0,1,0,0,2,0,0,0,0,0,0,0,0
dis,0,0,0,0,5,0,0,0,0,2,0,0,0,1
missus,0,0,0,0,0,0,2,0,0,0,0,0,0,0
treat,0,0,0,0,0,0,0,0,0,0,0,0,6,0
pooty,1,0,2,0,0,0,0,0,0,0,0,0,0,3
awluz,0,0,0,0,0,0,0,0,0,0,0,0,1,1
trader,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lately,0,0,1,0,0,0,0,0,0,0,0,0,0,0
oneasy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
shet,0,0,0,0,0,0,0,0,0,0,0,0,1,1
widder,0,0,1,0,0,0,1,0,0,0,0,0,0,2
stack,0,0,0,0,0,0,3,0,0,0,0,0,0,0
resis,0,0,0,0,0,0,0,0,0,0,0,0,1,0
