word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB
particularly,0,0,5,0,0,0,0,0,0,0,0
round,1,13,11,0,0,0,0,0,0,0,0
red,8,0,0,0,0,0,0,0,0,0,0
frighten,0,0,0,0,0,0,0,0,0,0,4
sight,0,0,0,0,0,0,4,0,0,0,0
hit,0,0,0,0,0,0,1,0,0,0,13
naturally,0,0,2,0,0,0,0,0,0,0,0
fool,0,0,0,0,0,0,2,0,0,0,0
member,0,0,0,0,0,0,8,0,0,0,0
father,0,0,0,0,0,0,20,0,0,0,0
yes,0,0,0,0,0,32,0,0,0,0,1
bitterly,0,0,3,0,0,0,0,0,0,0,0
repeat,0,0,0,0,0,0,0,0,0,0,5
puzzled,2,0,0,0,0,0,0,0,0,0,0
educate,0,0,0,0,0,0,0,0,0,0,1
continue,0,0,0,0,0,0,0,0,0,0,12
tomorrow,0,0,0,0,0,0,5,0,0,0,0
large,8,0,0,0,0,0,0,0,0,0,0
sleep,0,0,0,0,0,0,7,0,0,0,13
feed,0,0,0,0,0,0,0,0,0,0,3
stone,0,0,0,0,0,0,5,0,0,0,0
hall,0,0,0,0,0,0,7,0,0,0,0
end,0,0,0,0,0,0,10,0,0,0,1
master,0,0,0,0,0,0,5,0,0,0,0
serve,0,0,0,0,0,0,0,0,0,0,4
consist,0,0,0,0,0,0,0,0,0,0,1
bowl,0,0,0,0,0,0,4,0,0,0,0
soup,0,0,0,0,0,0,2,0,0,0,0
time,0,0,0,0,0,0,49,0,0,0,0
bread,0,0,0,0,0,0,8,0,0,0,0
eat,0,0,0,0,0,0,0,0,0,0,11
hungry,8,0,0,0,0,0,0,0,0,0,0
need,0,0,0,0,0,0,1,0,0,0,11
washing,0,0,0,0,0,0,1,0,0,0,0
polish,0,0,0,0,0,0,0,0,0,0,1
spoon,0,0,0,0,0,0,3,0,0,0,0
shine,0,0,0,0,0,0,0,0,0,0,5
month,0,0,0,0,0,0,7,0,0,0,0
slow,3,0,0,0,0,0,0,0,0,0,0
starvation,0,0,0,0,0,0,1,0,0,0,0
wild,9,0,0,0,0,0,0,0,0,0,0
eye,0,0,0,0,0,0,39,0,0,0,0
believe,0,0,0,0,0,0,0,0,0,0,13
discussion,0,0,0,0,0,0,3,0,0,0,0
decide,0,0,0,0,0,0,0,0,0,0,13
supper,0,0,0,0,0,0,3,0,0,0,0
evening,0,0,0,0,0,0,17,0,0,0,0
choose,0,0,0,0,0,0,0,0,0,0,1
second,1,0,0,0,0,0,6,0,0,0,0
feel,0,0,0,0,0,0,0,0,0,0,35
frightened,8,0,0,0,0,0,0,0,0,0,0
desperate,3,0,0,0,0,0,0,0,0,0,0
want,0,0,0,0,0,0,0,0,0,0,47
healthy,2,0,0,0,0,0,0,0,0,0,0
amazement,0,0,0,0,0,0,5,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,0,16
faint,4,0,0,0,0,0,0,0,0,0,5
seize,0,0,0,0,0,0,0,0,0,0,9
arm,0,0,0,0,0,0,19,0,0,0,0
shout,0,0,0,0,0,0,8,0,0,0,26
hear,0,0,0,0,0,0,0,0,0,0,58
dreadful,7,0,0,0,0,0,0,0,0,0,0
news,0,0,0,0,0,0,11,0,0,0,0
horror,0,0,0,0,0,0,7,0,0,0,0
true,4,0,0,0,0,0,0,0,0,0,0
hang,0,0,0,0,0,0,0,0,0,0,18
early,1,0,6,0,0,0,0,0,0,0,0
call,0,0,0,0,0,0,0,0,0,0,17
right,16,0,2,0,0,0,0,0,0,0,0
reward,0,0,0,0,0,0,2,0,0,0,0
offer,0,0,0,0,0,0,2,0,0,0,5
anybody,0,0,0,0,0,0,0,0,5,0,0
stay,0,0,0,0,0,0,0,0,0,0,10
prisoner,0,0,0,0,0,0,2,0,0,0,0
dark,26,0,0,0,0,0,1,0,0,0,0
week,0,0,0,0,0,0,12,0,0,0,0
spread,0,0,0,0,0,0,0,0,0,0,1
shut,0,0,0,0,0,0,0,0,0,0,2
darkness,0,0,0,0,0,0,2,0,0,0,0
try,0,0,0,0,0,0,0,0,0,0,22
freezing,2,0,0,0,0,0,0,0,0,0,0
beat,0,0,0,0,0,0,0,0,0,0,8
daily,0,0,1,0,0,0,0,0,0,0,0
warning,0,0,0,0,0,0,2,0,0,0,0
meet,0,0,0,0,0,0,0,0,0,0,17
undertaker,0,0,0,0,0,0,7,0,0,0,0
outside,0,9,14,0,0,0,0,0,0,0,0
train,0,0,0,0,0,0,0,0,0,0,3
point,0,0,0,0,0,0,3,0,0,0,4
notice,0,0,0,0,0,0,3,0,0,0,7
wall,0,0,0,0,0,0,13,0,0,0,0
pound,0,0,0,0,0,0,9,0,0,0,0
rub,0,0,0,0,0,0,0,0,0,0,7
chin,0,0,0,0,0,0,1,0,0,0,0
think,0,0,0,0,0,0,0,0,0,0,45
taxis,0,0,0,0,0,0,1,0,0,0,0
agree,0,0,0,0,0,0,0,0,0,0,8
necessary,3,0,0,0,0,0,0,0,0,0,0
paper,0,0,0,0,0,0,9,0,0,0,0
sign,0,0,0,0,0,0,6,0,0,0,4
small,20,0,0,0,0,0,0,0,0,0,0
possession,0,0,0,0,0,0,3,0,0,0,0
brown,2,0,0,0,0,0,0,0,0,0,0
parcel,0,0,0,0,0,0,1,0,0,0,0
impatiently,0,0,9,0,0,0,0,0,0,0,0
ungrateful,3,0,0,0,0,0,0,0,0,0,0
gentleman,0,0,0,0,0,0,30,0,0,0,0
everybody,0,0,0,0,0,0,0,0,7,0,0
hate,0,0,0,0,0,0,2,0,0,0,5
angry,8,0,0,0,0,0,0,0,0,0,0
pity,0,0,0,0,0,0,2,0,0,0,3
dry,0,0,0,0,0,0,0,0,0,0,1
silence,0,0,0,0,0,0,10,0,0,0,1
shop,0,0,0,0,0,0,16,0,0,0,1
bow,0,0,0,0,0,0,0,0,0,0,3
candle,0,0,0,0,0,0,6,0,0,0,0
well,6,0,3,0,0,0,0,0,0,0,0
view,0,0,0,0,0,0,1,0,0,0,0
wife,0,0,0,0,0,0,13,0,0,0,0
disagreeable,2,0,0,0,0,0,0,0,0,0,0
grow,0,0,0,0,0,0,0,0,0,0,7
crossly,0,0,1,0,0,0,0,0,0,0,0
downstairs,1,0,5,0,0,0,0,0,0,0,0
push,0,0,0,0,0,0,0,0,0,0,11
damp,3,0,0,0,0,0,0,0,0,0,0
kitchen,0,0,0,0,0,0,2,0,0,0,0
meat,0,0,0,0,0,0,8,0,0,0,0
dog,0,0,0,0,0,0,25,0,0,0,0
tooth,0,0,0,0,0,0,6,0,0,0,0
animal,0,0,0,0,0,0,6,0,0,0,0
silent,8,0,0,0,0,0,0,0,0,0,0
future,1,0,0,0,0,0,3,0,0,0,0
bill,0,0,0,0,0,0,1,0,0,0,0
coffin,0,0,0,0,0,0,12,0,0,0,0
airless,1,0,0,0,0,0,0,0,0,0,0
finished,1,0,0,0,0,0,0,0,0,0,0
tremble,0,0,0,0,0,0,0,0,0,0,3
thought,0,0,0,0,0,0,5,0,0,0,0
ghost,0,0,0,0,0,0,5,0,0,0,0
hole,0,0,0,0,0,0,3,0,0,0,0
grave,0,0,0,0,0,0,4,0,0,0,0
depress,0,0,0,0,0,0,0,0,0,0,1
care,0,0,0,0,0,0,3,0,0,0,3
wish,0,0,0,0,0,0,0,0,0,0,4
morning,0,0,0,0,0,0,21,0,0,0,0
wake,0,0,0,0,0,0,0,0,0,0,12
kick,0,0,0,0,0,0,1,0,0,0,7
door,0,0,0,0,0,0,46,0,0,0,0
open,4,3,0,0,0,0,0,0,0,0,14
keyhole,0,0,0,0,0,0,2,0,0,0,0
suppose,0,0,0,0,0,0,0,0,0,0,3
new,26,0,0,0,0,0,0,0,0,0,0
promise,0,0,0,0,0,0,5,0,0,0,8
uniform,0,0,0,0,0,0,2,0,0,0,0
charity,0,0,0,0,0,0,4,0,0,0,0
school,0,0,0,0,0,0,1,0,0,0,0
innocently,0,0,1,0,0,0,0,0,0,0,0
fiercely,0,0,6,0,0,0,0,0,0,0,0
soon,0,0,24,0,0,0,0,0,0,0,0
joke,0,0,0,0,0,0,4,0,0,0,1
hurry,0,0,0,0,0,0,1,0,0,0,17
curtain,0,0,0,0,0,0,2,0,0,0,0
clumsy,1,0,0,0,0,0,0,0,0,0,0
fourteen,0,0,0,0,0,0,0,1,0,0,0
add,0,0,0,0,0,0,0,0,0,0,4
attraction,0,0,0,0,0,0,1,0,0,0,0
nose,0,0,0,0,0,0,1,0,0,0,0
dirty,16,0,0,0,0,0,0,0,0,0,0
trouser,0,0,0,0,0,0,4,0,0,0,0
breakfast,0,0,0,0,0,0,2,0,0,0,0
extra,1,0,0,0,0,0,0,0,0,0,0
job,0,0,0,0,0,0,8,0,0,0,0
relation,0,0,0,0,0,0,3,0,0,0,0
interfere,0,0,0,0,0,0,0,0,0,0,1
laugh,0,0,0,0,0,0,0,0,0,0,18
corner,0,0,0,0,0,0,19,0,0,0,0
bit,0,0,0,0,0,0,3,0,0,0,0
insult,0,0,0,0,0,0,2,0,0,0,1
fortune,0,0,0,0,0,0,2,0,0,0,0
creature,0,0,0,0,0,0,4,0,0,0,0
low,5,0,0,0,0,0,0,0,0,0,0
position,0,0,0,0,0,0,4,0,0,0,0
society,0,0,0,0,0,0,2,0,0,0,0
intend,0,0,0,0,0,0,0,0,0,0,3
repay,0,0,0,0,0,0,0,0,0,0,1
receive,0,0,0,0,0,0,0,0,0,0,5
appearance,0,0,0,0,0,0,2,0,0,0,0
undertaking,0,0,0,0,0,0,2,0,0,0,0
permanent,1,0,0,0,0,0,0,0,0,0,0
expression,0,0,0,0,0,0,8,0,0,0,0
sadness,0,0,0,0,0,0,2,0,0,0,0
suitable,2,0,0,0,0,0,0,0,0,0,0
collect,0,0,0,0,0,0,0,0,0,0,4
body,0,0,0,0,0,0,12,0,0,0,0
accompany,0,0,0,0,0,0,0,0,0,0,1
funeral,0,0,0,0,0,0,2,0,0,0,0
extremely,0,0,3,0,0,0,0,0,0,0,0
town,0,0,0,0,0,0,16,0,0,0,0
narrow,6,0,0,0,0,0,0,0,0,0,1
tall,4,0,0,0,0,0,0,0,0,0,0
support,0,0,0,0,0,0,0,0,0,0,1
huge,6,0,0,0,0,0,0,0,0,0,0
block,0,0,0,0,0,0,1,0,0,0,0
wood,0,0,0,0,0,0,5,0,0,0,0
area,0,0,0,0,0,0,2,0,0,0,0
rat,0,0,0,0,0,0,3,0,0,0,0
climb,0,0,0,0,0,0,0,0,0,0,4
stair,0,0,0,0,0,0,14,0,0,0,0
miserable,6,0,0,0,0,0,0,0,0,0,0
shadow,0,0,0,0,0,0,10,0,0,0,0
beneath,0,3,0,0,0,0,0,0,0,0,0
near,2,8,4,0,0,0,0,0,0,0,0
afraid,11,0,0,0,0,0,0,0,0,0,0
sharp,5,0,0,0,0,0,0,0,0,0,0
measure,0,0,0,0,0,0,0,0,0,0,1
kneel,0,0,0,0,0,0,0,0,0,0,1
starve,0,0,0,0,0,0,0,0,0,0,1
fast,0,0,17,0,0,0,0,0,0,0,0
carry,0,0,0,0,0,0,0,0,0,0,11
church,0,0,0,0,0,0,4,0,0,0,0
silently,0,0,3,0,0,0,0,0,0,0,0
priest,0,0,0,0,0,0,3,0,0,0,0
burial,0,0,0,0,0,0,3,0,0,0,0
prayer,0,0,0,0,0,0,2,0,0,0,0
possible,3,0,0,0,0,0,0,0,0,0,0
ground,0,0,0,0,0,0,10,0,0,0,0
husband,0,0,0,0,0,0,3,0,0,0,0
move,0,0,0,0,0,0,0,0,0,0,16
suddenly,0,0,23,0,0,0,0,0,0,0,0
throw,0,0,0,0,0,0,0,0,0,0,14
home,0,0,14,0,0,0,12,0,0,0,0
answer,0,0,0,0,0,0,4,0,0,0,18
truthfully,0,0,1,0,0,0,0,0,0,0,0
wonder,0,0,0,0,0,0,0,0,0,0,7
remain,0,0,0,0,0,0,0,0,0,0,10
officially,0,0,1,0,0,0,0,0,0,0,0
assistant,0,0,0,0,0,0,2,0,0,0,0
sickly,1,0,0,0,0,0,0,0,0,0,0
sell,0,0,0,0,0,0,0,0,0,0,1
gain,0,0,0,0,0,0,0,0,0,0,2
lot,0,0,0,0,0,0,13,0,0,0,0
experience,0,0,0,0,0,0,3,0,0,0,0
brave,7,0,0,0,0,0,0,0,0,0,0
family,0,0,0,0,0,0,10,0,0,0,0
rich,4,0,0,0,0,0,1,0,0,0,0
example,0,0,0,0,0,0,1,0,0,0,0
loudest,0,0,1,0,0,0,0,0,0,0,0
usually,0,0,4,0,0,0,0,0,0,0,0
recover,0,0,0,0,0,0,0,0,0,0,7
wealthy,2,0,0,0,0,0,0,0,0,0,0
cheerful,7,0,0,0,0,0,0,0,0,0,0
calm,2,0,0,0,0,0,0,0,0,0,0
recent,1,0,0,0,0,0,0,0,0,0,0
happen,0,0,0,0,0,0,0,0,0,0,23
surprised,3,0,0,0,0,0,0,0,0,0,0
greatly,0,0,2,0,0,0,0,0,0,0,0
admire,0,0,0,0,0,0,0,0,0,0,2
control,0,0,0,0,0,0,0,0,0,0,1
treat,0,0,0,0,0,0,0,0,0,0,7
badly,0,0,4,0,0,0,0,0,0,0,0
jealous,1,0,0,0,0,0,0,0,0,0,0
worse,0,0,2,0,0,0,0,0,0,0,0
enemy,0,0,0,0,0,0,2,0,0,0,0
unimportant,1,0,0,0,0,0,0,0,0,0,0
effect,0,0,0,0,0,0,2,0,0,0,0
dinner,0,0,0,0,0,0,4,0,0,0,0
pull,0,0,0,0,0,0,0,0,0,0,16
hair,0,0,0,0,0,0,3,0,0,0,0
horrible,4,0,0,0,0,0,0,0,0,0,0
name,0,0,0,0,0,0,2,0,0,0,1
unsuccessful,1,0,0,0,0,0,0,0,0,0,0
personal,1,0,0,0,0,0,0,0,0,0,0
emotion,0,0,0,0,0,0,1,0,0,0,0
hope,0,0,0,0,0,0,1,0,0,0,9
broken,3,0,0,0,0,0,0,0,0,0,0
heart,0,0,0,0,0,0,11,0,0,0,0
cheek,0,0,0,0,0,0,3,0,0,0,0
sorry,6,0,0,0,0,0,0,0,0,0,0
truth,0,0,0,0,0,0,5,0,0,0,0
wicked,2,0,0,0,0,0,0,0,0,0,0
lucky,5,0,0,0,0,0,0,0,0,0,0
prison,0,0,0,0,0,0,15,0,0,0,0
bright,5,0,0,0,0,0,0,0,0,0,0
