word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,SCONJ,VERB,X
consist,0,0,0,0,0,0,0,0,3,0
largely,0,0,5,0,0,0,0,0,0,0
water,0,0,0,0,0,43,0,0,0,0
ice,0,0,0,0,0,36,0,0,0,0
dust,0,0,0,0,0,11,0,0,0,0
particle,0,0,0,0,0,41,0,0,0,0
thin,11,0,0,0,0,0,0,0,0,0
diameter,0,0,0,0,0,17,0,0,0,0
main,20,0,0,0,0,0,0,0,0,0
extend,0,0,0,0,0,0,0,0,10,0
mile,0,0,0,0,0,54,0,0,0,0
kilometer,0,0,0,0,0,54,0,0,0,0
faint,5,0,0,0,0,0,0,0,0,0
far,1,0,15,0,0,0,0,0,0,0
seventh,2,0,0,0,0,0,0,0,0,0
methane,0,0,0,0,0,23,0,0,0,0
give,0,0,0,0,0,0,0,0,6,0
blue,15,0,0,0,0,0,0,0,0,0
green,3,0,0,0,0,0,0,0,0,0
hue,0,0,0,0,0,2,0,0,0,0
appear,0,0,0,0,0,0,0,0,37,0
nearly,0,0,26,0,0,0,0,0,0,0
featureless,3,0,0,0,0,0,0,0,0,0
light,0,0,0,0,0,20,0,0,1,0
century,0,0,0,0,0,6,0,0,0,0
powerful,5,0,0,0,0,0,0,0,0,0
great,17,0,0,0,0,0,0,0,0,0
detail,0,0,0,0,0,5,0,0,0,0
shaped,6,0,0,0,0,0,0,0,0,0
rotation,0,0,0,0,0,31,0,0,0,0
unusual,4,0,0,0,0,0,0,0,0,0
instead,0,0,4,0,0,0,0,0,0,0
rotate,0,0,0,0,0,0,0,0,6,0
perpendicular,0,0,1,0,0,0,0,0,0,0
parallel,4,0,0,0,0,0,0,0,0,0
dozen,0,0,0,0,0,5,0,0,0,0
solid,10,0,0,0,0,0,0,0,0,0
compound,0,0,0,0,0,4,0,0,0,0
caption,0,0,0,0,0,24,0,0,0,13
volcano,0,0,0,0,0,3,0,0,0,0
erupt,0,0,0,0,0,0,0,0,5,0
galilean,5,0,0,0,0,0,0,0,0,0
satellite,0,0,0,0,0,6,0,0,0,0
mosaic,0,0,0,0,0,4,0,0,0,0
image,0,0,0,0,0,63,0,0,0,0
capture,0,0,0,0,0,0,0,0,15,0
spacecraft,0,0,0,0,0,47,0,0,0,0
plume,0,0,0,0,0,3,0,0,0,0
left,1,0,7,0,0,1,0,0,0,0
high,27,0,0,0,0,0,0,0,0,0
center,0,0,1,0,0,22,0,0,1,0
reveal,0,0,0,0,0,0,0,0,13,0
shadow,0,0,0,0,0,8,0,0,0,0
right,1,0,6,0,0,3,0,0,0,0
photo,0,0,0,0,0,2,0,0,0,0
finally,0,0,2,0,0,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,3,0
farth,8,0,0,0,0,0,0,0,0,0
billion,0,0,0,0,0,0,17,0,0,0
discover,0,0,0,0,0,0,0,0,26,0
dense,23,0,0,0,0,0,0,0,0,0
gas,0,0,0,0,0,15,0,0,0,0
giant,14,0,0,0,0,3,0,0,0,0
primarily,0,0,1,0,0,0,0,0,0,0
pressure,0,0,0,0,0,26,0,0,0,0
likely,2,0,7,0,0,0,0,0,0,0
render,0,0,0,0,0,0,0,0,1,0
spin,0,0,0,0,0,3,0,0,7,0
quickly,0,0,4,0,0,0,0,0,0,0
day,0,0,0,0,0,12,0,0,0,0
last,0,0,0,0,0,0,0,0,7,0
hour,0,0,0,0,0,15,0,0,0,0
series,0,0,0,0,0,1,0,0,0,0
curiously,0,0,1,0,0,0,0,0,0,0
revolve,0,0,0,0,0,0,0,0,4,0
direction,0,0,0,0,0,7,0,0,0,0
opposite,8,1,0,0,0,0,0,0,0,0
shroud,0,0,0,0,0,0,0,0,2,0
learn,0,0,0,0,0,0,0,0,3,0
quartet,0,0,0,0,0,1,0,0,0,0
gather,0,0,0,0,0,0,0,0,5,0
datum,0,0,0,0,0,15,0,0,0,0
photograph,0,0,0,0,0,10,0,0,2,0
present,1,0,0,0,0,0,0,0,1,0
broad,3,0,0,0,0,0,0,0,0,0
picture,0,0,0,0,0,2,0,0,0,0
page,0,0,0,0,0,1,0,0,0,0
earth,0,0,0,0,0,1,0,0,0,0
object,0,0,0,0,0,15,0,0,0,0
band,0,0,0,0,0,26,0,0,1,0
cloud,0,0,0,0,0,69,0,0,0,0
push,0,0,0,0,0,0,0,0,5,0
strong,12,0,0,0,0,0,0,0,0,0
east,0,0,1,0,0,4,0,0,0,0
west,0,0,2,0,0,3,0,0,0,0
wind,0,0,0,0,0,29,0,0,2,0
world,0,0,0,0,0,5,0,0,0,0
prominent,2,0,0,0,0,0,0,0,0,0
feature,0,0,0,0,0,12,0,0,0,0
orange,1,0,0,0,0,3,0,0,0,0
combine,0,0,0,0,0,0,0,0,3,0
pastel,0,0,0,0,0,1,0,0,0,0
colored,3,0,0,0,0,0,0,0,0,0
encircle,0,0,0,0,0,0,0,0,2,0
composite,0,0,0,0,0,5,0,0,0,0
black,2,0,0,0,0,0,0,0,0,0
disk,0,0,0,0,0,4,0,0,0,0
low,24,0,0,0,0,0,0,0,0,0
cast,0,0,0,0,0,0,0,0,4,0
enormous,6,0,0,0,0,0,0,0,0,0
raw,1,0,0,0,0,0,0,0,0,0
color,0,0,0,0,0,25,0,0,0,0
process,0,0,0,0,0,5,0,0,5,0
simulate,0,0,0,0,0,0,0,0,4,0
natural,5,0,0,0,0,0,0,0,0,0
fundamentally,0,0,1,0,0,0,0,0,0,0
different,11,0,0,0,0,0,0,0,0,0
composition,0,0,0,0,0,15,0,0,0,0
form,0,0,0,0,0,2,0,0,31,0
element,0,0,0,0,0,1,0,0,0,0
roughly,0,0,10,0,0,0,0,0,0,0
proportion,0,0,0,0,0,2,0,0,0,0
star,0,0,0,0,0,13,0,0,0,0
entirely,0,0,2,0,0,0,0,0,0,0
huge,8,0,0,0,0,0,0,0,0,0
time,0,0,0,0,0,44,0,0,0,0
massive,12,0,0,0,0,0,0,0,0,0
generate,0,0,0,0,0,0,0,0,8,0
nuclear,1,0,0,0,0,0,0,0,0,0
reaction,0,0,0,0,0,1,0,0,0,0
map,0,0,0,0,0,3,0,0,1,0
show,0,0,0,0,0,0,0,0,10,0
entire,1,0,0,0,0,0,0,0,0,0
include,0,0,0,0,0,0,0,0,7,0
cylindrical,1,0,0,0,0,0,0,0,0,0
projection,0,0,0,0,0,1,0,0,0,0
stretch,0,0,0,0,0,0,0,0,1,0
flat,3,0,0,0,0,0,0,0,0,0
rectangle,0,0,0,0,0,1,0,0,0,0
computer,0,0,0,0,0,2,0,0,0,0
true,1,0,0,0,0,0,0,0,0,0
polar,5,0,0,0,0,0,0,0,0,0
region,0,0,0,0,0,20,0,0,0,0
clear,3,0,0,0,0,0,0,0,1,0
angle,0,0,0,0,0,5,0,0,0,0
camera,0,0,0,0,0,3,0,0,0,0
cover,0,0,0,0,0,1,0,0,4,0
thick,5,0,0,0,0,0,0,0,0,0
haze,0,0,0,0,0,4,0,0,0,0
hot,7,0,0,0,0,0,0,0,0,0
glow,0,0,0,0,0,0,0,0,2,0
lava,0,0,0,0,0,2,0,0,0,0
orbiter,0,0,0,0,0,8,0,0,0,0
enhance,0,0,0,0,0,0,0,0,3,0
white,6,0,0,0,0,2,0,0,0,0
yellow,3,0,0,0,0,3,0,0,0,0
false,5,0,0,0,0,0,0,0,0,0
add,0,0,0,0,0,0,0,0,4,0
infrared,6,0,0,0,0,0,0,0,0,0
wavelength,0,0,0,0,0,6,0,0,0,0
indicate,0,0,0,0,0,0,0,0,6,0
temperature,0,0,0,0,0,28,0,0,0,0
cool,1,0,0,0,0,0,0,0,2,0
reign,0,0,0,0,0,0,0,0,1,0
miniature,1,0,0,0,0,0,0,0,0,0
probably,0,0,34,0,0,0,0,0,0,0
consider,0,0,0,0,0,0,0,0,2,0
remarkably,0,0,3,0,0,0,0,0,0,0
dissimilar,1,0,0,0,0,0,0,0,0,0
volcanically,0,0,1,0,0,0,0,0,0,0
active,7,0,0,0,0,0,0,0,0,0
frequent,1,0,0,0,0,0,0,0,0,0
eruption,0,0,0,0,0,4,0,0,0,0
renew,0,0,0,0,0,0,0,0,1,0
crater,0,0,0,0,0,16,0,0,0,0
fairly,0,0,6,0,0,0,0,0,0,0
young,5,0,0,0,0,0,0,0,0,0
smooth,1,0,0,0,0,0,0,0,1,0
fiery,1,0,0,0,0,0,0,0,0,0
possibly,0,0,1,0,0,0,0,0,0,0
flow,0,0,0,0,0,2,0,0,1,0
beneath,0,2,0,0,0,0,0,0,0,0
freeze,0,0,0,0,0,0,0,0,3,0
harbor,0,0,0,0,0,0,0,0,1,0
ocean,0,0,0,0,0,4,0,0,0,0
warm,4,0,0,0,0,0,0,0,0,0
salty,1,0,0,0,0,0,0,0,0,0
icy,9,0,0,0,0,0,0,0,0,0
crust,0,0,0,0,0,6,0,0,0,0
scar,0,0,0,0,0,3,0,0,3,0
undisturbed,1,0,0,0,0,0,0,0,0,0
geologic,2,0,0,0,0,0,0,0,0,0
activity,0,0,0,0,0,3,0,0,0,0
planetlike,1,0,0,0,0,0,0,0,0,0
magnetic,28,0,0,0,0,0,0,0,0,0
field,0,0,0,0,0,30,0,0,0,0
inner,15,0,0,0,0,0,0,0,0,0
lie,0,0,0,0,0,0,0,0,12,0
asteroid,0,0,0,0,0,7,0,0,0,0
belt,0,0,0,0,0,17,0,0,0,0
planetary,6,0,0,0,0,0,0,0,0,0
neighbor,0,0,0,0,0,4,0,0,0,0
rocky,4,0,0,0,0,0,0,0,0,0
montage,0,0,0,0,0,2,0,0,0,0
create,0,0,0,0,0,0,0,0,7,0
scale,0,0,0,0,0,0,0,0,1,0
size,0,0,0,0,0,16,0,0,0,0
relative,9,0,0,0,0,0,0,0,0,0
name,0,0,0,0,0,0,0,0,8,0
ruler,0,0,0,0,0,1,0,0,0,0
roman,4,0,0,0,0,0,0,0,0,0
god,0,0,0,0,0,5,0,0,0,0
equivalent,0,0,0,0,0,1,0,0,0,0
greek,3,0,0,0,0,0,0,0,0,0
turn,0,0,0,0,0,0,0,0,5,0
fitting,1,0,0,0,0,0,0,0,0,0
encompass,0,0,0,0,0,0,0,0,1,0
matter,0,0,0,0,0,4,0,0,0,0
equator,0,0,0,0,0,29,0,0,0,0
mass,0,0,0,0,0,12,0,0,0,0
produce,0,0,0,0,0,0,0,0,9,0
gravitational,3,0,0,0,0,0,0,0,0,0
effect,0,0,0,0,0,3,0,0,0,0
member,0,0,0,0,0,1,0,0,0,0
gap,0,0,0,0,0,9,0,0,0,0
instance,0,0,0,0,0,2,0,0,0,0
distribution,0,0,0,0,0,3,0,0,0,0
change,0,0,0,0,0,3,0,0,3,0
trajectory,0,0,0,0,0,5,0,0,0,0
comet,0,0,0,0,0,5,0,0,0,0
density,0,0,0,0,0,17,0,0,0,0
comparison,0,0,0,0,0,4,0,0,0,0
travel,0,0,0,0,0,0,0,0,9,0
slightly,0,0,13,0,0,0,0,0,0,0
complete,0,0,0,0,0,0,0,0,14,0
length,0,0,0,0,0,3,0,0,0,0
average,8,0,0,0,0,0,0,0,0,0
distance,0,0,0,0,0,10,0,0,0,0
million,0,0,0,0,0,1,14,0,0,0
axis,0,0,0,0,0,13,0,0,0,0
fast,2,0,6,0,0,0,0,0,0,0
seven,0,0,0,0,0,0,3,0,0,0
minute,0,0,0,0,0,6,0,0,0,0
rate,0,0,0,0,0,7,0,0,0,0
near,7,15,0,0,0,0,0,0,0,0
latitude,0,0,0,0,0,5,0,0,0,0
force,0,0,0,0,0,4,0,0,0,0
cause,0,0,0,0,0,0,0,0,9,0
bulge,0,0,0,0,0,0,0,0,3,0
flatten,0,0,0,0,0,0,0,0,3,0
pole,0,0,0,0,0,29,0,0,0,0
rapid,5,0,0,0,0,0,0,0,0,0
accentuate,0,0,0,0,0,0,0,0,1,0
perfectly,0,0,1,0,0,0,0,0,0,0
spherical,2,0,0,0,0,0,0,0,0,0
tilt,0,0,0,0,0,2,0,0,19,0
degree,0,0,0,0,0,13,0,0,0,0
reason,0,0,0,0,0,7,0,0,0,0
season,0,0,0,0,0,8,0,0,0,0
tiny,4,0,0,0,0,0,0,0,0,0
wide,5,0,0,0,0,0,0,0,0,0
edge,0,0,0,0,0,5,0,0,1,0
straddle,0,0,0,0,0,0,0,0,1,0
cloudlike,1,0,0,0,0,0,0,0,0,0
halo,0,0,0,0,0,1,0,0,0,0
gossamer,0,0,0,0,0,2,0,0,0,0
thinly,0,0,1,0,0,0,0,0,0,0
distribute,0,0,0,0,0,0,0,0,4,0
debris,0,0,0,0,0,2,0,0,0,0
fragment,0,0,0,0,0,2,0,0,0,0
collide,0,0,0,0,0,0,0,0,5,0
feed,0,0,0,0,0,0,0,0,3,0
scatter,0,0,0,0,0,0,0,0,2,0
processing,0,0,0,0,0,1,0,0,0,0
highlight,0,0,0,0,0,0,0,0,1,0
extremely,0,0,5,0,0,0,0,0,0,0
mist,0,0,0,0,0,1,0,0,0,0
arm,0,0,0,0,0,1,0,0,0,0
disappear,0,0,0,0,0,0,0,0,2,0
close,11,0,5,0,0,1,0,0,1,0
pass,0,0,0,0,0,1,0,0,7,0
order,0,0,0,0,0,3,0,0,0,0
increase,0,0,0,0,0,0,0,0,11,0
honor,0,0,0,0,0,1,0,0,0,0
observe,0,0,0,0,0,0,0,0,11,0
examine,0,0,0,0,0,0,0,0,1,0
later,0,0,11,0,0,0,0,0,0,0
highly,0,0,7,0,0,0,0,0,0,0
sensitive,2,0,0,0,0,0,0,0,0,0
electronic,2,0,0,0,0,0,0,0,0,0
imaging,0,0,0,0,0,1,0,0,0,0
equipment,0,0,0,0,0,2,0,0,0,0
elaborately,0,0,1,0,0,0,0,0,0,0
area,0,0,0,0,0,14,0,0,0,0
observation,0,0,0,0,0,6,0,0,0,0
intricate,1,0,0,0,0,0,0,0,0,0
structure,0,0,0,0,0,9,0,0,0,0
recent,2,0,0,0,0,0,0,0,0,0
past,0,3,0,0,0,1,0,0,0,0
crack,0,0,0,0,0,0,0,0,1,0
block,0,0,0,0,0,3,0,0,0,0
refrozen,0,0,0,0,0,0,0,0,2,0
new,6,0,0,0,0,0,0,0,0,0
position,0,0,0,0,0,4,0,0,0,0
geometry,0,0,0,0,0,1,0,0,0,0
suggest,0,0,0,0,0,0,0,0,11,0
motion,0,0,0,0,0,4,0,0,0,0
enable,0,0,0,0,0,0,0,0,2,0
underlie,0,0,0,0,0,0,0,0,2,0
layer,0,0,0,0,0,19,0,0,0,0
slush,0,0,0,0,0,1,0,0,0,0
disruption,0,0,0,0,0,1,0,0,0,0
plus,0,0,0,4,0,0,0,0,0,0
circular,6,0,0,0,0,0,0,0,0,0
path,0,0,0,0,0,4,0,0,0,0
plane,0,0,0,0,0,13,0,0,0,0
regular,5,0,0,0,0,0,0,0,0,0
rest,0,0,0,0,0,3,0,0,0,0
irregular,5,0,0,0,0,0,0,0,0,0
particularly,0,0,2,0,0,0,0,0,0,0
elongated,4,0,0,0,0,0,0,0,0,0
believe,0,0,0,0,0,0,0,0,6,0
ago,0,0,5,0,0,0,0,0,0,0
gravity,0,0,0,0,0,14,0,0,0,0
modern,3,0,0,0,0,0,0,0,0,0
physics,0,0,0,0,0,1,0,0,0,0
owe,0,0,0,0,0,0,0,0,1,0
beginning,0,0,0,0,0,1,0,0,0,0
use,0,0,0,0,0,0,0,0,2,0
visual,1,0,0,0,0,0,0,0,0,0
evidence,0,0,0,0,0,3,0,0,0,0
support,0,0,0,0,0,0,0,0,3,0
copernican,4,0,0,0,0,0,0,0,0,0
theory,0,0,0,0,0,5,0,0,0,0
help,0,0,0,0,0,0,0,0,4,0
disprove,0,0,0,0,0,0,0,0,1,0
medieval,1,0,0,0,0,0,0,0,0,0
thinking,0,0,0,0,0,1,0,0,0,0
science,0,0,0,0,0,2,0,0,0,0
offer,0,0,0,0,0,0,0,0,1,0
professorship,0,0,0,0,0,1,0,0,0,0
mathematic,0,0,0,0,0,1,0,0,0,0
word,0,0,0,0,0,3,0,0,0,0
newly,0,0,1,0,0,0,0,0,0,0
invent,0,0,0,0,0,0,0,0,1,0
reach,0,0,0,0,0,1,0,0,10,0
build,0,0,0,0,0,0,0,0,3,0
version,0,0,0,0,0,1,0,0,0,0
instrument,0,0,0,0,0,3,0,0,0,0
develop,0,0,0,0,0,0,0,0,2,0
magnifying,0,0,0,0,0,1,0,0,0,0
power,0,0,0,0,0,2,0,0,1,0
see,0,0,0,0,0,0,0,0,13,0
mountain,0,0,0,0,0,1,0,0,0,0
find,0,0,0,0,0,0,0,0,14,0
collection,0,0,0,0,0,2,0,0,0,0
move,0,0,0,0,0,0,0,0,8,0
philosopher,0,0,0,0,0,1,0,0,0,0
mathematician,0,0,0,0,0,1,0,0,0,0
publish,0,0,0,0,0,0,0,0,1,0
law,0,0,0,0,0,1,0,0,0,0
strongly,0,0,4,0,0,0,0,0,0,0
view,0,0,0,0,0,12,0,0,0,0
receive,0,0,0,0,0,0,0,0,9,0
formal,1,0,0,0,0,0,0,0,0,0
warning,0,0,0,0,0,1,0,0,0,0
contrary,1,0,0,0,0,0,0,0,0,0
teaching,0,0,0,0,0,2,0,0,0,0
church,0,0,0,0,0,1,0,0,0,0
dialogue,0,0,0,0,0,1,0,0,0,0
live,0,0,0,0,0,0,0,0,2,0
house,0,0,0,0,0,3,0,0,1,0
arrest,0,0,0,0,0,1,0,0,0,0
have,0,0,0,0,0,0,0,0,4,0
hold,0,0,0,0,0,0,0,0,4,0
teach,0,0,0,0,0,0,0,0,2,0
doctrine,0,0,0,0,0,1,0,0,0,0
blind,1,0,0,0,0,0,0,0,0,0
continue,0,0,0,0,0,0,0,0,3,0
work,0,0,0,0,0,0,0,0,2,0
death,0,0,0,0,0,1,0,0,0,0
pardon,0,0,0,0,0,0,0,0,1,0
accept,0,0,0,0,0,0,0,0,1,0
diverse,2,0,0,0,0,0,0,0,0,0
terrain,0,0,0,0,0,9,0,0,0,0
long,13,0,5,0,0,0,0,0,0,0
lightly,0,0,2,0,0,0,0,0,0,0
cratered,3,0,0,0,0,0,0,0,0,0
cut,0,0,0,0,0,0,0,0,1,0
divide,0,0,0,0,0,0,0,0,1,0
old,4,0,0,0,0,0,0,0,0,0
grooved,1,0,0,0,0,0,0,0,0,0
deformed,1,0,0,0,0,0,0,0,0,0
intermediate,1,0,0,0,0,0,0,0,0,0
age,0,0,0,0,0,2,0,0,0,0
similar,16,0,0,0,0,0,0,0,0,0
half,0,0,2,0,2,6,0,0,0,0
rock,0,0,0,0,0,12,0,0,0,0
substance,0,0,0,0,0,5,0,0,0,0
modest,1,0,0,0,0,0,0,0,0,0
unknown,8,0,0,0,0,0,0,0,0,0
relatively,0,0,4,0,0,0,0,0,0,0
recently,0,0,4,0,0,0,0,0,0,0
mission,0,0,0,0,0,17,0,0,0,0
dramatically,0,0,1,0,0,0,0,0,0,0
knowledge,0,0,0,0,0,5,0,0,0,0
late,4,0,0,0,0,0,0,0,0,0
percent,0,0,0,0,0,18,0,0,0,0
think,0,0,0,0,0,0,0,0,28,0
concentrate,0,0,0,0,0,0,0,0,2,0
contain,0,0,0,0,0,0,0,0,7,0
trace,0,0,0,0,0,3,0,0,1,0
amount,0,0,0,0,0,7,0,0,0,0
ammonia,0,0,0,0,0,10,0,0,0,0
vapor,0,0,0,0,0,5,0,0,0,0
sulfide,0,0,0,0,0,3,0,0,0,0
deuteride,0,0,0,0,0,1,0,0,0,0
graph,0,0,0,0,0,2,0,0,0,0
level,0,0,0,0,0,22,0,0,0,0
altitude,0,0,0,0,0,12,0,0,0,0
reference,0,0,0,0,0,1,0,0,0,0
approximate,1,0,0,0,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,6,0
detect,0,0,0,0,0,0,0,0,6,0
descend,0,0,0,0,0,0,0,0,4,0
cloudless,3,0,0,0,0,0,0,0,0,0
spot,0,0,0,0,0,12,0,0,0,0
directly,0,0,5,0,0,0,0,0,0,0
measure,0,0,0,0,0,0,0,0,10,0
deduce,0,0,0,0,0,0,0,0,1,0
collect,0,0,0,0,0,0,0,0,1,0
part,0,0,0,0,0,7,0,0,0,0
generally,0,0,1,0,0,0,0,0,0,0
get,0,0,0,0,0,0,0,0,6,0
cold,10,0,0,0,0,0,0,0,0,0
height,0,0,0,0,0,1,0,0,0,0
absorb,0,0,0,0,0,0,0,0,2,0
radiation,0,0,0,0,0,13,0,0,0,0
make,0,0,0,0,0,0,0,0,9,0
middle,5,0,0,0,0,0,0,0,0,0
upper,4,0,0,0,0,0,0,0,0,0
alternate,0,0,0,0,0,0,0,0,5,0
dark,11,0,0,0,0,0,0,0,0,0
zone,0,0,0,0,0,4,0,0,0,0
separate,1,0,0,0,0,0,0,0,4,0
depth,0,0,0,0,0,4,0,0,0,0
range,0,0,0,0,0,0,0,0,3,0
tawny,4,0,0,0,0,0,0,0,0,0
brown,7,0,0,0,0,0,0,0,0,0
salmon,0,0,0,0,0,2,0,0,0,0
gray,2,0,0,0,0,0,0,0,0,0
vary,0,0,0,0,0,0,0,0,7,0
chemical,1,0,0,0,0,4,0,0,0,0
frozen,10,0,0,0,0,0,0,0,0,0
crystal,0,0,0,0,0,6,0,0,0,0
top,0,0,0,0,0,7,0,0,0,0
deck,0,0,0,0,0,6,0,0,0,0
place,0,0,0,0,0,4,0,0,1,0
hole,0,0,0,0,0,2,0,0,0,0
ammonium,0,0,0,0,0,3,0,0,0,0
hydrosulfide,0,0,0,0,0,3,0,0,0,0
result,0,0,0,0,0,2,0,0,5,0
sulfur,0,0,0,0,0,2,0,0,0,0
droplet,0,0,0,0,0,6,0,0,0,0
purplish,1,0,0,0,0,0,0,0,0,0
turbulent,2,0,0,0,0,0,0,0,0,0
current,0,0,0,0,0,4,0,0,0,0
stable,1,0,0,0,0,0,0,0,0,0
decade,0,0,0,0,0,2,0,0,0,0
blow,0,0,0,0,0,0,0,0,7,0
interrupt,0,0,0,0,0,0,0,0,1,0
whirl,0,0,0,0,0,0,0,0,4,0
project,0,0,0,0,0,0,0,0,2,0
higher,0,0,1,0,0,0,0,0,0,0
upwelling,0,0,0,0,0,2,0,0,0,0
material,0,0,0,0,0,10,0,0,0,0
vertical,1,0,0,0,0,0,0,0,0,0
movement,0,0,0,0,0,1,0,0,0,0
uncertain,1,0,0,0,0,0,0,0,0,0
reddish,2,0,0,0,0,0,0,0,0,0
organic,2,0,0,0,0,0,0,0,0,0
molecule,0,0,0,0,0,4,0,0,0,0
phosphorous,1,0,0,0,0,1,0,0,0,0
lightning,0,0,0,0,0,2,0,0,0,0
react,0,0,0,0,0,0,0,0,1,0
chemically,0,0,1,0,0,0,0,0,0,0
ultraviolet,2,0,0,0,0,2,0,0,0,0
nickname,0,0,0,0,0,0,0,0,1,0
persistent,1,0,0,0,0,0,0,0,0,0
famous,1,0,0,0,0,0,0,0,0,0
southern,10,0,0,0,0,0,0,0,0,0
hemisphere,0,0,0,0,0,15,0,0,0,0
swirl,0,0,0,0,0,0,0,0,4,0
counterclockwise,1,0,1,0,0,0,0,0,0,0
anticyclone,0,0,0,0,0,1,0,0,0,0
dimension,0,0,0,0,0,1,0,0,0,0
circle,0,0,0,0,0,2,0,0,0,0
mean,3,0,0,0,0,0,0,0,6,0
super,1,0,0,0,0,0,0,0,0,0
hurricane,1,0,0,0,0,1,0,0,0,0
longitude,0,0,0,0,0,1,0,0,0,0
respect,0,0,0,0,0,1,0,0,0,0
remain,0,0,0,0,0,0,0,0,3,0
ribbon,0,0,0,0,0,1,0,0,0,0
south,5,0,2,0,0,7,0,0,0,0
start,0,0,0,0,0,0,0,0,3,0
merge,0,0,0,0,0,0,0,0,2,0
single,3,0,0,0,0,0,0,0,0,0
merger,0,0,0,0,0,1,0,0,0,0
fact,0,0,0,0,0,2,0,0,0,0
collision,0,0,0,0,0,6,0,0,0,0
deform,0,0,0,0,0,0,0,0,1,0
pale,1,0,0,0,0,0,0,0,0,0
percentage,0,0,0,0,0,7,0,0,0,0
theoretical,1,0,0,0,0,0,0,0,0,0
model,0,0,0,0,0,2,0,0,0,0
property,0,0,0,0,0,2,0,0,0,0
heat,0,0,0,0,0,18,0,0,0,0
balance,0,0,0,0,0,1,0,0,0,0
atmospheric,4,0,0,0,0,0,0,0,0,0
greatly,0,0,2,0,0,0,0,0,0,0
quarter,0,0,0,0,0,3,0,0,0,0
way,0,0,0,0,0,8,0,0,0,0
