word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,SCONJ,VERB,X
industrial,73,0,0,0,0,0,0,0,0,0
international,6,0,0,0,0,0,0,0,0,0
trade,0,0,0,0,0,36,0,0,0,0
political,28,0,0,0,0,0,0,0,0,0
reflect,0,0,0,0,0,0,0,0,5,0
shift,0,0,0,0,0,7,0,0,7,0
state,0,0,0,0,0,22,0,0,1,0
policy,0,0,0,0,0,3,0,0,0,0
correspond,0,0,0,0,0,0,0,0,5,0
industrialized,3,0,0,0,0,0,0,0,0,0
society,0,0,0,0,0,43,0,0,0,0
sweeping,2,0,0,0,0,0,0,0,0,0
social,44,0,0,0,0,0,0,0,0,0
growth,0,0,0,0,0,25,0,0,0,0
city,0,0,0,0,0,45,0,0,0,0
class,0,0,0,0,0,75,0,0,0,0
movement,0,0,0,0,0,28,0,0,0,0
emergence,0,0,0,0,0,6,0,0,0,0
pattern,0,0,0,0,0,19,0,0,0,0
authority,0,0,0,0,0,4,0,0,0,0
transformation,0,0,0,0,0,9,0,0,0,0
broad,2,0,0,0,0,0,0,0,0,0
worker,0,0,0,0,0,90,0,0,0,0
acquire,0,0,0,0,0,0,0,0,14,0
distinctive,4,0,0,0,0,0,0,0,0,0
skill,0,0,0,0,0,17,0,0,0,0
relation,0,0,0,0,0,6,0,0,0,0
task,0,0,0,0,0,12,0,0,0,0
instead,0,0,10,0,0,0,0,0,0,0
craftsman,0,0,0,0,0,7,0,0,0,0
hand,0,0,0,0,0,21,0,0,0,0
tool,0,0,0,0,0,23,0,0,0,0
operator,0,0,0,0,0,3,0,0,0,0
subject,2,0,0,0,0,2,0,0,0,0
discipline,0,0,0,0,0,5,0,0,0,0
finally,0,0,3,0,0,0,0,0,0,0
psychological,2,0,0,0,0,0,0,0,0,0
man,0,0,0,0,0,27,0,0,0,0
confidence,0,0,0,0,0,1,0,0,0,0
ability,0,0,0,0,0,6,0,0,0,0
master,0,0,0,0,0,5,0,0,2,0
nature,0,0,0,0,0,7,0,0,0,0
heighten,0,0,0,0,0,0,0,0,3,0
period,0,0,0,0,0,27,0,0,0,0
largely,0,0,7,0,0,0,0,0,0,0
confine,0,0,0,0,0,0,0,0,5,0
aware,2,0,0,0,0,0,0,0,0,0
head,0,0,0,0,0,2,0,0,1,0
start,0,0,0,0,0,5,0,0,7,0
forbid,0,0,0,0,0,0,0,0,5,0
export,0,0,0,0,0,6,0,0,0,0
machinery,0,0,0,0,0,26,0,0,0,0
skilled,10,0,0,0,0,0,0,0,0,0
manufacturing,0,0,0,0,0,24,0,0,0,0
technique,0,0,0,0,0,26,0,0,0,0
british,49,0,0,0,0,0,0,0,0,0
monopoly,0,0,0,0,0,7,0,0,0,0
forever,0,0,1,0,0,0,0,0,0,0
especially,0,0,14,0,0,0,0,0,0,0
see,0,0,0,0,0,0,0,0,9,0
profitable,2,0,0,0,0,0,0,0,0,0
opportunity,0,0,0,0,0,9,0,0,0,0
abroad,0,0,2,0,0,0,0,0,0,0
continental,9,0,0,0,0,0,0,0,0,0
european,33,0,0,0,0,0,0,0,0,0
businessman,0,0,0,0,0,5,0,0,0,0
seek,0,0,0,0,0,0,0,0,18,0
lure,0,0,0,0,0,0,0,0,1,0
country,0,0,0,0,0,40,0,0,0,0
bring,0,0,0,0,0,0,0,0,27,0
develop,0,0,0,0,0,0,0,0,40,0
shop,0,0,0,0,0,15,0,0,1,0
transform,0,0,0,0,0,0,0,0,15,0
economically,0,0,2,0,0,0,0,0,0,0
progenitor,0,0,0,0,0,1,0,0,0,0
belgian,4,0,0,0,0,0,0,0,0,0
centre,0,0,0,0,0,10,0,0,1,0
textile,2,0,0,0,0,19,0,0,0,0
slowly,0,0,6,0,0,0,0,0,0,0
thoroughly,0,0,2,0,0,0,0,0,0,0
establish,0,0,0,0,0,0,0,0,17,0
leadership,0,0,0,0,0,3,0,0,0,0
immerse,0,0,0,0,0,0,0,0,1,0
uncertain,2,0,0,0,0,0,0,0,0,0
situation,0,0,0,0,0,5,0,0,0,0
discourage,0,0,0,0,0,0,0,0,1,0
investment,0,0,0,0,0,11,0,0,0,0
innovation,0,0,0,0,0,30,0,0,0,0
despite,0,0,0,0,0,0,0,8,0,0
great,52,0,0,0,0,0,0,0,0,0
remain,0,0,0,0,0,0,0,0,24,0
lag,0,0,0,0,0,0,0,0,3,0
far,0,0,13,0,0,0,0,0,0,0
bourgeoisie,0,0,0,0,0,3,0,0,0,0
lack,0,0,0,0,0,0,0,0,1,0
counterpart,0,0,0,0,0,2,0,0,0,0
condition,0,0,0,0,0,25,0,0,1,0
nation,0,0,0,0,0,25,0,0,0,0
hinder,0,0,0,0,0,0,0,0,1,0
expansion,0,0,0,0,0,17,0,0,0,0
example,0,0,0,0,0,13,0,0,0,0
vast,6,0,0,0,0,0,0,0,0,0
national,13,0,0,0,0,0,0,0,0,0
unity,0,0,0,0,0,2,0,0,0,0
achieve,0,0,0,0,0,0,0,0,20,0
grow,0,0,0,0,0,0,0,0,36,0
rapidly,0,0,20,0,0,0,0,0,0,0
turn,0,0,0,0,0,7,0,0,11,0
outproduce,0,0,0,0,0,0,0,0,1,0
leader,0,0,0,0,0,5,0,0,0,0
chemical,2,0,0,0,0,12,0,0,0,0
outstrip,0,0,0,0,0,0,0,0,4,0
effort,0,0,0,0,0,14,0,0,0,0
join,0,0,0,0,0,0,0,0,7,0
strike,0,0,0,0,0,15,0,0,5,0
success,0,0,0,0,0,22,0,0,0,0
eastern,7,0,0,0,0,0,0,0,0,0
year,0,0,0,0,0,35,0,0,0,0
plan,0,0,0,0,0,4,0,0,3,0
major,26,0,0,0,0,0,0,0,0,0
telescope,0,0,0,0,0,3,0,0,1,0
decade,0,0,0,0,0,14,0,0,0,0
industrialization,0,0,0,0,0,18,0,0,0,0
take,0,0,0,0,0,0,0,0,32,0
half,2,0,0,0,3,17,0,0,0,0
witness,0,0,0,0,0,0,0,0,7,0
hitherto,0,0,4,0,0,0,0,0,0,0
nonindustrialized,1,0,0,0,0,0,0,0,0,0
area,0,0,0,0,0,23,0,0,0,0
considerable,6,0,0,0,0,0,0,0,0,0
overlapping,0,0,0,0,0,1,0,0,0,0
old,25,0,0,0,0,2,0,0,0,0
mount,0,0,0,0,0,0,0,0,5,0
evidence,0,0,0,0,0,1,0,0,0,0
late,15,0,3,0,0,0,0,0,0,0
exploit,0,0,0,0,0,0,0,0,4,0
synthetic,3,0,0,0,0,0,0,0,0,0
utilize,0,0,0,0,0,0,0,0,2,0
metal,0,0,0,0,0,12,0,0,0,0
alloy,0,0,0,0,0,5,0,0,0,0
product,0,0,0,0,0,29,0,0,0,0
plastic,0,0,0,0,0,3,0,0,0,0
combine,0,0,0,0,0,1,0,0,4,0
computer,0,0,0,0,0,4,0,0,0,0
give,0,0,0,0,0,0,0,0,21,0
automatic,8,0,0,0,0,0,0,0,0,0
segment,0,0,0,0,0,1,0,0,0,0
completely,0,0,5,0,0,0,0,0,0,0
mechanized,3,0,0,0,0,0,0,0,0,0
operation,0,0,0,0,0,23,0,0,0,0
distinct,1,0,0,0,0,0,0,0,0,0
significance,0,0,0,0,0,6,0,0,0,0
second,17,0,3,0,0,0,0,0,0,0
ownership,0,0,0,0,0,6,0,0,0,0
mean,0,0,0,0,0,7,0,0,9,0
undergo,0,0,0,0,0,0,0,0,7,0
oligarchical,1,0,0,0,0,0,0,0,0,0
characterize,0,0,0,0,0,0,0,0,7,0
way,0,0,0,0,0,29,0,0,0,0
purchase,0,0,0,0,0,2,0,0,3,0
common,15,0,0,0,0,0,0,0,0,0
individual,6,0,0,0,0,6,0,0,0,0
institution,0,0,0,0,0,5,0,0,0,0
insurance,0,0,0,0,0,2,0,0,0,0
company,0,0,0,0,0,13,0,0,0,0
socialize,0,0,0,0,0,0,0,0,1,0
sector,0,0,0,0,0,11,0,0,0,0
theory,0,0,0,0,0,6,0,0,0,0
laissez,0,0,0,0,0,0,0,0,0,3
faire,0,0,0,0,0,0,0,0,0,5
idea,0,0,0,0,0,15,0,0,0,0
thought,0,0,0,0,0,2,0,0,0,0
classical,4,0,0,0,0,0,0,0,0,0
government,0,0,0,0,0,31,0,0,0,0
generally,0,0,7,0,0,0,0,0,0,0
move,0,0,0,0,0,0,0,0,21,0
realm,0,0,0,0,0,2,0,0,0,0
meet,0,0,0,0,0,0,0,0,9,0
complex,7,0,0,0,0,0,0,0,0,0
lay,0,0,0,0,0,0,0,0,5,0
revolutionary,6,0,0,0,0,0,0,0,0,0
share,0,0,0,0,0,3,0,0,2,0
employ,0,0,0,0,0,0,0,0,9,0
agriculture,0,0,0,0,0,9,0,0,0,0
fall,0,0,0,0,0,0,0,0,4,0
percent,0,0,0,0,0,11,0,0,0,0
nearly,0,0,5,0,0,0,0,0,0,0
surge,0,0,0,0,0,1,0,0,1,0
million,0,0,0,0,0,2,6,0,0,0
output,0,0,0,0,0,7,0,0,0,0
place,0,0,0,0,0,21,0,0,6,0
serve,0,0,0,0,0,0,0,0,7,0
effective,6,0,0,0,0,0,0,0,0,0
prototype,0,0,0,0,0,3,0,0,0,0
choose,0,0,0,0,0,0,0,0,3,0
industrialize,0,0,0,0,0,0,0,0,12,0
risk,0,0,0,0,0,0,0,0,2,0
backwardness,0,0,0,0,0,1,0,0,0,0
dependence,0,0,0,0,0,4,0,0,0,0
imitate,0,0,0,0,0,0,0,0,7,0
consciously,0,0,2,0,0,0,0,0,0,0
pioneer,1,0,0,0,0,3,0,0,6,0
simply,0,0,3,0,0,0,0,0,0,0
fix,0,0,0,0,0,0,0,0,3,0
later,3,0,25,0,0,0,0,0,0,0
clear,6,0,0,0,0,0,0,0,1,0
method,0,0,0,0,0,23,0,0,0,0
exclusively,0,0,2,0,0,0,0,0,0,0
valid,1,0,0,0,0,0,0,0,0,0
universally,0,0,2,0,0,0,0,0,0,0
applicable,1,0,0,0,0,0,0,0,0,0
general,16,0,0,0,0,0,0,0,0,0
form,0,0,0,0,0,27,0,0,14,0
emerge,0,0,0,0,0,0,0,0,9,0
course,0,0,0,0,0,7,0,0,0,0
widely,0,0,11,0,0,0,0,0,0,0
regard,0,0,0,0,0,0,0,0,8,0
typical,9,0,0,0,0,0,0,0,0,0
certain,12,0,0,0,0,0,0,0,0,0
episode,0,0,0,0,0,1,0,0,0,0
tendency,0,0,0,0,0,6,0,0,0,0
case,0,0,0,0,0,6,0,0,0,0
point,0,0,0,0,0,7,0,0,1,0
massing,0,0,0,0,0,1,0,0,0,0
town,0,0,0,0,0,21,0,0,0,0
distinction,0,0,0,0,0,5,0,0,0,0
family,0,0,0,0,0,50,0,0,0,0
life,0,0,0,0,0,41,0,0,0,0
leisure,0,0,0,0,0,14,0,0,0,0
notion,0,0,0,0,0,1,0,0,0,0
meaningful,1,0,0,0,0,0,0,0,0,0
person,0,0,0,0,0,8,0,0,0,0
compound,0,0,0,0,0,3,0,0,2,0
powerful,8,0,0,0,0,0,0,0,0,0
image,0,0,0,0,0,2,0,0,0,0
industrialism,0,0,0,0,0,2,0,0,0,0
wholly,0,0,2,0,0,0,0,0,0,0
progress,0,0,0,0,0,14,0,0,0,0
consider,0,0,0,0,0,0,0,0,4,0
positive,1,0,0,0,0,0,0,0,0,0
responsible,7,0,0,0,0,0,0,0,0,0
introduce,0,0,0,0,0,0,0,0,22,0
negative,2,0,0,0,0,0,0,0,0,0
consequence,0,0,0,0,0,8,0,0,0,0
health,0,0,0,0,0,4,0,0,0,0
planet,0,0,0,0,0,3,0,0,0,0
rapid,19,0,0,0,0,0,0,0,0,0
lead,0,0,0,0,0,4,0,0,25,0
crowded,5,0,0,0,0,0,0,0,0,0
unsanitary,1,0,0,0,0,0,0,0,0,0
working,4,0,0,0,0,7,0,0,0,0
living,2,0,0,0,0,9,0,0,0,0
number,0,0,0,0,0,28,0,0,0,0
accident,0,0,0,0,0,4,0,0,0,0
death,0,0,0,0,0,8,0,0,0,0
cause,0,0,0,0,0,4,0,0,6,0
exposure,0,0,0,0,0,3,0,0,0,0
toxic,1,0,0,0,0,0,0,0,0,0
surgeon,0,0,0,0,0,1,0,0,0,0
link,0,0,0,0,0,1,0,0,7,0
frequent,1,0,0,0,0,0,0,0,0,0
occurrence,0,0,0,0,0,2,0,0,0,0
scrotal,1,0,0,0,0,0,0,0,0,0
cancer,0,0,0,0,0,1,0,0,0,0
chimney,0,0,0,0,0,2,0,0,0,0
soot,0,0,0,0,0,1,0,0,0,0
ingrain,0,0,0,0,0,0,0,0,1,0
skin,0,0,0,0,0,2,0,0,0,0
prolonged,1,0,0,0,0,0,0,0,0,0
flue,0,0,0,0,0,2,0,0,0,0
dust,0,0,0,0,0,2,0,0,0,0
physician,0,0,0,0,0,2,0,0,0,0
advance,0,0,0,0,0,16,0,0,4,0
study,0,0,0,0,0,9,0,0,5,0
occupational,1,0,0,0,0,0,0,0,0,0
medicine,0,0,0,0,0,2,0,0,0,0
lung,0,0,0,0,0,1,0,0,0,0
disease,0,0,0,0,0,14,0,0,0,0
commonly,0,0,4,0,0,0,0,0,0,0
afflict,0,0,0,0,0,0,0,0,1,0
miner,0,0,0,0,0,4,0,0,0,0
grinder,0,0,0,0,0,1,0,0,0,0
statutory,1,0,0,0,0,0,0,0,0,0
notification,0,0,0,0,0,1,0,0,0,0
require,0,0,0,0,0,0,0,0,21,0
medical,5,0,0,0,0,0,0,0,0,0
personnel,0,0,0,0,0,2,0,0,0,0
report,0,0,0,0,0,1,0,0,1,0
chief,9,0,0,0,0,0,0,0,0,0
inspector,0,0,0,0,0,1,0,0,0,0
legal,5,0,0,0,0,0,0,0,0,0
continue,0,0,0,0,0,0,0,0,20,0
institute,0,0,0,0,0,1,0,0,1,0
addition,0,0,0,0,0,6,0,0,0,0
steady,3,0,0,0,0,0,0,0,0,0
greenhouse,0,0,0,0,0,3,0,0,0,0
gas,0,0,0,0,0,29,0,0,0,0
severe,1,0,0,0,0,0,0,0,0,0
climate,0,0,0,0,0,4,0,0,0,0
release,0,0,0,0,0,0,0,0,2,0
absolute,1,0,0,0,0,0,0,0,0,0
cumulative,2,0,0,0,0,0,0,0,0,0
beginning,0,0,0,0,0,12,0,0,0,0
today,0,0,0,0,0,4,0,0,0,0
preindustrial,7,0,0,0,0,0,0,0,0,0
globalization,0,0,0,0,0,1,0,0,0,0
live,0,0,0,0,0,0,0,0,12,0
uneducated,1,0,0,0,0,0,0,0,0,0
knowledge,0,0,0,0,0,8,0,0,0,0
going,0,0,0,0,0,1,0,0,0,0
rest,0,0,0,0,0,3,0,0,0,0
volume,0,0,0,0,0,9,0,0,0,0
examine,0,0,0,0,0,0,0,0,2,0
reach,0,0,0,0,0,3,0,0,10,0
chapter,0,0,0,0,0,3,0,0,0,0
attempt,0,0,0,0,0,5,0,0,5,0
approach,0,0,0,0,0,4,0,0,1,0
historical,1,0,0,0,0,0,0,0,0,0
sociological,1,0,0,0,0,0,0,0,0,0
view,0,0,0,0,0,5,0,0,1,0
compelling,1,0,0,0,0,0,0,0,0,0
detail,0,0,0,0,0,3,0,0,0,0
final,2,0,0,0,0,0,0,0,0,0
delve,0,0,0,0,0,0,0,0,1,0
put,0,0,0,0,0,0,0,0,4,0
context,0,0,0,0,0,4,0,0,0,0
contribution,0,0,0,0,0,5,0,0,0,0
advancement,0,0,0,0,0,1,0,0,0,0
technology,0,0,0,0,0,38,0,0,0,0
fully,0,0,4,0,0,0,0,0,0,0
grasp,0,0,0,0,0,0,0,0,1,0
impact,0,0,0,0,0,7,0,0,0,0
understand,0,0,0,0,0,0,0,0,3,0
occur,0,0,0,0,0,0,0,0,12,0
seventeenth,1,0,0,0,0,0,0,0,0,0
entirely,0,0,4,0,0,0,0,0,0,0
different,8,0,0,0,0,0,0,0,0,0
inhabitant,0,0,0,0,0,3,0,0,0,0
high,33,0,0,0,0,0,0,0,0,0
aim,0,0,0,0,0,2,0,0,2,0
survive,0,0,0,0,0,0,0,0,8,0
hazardous,3,0,0,0,0,0,0,0,0,0
contain,0,0,0,0,0,0,0,0,4,0
inelastic,1,0,0,0,0,0,0,0,0,0
frame,0,0,0,0,0,7,0,0,0,0
inability,0,0,0,0,0,1,0,0,0,0
produce,0,0,0,0,0,1,0,0,51,0
relatively,0,0,8,0,0,0,0,0,0,0
simple,8,0,0,0,0,0,0,0,0,0
play,0,0,0,0,0,3,0,0,8,0
determine,0,0,0,0,0,0,0,0,4,0
demand,0,0,0,0,0,24,0,0,2,0
available,18,0,0,0,0,0,0,0,0,0
field,0,0,0,0,0,8,0,0,0,0
mill,0,0,0,0,0,22,0,0,0,0
workshop,0,0,0,0,0,7,0,0,0,0
consumer,0,0,0,0,0,5,0,0,0,0
quality,0,0,0,0,0,14,0,0,0,0
present,3,0,0,0,0,0,0,0,2,0
ready,2,0,0,0,0,0,0,0,0,0
advantage,0,0,0,0,0,7,0,0,1,0
feeble,1,0,0,0,0,0,0,0,0,0
defense,0,0,0,0,0,1,0,0,0,0
operate,0,0,0,0,0,0,0,0,12,0
benefit,0,0,0,0,0,4,0,0,7,0
write,0,0,0,0,0,0,0,0,1,0
chronic,1,0,0,0,0,0,0,0,0,0
morbidity,0,0,0,0,0,1,0,0,0,0
entire,6,0,0,0,0,0,0,0,0,0
vaccination,0,0,0,0,0,3,0,0,0,0
scientific,18,0,0,0,0,0,0,0,0,0
long,21,0,7,0,0,0,0,0,0,0
pause,0,0,0,0,0,1,0,0,0,0
research,0,0,0,0,0,6,0,0,0,0
regular,2,0,0,0,0,0,0,0,0,0
practice,0,0,0,0,0,11,0,0,1,0
train,0,0,0,0,0,3,0,0,2,0
book,0,0,0,0,0,5,0,0,0,0
account,0,0,0,0,0,2,0,0,0,0
organic,2,0,0,0,0,0,0,0,0,0
envisage,0,0,0,0,0,0,0,0,3,0
illness,0,0,0,0,0,3,0,0,0,0
foreign,4,0,0,0,0,0,0,0,0,0
element,0,0,0,0,0,9,0,0,0,0
lodge,0,0,0,0,0,0,0,0,1,0
sick,1,0,0,0,0,0,0,0,0,0
body,0,0,0,0,0,4,0,0,0,0
tend,0,0,0,0,0,0,0,0,11,0
identify,0,0,0,0,0,0,0,0,2,0
sin,0,0,0,0,0,1,0,0,0,0
doctor,0,0,0,0,0,5,0,0,0,0
prescribe,0,0,0,0,0,0,0,0,1,0
dose,0,0,0,0,0,1,0,0,1,0
bleed,0,0,0,0,0,0,0,0,1,0
lean,0,0,0,0,0,0,0,0,1,0
pedantic,1,0,0,0,0,0,0,0,0,0
scholarship,0,0,0,0,0,1,0,0,0,0
blend,0,0,0,0,0,0,0,0,1,0
primitive,2,0,0,0,0,0,0,0,0,0
psychology,0,0,0,0,0,1,0,0,0,0
therapy,0,0,0,0,0,2,0,0,0,0
concern,0,0,0,0,0,1,0,0,1,0
mainly,0,0,4,0,0,0,0,0,0,0
moderate,0,0,0,0,0,0,0,0,1,0
symptom,0,0,0,0,0,4,0,0,0,0
peer,0,0,0,0,0,0,0,0,1,0
imagination,0,0,0,0,0,1,0,0,0,0
hovel,0,0,0,0,0,1,0,0,0,0
walk,0,0,0,0,0,0,0,0,2,0
street,0,0,0,0,0,6,0,0,0,0
open,6,0,0,0,0,0,0,0,14,0
drain,0,0,0,0,0,1,0,0,1,0
house,0,0,0,0,0,6,0,0,1,0
decay,0,0,0,0,0,0,0,0,1,0
tenement,0,0,0,0,0,2,0,0,0,0
mortality,0,0,0,0,0,2,0,0,0,0
rate,0,0,0,0,0,12,0,0,0,0
room,0,0,0,0,0,5,0,0,0,0
roof,0,0,0,0,0,4,0,0,0,0
animal,0,0,0,0,0,6,0,0,0,0
sleep,0,0,0,0,0,0,0,0,2,0
straw,0,0,0,0,0,2,0,0,0,0
eat,0,0,0,0,0,0,0,0,2,0
finger,0,0,0,0,0,1,0,0,0,0
knife,0,0,0,0,0,2,0,0,0,0
spoon,0,0,0,0,0,1,0,0,0,0
wash,0,0,0,0,0,0,0,0,1,0
infrequently,0,0,1,0,0,0,0,0,0,0
tolerate,0,0,0,0,0,0,0,0,1,0
lice,0,0,0,0,0,1,0,0,0,0
flea,0,0,0,0,0,2,0,0,0,0
outside,1,9,2,0,0,0,0,0,0,0
dung,0,0,0,0,0,2,0,0,0,0
refuse,0,0,0,0,0,1,0,0,1,0
attract,0,0,0,0,0,0,0,0,3,0
fly,0,0,0,0,0,1,0,0,8,0
rodent,0,0,0,0,0,1,0,0,0,0
lucky,2,0,0,0,0,0,0,0,0,0
people,0,0,0,0,0,41,0,0,0,0
particularly,0,0,15,0,0,0,0,0,0,0
north,0,0,0,0,0,1,0,0,0,0
glass,0,0,0,0,0,7,0,0,0,0
window,0,0,0,0,0,4,0,0,0,0
warmth,0,0,0,0,0,2,0,0,0,0
airless,1,0,0,0,0,0,0,0,0,0
thick,2,0,0,0,0,0,0,0,0,0
odour,0,0,0,0,0,1,0,0,0,0
dampness,0,0,0,0,0,1,0,0,0,0
