word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
avant,1,0,0,0,0,0,0,0,0,0,0,0,0,0
garde,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tonality,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tantamount,1,0,0,0,0,0,0,0,0,0,0,0,0,0
model,0,0,0,0,0,0,0,12,0,0,0,0,1,0
systematically,0,0,4,0,0,0,0,0,0,0,0,0,0,0
preconception,0,0,0,0,0,0,0,2,0,0,0,0,0,0
kind,0,0,0,0,0,0,0,39,0,0,0,0,0,0
perceive,0,0,0,0,0,0,0,0,0,0,0,0,22,0
qua,0,0,0,0,0,0,0,0,0,0,0,0,0,2
politic,0,0,0,0,0,0,0,27,0,0,0,0,0,0
lack,0,0,0,0,0,0,0,0,0,0,0,0,4,0
inhibit,0,0,0,0,0,0,0,0,0,0,0,0,2,0
dualism,0,0,0,0,0,0,0,5,0,0,0,0,0,0
occasion,0,0,0,0,0,0,0,5,0,0,0,0,1,0
demand,0,0,0,0,0,0,0,3,0,0,0,0,4,0
secularism,0,0,0,0,0,0,0,1,0,0,0,0,0,0
spirituality,0,0,0,0,0,0,0,1,0,0,0,0,0,0
example,0,0,0,0,0,0,0,39,0,0,0,0,0,0
abound,0,0,0,0,0,0,0,0,0,0,0,0,1,0
abstract,12,0,0,0,0,0,0,0,0,0,0,0,0,0
test,0,0,0,0,0,0,0,3,0,0,0,0,3,0
forum,0,0,0,0,0,0,0,1,0,0,0,0,0,0
battlefield,0,0,0,0,0,0,0,1,0,0,0,0,0,0
particular,27,0,0,0,0,0,0,2,0,0,0,0,0,0
normally,0,0,1,0,0,0,0,0,0,0,0,0,0,0
well,9,0,9,0,0,0,0,0,0,0,0,0,0,0
pattern,0,0,0,0,0,0,0,4,0,0,0,0,0,0
refined,1,0,0,0,0,0,0,0,0,0,0,0,0,0
copious,1,0,0,0,0,0,0,0,0,0,0,0,0,0
discourse,0,0,0,0,0,0,0,7,0,0,0,0,0,0
exclusively,0,0,2,0,0,0,0,0,0,0,0,0,0,0
aesthetic,4,0,0,0,0,0,0,3,0,0,0,0,0,0
effective,5,0,0,0,0,0,0,0,0,0,0,0,0,0
means,0,0,0,0,0,0,0,8,0,0,0,0,0,0
move,0,0,0,0,0,0,0,0,0,0,0,0,12,0
fellow,6,0,0,0,0,0,0,1,0,0,0,0,0,0
akin,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pure,8,0,0,0,0,0,0,0,0,0,0,0,0,0
cultivate,0,0,0,0,0,0,0,0,0,0,0,0,4,0
medium,0,0,0,0,0,0,0,1,0,0,0,0,0,0
communicate,0,0,0,0,0,0,0,0,0,0,0,0,3,0
fulfil,0,0,0,0,0,0,0,0,0,0,0,0,1,0
accurately,0,0,3,0,0,0,0,0,0,0,0,0,0,0
central,14,0,0,0,0,0,0,0,0,0,0,0,0,0
focus,0,0,0,0,0,0,0,4,0,0,0,0,3,0
narrow,4,0,0,0,0,0,0,0,0,0,0,0,1,0
definition,0,0,0,0,0,0,0,12,0,0,0,0,0,0
notwithstanding,0,3,0,0,0,0,0,0,0,0,0,0,0,0
writer,0,0,0,0,0,0,0,6,0,0,0,0,0,0
direct,5,0,0,0,0,0,0,0,0,0,0,0,4,0
descendant,0,0,0,0,0,0,0,2,0,0,0,0,0,0
underlie,0,0,0,0,0,0,0,0,0,0,0,0,8,0
expression,0,0,0,0,0,0,0,10,0,0,0,0,0,0
attitude,0,0,0,0,0,0,0,7,0,0,0,0,0,0
character,0,0,0,0,0,0,0,14,0,0,0,0,0,0
shape,0,0,0,0,0,0,0,4,0,0,0,0,6,0
return,0,0,0,0,0,0,0,6,0,0,0,0,13,0
nostalgia,0,0,0,0,0,0,0,1,0,0,0,0,0,0
awe,0,0,0,0,0,0,0,1,0,0,0,0,0,0
deep,6,0,1,0,0,0,0,0,0,0,0,0,0,0
familiarity,0,0,0,0,0,0,0,2,0,0,0,0,0,0
impression,0,0,0,0,0,0,0,24,0,0,0,0,0,0
have,0,0,0,0,0,0,0,0,0,0,0,0,9,0
contact,0,0,0,0,0,0,0,2,0,0,0,0,0,0
intrinsic,5,0,0,0,0,0,0,0,0,0,0,0,0,0
permanent,3,0,0,0,0,0,0,0,0,0,0,0,0,0
dramatize,0,0,0,0,0,0,0,0,0,0,0,0,1,0
feeling,0,0,0,0,0,0,0,6,0,0,0,0,0,0
intimacy,0,0,0,0,0,0,0,1,0,0,0,0,0,0
write,0,0,0,0,0,0,0,0,0,0,0,0,51,0
remark,0,0,0,0,0,0,0,1,0,0,0,0,5,0
possession,0,0,0,0,0,0,0,4,0,0,0,0,0,0
copy,0,0,0,0,0,0,0,3,0,0,0,0,1,0
talk,0,0,0,0,0,0,0,0,0,0,0,0,2,0
immortalize,0,0,0,0,0,0,0,0,0,0,0,0,1,0
describe,0,0,0,0,0,0,0,0,0,0,0,0,24,0
reading,0,0,0,0,0,0,0,3,0,0,0,0,0,0
habit,0,0,0,0,0,0,0,5,0,0,0,0,0,0
ritualistic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
evening,0,0,0,0,0,0,0,2,0,0,0,0,0,0
home,0,0,1,0,0,0,0,4,0,0,0,0,0,0
entrance,0,0,0,0,0,0,0,1,0,0,0,0,0,0
everyday,8,0,0,0,0,0,0,0,0,0,0,0,0,0
clothe,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mud,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dust,0,0,0,0,0,0,0,1,0,0,0,0,0,0
don,0,0,0,0,0,0,0,0,0,0,0,0,1,0
royal,3,0,0,0,0,0,0,0,0,0,0,0,0,0
courtly,2,0,0,0,0,0,0,0,0,0,0,0,0,0
garment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
decorously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
reattire,0,0,0,0,0,0,0,0,0,0,0,0,1,0
session,0,0,0,0,0,0,0,1,0,0,0,0,0,0
receive,0,0,0,0,0,0,0,0,0,0,0,0,12,0
amicably,0,0,1,0,0,0,0,0,0,0,0,0,0,0
partake,0,0,0,0,0,0,0,0,0,0,0,0,2,0
food,0,0,0,0,0,0,0,2,0,0,0,0,0,0
shame,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,0,0,0,0,2,0
reason,0,0,0,0,0,0,0,66,0,0,0,0,10,0
umanità,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kindness,0,0,0,0,0,0,0,1,0,0,0,0,0,0
addition,0,0,0,0,0,0,0,7,0,0,0,0,0,0
share,0,0,0,0,0,0,0,0,0,0,0,0,11,0
pursuit,0,0,0,0,0,0,0,6,0,0,0,0,0,0
possess,0,0,0,0,0,0,0,0,0,0,0,0,11,0
insufficient,2,0,0,0,0,0,0,0,0,0,0,0,0,0
analytic,14,0,0,0,0,0,0,0,0,0,0,0,0,0
ability,0,0,0,0,0,0,0,10,0,0,0,0,0,0
question,0,0,0,0,0,0,0,15,0,0,0,0,1,0
essential,5,0,0,0,0,0,0,0,0,0,0,0,0,0
truly,0,0,4,0,0,0,0,0,0,0,0,0,0,0
council,0,0,0,0,0,0,0,3,0,0,0,0,0,0
ennobling,1,0,0,0,0,0,0,0,0,0,0,0,0,0
secret,0,0,0,0,0,0,0,5,0,0,0,0,0,0
astute,2,0,0,0,0,0,0,0,0,0,0,0,0,0
transform,0,0,0,0,0,0,0,0,0,0,0,0,8,0
chaotic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
miscellany,0,0,0,0,0,0,0,2,0,0,0,0,0,0
crucially,0,0,2,0,0,0,0,0,0,0,0,0,0,0
heroic,3,0,0,0,0,0,0,0,0,0,0,0,0,0
offer,0,0,0,0,0,0,0,0,0,0,0,0,10,0
heart,0,0,0,0,0,0,0,4,0,0,0,0,0,0
thing,0,0,0,0,0,0,0,42,0,0,0,0,0,0
artifact,0,0,0,0,0,0,0,1,0,0,0,0,0,0
antiquity,0,0,0,0,0,0,0,2,0,0,0,0,0,0
poetic,2,0,0,0,0,0,0,0,0,0,0,0,0,0
epic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
victorious,1,0,0,0,0,0,0,0,0,0,0,0,0,0
applied,1,0,0,0,0,0,0,0,0,0,0,0,0,0
carefully,0,0,2,0,0,0,0,0,0,0,0,0,0,0
implement,0,0,0,0,0,0,0,0,0,0,0,0,1,0
enlighten,0,0,0,0,0,0,0,0,0,0,0,0,1,0
poetics,0,0,0,0,0,0,0,1,0,0,0,0,0,0
enlightenment,0,0,0,0,0,0,0,2,0,0,0,0,0,0
soul,0,0,0,0,0,0,0,11,0,0,0,0,0,0
manner,0,0,0,0,0,0,0,9,0,0,0,0,0,0
paradoxical,3,0,0,0,0,0,0,0,0,0,0,0,0,0
realism,0,0,0,0,0,0,0,4,0,0,0,0,0,0
traditional,21,0,0,0,0,0,0,0,0,0,0,0,0,0
aim,0,0,0,0,0,0,0,8,0,0,0,0,10,0
instead,0,0,11,0,0,0,0,0,0,0,0,0,0,0
objective,6,0,0,0,0,0,0,0,0,0,0,0,0,0
owe,0,0,0,0,0,0,0,0,0,0,0,0,4,0
emerge,0,0,0,0,0,0,0,0,0,0,0,0,3,0
discipline,0,0,0,0,0,0,0,14,0,0,0,0,0,0
instrument,0,0,0,0,0,0,0,6,0,0,0,0,0,0
avidly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
read,0,0,0,0,0,0,0,0,0,0,0,0,7,0
teach,0,0,0,0,0,0,0,0,0,0,0,0,7,0
confident,3,0,0,0,0,0,0,0,0,0,0,0,0,0
extend,0,0,0,0,0,0,0,0,0,0,0,0,6,0
grasp,0,0,0,0,0,0,0,1,0,0,0,0,1,0
enhance,0,0,0,0,0,0,0,0,0,0,0,0,3,0
role,0,0,0,0,0,0,0,7,0,0,0,0,0,0
avow,0,0,0,0,0,0,0,0,0,0,0,0,1,0
similarly,0,0,7,0,0,0,0,0,0,0,0,0,0,0
precedence,0,0,0,0,0,0,0,2,0,0,0,0,0,0
echo,0,0,0,0,0,0,0,0,0,0,0,0,3,0
dictum,0,0,0,0,0,0,0,3,0,0,0,0,0,0
marketplace,0,0,0,0,0,0,0,2,0,0,0,0,0,0
theatre,0,0,0,0,0,0,0,3,0,0,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,0,0,0,2,0
uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genuine,9,0,0,0,0,0,0,0,0,0,0,0,0,0
involve,0,0,0,0,0,0,0,0,0,0,0,0,8,0
unblinking,1,0,0,0,0,0,0,0,0,0,0,0,0,0
examination,0,0,0,0,0,0,0,4,0,0,0,0,0,0
uncertainty,0,0,0,0,0,0,0,2,0,0,0,0,0,0
folly,0,0,0,0,0,0,0,1,0,0,0,0,0,0
honest,1,0,0,0,0,0,0,0,0,0,0,0,0,0
doubt,0,0,1,0,0,0,0,10,0,0,0,0,5,0
mixed,1,0,0,0,0,0,0,0,0,0,0,0,0,0
motive,0,0,0,0,0,0,0,3,0,0,0,0,0,0
impulse,0,0,0,0,0,0,0,2,0,0,0,0,0,0
encyclopaedic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
survey,0,0,0,0,0,0,0,1,0,0,0,0,1,0
vice,0,0,1,0,0,0,0,7,0,0,0,0,0,0
disorder,0,0,0,0,0,0,0,2,0,0,0,0,0,0
critical,20,0,0,0,0,0,0,0,0,0,0,0,0,0
humanistic,10,0,0,0,0,0,0,0,0,0,0,0,0,0
conversely,0,0,2,0,0,0,0,0,0,0,0,0,0,0
postulate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
purity,0,0,0,0,0,0,0,2,0,0,0,0,0,0
assert,0,0,0,0,0,0,0,0,0,0,0,0,12,0
normal,3,0,0,0,0,0,0,0,0,0,0,0,0,0
earthly,4,0,0,0,0,0,0,0,0,0,0,0,0,0
fame,0,0,0,0,0,0,0,4,0,0,0,0,0,0
acquisition,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mature,2,0,0,0,0,0,0,0,0,0,0,0,0,0
healthy,2,0,0,0,0,0,0,0,0,0,0,0,0,0
implicit,2,0,0,0,0,0,0,0,0,0,0,0,0,0
evident,13,0,0,0,0,0,0,0,0,0,0,0,0,0
eloquently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
final,7,0,0,0,0,0,0,0,0,0,0,0,0,0
essay,0,0,0,0,0,0,0,7,0,0,0,0,0,0
revolutionary,10,0,0,0,0,0,0,4,0,0,0,0,0,0
inspiration,0,0,0,0,0,0,0,8,0,0,0,0,0,0
passion,0,0,0,0,0,0,0,10,0,0,0,0,0,0
systematic,12,0,0,0,0,0,0,0,0,0,0,0,0,0
institution,0,0,0,0,0,0,0,8,0,0,0,0,0,0
intention,0,0,0,0,0,0,0,8,0,0,0,0,0,0
destructive,2,0,0,0,0,0,0,0,0,0,0,0,0,0
remake,0,0,0,0,0,0,0,0,0,0,0,0,1,0
inalienably,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bespeak,0,0,0,0,0,0,0,0,0,0,0,0,1,0
comprehensively,0,0,1,0,0,0,0,0,0,0,0,0,0,0
constitute,0,0,0,0,0,0,0,0,0,0,0,0,18,0
manifesto,0,0,0,0,0,0,0,1,0,0,0,0,0,0
independence,0,0,0,0,0,0,0,2,0,0,0,0,0,0
inherit,0,0,0,0,0,0,0,0,0,0,0,0,4,0
program,0,0,0,0,0,0,0,8,0,0,0,0,0,0
reliance,0,0,0,0,0,0,0,3,0,0,0,0,0,0
textual,2,0,0,0,0,0,0,0,0,0,0,0,0,0
emendation,0,0,0,0,0,0,0,1,0,0,0,0,0,0
interpretation,0,0,0,0,0,0,0,14,0,0,0,0,0,0
myth,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cognate,1,0,0,0,0,0,0,0,0,0,0,0,0,0
specificity,0,0,0,0,0,0,0,1,0,0,0,0,0,0
profound,8,0,0,0,0,0,0,0,0,0,0,0,0,0
precise,4,0,0,0,0,0,0,0,0,0,0,0,0,0
detail,0,0,0,0,0,0,0,8,0,0,0,0,0,0
phenomenon,0,0,0,0,0,0,0,21,0,0,0,0,0,0
art,0,0,0,0,0,0,0,13,0,0,0,0,0,0
prominence,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mathematics,0,0,0,0,0,0,0,1,0,0,0,0,0,0
artistic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
testament,0,0,0,0,0,0,0,1,0,0,0,0,0,0
concord,0,0,0,0,0,0,0,1,0,0,0,0,0,0
personal,7,0,0,0,0,0,0,0,0,0,0,0,0,0
autonomy,0,0,0,0,0,0,0,9,0,0,0,0,0,0
characterize,0,0,0,0,0,0,0,0,0,0,0,0,7,0
intelligence,0,0,0,0,0,0,0,6,0,0,0,0,0,0
capable,6,0,0,0,0,0,0,0,0,0,0,0,0,0
scrutiny,0,0,0,0,0,0,0,1,0,0,0,0,0,0
analyze,0,0,0,0,0,0,0,0,0,0,0,0,4,0
integral,1,0,0,0,0,0,0,0,0,0,0,0,0,0
extensive,2,0,0,0,0,0,0,0,0,0,0,0,0,0
conquer,0,0,0,0,0,0,0,0,0,0,0,0,2,0
fortune,0,0,0,0,0,0,0,9,0,0,0,0,0,0
emergence,0,0,0,0,0,0,0,2,0,0,0,0,0,0
individualism,0,0,0,0,0,0,0,5,0,0,0,0,0,0
aspect,0,0,0,0,0,0,0,10,0,0,0,0,0,0
alert,1,0,0,0,0,0,0,0,0,0,0,0,0,0
estrangement,0,0,0,0,0,0,0,1,0,0,0,0,0,0
accompany,0,0,0,0,0,0,0,0,0,0,0,0,1,0
depict,0,0,0,0,0,0,0,0,0,0,0,0,2,0
grim,1,0,0,0,0,0,0,0,0,0,0,0,0,0
exploit,0,0,0,0,0,0,0,0,0,0,0,0,2,0
weakness,0,0,0,0,0,0,0,4,0,0,0,0,0,0
crowd,0,0,0,0,0,0,0,1,0,0,0,0,0,0
victim,0,0,0,0,0,0,0,2,0,0,0,0,0,0
indignity,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sad,1,0,0,0,0,0,0,0,0,0,0,0,0,0
parallel,1,0,0,0,0,0,0,1,0,0,0,0,0,0
favourite,1,0,0,0,0,0,0,0,0,0,0,0,0,0
idea,0,0,0,0,0,0,0,149,0,0,0,0,0,0
back,0,0,0,0,0,0,0,1,0,0,0,0,1,0
source,0,0,0,0,0,0,0,8,0,0,0,0,0,0
sweeping,2,0,0,0,0,0,0,0,0,0,0,0,0,0
insistent,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spokesman,0,0,0,0,0,0,0,3,0,0,0,0,0,0
preeminence,0,0,0,0,0,0,0,1,0,0,0,0,0,0
note,0,0,0,0,0,0,0,1,0,0,0,0,6,0
hominis,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dignitate,0,0,0,0,0,0,0,0,0,0,0,0,0,1
oratio,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vigour,0,0,0,0,0,0,0,1,0,0,0,0,0,0
assign,0,0,0,0,0,0,0,0,0,0,0,0,5,0
fix,0,0,0,0,0,0,0,0,0,0,0,0,2,0
divinity,0,0,0,0,0,0,0,2,0,0,0,0,0,0
forbid,0,0,0,0,0,0,0,0,0,0,0,0,3,0
aspiration,0,0,0,0,0,0,0,1,0,0,0,0,0,0
affirmation,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hermetic,2,0,0,0,0,0,0,0,0,0,0,0,0,0
purport,0,0,0,0,0,0,0,0,0,0,0,0,2,0
egyptian,1,0,0,0,0,0,0,0,0,0,0,0,0,0
god,0,0,0,0,0,0,0,2,0,0,0,0,0,0
formulation,0,0,0,0,0,0,0,1,0,0,0,0,0,0
betray,0,0,0,0,0,0,0,0,0,0,0,0,3,0
rejection,0,0,0,0,0,0,0,3,0,0,0,0,0,0
moderation,0,0,0,0,0,0,0,1,0,0,0,0,0,0
virtuous,6,0,0,0,0,0,0,0,0,0,0,0,0,0
strong,10,0,0,0,0,0,0,0,0,0,0,0,0,0
learned,2,0,0,0,0,0,0,0,0,0,0,0,0,0
chancellor,0,0,0,0,0,0,0,3,0,0,0,0,0,0
batter,0,0,0,0,0,0,0,0,0,0,0,0,1,0
represent,0,0,0,0,0,0,0,0,0,0,0,0,21,0
deed,0,0,0,0,0,0,0,5,0,0,0,0,0,0
armed,2,0,0,0,0,0,0,0,0,0,0,0,0,0
combination,0,0,0,0,0,0,0,5,0,0,0,0,0,0
reconcile,0,0,0,0,0,0,0,0,0,0,0,0,5,0
rival,1,0,0,0,0,0,0,1,0,0,0,0,1,0
ingenuis,0,0,0,0,0,0,0,0,0,0,0,0,0,1
moribus,0,0,0,0,0,0,0,0,0,0,0,0,0,1
liberalibus,0,0,0,0,0,0,0,0,0,0,0,0,0,1
studiis,0,0,0,0,0,0,0,0,0,0,0,0,0,1
treatise,0,0,0,0,0,0,0,10,0,0,0,0,0,0
beneficent,1,0,0,0,0,0,0,0,0,0,0,0,0,0
purpose,0,0,0,0,0,0,0,16,0,0,0,0,0,0
say,0,0,0,0,0,0,0,0,0,0,0,0,26,0
happiness,0,0,0,0,0,0,0,10,0,0,0,0,0,0
gain,0,0,0,0,0,0,0,0,0,0,0,0,7,0
righteous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
benefit,0,0,0,0,0,0,0,5,0,0,0,0,4,0
strength,0,0,0,0,0,0,0,4,0,0,0,0,0,0
manly,2,0,0,0,0,0,0,0,0,0,0,0,0,0
merit,0,0,0,0,0,0,0,1,0,0,0,0,0,0
faculty,0,0,0,0,0,0,0,6,0,0,0,0,0,0
necessary,19,0,0,0,0,0,0,0,0,0,0,0,0,0
generous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
solitude,0,0,0,0,0,0,0,1,0,0,0,0,0,0
government,0,0,0,0,0,0,0,37,0,0,0,0,0,0
majority,0,0,0,0,0,0,0,10,0,0,0,0,0,0
poem,0,0,0,0,0,0,0,6,0,0,0,0,0,0
città,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vita,0,0,0,0,0,0,0,0,0,0,0,0,0,3
divinely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ordain,0,0,0,0,0,0,0,0,0,0,0,0,3,0
broaden,0,0,0,0,0,0,0,0,0,0,0,0,1,0
diversify,0,0,0,0,0,0,0,0,0,0,0,0,1,0
past,7,0,0,0,0,0,0,14,0,0,0,0,0,0
highly,0,0,4,0,0,0,0,0,0,0,0,0,0,0
courtier,0,0,0,0,0,0,0,2,0,0,0,0,0,0
psychological,4,0,0,0,0,0,0,0,0,0,0,0,0,0
awareness,0,0,0,0,0,0,0,4,0,0,0,0,0,0
key,2,0,0,0,0,0,0,1,0,0,0,0,0,0
anticlerical,1,0,0,0,0,0,0,0,0,0,0,0,0,0
satire,0,0,0,0,0,0,0,2,0,0,0,0,0,0
profusely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hero,0,0,0,0,0,0,0,1,0,0,0,0,0,0
save,0,0,0,0,0,0,0,0,0,0,0,0,3,0
monastery,0,0,0,0,0,0,0,1,0,0,0,0,0,0
enemy,0,0,0,0,0,0,0,7,0,0,0,0,0,0
attack,0,0,0,0,0,0,0,3,0,0,0,0,6,0
monk,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uselessly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
choir,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chant,0,0,0,0,0,0,0,0,0,0,0,0,1,0
meaningless,3,0,0,0,0,0,0,0,0,0,0,0,0,0
syllable,0,0,0,0,0,0,0,1,0,0,0,0,0,0
crucifixion,0,0,0,0,0,0,0,1,0,0,0,0,0,0
castigate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
meal,0,0,0,0,0,0,0,1,0,0,0,0,0,0
typify,0,0,0,0,0,0,0,0,0,0,0,0,1,0
instinctive,1,0,0,0,0,0,0,0,0,0,0,0,0,0
association,0,0,0,0,0,0,0,4,0,0,0,0,0,0
morality,0,0,0,0,0,0,0,11,0,0,0,0,0,0
stand,0,0,0,0,0,0,0,1,0,0,0,0,5,0
engage,0,0,0,0,0,0,0,0,0,0,0,0,1,0
close,4,0,0,0,0,0,0,0,0,0,0,0,1,0
combat,0,0,0,0,0,0,0,1,0,0,0,0,2,0
justice,0,0,0,0,0,0,0,18,0,0,0,0,0,0
belong,0,0,0,0,0,0,0,0,0,0,0,0,4,0
formal,8,0,0,0,0,0,0,0,0,0,0,0,0,0
search,0,0,0,0,0,0,0,4,0,0,0,0,1,0
author,0,0,0,0,0,0,0,5,0,0,0,0,0,0
tool,0,0,0,0,0,0,0,4,0,0,0,0,0,0
establish,0,0,0,0,0,0,0,0,0,0,0,0,20,0
accurate,2,0,0,0,0,0,0,0,0,0,0,0,0,0
variant,1,0,0,0,0,0,0,0,0,0,0,0,0,0
commentary,0,0,0,0,0,0,0,4,0,0,0,0,0,0
point,0,0,0,0,0,0,0,19,0,0,0,0,1,0
preeminent,1,0,0,0,0,0,0,0,0,0,0,0,0,0
logic,0,0,0,0,0,0,0,24,0,0,0,0,0,0
instrumental,3,0,0,0,0,0,0,0,0,0,0,0,0,0
eclectic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
neoplatonist,2,0,0,0,0,0,0,0,0,0,0,0,0,0
gnostic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
alexandrian,2,0,0,0,0,0,0,0,0,0,0,0,0,0
reach,0,0,0,0,0,0,0,0,0,0,0,0,5,0
variety,0,0,0,0,0,0,0,4,0,0,0,0,0,0
scholarly,2,0,0,0,0,0,0,0,0,0,0,0,0,0
fair,4,0,0,0,0,0,0,0,0,0,0,0,0,0
prefer,0,0,0,0,0,0,0,0,0,0,0,0,5,0
metaphysic,0,0,0,0,0,0,0,15,0,0,0,0,0,0
faith,0,0,0,0,0,0,0,20,0,0,0,0,0,0
generation,0,0,0,0,0,0,0,7,0,0,0,0,0,0
worldly,3,0,0,0,0,0,0,0,0,0,0,0,0,0
patron,0,0,0,0,0,0,0,2,0,0,0,0,0,0
prince,0,0,0,0,0,0,0,37,0,0,0,0,0,0
employment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chancellery,0,0,0,0,0,0,0,2,0,0,0,0,0,0
embassy,0,0,0,0,0,0,0,1,0,0,0,0,0,0
secularist,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sacred,2,0,0,0,0,0,0,0,0,0,0,0,0,0
defend,0,0,0,0,0,0,0,0,0,0,0,0,10,0
charge,0,0,0,0,0,0,0,5,0,0,0,0,0,0
conservative,1,0,0,0,0,0,0,1,0,0,0,0,0,0
preference,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ruin,0,0,0,0,0,0,0,1,0,0,0,0,1,0
solid,1,0,0,0,0,0,0,1,0,0,0,0,0,0
grounding,0,0,0,0,0,0,0,3,0,0,0,0,0,0
preparation,0,0,0,0,0,0,0,1,0,0,0,0,0,0
perennial,1,0,0,0,0,0,0,0,0,0,0,0,0,0
able,7,0,0,0,0,0,0,0,0,0,0,0,0,0
sway,0,0,0,0,0,0,0,2,0,0,0,0,2,0
little,8,0,1,0,0,0,0,0,0,0,0,0,0,0
atheism,0,0,0,0,0,0,0,3,0,0,0,0,0,0
dechristianization,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pupil,0,0,0,0,0,0,0,3,0,0,0,0,0,0
redefine,0,0,0,0,0,0,0,0,0,0,0,0,2,0
relationship,0,0,0,0,0,0,0,5,0,0,0,0,0,0
meum,0,0,0,0,0,0,0,0,0,0,0,0,0,1
revise,0,0,0,0,0,0,0,0,0,0,0,0,2,0
imagine,0,0,0,0,0,0,0,0,0,0,0,0,2,0
chastize,0,0,0,0,0,0,0,0,0,0,0,0,1,0
celebrated,2,0,0,0,0,0,0,0,0,0,0,0,0,0
image,0,0,0,0,0,0,0,6,0,0,0,0,0,0
likeness,0,0,0,0,0,0,0,2,0,0,0,0,0,0
destiny,0,0,0,0,0,0,0,4,0,0,0,0,0,0
neoplatonic,2,0,0,0,0,0,0,0,0,0,0,0,0,0
context,0,0,0,0,0,0,0,1,0,0,0,0,0,0
contemplative,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sink,0,0,0,0,0,0,0,0,0,0,0,0,1,0
low,2,0,0,0,0,0,0,0,0,0,0,0,0,0
reborn,0,0,0,0,0,0,0,0,0,0,0,0,1,0
intense,2,0,0,0,0,0,0,0,0,0,0,0,0,0
innovative,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tension,0,0,0,0,0,0,0,3,0,0,0,0,0,0
teaching,0,0,0,0,0,0,0,5,0,0,0,0,0,0
behaviour,0,0,0,0,0,0,0,8,0,0,0,0,0,0
frankly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
acknowledge,0,0,0,0,0,0,0,0,0,0,0,0,5,0
dare,0,0,0,0,0,0,0,0,0,0,0,0,2,0
shock,0,0,0,0,0,0,0,0,0,0,0,0,1,0
synonym,0,0,0,0,0,0,0,1,0,0,0,0,0,0
crafty,1,0,0,0,0,0,0,0,0,0,0,0,0,0
unscrupulous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tactic,0,0,0,0,0,0,0,2,0,0,0,0,0,0
machiavellian,3,0,0,0,0,0,0,0,0,0,0,0,0,0
readily,0,0,2,0,0,0,0,0,0,0,0,0,0,0
evoke,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wicked,3,0,0,0,0,0,0,0,0,0,0,0,0,0
unchristian,1,0,0,0,0,0,0,0,0,0,0,0,0,0
axiom,0,0,0,0,0,0,0,4,0,0,0,0,0,0
immoderate,1,0,0,0,0,0,0,0,0,0,0,0,0,0
