word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
ought,0,0,0,10,0,0,0,0,0,0,0,0,0
win,0,0,0,0,0,0,0,0,0,0,0,2,0
love,0,0,0,0,0,0,5,0,0,0,0,54,0
fond,8,0,0,0,0,0,0,0,0,0,0,0,0
shaggy,271,0,0,0,0,0,0,0,0,0,0,0,0
man,0,0,0,0,0,0,294,0,0,0,0,0,0
stupid,11,0,0,0,0,0,0,0,0,0,0,0,0
bring,0,0,0,0,0,0,0,0,0,0,0,23,0
element,0,0,0,0,0,0,1,0,0,0,0,0,0
fun,0,0,0,0,0,0,4,0,0,0,0,0,0
glad,23,0,0,0,0,0,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,0,0,0,0,9,0
anxious,7,0,0,0,0,0,0,0,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,0,0,0,47,0
receive,0,0,0,0,0,0,0,0,0,0,0,9,0
remarkable,3,0,0,0,0,0,0,0,0,0,0,0,0
greatly,0,0,9,0,0,0,0,0,0,0,0,0,0
astonish,0,0,0,0,0,0,0,0,0,0,0,7,0
believe,0,0,0,0,0,0,0,0,0,0,0,3,0
hear,0,0,0,0,0,0,0,0,0,0,0,29,0
exciting,1,0,0,0,0,0,0,0,0,0,0,0,0
save,0,0,0,0,0,0,0,0,0,0,0,4,0
miss,0,0,0,0,0,0,9,0,0,0,0,10,0
road,0,0,0,0,0,0,66,0,0,0,0,0,0
look,0,0,0,0,0,0,5,0,0,0,0,107,0
yes,0,0,2,0,0,21,0,0,0,0,0,0,0
right,13,0,7,0,0,0,3,0,0,0,0,0,0
twinkle,0,0,0,0,0,0,1,0,0,0,0,5,0
eye,0,0,0,0,0,0,53,0,0,0,0,3,0
pleasant,11,0,0,0,0,0,0,0,0,0,0,0,0
reply,0,0,0,0,0,0,11,0,0,0,0,61,0
cross,2,0,0,0,0,0,1,0,0,0,0,8,0
acre,0,0,0,0,0,0,2,0,0,0,0,0,0
lot,0,0,0,0,0,0,14,0,0,0,0,0,0
follow,0,0,0,0,0,0,0,0,0,0,0,21,0
lane,0,0,0,0,0,0,3,0,0,0,0,0,0
highway,0,0,0,0,0,0,7,0,0,0,0,0,0
north,0,0,0,0,0,0,1,0,0,0,0,0,0
branch,0,0,0,0,0,0,7,0,0,0,0,1,0
let,0,0,0,0,0,0,0,0,0,0,0,25,0
sure,41,0,1,0,0,0,0,0,0,0,0,0,0
far,0,0,20,0,0,0,0,0,0,0,0,0,0
willow,0,0,0,0,0,0,1,0,0,0,0,0,0
stump,0,0,0,0,0,0,3,0,0,0,0,0,0
gopher,0,0,0,0,0,0,5,0,0,0,0,0,0
hole,0,0,0,0,0,0,16,0,0,0,0,0,0
course,0,0,11,0,0,0,9,0,0,0,0,2,0
cry,0,0,0,0,0,0,3,0,0,0,0,51,0
way,0,0,0,0,0,0,68,0,0,0,0,0,0
wait,0,0,0,0,0,0,0,0,0,0,0,10,0
minute,0,0,0,0,0,0,17,0,0,0,0,0,0
till,0,0,0,0,0,0,0,0,0,0,2,0,0
run,0,0,0,0,0,0,0,0,0,0,0,50,0
house,0,0,0,0,0,0,44,0,0,0,0,0,0
sunbonnet,0,0,0,0,0,0,4,0,0,0,0,0,0
oat,0,0,0,0,0,0,3,0,0,0,0,0,0
straw,0,0,0,0,0,0,9,0,0,0,0,0,0
mouth,0,0,0,0,0,0,13,0,0,0,0,0,0
chew,0,0,0,0,0,0,0,0,0,0,0,1,0
slowly,0,0,12,0,0,0,0,0,0,0,0,0,0
taste,0,0,0,0,0,0,2,0,0,0,0,5,0
good,75,0,1,0,0,9,4,0,0,0,0,0,0
apple,0,0,0,0,0,0,24,0,0,0,0,0,0
tree,0,0,0,0,0,0,34,0,0,0,0,0,0
fall,0,0,0,0,0,0,0,0,0,0,0,9,0
ground,0,0,0,0,0,0,13,0,0,0,0,0,0
well,8,0,13,0,0,0,0,0,0,0,0,0,0
walk,0,0,0,0,0,0,4,0,0,0,0,34,0
black,23,0,0,0,0,0,2,0,0,0,0,0,0
dog,0,0,0,0,0,0,28,0,0,0,0,0,0
bright,21,0,0,0,0,0,0,0,0,0,0,0,0
brown,10,0,0,0,0,0,0,0,0,0,0,0,0
dash,0,0,0,0,0,0,1,0,0,0,0,2,0
farm,0,0,0,0,0,0,15,0,0,0,0,0,0
madly,0,0,2,0,0,0,0,0,0,0,0,0,0
pick,0,0,0,0,0,0,0,0,0,0,0,8,0
big,64,0,0,0,0,0,0,0,0,0,0,0,0
wide,8,0,5,0,0,0,0,0,0,0,0,0,0
pocket,0,0,0,0,0,0,24,0,0,0,0,0,0
coat,0,0,0,0,0,0,7,0,0,0,0,0,0
bark,0,0,0,0,0,0,1,0,0,0,0,19,0
dive,0,0,0,0,0,0,1,0,0,0,0,1,0
leg,0,0,0,0,0,0,14,0,0,0,0,0,0
grab,0,0,0,0,0,0,1,0,0,0,0,4,0
neck,0,0,0,0,0,0,9,0,0,0,0,0,0
take,0,0,0,0,0,0,0,0,0,0,0,31,0
afterward,0,0,10,0,0,0,0,0,0,0,0,0,0
toss,0,0,0,0,0,0,0,0,0,0,0,7,0
hit,0,0,0,0,0,0,0,0,0,0,0,2,0
head,0,0,0,0,0,0,122,0,0,0,0,1,0
growl,0,0,0,0,0,0,0,0,0,0,0,4,0
sorry,16,0,0,0,0,0,0,0,0,0,0,0,0
pretty,56,0,9,0,0,0,0,0,0,0,0,0,0
soon,0,0,29,0,0,0,0,0,0,0,0,0,0
come,0,0,0,0,0,0,0,0,0,0,0,127,0
call,0,0,0,0,0,0,0,0,0,0,0,21,0
climb,0,0,0,0,0,0,0,0,0,0,0,5,0
fence,0,0,0,0,0,0,2,0,0,0,0,0,0
stumble,0,0,0,0,0,0,0,0,0,0,0,4,0
hillock,0,0,0,0,0,0,1,0,0,0,0,0,0
pasture,0,0,0,0,0,0,1,0,0,0,0,0,0
notice,0,0,0,0,0,0,0,0,0,0,0,10,0
clumsy,2,0,0,0,0,0,0,0,0,0,0,0,0
girl,0,0,0,0,0,0,61,0,0,0,0,0,0
foot,0,0,0,0,0,0,30,0,0,0,0,0,0
tired,5,0,0,0,0,0,0,0,0,0,0,0,0
whisker,0,0,0,0,0,0,10,0,0,0,0,0,0
tire,0,0,0,0,0,0,0,0,0,0,0,3,0
easily,0,0,8,0,0,0,0,0,0,0,0,0,0
warm,7,0,0,0,0,0,0,0,0,0,0,1,0
weather,0,0,0,0,0,0,3,0,0,0,0,0,0
snow,0,0,0,0,0,0,1,0,0,0,0,3,0
give,0,0,0,0,0,0,0,0,0,0,0,27,0
severe,1,0,0,0,0,0,0,0,0,0,0,0,0
corn,0,0,0,0,0,0,1,0,0,0,0,0,0
oats,0,0,0,0,0,0,2,0,0,0,0,0,0
wheat,0,0,0,0,0,0,1,0,0,0,0,0,0
crop,0,0,0,0,0,0,1,0,0,0,0,0,0
poor,10,0,0,0,0,0,0,0,0,0,0,0,0
mind,0,0,0,0,0,0,1,0,0,0,0,8,0
guess,0,0,0,0,0,0,0,0,0,0,0,12,0
kind,11,0,2,0,0,0,5,0,0,0,0,0,0
size,1,0,0,0,0,0,3,0,0,0,0,0,0
gratefully,0,0,1,0,0,0,0,0,0,0,0,0,0
know,0,0,0,0,0,0,0,0,0,0,0,142,0
remark,0,0,0,0,0,0,0,0,0,0,0,17,0
trip,0,0,0,0,0,0,0,0,0,0,0,4,0
drive,0,0,0,0,0,0,0,0,0,0,0,3,0
time,0,0,0,0,0,0,73,0,0,0,0,0,0
find,0,0,0,0,0,0,0,0,0,0,0,60,0
blindfold,0,0,0,0,0,0,0,0,0,0,0,1,0
earnestly,0,0,8,0,0,0,0,0,0,0,0,0,0
mistake,0,0,0,0,0,0,5,0,0,0,0,0,0
answer,0,0,0,0,0,0,7,0,0,0,0,41,0
laugh,0,0,0,0,0,0,2,0,0,0,0,18,0
second,2,0,0,0,0,0,4,0,0,0,0,0,0
turn,0,0,0,0,0,0,8,0,0,0,0,35,0
left,5,0,2,0,0,0,2,0,0,0,0,0,0
fourth,2,0,0,0,0,0,0,0,0,0,0,0,0
elm,0,0,0,0,0,0,1,0,0,0,0,0,0
inquire,0,0,0,0,0,0,0,0,0,0,0,12,0
put,0,0,0,0,0,0,0,0,0,0,0,4,0
hand,0,0,0,0,0,0,42,0,0,0,0,1,0
finger,0,0,0,0,0,0,11,0,0,0,0,0,0
bite,0,0,0,0,0,0,1,0,0,0,0,4,0
quickly,0,0,13,0,0,0,0,0,0,0,0,0,0
shade,0,0,0,0,0,0,3,0,0,0,0,1,0
sun,0,0,0,0,0,0,5,0,0,0,0,0,0
arm,0,0,0,0,0,0,17,0,0,0,0,1,0
anxiously,0,0,8,0,0,0,0,0,0,0,0,0,0
command,0,0,0,0,0,0,1,0,0,0,0,4,0
place,0,0,0,0,0,0,37,0,0,0,0,10,0
different,4,0,0,0,0,0,0,0,0,0,0,0,0
direction,0,0,0,0,0,0,10,0,0,0,0,0,0
point,0,0,0,0,0,0,4,0,0,0,0,6,0
obliged,1,0,0,0,0,0,0,0,0,0,0,0,0
start,0,0,0,0,0,0,1,0,0,0,0,18,0
go,0,0,0,0,0,0,0,0,0,0,0,60,0
wrong,3,0,1,0,0,0,0,0,0,0,0,0,0
stop,0,0,0,0,0,0,0,0,0,0,0,30,0
puzzled,3,0,0,0,0,0,0,0,0,0,0,0,0
particular,2,0,0,0,0,0,0,0,0,0,0,0,0
provoke,0,0,0,0,0,0,0,0,0,0,0,2,0
trouble,0,0,0,0,0,0,5,0,0,0,0,0,0
observe,0,0,0,0,0,0,0,0,0,0,0,11,0
human,2,0,0,0,0,0,1,0,0,0,0,0,0
windmill,0,0,0,0,0,0,1,0,0,0,0,0,0
person,0,0,0,0,0,0,9,0,0,0,0,0,0
gaze,0,0,0,0,0,0,0,0,0,0,0,4,0
surprise,0,0,0,0,0,0,6,0,0,0,0,2,0
see,0,0,0,0,0,0,0,0,0,0,0,58,0
count,0,0,0,0,0,0,0,0,0,0,0,7,0
seventeen,0,0,0,0,0,0,0,1,0,0,0,0,0
grow,0,0,0,0,0,0,0,0,0,0,0,17,0
bewildered,1,0,0,0,0,0,0,0,0,0,0,0,0
spoke,0,0,0,0,0,0,1,0,0,0,0,0,0
wheel,0,0,0,0,0,0,2,0,0,0,0,0,0
stand,0,0,0,0,0,0,2,0,0,0,0,37,0
keep,0,0,0,0,0,0,0,0,0,0,0,11,0
likely,5,0,0,0,0,0,0,0,0,0,0,0,0
twice,0,0,4,0,0,0,0,0,0,0,0,0,0
exclaim,0,0,0,0,0,0,0,0,0,0,0,24,0
respond,0,0,0,0,0,0,0,0,0,0,0,2,0
sit,0,0,0,0,0,0,0,0,0,0,0,50,0
ago,0,0,5,0,0,0,0,0,0,0,0,0,0
perplex,0,0,0,0,0,0,0,0,0,0,0,2,0
dead,2,0,0,0,0,0,0,0,0,0,0,0,0
suppose,0,0,0,0,0,0,0,0,0,0,0,11,0
stay,0,0,0,0,0,0,0,0,0,0,0,7,0
folk,0,0,0,0,0,0,4,0,0,0,0,0,0
draw,0,0,0,0,0,0,0,0,0,0,0,11,0
quick,1,0,3,0,0,0,0,0,0,0,0,0,0
get,0,0,0,0,0,0,0,0,0,0,0,32,0
bow,0,0,0,0,0,5,11,0,0,0,0,15,0
wow,0,0,0,0,0,7,0,0,0,0,0,0,0
loudly,0,0,3,0,0,0,0,0,0,0,0,0,0
jump,0,0,0,0,0,0,1,0,0,0,0,5,0
guard,0,0,0,0,0,0,8,0,0,0,0,4,0
steal,0,0,0,0,0,0,0,0,0,0,0,7,0
hold,0,0,0,0,0,0,0,0,0,0,0,17,0
begin,0,0,0,0,0,0,0,0,0,0,0,39,0
eat,0,0,0,0,0,0,0,0,0,0,0,49,0
pull,0,0,0,0,0,0,0,0,0,0,0,4,0
drop,0,0,0,0,0,0,1,0,0,0,0,5,0
joyfully,0,0,2,0,0,0,0,0,0,0,0,0,0
release,0,0,0,0,0,0,1,0,0,0,0,0,0
dark,5,0,0,0,0,0,0,0,0,0,0,0,0
pat,0,0,0,0,0,0,0,0,0,0,0,5,0
lovingly,0,0,3,0,0,0,0,0,0,0,0,0,0
red,20,0,0,0,0,0,2,0,0,0,0,0,0
tongue,0,0,0,0,0,0,1,0,0,0,0,0,0
hang,0,0,0,0,0,0,0,0,0,0,0,5,0
face,0,0,0,0,0,0,41,0,0,0,0,3,0
familiar,3,0,0,0,0,0,0,0,0,0,0,0,0
landmark,0,0,0,0,0,0,1,0,0,0,0,0,0
green,21,0,0,0,0,0,5,0,0,0,0,0,0
meadow,0,0,0,0,0,0,4,0,0,0,0,0,0
shrub,0,0,0,0,0,0,1,0,0,0,0,0,0
worry,0,0,0,0,0,0,3,0,0,0,0,12,0
feel,0,0,0,0,0,0,0,0,0,0,0,20,0
fraid,4,0,0,0,0,0,0,0,0,0,0,0,0
sigh,0,0,0,0,0,0,8,0,0,0,0,4,0
lose,0,0,0,0,0,0,0,0,0,0,0,15,0
afraid,16,0,0,0,0,0,0,0,0,0,0,0,0
throw,0,0,0,0,0,0,0,0,0,0,0,14,0
away,0,2,39,0,0,0,0,0,0,0,0,0,0
core,0,0,0,0,0,0,1,0,0,0,0,0,0
lead,0,0,0,0,0,0,0,0,0,0,0,28,0
matter,0,0,2,0,0,0,3,0,0,0,0,2,0
home,0,0,23,0,0,0,15,0,0,0,0,0,0
bad,11,0,0,0,0,0,0,0,0,0,0,0,0
shake,0,0,0,0,0,0,0,0,0,0,0,14,0
gravely,0,0,5,0,0,0,0,0,0,0,0,0,0
help,0,0,0,0,0,0,0,0,0,0,0,19,0
stranger,0,0,0,0,0,0,11,0,0,0,0,0,0
part,0,0,0,0,0,0,8,0,0,0,0,1,0
funny,10,0,0,0,0,0,0,0,0,0,0,0,0
lost,2,0,0,0,0,0,0,0,0,0,0,0,0
suggest,0,0,0,0,0,0,0,0,0,0,0,5,0
cheek,0,0,0,0,0,0,6,0,0,0,0,0,0
hungry,17,0,0,0,0,0,0,0,0,0,0,0,0
push,0,0,0,0,0,0,0,0,0,0,0,4,0
morrow,0,0,0,0,0,0,9,0,0,0,0,0,0
promise,0,0,0,0,0,0,0,0,0,0,0,17,0
return,0,0,0,0,0,0,3,0,0,0,0,14,0
cheeked,4,0,0,0,0,0,0,0,0,0,0,0,0
people,0,0,0,0,0,0,49,0,0,0,0,1,0
wag,0,0,0,0,0,0,0,0,0,0,0,12,0
tail,0,0,0,0,0,0,17,0,0,0,0,0,0
vigorously,0,0,1,0,0,0,0,0,0,0,0,0,0
bye,0,0,0,0,0,8,1,0,0,0,0,0,0
prance,0,0,0,0,0,0,0,0,0,0,0,3,0
briskly,0,0,4,0,0,0,0,0,0,0,0,0,0
distance,0,0,0,0,0,0,4,0,0,0,0,0,0
mistress,0,0,0,0,0,0,2,0,0,0,0,0,0
questioningly,0,0,3,0,0,0,0,0,0,0,0,0,0
spect,0,0,0,0,0,0,0,0,0,0,0,3,0
sneeze,0,0,0,0,0,0,0,0,0,0,0,1,0
ear,0,0,0,0,0,0,23,0,0,0,0,0,0
trot,0,0,0,0,0,0,0,0,0,0,0,8,0
leave,0,0,0,0,0,0,2,0,0,0,0,31,0
decide,0,0,0,0,0,0,0,0,0,0,0,11,0
finally,0,0,10,0,0,0,0,0,0,0,0,0,0
chase,0,0,0,0,0,0,1,0,0,0,0,5,0
pant,0,0,0,0,0,0,0,0,0,0,0,1,0
thoughtful,2,0,0,0,0,0,0,0,0,0,0,0,0
encounter,0,0,0,0,0,0,0,0,0,0,0,1,0
queer,17,0,0,0,0,0,0,0,0,0,0,0,0
live,2,0,0,0,0,0,0,0,0,0,0,38,0
near,3,7,8,0,0,0,0,0,0,0,0,1,0
unromantic,1,0,0,0,0,0,0,0,0,0,0,0,0
experience,0,0,0,0,0,0,5,0,0,0,0,0,0
bewilder,0,0,0,0,0,0,0,0,0,0,0,1,0
happen,0,0,0,0,0,0,0,0,0,0,0,10,0
safe,10,0,0,0,0,0,0,0,0,0,0,0,0
comfort,0,0,0,0,0,0,4,0,0,0,0,5,0
smilingly,0,0,1,0,0,0,0,0,0,0,0,0,0
nod,0,0,0,0,0,0,0,0,0,0,0,10,0
harm,0,0,0,0,0,0,4,0,0,0,0,2,0
hurt,0,0,0,0,0,0,0,0,0,0,0,6,0
curiously,0,0,5,0,0,0,0,0,0,0,0,0,0
clothe,0,0,0,0,0,0,13,0,0,0,0,7,0
boot,0,0,0,0,0,0,4,0,0,0,0,0,0
hair,0,0,0,0,0,0,19,0,0,0,0,0,0
smile,0,0,0,0,0,0,7,0,0,0,0,19,0
sweet,12,0,0,0,0,0,0,0,0,0,0,0,0
owe,0,0,0,0,0,0,0,0,0,0,0,2,0
cent,0,0,0,0,0,0,2,0,0,0,0,0,0
pay,0,0,0,0,0,0,0,0,0,0,0,5,0
money,0,0,0,0,0,0,10,0,0,0,0,0,0
declare,0,0,0,0,0,0,0,0,0,0,0,29,0
make,0,0,0,0,0,0,0,0,0,0,0,17,0
proud,6,0,0,0,0,0,0,0,0,0,0,0,0
haughty,2,0,0,0,0,0,0,0,0,0,0,0,0
meet,0,0,0,0,0,0,0,0,0,0,0,32,0
dearly,0,0,11,0,0,0,0,0,0,0,0,0,0
low,10,0,4,0,0,0,0,0,0,0,0,0,0
mysterious,1,0,0,0,0,0,0,0,0,0,0,0,0
voice,0,0,0,0,0,0,24,0,0,0,0,0,0
cept,0,3,0,0,0,0,0,0,0,0,0,0,0
search,0,0,0,0,0,0,2,0,0,0,0,2,0
small,13,0,0,0,0,0,0,0,0,0,0,0,0
parcel,0,0,0,0,0,0,2,0,0,0,0,0,0
wrap,0,0,0,0,0,0,0,0,0,0,0,3,0
crumpled,1,0,0,0,0,0,0,0,0,0,0,0,0
paper,0,0,0,0,0,0,3,0,0,0,0,0,0
tie,0,0,0,0,0,0,0,0,0,0,0,9,0
cotton,0,0,0,0,0,0,2,0,0,0,0,0,0
string,0,0,0,0,0,0,4,0,0,0,0,0,0
unwind,0,0,0,0,0,0,0,0,0,0,0,1,0
open,4,3,0,0,0,0,0,0,0,0,0,12,0
bit,0,0,0,0,0,0,13,0,0,0,0,0,0
metal,0,0,0,0,0,0,5,0,0,0,0,0,0
shape,0,0,0,0,0,0,6,0,0,0,0,3,0
horseshoe,0,0,0,0,0,0,1,0,0,0,0,0,0
dull,2,0,0,0,0,0,0,0,0,0,0,0,0
impressively,0,0,1,0,0,0,0,0,0,0,0,0,0
wonderful,17,0,0,0,0,0,0,0,0,0,0,0,0
sandwich,0,0,0,0,0,0,3,0,0,0,0,0,0
carry,0,0,0,0,0,0,0,0,0,0,0,12,0
thing,0,0,0,0,0,0,42,0,0,0,0,0,0
interest,0,0,0,0,0,0,5,0,0,0,0,2,0
hate,0,0,0,0,0,0,0,0,0,0,0,6,0
day,0,0,0,0,0,0,23,0,0,0,0,0,0
grizzly,1,0,0,0,0,0,0,0,0,0,0,0,0
bear,0,0,0,0,0,0,21,0,0,0,0,8,0
great,45,0,0,0,0,0,0,0,0,0,0,0,0
care,0,0,0,0,0,0,7,0,0,0,0,9,0
add,0,0,0,0,0,0,0,0,0,0,0,12,0
play,0,0,0,0,0,0,4,0,0,0,0,24,0
ball,0,0,0,0,0,0,8,0,0,0,0,0,0
blame,0,0,0,0,0,0,0,0,0,0,0,2,0
nature,0,0,0,0,0,0,5,0,0,0,0,0,0
tiger,0,0,0,0,0,0,3,0,0,0,0,0,0
fat,18,0,0,0,0,0,0,0,0,0,0,0,0
baby,0,0,0,0,0,0,4,0,0,0,0,0,0
conscience,0,0,0,0,0,0,3,0,0,0,0,0,0
silent,5,0,0,0,0,0,0,0,0,0,0,0,0
apparently,0,0,1,0,0,0,0,0,0,0,0,0,0
case,0,0,0,0,0,0,3,0,0,0,0,0,0
watch,0,0,0,0,0,0,1,0,0,0,0,16,0
air,0,0,0,0,0,0,13,0,0,0,0,0,0
doubtless,0,0,3,0,0,0,0,0,0,0,0,0,0
ride,0,0,0,0,0,0,1,0,0,0,0,17,0
plan,0,0,0,0,0,0,0,0,0,0,0,2,0
reach,0,0,0,0,0,0,1,0,0,0,0,15,0
future,0,0,0,0,0,0,1,0,0,0,0,0,0
forever,0,0,2,0,0,0,0,0,0,0,0,0,0
seventh,4,0,0,0,0,0,0,0,0,0,0,0,0
seven,0,0,0,0,0,0,0,4,0,0,0,0,0
lucky,4,0,0,0,0,0,0,0,0,0,0,0,0
number,0,0,0,0,0,0,4,0,0,0,0,1,0
name,0,0,0,0,0,0,2,0,0,0,0,6,0
curve,0,0,0,0,0,0,4,0,0,0,0,1,0
wind,0,0,0,0,0,0,5,0,0,0,0,16,0
field,0,0,0,0,0,0,8,0,0,0,0,0,0
cover,0,0,0,0,0,0,1,0,0,0,0,7,0
daisy,0,0,0,0,0,0,1,0,0,0,0,0,0
buttercup,0,0,0,0,0,0,2,0,0,0,0,0,0
past,1,3,0,0,0,0,0,0,0,0,0,0,0
group,0,0,0,0,0,0,14,0,0,0,0,0,0
shady,2,0,0,0,0,0,0,0,0,0,0,0,0
sort,0,0,1,0,0,0,12,0,0,0,0,0,0
creature,0,0,0,0,0,0,18,0,0,0,0,0,0
fear,0,0,0,0,0,0,3,0,0,0,0,5,0
choose,0,0,0,0,0,0,0,0,0,0,0,1,0
whistle,0,0,0,0,0,0,0,0,0,0,0,4,0
cheerful,3,0,0,0,0,0,0,0,0,0,0,0,0
tune,0,0,0,0,0,0,3,0,0,0,0,0,0
beguile,0,0,0,0,0,0,0,0,0,0,0,1,0
journey,0,0,0,0,0,0,15,0,0,0,0,0,0
chestnut,0,0,0,0,0,0,1,0,0,0,0,0,0
spot,0,0,0,0,0,0,2,0,0,0,0,0,0
boy,0,0,0,0,0,0,57,0,0,0,0,0,0
dress,0,0,0,0,0,0,4,0,0,0,0,29,0
sailor,0,0,0,0,0,0,15,0,0,0,0,0,0
dig,0,0,0,0,0,0,0,0,0,0,0,13,0
earth,0,0,0,0,0,0,6,0,0,0,0,0,0
wood,0,0,0,0,0,0,5,0,0,0,0,0,0
football,0,0,0,0,0,0,1,0,0,0,0,0,0
halt,0,0,0,0,0,0,1,0,0,0,0,0,0
sober,2,0,0,0,0,0,0,0,0,0,0,0,0
persistent,1,0,0,0,0,0,0,0,0,0,0,0,0
fashion,0,0,0,0,0,0,2,0,0,0,0,0,0
calmly,0,0,2,0,0,0,0,0,0,0,0,0,0
round,12,0,2,0,0,0,0,0,0,0,0,0,0
chubby,6,0,0,0,0,0,0,0,0,0,0,0,0
blue,14,0,0,0,0,0,1,0,0,0,0,0,0
earnest,2,0,0,0,0,0,0,0,0,0,0,0,0
real,7,0,1,0,0,0,0,0,0,0,0,0,0
truly,1,0,0,0,0,0,0,0,0,0,0,0,0
mama,0,0,0,0,0,0,6,0,0,0,0,0,0
pause,0,0,0,0,0,0,0,0,0,0,0,6,0
digging,0,0,0,0,0,0,1,0,0,0,0,0,0
button,0,0,0,0,0,0,10,0,0,0,0,0,0
papa,0,0,0,0,0,0,3,0,0,0,0,0,0
persist,0,0,0,0,0,0,0,0,0,0,0,1,0
zactly,0,0,1,0,0,0,0,0,0,0,0,0,0
admit,0,0,0,0,0,0,0,0,0,0,0,3,0
continue,0,0,0,0,0,0,0,0,0,0,0,17,0
present,13,0,0,0,0,0,9,0,0,0,0,2,0
difficulty,0,0,0,0,0,0,1,0,0,0,0,0,0
curl,0,0,0,0,0,0,5,0,0,0,0,4,0
perfect,3,0,0,0,0,0,0,0,0,0,0,0,0
calmness,0,0,0,0,0,0,1,0,0,0,0,0,0
information,0,0,0,0,0,0,1,0,0,0,0,0,0
evidently,0,0,1,0,0,0,0,0,0,0,0,0,0
year,0,0,0,0,0,0,3,0,0,0,0,0,0
young,10,0,0,0,0,0,0,0,0,0,0,0,0
prettily,0,0,5,0,0,0,0,0,0,0,0,0,0
pain,0,0,0,0,0,0,1,0,0,0,0,0,0
lonely,3,0,0,0,0,0,0,0,0,0,0,0,0
wonder,0,0,0,0,0,0,8,0,0,0,0,10,0
lie,0,0,0,0,0,0,0,0,0,0,0,10,0
hat,0,0,0,0,0,0,12,0,0,0,0,0,0
gilt,0,0,0,0,0,0,1,0,0,0,0,0,0
anchor,0,0,0,0,0,0,2,0,0,0,0,0,0
band,0,0,0,0,0,0,17,0,0,0,0,0,0
trouser,0,0,0,0,0,0,3,0,0,0,0,0,0
broad,12,0,0,0,0,0,0,0,0,0,0,0,0
collar,0,0,0,0,0,0,6,0,0,0,0,0,0
blouse,0,0,0,0,0,0,1,0,0,0,0,0,0
gold,7,0,0,0,0,0,14,0,0,0,0,0,0
sew,0,0,0,0,0,0,0,0,0,0,0,2,0
corner,0,0,0,0,0,0,6,0,0,0,0,0,0
sea,0,0,0,0,0,0,2,0,0,0,0,0,0
mean,0,0,0,0,0,0,8,0,0,0,0,12,0
water,0,0,0,0,0,0,19,0,0,0,0,3,0
yard,0,0,0,0,0,0,1,0,0,0,0,0,0
understand,0,0,0,0,0,0,0,0,0,0,0,9,0
ship,0,0,0,0,0,0,6,0,0,0,0,0,0
float,0,0,0,0,0,0,0,0,0,0,0,12,0
ocean,0,0,0,0,0,0,1,0,0,0,0,0,0
wear,0,0,0,0,0,0,0,0,0,0,0,33,0
despair,0,0,0,0,0,0,2,0,0,0,0,0,0
awful,4,0,2,0,0,0,0,0,0,0,0,0,0
use,0,0,0,0,0,0,6,0,0,0,0,9,0
question,0,0,0,0,0,0,8,0,0,0,0,2,0
chap,0,0,0,0,0,0,1,0,0,0,0,0,0
