word,ADJ,ADP,ADV,AUX,INTJ,NOUN,NUM,PRON,VERB
cold,6,0,0,0,0,0,0,0,0
windy,2,0,0,0,0,0,0,0,0
afternoon,0,0,0,0,0,3,0,0,0
sit,0,0,0,0,0,0,0,0,39
fire,0,0,0,0,0,3,0,0,0
feel,0,0,0,0,0,0,0,0,45
lonely,6,0,0,0,0,0,0,0,0
cry,0,0,0,0,0,1,0,0,71
little,65,0,3,0,0,0,0,0,0
suddenly,0,0,25,0,0,0,0,0,0
stern,6,0,0,0,0,0,0,0,0
strange,10,0,0,0,0,0,0,0,0
looking,9,0,0,0,0,0,0,0,0
face,0,0,0,0,0,46,0,0,0
appear,0,0,0,0,0,0,0,0,9
window,0,0,0,0,0,5,0,0,0
open,3,0,0,0,0,0,0,0,11
door,0,0,0,0,0,26,0,0,0
order,0,0,0,0,0,2,0,0,2
faced,2,0,0,0,0,0,0,0,0
lady,0,0,0,0,0,19,0,0,0
shock,0,0,0,0,0,2,0,0,5
obey,0,0,0,0,0,0,0,0,3
wife,0,0,0,0,0,15,0,0,0
say,0,0,0,0,0,0,0,0,154
enter,0,0,0,0,0,0,0,0,10
yes,0,0,0,0,18,0,0,0,0
whisper,0,0,0,0,0,0,0,0,18
tremble,0,0,0,0,0,0,0,0,6
start,0,0,0,0,0,0,0,0,12
sob,0,0,0,0,0,0,0,0,21
look,0,0,0,0,0,0,0,0,104
like,1,30,0,0,0,0,0,0,24
child,0,0,0,0,0,25,0,0,0
answer,0,0,0,0,0,4,0,0,17
tea,0,0,0,0,0,11,0,0,0
well,8,0,7,0,0,0,0,0,0
reply,0,0,0,0,0,3,0,0,32
miserably,0,0,5,0,0,0,0,0,0
mean,0,0,0,0,0,0,0,0,18
terrible,7,0,0,0,0,0,0,0,0
mind,0,0,0,0,0,1,0,0,2
call,0,0,0,0,0,0,0,0,16
bring,0,0,0,0,0,0,0,0,12
continue,0,0,0,0,0,0,0,0,20
talk,0,0,0,0,0,0,0,0,18
sure,19,0,0,0,0,0,0,0,0
bravely,0,0,3,0,0,0,0,0,0
stupid,3,0,0,0,0,0,0,0,0
course,0,0,6,0,0,8,0,0,0
send,0,0,0,0,0,0,0,0,12
school,0,0,0,0,0,26,0,0,0
educate,0,0,0,0,0,0,0,0,4
want,0,0,0,0,0,0,0,0,36
prevent,0,0,0,0,0,0,0,0,4
make,0,0,0,0,0,0,0,0,8
angry,4,0,0,0,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,75
happy,31,0,0,0,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,77
bad,21,0,0,0,0,0,0,0,0
sensible,6,0,0,0,0,0,0,0,0
cooking,0,0,0,0,0,2,0,0,0
thing,0,0,0,0,0,16,0,0,0
love,0,0,0,0,0,39,0,0,54
help,0,0,0,0,0,3,0,0,28
learn,0,0,0,0,0,0,0,0,9
fall,0,0,0,0,0,0,0,0,17
chair,0,0,0,0,0,4,0,0,0
completely,0,0,5,0,0,0,0,0,0
unconscious,3,0,0,0,0,0,0,0,0
realize,0,0,0,0,0,0,0,0,25
situation,0,0,0,0,0,7,0,0,0
take,0,0,0,0,0,0,0,0,38
upstairs,0,0,13,0,0,0,0,0,0
bed,0,0,0,0,0,19,0,0,0
doctor,0,0,0,0,0,7,0,0,0
arrive,0,0,0,0,0,0,0,0,30
stay,0,0,0,0,0,1,0,0,28
evening,0,0,0,0,0,29,0,0,0
care,0,0,0,0,0,14,0,0,6
patient,1,0,0,0,0,1,0,0,0
midnight,0,0,0,0,0,3,0,0,0
downstairs,0,0,9,0,0,0,0,0,0
sitting,0,0,0,0,0,17,0,0,0
room,0,0,0,0,0,51,0,0,0
wait,0,0,0,0,0,0,0,0,18
impatiently,0,0,1,0,0,0,0,0,0
comfortable,10,0,0,0,0,0,0,0,0
madam,0,0,0,0,0,9,0,0,0
politely,0,0,8,0,0,0,0,0,0
strangely,0,0,3,0,0,0,0,0,0
boy,0,0,0,0,0,40,0,0,0
walk,0,0,0,0,0,3,0,0,28
straight,0,0,8,0,0,0,0,0,0
early,2,0,3,0,0,0,0,0,0
childhood,0,0,0,0,0,2,0,0,0
kind,19,0,0,0,0,2,0,0,0
shadow,0,0,0,0,0,3,0,0,0
pass,0,0,0,0,0,0,0,0,13
happiness,0,0,0,0,0,11,0,0,0
good,45,0,0,0,2,0,0,0,0
clothe,0,0,0,0,0,10,0,0,0
gentleman,0,0,0,0,0,17,0,0,0
black,7,0,0,0,0,0,0,0,0
hair,0,0,0,0,0,6,0,0,0
big,1,0,0,0,0,0,0,0,0
moustache,0,0,0,0,0,2,0,0,0
unpleasant,5,0,0,0,0,0,0,0,0
smile,0,0,0,0,0,17,0,0,25
fond,3,0,0,0,0,0,0,0,0
later,0,0,11,0,0,0,0,0,0
short,8,0,0,0,0,0,0,0,0
holiday,0,0,0,0,0,9,0,0,0
friend,0,0,0,0,0,33,0,0,0
brother,0,0,0,0,0,14,0,0,0
coast,0,0,0,0,0,1,0,0,0
week,0,0,0,0,0,21,0,0,0
excited,3,0,0,0,0,0,0,0,0
climb,0,0,0,0,0,0,0,0,4
cart,0,0,0,0,0,12,0,0,0
sad,9,0,0,0,0,0,0,0,0
goodbye,0,0,0,0,2,10,0,0,0
shoulder,0,0,0,0,0,7,0,0,0
wave,0,0,0,0,0,10,0,0,3
driver,0,0,0,0,0,4,0,0,0
horse,0,0,0,0,0,15,0,0,0
drive,0,0,0,0,0,0,0,0,9
village,0,0,0,0,0,3,0,0,0
get,0,0,0,0,0,0,0,0,29
journey,0,0,0,0,0,8,0,0,0
round,0,7,4,0,0,0,0,0,0
ship,0,0,0,0,0,10,0,0,0
sand,0,0,0,0,0,3,0,0,0
delight,0,0,0,0,0,4,0,0,1
reach,0,0,0,0,0,0,0,0,5
chimney,0,0,0,0,0,2,0,0,0
real,3,0,0,0,0,0,0,0,0
imagine,0,0,0,0,0,0,0,0,7
nice,2,0,0,0,0,0,0,0,0
place,0,0,0,0,0,8,0,0,1
clean,6,0,0,0,0,0,0,0,1
tidy,1,0,0,0,0,0,0,0,0
smell,0,0,0,0,0,0,0,0,2
fish,0,0,0,0,0,3,0,0,1
introduce,0,0,0,0,0,0,0,0,5
sailor,0,0,0,0,0,4,0,0,0
adopt,0,0,0,0,0,0,0,0,7
orphan,0,0,0,0,0,3,0,0,0
large,19,0,0,0,0,0,0,0,0
man,0,0,0,0,0,45,0,0,0
gentle,8,0,0,0,0,0,0,0,0
blue,5,0,0,0,0,0,0,0,0
eyed,2,0,0,0,0,0,0,0,0
welcome,1,0,0,0,0,1,0,0,4
warmly,0,0,5,0,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,25
wonderfully,0,0,1,0,0,0,0,0,0
play,0,0,0,0,0,0,0,0,10
day,0,0,0,0,0,68,0,0,0
beach,0,0,0,0,0,8,0,0,0
sleep,0,0,0,0,0,2,0,0,9
childish,2,0,0,0,0,0,0,0,0
way,0,0,0,0,0,27,0,0,0
bitterly,0,0,6,0,0,0,0,0,0
end,0,0,0,0,0,15,0,0,0
home,0,0,18,0,0,13,0,0,0
worriedly,0,0,1,0,0,0,0,0,0
dear,49,0,0,0,0,12,0,0,0
trembling,3,0,0,0,0,0,0,0,0
voice,0,0,0,0,0,7,0,0,0
away,0,0,32,0,0,0,0,0,0
stepfather,0,0,0,0,0,7,0,0,0
deeply,0,0,2,0,0,0,0,0,0
understand,0,0,0,0,0,0,0,0,10
show,0,0,0,0,0,0,0,0,10
miserable,10,0,0,0,0,0,0,0,0
lie,0,0,0,0,0,1,0,0,10
hold,0,0,0,0,0,2,0,0,19
hand,0,0,0,0,0,48,0,0,2
sternly,0,0,2,0,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,40
firm,6,0,0,0,0,10,0,0,0
weak,3,0,0,0,0,0,0,0,0
afraid,13,0,0,0,0,0,0,0,0
right,13,0,3,0,0,1,0,0,0
quickly,0,0,8,0,0,0,0,0,0
sorry,17,0,0,0,0,0,0,0,0
try,0,0,0,0,0,0,0,0,26
leave,0,0,0,0,0,0,0,0,35
angrily,0,0,8,0,0,0,0,0,0
dog,0,0,0,0,0,2,0,0,0
frightened,6,0,0,0,0,0,0,0,0
word,0,0,0,0,0,13,0,0,0
trust,0,0,0,0,0,0,0,0,10
different,4,0,0,0,0,0,0,0,0
instead,0,0,2,0,0,0,0,0,0
hate,0,0,0,0,0,0,0,0,14
influence,0,0,0,0,0,6,0,0,0
sister,0,0,0,0,0,15,0,0,0
tall,4,0,0,0,0,0,0,0,0
dark,6,0,0,0,0,1,0,0,0
frown,0,0,0,0,0,0,0,0,4
sound,0,0,0,0,0,0,0,0,4
think,0,0,0,0,0,0,0,0,90
plan,0,0,0,0,0,5,0,0,8
long,21,0,12,0,0,0,0,0,0
time,0,0,0,0,0,56,0,0,0
intend,0,0,0,0,0,0,0,0,2
work,0,0,0,0,0,22,0,0,24
morning,0,0,0,0,0,18,0,0,0
firmly,0,0,10,0,0,0,0,0,0
breakfast,0,0,0,0,0,2,0,0,0
pretty,11,0,0,0,0,0,0,0,0
thoughtless,1,0,0,0,0,0,0,0,0
worry,0,0,0,0,0,1,0,0,8
food,0,0,0,0,0,10,0,0,0
key,0,0,0,0,0,3,0,0,0
cupboard,0,0,0,0,0,1,0,0,0
blush,0,0,0,0,0,0,0,0,12
ashamed,6,0,0,0,0,0,0,0,0
complete,2,0,0,0,0,0,0,0,0
control,0,0,0,0,0,3,0,0,3
keep,0,0,0,0,0,0,0,0,3
hang,0,0,0,0,0,0,0,0,3
waist,0,0,0,0,0,2,0,0,0
hurry,0,0,0,0,0,0,0,0,6
check,0,0,0,0,0,0,0,0,3
wish,0,0,0,0,0,1,0,0,10
insist,0,0,0,0,0,0,0,0,4
studying,0,0,0,0,0,1,0,0,0
lesson,0,0,0,0,0,4,0,0,0
past,1,0,0,0,0,5,0,0,0
enjoy,0,0,0,0,0,0,0,0,4
study,0,0,0,0,0,6,0,0,4
teach,0,0,0,0,0,0,0,0,4
lot,0,0,0,0,0,13,0,0,0
present,4,0,0,0,0,3,0,0,0
concentrate,0,0,0,0,0,0,0,0,2
sympathetic,2,0,0,0,0,0,0,0,0
encourage,0,0,0,0,0,0,0,0,6
sharp,1,0,0,0,0,0,0,0,0
ear,0,0,0,0,0,3,0,0,0
crossly,0,0,5,0,0,0,0,0,0
character,0,0,0,0,0,9,0,0,0
embarrassed,2,0,0,0,0,0,0,0,0
head,0,0,0,0,0,18,0,0,0
guilty,2,0,0,0,0,0,0,0,0
usual,6,0,0,0,0,0,0,0,0
thin,7,0,0,0,0,0,0,0,0
stick,0,0,0,0,0,8,0,0,0
eye,0,0,0,0,0,29,0,0,0
careful,7,0,0,0,0,0,0,0,0
today,0,0,0,0,0,7,0,0,0
happen,0,0,0,0,0,0,0,0,16
fear,0,0,0,0,0,3,0,0,2
disappear,0,0,0,0,0,0,0,0,4
immediately,0,0,12,0,0,0,0,0,0
memory,0,0,0,0,0,1,0,0,0
question,0,0,0,0,0,10,0,0,0
heavily,0,0,3,0,0,0,0,0,0
pick,0,0,0,0,0,0,0,0,2
sir,0,0,0,0,0,13,0,0,0
listen,0,0,0,0,0,0,0,0,10
bedroom,0,0,0,0,0,5,0,0,0
arm,0,0,0,0,0,16,0,0,0
hit,0,0,0,0,0,0,0,0,5
manage,0,0,0,0,0,0,0,0,8
bite,0,0,0,0,0,0,0,0,3
deep,0,0,1,0,0,0,0,0,0
begin,0,0,0,0,0,0,0,0,21
hard,4,0,11,0,0,0,0,0,0
noise,0,0,0,0,0,3,0,0,0
scream,0,0,0,0,0,2,0,0,2
outside,0,3,2,0,0,0,0,0,0
moment,0,0,0,0,0,30,0,0,0
lock,0,0,0,0,0,0,0,0,3
sore,1,0,0,0,0,0,0,0,0
bleed,0,0,0,0,0,0,0,0,1
floor,0,0,0,0,0,5,0,0,0
quiet,6,0,0,0,0,0,0,0,0
move,0,0,0,0,0,0,0,0,7
bread,0,0,0,0,0,6,0,0,0
milk,0,0,0,0,0,2,0,0,0
night,0,0,0,0,0,29,0,0,0
year,0,0,0,0,0,20,0,0,0
fifth,1,0,0,0,0,0,0,0,0
keyhole,0,0,0,0,0,1,0,0,0
message,0,0,0,0,0,7,0,0,0
boarding,0,0,0,0,0,3,0,0,0
forget,0,0,0,0,0,0,0,0,9
need,0,0,0,0,0,2,0,0,14
cross,1,0,0,0,0,2,0,0,1
murdstone,0,0,0,0,0,1,0,0,0
write,0,0,0,0,0,0,0,0,14
thank,0,0,0,0,0,0,0,0,11
tear,0,0,0,0,0,13,0,0,0
roll,0,0,0,0,0,0,0,0,3
especially,0,0,5,0,0,0,0,0,0
promise,0,0,0,0,0,0,0,0,9
wickedness,0,0,0,0,0,3,0,0,0
pack,0,0,0,0,0,0,0,0,6
case,0,0,0,0,0,22,0,0,0
allow,0,0,0,0,0,0,0,0,7
quick,2,0,0,0,0,0,0,0,0
slowly,0,0,5,0,0,0,0,0,0
loudly,0,0,3,0,0,0,0,0,0
run,0,0,0,0,0,0,0,0,13
road,0,0,0,0,0,8,0,0,0
stop,0,0,0,0,0,0,0,0,18
difficulty,0,0,0,0,0,2,0,0,0
breathlessly,0,0,1,0,0,0,0,0,0
purse,0,0,0,0,0,5,0,0,0
paper,0,0,0,0,0,2,0,0,0
bag,0,0,0,0,0,3,0,0,0
close,0,0,6,0,0,0,0,0,1
fat,4,0,0,0,0,0,0,0,0
body,0,0,0,0,0,7,0,0,0
breathe,0,0,0,0,0,0,0,0,2
jump,0,0,0,0,0,0,0,0,5
dry,1,0,0,0,0,0,0,0,6
special,1,0,0,0,0,0,0,0,0
cake,0,0,0,0,0,3,0,0,0
bright,3,0,0,0,0,0,0,0,0
shilling,0,0,0,0,0,12,0,0,0
coin,0,0,0,0,0,1,0,0,0
red,6,0,0,0,0,0,0,0,0
clearly,0,0,8,0,0,0,0,0,0
conversation,0,0,0,0,0,12,0,0,0
have,0,0,0,0,0,0,0,0,4
finish,0,0,0,0,0,0,0,0,7
offer,0,0,0,0,0,0,0,0,12
great,16,0,0,0,0,0,0,0,0
interest,0,0,0,0,0,6,0,0,0
silence,0,0,0,0,0,4,0,0,0
repeat,0,0,0,0,0,0,0,0,5
surprised,14,0,0,0,0,0,0,0,0
pleased,11,0,0,0,0,0,0,0,0
willing,8,0,0,0,0,0,0,0,0
innocently,0,0,1,0,0,0,0,0,0
wonder,0,0,0,0,0,1,0,0,12
return,0,0,0,0,0,0,0,0,26
tomorrow,0,0,0,0,0,5,0,0,0
silent,3,0,0,0,0,0,0,0,0
rest,0,0,0,0,0,9,0,0,1
hotel,0,0,0,0,0,7,0,0,0
letter,0,0,0,0,0,11,0,0,0
safely,0,0,2,0,0,0,0,0,0
distance,0,0,0,0,0,1,0,0,0
coach,0,0,0,0,0,15,0,0,0
travel,0,0,0,0,0,0,0,0,12
station,0,0,0,0,0,5,0,0,0
collect,0,0,0,0,0,0,0,0,1
teacher,0,0,0,0,0,7,0,0,0
choose,0,0,0,0,0,0,0,0,6
building,0,0,0,0,0,5,0,0,0
dusty,5,0,0,0,0,0,0,0,0
playground,0,0,0,0,0,1,0,0,0
surround,0,0,0,0,0,0,0,0,5
high,3,0,3,0,0,0,0,0,0
brick,0,0,0,0,0,1,0,0,0
wall,0,0,0,0,0,4,0,0,0
deserted,1,0,0,0,0,0,0,0,0
punishment,0,0,0,0,0,1,0,0,0
headmaster,0,0,0,0,0,4,0,0,0
dirty,5,0,0,0,0,0,0,0,0
classroom,0,0,0,0,0,2,0,0,0
unwashed,1,0,0,0,0,0,0,0,0
eat,0,0,0,0,0,0,0,0,9
supper,0,0,0,0,0,6,0,0,0
sign,0,0,0,0,0,3,0,0,0
wear,0,0,0,0,0,0,0,0,4
neck,0,0,0,0,0,2,0,0,0
forward,0,0,4,0,0,0,0,0,0
meet,0,0,0,0,0,0,0,0,22
laugh,0,0,0,0,0,0,0,0,10
force,0,0,0,0,0,0,0,0,1
comfortably,0,0,1,0,0,0,0,0,0
purple,2,0,0,0,0,0,0,0,0
nose,0,0,0,0,0,1,0,0,0
armchair,0,0,0,0,0,2,0,0,0
bottle,0,0,0,0,0,7,0,0,0
glass,0,0,0,0,0,6,0,0,0
unpleasantly,0,0,5,0,0,0,0,0,0
strong,14,0,0,0,0,0,0,0,0
pull,0,0,0,0,0,0,0,0,3
violently,0,0,2,0,0,0,0,0,0
pain,0,0,0,0,0,2,0,0,0
bang,0,0,0,0,0,0,0,0,2
table,0,0,0,0,0,1,0,0,0
sudden,1,0,0,0,0,0,0,0,0
shout,0,0,0,0,0,1,0,0,5
hide,0,0,0,0,0,0,0,0,3
hour,0,0,0,0,0,6,0,0,0
cruel,2,0,0,0,0,0,0,0,0
unlucki,1,0,0,0,0,0,0,0,0
notice,0,0,0,0,0,0,0,0,12
intelligent,5,0,0,0,0,0,0,0,0
curly,4,0,0,0,0,0,0,0,0
haired,8,0,0,0,0,0,0,0,0
figure,0,0,0,0,0,5,0,0,0
friendly,4,0,0,0,0,0,0,0,0
turn,0,0,0,0,0,0,0,0,22
upside,0,0,1,0,0,0,0,0,0
suggest,0,0,0,0,0,0,0,0,10
wine,0,0,0,0,0,10,0,0,0
tin,0,0,0,0,0,1,0,0,0
biscuit,0,0,0,0,0,1,0,0,0
sort,0,0,0,0,0,1,0,0,0
worried,7,0,0,0,0,0,0,0,0
worth,1,0,0,0,0,1,0,0,0
drink,0,0,0,0,0,1,0,0,15
lay,0,0,0,0,0,0,0,0,2
moonlight,0,0,0,0,0,1,0,0,0
invite,0,0,0,0,0,0,0,0,8
pleasant,8,0,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,0,13
country,0,0,0,0,0,6,0,0,0
habit,0,0,0,0,0,1,0,0,0
regularly,0,0,3,0,0,0,0,0,0
heavy,2,0,0,0,0,0,0,0,0
carry,0,0,0,0,0,0,0,0,12
dare,0,0,0,0,0,0,0,0,4
admire,0,0,0,0,0,0,0,0,10
tired,9,0,0,0,0,0,0,0,0
awake,1,0,0,0,0,0,0,0,0
goodnight,0,0,0,0,4,0,0,0,0
put,0,0,0,0,0,0,0,0,2
gratefully,0,0,3,0,0,0,0,0,0
sleepily,0,0,1,0,0,0,0,0,0
pity,0,0,0,0,0,1,0,0,0
careless,2,0,0,0,0,0,0,0,0
confident,4,0,0,0,0,0,0,0,0
manner,0,0,0,0,0,2,0,0,0
throw,0,0,0,0,0,0,0,0,5
people,0,0,0,0,0,18,0,0,0
properly,0,0,2,0,0,0,0,0,0
cheer,0,0,0,0,0,0,0,0,2
lucky,2,0,0,0,0,0,0,0,0
spite,0,0,0,0,0,3,0,0,0
difference,0,0,0,0,0,1,0,0,0
age,0,0,0,0,0,3,0,0,0
glad,16,0,0,0,0,0,0,0,0
delighted,11,0,0,0,0,0,0,0,0
possible,6,0,0,0,0,0,0,0,0
stand,0,0,0,0,0,0,0,0,11
shall,0,0,0,10,0,0,0,0,0
normal,2,0,0,0,0,0,0,0,0
birthday,0,0,0,0,0,4,0,0,0
icy,2,0,0,0,0,0,0,0,0
weather,0,0,0,0,0,2,0,0,0
blow,0,0,0,0,0,0,0,0,2
finger,0,0,0,0,0,1,0,0,0
rub,0,0,0,0,0,0,0,0,3
warm,4,0,0,0,0,0,0,0,0
freezing,1,0,0,0,0,0,0,0,0
gladly,0,0,2,0,0,0,0,0,0
unusual,3,0,0,0,0,0,0,0,0
kindly,0,0,7,0,0,0,0,0,0
accept,0,0,0,0,0,0,0,0,11
one,0,0,0,0,0,1,0,0,0
dangerously,0,0,1,0,0,0,0,0,0
ill,9,0,0,0,0,0,0,0,0
mist,0,0,0,0,0,4,0,0,0
burn,0,0,0,0,0,0,0,0,3
truth,0,0,0,0,0,2,0,0,0
dead,9,0,0,0,0,0,0,0,0
world,0,0,0,0,0,12,0,0,0
funeral,0,0,0,0,0,5,0,0,0
firmness,0,0,0,0,0,1,0,0,0
proud,7,0,0,0,0,0,0,0,0
deathly,1,0,0,0,0,0,0,0,0
stillness,0,0,0,0,0,1,0,0,0
fresh,5,0,0,0,0,0,0,0,0
lovely,11,0,0,0,0,0,0,0,0
forgetful,1,0,0,0,0,0,0,0,0
sweet,10,0,0,0,0,0,0,0,0
loving,3,0,0,0,0,0,0,0,0
water,0,0,0,0,0,7,0,0,0
sun,0,0,0,0,0,1,0,0,0
rise,0,0,0,0,0,0,0,0,3
innocent,6,0,0,0,0,0,0,0,0
surprise,0,0,0,0,0,5,0,0,1
agree,0,0,0,0,0,0,0,0,23
naturally,0,0,2,0,0,0,0,0,0
cheerful,12,0,0,0,0,0,0,0,0
aloud,0,0,2,0,0,0,0,0,0
exactly,0,0,2,0,0,0,0,0,0
generous,3,0,0,0,0,0,0,0,0
disappointed,2,0,0,0,0,0,0,0,0
intelligence,0,0,0,0,0,1,0,0,0
beauty,0,0,0,0,0,2,0,0,0
laughingly,0,0,1,0,0,0,0,0,0
refuse,0,0,0,0,0,0,0,0,4
story,0,0,0,0,0,7,0,0,0
clever,4,0,0,0,0,0,0,0,0
eagerly,0,0,1,0,0,0,0,0,0
shine,0,0,0,0,0,0,0,0,5
lip,0,0,0,0,0,2,0,0,0
happily,0,0,6,0,0,0,0,0,0
frequent,2,0,0,0,0,0,0,0,0
visitor,0,0,0,0,0,2,0,0,0
explain,0,0,0,0,0,0,0,0,8
able,11,0,0,0,0,0,0,0,0
use,0,0,0,0,0,0,0,0,3
rid,0,0,0,0,0,0,0,0,1
expensive,3,0,0,0,0,0,0,0,0
finally,0,0,6,0,0,0,0,0,0
arrange,0,0,0,0,0,0,0,0,7
warehouse,0,0,0,0,0,8,0,0,0
city,0,0,0,0,0,9,0,0,0
near,1,11,0,0,0,0,0,0,0
river,0,0,0,0,0,3,0,0,0
job,0,0,0,0,0,6,0,0,0
wash,0,0,0,0,0,0,0,0,4
fill,0,0,0,0,0,0,0,0,3
pay,0,0,0,0,0,0,0,0,15
worker,0,0,0,0,0,1,0,0,0
coarse,2,0,0,0,0,0,0,0,0
rough,3,0,0,0,0,0,0,0,0
condition,0,0,0,0,0,2,0,0,0
describe,0,0,0,0,0,0,0,0,1
horror,0,0,0,0,0,5,0,0,0
position,0,0,0,0,0,5,0,0,0
manager,0,0,0,0,0,2,0,0,0
office,0,0,0,0,0,11,0,0,0
middle,1,0,0,0,0,2,0,0,0
aged,1,0,0,0,0,0,0,0,0
bald,1,0,0,0,0,0,0,0,0
egg,0,0,0,0,0,1,0,0,0
spare,1,0,0,0,0,0,0,0,1
rent,0,0,0,0,0,1,0,0,7
obviously,0,0,1,0,0,0,0,0,0
let,0,0,0,0,0,0,0,0,12
furniture,0,0,0,0,0,2,0,0,0
woman,0,0,0,0,0,8,0,0,0
twin,0,0,0,0,0,3,0,0,0
experience,0,0,0,0,0,4,0,0,0
son,0,0,0,0,0,8,0,0,0
daughter,0,0,0,0,0,10,0,0,0
owe,0,0,0,0,0,0,0,0,2
creditor,0,0,0,0,0,7,0,0,0
blood,0,0,0,0,0,1,0,0,0
stone,0,0,0,0,0,1,0,0,0
earn,0,0,0,0,0,0,0,0,7
grow,0,0,0,0,0,0,0,0,2
constantly,0,0,2,0,0,0,0,0,0
payment,0,0,0,0,0,2,0,0,0
meal,0,0,0,0,0,4,0,0,0
irregular,1,0,0,0,0,0,0,0,0
mood,0,0,0,0,0,4,0,0,0
vary,0,0,0,0,0,0,0,0,1
accord,0,0,0,0,0,0,0,0,1
depressed,6,0,0,0,0,0,0,0,0
brush,0,0,0,0,0,0,0,0,2
shoe,0,0,0,0,0,1,0,0,0
singe,0,0,0,0,0,0,0,0,3
song,0,0,0,0,0,5,0,0,0
similar,3,0,0,0,0,0,0,0,0
undo,0,0,0,0,0,0,0,0,1
wild,3,0,0,0,0,0,0,0,0
desperate,6,0,0,0,0,0,0,0,0
cheerfully,0,0,5,0,0,0,0,0,0
wage,0,0,0,0,0,1,0,0,0
hardly,0,0,2,0,0,0,0,0,0
cheese,0,0,0,0,0,2,0,0,0
twice,0,0,1,0,0,0,0,0,0
lend,0,0,0,0,0,0,0,0,6
police,0,0,0,0,0,2,0,0,0
arrest,0,0,0,0,0,0,0,0,1
debt,0,0,0,0,0,7,0,0,0
broken,4,0,0,0,0,0,0,0,0
hearted,1,0,0,0,0,0,0,0,0
hope,0,0,0,0,0,6,0,0,13
warning,0,0,0,0,0,2,0,0,0
pound,0,0,0,0,0,7,0,0,0
nineteen,0,0,0,0,0,0,2,0,0
result,0,0,0,0,0,2,0,0,0
misery,0,0,0,0,0,1,0,0,0
beer,0,0,0,0,0,2,0,0,0
joke,0,0,0,0,0,1,0,0,1
prison,0,0,0,0,0,2,0,0,0
free,4,0,0,0,0,0,0,0,0
unwillingly,0,0,1,0,0,0,0,0,0
celebrate,0,0,0,0,0,0,0,0,2
share,0,0,0,0,0,0,0,0,7
grandly,0,0,1,0,0,0,0,0,0
believe,0,0,0,0,0,0,0,0,9
business,0,0,0,0,0,12,0,0,0
ready,3,0,0,0,0,0,0,0,0
desert,0,0,0,0,0,0,0,0,3
uncomfortable,7,0,0,0,0,0,0,0,0
calm,11,0,0,0,0,0,0,0,1
change,0,0,0,0,0,3,0,0,10
survive,0,0,0,0,0,0,0,0,1
relation,0,0,0,0,0,1,0,0,0
following,1,0,0,0,0,0,0,0,0
witness,0,0,0,0,0,1,0,0,0
push,0,0,0,0,0,0,0,0,2
roughly,0,0,1,0,0,0,0,0,0
