word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
deserted,10,0,0,0,0,0,0,0,0,0,0,0,0
sea,0,0,0,0,0,0,0,72,0,0,0,0,0
doubt,0,0,18,0,0,0,0,14,0,0,0,7,0
vessel,0,0,0,0,0,0,0,115,0,0,0,0,0
pass,0,0,0,0,0,0,0,0,0,0,0,60,0
port,0,0,0,0,0,0,0,7,0,0,0,0,0
hour,0,0,0,0,0,0,0,64,0,0,0,0,0
colonist,0,0,0,0,0,0,0,179,0,0,0,0,0
definitely,0,0,2,0,0,0,0,0,0,0,0,0,0
know,0,0,0,0,0,0,0,0,0,0,0,104,0
expect,0,0,0,0,0,0,0,0,0,0,0,17,0
have,0,0,0,0,0,0,0,0,0,0,0,55,0
immediately,0,0,28,0,0,0,0,0,0,0,0,0,0
call,0,0,0,0,0,0,0,0,0,0,0,12,0
dining,0,0,0,0,0,0,0,4,0,0,0,0,0
room,0,0,0,0,0,0,0,19,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,0,0,0,21,0
happen,0,0,0,0,0,0,0,0,0,0,0,23,0
seize,0,0,0,0,0,0,0,0,0,0,0,23,0
telescope,0,0,0,0,0,0,0,7,0,0,0,0,0
rapidly,0,0,18,0,0,0,0,0,0,0,0,0,0
sweep,0,0,0,0,0,0,0,0,0,0,0,2,0
horizon,0,0,0,0,0,0,0,15,0,0,0,0,0
stop,0,0,0,0,0,0,0,3,0,0,0,21,0
indicate,0,0,0,0,0,0,0,0,0,0,0,12,0
point,0,0,0,0,0,0,0,29,0,0,0,13,0
imperceptible,1,0,0,0,0,0,0,0,0,0,0,0,0
spot,0,0,0,0,0,0,0,14,0,0,0,0,0
photographic,1,0,0,0,0,0,0,0,0,0,0,0,0
bless,0,0,0,0,0,0,0,0,0,0,0,3,0
exclaim,0,0,0,0,0,0,0,0,0,0,0,43,0
voice,0,0,0,0,0,0,0,18,0,0,0,0,0
express,0,0,0,0,0,0,0,0,0,0,0,7,0
great,54,0,0,0,0,0,0,0,0,0,0,0,0
satisfaction,0,0,0,0,0,0,0,5,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,0,0,0,67,0
answer,0,0,0,0,0,0,0,8,0,0,0,98,0
rigging,0,0,0,0,0,0,0,6,0,0,0,0,0
bit,0,0,0,0,0,0,0,2,0,0,0,0,0
hull,0,0,0,0,0,0,0,21,0,0,0,0,0
see,0,0,0,0,0,0,0,0,0,0,0,76,0
lad,0,0,0,0,0,0,0,14,0,0,0,0,0
wait,0,0,0,0,0,0,0,0,0,0,0,41,0
reply,0,0,0,0,0,0,0,12,0,0,0,88,0
considerable,9,0,0,0,0,0,0,0,0,0,0,0,0
time,0,0,0,0,0,0,0,128,0,0,0,0,0
settler,0,0,0,0,0,0,0,52,0,0,0,0,0
remain,0,0,0,0,0,0,0,3,0,0,0,72,0
silent,12,0,0,0,0,0,0,0,0,0,0,0,0
give,0,0,0,0,0,0,0,0,0,0,0,27,0
thought,0,0,0,0,0,0,0,16,0,0,0,0,0
emotion,0,0,0,0,0,0,0,13,0,0,0,0,0
fear,0,0,0,0,0,0,0,9,0,0,0,33,0
hope,0,0,0,0,0,0,0,19,0,0,0,15,0
arouse,0,0,0,0,0,0,0,0,0,0,0,2,0
incident,0,0,0,0,0,0,0,14,0,0,0,0,0
important,21,0,0,0,0,0,0,0,0,0,0,0,0
occur,0,0,0,0,0,0,0,0,0,0,0,23,0
arrival,0,0,0,0,0,0,0,15,0,0,0,0,0
certainly,0,0,19,0,0,0,0,0,0,0,0,0,0
abandon,0,0,0,0,0,0,0,0,0,0,0,13,0
sterile,1,0,0,0,0,0,0,0,0,0,0,0,0
islet,0,0,0,0,0,0,0,37,0,0,0,0,0
constantly,0,0,5,0,0,0,0,0,0,0,0,0,0
contend,0,0,0,0,0,0,0,0,0,0,0,6,0
cruel,1,0,0,0,0,0,0,0,0,0,0,0,0
nature,0,0,0,0,0,0,0,13,0,0,0,0,0
miserable,2,0,0,0,0,0,0,0,0,0,0,0,0
existence,0,0,0,0,0,0,0,14,0,0,0,0,0
incessantly,0,0,5,0,0,0,0,0,0,0,0,0,0
torment,0,0,0,0,0,0,0,0,0,0,0,1,0
longing,0,0,0,0,0,0,0,1,0,0,0,0,0
return,0,0,0,0,0,0,0,19,0,0,0,76,0
inhabit,0,0,0,0,0,0,0,0,0,0,0,5,0
country,0,0,0,0,0,0,0,19,0,0,0,0,0
especially,0,0,8,0,0,0,0,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,0,0,0,28,0
happy,3,0,0,0,0,0,0,0,0,0,0,0,0
rich,6,0,0,0,0,0,0,5,0,0,0,0,0
leave,0,0,0,0,0,0,0,4,0,0,0,85,0
regret,0,0,0,0,0,0,0,2,0,0,0,3,0
accustomed,8,0,0,0,0,0,0,0,0,0,0,0,0
new,33,0,0,0,0,0,0,0,0,0,0,0,0
life,0,0,0,0,0,0,0,43,0,0,0,0,0
midst,0,0,0,0,0,0,0,11,0,0,0,0,0
domain,0,0,0,0,0,0,0,7,0,0,0,0,0
intelligence,0,0,0,0,0,0,0,5,0,0,0,0,0
civilized,2,0,0,0,0,0,0,0,0,0,0,0,0
rate,0,0,0,0,0,0,0,23,0,0,0,0,0
ship,0,0,0,0,0,0,0,39,0,0,0,0,0
bring,0,0,0,0,0,0,0,0,0,0,0,56,0
news,0,0,0,0,0,0,0,9,0,0,0,0,0
native,6,0,0,0,0,0,0,1,0,0,0,0,0
land,0,0,0,0,0,0,0,20,0,0,0,25,0
conceive,0,0,0,0,0,0,0,0,0,0,0,3,0
deeply,0,0,8,0,0,0,0,0,0,0,0,0,0
heart,0,0,0,0,0,0,0,23,0,0,0,0,0
move,0,0,0,0,0,0,0,0,0,0,0,15,0
take,0,0,0,0,0,0,0,0,0,0,0,82,0
glass,0,0,0,0,0,0,0,9,0,0,0,0,0
rest,0,0,0,0,0,0,0,11,0,0,0,6,0
window,0,0,0,0,0,0,0,17,0,0,0,0,0
attentively,0,0,10,0,0,0,0,0,0,0,0,0,0
examine,0,0,0,0,0,0,0,0,0,0,0,20,0
distance,0,0,0,0,0,0,0,20,0,0,0,1,0
mile,0,0,0,0,0,0,0,41,0,0,0,0,0
east,1,0,0,0,0,0,0,9,0,0,0,0,0
mean,0,0,0,0,0,0,0,34,0,0,0,3,0
signalize,0,0,0,0,0,0,0,0,0,0,0,3,0
presence,0,0,0,0,0,0,0,24,0,0,0,0,0
flag,0,0,0,0,0,0,0,12,0,0,0,0,0
perceive,0,0,0,0,0,0,0,0,0,0,0,10,0
gun,0,0,0,0,0,0,0,48,0,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,0,0,49,0
fire,0,0,0,0,0,0,0,47,0,0,0,40,0
visible,7,0,0,0,0,0,0,0,0,0,0,0,0
certain,21,0,0,0,0,0,0,0,0,0,0,0,0
overtop,0,0,0,0,0,0,0,0,0,0,0,1,0
escape,0,0,0,0,0,0,0,3,0,0,0,40,0
notice,0,0,0,0,0,0,0,11,0,0,0,4,0
lookout,0,0,0,0,0,0,0,1,0,0,0,0,0
simple,8,0,0,0,0,0,0,0,0,0,0,0,0
map,0,0,0,0,0,0,0,3,0,0,0,0,0
mention,0,0,0,0,0,0,0,0,0,0,0,1,0
route,0,0,0,0,0,0,0,3,0,0,0,0,0
usually,0,0,3,0,0,0,0,0,0,0,0,0,0
follow,0,0,0,0,0,0,0,0,0,0,0,45,0
polynesian,4,0,0,0,0,0,0,0,0,0,0,0,0
american,3,0,0,0,0,0,0,0,0,0,0,0,0
coast,0,0,0,0,0,0,0,25,0,0,0,1,0
question,0,0,0,0,0,0,0,25,0,0,0,1,0
cry,0,0,0,0,0,0,0,12,0,0,0,32,0
say,0,0,0,0,0,0,0,0,0,0,0,232,0
yacht,0,0,0,0,0,0,0,12,0,0,0,0,0
someday,0,0,1,0,0,0,0,0,0,0,0,0,0
fetch,0,0,0,0,0,0,0,0,0,0,0,3,0
far,0,0,19,0,0,0,0,0,0,0,0,0,0
distant,13,0,2,0,0,0,0,0,0,0,0,0,0
stand,0,0,0,0,0,0,0,0,0,0,0,26,0
separate,1,0,0,0,0,0,0,0,0,0,0,13,0
longitude,0,0,0,0,0,0,0,3,0,0,0,0,0
seventy,0,0,0,0,0,0,0,0,1,0,0,0,0
latitude,0,0,0,0,0,0,0,8,0,0,0,0,0
send,0,0,0,0,0,0,0,0,0,0,0,25,0
opinion,0,0,0,0,0,0,0,17,0,0,0,0,0
go,0,0,0,0,0,0,0,0,0,0,0,52,0
telegraphic,4,0,0,0,0,0,0,0,0,0,0,0,0
apparatus,0,0,0,0,0,0,0,9,0,0,0,0,0
place,0,0,0,0,0,0,0,38,0,0,0,20,0
corral,1,0,0,0,0,0,0,154,0,0,0,0,0
possible,46,0,0,0,0,0,0,0,0,0,0,0,0
speed,0,0,0,0,0,0,0,4,0,0,0,0,0
minute,2,0,0,0,0,0,0,27,0,0,0,0,0
bell,0,0,0,0,0,0,0,4,0,0,0,0,0
sound,2,0,0,0,0,0,0,10,0,0,0,3,0
continue,0,0,0,0,0,0,0,0,0,0,0,28,0
watch,0,0,0,0,0,0,0,4,0,0,0,22,0
recognize,0,0,0,0,0,0,0,0,0,0,0,12,0
difficulty,0,0,0,0,0,0,0,11,0,0,0,0,0
sail,0,0,0,0,0,0,0,7,0,0,0,11,0
board,0,0,0,0,0,0,0,30,0,0,0,0,0
add,0,0,0,0,0,0,0,0,0,0,0,26,0
agitate,0,0,0,0,0,0,0,0,0,0,0,1,0
exceedingly,0,0,1,0,0,0,0,0,0,0,0,0,0
yes,0,0,0,0,0,0,47,0,0,0,0,0,0
worthy,4,0,0,0,0,0,0,0,0,0,0,0,0
pray,0,0,0,0,0,0,0,0,0,0,0,2,0
suspicious,7,0,0,0,0,0,0,0,0,0,0,0,0
ill,2,0,1,0,0,0,0,0,0,0,0,0,0
fame,0,0,0,0,0,0,0,0,0,0,0,1,0
visit,0,0,0,0,0,0,0,7,0,0,0,14,0
pirate,0,0,0,0,0,0,0,54,0,0,0,0,0
defend,0,0,0,0,0,0,0,0,0,0,0,13,0
boy,0,0,0,0,0,0,0,24,0,0,0,0,0
engineer,0,0,0,0,0,0,0,168,0,0,0,0,0
smile,0,0,0,0,0,0,0,5,0,0,0,4,0
well,15,0,10,0,0,0,0,0,0,0,0,0,0
useless,10,0,0,0,0,0,0,0,0,0,0,0,0
observation,0,0,0,0,0,0,0,8,0,0,0,0,0
unknown,18,0,0,0,0,0,0,0,0,0,0,0,0
navigator,0,0,0,0,0,0,0,1,0,0,0,0,0
mark,0,0,0,0,0,0,0,6,0,0,0,6,0
recent,4,0,0,0,0,0,0,0,0,0,0,0,0
think,0,0,0,0,0,0,0,0,0,0,0,83,0
sufficient,9,0,0,0,0,0,0,0,0,0,0,0,0
motive,0,0,0,0,0,0,0,3,0,0,0,0,0
find,0,0,0,0,0,0,0,0,0,0,0,102,0
try,0,0,0,0,0,0,0,0,0,0,0,18,0
avoid,0,0,0,0,0,0,0,0,0,0,0,2,0
duty,0,0,0,0,0,0,0,11,0,0,0,0,0
captain,0,0,0,0,0,0,0,68,0,0,0,0,0
survey,0,0,0,0,0,0,0,1,0,0,0,13,0
position,0,0,0,0,0,0,0,17,0,0,0,0,0
suppose,0,0,0,0,0,0,0,0,0,0,0,23,0
anchor,0,0,0,0,0,0,0,14,0,0,0,5,0
cable,0,0,0,0,0,0,0,12,0,0,0,0,0
length,0,0,0,0,0,0,0,26,0,0,0,0,0
shall,0,0,0,74,0,0,0,0,0,0,0,0,0
sudden,4,0,0,0,0,0,0,0,0,0,0,0,0
moment,0,0,0,0,0,0,0,81,0,0,0,0,0
calm,13,0,0,0,0,0,0,2,0,0,0,2,0
tone,0,0,0,0,0,0,0,7,0,0,0,0,0
usual,7,0,0,0,0,0,0,0,0,0,0,0,0
friend,0,0,0,0,0,0,0,34,0,0,0,0,0
ought,0,0,0,27,0,0,0,0,0,0,0,0,0
passage,0,0,0,0,0,0,0,16,0,0,0,0,0
possession,0,0,0,0,0,0,0,11,0,0,0,0,0
wish,0,0,0,0,0,0,0,16,0,0,0,33,0
colonize,0,0,0,0,0,0,0,0,0,0,0,1,0
endow,0,0,0,0,0,0,0,0,0,0,0,4,0
useful,9,0,0,0,0,0,0,0,0,0,0,0,0
station,0,0,0,0,0,0,0,4,0,0,0,1,0
hurrah,0,0,0,0,0,0,3,1,0,0,0,0,0
small,12,0,0,0,0,0,0,0,0,0,0,0,0
present,9,0,0,0,0,0,0,3,0,0,0,8,0
colonization,0,0,0,0,0,0,0,1,0,0,0,0,0
finish,0,0,0,0,0,0,0,0,0,0,0,18,0
name,0,0,0,0,0,0,0,3,0,0,0,4,0
natural,7,0,0,0,0,0,0,0,0,0,0,0,0
fresh,10,0,0,0,0,0,0,0,0,0,0,0,0
water,0,0,0,0,0,0,0,98,0,0,0,4,0
road,0,0,0,0,0,0,0,37,0,0,0,0,0
telegraph,0,0,0,0,0,0,0,3,0,0,0,0,0
dockyard,0,0,0,0,0,0,0,11,0,0,0,0,0
manufactory,0,0,0,0,0,0,0,2,0,0,0,0,0
inscribe,0,0,0,0,0,0,0,0,0,0,0,2,0
absence,0,0,0,0,0,0,0,6,0,0,0,0,0
observe,0,0,0,0,0,0,0,0,0,0,0,43,0
hang,0,0,0,0,0,0,0,0,0,0,0,8,0
sailor,0,0,0,0,0,0,0,81,0,0,0,0,0
guard,0,0,0,0,0,0,0,11,0,0,0,7,0
trust,0,0,0,0,0,0,0,0,0,0,0,1,0
steal,0,0,0,0,0,0,0,0,0,0,0,3,0
like,2,39,0,0,0,0,0,0,0,0,0,12,0
pocket,0,0,0,0,0,0,0,1,0,0,0,0,0
swell,0,0,0,0,0,0,0,1,0,0,0,4,0
certainty,0,0,0,0,0,0,0,2,0,0,0,0,0
near,7,25,8,0,0,0,0,0,0,0,0,0,0
direction,0,0,0,0,0,0,0,21,0,0,0,0,0
determine,0,0,0,0,0,0,0,0,0,0,0,2,0
wind,0,0,0,0,0,0,0,20,0,0,0,0,0
blow,0,0,0,0,0,0,0,6,0,0,0,21,0
northeast,0,0,1,0,0,0,0,4,0,0,0,0,0
probability,0,0,0,0,0,0,0,3,0,0,0,0,0
starboard,3,0,0,0,0,0,0,0,0,0,0,0,0
tack,0,0,0,0,0,0,0,2,0,0,0,1,0
favorable,8,0,0,0,0,0,0,0,0,0,0,0,0
afraid,3,0,0,0,0,0,0,0,0,0,0,0,0
approach,0,0,0,0,0,0,0,5,0,0,0,27,0
shallow,2,0,0,0,0,0,0,1,0,0,0,0,0
chart,0,0,0,0,0,0,0,4,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,0,0,0,34,0
enter,0,0,0,0,0,0,0,0,0,0,0,27,0
service,0,0,0,0,0,0,0,13,0,0,0,0,0
gentleman,0,0,0,0,0,0,0,12,0,0,0,0,0
hand,0,0,0,0,0,0,0,61,0,0,0,1,0
custom,0,0,0,0,0,0,0,1,0,0,0,0,0
lead,1,0,0,0,0,0,0,1,0,0,0,18,0
beg,0,0,0,0,0,0,0,0,0,0,0,3,0
reason,0,0,0,0,0,0,0,16,0,0,0,3,0
pale,4,0,0,0,0,0,0,0,0,0,0,2,0
slightly,0,0,8,0,0,0,0,0,0,0,0,0,0
eye,0,0,0,0,0,0,0,31,0,0,0,0,0
dim,1,0,0,0,0,0,0,0,0,0,0,0,0
lean,0,0,0,0,0,0,0,0,0,0,0,4,0
look,0,0,0,0,0,0,0,1,0,0,0,23,0
carefully,0,0,13,0,0,0,0,0,0,0,0,0,0
purpose,0,0,0,0,0,0,0,3,0,0,0,1,0
home,0,0,1,0,0,0,0,1,0,0,0,0,0
murmur,0,0,0,0,0,0,0,1,0,0,0,13,0
word,0,0,0,0,0,0,0,42,0,0,0,0,0
lip,0,0,0,0,0,0,0,6,0,0,0,0,0
involuntarily,0,0,1,0,0,0,0,0,0,0,0,0,0
head,0,0,0,0,0,0,0,23,0,0,0,0,0
droop,0,0,0,0,0,0,0,0,0,0,0,1,0
solitude,0,0,0,0,0,0,0,2,0,0,0,0,0
desert,0,0,0,0,0,0,0,3,0,0,0,1,0
expiation,0,0,0,0,0,0,0,2,0,0,0,0,0
penitent,0,0,0,0,0,0,0,1,0,0,0,0,0
pardon,0,0,0,0,0,0,0,0,0,0,0,3,0
necessary,52,0,0,0,0,0,0,1,0,0,0,0,0
utter,1,0,0,0,0,0,0,0,0,0,0,23,0
steam,0,0,0,0,0,0,0,5,0,0,0,0,0
trace,0,0,0,0,0,0,0,21,0,0,0,3,0
smoke,0,0,0,0,0,0,0,28,0,0,0,3,0
simply,0,0,12,0,0,0,0,0,0,0,0,0,0
anxious,7,0,0,0,0,0,0,0,0,0,0,0,0
economize,0,0,0,0,0,0,0,0,0,0,0,4,0
coal,0,0,0,0,0,0,0,2,0,0,0,0,0
right,25,0,5,0,0,0,0,12,0,0,0,0,0
extinguish,0,0,0,0,0,0,0,0,0,0,0,10,0
soon,0,0,48,0,0,0,0,0,0,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,0,0,1,0
corner,0,0,0,0,0,0,0,9,0,0,0,0,0
discuss,0,0,0,0,0,0,0,0,0,0,0,8,0
strange,13,0,0,0,0,0,0,0,0,0,0,0,0
conversation,0,0,0,0,0,0,0,9,0,0,0,0,0
mood,0,0,0,0,0,0,0,1,0,0,0,0,0
work,0,0,0,0,0,0,0,43,0,0,0,17,0
particularly,0,0,4,0,0,0,0,0,0,0,0,0,0
nervous,2,0,0,0,0,0,0,0,0,0,0,0,0
able,31,0,0,0,0,0,0,0,0,0,0,0,0
curiosity,0,0,0,0,0,0,0,2,0,0,0,0,0
maintain,0,0,0,0,0,0,0,0,0,0,0,4,0
manner,0,0,0,0,0,0,0,12,0,0,0,0,0
master,0,0,0,0,0,0,0,18,0,0,0,0,0
plunge,0,0,0,0,0,0,0,0,0,0,0,8,0
deep,11,0,2,0,0,0,0,0,0,0,0,0,0
desire,0,0,0,0,0,0,0,5,0,0,0,8,0
nearer,0,2,0,0,0,0,0,0,0,0,0,0,0
aid,0,0,0,0,0,0,0,8,0,0,0,4,0
ascertain,0,0,0,0,0,0,0,0,0,0,0,11,0
brig,0,0,0,0,0,0,0,86,0,0,0,0,0
malay,1,0,0,0,0,0,0,0,0,0,0,0,0
proa,0,0,0,0,0,0,0,2,0,0,0,0,0
generally,0,0,2,0,0,0,0,0,0,0,0,0,0
reasonable,2,0,0,0,0,0,0,0,0,0,0,0,0
believe,0,0,0,0,0,0,0,0,0,0,0,28,0
apprehension,0,0,0,0,0,0,0,2,0,0,0,0,0
justify,0,0,0,0,0,0,0,0,0,0,0,4,0
vicinity,0,0,0,0,0,0,0,3,0,0,0,0,0
fraught,1,0,0,0,0,0,0,0,0,0,0,0,0
danger,0,0,0,0,0,0,0,34,0,0,0,0,0
examination,0,0,0,0,0,0,0,7,0,0,0,0,0
positively,0,0,1,0,0,0,0,0,0,0,0,0,0
affirm,0,0,0,0,0,0,0,0,0,0,0,3,0
rig,0,0,0,0,0,0,0,1,0,0,0,4,0
obliquely,0,0,1,0,0,0,0,0,0,0,0,0,0
topsail,0,0,0,0,0,0,0,1,0,0,0,0,0
gallant,0,0,0,0,0,0,0,1,0,0,0,0,0
confirm,0,0,0,0,0,0,0,0,0,0,0,2,0
disappear,0,0,0,0,0,0,0,0,0,0,0,28,0
southwest,1,0,0,0,0,0,0,1,0,0,0,0,0
ascend,0,0,0,0,0,0,0,0,0,0,0,15,0
height,0,0,0,0,0,0,0,24,0,0,0,0,0
provoke,0,0,0,0,0,0,0,0,0,0,0,3,0
evening,0,0,0,0,0,0,0,19,0,0,0,0,0
twilight,0,0,0,0,0,0,0,3,0,0,0,0,0
extremely,0,0,8,0,0,0,0,0,0,0,0,0,0
difficult,19,0,0,0,0,0,0,0,0,0,0,0,0
night,0,0,0,0,0,0,0,49,0,0,0,0,0
light,2,0,0,0,0,0,0,42,0,0,0,17,0
signal,0,0,0,0,0,0,0,7,0,0,0,1,0
retain,0,0,0,0,0,0,0,0,0,0,0,4,0
presentiment,0,0,0,0,0,0,0,3,0,0,0,0,0
affirmative,1,0,0,0,0,0,0,0,0,0,0,0,0
foresee,0,0,0,0,0,0,0,0,0,0,0,4,0
future,3,0,0,0,0,0,0,12,0,0,0,0,0
store,0,0,0,0,0,0,0,10,0,0,0,2,0
known,8,0,0,0,0,0,0,0,0,0,0,0,0
neglect,0,0,0,0,0,0,0,0,0,0,0,2,0
opportunity,0,0,0,0,0,0,0,8,0,0,0,0,0
offer,0,0,0,0,0,0,0,0,0,0,0,9,0
create,0,0,0,0,0,0,0,0,0,0,0,1,0
everlasting,1,0,0,0,0,0,0,0,0,0,0,0,0
decide,0,0,0,0,0,0,0,0,0,0,0,14,0
nightfall,0,0,0,0,0,0,0,2,0,0,0,0,0
immense,11,0,0,0,0,0,0,0,0,0,0,0,0
blaze,0,0,0,0,0,0,0,1,0,0,0,1,0
necessarily,0,0,4,0,0,0,0,0,0,0,0,0,0
attract,0,0,0,0,0,0,0,0,0,0,0,4,0
attention,0,0,0,0,0,0,0,11,0,0,0,0,0
prepare,0,0,0,0,0,0,0,0,0,0,0,8,0
alter,0,0,0,0,0,0,0,0,0,0,0,2,0
course,0,0,3,0,0,0,0,14,0,0,0,0,0
directly,0,0,9,0,0,0,0,0,0,0,0,0,0
good,64,0,0,0,0,0,0,2,0,0,0,0,0
sailer,0,0,0,0,0,0,0,2,0,0,0,0,0
departure,0,0,0,0,0,0,0,9,0,0,0,0,0
chimney,0,0,0,0,0,0,0,7,0,0,0,0,0
discern,0,0,0,0,0,0,0,0,0,0,0,2,0
mast,0,0,0,0,0,0,0,6,0,0,0,0,0
clear,5,0,1,0,0,0,0,0,0,0,0,10,0
easy,8,0,0,0,0,0,0,0,0,0,0,0,0
let,0,0,0,0,0,0,0,0,0,0,0,24,0
fall,0,0,0,0,0,0,0,2,0,0,0,61,0
range,0,0,0,0,0,0,0,12,0,0,0,0,0
ton,0,0,0,0,0,0,0,6,0,0,0,0,0
burden,0,0,0,0,0,0,0,1,0,0,0,0,0
wonderfully,0,0,1,0,0,0,0,0,0,0,0,0,0
narrow,13,0,0,0,0,0,0,0,0,0,0,0,0
maste,0,0,0,0,0,0,0,0,0,0,0,1,0
admirably,0,0,1,0,0,0,0,0,0,0,0,0,0
build,0,0,0,0,0,0,0,1,0,0,0,11,0
rapid,8,0,0,0,0,0,0,0,0,0,0,0,0
nation,0,0,0,0,0,0,0,3,0,0,0,0,0
belong,0,0,0,0,0,0,0,0,0,0,0,9,0
float,0,0,0,0,0,0,0,0,0,0,0,16,0
peak,0,0,0,0,0,0,0,5,0,0,0,0,0
distinguish,0,0,0,0,0,0,0,0,0,0,0,7,0
color,1,0,0,0,0,0,0,9,0,0,0,0,0
evident,17,0,0,0,0,0,0,0,0,0,0,0,0
intention,0,0,0,0,0,0,0,10,0,0,0,0,0
consequently,0,0,13,0,0,0,0,0,0,0,0,0,0
today,0,0,0,0,0,0,0,1,0,0,0,0,0
morrow,0,0,0,0,0,0,0,10,0,0,0,0,0
late,4,0,1,0,0,0,0,0,0,0,0,0,0
acquaintance,0,0,0,0,0,0,0,1,0,0,0,0,0
mind,0,0,0,0,0,0,0,12,0,0,0,2,0
deal,0,0,0,0,0,0,0,1,0,0,0,6,0
sorry,1,0,0,0,0,0,0,0,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,0,0,36,0
begin,0,0,0,0,0,0,0,0,0,0,0,28,0
fade,0,0,0,0,0,0,0,0,0,0,0,4,0
breeze,0,0,0,0,0,0,0,8,0,0,0,0,0
ensign,0,0,0,0,0,0,0,1,0,0,0,0,0
fold,0,0,0,0,0,0,0,2,0,0,0,3,0
english,5,0,0,0,0,0,0,0,0,0,0,0,0
red,2,0,0,0,0,0,0,1,0,0,0,0,0
easily,0,0,16,0,0,0,0,0,0,0,0,0,0
french,4,0,0,0,0,0,0,0,0,0,0,0,0
german,1,0,0,0,0,0,0,0,0,0,0,0,0
white,7,0,0,0,0,0,0,0,0,0,0,0,0
yellow,1,0,0,0,0,0,0,1,0,0,0,0,0
meet,0,0,0,0,0,0,0,0,0,0,0,12,0
chilean,1,0,0,0,0,0,0,0,0,0,0,0,0
tri,1,0,0,0,0,0,0,0,0,0,0,0,0
brazilian,1,0,0,0,0,0,0,0,0,0,0,0,0
green,4,0,0,0,0,0,0,0,0,0,0,0,0
black,12,0,0,0,0,0,0,0,0,0,0,0,0
hoarse,4,0,0,0,0,0,0,0,0,0,0,0,0
somber,6,0,0,0,0,0,0,0,0,0,0,0,0
bunting,0,0,0,0,0,0,0,1,0,0,0,0,0
consider,0,0,0,0,0,0,0,0,0,0,0,8,0
scour,0,0,0,0,0,0,0,0,0,0,0,3,0
compete,0,0,0,0,0,0,0,0,0,0,0,1,0
infest,0,0,0,0,0,0,0,0,0,0,0,2,0
shore,0,0,0,0,0,0,0,45,0,0,0,0,0
ready,38,0,0,0,0,0,0,0,0,0,0,0,0
magazine,0,0,0,0,0,0,0,12,0,0,0,0,0
cargo,0,0,0,0,0,0,0,5,0,0,0,0,0
sheltered,1,0,0,0,0,0,0,0,0,0,0,0,0
winter,0,0,0,0,0,0,0,16,0,0,0,0,0
month,0,0,0,0,0,0,0,38,0,0,0,0,0
honest,13,0,0,0,0,0,0,0,0,0,0,0,0
destine,0,0,0,0,0,0,0,0,0,0,0,3,0
transform,0,0,0,0,0,0,0,0,0,0,0,3,0
