word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,VERB
door,0,0,0,0,0,0,28,0,0,0
study,0,0,0,0,0,0,1,0,0,0
room,0,0,0,0,0,0,77,0,0,0
long,22,0,4,0,0,0,0,0,0,0
let,0,0,0,0,0,0,0,0,0,9
light,0,0,0,0,0,0,13,0,0,1
shadow,0,0,0,0,0,0,6,0,0,0
corner,0,0,0,0,0,0,3,0,0,0
piece,0,0,0,0,0,0,6,0,0,0
furniture,0,0,0,0,0,0,2,0,0,0
book,0,0,0,0,0,0,6,0,0,0
guitar,0,0,0,0,0,0,3,0,0,0
life,0,0,0,0,0,0,24,0,0,0
happiness,0,0,0,0,0,0,4,0,0,0
fill,0,0,0,0,0,0,0,0,0,11
air,0,0,0,0,0,0,4,0,0,0
get,0,0,0,0,0,0,0,0,0,7
welcome,0,0,0,0,0,0,0,0,0,2
warmly,0,0,1,0,0,0,0,0,0,0
polite,1,0,0,0,0,0,0,0,0,0
pleased,3,0,0,0,0,0,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,12
moment,0,0,0,0,0,0,16,0,0,0
watch,0,0,0,0,0,0,1,0,0,5
surprise,0,0,0,0,0,0,2,0,0,0
change,0,0,0,0,0,0,1,0,0,9
meeting,0,0,0,0,0,0,2,0,0,0
pale,7,0,0,0,0,0,0,0,0,0
clear,4,0,1,0,0,0,0,0,0,0
lip,0,0,0,0,0,0,4,0,0,0
soft,8,0,0,0,0,0,0,0,0,0
hair,0,0,0,0,0,0,2,0,0,0
skin,0,0,0,0,0,0,2,0,0,0
white,13,0,0,0,0,0,1,0,0,0
bright,1,0,0,0,0,0,0,0,0,0
different,6,0,0,0,0,0,0,0,0,0
frighten,0,0,0,0,0,0,0,0,0,6
wild,17,0,0,0,0,0,0,0,0,0
ghostly,2,0,0,0,0,0,0,0,0,0
head,0,0,0,0,0,0,16,0,0,0
quickly,0,0,4,0,0,0,0,0,0,0
talk,0,0,0,0,0,0,0,0,0,8
lot,0,0,0,0,0,0,6,0,0,0
suddenly,0,0,10,0,0,0,0,0,0,0
silent,4,0,0,0,0,0,0,0,0,0
word,0,0,0,0,0,0,19,0,0,0
hour,0,0,0,0,0,0,13,0,0,0
time,0,0,0,0,0,0,38,0,0,0
difficult,5,0,0,0,0,0,0,0,0,0
voice,0,0,0,0,0,0,11,0,0,0
slow,2,0,0,0,0,0,0,0,0,0
drink,0,0,0,0,0,0,1,0,0,4
hope,0,0,0,0,0,0,3,0,0,5
well,4,0,1,0,0,0,0,0,0,0
explain,0,0,0,0,0,0,0,0,0,5
strongly,0,0,1,0,0,0,0,0,0,0
people,0,0,0,0,0,0,11,0,0,0
eat,0,0,0,0,0,0,0,0,0,1
food,0,0,0,0,0,0,3,0,0,0
tasteless,1,0,0,0,0,0,0,0,0,0
choose,0,0,0,0,0,0,0,0,0,6
clothe,0,0,0,0,0,0,13,0,0,0
hurt,0,0,0,0,0,0,0,0,0,9
flower,0,0,0,0,0,0,2,0,0,0
smell,0,0,0,0,0,0,1,0,0,1
sound,0,0,0,0,0,0,22,0,0,2
ear,0,0,0,0,0,0,5,0,0,0
worst,0,0,1,0,0,0,0,0,0,0
prisoner,0,0,0,0,0,0,1,0,0,0
shall,0,0,0,4,0,0,0,0,0,0
afraid,11,0,0,0,0,0,0,0,0,0
danger,0,0,0,0,0,0,1,0,0,0
fight,0,0,0,0,0,0,3,0,0,6
soon,0,0,13,0,0,0,0,0,0,0
later,0,0,1,0,0,0,0,0,0,0
able,7,0,0,0,0,0,0,0,0,0
conversation,0,0,0,0,0,0,1,0,0,0
learn,0,0,0,0,0,0,0,0,0,6
sure,12,0,0,0,0,0,0,0,0,0
leave,0,0,0,0,0,0,0,0,0,22
believe,0,0,0,0,0,0,0,0,0,3
sadness,0,0,0,0,0,0,3,0,0,0
dear,1,0,0,0,0,0,0,0,0,0
sister,0,0,0,0,0,0,5,0,0,0
seriously,0,0,1,0,0,0,0,0,0,0
near,0,5,5,0,0,0,0,0,0,0
death,0,0,0,0,0,0,16,0,0,0
say,0,0,0,0,0,0,0,0,0,16
blackly,0,0,1,0,0,0,0,0,0,0
world,0,0,0,0,0,0,10,0,0,0
slowly,0,0,15,0,0,0,0,0,0,0
disappear,0,0,0,0,0,0,0,0,0,5
sleep,0,0,0,0,0,0,5,0,0,5
cry,0,0,0,0,0,0,7,0,0,5
understand,0,0,0,0,0,0,0,0,0,4
weak,2,0,0,0,0,0,0,0,0,0
bravely,0,0,2,0,0,0,0,0,0,0
night,0,0,0,0,0,0,23,0,0,0
arrival,0,0,0,0,0,0,2,0,0,0
bed,0,0,0,0,0,0,13,0,0,0
probably,0,0,2,0,0,0,0,0,0,0
shake,0,0,0,0,0,0,0,0,0,11
sadly,0,0,1,0,0,0,0,0,0,0
paint,0,0,0,0,0,0,0,0,0,3
read,0,0,0,0,0,0,0,0,0,12
play,0,0,0,0,0,0,0,0,0,15
try,0,0,0,0,0,0,0,0,0,17
hard,1,0,4,0,0,0,0,0,0,0
realize,0,0,0,0,0,0,0,0,0,11
belong,0,0,0,0,0,0,0,0,0,5
close,1,0,2,0,0,0,0,0,0,8
madness,0,0,0,0,0,0,2,0,0,0
sing,0,0,0,0,0,0,0,0,0,1
song,0,0,0,0,0,0,1,0,0,0
idea,0,0,0,0,0,0,12,0,0,0
important,2,0,0,0,0,0,0,0,0,0
plant,0,0,0,0,0,0,1,0,0,0
build,0,0,0,0,0,0,0,0,0,3
shape,0,0,0,0,0,0,8,0,0,1
fantastic,4,0,0,0,0,0,0,0,0,0
evening,0,0,0,0,0,0,5,0,0,0
quietly,0,0,4,0,0,0,0,0,0,0
decide,0,0,0,0,0,0,0,0,0,7
fortnight,0,0,0,0,0,0,1,0,0,0
vault,0,0,0,0,0,0,6,0,0,0
resting,0,0,0,0,0,0,1,0,0,0
place,0,0,0,0,0,0,6,0,0,1
ask,0,0,0,0,0,0,0,0,0,7
agree,0,0,0,0,0,0,0,0,0,3
coffin,0,0,0,0,0,0,8,0,0,0
prison,0,0,0,0,0,0,3,0,0,0
airless,1,0,0,0,0,0,0,0,0,0
metal,0,0,0,0,0,0,6,0,0,0
gently,0,0,3,0,0,0,0,0,0,0
lift,0,0,0,0,0,0,0,0,0,3
dead,13,0,0,0,0,0,0,0,0,0
woman,0,0,0,0,0,0,3,0,0,0
quiet,4,0,0,0,0,0,0,0,0,0
bear,0,0,0,0,0,0,0,0,0,1
pink,1,0,0,0,0,0,0,0,0,0
colour,0,0,0,0,0,0,6,0,0,0
unchanging,1,0,0,0,0,0,0,0,0,0
half,1,0,0,0,1,0,0,0,0,0
smile,0,0,0,0,0,0,2,0,0,2
fix,0,0,0,0,0,0,0,0,0,1
lock,0,0,0,0,0,0,0,0,0,3
gloomy,3,0,0,0,0,0,0,0,0,0
unhappiness,0,0,0,0,0,0,2,0,0,0
bad,6,0,0,0,0,0,0,0,0,0
move,0,0,0,0,0,0,0,0,0,7
secret,2,0,0,0,0,0,1,0,0,0
mad,11,0,0,0,0,0,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,8
terror,0,0,0,0,0,0,11,0,0,0
seven,0,0,0,0,0,0,0,5,0,0
outside,0,3,10,0,0,0,0,0,0,0
storm,0,0,0,0,0,0,7,0,0,0
calm,5,0,0,0,0,0,0,0,0,1
frightened,9,0,0,0,0,0,0,0,0,0
yes,0,0,0,0,0,8,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,39
low,5,0,0,0,0,0,0,0,0,0
inside,0,9,2,0,0,0,0,0,0,0
walk,0,0,0,0,0,0,1,0,0,14
knock,0,0,0,0,0,0,2,0,0,2
kind,2,0,0,0,0,0,4,0,0,0
terribly,0,0,1,0,0,0,0,0,0,0
wait,0,0,0,0,0,0,0,0,0,4
wind,0,0,0,0,0,0,5,0,0,0
violent,5,0,0,0,0,0,0,0,0,0
crash,0,0,0,0,0,0,1,0,0,2
nearly,0,0,1,0,0,0,0,0,0,0
floor,0,0,0,0,0,0,11,0,0,0
strangely,0,0,3,0,0,0,0,0,0,0
beautiful,4,0,0,0,0,0,0,0,0,0
circle,0,0,0,0,0,0,3,0,0,0
huge,5,0,0,0,0,0,0,0,0,0
moon,0,0,0,0,0,0,4,0,0,0
star,0,0,0,0,0,0,1,0,0,0
push,0,0,0,0,0,0,0,0,0,4
seat,0,0,0,0,0,0,3,0,0,0
dangerous,4,0,0,0,0,0,0,0,0,0
health,0,0,0,0,0,0,1,0,0,0
favourite,3,0,0,0,0,0,0,0,0,0
pick,0,0,0,0,0,0,0,0,0,2
story,0,0,0,0,0,0,9,0,0,0
reading,0,0,0,0,0,0,1,0,0,0
seriousness,0,0,0,0,0,0,1,0,0,0
frightening,4,0,0,0,0,0,0,0,0,0
reach,0,0,0,0,0,0,0,0,0,3
break,0,0,0,0,0,0,0,0,0,7
stick,0,0,0,0,0,0,3,0,0,0
beat,0,0,0,0,0,0,0,0,0,4
wooden,4,0,0,0,0,0,0,0,0,0
pull,0,0,0,0,0,0,0,0,0,7
noise,0,0,0,0,0,0,19,0,0,0
wood,0,0,0,0,0,0,2,0,0,0
forest,0,0,0,0,0,0,1,0,0,0
finish,0,0,0,0,0,0,0,0,0,3
sentence,0,0,0,0,0,0,1,0,0,0
jump,0,0,0,0,0,0,0,0,0,4
far,0,0,5,0,0,0,0,0,0,0
clearly,0,0,8,0,0,0,0,0,0,0
loud,18,0,1,0,0,0,0,0,0,0
enter,0,0,0,0,0,0,0,0,0,9
dragon,0,0,0,0,0,0,5,0,0,0
fire,0,0,0,0,0,0,12,0,0,0
mouth,0,0,0,0,0,0,2,0,0,0
bring,0,0,0,0,0,0,0,0,0,5
fall,0,0,0,0,0,0,0,0,0,14
ground,0,0,0,0,0,0,3,0,0,0
unnatural,1,0,0,0,0,0,0,0,0,0
scream,0,0,0,0,0,0,3,0,0,4
describe,0,0,0,0,0,0,0,0,0,5
hide,0,0,0,0,0,0,0,0,0,11
minute,0,0,0,0,0,0,11,0,0,0
kill,0,0,0,0,0,0,0,0,0,11
turn,0,0,0,0,0,0,0,0,0,12
palace,0,0,0,0,0,0,3,0,0,0
gold,0,0,0,0,0,0,2,0,0,0
tall,8,0,0,0,0,0,0,0,0,0
gate,0,0,0,0,0,0,6,0,0,0
shine,0,0,0,0,0,0,0,0,0,6
silver,1,0,0,0,0,0,1,0,0,0
run,0,0,0,0,0,0,0,0,0,18
coming,0,0,0,0,0,0,1,0,0,0
foot,0,0,0,0,0,0,5,0,0,0
great,8,0,0,0,0,0,0,0,0,0
ringing,0,0,0,0,0,0,3,0,0,0
arm,0,0,0,0,0,0,7,0,0,0
sickly,1,0,0,0,0,0,0,0,0,0
hurried,1,0,0,0,0,0,0,0,0,0
catch,0,0,0,0,0,0,0,0,0,5
alive,3,0,0,0,0,0,0,0,0,0
ago,0,0,2,0,0,0,0,0,0,0
tonight,0,0,0,0,0,0,1,0,0,0
falling,0,0,0,0,0,0,1,0,0,0
fact,0,0,0,0,0,0,9,0,0,0
breaking,0,0,0,0,0,0,1,0,0,0
escape,0,0,0,0,0,0,0,0,0,8
angry,14,0,0,0,0,0,0,0,0,0
footstep,0,0,0,0,0,0,1,0,0,0
beating,0,0,0,0,0,0,3,0,0,0
shout,0,0,0,0,0,0,2,0,0,8
throw,0,0,0,0,0,0,0,0,0,5
dress,0,0,0,0,0,0,0,0,0,4
figure,0,0,0,0,0,0,5,0,0,0
blood,0,0,0,0,0,0,13,0,0,0
torn,1,0,0,0,0,0,0,0,0,0
show,0,0,0,0,0,0,0,0,0,4
mark,0,0,0,0,0,0,6,0,0,0
heavily,0,0,1,0,0,0,0,0,0,0
brother,0,0,0,0,0,0,2,0,0,0
final,1,0,0,0,0,0,0,0,0,0
horror,0,0,0,0,0,0,5,0,0,0
past,0,1,0,0,0,0,0,0,0,0
sudden,2,0,0,0,0,0,0,0,0,0
red,10,0,0,0,0,0,0,0,0,0
roof,0,0,0,0,0,0,2,0,0,0
right,2,0,3,0,0,0,0,0,0,0
shouting,0,0,0,0,0,0,1,0,0,0
thousand,0,0,0,0,0,0,0,3,0,0
broken,2,0,0,0,0,0,0,0,0,0
madman,0,0,0,0,0,0,3,0,0,0
tomorrow,0,0,0,0,0,0,2,0,0,0
today,0,0,0,0,0,0,3,0,0,0
somebody,0,0,0,0,0,0,0,0,4,0
excitable,2,0,0,0,0,0,0,0,0,0
love,0,0,0,0,0,0,1,0,0,10
animal,0,0,0,0,0,0,16,0,0,0
deeply,0,0,4,0,0,0,0,0,0,0
care,0,0,0,0,0,0,5,0,0,0
gentle,2,0,0,0,0,0,0,0,0,0
friendly,2,0,0,0,0,0,0,0,0,0
honest,1,0,0,0,0,0,0,0,0,0
marry,0,0,0,0,0,0,0,0,0,1
luckily,0,0,3,0,0,0,0,0,0,0
wife,0,0,0,0,0,0,14,0,0,0
buy,0,0,0,0,0,0,0,0,0,2
present,0,0,0,0,0,0,1,0,0,0
bird,0,0,0,0,0,0,1,0,0,0
fish,0,0,0,0,0,0,1,0,0,0
dog,0,0,0,0,0,0,1,0,0,0
chicken,0,0,0,0,0,0,1,0,0,0
cat,0,0,0,0,0,0,28,0,0,0
call,0,0,0,0,0,0,0,0,0,3
clever,6,0,0,0,0,0,0,0,0,0
follow,0,0,0,0,0,0,0,0,0,11
drinker,0,0,0,0,0,0,2,0,0,0
alcohol,0,0,0,0,0,0,1,0,0,0
hit,0,0,0,0,0,0,0,0,0,3
cruel,3,0,0,0,0,0,0,0,0,0
safe,3,0,0,0,0,0,0,0,0,0
violence,0,0,0,0,0,0,1,0,0,0
arrive,0,0,0,0,0,0,0,0,0,3
late,0,0,1,0,0,0,0,0,0,0
drunk,2,0,0,0,0,0,0,0,0,0
neck,0,0,0,0,0,0,4,0,0,0
fright,0,0,0,0,0,0,1,0,0,0
bite,0,0,0,0,0,0,0,0,0,1
anger,0,0,0,0,0,0,5,0,0,0
burn,0,0,0,0,0,0,0,0,0,5
hate,0,0,0,0,0,0,1,0,0,13
knife,0,0,0,0,0,0,1,0,0,0
pocket,0,0,0,0,0,0,3,0,0,0
cut,0,0,0,0,0,0,0,0,0,5
socket,0,0,0,0,0,0,2,0,0,0
pain,0,0,0,0,0,0,3,0,0,0
wake,0,0,0,0,0,0,0,0,0,5
morning,0,0,0,0,0,0,6,0,0,0
ashamed,1,0,0,0,0,0,0,0,0,0
forget,0,0,0,0,0,0,0,0,0,8
month,0,0,0,0,0,0,3,0,0,0
surprisingly,0,0,1,0,0,0,0,0,0,0
human,2,0,0,0,0,0,1,0,0,0
stupid,4,0,0,0,0,0,0,0,0,0
evil,12,0,0,0,0,0,0,0,0,0
rope,0,0,0,0,0,0,3,0,0,0
calmly,1,0,4,0,0,0,0,0,0,0
tie,0,0,0,0,0,0,0,0,0,1
round,0,4,1,0,0,0,0,0,0,0
hang,0,0,0,0,0,0,0,0,0,5
poor,1,0,0,0,0,0,0,0,0,0
wet,1,0,0,0,0,0,0,0,0,0
tear,0,0,0,0,0,0,1,0,0,0
bedroom,0,0,0,0,0,0,4,0,0,0
fast,0,0,3,0,0,0,0,0,0,0
destroy,0,0,0,0,0,0,0,0,0,4
group,0,0,0,0,0,0,1,0,0,0
rest,0,0,0,0,0,0,1,0,0,2
impossible,3,0,0,0,0,0,0,0,0,0
outline,0,0,0,0,0,0,0,0,0,1
garden,0,0,0,0,0,0,4,0,0,0
neighbour,0,0,0,0,0,0,4,0,0,0
order,0,0,0,0,0,0,5,0,0,1
plaster,0,0,0,0,0,0,4,0,0,0
reasonable,1,0,0,0,0,0,0,0,0,0
explanation,0,0,0,0,0,0,1,0,0,0
worry,0,0,0,0,0,0,0,0,0,5
sorry,4,0,0,0,0,0,0,0,0,0
street,0,0,0,0,0,0,1,0,0,0
bar,0,0,0,0,0,0,1,0,0,0
touch,0,0,0,0,0,0,0,0,0,6
immediately,0,0,7,0,0,0,0,0,0,0
leg,0,0,0,0,0,0,3,0,0,0
offer,0,0,0,0,0,0,0,0,0,1
barman,0,0,0,0,0,0,1,0,0,0
money,0,0,0,0,0,0,7,0,0,0
stay,0,0,0,0,0,0,0,0,0,3
possible,4,0,0,0,0,0,0,0,0,0
reason,0,0,0,0,0,0,2,0,0,0
lose,0,0,0,0,0,0,0,0,0,7
knee,0,0,0,0,0,0,1,0,0,0
climb,0,0,0,0,0,0,0,0,0,1
chest,0,0,0,0,0,0,1,0,0,0
mention,0,0,0,0,0,0,0,0,0,1
horrible,10,0,0,0,0,0,0,0,0,0
post,0,0,0,0,0,0,1,0,0,0
worried,4,0,0,0,0,0,0,0,0,0
everybody,0,0,0,0,0,0,0,0,3,0
cellar,0,0,0,0,0,0,4,0,0,0
axe,0,0,0,0,0,0,2,0,0,0
explode,0,0,0,0,0,0,0,0,0,1
drive,0,0,0,0,0,0,0,0,0,1
murder,0,0,0,0,0,0,1,0,0,1
plan,0,0,0,0,0,0,11,0,0,3
box,0,0,0,0,0,0,2,0,0,0
chimney,0,0,0,0,0,0,1,0,0,0
brick,0,0,0,0,0,0,4,0,0,0
middle,0,0,0,0,0,0,3,0,0,0
work,0,0,0,0,0,0,4,0,0,2
happily,0,0,1,0,0,0,0,0,0,0
free,3,0,1,0,0,0,0,0,0,0
peaceful,1,0,0,0,0,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,4
question,0,0,0,0,0,0,3,0,0,0
police,0,0,0,0,0,0,2,0,0,0
fourth,2,0,0,0,0,0,0,0,0,0
search,0,0,0,0,0,0,0,0,0,3
ready,1,0,0,0,0,0,0,0,0,0
unworried,1,0,0,0,0,0,0,0,0,0
gentleman,0,0,0,0,0,0,3,0,0,0
unlike,0,1,0,0,0,0,0,0,0,0
baby,0,0,0,0,0,0,1,0,0,0
endless,1,0,0,0,0,0,0,0,0,0
rise,0,0,0,0,0,0,0,0,0,2
policeman,0,0,0,0,0,0,4,0,0,0
murderer,0,0,0,0,0,0,1,0,0,0
country,0,0,0,0,0,0,3,0,0,0
deadly,2,0,0,0,0,0,0,0,0,0
bleed,0,0,0,0,0,0,0,0,0,1
thirty,0,0,0,0,0,0,0,1,0,0
fearless,2,0,0,0,0,0,0,0,0,0
refuse,0,0,0,0,0,0,0,0,0,4
trouble,0,0,0,0,0,0,3,0,0,4
enjoy,0,0,0,0,0,0,0,0,0,2
invite,0,0,0,0,0,0,0,0,0,5
brave,4,0,0,0,0,0,0,0,0,0
castle,0,0,0,0,0,0,12,0,0,0
extraordinary,1,0,0,0,0,0,0,0,0,0
key,0,0,0,0,0,0,1,0,0,0
amuse,0,0,0,0,0,0,0,0,0,3
wine,0,0,0,0,0,0,7,0,0,0
actor,0,0,0,0,0,0,1,0,0,0
musician,0,0,0,0,0,0,3,0,0,0
dancer,0,0,0,0,0,0,3,0,0,0
fifth,3,0,0,0,0,0,0,0,0,0
sixth,2,0,0,0,0,0,0,0,0,0
wonderful,2,0,0,0,0,0,0,0,0,0
masked,6,0,0,0,0,0,0,0,0,0
ball,0,0,0,0,0,0,5,0,0,0
course,0,0,1,0,0,0,3,0,0,0
party,0,0,0,0,0,0,5,0,0,0
dance,0,0,0,0,0,0,1,0,0,2
join,0,0,0,0,0,0,0,0,0,1
left,3,0,0,0,0,0,1,0,0,0
passage,0,0,0,0,0,0,2,0,0,0
coloured,2,0,0,0,0,0,0,0,0,0
glass,0,0,0,0,0,0,4,0,0,0
example,0,0,0,0,0,0,1,0,0,0
blue,5,0,0,0,0,0,1,0,0,0
second,2,0,0,0,0,0,6,0,0,0
purple,4,0,0,0,0,0,0,0,0,0
green,2,0,0,0,0,0,1,0,0,0
orange,1,0,0,0,0,0,1,0,0,0
violet,1,0,0,0,0,0,1,0,0,0
seventh,1,0,0,0,0,0,0,0,0,0
thick,1,0,0,0,0,0,0,0,0,0
carpet,0,0,0,0,0,0,3,0,0,0
candle,0,0,0,0,0,0,4,0,0,0
basket,0,0,0,0,0,0,1,0,0,0
opposite,0,1,0,0,0,0,0,0,0,0
firelight,0,0,0,0,0,0,1,0,0,0
farth,1,0,0,0,0,0,0,0,0,0
clock,0,0,0,0,0,0,7,0,0,0
chime,0,0,0,0,0,0,4,0,0,3
silence,0,0,0,0,0,0,3,0,0,0
passing,0,0,0,0,0,0,2,0,0,0
chiming,0,0,0,0,0,0,1,0,0,0
laugh,0,0,0,0,0,0,0,0,0,7
pretend,0,0,0,0,0,0,0,0,0,4
return,0,0,0,0,0,0,0,0,0,3
painting,0,0,0,0,0,0,1,0,0,0
cloak,0,0,0,0,0,0,13,0,0,0
mask,0,0,0,0,0,0,8,0,0,0
wear,0,0,0,0,0,0,0,0,0,5
put,0,0,0,0,0,0,0,0,0,1
ugly,1,0,0,0,0,0,0,0,0,0
surprising,2,0,0,0,0,0,0,0,0,0
brighter,0,0,1,0,0,0,0,0,0,0
pleasure,0,0,0,0,0,0,3,0,0,0
singe,0,0,0,0,0,0,0,0,0,1
ring,0,0,0,0,0,0,0,0,0,7
midnight,0,0,0,0,0,0,3,0,0,0
uncomfortable,1,0,0,0,0,0,0,0,0,0
stranger,0,0,0,0,0,0,7,0,0,0
crowd,0,0,0,0,0,0,3,0,0,0
imagination,0,0,0,0,0,0,2,0,0,0
everyday,2,0,0,0,0,0,0,0,0,0
cruell,1,0,0,0,0,0,0,0,0,0
