word,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,NUM,VERB,X
faced,7,0,0,0,0,0,0,0,0,0
hollow,24,0,0,0,0,0,8,0,1,0
brush,0,0,0,0,0,0,8,0,0,0
shoot,0,0,0,0,0,0,4,0,1,0
fungus,0,0,0,0,0,0,10,0,0,0
stem,0,0,0,0,0,0,13,0,0,0
guiara,0,0,0,0,0,0,1,0,0,0
punare,0,0,0,0,0,0,1,0,0,0
indian,8,0,0,0,0,0,0,0,0,0
historical,3,0,0,0,0,0,0,0,0,0
cuban,6,0,0,0,0,0,0,0,0,0
hispaniolan,1,0,0,0,0,0,0,0,0,0
edible,6,0,0,0,0,0,0,0,0,0
puerto,2,0,0,0,0,0,0,0,0,0
rican,2,0,0,0,0,0,0,0,0,0
corozal,1,0,0,0,0,0,0,0,0,0
fifth,1,0,0,0,0,0,0,0,0,0
relate,0,0,0,0,0,0,0,0,11,0
exotic,2,0,0,0,0,0,0,0,0,0
hutia,0,0,0,0,0,0,19,0,0,0
chapter,0,0,0,0,0,0,1,0,0,0
array,0,0,0,0,0,0,2,0,0,0
late,17,0,1,0,0,0,0,0,0,0
oligocene,7,0,0,0,0,0,0,0,0,0
robust,8,0,0,0,0,0,0,0,0,0
stout,14,0,0,0,0,0,0,0,0,0
sparsely,0,0,8,0,0,0,0,0,0,0
harsh,8,0,0,0,0,0,0,0,0,0
slate,0,0,0,0,0,0,3,0,0,0
less,23,0,0,0,0,0,0,0,0,0
exclude,0,0,0,0,0,0,0,0,5,0
chestnut,1,0,0,0,0,0,6,0,0,0
bright,8,0,0,0,0,0,0,0,0,0
hill,0,0,0,0,0,0,2,0,0,0
upland,1,0,0,0,0,0,1,0,0,0
northwestern,15,0,0,0,0,0,0,0,0,0
remove,0,0,0,0,0,0,0,0,3,0
loosen,0,0,0,0,0,0,0,0,6,0
rhizomy,0,0,0,0,0,0,1,0,0,0
extensive,19,0,0,0,0,0,0,0,0,0
system,0,0,0,0,0,0,14,0,0,0
material,0,0,0,0,0,0,7,0,0,0
later,1,0,4,0,0,0,0,0,0,0
report,0,0,0,0,0,0,0,0,11,0
venture,0,0,0,0,0,0,0,0,2,0
sugarcane,0,0,0,0,0,0,3,0,0,0
rocky,28,0,0,0,0,0,0,0,0,0
meadow,0,0,0,0,0,0,32,0,0,0
tea,0,0,0,0,0,0,1,0,0,0
extent,0,0,0,0,0,0,1,0,0,0
unknown,6,0,0,0,0,0,0,0,0,0
chinese,5,0,0,0,0,0,0,0,0,0
hoary,10,0,0,0,0,0,0,0,0,0
miocene,1,0,0,0,0,0,1,0,0,0
indica,0,0,0,0,0,0,3,0,0,1
blackish,10,0,0,0,0,0,0,0,0,0
subcontinent,0,0,0,0,0,0,3,0,0,0
probably,0,0,34,0,0,0,0,0,0,0
inadvertent,1,0,0,0,0,0,0,0,0,0
intentional,1,0,0,0,0,0,0,0,0,0
western,33,0,0,0,0,0,0,0,0,0
mainland,0,0,0,0,0,0,6,0,0,0
twilight,0,0,0,0,0,0,1,0,0,0
destructive,2,0,0,0,0,0,0,0,0,0
aggressive,6,0,0,0,0,0,0,0,0,0
concrete,1,0,0,0,0,0,0,0,0,0
cellar,0,0,0,0,0,0,1,0,0,0
warehouse,0,0,0,0,0,0,1,0,0,0
teak,0,0,0,0,0,0,2,0,0,0
cultivated,3,0,0,0,0,0,0,0,0,0
pristine,1,0,0,0,0,0,0,0,0,0
original,1,0,0,0,0,0,0,0,0,0
ecologically,0,0,3,0,0,0,0,0,0,0
marshlike,1,0,0,0,0,0,0,0,0,0
north,34,0,5,0,0,0,4,0,0,0
push,0,0,0,0,0,0,0,0,10,0
interval,0,0,0,0,0,0,2,0,0,0
conceal,0,0,0,0,0,0,0,0,3,0
entrance,0,0,0,0,0,0,18,0,0,0
exit,0,0,0,0,0,0,3,0,1,0
bulb,0,0,0,0,0,0,4,0,0,0
succulent,7,0,0,0,0,0,0,0,0,0
confluence,0,0,0,0,0,0,1,0,0,0
river,0,0,0,0,0,0,14,0,0,0
reed,0,0,0,0,0,0,2,0,0,0
platform,0,0,0,0,0,0,5,0,0,0
superficially,0,0,1,0,0,0,0,0,0,0
ratlike,5,0,0,0,0,0,0,0,0,0
rounded,14,0,0,0,0,0,0,0,0,0
digit,0,0,0,0,0,0,18,0,0,0
padded,2,0,0,0,0,0,0,0,0,0
tubercle,0,0,0,0,0,0,3,0,0,0
nodule,0,0,0,0,0,0,1,0,0,0
traction,0,0,0,0,0,0,1,0,0,0
curved,11,0,0,0,0,0,0,0,0,0
second,6,0,0,0,0,0,9,0,0,0
underneath,0,0,1,0,0,0,0,0,0,0
stiff,9,0,0,0,0,0,0,0,0,0
grooming,0,0,0,0,0,0,3,0,0,0
comb,0,0,0,0,0,0,2,0,2,0
project,0,0,0,0,0,0,0,0,5,0
middle,6,0,0,0,0,0,4,0,0,0
coloured,12,0,0,0,0,0,0,0,0,0
shrub,0,0,0,0,0,0,23,0,0,0
bud,0,0,0,0,0,0,10,0,0,0
proximity,0,0,0,0,0,0,1,0,0,0
latrine,0,0,0,0,0,0,1,0,0,0
compose,0,0,0,0,0,0,0,0,3,0
fece,0,0,0,0,0,0,4,0,0,0
glue,0,0,0,0,0,0,0,0,1,0
urine,0,0,0,0,0,0,4,0,0,0
liquid,0,0,0,0,0,0,1,0,0,0
eventually,0,0,2,0,0,0,0,0,0,0
oblativa,0,0,0,0,0,0,1,0,0,0
burial,0,0,0,0,0,0,1,0,0,0
site,0,0,0,0,0,0,16,0,0,0
speculation,0,0,0,0,0,0,1,0,0,0
little,24,0,1,0,0,0,0,0,0,0
specimen,0,0,0,0,0,0,4,0,0,0
cloud,0,0,0,0,0,0,17,0,0,0
mile,0,0,0,0,0,0,6,0,0,0
coastal,15,0,0,0,0,0,0,0,0,0
foothill,0,0,0,0,0,0,5,0,0,0
abrocoma,0,0,0,0,0,0,1,0,0,0
brushy,5,0,0,0,0,0,0,0,0,0
rockless,1,0,0,0,0,0,0,0,0,0
sea,0,0,0,0,0,0,16,0,0,0
degu,0,0,0,0,0,0,13,0,0,0
mother,0,0,0,0,0,0,20,0,0,0
boliviensis,0,0,0,0,0,0,1,0,0,0
shrubby,4,0,0,0,0,0,0,0,0,0
altitude,0,0,0,0,0,0,5,0,0,0
ashy,1,0,0,0,0,0,0,0,0,0
vaccarum,0,0,0,0,0,0,1,0,0,0
cliff,0,0,0,0,0,0,8,0,0,0
viscacha,0,0,0,0,0,0,17,0,0,1
cloudrunner,0,0,0,0,0,0,1,0,0,0
bushy,28,0,0,0,0,0,0,0,0,0
cream,0,0,0,0,0,0,4,0,0,0
interrupt,0,0,0,0,0,0,0,0,2,0
distinguish,0,0,0,0,0,0,0,0,8,0
offshore,1,0,0,0,0,0,0,0,0,0
tender,5,0,0,0,0,0,0,0,0,0
recent,4,0,0,0,0,0,0,0,0,0
undiscovered,1,0,0,0,0,0,0,0,0,0
intimately,0,0,1,0,0,0,0,0,0,0
owe,0,0,0,0,0,0,0,0,9,0
overhunting,0,0,0,0,0,0,1,0,0,0
wavy,1,0,0,0,0,0,0,0,0,0
unique,10,0,0,0,0,0,0,0,0,0
polymorphic,1,0,0,0,0,0,0,0,0,0
version,0,0,0,0,0,0,4,0,0,0
tawny,4,0,0,0,0,0,0,0,0,0
orange,4,0,0,0,0,0,11,0,0,0
tricoloured,1,0,0,0,0,0,0,0,0,0
ecological,10,0,0,0,0,0,0,0,0,0
exist,0,0,0,0,0,0,0,0,12,0
oak,0,0,0,0,0,0,3,0,0,0
pine,0,0,0,0,0,0,5,0,0,0
cavity,0,0,0,0,0,0,8,0,0,0
inside,0,6,0,0,0,0,0,0,0,0
fern,0,0,0,0,0,0,4,0,0,0
observe,0,0,0,0,0,0,0,0,8,0
crested,4,0,0,0,0,0,0,0,0,0
east,2,0,6,0,0,0,1,0,0,0
mane,0,0,0,0,0,0,3,0,0,0
blotch,0,0,0,0,0,0,1,0,0,0
broad,13,0,0,0,0,0,0,0,0,0
bordered,2,0,0,0,0,0,0,0,0,0
band,0,0,0,0,0,0,7,0,0,0
glandular,3,0,0,0,0,0,0,0,0,0
erect,1,0,0,0,0,0,0,0,3,0
disturb,0,0,0,0,0,0,0,0,4,0
bipedal,3,0,0,0,0,0,0,0,0,0
tufte,0,0,0,0,0,0,0,0,3,0
line,0,0,0,0,0,0,3,0,6,0
external,9,0,0,0,0,0,0,0,0,0
alongside,0,3,0,0,0,0,0,0,0,0
mouth,0,0,0,0,0,0,19,0,0,0
evert,0,0,0,0,0,0,0,0,2,0
cleaning,0,0,0,0,0,0,2,0,0,0
facial,10,0,0,0,0,0,0,0,0,0
strip,0,0,0,0,0,0,2,0,0,0
hip,0,0,0,0,0,0,3,0,0,0
tuft,0,0,0,0,0,0,3,0,0,0
hop,0,0,0,0,0,0,2,0,5,0
bound,0,0,0,0,0,0,3,0,0,0
foreleg,0,0,0,0,0,0,7,0,0,0
traverse,0,0,0,0,0,0,0,0,1,0
clean,1,0,0,0,0,0,0,0,1,0
bathe,0,0,0,0,0,0,0,0,1,0
sand,0,0,0,0,0,0,7,0,0,0
relief,0,0,0,0,0,0,1,0,0,0
sore,0,0,0,0,0,0,1,0,0,0
matted,1,0,0,0,0,0,0,0,0,0
dweller,0,0,0,0,0,0,6,0,0,0
seldom,0,0,3,0,0,0,0,0,0,0
drink,0,0,0,0,0,0,0,0,4,0
sufficient,2,0,0,0,0,0,0,0,0,0
moisture,0,0,0,0,0,0,2,0,0,0
toothed,7,0,0,0,0,0,0,0,0,0
microp,0,0,0,0,0,0,1,0,0,0
salty,2,0,0,0,0,0,0,0,0,0
saltbush,0,0,0,0,0,0,2,0,0,0
peel,0,0,0,0,0,0,0,0,2,0
underlie,0,0,0,0,0,0,0,0,3,0
rich,4,0,0,0,0,0,0,0,0,0
nutrient,0,0,0,0,0,0,4,0,0,0
transport,0,0,0,0,0,0,0,0,5,0
shallow,7,0,0,0,0,0,0,0,0,0
pit,0,0,0,0,0,0,3,0,0,0
hibernate,0,0,0,0,0,0,0,0,28,0
cache,0,0,0,0,0,0,0,0,7,0
winter,0,0,0,0,0,0,43,0,0,0
drain,0,0,0,0,0,0,0,0,2,0
gravelly,2,0,0,0,0,0,0,0,0,0
vegetated,4,0,0,0,0,0,0,0,0,0
hot,5,0,0,0,0,0,0,0,0,0
chaparral,0,0,0,0,0,0,1,0,0,0
sagebrush,0,0,0,0,0,0,3,0,0,0
mixed,2,0,0,0,0,0,0,0,0,0
grassand,0,0,0,0,0,0,1,0,0,0
piñon,0,0,0,0,0,0,2,0,0,0
juniper,0,0,0,0,0,0,3,0,0,0
fencerow,0,0,0,0,0,0,1,0,0,0
pasture,0,0,0,0,0,0,7,0,0,0
road,0,0,0,0,0,0,2,0,0,0
stock,0,0,0,0,0,0,3,0,0,0
corral,0,0,0,0,0,0,1,0,0,0
barn,0,0,0,0,0,0,1,0,0,0
storage,0,0,0,0,0,0,13,0,0,0
facility,0,0,0,0,0,0,1,0,0,0
recently,0,0,7,0,0,0,0,0,0,0
accelerated,1,0,0,0,0,0,0,0,0,0
transformation,0,0,0,0,0,0,1,0,0,0
residential,1,0,0,0,0,0,0,0,0,0
development,0,0,0,0,0,0,3,0,0,0
imperil,0,0,0,0,0,0,0,0,1,0
greek,4,0,0,0,0,0,0,0,0,0
heteromyid,0,0,0,0,0,0,1,0,0,0
isolated,5,0,0,0,0,0,0,0,0,0
thoroughly,0,0,3,0,0,0,0,0,0,0
dead,6,0,0,0,0,0,0,0,0,0
side,0,0,0,0,0,0,14,0,0,0
ravine,0,0,0,0,0,0,3,0,0,0
cereal,0,0,0,0,0,0,1,0,0,0
accept,0,0,0,0,0,0,0,0,1,0
haunch,0,0,0,0,0,0,1,0,0,0
manipulate,0,0,0,0,0,0,0,0,4,0
apparently,0,0,12,0,0,0,0,0,0,0
researcher,0,0,0,0,0,0,9,0,0,0
sole,5,0,0,0,0,0,2,0,0,0
representative,1,0,0,0,0,0,4,0,0,0
cranium,0,0,0,0,0,0,1,0,0,0
suggest,0,0,0,0,0,0,0,0,7,0
present,7,0,0,0,0,0,0,0,2,0
indicate,0,0,0,0,0,0,0,0,9,0
possible,1,0,0,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,0,5,0
millionto,0,0,0,0,0,0,0,1,0,0
deposit,0,0,0,0,0,0,4,0,1,0
cranial,1,0,0,0,0,0,0,0,0,0
granulated,1,0,0,0,0,0,0,0,0,0
caplike,1,0,0,0,0,0,0,0,0,0
portion,0,0,0,0,0,0,8,0,0,0
scientifically,0,0,1,0,0,0,0,0,0,0
colonial,17,0,0,0,0,0,0,0,0,0
inundate,0,0,0,0,0,0,0,0,1,0
clearing,0,0,0,0,0,0,2,0,0,0
nonforest,1,0,0,0,0,0,0,0,0,0
globular,7,0,0,0,0,0,0,0,0,0
feeder,0,0,0,0,0,0,2,0,0,0
part,0,0,0,0,0,0,38,0,1,0
biogeographic,1,0,0,0,0,0,0,0,0,0
megacephalus,0,0,0,0,0,0,2,0,0,0
yunganus,0,0,0,0,0,0,1,0,0,0
bolivaris,0,0,0,0,0,0,1,0,0,0
trans,1,0,0,0,0,0,0,0,0,0
andean,1,0,0,0,0,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,4,0
density,0,0,0,0,0,0,5,0,0,0
aspect,0,0,0,0,0,0,5,0,0,0
pygmy,2,0,0,0,0,0,20,0,0,0
woodrat,0,0,0,0,0,0,18,0,0,0
packrat,0,0,0,0,0,0,2,0,0,0
accumulation,0,0,0,0,0,0,1,0,0,0
debris,0,0,0,0,0,0,6,0,0,0
collection,0,0,0,0,0,0,1,0,0,0
midden,0,0,0,0,0,0,2,0,0,0
manure,0,0,0,0,0,0,1,0,0,0
shiny,4,0,0,0,0,0,0,0,0,0
metal,0,0,0,0,0,0,1,0,0,0
innumerable,1,0,0,0,0,0,0,0,0,0
item,0,0,0,0,0,0,1,0,0,0
discard,0,0,0,0,0,0,0,0,4,0
steal,0,0,0,0,0,0,0,0,1,0
cinerea,0,0,0,0,0,0,1,0,0,0
longhaired,1,0,0,0,0,0,0,0,0,0
typical,3,0,0,0,0,0,0,0,0,0
reddish,37,0,0,0,0,0,0,0,0,0
rust,0,0,0,0,0,0,3,0,0,0
throated,5,0,0,0,0,0,0,0,0,0
melanistic,4,0,0,0,0,0,0,0,0,0
wood,0,0,0,0,0,0,14,0,0,0
round,10,0,4,0,0,0,0,0,0,0
solitary,30,0,0,0,0,0,0,0,0,0
westernmost,1,0,0,0,0,0,0,0,0,0
populate,0,0,0,0,0,0,0,0,2,0
spectrum,0,0,0,0,0,0,8,0,0,0
plateau,0,0,0,0,0,0,4,0,0,0
deciduous,10,0,0,0,0,0,0,0,0,0
coniferous,7,0,0,0,0,0,0,0,0,0
boreal,7,0,0,0,0,0,0,0,0,0
thorn,0,0,0,0,0,0,2,0,0,0
vegetarian,4,0,0,0,0,0,0,0,0,0
dietary,1,0,0,0,0,0,0,0,0,0
specialization,0,0,0,0,0,0,3,0,0,0
sprig,0,0,0,0,0,0,1,0,0,0
lepida,0,0,0,0,0,0,1,0,0,0
prickly,2,0,0,0,0,0,0,0,0,0
pear,0,0,0,0,0,0,1,0,0,0
cholla,0,0,0,0,0,0,1,0,0,0
cacti,0,0,0,0,0,0,1,0,0,0
yucca,0,0,0,0,0,0,1,0,0,0
construction,0,0,0,0,0,0,1,0,0,0
magister,0,0,0,0,0,0,1,0,0,0
merely,0,0,1,0,0,0,0,0,0,0
cup,0,0,0,0,0,0,2,0,0,0
protect,0,0,0,0,0,0,0,0,9,0
ledge,0,0,0,0,0,0,8,0,0,0
configuration,0,0,0,0,0,0,1,0,0,0
dusky,2,0,0,0,0,0,0,0,0,0
footed,7,0,0,0,0,0,1,0,0,0
slope,0,0,0,0,0,0,13,0,0,0
basis,0,0,0,0,0,0,4,0,0,0
cactus,0,0,0,0,0,0,2,0,0,0
bush,0,0,0,0,0,0,2,0,0,0
strew,0,0,0,0,0,0,0,0,1,0
rain,0,0,0,0,0,0,1,0,0,0
mineral,0,0,0,0,0,0,2,0,0,0
cement,0,0,0,0,0,0,1,0,1,0
analyze,0,0,0,0,0,0,0,0,4,0
ecologist,0,0,0,0,0,0,1,0,0,0
paleontologist,0,0,0,0,0,0,1,0,0,0
reconstruct,0,0,0,0,0,0,0,0,1,0
community,0,0,0,0,0,0,5,0,0,0
southwestern,11,0,0,0,0,0,0,0,0,0
decline,0,0,0,0,0,0,0,0,4,0
defoliation,0,0,0,0,0,0,1,0,0,0
gypsy,0,0,0,0,0,0,1,0,0,0
infestation,0,0,0,0,0,0,2,0,0,0
parasite,0,0,0,0,0,0,3,0,0,0
anthonyi,0,0,0,0,0,0,1,0,0,0
bunkeri,0,0,0,0,0,0,1,0,0,0
domestic,4,0,0,0,0,0,0,0,0,0
cat,0,0,0,0,0,0,1,0,0,0
dassie,0,0,0,0,0,0,9,0,0,0
function,0,0,0,0,0,0,5,0,4,0
sunlight,0,0,0,0,0,0,2,0,0,0
cane,0,0,0,0,0,0,15,0,0,0
degenerative,1,0,0,0,0,0,0,0,0,0
molelike,3,0,0,0,0,0,0,0,0,0
surprisingly,0,0,2,0,0,0,0,0,0,0
specialize,0,0,0,0,0,0,0,0,5,0
eyeless,1,0,0,0,0,0,0,0,0,0
earless,2,0,0,0,0,0,0,0,0,0
remnant,0,0,0,0,0,0,5,0,0,0
visible,3,0,0,0,0,0,0,0,0,0
reduce,0,0,0,0,0,0,0,0,8,0
slight,1,0,0,0,0,0,0,0,0,0
fold,0,0,0,0,0,0,3,0,5,0
sensory,3,0,0,0,0,0,0,0,0,0
bristle,0,0,0,0,0,0,9,0,0,0
rearward,0,0,2,0,0,0,0,0,0,0
flattened,5,0,0,0,0,0,0,0,0,0
keeled,2,0,0,0,0,0,0,0,0,0
wedgelike,1,0,0,0,0,0,0,0,0,0
minute,1,0,0,0,0,0,9,0,0,0
stub,0,0,0,0,0,0,1,0,0,0
externally,0,0,5,0,0,0,0,0,0,0
forehead,0,0,0,0,0,0,3,0,0,0
territorial,4,0,0,0,0,0,0,0,0,0
loosened,2,0,0,0,0,0,0,0,0,0
kick,0,0,0,0,0,0,0,0,4,0
accumulate,0,0,0,0,0,0,0,0,8,0
pack,0,0,0,0,0,0,0,0,2,0
wall,0,0,0,0,0,0,11,0,0,0
tough,2,0,0,0,0,0,0,0,0,0
snout,0,0,0,0,0,0,8,0,0,0
bulldoze,0,0,0,0,0,0,0,0,1,0
excess,1,0,0,0,0,0,0,0,0,0
tuber,0,0,0,0,0,0,8,0,0,0
vertical,9,0,0,0,0,0,0,0,0,0
passageway,0,0,0,0,0,0,1,0,0,0
corridor,0,0,0,0,0,0,3,0,0,0
chamber,0,0,0,0,0,0,12,0,0,0
nesting,0,0,0,0,0,0,4,0,0,0
excreta,0,0,0,0,0,0,1,0,0,0
rear,1,0,0,0,0,0,2,0,1,0
shore,0,0,0,0,0,0,2,0,0,0
loamy,2,0,0,0,0,0,0,0,0,0
steppe,0,0,0,0,0,0,15,0,0,0
hillside,0,0,0,0,0,0,2,0,0,0
receive,0,0,0,0,0,0,0,0,2,0
rainfall,0,0,0,0,0,0,1,0,0,0
clay,0,0,0,0,0,0,4,0,0,0
mediterranean,5,0,0,0,0,0,0,0,0,0
ukrainian,1,0,0,0,0,0,0,0,0,0
asian,16,0,0,0,0,0,0,0,0,0
stocky,7,0,0,0,0,0,0,0,0,0
speckled,3,0,0,0,0,0,0,0,0,0
nonforested,1,0,0,0,0,0,0,0,0,0
reedbed,0,0,0,0,0,0,1,0,0,0
canelike,1,0,0,0,0,0,0,0,0,0
swift,7,0,0,0,0,0,0,0,0,0
communal,5,0,0,0,0,0,0,0,0,0
aardvark,0,0,0,0,0,0,3,0,0,0
twice,0,0,2,0,0,1,0,0,0,0
corn,0,0,0,0,0,0,1,0,0,0
maize,0,0,0,0,0,0,1,0,0,0
pineapple,0,0,0,0,0,0,1,0,0,0
eggplant,0,0,0,0,0,0,1,0,0,0
significant,3,0,0,0,0,0,0,0,0,0
protein,0,0,0,0,0,0,4,0,0,0
cotton,0,0,0,0,0,0,15,0,0,0
bodied,10,0,0,0,0,0,0,0,0,0
grizzled,4,0,0,0,0,0,0,0,0,0
mix,0,0,0,0,0,0,0,0,1,0
sufficiently,0,0,2,0,0,0,0,0,0,0
afford,0,0,0,0,0,0,0,0,1,0
protection,0,0,0,0,0,0,4,0,0,0
trail,0,0,0,0,0,0,2,0,0,0
fibrous,2,0,0,0,0,0,0,0,0,0
hispid,7,0,0,0,0,0,0,0,0,0
intensely,0,0,1,0,0,0,0,0,0,0
forb,0,0,0,0,0,0,2,0,0,0
primary,8,0,0,0,0,0,0,0,0,0
crayfish,0,0,0,0,0,0,2,0,0,0
fiddler,0,0,0,0,0,0,1,0,0,0
crab,0,0,0,0,0,0,2,0,0,0
chick,0,0,0,0,0,0,2,0,0,0
bobwhite,1,0,0,0,0,0,0,0,0,0
quail,0,0,0,0,0,0,1,0,0,0
outnumber,0,0,0,0,0,0,0,0,1,0
westward,1,0,4,0,0,0,0,0,0,0
expand,0,0,0,0,0,0,0,0,2,0
european,8,0,0,0,0,0,0,0,0,0
settlement,0,0,0,0,0,0,6,0,0,0
replace,0,0,0,0,0,0,0,0,5,0
ochrogaster,0,0,0,0,0,0,1,0,0,0
equivalent,1,0,0,0,0,0,1,0,0,0
abundant,12,0,0,0,0,0,0,0,0,0
latitude,0,0,0,0,0,0,10,0,0,0
counterpart,0,0,0,0,0,0,4,0,0,0
typicus,0,0,0,0,0,0,0,0,0,1
outcrop,0,0,0,0,0,0,2,0,0,0
chocolate,0,0,0,0,0,0,3,0,0,0
rib,0,0,0,0,0,0,1,0,0,0
flatten,0,0,0,0,0,0,0,0,4,0
squeeze,0,0,0,0,0,0,0,0,1,0
tight,1,0,1,0,0,0,0,0,0,0
regurgitate,0,0,0,0,0,0,0,0,1,0
reswallowing,0,0,0,0,0,0,1,0,0,0
artiodactyl,0,0,0,0,0,0,1,0,0,0
cattle,0,0,0,0,0,0,3,0,0,0
runner,0,0,0,0,0,0,2,0,0,0
jumper,0,0,0,0,0,0,2,0,0,0
breed,0,0,0,0,0,0,0,0,19,0
spelling,0,0,0,0,0,0,1,0,0,0
relict,4,0,0,0,0,0,0,0,0,0
eighteen,0,0,0,0,0,0,0,2,0,0
cool,11,0,0,0,0,0,0,0,0,0
mossy,2,0,0,0,0,0,0,0,0,0
shrewlike,2,0,0,0,0,0,0,0,0,0
hindfeet,0,0,0,0,0,0,5,0,0,0
chunky,3,0,0,0,0,0,0,0,0,0
striped,11,0,0,0,0,0,0,0,0,0
blazed,1,0,0,0,0,0,0,0,0,0
velvety,7,0,0,0,0,0,0,0,0,0
striking,2,0,0,0,0,0,0,0,0,0
groove,0,0,0,0,0,0,3,0,0,0
poke,0,0,0,0,0,0,0,0,2,0
moss,0,0,0,0,0,0,5,0,0,0
locate,0,0,0,0,0,0,0,0,15,0
deeply,0,0,3,0,0,0,0,0,0,0
earthworm,0,0,0,0,0,0,4,0,0,0
amphibious,6,0,0,0,0,0,0,0,0,0
nostril,0,0,0,0,0,0,9,0,0,0
absent,5,0,0,0,0,0,0,0,0,0
sensitive,9,0,0,0,0,0,0,0,0,0
repellent,2,0,0,0,0,0,1,0,0,0
keel,0,0,0,0,0,0,1,0,0,0
fringe,0,0,0,0,0,0,8,0,5,0
conspicuous,8,0,0,0,0,0,0,0,0,0
webbing,0,0,0,0,0,0,2,0,0,0
bellied,6,0,0,0,0,0,0,0,0,0
chrysogaster,0,0,0,0,0,0,1,0,0,0
freshwater,3,0,0,0,0,0,1,0,0,0
estuary,0,0,0,0,0,0,1,0,0,0
mangrove,0,0,0,0,0,0,1,0,0,0
tolerant,1,0,0,0,0,0,0,0,0,0
heavily,0,0,4,0,0,0,0,0,0,0
pollute,0,0,0,0,0,0,0,0,1,0
frog,0,0,0,0,0,0,8,0,0,0
turtle,0,0,0,0,0,0,1,0,0,0
adult,6,0,0,0,0,0,9,0,0,0
typically,0,0,5,0,0,0,0,0,0,0
require,0,0,0,0,0,0,0,0,8,0
unpolluted,1,0,0,0,0,0,0,0,0,0
crustacean,0,0,0,0,0,0,4,0,0,0
underwater,2,0,5,0,0,0,0,0,0,0
touch,0,0,0,0,0,0,5,0,3,0
wade,0,0,0,0,0,0,0,0,1,0
submerge,0,0,0,0,0,0,0,0,3,0
fast,1,0,3,0,0,0,0,0,0,0
flow,0,0,0,0,0,0,0,0,4,0
border,0,0,0,0,0,0,3,0,4,0
upward,0,0,6,0,0,0,0,0,0,0
nontropical,3,0,0,0,0,0,0,0,0,0
niche,0,0,0,0,0,0,3,0,0,0
imprecisely,0,0,1,0,0,0,0,0,0,0
context,0,0,0,0,0,0,1,0,0,0
latin,1,0,0,0,0,0,0,0,0,0
word,0,0,0,0,0,0,1,0,0,0
establish,0,0,0,0,0,0,0,0,5,0
diagnostic,1,0,0,0,0,0,0,0,0,0
subsequent,2,0,0,0,0,0,0,0,0,0
shift,0,0,0,0,0,0,1,0,4,0
define,0,0,0,0,0,0,0,0,3,0
subgenus,0,0,0,0,0,0,10,0,0,0
tapered,3,0,0,0,0,0,0,0,0,0
considerable,4,0,0,0,0,0,0,0,0,0
channeled,1,0,0,0,0,0,0,0,0,0
nestle,0,0,0,0,0,0,0,0,1,0
underfur,0,0,0,0,0,0,13,0,0,0
juvenile,1,0,0,0,0,0,1,0,0,0
bluish,2,0,0,0,0,0,0,0,0,0
shade,0,0,0,0,0,0,12,0,0,0
tinge,0,0,0,0,0,0,1,0,3,0
silver,1,0,0,0,0,0,2,0,0,0
leaper,0,0,0,0,0,0,1,0,0,0
ecosystem,0,0,0,0,0,0,2,0,0,0
appreciable,1,0,0,0,0,0,0,0,0,0
degree,0,0,0,0,0,0,4,0,0,0
owl,0,0,0,0,0,0,2,0,0,0
effective,1,0,0,0,0,0,0,0,0,0
excavation,0,0,0,0,0,0,2,0,0,0
technique,0,0,0,0,0,0,1,0,0,0
exemplify,0,0,0,0,0,0,0,0,1,0
load,0,0,0,0,0,0,2,0,1,0
stack,0,0,0,0,0,0,0,0,1,0
loose,2,0,0,0,0,0,0,0,0,0
dike,0,0,0,0,0,0,3,0,1,0
signal,0,0,0,0,0,0,12,0,1,0
pathway,0,0,0,0,0,0,5,0,0,0
outdoors,0,0,3,0,0,0,0,0,0,0
indoors,0,0,2,0,0,0,0,0,0,0
stomach,0,0,0,0,0,0,5,0,0,0
piece,0,0,0,0,0,0,4,0,0,0
beetle,0,0,0,0,0,0,8,0,0,0
reproductive,2,0,0,0,0,0,0,0,0,0
fawn,2,0,0,0,0,0,0,0,0,0
mountaintop,0,0,0,0,0,0,2,0,0,0
evergreen,3,0,0,0,0,0,0,0,0,0
vegetate,0,0,0,0,0,0,0,0,3,0
cropland,0,0,0,0,0,0,3,0,0,0
disperse,0,0,0,0,0,0,0,0,2,0
terricolor,0,0,0,0,0,0,1,0,0,0
margin,0,0,0,0,0,0,7,0,0,0
protruding,1,0,0,0,0,0,0,0,0,0
stony,3,0,0,0,0,0,0,0,0,0
backed,1,0,0,0,0,0,0,0,0,0
speculate,0,0,0,0,0,0,0,0,4,0
evolve,0,0,0,0,0,0,0,0,10,0
ancestral,1,0,0,0,0,0,0,0,0,0
finally,0,0,2,0,0,0,0,0,0,0
overwhelmingly,0,0,1,0,0,0,0,0,0,0
heat,0,0,0,0,0,0,10,0,0,0
potential,3,0,0,0,0,0,0,0,0,0
partially,0,0,5,0,0,0,0,0,0,0
contend,0,0,0,0,0,0,0,0,2,0
threat,0,0,0,0,0,0,3,0,0,0
semiarid,4,0,0,0,0,0,0,0,0,0
escape,0,0,0,0,0,0,1,0,3,0
grooved,2,0,0,0,0,0,0,0,0,0
