word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB
day,0,0,0,0,0,0,79,0,0,0,0
youth,0,0,0,0,0,0,6,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,0,4
dream,0,0,0,0,0,0,20,0,0,0,5
recall,0,0,0,0,0,0,0,0,0,0,4
moment,0,0,0,0,0,0,6,0,0,0,0
father,0,0,0,0,0,0,9,0,0,0,0
place,0,0,0,0,0,0,14,0,0,0,5
entrance,0,0,0,0,0,0,4,0,0,0,0
road,0,0,0,0,0,0,10,0,0,0,0
peaceful,2,0,0,0,0,0,0,0,0,0,0
sunny,3,0,0,0,0,0,0,0,0,0,0
cover,0,0,0,0,0,0,0,0,0,0,5
flower,0,0,0,0,0,0,8,0,0,0,0
fruit,0,0,0,0,0,0,2,0,0,0,0
resound,0,0,0,0,0,0,0,0,0,0,1
soft,3,0,0,0,0,0,0,0,0,0,0
sweet,6,0,0,0,0,0,1,0,0,0,0
song,0,0,0,0,0,0,2,0,0,0,0
dark,10,0,0,0,0,0,0,0,0,0,0
cave,0,0,0,0,0,0,2,0,0,0,0
endless,2,0,0,0,0,0,0,0,0,0,0
poison,0,0,0,0,0,0,1,0,0,0,0
flow,0,0,0,0,0,0,1,0,0,0,6
instead,0,0,10,0,0,0,0,0,0,0,0
water,0,0,0,0,0,0,15,0,0,0,0
devil,0,0,0,0,0,0,1,0,0,0,0
poisonous,1,0,0,0,0,0,0,0,0,0,0
snake,0,0,0,0,0,0,1,0,0,0,0
hiss,0,0,0,0,0,0,0,0,0,0,1
crawl,0,0,0,0,0,0,0,0,0,0,3
look,0,0,0,0,0,0,6,0,0,0,43
cry,0,0,0,0,0,0,2,0,0,0,6
painfully,0,0,2,0,0,0,0,0,0,0,0
return,0,0,0,0,0,0,2,0,0,0,6
life,0,0,0,0,0,0,91,0,0,0,0
choose,0,0,0,0,0,0,0,0,0,0,11
well,11,0,6,0,0,0,0,0,0,0,0
way,0,0,0,0,0,0,30,0,0,0,0
away,0,1,12,0,0,0,0,0,0,0,0
see,0,0,0,0,0,0,0,0,0,0,17
light,0,0,0,0,0,0,10,0,0,0,0
darkness,0,0,0,0,0,0,4,0,0,0,0
waste,0,0,0,0,0,0,2,0,0,0,8
fall,0,0,0,0,0,0,2,0,0,0,7
disappear,0,0,0,0,0,0,0,0,0,0,1
symbol,0,0,0,0,0,0,1,0,0,0,0
sharp,1,0,0,0,0,0,0,0,0,0,0
arrow,0,0,0,0,0,0,2,0,0,0,0
strike,0,0,0,0,0,0,0,0,0,0,5
deeply,0,0,5,0,0,0,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,0,17
friend,0,0,0,0,0,0,23,0,0,0,0
childhood,0,0,0,0,0,0,2,0,0,0,0
enter,0,0,0,0,0,0,0,0,0,0,3
success,0,0,0,0,0,0,14,0,0,0,0
honored,1,0,0,0,0,0,0,0,0,0,0
happy,13,0,0,0,0,0,0,0,0,0,0
clock,0,0,0,0,0,0,3,0,0,0,0
high,3,0,1,0,0,0,0,0,0,0,0
church,0,0,0,0,0,0,17,0,0,0,0
tower,0,0,0,0,0,0,1,0,0,0,0
sound,0,0,0,0,0,0,3,0,0,0,2
parent,0,0,0,0,0,0,11,0,0,0,0
early,7,0,5,0,0,0,0,0,0,0,0
love,0,0,0,0,0,0,27,0,0,0,36
teach,0,0,0,0,0,0,0,0,0,0,8
pray,0,0,0,0,0,0,0,0,0,0,4
good,18,0,0,0,0,0,3,0,0,0,0
wrong,3,0,0,0,0,0,0,0,0,0,0
shame,0,0,0,0,0,0,1,0,0,0,0
grief,0,0,0,0,0,0,1,0,0,0,0
dare,0,0,0,0,0,0,0,0,0,0,2
long,15,0,8,0,0,0,0,0,0,0,1
heaven,0,0,0,0,0,0,2,0,0,0,0
live,0,0,0,0,0,0,0,0,0,0,38
darkened,1,0,0,0,0,0,0,0,0,0,0
tear,0,0,0,0,0,0,8,0,0,0,0
despairing,1,0,0,0,0,0,0,0,0,0,0
effort,0,0,0,0,0,0,5,0,0,0,0
burst,0,0,0,0,0,0,0,0,0,0,4
come,0,0,0,0,0,0,0,0,0,0,41
young,11,0,0,0,0,0,0,0,0,0,0
fault,0,0,0,0,0,0,3,0,0,0,0
real,3,0,0,0,0,0,0,0,0,0,0
free,23,0,0,0,0,0,0,0,0,0,1
walk,0,0,0,0,0,0,5,0,0,0,13
land,0,0,0,0,0,0,7,0,0,0,2
linger,0,0,0,0,0,0,0,0,0,0,2
hesitate,0,0,0,0,0,0,0,0,0,0,1
bright,3,0,0,0,0,0,0,0,0,0,0
year,0,0,0,0,0,0,55,0,0,0,0
foot,0,0,0,0,0,0,5,0,0,0,0
stumble,0,0,0,0,0,0,0,0,0,0,1
mountain,0,0,0,0,0,0,9,0,0,0,0
bitterly,0,0,2,0,0,0,0,0,0,0,0
vain,1,0,0,0,0,0,0,0,0,0,0
boy,0,0,0,0,0,0,17,0,0,0,0
cultivate,0,0,0,0,0,0,0,0,0,0,1
courage,0,0,0,0,0,0,2,0,0,0,0
mild,1,0,0,0,0,0,0,0,0,0,0
gentle,3,0,0,0,0,0,0,0,0,0,0
cruel,3,0,0,0,0,0,0,0,0,0,0
pitiless,1,0,0,0,0,0,0,0,0,0,0
cowardice,0,0,0,0,0,0,1,0,0,0,0
say,0,0,0,0,0,0,0,0,0,0,58
wise,3,0,0,0,0,0,0,0,0,0,0
author,0,0,0,0,0,0,5,0,0,0,0
borrow,0,0,0,0,0,0,0,0,0,0,1
trouble,0,0,0,0,0,0,2,0,0,0,0
anticipate,0,0,0,0,0,0,0,0,0,0,2
fear,0,0,0,0,0,0,5,0,0,0,4
ill,2,0,0,0,0,0,0,0,0,0,0
exceed,0,0,0,0,0,0,0,0,0,0,1
danger,0,0,0,0,0,0,1,0,0,0,0
arise,0,0,0,0,0,0,0,0,0,0,1
career,0,0,0,0,0,0,5,0,0,0,0
presence,0,0,0,0,0,0,1,0,0,0,0
conquer,0,0,0,0,0,0,0,0,0,0,1
bad,7,0,0,0,0,0,0,0,0,0,0
prepared,2,0,0,0,0,0,0,0,0,0,0
fate,0,0,0,0,0,0,1,0,0,0,0
harm,0,0,0,0,0,0,1,0,0,0,0
cheerful,1,0,0,0,0,0,0,0,0,0,0
mirror,0,0,0,0,0,0,4,0,0,0,0
smile,0,0,0,0,0,0,9,0,0,0,13
frown,0,0,0,0,0,0,0,0,0,0,1
doubtful,1,0,0,0,0,0,0,0,0,0,0
similar,1,0,0,0,0,0,0,0,0,0,0
inner,6,0,0,0,0,0,0,0,0,0,0
sunshine,0,0,0,0,0,0,2,0,0,0,0
warm,5,0,0,0,0,0,0,0,0,0,2
owner,0,0,0,0,0,0,2,0,0,0,0
contact,0,0,0,0,0,0,1,0,0,0,0
shut,0,0,0,0,0,0,0,0,0,0,5
turn,0,0,0,0,0,0,1,0,0,0,16
shall,0,0,0,5,0,0,0,0,0,0,0
school,0,0,0,0,0,0,7,0,0,0,1
write,0,0,0,0,0,0,0,0,0,0,12
page,0,0,0,0,0,0,3,0,0,0,0
importance,0,0,0,0,0,0,3,0,0,0,0
learn,0,0,0,0,0,0,0,0,0,0,24
gain,0,0,0,0,0,0,0,0,0,0,1
point,0,0,0,0,0,0,5,0,0,0,2
erect,1,0,0,0,0,0,0,0,0,0,0
decline,0,0,0,0,0,0,0,0,0,0,1
unworthy,3,0,0,0,0,0,0,0,0,0,0
act,0,0,0,0,0,0,3,0,0,0,1
demand,0,0,0,0,0,0,1,0,0,0,5
courtesy,0,0,0,0,0,0,2,0,0,0,0
companion,0,0,0,0,0,0,2,0,0,0,0
stranger,0,0,0,0,0,0,6,0,0,0,0
small,4,0,0,0,0,0,0,0,0,0,0
rough,3,0,0,0,0,0,0,0,0,0,0
little,22,0,0,0,0,0,0,0,0,0,0
bird,0,0,0,0,0,0,3,0,0,0,0
sing,0,0,0,0,0,0,0,0,0,0,5
winter,0,0,0,0,0,0,2,0,0,0,0
season,0,0,0,0,0,0,4,0,0,0,0
ice,0,0,0,0,0,0,4,0,0,0,0
snow,0,0,0,0,0,0,4,0,0,0,0
endurable,1,0,0,0,0,0,0,0,0,0,0
finally,0,0,11,0,0,0,0,0,0,0,0
try,0,0,0,0,0,0,0,0,0,0,35
hard,6,0,11,0,0,0,0,0,0,0,0
sole,1,0,0,0,0,0,0,0,0,0,0
purpose,0,0,0,0,0,0,3,0,0,0,0
summertime,0,0,0,0,0,0,1,0,0,0,0
spend,0,0,0,0,0,0,0,0,0,0,11
vacation,0,0,0,0,0,0,3,0,0,0,0
brother,0,0,0,0,0,0,9,0,0,0,0
dress,0,0,0,0,0,0,1,0,0,0,5
downstairs,0,0,2,0,0,0,0,0,0,0,0
dawn,0,0,0,0,0,0,2,0,0,0,0
alarm,0,0,0,0,0,0,1,0,0,0,0
grandfather,0,0,0,0,0,0,4,0,0,0,0
toss,0,0,0,0,0,0,0,0,0,0,1
birch,0,0,0,0,0,0,1,0,0,0,0
maple,0,0,0,0,0,0,1,0,0,0,0
log,0,0,0,0,0,0,1,0,0,0,0
wood,0,0,0,0,0,0,1,0,0,0,0
stove,0,0,0,0,0,0,2,0,0,0,0
rattle,0,0,0,0,0,0,0,0,0,0,1
dented,1,0,0,0,0,0,0,0,0,0,0
kettle,0,0,0,0,0,0,1,0,0,0,0
shave,0,0,0,0,0,0,0,0,0,0,1
attraction,0,0,0,0,0,0,1,0,0,0,0
breakfast,0,0,0,0,0,0,1,0,0,0,0
know,0,0,0,0,0,0,0,0,0,0,51
kind,5,0,1,0,0,0,1,0,0,0,0
concoction,0,0,0,0,0,0,1,0,0,0,0
sure,6,0,0,0,0,0,0,0,0,0,0
startling,1,0,0,0,0,0,0,0,0,0,0
favorite,2,0,0,0,0,0,1,0,0,0,0
bowl,0,0,0,0,0,0,1,0,0,0,0
shred,0,0,0,0,0,0,0,0,0,0,1
wheat,0,0,0,0,0,0,1,0,0,0,0
garnish,0,0,0,0,0,0,0,0,0,0,1
slice,0,0,0,0,0,0,1,0,0,0,0
banana,0,0,0,0,0,0,1,0,0,0,0
sprinkle,0,0,0,0,0,0,0,0,0,0,1
blueberry,0,0,0,0,0,0,1,0,0,0,0
pick,0,0,0,0,0,0,0,0,0,0,5
amply,0,0,1,0,0,0,0,0,0,0,0
baste,0,0,0,0,0,0,0,0,0,0,1
thick,2,0,0,0,0,0,0,0,0,0,0
cream,0,0,0,0,0,0,2,0,0,0,0
top,0,0,0,0,0,0,0,0,0,0,2
crumble,0,0,0,0,0,0,1,0,0,0,0
bacon,0,0,0,0,0,0,1,0,0,0,0
steam,0,0,0,0,0,0,1,0,0,0,2
hot,2,0,0,0,0,0,0,0,0,0,0
poach,0,0,0,0,0,0,0,0,0,0,1
egg,0,0,0,0,0,0,1,0,0,0,0
ingredient,0,0,0,0,0,0,1,0,0,0,0
surprising,1,0,0,0,0,0,0,0,0,0,0
realization,0,0,0,0,0,0,1,0,0,0,0
rumple,0,0,0,0,0,0,1,0,0,0,0
apparition,0,0,0,0,0,0,2,0,0,0,0
baggy,1,0,0,0,0,0,0,0,0,0,0
work,0,0,0,0,0,0,18,0,0,0,22
pant,0,0,0,0,0,0,1,0,0,0,0
scuffed,1,0,0,0,0,0,0,0,0,0,0
shoe,0,0,0,0,0,0,2,0,0,0,0
dean,0,0,0,0,0,0,1,0,0,0,0
serve,0,0,0,0,0,0,0,0,0,0,1
term,0,0,0,0,0,0,1,0,0,0,0
distinguished,2,0,0,0,0,0,0,0,0,0,0
kitchen,0,0,0,0,0,0,4,0,0,0,0
beautiful,23,0,0,0,0,0,0,0,0,0,0
yes,0,0,0,0,0,5,0,0,0,0,0
agree,0,0,0,0,0,0,0,0,0,0,5
glance,0,0,0,0,0,0,2,0,0,0,1
expectantly,0,0,1,0,0,0,0,0,0,0,0
wait,0,0,0,0,0,0,0,0,0,0,7
happen,0,0,0,0,0,0,0,0,0,0,10
cold,8,0,0,0,0,0,1,0,0,0,0
drizzly,1,0,0,0,0,0,0,0,0,0,0
morning,0,0,0,0,0,0,15,0,0,0,0
porch,0,0,0,0,0,0,4,0,0,0,0
greet,0,0,0,0,0,0,0,0,0,0,4
caller,0,0,0,0,0,0,2,0,0,0,0
puzzled,2,0,0,0,0,0,0,0,0,0,0
wipe,0,0,0,0,0,0,0,0,0,0,1
rain,0,0,0,0,0,0,7,0,0,0,0
forehead,0,0,0,0,0,0,2,0,0,0,0
propose,0,0,0,0,0,0,0,0,0,0,1
outing,0,0,0,0,0,0,2,0,0,0,0
afternoon,0,0,0,0,0,0,7,0,0,0,0
afraid,4,0,0,0,0,0,0,0,0,0,0
gentleman,0,0,0,0,0,0,4,0,0,0,0
catch,0,0,0,0,0,0,0,0,0,0,4
pneumonia,0,0,0,0,0,0,1,0,0,0,0
reaction,0,0,0,0,0,0,1,0,0,0,0
weather,0,0,0,0,0,0,4,0,0,0,0
change,0,0,0,0,0,0,0,0,0,0,6
big,13,0,0,0,0,0,0,0,0,0,0
occasion,0,0,0,0,0,0,2,0,0,0,0
time,0,0,0,0,0,0,55,0,0,0,0
middle,2,0,0,0,0,0,2,0,0,0,0
mother,0,0,0,0,0,0,19,0,0,0,0
apparently,0,0,1,0,0,0,0,0,0,0,0
oblivious,1,0,0,0,0,0,0,0,0,0,0
fact,0,0,0,0,0,0,4,0,0,0,0
wet,2,0,0,0,0,0,0,0,0,0,0
snowfall,0,0,0,0,0,0,1,0,0,0,0
freeze,0,0,0,0,0,0,0,0,0,0,1
merely,0,0,1,0,0,0,0,0,0,0,0
give,0,0,0,0,0,0,0,0,0,0,20
nervous,2,0,0,0,0,0,0,0,0,0,0
laugh,0,0,0,0,0,0,1,0,0,0,7
respond,0,0,0,0,0,0,0,0,0,0,2
eagerly,0,0,1,0,0,0,0,0,0,0,0
bet,0,0,0,0,0,0,0,0,0,0,2
buddy,0,0,0,0,0,0,1,0,0,0,0
go,0,0,0,0,0,0,0,0,0,0,34
tile,0,0,0,0,0,0,1,0,0,0,0
hill,0,0,0,0,0,0,7,0,0,0,0
cardboard,0,0,0,0,0,0,1,0,0,0,0
box,0,0,0,0,0,0,2,0,0,0,0
slide,0,0,0,0,0,0,1,0,0,0,0
retirement,0,0,0,0,0,0,1,0,0,0,0
run,0,0,0,0,0,0,0,0,0,0,8
great,17,0,1,0,0,0,0,0,0,0,0
surprise,0,0,0,0,0,0,6,0,0,0,1
include,0,0,0,0,0,0,0,0,0,0,1
democratic,1,0,0,0,0,0,0,0,0,0,0
party,0,0,0,0,0,0,3,0,0,0,0
governor,0,0,0,0,0,0,2,0,0,0,0
elect,0,0,0,0,0,0,0,0,0,0,1
slim,1,0,0,0,0,0,0,0,0,0,0
margin,0,0,0,0,0,0,1,0,0,0,0
ask,0,0,0,0,0,0,0,0,0,0,19
commit,0,0,0,0,0,0,0,0,0,0,3
tumble,1,0,0,0,0,0,0,0,0,0,0
political,1,0,0,0,0,0,0,0,0,0,0
reply,0,0,0,0,0,0,0,0,0,0,3
woman,0,0,0,0,0,0,24,0,0,0,0
faith,0,0,0,0,0,0,6,0,0,0,0
responsibility,0,0,0,0,0,0,5,0,0,0,0
politic,0,0,0,0,0,0,2,0,0,0,0
head,0,0,0,0,0,0,12,0,0,0,3
yard,0,0,0,0,0,0,3,0,0,0,0
scythe,0,0,0,0,0,0,1,0,0,0,1
tall,2,0,0,0,0,0,0,0,0,0,0
grass,0,0,0,0,0,0,4,0,0,0,0
rainy,2,0,0,0,0,0,0,0,0,0,0
usually,0,0,1,0,0,0,0,0,0,0,0
stoke,0,0,0,0,0,0,0,0,0,0,1
pot,0,0,0,0,0,0,1,0,0,0,0
bellied,1,0,0,0,0,0,0,0,0,0,0
dining,0,0,0,0,0,0,1,0,0,0,0
room,0,0,0,0,0,0,12,0,0,0,0
settle,0,0,0,0,0,0,0,0,0,0,3
book,0,0,0,0,0,0,12,0,0,0,0
pad,0,0,0,0,0,0,1,0,0,0,0
enjoy,0,0,0,0,0,0,0,0,0,0,4
truly,0,0,7,0,0,0,0,0,0,0,0
reflect,0,0,0,0,0,0,0,0,0,0,3
caution,0,0,0,0,0,0,0,0,0,0,1
cooperate,0,0,0,0,0,0,0,0,0,0,1
plan,0,0,0,0,0,0,2,0,0,0,5
grandpa,0,0,0,0,0,0,7,0,0,0,0
forget,0,0,0,0,0,0,0,0,0,0,4
interfere,0,0,0,0,0,0,0,0,0,0,1
child,0,0,0,0,0,0,20,0,0,0,0
wonder,0,0,0,0,0,0,3,0,0,0,5
devise,0,0,0,0,0,0,0,0,0,0,1
picnic,0,0,0,0,0,0,4,0,0,0,0
certainly,0,0,2,0,0,0,0,0,0,0,0
seventh,1,0,0,0,0,0,0,0,0,0,0
grade,0,0,0,0,0,0,4,0,0,0,1
math,0,0,0,0,0,0,3,0,0,0,0
teacher,0,0,0,0,0,0,15,0,0,0,0
kid,0,0,0,0,0,0,8,0,0,0,0
fun,0,0,0,0,0,0,2,0,0,0,0
miss,0,0,0,0,0,0,0,0,0,0,6
finger,0,0,0,0,0,0,12,0,0,0,0
student,0,0,0,0,0,0,12,0,0,0,0
reason,0,0,0,0,0,0,4,0,0,0,0
subject,0,0,0,0,0,0,3,0,0,0,0
inside,1,4,2,0,0,0,3,0,0,0,0
matter,0,0,4,0,0,0,1,0,0,0,5
figure,0,0,0,0,0,0,1,0,0,0,4
understand,0,0,0,0,0,0,0,0,0,0,13
find,0,0,0,0,0,0,0,0,0,0,30
easy,5,0,0,0,0,0,0,0,0,0,0
think,0,0,0,0,0,0,0,0,0,0,33
tell,0,0,0,0,0,0,0,0,0,0,28
matron,0,0,0,0,0,0,1,0,0,0,0
get,0,0,0,0,0,0,0,0,0,0,15
report,0,0,0,0,0,0,5,0,0,0,0
card,0,0,0,0,0,0,6,0,0,0,0
take,0,0,0,0,0,0,0,0,0,0,22
downtown,0,0,0,0,0,0,1,0,0,0,0
judge,0,0,0,0,0,0,1,0,0,0,1
send,0,0,0,0,0,0,0,0,0,0,8
prison,0,0,0,0,0,0,3,0,0,0,0
week,0,0,0,0,0,0,7,0,0,0,0
multiply,0,0,0,0,0,0,0,0,0,0,1
fraction,0,0,0,0,0,0,1,0,0,0,0
compound,0,0,0,0,0,0,0,0,0,0,1
thing,0,0,0,0,0,0,33,0,0,0,0
different,4,0,0,0,0,0,0,0,0,0,0
part,0,0,0,0,0,0,2,0,0,0,0
number,0,0,0,0,0,0,7,0,0,0,1
brain,0,0,0,0,0,0,2,0,0,0,0
class,0,0,0,0,0,0,6,0,0,0,0
end,0,0,0,0,0,0,11,0,0,0,7
orphanage,0,0,0,0,0,0,1,0,0,0,0
unfair,1,0,0,0,0,0,0,0,0,0,0
actually,0,0,2,0,0,0,0,0,0,0,0
earn,0,0,0,0,0,0,0,0,0,0,4
door,0,0,0,0,0,0,5,0,0,0,0
stop,0,0,0,0,0,0,4,0,0,0,14
mouth,0,0,0,0,0,0,4,0,0,0,0
bite,0,0,0,0,0,0,0,0,0,0,1
gum,0,0,0,0,0,0,1,0,0,0,0
help,0,0,0,0,0,0,1,0,0,0,15
have,0,0,0,0,0,0,0,0,0,0,5
able,15,0,0,0,0,0,0,0,0,0,0
stuff,0,0,0,0,0,0,2,0,0,0,0
desk,0,0,0,0,0,0,4,0,0,0,0
begin,0,0,0,0,0,0,0,0,0,0,15
paper,0,0,0,0,0,0,9,0,0,0,0
tuck,0,0,0,0,0,0,0,0,0,0,1
bus,0,0,0,0,0,0,5,0,0,0,0
open,4,0,0,0,0,0,0,0,0,0,14
envelope,0,0,0,0,0,0,1,0,0,0,0
geography,0,0,0,0,0,0,3,0,0,0,0
mechanical,1,0,0,0,0,0,0,0,0,0,0
drawing,0,0,0,0,0,0,12,0,0,0,0
history,0,0,0,0,0,0,3,0,0,0,0
gym,0,0,0,0,0,0,2,0,0,0,0
art,0,0,0,0,0,0,3,0,0,0,0
receive,0,0,0,0,0,0,0,0,0,0,5
world,0,0,0,0,0,0,16,0,0,0,0
newly,0,0,1,0,0,0,0,0,0,0,0
we,0,0,0,0,0,0,0,0,0,0,1
husband,0,0,0,0,0,0,11,0,0,0,0
today,0,0,0,0,0,0,9,0,0,0,0
reveal,0,0,0,0,0,0,0,0,0,0,4
far,1,0,7,0,0,0,0,0,0,0,0
truth,0,0,0,0,0,0,4,0,0,0,0
skinny,2,0,0,0,0,0,0,0,0,0,0
girl,0,0,0,0,0,0,11,0,0,0,0
mashed,1,0,0,0,0,0,0,0,0,0,0
hair,0,0,0,0,0,0,8,0,0,0,0
makeup,0,0,0,0,0,0,1,0,0,0,0
feel,0,0,0,0,0,0,0,0,0,0,16
sticky,1,0,0,0,0,0,0,0,0,0,0
breath,0,0,0,0,0,0,2,0,0,0,0
liar,0,0,0,0,0,0,1,0,0,0,0
shoot,0,0,0,0,0,0,0,0,0,0,1
grin,0,0,0,0,0,0,1,0,0,0,0
usual,4,0,0,0,0,0,0,0,0,0,0
response,0,0,0,0,0,0,2,0,0,0,0
verbal,1,0,0,0,0,0,0,0,0,0,0
physical,2,0,0,0,0,0,0,0,0,0,0
abuse,0,0,0,0,0,0,1,0,0,0,0
force,0,0,0,0,0,0,0,0,0,0,1
safe,2,0,0,0,0,0,0,0,0,0,0
show,0,0,0,0,0,0,0,0,0,0,9
doorstep,0,0,0,0,0,0,1,0,0,0,0
rose,0,0,0,0,0,0,3,0,0,0,0
let,0,0,0,0,0,0,0,0,0,0,25
beat,0,0,0,0,0,0,0,0,0,0,4
advantage,0,0,0,0,0,0,2,0,0,0,0
month,0,0,0,0,0,0,8,0,0,0,0
later,0,0,12,0,0,0,0,0,0,0,0
birth,0,0,0,0,0,0,2,0,0,0,0
baby,0,0,0,0,0,0,1,0,0,0,0
harsh,1,0,0,0,0,0,0,0,0,0,0
word,0,0,0,0,0,0,25,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,0,14
grow,0,0,0,0,0,0,0,0,0,0,11
root,0,0,0,0,0,0,1,0,0,0,2
value,0,0,0,0,0,0,5,0,0,0,0
married,1,0,0,0,0,0,0,0,0,0,0
wrap,0,0,0,0,0,0,0,0,0,0,1
arm,0,0,0,0,0,0,6,0,0,0,0
thank,0,0,0,0,0,0,2,0,0,0,6
thin,3,0,0,0,0,0,0,0,0,0,0
mousy,1,0,0,0,0,0,0,0,0,0,0
brown,2,0,0,0,0,0,2,0,0,0,0
stare,0,0,0,0,0,0,0,0,0,0,4
blossom,0,0,0,0,0,0,2,0,0,0,7
lot,0,0,0,0,0,0,3,0,0,0,0
grey,3,0,0,0,0,0,1,0,0,0,0
wake,0,0,0,0,0,0,0,0,0,0,3
face,0,0,0,0,0,0,10,0,0,0,6
inch,0,0,0,0,0,0,3,0,0,0,0
hide,0,0,0,0,0,0,0,0,0,0,7
reach,0,0,0,0,0,0,0,0,0,0,9
kiss,0,0,0,0,0,0,1,0,0,0,5
leave,0,0,0,0,0,0,1,0,0,0,17
hour,0,0,0,0,0,0,9,0,0,0,0
sleep,0,0,0,0,0,0,1,0,0,0,7
conversation,0,0,0,0,0,0,1,0,0,0,0
realize,0,0,0,0,0,0,0,0,0,0,6
continue,0,0,0,0,0,0,0,0,0,0,5
roll,0,0,0,0,0,0,0,0,0,0,2
hug,0,0,0,0,0,0,0,0,0,0,4
pillow,0,0,0,0,0,0,3,0,0,0,0
envision,0,0,0,0,0,0,0,0,0,0,1
picture,0,0,0,0,0,0,6,0,0,0,0
lightly,0,0,1,0,0,0,0,0,0,0,0
snore,0,0,0,0,0,0,0,0,0,0,1
giggle,0,0,0,0,0,0,0,0,0,0,1
past,1,1,0,0,0,0,2,0,0,0,0
unsure,1,0,0,0,0,0,0,0,0,0,0
confident,1,0,0,0,0,0,0,0,0,0,0
speaker,0,0,0,0,0,0,2,0,0,0,0
play,0,0,0,0,0,0,1,0,0,0,5
transition,0,0,0,0,0,0,1,0,0,0,0
pierce,0,0,0,0,0,0,0,0,0,0,2
soul,0,0,0,0,0,0,9,0,0,0,0
anniversary,0,0,0,0,0,0,1,0,0,0,0
want,0,0,0,0,0,0,0,0,0,0,27
extra,4,0,0,0,0,0,0,0,0,0,0
pound,0,0,0,0,0,0,1,0,0,0,1
wish,0,0,0,0,0,0,0,0,0,0,4
curly,1,0,0,0,0,0,0,0,0,0,0
butterfly,0,0,0,0,0,0,2,0,0,0,0
marriage,0,0,0,0,0,0,10,0,0,0,0
gather,0,0,0,0,0,0,0,0,0,0,3
anew,0,0,1,0,0,0,0,0,0,0,0
miracle,0,0,0,0,0,0,4,0,0,0,0
story,0,0,0,0,0,0,5,0,0,0,0
exactly,0,0,3,0,0,0,0,0,0,0,0
pastor,0,0,0,0,0,0,16,0,0,0,0
ago,0,0,7,0,0,0,0,0,0,0,0
flourish,0,0,0,0,0,0,0,0,0,0,1
famous,1,0,0,0,0,0,0,0,0,0,0
preach,0,0,0,0,0,0,0,0,0,0,1
pulpit,0,0,0,0,0,0,2,0,0,0,0
altar,0,0,0,0,0,0,3,0,0,0,0
rich,2,0,0,0,0,0,0,0,0,0,0
alike,1,0,1,0,0,0,0,0,0,0,0
worship,0,0,0,0,0,0,0,0,0,0,1
build,0,0,0,0,0,0,0,0,0,0,5
beautifully,0,0,1,0,0,0,0,0,0,0,0
section,0,0,0,0,0,0,1,0,0,0,0
town,0,0,0,0,0,0,3,0,0,0,0
wife,0,0,0,0,0,0,16,0,0,0,0
believe,0,0,0,0,0,0,0,0,0,0,11
rundown,1,0,0,0,0,0,0,0,0,0,0
paint,0,0,0,0,0,0,1,0,0,0,1
