word,ADJ,ADP,ADV,NOUN,NUM,VERB,X
possession,0,0,0,1,0,0,0
declare,0,0,0,0,0,2,0
old,1,0,0,0,0,0,0
intention,0,0,0,1,0,0,0
shut,0,0,0,0,0,1,0
reality,0,0,0,3,0,0,0
size,0,0,0,1,0,0,0
impose,0,0,0,0,0,1,0
collection,0,0,0,1,0,0,0
champion,0,0,0,0,0,2,0
spirit,0,0,0,2,0,0,0
medieval,1,0,0,0,0,0,0
supervise,0,0,0,0,0,1,0
burning,0,0,0,1,0,0,0
book,0,0,0,1,0,0,0
resignation,0,0,0,1,0,0,0
split,0,0,0,0,0,1,0
camp,0,0,0,1,0,0,0
elector,0,0,0,1,0,0,0
virtue,0,0,0,1,0,0,0
originally,0,0,1,0,0,0,0
devastate,0,0,0,0,0,1,0
weaken,0,0,0,0,0,1,0
afterward,0,0,1,0,0,0,0
adherent,0,0,0,1,0,0,0
knight,0,0,0,1,0,0,0
nobleman,0,0,0,1,0,0,0
regard,0,0,0,0,0,1,0
safeguard,0,0,0,1,0,0,0
princely,1,0,0,0,0,0,0
absolutism,0,0,0,1,0,0,0
suit,0,0,0,0,0,1,0
degree,0,0,0,1,0,0,0
cosmopolitan,1,0,0,0,0,0,0
eighteenth,1,0,0,0,0,0,0
illustration,0,0,0,1,0,0,0
gift,0,0,0,1,0,0,0
visit,0,0,0,1,0,0,0
intend,0,0,0,0,0,1,0
annex,0,0,0,0,0,1,0
fringe,0,0,0,1,0,0,0
happen,0,0,0,0,0,1,0
pose,0,0,0,0,0,1,0
carry,0,0,0,0,0,1,0
eastward,0,0,1,0,0,0,0
resolve,0,0,0,0,0,1,0
terminate,0,0,0,0,0,1,0
resign,0,0,0,0,0,1,0
cease,0,0,0,0,0,1,0
ideological,1,0,0,0,0,0,0
background,0,0,0,1,0,0,0
creation,0,0,0,1,0,0,0
wear,0,0,0,0,0,1,0
robe,0,0,0,1,0,0,0
meeting,0,0,0,1,0,0,0
assembly,0,0,0,1,0,0,0
defend,0,0,0,0,0,1,0
principle,0,0,0,1,0,0,0
grant,0,0,0,0,0,1,0
safe,1,0,0,0,0,0,0
conduct,0,0,0,1,0,0,0
hearing,0,0,0,1,0,0,0
recant,0,0,0,0,0,1,0
disorder,0,0,0,1,0,0,0
adjourn,0,0,0,0,0,1,0
oblige,0,0,0,0,0,1,0
hiding,0,0,0,1,0,0,0
outlaw,0,0,0,1,0,0,0
heretic,0,0,0,1,0,0,0
ban,0,0,0,0,0,1,0
writing,0,0,0,1,0,0,0
establishment,0,0,0,1,0,0,0
protestant,2,0,0,0,0,0,0
allow,0,0,0,0,0,1,0
acknowledge,0,0,0,0,0,1,0
legitimacy,0,0,0,1,0,0,0
