word,ADJ,ADP,ADV,DET,NOUN,NUM,PRON,SCONJ,VERB
meter,0,0,0,0,8,0,0,0,0
year,0,0,0,0,44,0,0,0,0
find,0,0,0,0,0,0,0,0,14
degree,0,0,0,0,1,0,0,0,0
north,0,0,1,0,0,0,0,0,0
south,1,0,0,0,1,0,0,0,0
equator,0,0,0,0,1,0,0,0,0
occur,0,0,0,0,0,0,0,0,2
northern,2,0,0,0,0,0,0,0,0
island,0,0,0,0,1,0,0,0,0
million,0,0,0,0,1,29,0,0,0
square,10,0,0,0,0,0,0,0,0
mile,0,0,0,0,10,0,0,0,0
kilometer,0,0,0,0,9,0,0,0,0
large,13,0,0,0,0,0,0,0,0
span,0,0,0,0,0,0,0,0,1
different,5,0,0,0,0,0,0,0,0
country,0,0,0,0,26,0,0,0,0
lot,0,0,0,0,2,0,0,0,0
afternoon,0,0,0,0,1,0,0,0,0
rainforest,0,0,0,0,1,0,0,0,0
experience,0,0,0,0,2,0,0,0,2
annual,3,0,0,0,0,0,0,0,0
rainfall,0,0,0,0,8,0,0,0,0
inch,0,0,0,0,2,0,0,0,0
time,0,0,0,0,13,0,0,0,0
average,1,0,0,0,1,0,0,0,0
temperature,0,0,0,0,3,0,0,0,0
rarely,0,0,2,0,0,0,0,0,0
fall,0,0,0,0,0,0,0,0,4
exceed,0,0,0,0,0,0,0,0,1
humidity,0,0,0,0,1,0,0,0,0
reach,0,0,0,0,0,0,0,0,3
saturation,0,0,0,0,1,0,0,0,0
point,0,0,0,0,2,0,0,0,0
sun,0,0,0,0,2,0,0,0,0
directly,0,0,1,0,0,0,0,0,0
distinct,1,0,0,0,0,0,0,0,0
season,0,0,0,0,1,0,0,0,0
plant,0,0,0,0,30,0,0,0,7
adapted,1,0,0,0,0,0,0,0,0
environment,0,0,0,0,8,0,0,0,0
tree,0,0,0,0,46,0,0,0,0
grow,0,0,0,0,0,0,0,0,34
tall,2,0,0,0,0,0,0,0,0
record,0,0,0,0,0,0,0,0,2
concentrate,0,0,0,0,0,0,0,0,1
huge,20,0,0,0,0,0,0,0,0
buttress,0,0,0,0,1,0,0,0,0
root,0,0,0,0,3,0,0,0,0
help,0,0,0,0,1,0,0,0,13
anchor,0,0,0,0,0,0,0,0,1
nutrient,0,0,0,0,6,0,0,0,0
soil,0,0,0,0,33,0,0,0,0
adapt,0,0,0,0,0,0,0,0,2
live,0,0,0,0,0,0,0,0,29
shrub,0,0,0,0,1,0,0,0,0
floor,0,0,0,0,2,0,0,0,0
layer,0,0,0,0,1,0,0,0,0
range,0,0,0,0,3,0,0,0,0
animal,0,0,0,0,14,0,0,0,0
jaguar,0,0,0,0,2,0,0,0,0
anaconda,0,0,0,0,1,0,0,0,0
piranha,0,0,0,0,1,0,0,0,0
orangutan,0,0,0,0,13,0,0,0,0
parrot,0,0,0,0,1,0,0,0,0
tribe,0,0,0,0,21,0,0,0,0
native,8,0,0,0,0,0,0,0,0
people,0,0,0,0,42,0,0,0,0
harmony,0,0,0,0,7,0,0,0,0
thousand,0,0,0,0,6,0,0,0,0
expert,0,0,0,0,4,0,0,0,0
naturalist,0,0,0,0,1,0,0,0,0
impression,0,0,0,0,1,0,0,0,0
outside,1,1,0,0,0,0,0,0,0
abound,0,0,0,0,0,0,0,0,1
beautiful,2,0,0,0,0,0,0,0,0
object,0,0,0,0,2,0,0,0,0
possible,5,0,0,0,0,0,0,0,0
adequate,2,0,0,0,0,0,0,0,0
idea,0,0,0,0,5,0,0,0,0
feeling,0,0,0,0,1,0,0,0,0
wonder,0,0,0,0,1,0,0,0,0
astonishment,0,0,0,0,1,0,0,0,0
devotion,0,0,0,0,1,0,0,0,0
fill,0,0,0,0,0,0,0,0,1
elevate,0,0,0,0,0,0,0,0,1
mind,0,0,0,0,1,0,0,0,0
hold,0,0,0,0,0,0,0,0,2
incredibly,0,0,1,0,0,0,0,0,0
rich,3,0,0,0,0,0,0,0,0
store,0,0,0,0,3,0,0,0,4
life,0,0,0,0,12,0,0,0,0
yard,0,0,0,0,2,0,0,0,0
support,0,0,0,0,2,0,0,0,9
pound,0,0,0,0,2,0,0,0,0
kilogram,0,0,0,0,1,0,0,0,0
material,0,0,0,0,3,0,0,0,0
biomass,0,0,0,0,1,0,0,0,0
know,0,0,0,0,0,0,0,0,9
specie,0,0,0,0,20,0,0,0,0
single,2,0,0,0,0,0,0,0,0
acre,0,0,0,0,16,0,0,0,0
contain,0,0,0,0,0,0,0,0,4
hectare,0,0,0,0,12,0,0,0,0
malaysian,1,0,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,0,4
total,3,0,0,0,1,0,0,0,0
number,0,0,0,0,7,0,0,0,1
selection,0,0,0,0,1,0,0,0,0
butterfly,0,0,0,0,1,0,0,0,0
come,0,0,0,0,0,0,0,0,14
small,14,0,0,0,0,0,0,0,0
species,0,0,0,0,2,0,0,0,0
specific,1,0,0,0,0,0,0,0,0
emerge,0,0,0,0,0,0,0,0,1
coincide,0,0,0,0,0,0,0,0,1
key,4,0,0,0,0,0,0,0,0
event,0,0,0,0,1,0,0,0,0
cycle,0,0,0,0,2,0,0,0,0
flowering,0,0,0,0,1,0,0,0,0
amazingly,0,0,1,0,0,0,0,0,0
vast,4,0,0,0,0,0,0,0,0
shallow,1,0,1,0,0,0,0,0,0
acidic,1,0,0,0,0,0,0,0,0
fact,0,0,0,0,2,0,0,0,0
poor,5,0,0,0,0,0,0,0,0
wash,0,0,0,0,0,0,0,0,8
away,0,2,11,0,0,0,0,0,0
take,0,0,0,0,0,0,0,0,15
able,4,0,0,0,0,0,0,0,0
thrive,0,0,0,0,0,0,0,0,1
feed,0,0,0,0,0,0,0,0,3
dead,3,0,0,0,0,0,0,0,0
matter,0,0,0,0,2,0,0,0,1
decay,0,0,0,0,0,0,0,0,3
quickly,0,0,5,0,0,0,0,0,0
rooted,1,0,0,0,0,0,0,0,0
absorb,0,0,0,0,0,0,0,0,11
release,0,0,0,0,0,0,0,0,9
way,0,0,0,0,25,0,0,0,0
go,0,0,0,0,0,0,0,0,5
unchanged,1,0,0,0,0,0,0,0,0
century,0,0,0,0,6,0,0,0,0
learn,0,0,0,0,0,0,0,0,2
conserve,0,0,0,0,0,0,0,0,1
resource,0,0,0,0,3,0,0,0,0
home,0,0,0,0,10,0,0,0,0
hunt,0,0,0,0,0,0,0,0,5
meat,0,0,0,0,1,0,0,0,0
crop,0,0,0,0,27,0,0,0,0
gather,0,0,0,0,0,0,0,0,3
fruit,0,0,0,0,3,0,0,0,0
nut,0,0,0,0,2,0,0,0,0
use,0,0,0,0,11,0,0,0,3
provide,0,0,0,0,0,0,0,0,15
medicine,0,0,0,0,6,0,0,0,0
poison,0,0,0,0,2,0,0,0,0
hunting,0,0,0,0,1,0,0,0,0
unfortunately,0,0,1,0,0,0,0,0,0
encounter,0,0,0,0,1,0,0,0,3
civilization,0,0,0,0,3,0,0,0,0
lead,0,0,0,0,0,0,0,0,3
disaster,0,0,0,0,1,0,0,0,0
estimate,0,0,0,0,0,0,0,0,9
tribal,5,0,0,0,0,0,0,0,0
few,2,0,0,0,0,0,0,0,0
think,0,0,0,0,0,0,0,0,7
disappear,0,0,0,0,0,0,0,0,4
twentieth,1,0,0,0,0,0,0,0,0
wipe,0,0,0,0,0,0,0,0,4
western,3,0,0,0,0,0,0,0,0
settler,0,0,0,0,5,0,0,0,0
bring,0,0,0,0,0,0,0,0,4
disease,0,0,0,0,8,0,0,0,0
measles,0,0,0,0,3,0,0,0,0
kill,0,0,0,0,0,0,0,0,4
tribespeople,0,0,0,0,1,0,0,0,0
anthropologist,0,0,0,0,1,0,0,0,0
amazonian,1,0,0,0,0,0,0,0,0
capable,1,0,0,0,0,0,0,0,0
make,0,0,0,0,0,0,0,0,6
good,7,0,0,0,1,0,0,0,0
decision,0,0,0,0,2,0,0,0,0
adopt,0,0,0,0,0,0,0,0,4
certain,2,0,0,0,0,0,0,0,0
thing,0,0,0,0,4,0,0,0,0
culture,0,0,0,0,2,0,0,0,0
choose,0,0,0,0,0,0,0,0,2
important,10,0,0,0,0,0,0,0,0
choice,0,0,0,0,1,0,0,0,0
protect,0,0,0,0,0,0,0,0,15
homeland,0,0,0,0,1,0,0,0,0
government,0,0,0,0,15,0,0,0,0
approve,0,0,0,0,0,0,0,0,1
reservation,0,0,0,0,1,0,0,0,0
maintain,0,0,0,0,0,0,0,0,3
tradition,0,0,0,0,2,0,0,0,0
fragile,2,0,0,0,0,0,0,0,0
teach,0,0,0,0,0,0,0,0,1
prefer,0,0,0,0,0,0,0,0,1
continue,0,0,0,0,0,0,0,0,7
surrounding,0,0,0,0,2,0,0,0,0
contact,0,0,0,0,4,0,0,0,1
industrialized,2,0,0,0,0,0,0,0,0
vaccinate,0,0,0,0,0,0,0,0,1
tetanus,0,0,0,0,1,0,0,0,0
influenza,0,0,0,0,1,0,0,0,0
result,0,0,0,0,7,0,0,0,2
individual,1,0,0,0,1,0,0,0,0
everyday,2,0,0,0,0,0,0,0,0
foodstuff,0,0,0,0,1,0,0,0,0
enjoy,0,0,0,0,0,0,0,0,1
today,0,0,0,0,1,0,0,0,0
origin,0,0,0,0,1,0,0,0,0
example,0,0,0,0,11,0,0,0,0
banana,0,0,0,0,3,0,0,0,0
pepper,0,0,0,0,1,0,0,0,0
peanut,0,0,0,0,1,0,0,0,0
coffee,0,0,0,0,16,0,0,0,0
tea,0,0,0,0,2,0,0,0,0
cola,0,0,0,0,1,0,0,0,0
cocoa,0,0,0,0,5,0,0,0,0
vanilla,0,0,0,0,1,0,0,0,0
sugar,0,0,0,0,3,0,0,0,0
spice,0,0,0,0,1,0,0,0,0
climate,0,0,0,0,9,0,0,0,0
zone,0,0,0,0,2,0,0,0,0
valuable,3,0,0,0,0,0,0,0,0
wood,0,0,0,0,4,0,0,0,0
include,0,0,0,0,0,0,0,0,7
mahogany,0,0,0,0,2,0,0,0,0
teak,0,0,0,0,2,0,0,0,0
rosewood,0,0,0,0,1,0,0,0,0
sandalwood,0,0,0,0,1,0,0,0,0
furniture,0,0,0,0,3,0,0,0,0
ornament,0,0,0,0,1,0,0,0,0
perfume,0,0,0,0,1,0,0,0,0
oil,0,0,0,0,36,0,0,0,0
gum,0,0,0,0,1,0,0,0,0
resin,0,0,0,0,1,0,0,0,0
source,0,0,0,0,1,0,0,0,2
item,0,0,0,0,2,0,0,0,0
soap,0,0,0,0,2,0,0,0,0
varnish,0,0,0,0,1,0,0,0,0
finish,0,0,0,0,0,0,0,0,2
product,0,0,0,0,17,0,0,0,0
fuel,0,0,0,0,7,0,0,0,0
paint,0,0,0,0,1,0,0,0,1
insecticide,0,0,0,0,1,0,0,0,0
detergent,0,0,0,0,2,0,0,0,0
disinfectant,0,0,0,0,1,0,0,0,0
household,0,0,0,0,1,0,0,0,0
familiar,2,0,0,0,0,0,0,0,0
originate,0,0,0,0,0,0,0,0,2
far,0,0,6,0,0,0,0,0,0
identify,0,0,0,0,0,0,0,0,1
have,0,0,0,0,0,0,0,0,1
anti,1,0,0,0,0,0,0,0,0
cancer,1,0,0,0,2,0,0,0,0
property,0,0,0,0,1,0,0,0,0
scientist,0,0,0,0,3,0,0,0,0
test,0,0,0,0,0,0,0,0,1
study,0,0,0,0,0,0,0,0,1
detail,0,0,0,0,1,0,0,0,0
ingredient,0,0,0,0,3,0,0,0,0
substance,0,0,0,0,1,0,0,0,0
extract,0,0,0,0,1,0,0,0,1
vine,0,0,0,0,2,0,0,0,0
commonly,0,0,1,0,0,0,0,0,0
carefully,0,0,1,0,0,0,0,0,0
measure,0,0,0,0,0,0,0,0,2
dose,0,0,0,0,2,0,0,0,0
surgery,0,0,0,0,1,0,0,0,0
muscle,0,0,0,0,1,0,0,0,0
relaxant,0,0,0,0,1,0,0,0,0
strong,2,0,0,0,0,0,0,0,0
arrow,0,0,0,0,1,0,0,0,0
rosy,3,0,0,0,0,0,0,0,0
periwinkle,0,0,0,0,3,0,0,0,0
east,1,0,0,0,1,0,0,0,0
coast,0,0,0,0,2,0,0,0,0
treat,0,0,0,0,0,0,0,0,3
leukemia,0,0,0,0,2,0,0,0,0
cure,0,0,0,0,3,0,0,0,1
remain,0,0,0,0,0,0,0,0,8
undiscovered,2,0,0,0,0,0,0,0,0
colossal,1,0,0,0,0,0,0,0,0
water,0,0,0,0,22,0,0,0,0
rainwater,0,0,0,0,5,0,0,0,0
draw,0,0,0,0,0,0,0,0,3
atmosphere,0,0,0,0,10,0,0,0,0
evaporation,0,0,0,0,5,0,0,0,0
swirl,0,0,0,0,0,0,0,0,1
mist,0,0,0,0,1,0,0,0,0
cloud,0,0,0,0,5,0,0,0,0
recycle,0,0,0,0,0,0,0,0,3
amount,0,0,0,0,5,0,0,0,0
day,0,0,0,0,7,0,0,0,0
river,0,0,0,0,16,0,0,0,0
lake,0,0,0,0,2,0,0,0,0
irrigation,0,0,0,0,1,0,0,0,0
system,0,0,0,0,1,0,0,0,0
prevent,0,0,0,0,0,0,0,0,2
drought,0,0,0,0,1,0,0,0,0
famine,0,0,0,0,1,0,0,0,0
follow,0,0,0,0,0,0,0,0,3
moisture,0,0,0,0,1,0,0,0,0
evaporate,0,0,0,0,0,0,0,0,3
vapor,0,0,0,0,3,0,0,0,0
condense,0,0,0,0,0,0,0,0,1
create,0,0,0,0,0,0,0,0,9
condition,0,0,0,0,3,0,0,0,0
daily,1,0,0,0,0,0,0,0,0
photosynthesis,0,0,0,0,5,0,0,0,0
action,0,0,0,0,3,0,0,0,0
combine,0,0,0,0,0,0,0,0,3
carbon,0,0,0,0,19,0,0,0,0
dioxide,0,0,0,0,6,0,0,0,0
air,0,0,0,0,5,0,0,0,0
produce,0,0,0,0,0,0,0,0,12
starch,0,0,0,0,1,0,0,0,0
energy,0,0,0,0,4,0,0,0,0
oxygen,0,0,0,0,5,0,0,0,0
food,0,0,0,0,9,0,0,0,0
process,0,0,0,0,9,0,0,0,0
suck,0,0,0,0,0,0,0,0,1
aid,0,0,0,0,1,0,0,0,0
convert,0,0,0,0,0,0,0,0,2
need,0,0,0,0,5,0,0,0,14
survive,0,0,0,0,0,0,0,0,6
balance,0,0,0,0,1,0,0,0,0
entire,1,0,0,0,0,0,0,0,0
enormous,3,0,0,0,0,0,0,0,0
crucial,1,0,0,0,0,0,0,0,0
contribution,0,0,0,0,1,0,0,0,0
circulate,0,0,0,0,0,0,0,0,1
regulate,0,0,0,0,0,0,0,0,3
enormously,0,0,1,0,0,0,0,0,0
despite,0,0,0,0,0,0,0,3,0
destroy,0,0,0,0,0,0,0,0,27
alarming,3,0,0,0,0,0,0,0,0
rate,0,0,0,0,5,0,0,0,0
forum,0,0,0,0,2,0,0,0,0
impossible,4,0,0,0,0,0,0,0,0
require,0,0,0,0,0,0,0,0,1
little,10,0,0,0,0,0,0,0,0
imagination,0,0,0,0,1,0,0,0,0
realize,0,0,0,0,0,0,0,0,3
care,0,0,0,0,2,0,0,0,2
student,0,0,0,0,1,0,0,0,0
probably,0,0,3,0,0,0,0,0,0
teacher,0,0,0,0,1,0,0,0,0
opinion,0,0,0,0,5,0,0,0,0
amazing,2,0,0,0,0,0,0,0,0
simple,1,0,0,0,0,0,0,0,0
act,0,0,0,0,1,0,0,0,1
build,0,0,0,0,0,0,0,0,8
road,0,0,0,0,12,0,0,0,0
damage,0,0,0,0,15,0,0,0,3
open,0,0,0,0,0,0,0,0,2
previously,0,0,7,0,0,0,0,0,0
inaccessible,2,0,0,0,0,0,0,0,0
ten,0,0,0,0,1,0,0,0,0
developer,0,0,0,0,1,0,0,0,0
initial,1,0,0,0,0,0,0,0,0
consequence,0,0,0,0,1,0,0,0,0
newcomer,0,0,0,0,1,0,0,0,0
push,0,0,0,0,0,0,0,0,2
undisturbed,1,0,0,0,0,0,0,0,0
stretch,0,0,0,0,0,0,0,0,4
west,0,0,0,0,1,0,0,0,0
brazilian,6,0,0,0,0,0,0,0,0
plan,0,0,0,0,3,0,0,0,4
settlement,0,0,0,0,2,0,0,0,0
unused,1,0,0,0,0,0,0,0,0
offer,0,0,0,0,0,0,0,0,1
plot,0,0,0,0,1,0,0,0,0
month,0,0,0,0,1,0,0,0,0
salary,0,0,0,0,1,0,0,0,0
easy,3,0,0,0,0,0,0,0,0
access,0,0,0,0,4,0,0,0,2
agricultural,2,0,0,0,0,0,0,0,0
loan,0,0,0,0,1,0,0,0,0
cost,0,0,0,0,3,0,0,0,3
spiral,0,0,0,0,0,0,0,0,1
project,0,0,0,0,6,0,0,0,0
end,0,0,0,0,2,0,0,0,6
family,0,0,0,0,4,0,0,0,0
settle,0,0,0,0,0,0,0,0,2
unstable,1,0,0,0,0,0,0,0,0
easily,0,0,5,0,0,0,0,0,0
erode,0,0,0,0,0,0,0,0,2
impassable,1,0,0,0,0,0,0,0,0
harvest,0,0,0,0,1,0,0,0,1
fail,0,0,0,0,0,0,0,0,1
place,0,0,0,0,9,0,0,0,0
ton,0,0,0,0,10,0,0,0,0
metric,5,0,0,0,0,0,0,0,0
destructive,2,0,0,0,0,0,0,0,0
effect,0,0,0,0,6,0,0,0,0
building,0,0,0,0,2,0,0,0,0
clearly,0,0,2,0,0,0,0,0,0
see,0,0,0,0,0,0,0,0,5
photograph,0,0,0,0,2,0,0,0,0
right,1,0,2,0,5,0,0,0,0
untouched,3,0,0,0,0,0,0,0,0
left,0,0,0,0,1,0,0,0,0
scene,0,0,0,0,1,0,0,0,0
utter,1,0,0,0,0,0,0,0,0
devastation,0,0,0,0,1,0,0,0,0
recently,0,0,3,0,0,0,0,0,0
improve,0,0,0,0,0,0,0,0,6
near,0,1,0,0,0,0,0,0,0
bolivian,1,0,0,0,0,0,0,0,0
border,0,0,0,0,1,0,0,0,0
bank,0,0,0,0,2,0,0,0,0
dirt,0,0,0,0,1,0,0,0,0
track,0,0,0,0,2,0,0,0,0
pave,0,0,0,0,0,0,0,0,3
real,2,0,0,0,0,0,0,0,0
environmentalist,0,0,0,0,1,0,0,0,0
soybean,0,0,0,0,6,0,0,0,0
plantation,0,0,0,0,19,0,0,0,0
locate,0,0,0,0,0,0,0,0,1
virgin,2,0,0,0,0,0,0,0,0
cut,0,0,0,0,0,0,0,0,13
eye,0,0,0,0,2,0,0,0,0
roll,0,0,0,0,0,0,0,0,2
field,0,0,0,0,2,0,0,0,0
main,5,0,0,0,0,0,0,0,0
export,0,0,0,0,0,0,0,0,2
soya,0,0,0,0,1,0,0,0,0
reason,0,0,0,0,3,0,0,0,0
rest,0,0,0,0,3,0,0,0,0
port,0,0,0,0,1,0,0,0,0
paved,1,0,0,0,0,0,0,0,0
shorten,0,0,0,0,0,0,0,0,1
journey,0,0,0,0,4,0,0,0,0
similar,1,0,0,0,0,0,0,0,0
distance,0,0,0,0,1,0,0,0,0
sea,0,0,0,0,2,0,0,0,0
save,0,0,0,0,0,0,0,0,2
transportation,0,0,0,0,3,0,0,0,0
increase,0,0,0,0,1,0,0,0,5
producer,0,0,0,0,1,0,0,0,0
profit,0,0,0,0,4,0,0,0,0
tapir,0,0,0,0,1,0,0,0,0
capybara,0,0,0,0,2,0,0,0,0
hardly,0,0,2,0,0,0,0,0,0
paving,0,0,0,0,1,0,0,0,0
completely,0,0,2,0,0,0,0,0,0
truck,0,0,0,0,1,0,0,0,0
driver,0,0,0,0,2,0,0,0,0
surround,0,0,0,0,0,0,0,0,2
unpaved,1,0,0,0,0,0,0,0,0
section,0,0,0,0,1,0,0,0,0
affected,1,0,0,0,0,0,0,0,0
human,6,0,0,0,3,0,0,0,0
activity,0,0,0,0,6,0,0,0,0
lawless,1,0,0,0,0,0,0,0,0
murder,0,0,0,0,2,0,0,0,0
frequently,0,0,1,0,0,0,0,0,0
commit,0,0,0,0,0,0,0,0,1
involve,0,0,0,0,0,0,0,0,8
dispute,0,0,0,0,1,0,0,0,0
encourage,0,0,0,0,0,0,0,0,4
value,0,0,0,0,2,0,0,0,0
hardwood,0,0,0,0,3,0,0,0,0
supply,0,0,0,0,0,0,0,0,2
timber,0,0,0,0,2,0,0,0,0
market,0,0,0,0,8,0,0,0,0
recognize,0,0,0,0,0,0,0,0,2
logging,0,0,0,0,10,0,0,0,0
company,0,0,0,0,12,0,0,0,0
try,0,0,0,0,0,0,0,0,4
reduce,0,0,0,0,0,0,0,0,10
impact,0,0,0,0,5,0,0,0,0
select,0,0,0,0,0,0,0,0,2
allow,0,0,0,0,0,0,0,0,9
regrow,0,0,0,0,0,0,0,0,1
naturally,0,0,2,0,0,0,0,0,0
problem,0,0,0,0,11,0,0,0,0
reduction,0,0,0,0,3,0,0,0,0
big,12,0,0,0,0,0,0,0,0
tend,0,0,0,0,0,0,0,0,5
close,2,0,1,0,0,0,0,0,0
mean,0,0,0,0,0,0,0,0,13
operation,0,0,0,0,2,0,0,0,0
spread,0,0,0,0,0,0,0,0,1
wide,2,0,0,0,0,0,0,0,0
fell,0,0,0,0,0,0,0,0,6
lianas,0,0,0,0,1,0,0,0,0
climber,0,0,0,0,1,0,0,0,0
remove,0,0,0,0,0,0,0,0,3
destruction,0,0,0,0,11,0,0,0,0
massive,3,0,0,0,0,0,0,0,0
vehicle,0,0,0,0,2,0,0,0,0
gain,0,0,0,0,0,0,0,0,2
plow,0,0,0,0,0,0,0,0,1
addition,0,0,0,0,1,0,0,0,0
physical,2,0,0,0,0,0,0,0,0
expose,0,0,0,0,0,0,0,0,1
buildup,0,0,0,0,1,0,0,0,0
silt,0,0,0,0,3,0,0,0,1
eventual,1,0,0,0,0,0,0,0,0
flooding,0,0,0,0,4,0,0,0,0
logger,0,0,0,0,4,0,0,0,0
site,0,0,0,0,3,0,0,0,0
generally,0,0,1,0,0,0,0,0,0
establish,0,0,0,0,0,0,0,0,3
landless,1,0,0,0,0,0,0,0,0
farmer,0,0,0,0,24,0,0,0,0
means,0,0,0,0,2,0,0,0,0
get,0,0,0,0,0,0,0,0,2
territory,0,0,0,0,1,0,0,0,0
lose,0,0,0,0,0,0,0,0,9
modern,6,0,0,0,0,0,0,0,0
sustainable,17,0,0,0,0,0,0,0,0
common,2,0,0,0,0,0,0,0,0
size,0,0,0,0,2,0,0,0,0
timeline,0,0,0,0,1,0,0,0,0
long,6,0,5,0,0,0,0,0,0
questionable,1,0,0,0,0,0,0,0,0
ultimately,0,0,2,0,0,0,0,0,0
prove,0,0,0,0,0,0,0,0,1
log,0,0,0,0,0,0,0,0,1
extraordinary,1,0,0,0,0,0,0,0,0
crown,0,0,0,0,1,0,0,0,0
knock,0,0,0,0,0,0,0,0,1
understory,0,0,0,0,1,0,0,0,0
debris,0,0,0,0,1,0,0,0,0
faculty,0,0,0,0,1,0,0,0,0
mammal,0,0,0,0,2,0,0,0,0
wildlife,0,0,0,0,3,0,0,0,0
regrowth,0,0,0,0,2,0,0,0,0
creature,0,0,0,0,2,0,0,0,0
die,0,0,0,0,0,0,0,0,3
simply,0,0,5,0,0,0,0,0,0
commercial,1,0,0,0,0,0,0,0,0
unreachable,1,0,0,0,0,0,0,0,0
recover,0,0,0,0,0,0,0,0,2
mineral,0,0,0,0,2,0,0,0,0
copper,0,0,0,0,1,0,0,0,0
bauxite,0,0,0,0,1,0,0,0,0
aluminium,0,0,0,0,1,0,0,0,0
ore,0,0,0,0,2,0,0,0,0
iron,0,0,0,0,2,0,0,0,0
gold,0,0,0,0,4,0,0,0,0
diamond,0,0,0,0,1,0,0,0,0
mining,0,0,0,0,6,0,0,0,0
environmentally,0,0,3,0,0,0,0,0,0
damaging,3,0,0,0,0,0,0,0,0
pronounced,1,0,0,0,0,0,0,0,0
order,0,0,0,0,4,0,0,0,0
environmental,6,0,0,0,0,0,0,0,0
pollution,0,0,0,0,2,0,0,0,0
rush,0,0,0,0,1,0,0,0,0
begin,0,0,0,0,0,0,0,0,2
move,0,0,0,0,0,0,0,0,5
mercury,0,0,0,0,2,0,0,0,0
highly,0,0,1,0,0,0,0,0,0
toxic,3,0,0,0,0,0,0,0,0
metal,0,0,0,0,2,0,0,0,0
separate,0,0,0,0,0,0,0,0,1
region,0,0,0,0,9,0,0,0,0
sediment,0,0,0,0,1,0,0,0,0
sewage,0,0,0,0,1,0,0,0,0
miner,0,0,0,0,1,0,0,0,0
litter,0,0,0,0,1,0,0,0,0
image,0,0,0,0,1,0,0,0,0
show,0,0,0,0,0,0,0,0,3
clearance,0,0,0,0,1,0,0,0,0
chemical,1,0,0,0,3,0,0,0,0
nearby,1,0,0,0,0,0,0,0,0
demand,0,0,0,0,3,0,0,0,0
mighty,1,0,0,0,0,0,0,0,0
potential,1,0,0,0,1,0,0,0,0
electricity,0,0,0,0,2,0,0,0,0
speed,0,0,0,0,1,0,0,0,0
turbine,0,0,0,0,1,0,0,0,0
like,1,2,0,0,0,0,0,0,0
giant,1,0,0,0,0,0,0,0,0
propeller,0,0,0,0,1,0,0,0,0
technical,1,0,0,0,0,0,0,0,0
term,0,0,0,0,6,0,0,0,0
