word,ADJ,ADP,ADV,NOUN,NUM,VERB,X
concept,0,0,0,1,0,0,0
value,0,0,0,1,0,0,0
zero,0,0,0,0,1,0,0
credit,0,0,0,0,0,1,0
symbol,0,0,0,6,0,0,0
sound,0,0,0,2,0,0,0
historical,1,0,0,0,0,0,0
disc,0,0,0,1,0,0,0
edge,0,0,0,1,0,0,0
date,0,0,0,1,0,1,0
slab,0,0,0,2,0,0,0
engrave,0,0,0,0,0,1,0
scholar,0,0,0,1,0,0,0
recognizable,1,0,0,0,0,0,0
real,1,0,0,0,0,0,0
pottery,0,0,0,5,0,0,0
book,0,0,0,3,0,0,0
write,0,0,0,0,0,1,0
strip,0,0,0,2,0,0,0
deerskin,0,0,0,1,0,0,0
cloth,0,0,0,1,0,0,0
fold,0,0,0,0,0,1,0
accordion,0,0,0,1,0,0,0
survive,0,0,0,0,0,1,0
reconstruct,0,0,0,0,0,1,0
steady,1,0,0,0,0,0,0
able,1,0,0,0,0,0,0
devote,0,0,0,0,0,1,0
commonly,0,0,1,0,0,0,0
responsible,1,0,0,0,0,0,0
architecture,0,0,0,1,0,0,0
developed,1,0,0,0,0,0,0
style,0,0,0,2,0,0,0
painting,0,0,0,4,0,0,0
metalwork,0,0,0,2,0,0,0
introduce,0,0,0,0,0,1,0
sculptor,0,0,0,1,0,0,0
artifact,0,0,0,1,0,0,0
striking,1,0,0,0,0,0,0
colossal,3,0,0,0,0,0,0
portrait,0,0,0,2,0,0,0
scale,0,0,0,1,0,0,0
especially,0,0,1,0,0,0,0
remarkable,1,0,0,0,0,0,0
consider,0,0,0,0,0,1,0
method,0,0,0,1,0,0,0
available,1,0,0,0,0,0,0
pound,0,0,0,0,0,1,0
peck,0,0,0,0,0,1,0
tool,0,0,0,1,0,0,0
meter,0,0,0,2,0,0,0
magnificently,0,0,1,0,0,0,0
paint,0,0,0,0,0,3,0
image,0,0,0,1,0,0,0
distinctive,1,0,0,0,0,0,0
design,0,0,0,2,0,0,0
cylinder,0,0,0,1,0,0,0
shaped,1,0,0,0,0,0,0
vase,0,0,0,3,0,0,0
leg,0,0,0,1,0,0,0
vessel,0,0,0,1,0,0,0
cream,0,0,0,1,0,0,0
pitcher,0,0,0,1,0,0,0
renowne,0,0,0,0,0,1,0
crane,0,0,0,1,0,0,0
fly,0,0,0,0,0,1,0
parrot,0,0,0,1,0,0,0
mural,0,0,0,2,0,0,0
astound,0,0,0,0,0,1,0
colorful,2,0,0,0,0,0,0
ceiling,0,0,0,1,0,0,0
victory,0,0,0,1,0,0,0
historian,0,0,0,1,0,0,0
peaceful,1,0,0,0,0,0,0
fine,1,0,0,0,0,0,0
gold,0,0,0,1,0,0,0
silver,0,0,0,1,0,0,0
copper,0,0,0,1,0,0,0
recline,0,0,0,0,0,1,0
male,1,0,0,0,0,0,0
dish,0,0,0,1,0,0,0
rest,0,0,0,0,0,1,0
stomach,0,0,0,1,0,0,0
conclusion,0,0,0,0,1,0,0
resourceful,1,0,0,0,0,0,0
tame,0,0,0,0,0,1,0
accomplish,0,0,0,0,0,1,0
scientific,1,0,0,0,0,0,0
feat,0,0,0,1,0,0,0
recent,1,0,0,0,0,0,0
finding,0,0,0,1,0,0,0
knowledge,0,0,0,1,0,0,0
unfold,0,0,0,0,0,1,0
script,0,0,0,1,0,0,0
anew,0,0,1,0,0,0,0
mother,0,0,0,1,0,0,0
sure,1,0,0,0,0,0,0
ongoing,1,0,0,0,0,0,0
research,0,0,0,1,0,0,0
illuminate,0,0,0,0,0,1,0
follow,0,0,0,0,0,1,0
copy,0,0,0,0,0,1,0
rock,0,0,0,2,0,0,0
seventeen,0,0,0,0,1,0,0
basalt,0,0,0,1,0,0,0
volcanic,1,0,0,0,0,0,0
mile,0,0,0,1,0,0,0
kilometer,0,0,0,1,0,0,0
helmet,0,0,0,1,0,0,0
headgear,0,0,0,1,0,0,0
