word,ADJ,ADP,ADV,DET,NOUN,NUM,SCONJ,VERB,X
mission,0,0,0,0,27,0,0,0,0
result,0,0,0,0,7,0,0,4,0
number,0,0,0,0,6,0,0,0,0
discovery,0,0,0,0,5,0,0,0,0
instance,0,0,0,0,4,0,0,0,0
know,0,0,0,0,0,0,0,20,0
shrink,0,0,0,0,0,0,0,11,0
considerably,0,0,2,0,0,0,0,0,0
cool,1,0,0,0,0,0,0,5,0
early,10,0,6,0,0,0,0,0,0
history,0,0,0,0,8,0,0,0,0
sizzlingly,0,0,1,0,0,0,0,0,0
probably,0,0,16,0,0,0,0,0,0
ocean,0,0,0,0,3,0,0,0,0
find,0,0,0,0,0,0,0,17,0
sign,0,0,0,0,4,0,0,0,0
evidence,0,0,0,0,11,0,0,0,0
collect,0,0,0,0,0,0,0,10,0
suggest,0,0,0,0,0,0,0,13,0
earth,0,0,0,0,2,0,0,0,0
like,7,21,0,0,0,0,0,0,0
warm,6,0,0,0,0,0,0,0,0
temperature,0,0,0,0,18,0,0,0,0
flow,0,0,0,0,5,0,0,6,0
continue,0,0,0,0,0,0,0,4,0
thoroughly,0,0,1,0,0,0,0,0,0
explore,0,0,0,0,0,0,0,3,0
read,0,0,0,0,0,0,0,1,0
sense,0,0,0,0,1,0,0,0,0
far,0,0,6,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,6,0
feature,0,0,0,0,19,0,0,0,0
view,0,0,0,0,2,0,0,5,0
rise,0,0,0,0,1,0,0,9,0
set,0,0,0,0,2,0,0,4,0
twilight,0,0,0,0,1,0,0,0,0
horizon,0,0,0,0,2,0,0,0,0
relatively,0,0,4,0,0,0,0,0,0
visit,0,0,0,0,0,0,0,6,0
lie,0,0,0,0,0,0,0,9,0
near,3,11,0,0,0,0,0,0,0
terrestrial,2,0,0,0,0,0,0,0,0
outer,5,0,0,0,0,0,0,0,0
mass,0,0,0,0,5,0,0,0,0
diameter,0,0,0,0,6,0,0,0,0
mile,0,0,0,0,52,0,0,0,0
kilometer,0,0,0,0,48,0,0,0,0
large,34,0,0,0,0,0,0,0,0
dwarf,1,0,0,0,0,0,0,0,0
classify,0,0,0,0,0,0,0,1,0
consider,0,0,0,0,0,0,0,2,0
caption,0,0,0,0,20,0,0,0,13
mosaic,0,0,0,0,2,0,0,0,0
image,0,0,0,0,32,0,0,0,0
flyby,0,0,0,0,10,0,0,0,0
show,0,0,0,0,0,0,0,20,0
hemisphere,0,0,0,0,16,0,0,0,0
sunlight,0,0,0,0,7,0,0,0,0
follow,0,0,0,0,0,0,0,4,0
account,0,0,0,0,1,0,0,3,0
internal,1,0,0,0,0,0,0,0,0
compression,0,0,0,0,1,0,0,0,0
gravity,0,0,0,0,14,0,0,0,0
unusually,0,0,2,0,0,0,0,0,0
compose,0,0,0,0,0,0,0,3,0
high,19,0,5,0,0,0,0,0,0
percentage,0,0,0,0,2,0,0,0,0
metal,0,0,0,0,3,0,0,0,0
concentrate,0,0,0,0,0,0,0,1,0
comparatively,0,0,2,0,0,0,0,0,0
huge,5,0,0,0,0,0,0,0,0
core,0,0,0,0,18,0,0,0,0
nearly,0,0,13,0,0,0,0,0,0
percent,0,0,0,0,14,0,0,0,0
see,0,0,0,0,0,0,0,13,0
telescope,0,0,0,0,9,0,0,0,0
angular,1,0,0,0,0,0,0,0,0
degree,0,0,0,0,7,0,0,0,0
reason,0,0,0,0,4,0,0,0,0
certain,1,0,0,0,0,0,0,0,0
morning,0,0,0,0,2,0,0,0,0
sunrise,0,0,0,0,2,0,0,0,0
evening,0,0,0,0,2,0,0,0,0
sunset,0,0,0,0,2,0,0,0,0
display,0,0,0,0,0,0,0,2,0
phase,0,0,0,0,8,0,0,0,0
aid,0,0,0,0,1,0,0,0,0
look,0,0,0,0,0,0,0,3,0
crescent,0,0,0,0,2,0,0,0,0
different,6,0,0,0,0,0,0,0,0
position,0,0,0,0,1,0,0,0,0
reflect,0,0,0,0,0,0,0,3,0
full,2,0,0,0,0,0,0,0,0
disk,0,0,0,0,6,0,0,0,0
separate,2,0,0,0,0,0,0,1,0
combine,0,0,0,0,0,0,0,4,0
cross,0,0,0,0,0,0,0,2,0
type,0,0,0,0,4,0,0,0,0
eclipse,0,0,0,0,2,0,0,0,0
call,0,0,0,0,0,0,0,21,0
transit,0,0,0,0,18,0,0,0,0
false,2,0,0,0,0,0,0,0,0
color,0,0,0,0,7,0,0,2,0
light,4,0,0,0,10,0,0,1,0
successive,2,0,0,0,0,0,0,0,0
seven,0,0,0,0,0,2,0,0,0
minute,0,0,0,0,2,0,0,0,0
dozen,0,0,0,0,1,0,0,0,0
century,0,0,0,0,8,0,0,0,0
pass,0,0,0,0,1,0,0,7,0
directly,0,0,3,0,0,0,0,0,0
event,0,0,0,0,4,0,0,0,0
black,2,0,0,0,0,0,0,0,0
background,0,0,0,0,1,0,0,0,0
bright,5,0,0,0,0,0,0,0,0
binocular,0,0,0,0,2,0,0,0,0
safely,0,0,1,0,0,0,0,0,0
equip,0,0,0,0,0,0,0,2,0
filter,0,0,0,0,2,0,0,0,0
require,0,0,0,0,0,0,0,1,0
observe,0,0,0,0,0,0,0,9,0
preferably,0,0,1,0,0,0,0,0,0
projection,0,0,0,0,2,0,0,0,0
white,7,0,0,0,0,0,0,0,0
card,0,0,0,0,1,0,0,0,0
average,13,0,0,0,0,0,0,0,0
distance,0,0,0,0,16,0,0,0,0
million,0,0,0,0,0,24,0,0,0
elliptical,3,0,0,0,0,0,0,0,0
oval,4,0,0,0,0,0,0,0,0
eccentric,5,0,0,0,0,0,0,0,0
elongated,2,0,0,0,0,0,0,0,0
tilt,0,0,0,0,0,0,0,6,0
plane,0,0,0,0,10,0,0,0,0
tip,0,0,0,0,0,0,0,2,0
relative,5,0,0,0,0,0,0,0,0
ecliptic,2,0,0,0,1,0,0,0,0
word,0,0,0,0,4,0,0,0,0
name,0,0,0,0,0,0,0,10,0
roman,4,0,0,0,0,0,0,0,0
god,0,0,0,0,7,0,0,0,0
counterpart,0,0,0,0,2,0,0,0,0
greek,2,0,0,0,0,0,0,0,0
swift,1,0,0,0,0,0,0,0,0
footed,1,0,0,0,0,0,0,0,0
messenger,0,0,0,0,1,0,0,0,0
speed,0,0,0,0,7,0,0,0,0
circle,0,0,0,0,0,0,0,3,0
rate,0,0,0,0,4,0,0,0,0
fast,2,0,2,0,0,0,0,0,0
numerous,4,0,0,0,0,0,0,0,0
impact,1,0,0,0,14,0,0,0,0
basin,0,0,0,0,10,0,0,0,0
mark,0,0,0,0,0,0,0,2,0
quickly,0,0,2,0,0,0,0,0,0
combination,0,0,0,0,1,0,0,0,0
slow,3,0,0,0,0,0,0,1,0
lead,0,0,0,0,1,0,0,2,0
situation,0,0,0,0,1,0,0,0,0
straight,2,0,5,0,0,0,0,0,0
overhead,0,0,4,0,0,0,0,0,0
twice,0,0,4,1,0,0,0,0,0
direction,0,0,0,0,4,0,0,0,0
path,0,0,0,0,2,0,0,0,0
trace,0,0,0,0,3,0,0,1,0
equator,0,0,0,0,6,0,0,0,0
orbital,5,0,0,0,0,0,0,0,0
mention,0,0,0,0,0,0,0,5,0
incline,0,0,0,0,0,0,0,1,0
german,1,0,0,0,0,0,0,0,0
major,3,0,0,0,0,0,0,0,0
law,0,0,0,0,5,0,0,0,0
govern,0,0,0,0,0,0,0,1,0
motion,0,0,0,0,5,0,0,0,0
describe,0,0,0,0,0,0,0,3,0
shape,0,0,0,0,3,0,0,3,0
exactly,0,0,2,0,0,0,0,0,0
circular,4,0,0,0,0,0,0,0,0
slightly,0,0,3,0,0,0,0,0,0
mercury,0,0,0,0,1,0,0,0,0
velocity,0,0,0,0,2,0,0,0,0
state,0,0,0,0,0,0,0,2,0
imaginary,1,0,0,0,0,0,0,0,0
line,0,0,0,0,2,0,0,0,0
draw,0,0,0,0,0,0,0,3,0
sweep,0,0,0,0,0,0,0,1,0
equal,3,0,0,0,0,0,0,0,0
area,0,0,0,0,11,0,0,0,0
period,0,0,0,0,5,0,0,0,0
mean,1,0,0,0,0,0,0,6,0
bring,0,0,0,0,0,0,0,2,0
away,0,1,6,0,0,0,0,0,0
calculate,0,0,0,0,0,0,0,1,0
vice,0,0,1,0,0,0,0,0,0
versa,0,0,1,0,0,0,0,0,0
square,0,0,0,0,1,0,0,0,0
proportional,1,0,0,0,0,0,0,0,0
cube,0,0,0,0,1,0,0,0,0
characteristic,1,0,0,0,2,0,0,0,0
highly,0,0,2,0,0,0,0,0,0
create,0,0,0,0,0,0,0,2,0
strange,2,0,0,0,0,0,0,0,0
effect,0,0,0,0,3,0,0,0,0
vary,0,0,0,0,0,0,0,7,0
greatly,0,0,2,0,0,0,0,0,0
farth,3,0,0,0,0,0,0,0,0
get,0,0,0,0,0,0,0,4,0
point,0,0,0,0,11,0,0,3,0
steadily,0,0,1,0,0,0,0,0,0
apparent,1,0,0,0,0,0,0,0,0
change,0,0,0,0,4,0,0,3,0
depend,0,0,0,0,0,0,0,1,0
viewer,0,0,0,0,1,0,0,0,0
location,0,0,0,0,1,0,0,0,0
briefly,0,0,1,0,0,0,0,0,0
reverse,0,0,0,0,0,0,0,1,0
course,0,0,0,0,5,0,0,0,0
perpendicular,1,0,0,0,0,0,0,0,0
upright,1,0,0,0,0,0,0,0,0
comparison,0,0,0,0,2,0,0,0,0
inclination,0,0,0,0,1,0,0,0,0
main,5,0,0,0,0,0,0,0,0
season,0,0,0,0,6,0,0,0,0
approximately,0,0,2,0,0,0,0,0,0
chapter,0,0,0,0,1,0,0,0,0
closeness,0,0,0,0,2,0,0,0,0
instrument,0,0,0,0,7,0,0,0,0
sensitive,2,0,0,0,0,0,0,0,0
radar,0,0,0,0,14,0,0,0,0
radio,0,0,0,0,6,0,0,0,0
wave,0,0,0,0,8,0,0,0,0
detect,0,0,0,0,0,0,0,4,0
measure,0,0,0,0,0,0,0,3,0
bounce,0,0,0,0,0,0,0,2,0
unlike,0,8,0,0,0,0,0,0,0
significant,1,0,0,0,0,0,0,0,0
surround,0,0,0,0,0,0,0,6,0
gas,0,0,0,0,13,0,0,0,0
pressure,0,0,0,0,11,0,0,0,0
force,0,0,0,0,2,0,0,0,0
exert,0,0,0,0,0,0,0,3,0
trillionth,0,0,0,0,1,0,0,0,0
extremely,0,0,6,0,0,0,0,0,0
include,0,0,0,0,0,0,0,15,0
atom,0,0,0,0,1,0,0,0,0
helium,0,0,0,0,1,0,0,0,0
hydrogen,0,0,0,0,2,0,0,0,0
oxygen,0,0,0,0,2,0,0,0,0
sodium,0,0,0,0,1,0,0,0,0
remain,0,0,0,0,0,0,0,4,0
replenish,0,0,0,0,0,0,0,1,0
partly,0,0,1,0,0,0,0,0,0
wind,0,0,0,0,13,0,0,2,0
charge,0,0,0,0,0,0,0,1,0
particle,0,0,0,0,3,0,0,0,0
come,0,0,0,0,0,0,0,6,0
comet,0,0,0,0,2,0,0,0,0
magnetic,13,0,0,0,0,0,0,0,0
field,0,0,0,0,16,0,0,0,0
form,0,0,0,0,7,0,0,20,0
weak,2,0,0,0,0,0,0,0,0
strength,0,0,0,0,2,0,0,0,0
widely,0,0,4,0,0,0,0,0,0
broil,0,0,0,0,0,0,0,1,0
world,0,0,0,0,3,0,0,0,0
daytime,0,0,0,0,1,0,0,0,0
exceed,0,0,0,0,0,0,0,1,0
part,0,0,0,0,2,0,0,0,0
lack,0,0,0,0,0,0,0,2,0
drop,0,0,0,0,0,0,0,1,0
dawn,0,0,0,0,2,0,0,0,0
heavily,0,0,8,0,0,0,0,0,0
cratered,7,0,0,0,0,0,0,0,0
somewhat,0,0,2,0,0,0,0,0,0
meteorite,0,0,0,0,6,0,0,0,0
crash,0,0,0,0,2,0,0,4,0
scar,0,0,0,0,1,0,0,1,0
planetary,10,0,0,0,0,0,0,0,0
scientist,0,0,0,0,33,0,0,0,0
estimate,0,0,0,0,0,0,0,4,0
general,2,0,0,0,0,0,0,0,0
old,4,0,0,0,0,0,0,0,0
region,0,0,0,0,9,0,0,0,0
flat,4,0,0,0,0,0,0,0,0
gently,0,0,2,0,0,0,0,0,0
roll,0,0,0,0,0,0,0,3,0
plain,0,0,0,0,10,0,0,0,0
few,1,0,0,0,0,0,0,0,0
smooth,8,0,0,0,0,0,0,1,0
volcanic,10,0,0,0,0,0,0,0,0
lava,0,0,0,0,4,0,0,0,0
double,1,0,0,0,0,0,0,0,0
ringed,1,0,0,0,0,0,0,0,0
left,0,0,6,0,2,0,0,0,0
apparently,0,0,1,0,0,0,0,0,0
fill,0,0,0,0,0,0,0,6,0
material,0,0,0,0,5,0,0,0,0
scarp,0,0,0,0,4,0,0,0,0
cliff,0,0,0,0,4,0,0,0,0
run,0,0,0,0,0,0,0,1,0
rim,0,0,0,0,4,0,0,0,0
cut,0,0,0,0,0,0,0,2,0
right,0,0,5,0,1,0,0,0,0
multiple,1,0,0,0,0,0,0,0,0
ring,0,0,0,0,1,0,0,0,0
eye,0,0,0,0,3,0,0,0,0
pattern,0,0,0,0,7,0,0,0,0
prominent,4,0,0,0,0,0,0,0,0
young,3,0,0,0,0,0,0,0,0
mountain,0,0,0,0,4,0,0,0,0
height,0,0,0,0,3,0,0,0,0
opposite,5,1,0,0,0,0,0,0,0
hilly,2,0,0,0,0,0,0,0,0
terrain,0,0,0,0,9,0,0,0,0
think,0,0,0,0,0,0,0,10,0
cause,0,0,0,0,1,0,0,6,0
seismic,2,0,0,0,0,0,0,0,0
vibration,0,0,0,0,1,0,0,0,0
ripple,0,0,0,0,0,0,0,1,0
focus,0,0,0,0,1,0,0,0,0
site,0,0,0,0,5,0,0,0,0
warp,0,0,0,0,0,0,0,2,0
hundred,0,0,0,0,3,0,0,0,0
steep,3,0,1,0,0,0,0,0,0
believe,0,0,0,0,0,0,0,12,0
interior,1,0,0,0,6,0,0,0,0
mantle,0,0,0,0,8,0,0,0,0
begin,0,0,0,0,0,0,0,8,0
crust,0,0,0,0,13,0,0,0,0
buckle,0,0,0,0,0,0,0,1,0
crack,0,0,0,0,0,0,0,2,0
oddly,0,0,1,0,0,0,0,0,0
contorted,1,0,0,0,0,0,0,0,0
indicate,0,0,0,0,0,0,0,10,0
floor,0,0,0,0,3,0,0,0,0
metallic,3,0,0,0,0,0,0,0,0
center,0,0,0,0,11,0,0,0,0
middle,4,0,0,0,0,0,0,0,0
iron,0,0,0,0,4,0,0,0,0
proportionally,0,0,1,0,0,0,0,0,0
volume,0,0,0,0,3,0,0,0,0
compare,0,0,0,0,0,0,0,3,0
great,8,0,0,0,0,0,0,0,0
density,0,0,0,0,7,0,0,0,0
technician,0,0,0,0,1,0,0,0,0
carefully,0,0,1,0,0,0,0,0,0
lift,0,0,0,0,0,0,0,2,0
order,0,0,0,0,3,0,0,0,0
prelaunch,1,0,0,0,0,0,0,0,0
testing,0,0,0,0,1,0,0,0,0
stand,0,0,0,0,1,0,0,0,0
nearness,0,0,0,0,1,0,0,0,0
present,2,0,0,0,0,0,0,1,0
challenge,0,0,0,0,2,0,0,0,0
contend,0,0,0,0,0,0,0,2,0
enormous,6,0,0,0,0,0,0,0,0
pull,0,0,0,0,1,0,0,1,0
need,0,0,0,0,0,0,0,1,0
lot,0,0,0,0,1,0,0,0,0
energy,0,0,0,0,4,0,0,0,0
enter,0,0,0,0,0,0,0,2,0
information,0,0,0,0,5,0,0,0,0
datum,0,0,0,0,20,0,0,0,0
transmit,0,0,0,0,0,0,0,5,0
launch,0,0,0,0,4,0,0,10,0
craft,0,0,0,0,16,0,0,0,0
initial,1,0,0,0,0,0,0,0,0
leg,0,0,0,0,1,0,0,0,0
use,0,0,0,0,0,0,0,5,0
assist,0,0,0,0,5,0,0,0,0
gravitational,3,0,0,0,0,0,0,0,0
boost,0,0,0,0,0,0,0,1,0
divert,0,0,0,0,0,0,0,1,0
capture,0,0,0,0,0,0,0,7,0
photograph,0,0,0,0,12,0,0,7,0
encounter,0,0,0,0,1,0,0,1,0
final,2,0,0,0,0,0,0,0,0
rocket,0,0,0,0,2,0,0,0,0
happen,0,0,0,0,0,0,0,2,0
fourth,2,0,0,0,0,0,0,0,0
thruster,0,0,0,0,1,0,0,0,0
maneuver,0,0,0,0,1,0,0,0,0
insert,0,0,0,0,0,0,0,1,0
closely,0,0,2,0,0,0,0,0,0
sophisticated,1,0,0,0,0,0,0,0,0
equipment,0,0,0,0,1,0,0,0,0
nominal,1,0,0,0,0,0,0,0,0
end,0,0,0,0,1,0,0,1,0
design,0,0,0,0,0,0,0,5,0
answer,0,0,0,0,0,0,0,1,0
scientific,2,0,0,0,0,0,0,0,0
question,0,0,0,0,4,0,0,0,0
geologic,4,0,0,0,0,0,0,0,0
nature,0,0,0,0,1,0,0,0,0
structure,0,0,0,0,5,0,0,0,0
reveal,0,0,0,0,0,0,0,9,0
deep,5,0,0,0,0,0,0,0,0
vent,0,0,0,0,1,0,0,0,0
crustal,1,0,0,0,0,0,0,0,0
fault,0,0,0,0,2,0,0,0,0
lobate,1,0,0,0,0,0,0,0,0
previously,0,0,1,0,0,0,0,0,0
artist,0,0,0,0,1,0,0,0,0
impression,0,0,0,0,1,0,0,0,0
low,13,0,1,0,0,0,0,0,0
resolution,0,0,0,0,1,0,0,0,0
broadly,0,0,1,0,0,0,0,0,0
confirm,0,0,0,0,0,0,0,2,0
unseen,1,0,0,0,0,0,0,0,0
brilliant,1,0,0,0,0,0,0,0,0
natural,1,0,0,0,0,0,0,0,0
nighttime,1,0,0,0,0,0,0,0,0
similarity,0,0,0,0,2,0,0,0,0
intrigue,0,0,0,0,0,0,0,2,0
goddess,0,0,0,0,1,0,0,0,0
love,0,0,0,0,1,0,0,0,0
beauty,0,0,0,0,1,0,0,0,0
condition,0,0,0,0,4,0,0,0,0
hospitable,1,0,0,0,0,0,0,0,0
inviting,1,0,0,0,0,0,0,0,0
shroud,0,0,0,0,0,0,0,4,0
cloud,0,0,0,0,35,0,0,0,0
mainly,0,0,4,0,0,0,0,0,0
permanent,4,0,0,0,0,0,0,0,0
observation,0,0,0,0,6,0,0,0,0
unmanned,7,0,0,0,0,0,0,0,0
pierce,0,0,0,0,0,0,0,3,0
generate,0,0,0,0,0,0,0,6,0
computer,0,0,0,0,3,0,0,0,0
northern,12,0,0,0,0,0,0,0,0
photo,0,0,0,0,2,0,0,0,0
twin,2,0,0,0,1,0,0,0,0
infrared,5,0,0,0,0,0,0,0,0
orbiter,0,0,0,0,14,0,0,0,0
blow,0,0,0,0,0,0,0,3,0
inferior,1,0,0,0,0,0,0,0,0
roughly,0,0,8,0,0,0,0,0,0
clear,2,0,0,0,0,0,0,0,0
daylight,0,0,0,0,1,0,0,0,0
exhibit,0,0,0,0,0,0,0,1,0
cycle,0,0,0,0,2,0,0,0,0
easily,0,0,2,0,0,0,0,0,0
rare,1,0,0,0,0,0,0,0,0
occur,0,0,0,0,0,0,0,6,0
generally,0,0,5,0,0,0,0,0,0
recurrence,0,0,0,0,1,0,0,0,0
start,0,0,0,0,0,0,0,1,0
wait,0,0,0,0,0,0,0,1,0
date,0,0,0,0,1,0,0,0,0
interval,0,0,0,0,1,0,0,0,0
watch,0,0,0,0,0,0,0,1,0
magnification,0,0,0,0,1,0,0,0,0
suitable,2,0,0,0,0,0,0,0,0
dark,7,0,0,0,0,0,0,0,0
project,0,0,0,0,0,0,0,1,0
screen,0,0,0,0,2,0,0,0,0
pinhole,0,0,0,0,1,0,0,0,0
lens,0,0,0,0,1,0,0,0,0
importance,0,0,0,0,1,0,0,0,0
careful,1,0,0,0,0,0,0,0,0
timing,0,0,0,0,1,0,0,0,0
permit,0,0,0,0,0,0,0,1,0
accurate,1,0,0,0,0,0,0,0,0
measurement,0,0,0,0,4,0,0,0,0
turn,0,0,0,0,1,0,0,1,0
calculation,0,0,0,0,1,0,0,0,0
astronomical,3,0,0,0,0,0,0,0,0
unit,0,0,0,0,1,0,0,0,0
rarely,0,0,1,0,0,0,0,0,0
regularly,0,0,1,0,0,0,0,0,0
pair,0,0,0,0,2,0,0,0,0
apart,0,1,1,0,0,0,0,0,0
approach,0,0,0,0,1,0,0,3,0
length,0,0,0,0,2,0,0,0,0
couple,0,0,0,0,4,0,0,0,0
way,0,0,0,0,6,0,0,0,0
spherical,2,0,0,0,0,0,0,0,0
bulging,0,0,0,0,1,0,0,0,0
flattening,0,0,0,0,1,0,0,0,0
pole,0,0,0,0,11,0,0,0,0
distortion,0,0,0,0,1,0,0,0,0
minimize,0,0,0,0,0,0,0,1,0
retrograde,1,0,0,0,0,0,0,0,0
member,0,0,0,0,1,0,0,0,0
clockwise,0,0,1,0,0,0,0,0,0
west,0,0,0,0,1,0,0,0,0
east,0,0,1,0,1,0,0,0,0
seasonal,3,0,0,0,0,0,0,0,0
variation,0,0,0,0,2,0,0,0,0
slight,2,0,0,0,0,0,0,0,0
global,10,0,0,0,0,0,0,0,0
help,0,0,0,0,0,0,0,5,0
drive,0,0,0,0,0,0,0,1,0
fluid,1,0,0,0,1,0,0,0,0
exploration,0,0,0,0,1,0,0,0,0
play,0,0,0,0,0,0,0,1,0
crucial,1,0,0,0,0,0,0,0,0
role,0,0,0,0,1,0,0,0,0
increase,0,0,0,0,1,0,0,3,0
knowledge,0,0,0,0,2,0,0,0,0
bar,0,0,0,0,1,0,0,0,0
atmospheric,7,0,0,0,0,0,0,0,0
sea,0,0,0,0,7,0,0,0,0
level,0,0,0,0,8,0,0,0,0
molecular,1,0,0,0,0,0,0,0,0
nitrogen,0,0,0,0,2,0,0,0,0
amount,0,0,0,0,8,0,0,0,0
perpetually,0,0,1,0,0,0,0,0,0
deck,0,0,0,0,3,0,0,0,0
altitude,0,0,0,0,4,0,0,0,0
addition,0,0,0,0,9,0,0,0,0
haze,0,0,0,0,2,0,0,0,0
extend,0,0,0,0,0,0,0,4,0
microscopic,4,0,0,0,0,0,0,0,0
predominantly,0,0,1,0,0,0,0,0,0
droplet,0,0,0,0,1,0,0,0,0
sulfuric,1,0,0,0,0,0,0,0,0
acid,0,0,0,0,1,0,0,0,0
solid,4,0,0,0,0,0,0,0,0
crystal,0,0,0,0,1,0,0,0,0
presence,0,0,0,0,5,0,0,0,0
sulfur,0,0,0,0,4,0,0,0,0
chlorine,0,0,0,0,1,0,0,0,0
circulate,0,0,0,0,0,0,0,1,0
surprisingly,0,0,1,0,0,0,0,0,0
rapidly,0,0,2,0,0,0,0,0,0
completely,0,0,2,0,0,0,0,0,0
accord,0,0,0,0,0,0,0,3,0
range,0,0,0,0,2,0,0,1,0
breeze,0,0,0,0,1,0,0,0,0
band,0,0,0,0,4,0,0,0,0
featureless,2,0,0,0,0,0,0,0,0
visible,5,0,0,0,0,0,0,0,0
imaging,0,0,0,0,2,0,0,0,0
distinctive,2,0,0,0,0,0,0,0,0
