word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB
coast,0,0,0,0,0,0,3,0,0,0,0
open,8,1,0,0,0,0,0,0,0,0,2
pour,0,0,0,0,0,0,0,0,0,0,6
huge,6,0,0,0,0,0,0,0,0,0,0
atmosphere,0,0,0,0,0,0,3,0,0,0,0
colourless,1,0,0,0,0,0,0,0,0,0,0
completely,0,0,8,0,0,0,0,0,0,0,0
different,17,0,0,0,0,0,0,0,0,0,0
small,10,0,0,0,0,0,0,0,0,0,0
delicate,4,0,0,0,0,0,0,0,0,0,0
tiny,3,0,0,0,0,0,0,0,0,0,0
make,0,0,0,0,0,0,0,0,0,0,7
sleepy,3,0,0,0,0,0,0,0,0,0,0
sky,0,0,0,0,0,0,5,0,0,0,0
deep,6,0,3,0,0,0,0,0,0,0,0
blue,4,0,0,0,0,0,2,0,0,0,0
rich,8,0,0,0,0,0,0,0,0,0,0
greenery,0,0,0,0,0,0,1,0,0,0,0
tree,0,0,0,0,0,0,19,0,0,0,0
cover,0,0,0,0,0,0,0,0,0,0,2
follow,0,0,0,0,0,0,0,0,0,0,15
custom,0,0,0,0,0,0,1,0,0,0,0
young,36,0,0,0,0,0,0,0,0,0,0
gather,0,0,0,0,0,0,0,0,0,0,3
holiday,0,0,0,0,0,0,2,0,0,0,0
wear,0,0,0,0,0,0,0,0,0,0,9
white,13,0,0,0,0,0,0,0,0,0,0
dress,0,0,0,0,0,0,4,0,0,0,8
fine,11,0,0,0,0,0,0,0,0,0,0
handsome,3,0,0,0,0,0,0,0,0,0,0
girl,0,0,0,0,0,0,55,0,0,0,0
red,14,0,0,0,0,0,2,0,0,0,0
ribbon,0,0,0,0,0,0,2,0,0,0,0
hair,0,0,0,0,0,0,8,0,0,0,0
singe,0,0,0,0,0,0,0,0,0,0,5
quickly,0,0,17,0,0,0,0,0,0,0,0
friend,0,0,0,0,0,0,15,0,0,0,0
tired,7,0,0,0,0,0,0,0,0,0,0
laugh,0,0,0,0,0,0,2,0,0,0,16
unhappy,3,0,0,0,0,0,0,0,0,0,0
dancing,0,0,0,0,0,0,2,0,0,0,0
watch,0,0,0,0,0,0,0,0,0,0,22
later,0,0,19,0,0,0,0,0,0,0,0
join,0,0,0,0,0,0,0,0,0,0,12
dancer,0,0,0,0,0,0,2,0,0,0,0
stranger,0,0,0,0,0,0,9,0,0,0,0
brother,0,0,0,0,0,0,17,0,0,0,0
tour,0,0,0,0,0,0,1,0,0,0,0
continue,0,0,0,0,0,0,0,0,0,0,16
interested,6,0,0,0,0,0,0,0,0,0,0
stay,0,0,0,0,0,0,0,0,0,0,33
leave,0,0,0,0,0,0,3,0,0,0,63
little,30,0,1,0,0,0,0,0,0,0,0
sad,13,0,0,0,0,0,0,0,0,0,0
choose,0,0,0,0,0,0,0,0,0,0,8
stand,0,0,0,0,0,0,0,0,0,0,27
modestly,0,0,1,0,0,0,0,0,0,0,0
apart,0,0,2,0,0,0,0,0,0,0,0
wish,0,0,0,0,0,0,1,0,0,0,25
ask,0,0,0,0,0,0,0,0,0,0,85
late,13,0,4,0,0,0,0,0,0,0,0
hurry,0,0,0,0,0,0,4,0,0,0,6
impression,0,0,0,0,0,0,2,0,0,0,0
soon,0,0,41,0,0,0,0,0,0,0,0
worry,0,0,0,0,0,0,2,0,0,0,7
father,0,0,0,0,0,0,46,0,0,0,0
strange,12,0,0,0,0,0,0,0,0,0,0
appearance,0,0,0,0,0,0,2,0,0,0,0
afternoon,0,0,0,0,0,0,18,0,0,0,0
decide,0,0,0,0,0,0,0,0,0,0,24
excitement,0,0,0,0,0,0,3,0,0,0,0
parent,0,0,0,0,0,0,18,0,0,0,0
cottage,0,0,0,0,0,0,16,0,0,0,0
depressing,3,0,0,0,0,0,0,0,0,0,0
sight,0,0,0,0,0,0,4,0,0,0,0
dark,10,0,0,0,0,0,7,0,0,0,0
inside,0,3,4,0,0,0,2,0,0,0,0
candle,0,0,0,0,0,0,6,0,0,0,0
furniture,0,0,0,0,0,0,4,0,0,0,0
child,0,0,0,0,0,0,45,0,0,0,0
crowd,0,0,0,0,0,0,3,0,0,0,2
space,0,0,0,0,0,0,4,0,0,0,0
mother,0,0,0,0,0,0,87,0,0,0,0
washing,0,0,0,0,0,0,3,0,0,0,0
put,0,0,0,0,0,0,0,0,0,0,4
baby,0,0,0,0,0,0,22,0,0,0,0
sleep,0,0,0,0,0,0,6,0,0,0,13
age,0,0,0,0,0,0,0,0,0,0,2
show,0,0,0,0,0,0,0,0,0,0,9
early,2,0,9,0,0,0,0,0,0,0,0
prettiness,0,0,0,0,0,0,3,0,0,0,0
inherit,0,0,0,0,0,0,0,0,0,0,1
help,0,0,0,0,0,0,10,0,0,0,37
gently,0,0,4,0,0,0,0,0,0,0,0
glad,13,0,0,0,0,0,0,0,0,0,0
fool,0,0,0,0,0,0,3,0,0,0,0
county,0,0,0,0,0,0,1,0,0,0,0
real,6,0,0,0,0,0,0,0,0,0,0
proud,4,0,0,0,0,0,0,0,0,0,0
drink,0,0,0,0,0,0,1,0,0,0,11
people,0,0,0,0,0,0,49,0,0,0,0
think,0,0,0,0,0,0,0,0,0,0,132
thing,0,0,0,0,0,0,26,0,0,0,0
doubt,0,0,2,0,0,0,0,0,0,0,2
relation,0,0,0,0,0,0,6,0,0,0,0
arrive,0,0,0,0,0,0,0,0,0,0,17
suddenly,0,0,26,0,0,0,0,0,0,0,0
directly,0,0,1,0,0,0,0,0,0,0,0
see,0,0,0,0,0,0,0,0,0,0,71
doctor,0,0,0,0,0,0,2,0,0,0,0
today,0,0,0,0,0,0,9,0,0,0,0
fat,1,0,0,0,0,0,0,0,0,0,0
heart,0,0,0,0,0,0,30,0,0,0,0
cause,0,0,0,0,0,0,3,0,0,0,3
illness,0,0,0,0,0,0,5,0,0,0,0
anxious,4,0,0,0,0,0,0,0,0,0,0
firmly,0,0,8,0,0,0,0,0,0,0,0
angry,15,0,0,0,0,0,0,0,0,0,0
poor,24,0,0,0,0,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,0,0,67
need,0,0,0,1,0,0,0,0,0,0,12
build,0,0,0,0,0,0,0,0,0,0,1
strength,0,0,0,0,0,0,5,0,0,0,0
deliver,0,0,0,0,0,0,0,0,0,0,2
beehive,0,0,0,0,0,0,4,0,0,0,0
tomorrow,0,0,0,0,0,0,6,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,0,25
god,0,0,0,0,0,2,4,0,0,0,0
cry,0,0,0,0,0,0,3,0,0,0,57
public,5,0,0,0,0,0,0,0,0,0,0
house,0,0,0,0,0,0,41,0,0,0,0
agree,0,0,0,0,0,0,0,0,0,0,10
crossly,0,0,1,0,0,0,0,0,0,0,0
fetch,0,0,0,0,0,0,0,0,0,0,2
greatly,0,0,1,0,0,0,0,0,0,0,0
forward,0,1,5,0,0,0,0,0,0,0,0
trip,0,0,0,0,0,0,2,0,0,0,0
husband,0,0,0,0,0,0,38,0,0,0,0
drinker,0,0,0,0,0,0,1,0,0,0,0
forget,0,0,0,0,0,0,0,0,0,0,17
exist,0,0,0,0,0,0,0,0,0,0,2
bright,6,0,0,0,0,0,0,0,0,0,0
hardworking,1,0,0,0,0,0,0,0,0,0,0
life,0,0,0,0,0,0,52,0,0,0,0
totally,0,0,3,0,0,0,0,0,0,0,0
dependent,1,0,0,0,0,0,0,0,0,0,0
couple,0,0,0,0,0,0,5,0,0,0,0
helpless,1,0,0,0,0,0,0,0,0,0,0
creature,0,0,0,0,0,0,1,0,0,0,0
bear,0,0,0,0,0,0,0,0,0,0,13
irresponsible,1,0,0,0,0,0,0,0,0,0,0
bed,0,0,0,0,0,0,21,0,0,0,0
morning,0,0,0,0,0,0,31,0,0,0,0
set,0,0,0,0,0,0,0,0,0,0,9
thirty,0,0,0,0,0,0,0,1,0,0,0
mile,0,0,0,0,0,0,16,0,0,0,0
hold,0,0,0,0,0,0,1,0,0,0,28
past,3,5,1,0,0,0,21,0,0,0,0
bedroom,0,0,0,0,0,0,19,0,0,0,0
whisper,0,0,0,0,0,0,2,0,0,0,18
bee,0,0,0,0,0,0,1,0,0,0,0
maybe,0,0,5,0,0,0,0,0,0,0,0
doubtfully,0,0,1,0,0,0,0,0,0,0,0
one,0,0,0,0,0,0,4,0,0,0,0
yesterday,0,0,0,0,0,0,1,0,0,0,0
world,0,0,0,0,0,0,17,0,0,0,0
proudly,0,0,4,0,0,0,0,0,0,0,0
everybody,0,0,0,0,0,0,0,0,2,0,0
reason,0,0,0,0,0,0,10,0,0,0,0
ashamed,2,0,0,0,0,0,0,0,0,0,0
lead,0,0,0,0,0,0,0,0,0,0,5
loaded,1,0,0,0,0,0,0,0,0,0,0
waggon,0,0,0,0,0,0,12,0,0,0,0
cheer,0,0,0,0,0,0,0,0,0,0,1
bread,0,0,0,0,0,0,1,0,0,0,0
butter,0,0,0,0,0,0,11,0,0,0,0
conversation,0,0,0,0,0,0,6,0,0,0,0
silence,0,0,0,0,0,0,16,0,0,0,1
particularly,0,0,1,0,0,0,0,0,0,0,0
marry,0,0,0,0,0,0,0,0,0,0,65
gentleman,0,0,0,0,0,0,16,0,0,0,0
lift,0,0,0,0,0,0,0,0,0,0,3
head,0,0,0,0,0,0,26,0,0,0,0
talk,0,0,0,0,0,0,1,0,0,0,28
lady,0,0,0,0,0,0,16,0,0,0,0
claim,0,0,0,0,0,0,0,0,0,0,3
relationship,0,0,0,0,0,0,6,0,0,0,0
sister,0,0,0,0,0,0,9,0,0,0,0
silent,6,0,0,0,0,0,0,0,0,0,0
lack,0,0,0,0,0,0,4,0,0,0,2
attention,0,0,0,0,0,0,2,0,0,0,0
star,0,0,0,0,0,0,4,0,0,0,0
apple,0,0,0,0,0,0,1,0,0,0,0
ill,14,0,0,0,0,0,0,0,0,0,0
cough,0,0,0,0,0,0,0,0,0,0,1
wash,0,0,0,0,0,0,0,0,0,0,1
ready,9,0,1,0,0,0,0,0,0,0,0
finally,0,0,12,0,0,0,0,0,0,0,0
drive,0,0,0,0,0,0,0,0,0,0,22
gradually,0,0,5,0,0,0,0,0,0,0,0
fall,0,0,0,0,0,0,0,0,0,0,20
foolish,6,0,0,0,0,0,0,0,0,0,0
pride,0,0,0,0,0,0,2,0,0,0,0
imagination,0,0,0,0,0,0,1,0,0,0,0
awake,3,0,0,0,0,0,0,0,0,0,4
noise,0,0,0,0,0,0,4,0,0,0,0
violent,1,0,0,0,0,0,0,0,0,0,0
movement,0,0,0,0,0,0,4,0,0,0,0
terrible,4,0,0,0,0,0,0,0,0,0,0
jump,0,0,0,0,0,0,0,0,0,0,11
post,0,0,0,0,0,0,8,0,0,0,1
speed,0,0,0,0,0,0,1,0,0,0,1
slow,2,0,0,0,0,0,0,0,0,0,1
unlighted,1,0,0,0,0,0,0,0,0,0,0
seriously,0,0,7,0,0,0,0,0,0,0,0
hurt,0,0,0,0,0,0,0,0,0,0,3
ground,0,0,0,0,0,0,6,0,0,0,0
wrong,12,0,0,0,0,0,7,0,0,0,0
driver,0,0,0,0,0,0,1,0,0,0,0
somebody,0,0,0,0,0,0,0,0,5,0,0
well,12,0,15,0,0,0,0,0,0,0,0
tear,0,0,0,0,0,0,18,0,0,0,0
cheek,0,0,0,0,0,0,15,0,0,0,0
daylight,0,0,0,0,0,0,2,0,0,0,0
unmoving,1,0,0,0,0,0,0,0,0,0,0
eye,0,0,0,0,0,0,43,0,0,0,0
fault,0,0,0,0,0,0,10,0,0,0,0
wake,0,0,0,0,0,0,0,0,0,0,10
dead,19,0,1,0,0,0,0,0,0,0,0
realize,0,0,0,0,0,0,0,0,0,0,25
collect,0,0,0,0,0,0,0,0,0,0,2
break,0,0,0,0,0,0,0,0,0,0,12
blame,0,0,0,0,0,0,0,0,0,0,6
body,0,0,0,0,0,0,9,0,0,0,0
rise,0,0,0,0,0,0,0,0,0,0,10
occasion,0,0,0,0,0,0,1,0,0,0,0
sell,0,0,0,0,0,0,0,0,0,0,5
cat,0,0,0,0,0,0,2,0,0,0,0
meat,0,0,0,0,0,0,1,0,0,0,0
insist,0,0,0,0,0,0,0,0,0,0,7
work,0,0,0,0,0,0,28,0,0,0,31
hard,13,0,9,0,0,0,0,0,0,0,0
usual,8,0,0,0,0,0,0,0,0,0,0
dig,0,0,0,0,0,0,0,0,0,0,5
grave,0,0,0,0,0,0,4,0,0,0,0
bury,0,0,0,0,0,0,0,0,0,0,8
heaven,0,0,0,0,0,0,3,0,0,0,0
pale,14,0,0,0,0,0,0,0,0,0,0
murder,0,0,0,0,0,0,0,0,0,0,1
difficult,8,0,0,0,0,0,0,0,0,0,0
carry,0,0,0,0,0,0,0,0,0,0,10
load,0,0,0,0,0,0,1,0,0,0,0
buy,0,0,0,0,0,0,0,0,0,0,1
regularly,0,0,3,0,0,0,0,0,0,0,0
occasionally,0,0,4,0,0,0,0,0,0,0,0
suggestion,0,0,0,0,0,0,1,0,0,0,0
lucky,3,0,0,0,0,0,0,0,0,0,0
blood,0,0,0,0,0,0,11,0,0,0,0
wood,0,0,0,0,0,0,10,0,0,0,0
trouble,0,0,0,0,0,0,7,0,0,0,1
friendly,2,0,0,0,0,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,0,9
persuade,0,0,0,0,0,0,0,0,0,0,10
anybody,0,0,0,0,0,0,0,0,8,0,0
dear,16,0,0,0,0,0,10,0,0,0,0
nod,0,0,0,0,0,0,0,0,0,0,1
wisely,0,0,1,0,0,0,0,0,0,0,0
sadly,0,0,5,0,0,0,0,0,0,0,0
wife,0,0,0,0,0,0,46,0,0,0,0
branch,0,0,0,0,0,0,3,0,0,0,0
accept,0,0,0,0,0,0,0,0,0,0,25
kill,0,0,0,0,0,0,0,0,0,0,12
suppose,0,0,0,0,0,0,0,0,0,0,7
ought,0,0,0,19,0,0,0,0,0,0,0
start,0,0,0,0,0,0,0,0,0,0,21
idea,0,0,0,0,0,0,14,0,0,0,0
innocently,0,0,2,0,0,0,0,0,0,0,0
town,0,0,0,0,0,0,13,0,0,0,0
hardly,0,0,12,0,0,0,0,0,0,0,0
far,1,0,5,0,0,0,0,0,0,0,0
outside,0,4,11,0,0,0,0,0,0,0,0
knowledge,0,0,0,0,0,0,4,0,0,0,0
lesson,0,0,0,0,0,0,2,0,0,0,0
school,0,0,0,0,0,0,4,0,0,0,0
earn,0,0,0,0,0,0,0,0,0,0,4
money,0,0,0,0,0,0,23,0,0,0,0
milk,0,0,0,0,0,0,14,0,0,0,20
cow,0,0,0,0,0,0,33,0,0,0,0
thoughtlessly,0,0,1,0,0,0,0,0,0,0,0
produce,0,0,0,0,0,0,0,0,0,0,3
future,4,0,0,0,0,0,9,0,0,0,0
responsible,2,0,0,0,0,0,0,0,0,0,0
naturally,0,0,1,0,0,0,0,0,0,0,0
represent,0,0,0,0,0,0,0,0,0,0,1
corner,0,0,0,0,0,0,4,0,0,0,0
amazement,0,0,0,0,0,0,2,0,0,0,0
large,13,0,0,0,0,0,0,0,0,0,0
new,18,0,1,0,0,0,0,0,0,0,0
bush,0,0,0,0,0,0,1,0,0,0,0
forest,0,0,0,0,0,0,1,0,0,0,0
greenhouse,0,0,0,0,0,0,2,0,0,0,0
keep,0,0,0,0,0,0,0,0,0,0,8
garden,0,0,0,0,0,0,10,0,0,0,0
hesitate,0,0,0,0,0,0,0,0,0,0,3
frightened,2,0,0,0,0,0,0,0,0,0,0
right,18,0,4,0,0,1,3,0,0,0,0
northern,1,0,0,0,0,0,0,0,0,0,0
business,0,0,0,0,0,0,3,0,0,0,0
take,0,0,0,0,0,0,0,0,0,0,32
add,0,0,0,0,0,0,0,0,0,0,4
move,0,0,0,0,0,0,0,0,0,0,19
tall,5,0,0,0,0,0,0,0,0,0,0
lip,0,0,0,0,0,0,12,0,0,0,0
black,9,0,0,0,0,0,1,0,0,0,0
moustache,0,0,0,0,0,0,3,0,0,0,0
curl,0,0,0,0,0,0,0,0,0,0,2
beauty,0,0,0,0,0,0,9,0,0,0,0
interestedly,0,0,1,0,0,0,0,0,0,0,0
courage,0,0,0,0,0,0,5,0,0,0,0
reply,0,0,0,0,0,0,2,0,0,0,16
afraid,16,0,0,0,0,0,0,0,0,0,0
kindly,0,0,4,0,0,0,0,0,0,0,0
aha,0,0,0,0,0,1,0,0,0,0,0
stoke,0,0,0,0,0,0,1,0,0,0,0
course,0,0,3,0,0,0,5,0,0,0,0
mean,0,0,0,0,0,0,0,0,0,0,19
proof,0,0,0,0,0,0,1,0,0,0,0
use,0,0,0,0,0,0,4,0,0,0,7
stir,0,0,0,0,0,0,0,0,0,0,2
soup,0,0,0,0,0,0,1,0,0,0,0
lose,0,0,0,0,0,0,0,0,0,0,20
accident,0,0,0,0,0,0,2,0,0,0,0
kind,9,0,0,0,0,0,2,0,0,0,0
certainly,0,0,9,0,0,0,0,0,0,0,0
admiringly,0,0,1,0,0,0,0,0,0,0,0
blush,0,0,0,0,0,0,0,0,0,0,9
pink,3,0,0,0,0,0,1,0,0,0,0
visit,0,0,0,0,0,0,2,0,0,0,2
murmur,0,0,0,0,0,0,0,0,0,0,14
uncomfortable,1,0,0,0,0,0,0,0,0,0,0
pretty,13,0,0,0,0,0,1,0,0,0,0
cousin,0,0,0,0,0,0,4,0,0,0,0
possible,8,0,0,0,0,0,0,0,0,0,0
strawberry,0,0,0,0,0,0,3,0,0,0,0
pick,0,0,0,0,0,0,0,0,0,0,8
mouth,0,0,0,0,0,0,10,0,0,0,0
rose,0,0,0,0,0,0,2,0,0,0,0
fill,0,0,0,0,0,0,0,0,0,0,4
flower,0,0,0,0,0,0,6,0,0,0,0
give,0,0,0,0,0,0,0,0,0,0,20
food,0,0,0,0,0,0,5,0,0,0,0
eat,0,0,0,0,0,0,0,0,0,0,12
quietly,0,0,7,0,0,0,0,0,0,0,0
smoke,0,0,0,0,0,0,5,0,0,0,3
cigarette,0,0,0,0,0,0,2,0,0,0,0
adult,1,0,0,0,0,0,0,0,0,0,0
womanly,2,0,0,0,0,0,0,0,0,0,0
smile,0,0,0,0,0,0,2,0,0,0,5
sorrow,1,0,0,0,0,0,11,0,0,0,0
place,0,0,0,0,0,0,18,0,0,0,1
goodbye,0,0,0,0,0,3,7,0,0,0,0
beginning,0,0,0,0,0,0,2,0,0,0,0
strongly,0,0,2,0,0,0,0,0,0,0,0
attracted,1,0,0,0,0,0,0,0,0,0,0
country,0,0,0,0,0,0,23,0,0,0,0
love,0,0,0,0,0,0,33,0,0,0,69
nature,0,0,0,0,0,0,18,0,0,0,0
caller,0,0,0,0,0,0,1,0,0,0,0
calling,0,0,0,0,0,0,1,0,0,0,0
case,0,0,0,0,0,0,3,0,0,0,0
million,0,0,0,0,0,0,1,0,0,0,0
perfect,3,0,0,0,0,0,0,0,0,0,0
miss,0,0,0,0,0,0,1,0,0,0,3
wander,0,0,0,0,0,0,0,0,0,0,2
delay,0,0,0,0,0,0,1,0,0,0,0
tragic,4,0,0,0,0,0,0,0,0,0,0
result,0,0,0,0,0,0,3,0,0,0,0
following,3,0,0,0,0,0,0,0,0,0,0
letter,0,0,0,0,0,0,23,0,0,0,0
receive,0,0,0,0,0,0,0,0,0,0,7
offer,0,0,0,0,0,0,5,0,0,0,8
chicken,0,0,0,0,0,0,6,0,0,0,0
delighted,2,0,0,0,0,0,0,0,0,0,0
raise,0,0,0,0,0,0,0,0,0,0,2
hope,0,0,0,0,0,0,17,0,0,0,22
recognize,0,0,0,0,0,0,0,0,0,0,8
sure,13,0,0,0,0,0,0,0,0,0,0
window,0,0,0,0,0,0,8,0,0,0,0
run,0,0,0,0,0,0,0,0,0,0,16
shout,0,0,0,0,0,0,0,0,0,0,5
son,0,0,0,0,0,0,15,0,0,0,0
coldly,0,0,5,0,0,0,0,0,0,0,0
room,0,0,0,0,0,0,29,0,0,0,0
energy,0,0,0,0,0,0,6,0,0,0,0
health,0,0,0,0,0,0,2,0,0,0,0
improve,0,0,0,0,0,0,0,0,0,0,1
secretly,0,0,2,0,0,0,0,0,0,0,0
wedding,0,0,0,0,0,0,14,0,0,0,0
plan,0,0,0,0,0,0,9,0,0,0,10
clothe,0,0,0,0,0,0,15,0,0,0,0
short,7,0,0,0,0,0,0,0,0,0,0
