word,ADJ,ADP,ADV,NOUN,NUM,VERB,X
moisture,0,0,0,2,0,0,0
grow,0,0,0,0,0,9,0
increasingly,0,0,2,0,0,0,0
strong,10,0,0,0,0,0,0
draw,0,0,0,0,0,2,0
depression,0,0,0,2,0,0,0
swirl,0,0,0,0,0,1,0
cloud,0,0,0,11,0,0,0
carry,0,0,0,0,0,11,0
evaporate,0,0,0,0,0,1,0
rise,0,0,0,2,0,9,0
cool,0,0,0,0,0,1,0
vapor,0,0,0,1,0,0,0
condense,0,0,0,0,0,2,0
add,0,0,0,0,0,1,0
escape,0,0,0,0,0,5,0
higher,0,0,2,0,0,0,0
turn,0,0,0,1,0,0,0
set,0,0,0,2,0,2,0
cycle,0,0,0,1,0,0,0
suck,0,0,0,0,0,4,0
column,0,0,0,2,0,0,0
pull,0,0,0,0,0,3,0
satellite,0,0,0,5,0,0,0
image,0,0,0,3,0,0,0
collide,0,0,0,0,0,4,0
circular,1,0,0,0,0,0,0
pattern,0,0,0,6,0,0,0
single,1,0,0,0,0,0,0
away,0,0,3,0,0,0,0
pressure,0,0,0,9,0,0,0
help,0,0,0,5,0,9,0
low,5,0,1,0,0,0,0
increase,0,0,0,0,0,2,0
finally,0,0,1,0,0,0,0
tornado,0,0,0,9,0,0,0
house,0,0,0,7,0,0,0
small,7,0,0,0,0,0,0
whirlwind,0,0,0,1,0,0,0
ahead,0,0,3,0,0,0,0
ground,0,0,0,1,0,0,0
wide,2,0,0,0,0,0,0
appear,0,0,0,0,0,2,0
jump,0,0,0,0,0,1,0
vortex,0,0,0,1,0,0,0
center,0,0,0,5,0,0,0
disturb,0,0,0,0,0,2,0
stop,0,0,0,0,0,2,0
briefly,0,0,1,0,0,0,0
slightly,0,0,1,0,0,0,0
place,0,0,0,2,0,0,0
anatomy,0,0,0,1,0,0,0
clear,1,0,0,0,0,3,0
structure,0,0,0,3,0,0,0
share,0,0,0,0,0,1,0
characteristic,0,0,0,1,0,0,0
band,0,0,0,1,0,0,0
eye,0,0,0,6,0,0,0
thick,1,0,0,0,0,0,0
bank,0,0,0,4,0,0,0
eyewall,0,0,0,4,0,0,0
contain,0,0,0,0,0,1,0
outside,0,3,1,0,0,0,0
moat,0,0,0,1,0,0,0
reduce,0,0,0,0,0,1,0
thin,1,0,0,0,0,0,0
veil,0,0,0,2,0,0,0
tiny,1,0,0,0,0,0,0
ice,0,0,0,2,0,0,0
crystal,0,0,0,1,0,0,0
cirrus,0,0,0,1,0,0,0
extend,0,0,0,0,0,1,0
width,0,0,0,1,0,0,0
vary,0,0,0,0,0,1,0
measure,0,0,0,0,0,6,0
see,0,0,0,0,0,1,0
continually,0,0,1,0,0,0,0
feed,0,0,0,0,0,1,0
scale,0,0,0,2,0,0,0
report,0,0,0,0,0,1,0
size,0,0,0,1,0,0,0
base,0,0,0,0,0,2,0
little,2,0,0,0,0,0,0
coastal,4,0,0,0,0,0,0
flooding,0,0,0,12,0,0,0
roof,0,0,0,4,0,0,0
door,0,0,0,1,0,0,0
window,0,0,0,2,0,0,0
pier,0,0,0,1,0,0,0
structural,1,0,0,0,0,0,0
erosion,0,0,0,1,0,0,0
beach,0,0,0,5,0,0,0
near,0,3,0,0,0,0,0
severe,2,0,0,0,0,0,0
counterclockwise,0,0,2,0,0,0,0
clockwise,0,0,2,0,0,0,0
effect,0,0,0,6,0,0,0
spinning,0,0,0,1,0,0,0
earth,0,0,0,5,0,0,0
movement,0,0,0,4,0,0,0
predictable,1,0,0,0,0,0,0
normal,1,0,0,0,0,0,0
weather,0,0,0,9,0,0,0
season,0,0,0,1,0,0,0
last,0,0,0,0,0,1,0
hot,3,0,0,0,0,0,0
cold,2,0,0,0,0,0,0
certain,3,0,0,0,0,0,0
global,5,0,0,0,0,0,0
regular,1,0,0,0,0,0,0
violent,2,0,0,0,0,0,0
batter,0,0,0,0,0,3,0
shore,0,0,0,1,0,0,0
meteorologist,0,0,0,4,0,0,0
study,0,0,0,2,0,2,0
track,0,0,0,0,0,1,0
photograph,0,0,0,1,0,0,0
brew,0,0,0,0,0,2,0
use,0,0,0,2,0,3,0
computer,0,0,0,2,0,0,0
modeling,0,0,0,2,0,0,0
technique,0,0,0,1,0,0,0
predict,0,0,0,0,0,3,0
likely,3,0,0,0,0,0,0
safety,0,0,0,4,0,0,0
expect,0,0,0,0,0,3,0
government,0,0,0,4,0,0,0
warn,0,0,0,0,0,1,0
safe,2,0,0,0,0,0,0
immensely,0,0,1,0,0,0,0
complex,1,0,0,0,0,0,0
change,0,0,0,0,0,3,0
prediction,0,0,0,2,0,0,0
accurate,1,0,0,0,0,0,0
scientist,0,0,0,7,0,0,0
difficult,4,0,0,0,0,0,0
decide,0,0,0,0,0,1,0
risk,0,0,0,0,0,1,0
evacuate,0,0,0,0,0,3,0
needlessly,0,0,1,0,0,0,0
leave,0,0,0,0,0,3,0
danger,0,0,0,7,0,0,0
evacuation,0,0,0,2,0,0,0
lead,0,0,0,0,0,4,0
road,0,0,0,5,0,0,0
traffic,0,0,0,2,0,0,0
accident,0,0,0,1,0,0,0
unnecessary,1,0,0,0,0,0,0
notice,0,0,0,1,0,0,0
similar,1,0,0,0,0,0,0
warning,0,0,0,5,0,0,0
future,2,0,0,3,0,0,0
block,0,0,0,0,0,2,0
highway,0,0,0,1,0,0,0
try,0,0,0,0,0,2,0
give,0,0,0,0,0,3,0
human,2,0,0,1,0,0,0
start,0,0,0,0,0,4,0
letter,0,0,0,2,0,0,0
alphabet,0,0,0,2,0,0,0
available,2,0,0,0,0,0,0
announce,0,0,0,0,0,1,0
free,1,0,0,0,0,1,0
greek,1,0,0,0,0,0,0
instead,0,0,1,0,0,0,0
list,0,0,0,1,0,0,0
rotation,0,0,0,1,0,0,0
particularly,0,0,3,0,0,0,0
death,0,0,0,2,0,0,0
retire,0,0,0,0,0,1,0
replace,0,0,0,0,0,1,0
new,2,0,0,0,0,0,0
table,0,0,0,1,0,0,0
page,0,0,0,1,0,0,0
wild,2,0,0,0,0,0,0
devastating,2,0,0,0,0,0,0
shipping,0,0,0,1,0,0,0
accompany,0,0,0,0,0,2,0
tide,0,0,0,3,0,0,0
thousand,0,0,0,2,0,0,0
boat,0,0,0,4,0,0,0
rescue,0,0,0,3,0,0,0
helicopter,0,0,0,3,0,0,0
shipwrecked,1,0,0,0,0,0,0
sailor,0,0,0,1,0,0,0
approach,0,0,0,1,0,2,0
push,0,0,0,0,0,1,0
huge,2,0,0,0,0,0,0
wave,0,0,0,4,0,0,0
harbour,0,0,0,1,0,0,0
defense,0,0,0,1,0,0,0
pedestrian,0,0,0,1,0,0,0
struggle,0,0,0,0,0,1,0
walk,0,0,0,0,0,1,0
obviously,0,0,1,0,0,0,0
dangerous,3,0,0,0,0,0,0
aircraft,0,0,0,1,0,0,0
usually,0,0,3,0,0,0,0
pilot,0,0,0,2,0,0,0
hundred,0,0,0,1,0,0,0
rough,1,0,0,0,0,0,0
condition,0,0,0,9,0,0,0
importantly,0,0,1,0,0,0,0
hamper,0,0,0,0,0,1,0
emergency,0,0,0,6,0,0,0
work,0,0,0,3,0,0,0
plane,0,0,0,5,0,0,0
relief,0,0,0,2,0,0,0
disaster,0,0,0,6,0,0,0
drop,0,0,0,0,0,3,0
super,2,0,0,0,0,0,0
extra,1,0,0,0,0,0,0
powerful,4,0,0,0,0,0,0
devastation,0,0,0,1,0,0,0
inhabited,2,0,0,0,0,0,0
stretch,0,0,0,1,0,0,0
northwest,1,0,0,0,0,0,0
fortunately,0,0,1,0,0,0,0
hypercane,0,0,0,1,0,0,0
fishing,0,0,0,2,0,0,0
ashore,0,0,1,0,0,0,0
invasion,0,0,0,1,0,0,0
mongol,1,0,0,0,0,0,0
leader,0,0,0,1,0,0,0
assemble,0,0,0,0,0,1,0
attack,0,0,0,0,0,1,0
rip,0,0,0,0,0,3,0
southwest,1,0,0,0,0,0,0
drown,0,0,0,0,0,2,0
troop,0,0,0,1,0,0,0
ride,0,0,0,0,0,1,0
terrifying,1,0,0,0,0,0,0
fairly,0,0,1,0,0,0,0
strip,0,0,0,1,0,0,0
combine,0,0,0,0,0,1,0
harbor,0,0,0,2,0,0,0
beachfront,0,0,0,1,0,0,0
barrier,0,0,0,2,0,0,0
seawall,0,0,0,2,0,0,0
tear,0,0,0,0,0,3,0
mooring,0,0,0,1,0,0,0
wall,0,0,0,2,0,0,0
electrically,0,0,1,0,0,0,0
charged,1,0,0,0,0,0,0
glow,0,0,0,0,0,1,0
static,1,0,0,0,0,0,0
electricity,0,0,0,3,0,0,0
store,0,0,0,2,0,0,0
worker,0,0,0,2,0,0,0
board,0,0,0,0,0,1,0
advance,0,0,0,1,0,0,0
vehicle,0,0,0,1,0,0,0
explode,0,0,0,0,0,1,0
inside,0,1,0,0,0,0,0
object,0,0,0,2,0,0,0
pick,0,0,0,0,0,1,0
distance,0,0,0,1,0,0,0
calm,0,0,0,0,0,1,0
think,0,0,0,0,0,1,0
pass,0,0,0,0,0,3,0
restart,0,0,0,0,0,1,0
violently,0,0,1,0,0,0,0
catch,0,0,0,0,0,2,0
unawares,1,0,0,0,0,0,0
second,1,0,0,0,0,0,0
case,0,0,0,1,0,0,0
mud,0,0,0,4,0,0,0
slide,0,0,0,3,0,0,0
slow,1,0,0,0,0,0,0
seven,0,0,0,0,1,0,0
plenty,0,0,0,1,0,0,0
fall,0,0,0,0,0,6,0
catastrophe,0,0,0,1,0,0,0
fear,0,0,0,0,0,1,0
aftereffect,0,0,0,1,0,0,0
immediate,2,0,0,0,0,0,0
whisk,0,0,0,0,0,1,0
trap,0,0,0,0,0,3,0
injure,0,0,0,0,0,2,0
glass,0,0,0,1,0,0,0
masonry,0,0,0,1,0,0,0
river,0,0,0,7,0,0,0
burst,0,0,0,0,0,3,0
landslide,0,0,0,2,0,0,0
bury,0,0,0,0,0,1,0
alive,1,0,0,0,0,0,0
afterward,0,0,1,0,0,0,0
city,0,0,0,3,0,0,0
stay,0,0,0,0,0,1,0
flooded,1,0,0,0,0,0,0
week,0,0,0,2,0,0,0
food,0,0,0,5,0,0,0
clean,2,0,0,0,0,2,0
injured,2,0,0,0,0,0,0
sick,1,0,0,0,0,0,0
cut,0,0,0,0,0,4,0
medical,3,0,0,0,0,0,0
survivor,0,0,0,3,0,0,0
suffer,0,0,0,0,0,3,0
exposure,0,0,0,1,0,0,0
dehydration,0,0,0,1,0,0,0
sunstroke,0,0,0,1,0,0,0
exhaustion,0,0,0,1,0,0,0
prey,0,0,0,1,0,0,0
poisonous,1,0,0,0,0,0,0
snake,0,0,0,1,0,0,0
animal,0,0,0,3,0,0,0
disease,0,0,0,3,0,0,0
insect,0,0,0,1,0,0,0
refugee,0,0,0,2,0,0,0
camp,0,0,0,1,0,0,0
accommodation,0,0,0,1,0,0,0
crowd,0,0,0,0,0,1,0
unsanitary,1,0,0,0,0,0,0
adequate,1,0,0,0,0,0,0
attention,0,0,0,1,0,0,0
spread,0,0,0,0,0,1,0
cholera,0,0,0,1,0,0,0
epidemic,0,0,0,1,0,0,0
follow,0,0,0,0,0,3,0
couple,0,0,0,1,0,0,0
baby,0,0,0,2,0,0,0
natural,1,0,0,0,0,0,0
early,2,0,0,0,0,0,0
dead,2,0,0,0,0,0,0
pile,0,0,0,0,0,1,0
burn,0,0,0,0,0,3,0
lay,0,0,0,0,0,1,0
kind,0,0,0,3,0,0,0
need,0,0,0,0,0,9,0
immediately,0,0,1,0,0,0,0
local,4,0,0,0,0,0,0
service,0,0,0,2,0,0,0
cope,0,0,0,0,0,1,0
demand,0,0,0,1,0,0,0
national,2,0,0,0,0,0,0
international,2,0,0,0,0,0,0
aid,0,0,0,1,0,0,0
charity,0,0,0,1,0,0,0
task,0,0,0,1,0,0,0
urgent,1,0,0,0,0,0,0
group,0,0,0,1,0,0,0
floodwater,0,0,0,4,0,0,0
minor,1,0,0,0,0,0,0
injury,0,0,0,1,0,0,0
fatal,1,0,0,0,0,0,0
wade,0,0,0,0,0,1,0
sewage,0,0,0,2,0,0,0
wound,0,0,0,1,0,0,0
infected,1,0,0,0,0,0,0
housing,0,0,0,3,0,0,0
pack,0,0,0,0,0,1,0
sport,0,0,0,2,0,0,0
stadium,0,0,0,2,0,0,0
important,1,0,0,0,0,0,0
remove,0,0,0,0,0,1,0
body,0,0,0,2,0,0,0
presence,0,0,0,1,0,0,0
upsetting,1,0,0,0,0,0,0
decay,0,0,0,0,0,1,0
provide,0,0,0,0,0,3,0
drinking,0,0,0,1,0,0,0
outbreak,0,0,0,1,0,0,0
gastroenteritis,0,0,0,1,0,0,0
treatment,0,0,0,1,0,0,0
railway,0,0,0,1,0,0,0
port,0,0,0,1,0,0,0
impossible,1,0,0,0,0,0,0
key,1,0,0,0,0,0,0
bridge,0,0,0,1,0,0,0
usable,1,0,0,0,0,0,0
necessary,2,0,0,0,0,0,0
communication,0,0,0,1,0,0,0
network,0,0,0,1,0,0,0
rail,0,0,0,2,0,0,0
link,0,0,0,2,0,0,0
exist,0,0,0,0,0,1,0
rescuer,0,0,0,1,0,0,0
save,0,0,0,0,0,1,0
break,0,0,0,0,0,3,0
levee,0,0,0,2,0,0,0
hold,0,0,0,0,0,1,0
lake,0,0,0,1,0,0,0
depth,0,0,0,1,0,0,0
encourage,0,0,0,0,0,2,0
conference,0,0,0,1,0,0,0
temporary,1,0,0,0,0,0,0
lack,0,0,0,0,0,1,0
sanitation,0,0,0,1,0,0,0
conditioning,0,0,0,1,0,0,0
sufficient,1,0,0,0,0,0,0
deteriorate,0,0,0,0,0,1,0
filth,0,0,0,1,0,0,0
ill,1,0,0,0,0,0,0
aftermath,0,0,0,2,0,0,0
extent,0,0,0,1,0,0,0
property,0,0,0,1,0,0,0
slowly,0,0,1,0,0,0,0
emerge,0,0,0,0,0,1,0
family,0,0,0,2,0,0,0
community,0,0,0,4,0,0,0
forever,0,0,1,0,0,0,0
team,0,0,0,1,0,0,0
rebuild,0,0,0,0,0,5,0
strand,0,0,0,0,0,1,0
drain,0,0,0,0,0,1,0
pump,0,0,0,0,0,1,0
protect,0,0,0,0,0,3,0
unsafe,1,0,0,0,0,0,0
settlement,0,0,0,1,0,0,0
devastate,0,0,0,0,0,1,0
devastated,1,0,0,0,0,0,0
home,0,0,0,2,0,0,0
member,0,0,0,1,0,0,0
friend,0,0,0,1,0,0,0
catastrophic,1,0,0,0,0,0,0
fate,0,0,0,1,0,0,0
addition,0,0,0,1,0,0,0
essential,2,0,0,0,0,0,0
amenity,0,0,0,1,0,0,0
school,0,0,0,1,0,0,0
hospital,0,0,0,1,0,0,0
transportation,0,0,0,1,0,0,0
rebuilding,0,0,0,2,0,0,0
want,0,0,0,0,0,1,0
remain,0,0,0,0,0,2,0
planner,0,0,0,1,0,0,0
engineer,0,0,0,1,0,0,0
design,0,0,0,0,0,1,0
face,0,0,0,1,0,0,0
proof,1,0,0,0,0,0,0
expensive,1,0,0,0,0,0,0
prone,2,0,0,0,0,0,0
poor,4,0,0,0,0,0,0
underdeveloped,1,0,0,0,0,0,0
afford,0,0,0,0,0,2,0
precaution,0,0,0,1,0,0,0
vulnerable,1,0,0,0,0,0,0
man,0,0,0,1,0,0,0
fire,0,0,0,1,0,0,0
wreck,0,0,0,0,0,1,0
twentieth,1,0,0,0,0,0,0
century,0,0,0,3,0,0,0
lie,0,0,0,0,0,1,0
northeast,0,0,1,0,0,0,0
flimsy,1,0,0,0,0,0,0
swamp,0,0,0,0,0,1,0
farmland,0,0,0,3,0,0,0
million,0,0,0,0,1,0,0
environmental,2,0,0,0,0,0,0
concern,0,0,0,1,0,0,0
agency,0,0,0,1,0,0,0
environment,0,0,0,1,0,0,0
affect,0,0,0,0,0,1,0
undeveloped,1,0,0,0,0,0,0
forest,0,0,0,4,0,0,0
livelihood,0,0,0,1,0,0,0
farm,0,0,0,2,0,0,0
vegetation,0,0,0,1,0,0,0
orchard,0,0,0,1,0,0,0
decade,0,0,0,1,0,0,0
salt,0,0,0,1,0,0,0
crop,0,0,0,1,0,0,0
farming,0,0,0,1,0,0,0
hunting,0,0,0,1,0,0,0
famine,0,0,0,1,0,0,0
economic,2,0,0,0,0,0,0
collapse,0,0,0,1,0,0,0
beech,0,0,0,1,0,0,0
topsoil,0,0,0,2,0,0,0
fertile,1,0,0,0,0,0,0
shallow,2,0,0,0,0,0,0
pollution,0,0,0,1,0,0,0
factory,0,0,0,1,0,0,0
oil,0,0,0,4,0,0,0
refinery,0,0,0,2,0,0,0
drive,0,0,0,0,0,1,0
rock,0,0,0,1,0,0,0
spill,0,0,0,0,0,1,0
cargo,0,0,0,1,0,0,0
well,0,0,0,1,0,0,0
tank,0,0,0,1,0,0,0
chemical,0,0,0,1,0,0,0
industrial,1,0,0,0,0,0,0
plant,0,0,0,2,0,0,0
contaminate,0,0,0,0,0,1,0
disastrous,2,0,0,0,0,0,0
wildlife,0,0,0,1,0,0,0
rely,0,0,0,0,0,1,0
dependent,1,0,0,0,0,0,0
tourism,0,0,0,1,0,0,0
income,0,0,0,1,0,0,0
avoid,0,0,0,0,0,1,0
crisis,0,0,0,1,0,0,0
boy,0,0,0,1,0,0,0
goat,0,0,0,1,0,0,0
coral,2,0,0,1,0,0,0
reef,0,0,0,6,0,0,0
lump,0,0,0,1,0,0,0
lagoon,0,0,0,1,0,0,0
crash,0,0,0,0,0,1,0
sunlight,0,0,0,1,0,0,0
prevent,0,0,0,0,0,1,0
growth,0,0,0,1,0,0,0
nutrient,0,0,0,1,0,0,0
soil,0,0,0,1,0,0,0
algae,0,0,0,1,0,0,0
fragile,1,0,0,0,0,0,0
balance,0,0,0,1,0,0,0
keep,0,0,0,0,0,1,0
thing,0,0,0,1,0,0,0
monitor,0,0,0,0,0,1,0
good,1,0,0,0,0,0,0
perfect,1,0,0,0,0,0,0
look,0,0,0,0,0,1,0
trouble,0,0,0,1,0,0,0
gauge,0,0,0,4,0,0,0
swell,0,0,0,1,0,0,0
picture,0,0,0,1,0,0,0
beam,0,0,0,0,0,1,0
reveal,0,0,0,0,0,1,0
information,0,0,0,1,0,0,0
instrument,0,0,0,2,0,0,0
compare,0,0,0,0,0,1,0
datum,0,0,0,1,0,0,0
previous,1,0,0,0,0,0,0
efficient,1,0,0,0,0,0,0
tracking,0,0,0,1,0,0,0
unrecorded,1,0,0,0,0,0,0
populated,1,0,0,0,0,0,0
past,0,0,0,1,0,0,0
derive,0,0,0,0,0,1,0
log,0,0,0,1,0,0,0
false,1,0,0,0,0,0,0
color,0,0,0,2,0,0,0
radar,0,0,0,2,0,0,0
show,0,0,0,0,0,2,0
intensity,0,0,0,1,0,0,0
prepared,1,0,0,0,0,0,0
prepare,0,0,0,0,0,1,0
shutter,0,0,0,1,0,0,0
specially,0,0,1,0,0,0,0
room,0,0,0,1,0,0,0
hide,0,0,0,0,0,1,0
drill,0,0,0,2,0,0,0
practice,0,0,0,1,0,0,0
session,0,0,0,1,0,0,0
refuge,0,0,0,1,0,0,0
sure,1,0,0,0,0,0,0
action,0,0,0,1,0,0,0
arrive,0,0,0,0,0,1,0
hunter,0,0,0,4,0,0,0
fly,0,0,0,0,0,5,0
deliberately,0,0,1,0,0,0,0
chase,0,0,0,0,0,1,0
close,0,0,1,0,0,0,0
possible,1,0,0,0,0,0,0
height,0,0,0,1,0,0,0
anemometer,0,0,0,1,0,0,0
attach,0,0,0,0,0,1,0
parachute,0,0,0,1,0,0,0
transmit,0,0,0,0,0,1,0
reading,0,0,0,1,0,0,0
location,0,0,0,1,0,0,0
robotic,1,0,0,0,0,0,0
crew,0,0,0,1,0,0,0
reconnaissance,0,0,0,1,0,0,0
suggest,0,0,0,0,0,1,0
frequent,1,0,0,0,0,0,0
damaging,2,0,0,0,0,0,0
believe,0,0,0,0,0,1,0
warming,0,0,0,3,0,0,0
probably,0,0,1,0,0,0,0
quantity,0,0,0,1,0,0,0
fossil,2,0,0,0,0,0,0
fuel,0,0,0,2,0,0,0
coal,0,0,0,1,0,0,0
energy,0,0,0,1,0,0,0
carbon,0,0,0,1,0,0,0
dioxide,0,0,0,1,0,0,0
release,0,0,0,0,0,1,0
layer,0,0,0,1,0,0,0
atmosphere,0,0,0,1,0,0,0
act,0,0,0,0,0,1,0
blanket,0,0,0,1,0,0,0
category,0,0,0,1,0,0,0
double,0,0,0,0,0,1,0
program,0,0,0,1,0,0,0
restore,0,0,0,0,0,1,0
south,1,0,0,0,0,0,0
pole,0,0,0,1,0,0,0
melt,0,0,0,0,0,1,0
pour,0,0,0,0,0,1,0
raise,0,0,0,0,0,1,0
level,0,0,0,3,0,0,0
easily,0,0,1,0,0,0,0
current,2,0,0,0,0,0,0
subject,1,0,0,0,0,0,0
offer,0,0,0,0,0,1,0
rainfall,0,0,0,1,0,0,0
estimate,0,0,0,0,0,1,0
percent,0,0,0,1,0,0,0
code,0,0,0,0,0,1,0
map,0,0,0,1,0,0,0
variation,0,0,0,1,0,0,0
globe,0,0,0,1,0,0,0
ring,0,0,0,0,0,1,0
bell,0,0,0,1,0,0,0
unofficially,0,0,1,0,0,0,0
naming,0,0,0,1,0,0,0
tell,0,0,0,0,0,1,0
onetime,1,0,0,0,0,0,0
event,0,0,0,1,0,0,0
casualty,0,0,0,1,0,0,0
