word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,SCONJ,VERB,X
wave,0,0,0,0,0,45,0,0,0,0
cause,0,0,0,0,0,0,0,0,15,0
liquid,2,0,0,0,0,1,0,0,0,0
enable,0,0,0,0,0,0,0,0,12,0
message,0,0,0,0,0,17,0,0,0,0
assistant,0,0,0,0,0,4,0,0,0,0
send,0,0,0,0,0,0,0,0,42,0
decade,0,0,0,0,0,3,0,0,0,0
later,1,0,13,0,0,0,0,0,0,0
invent,0,0,0,0,0,0,0,0,6,0
refined,1,0,0,0,0,0,0,0,0,0
granulated,1,0,0,0,0,0,0,0,0,0
charcoal,0,0,0,0,0,1,0,0,0,0
nearly,0,0,2,0,0,0,0,0,0,0
year,0,0,0,0,0,30,0,0,0,0
individual,8,0,0,0,0,2,0,0,0,0
network,0,0,0,0,0,69,0,0,1,0
main,2,0,0,0,0,0,0,0,0,0
function,0,0,0,0,0,11,0,0,1,0
switching,0,0,0,0,0,36,0,0,0,0
signaling,0,0,0,0,0,19,0,0,0,0
transmitting,0,0,0,0,0,2,0,0,0,0
refer,0,0,0,0,0,0,0,0,11,0
connection,0,0,0,0,0,33,0,0,0,0
directly,0,0,13,0,0,0,0,0,0,0
station,0,0,0,0,0,16,0,0,0,0
handle,0,0,0,0,0,2,0,0,9,0
numerous,5,0,0,0,0,0,0,0,0,0
early,31,0,3,0,0,0,0,0,0,0
use,0,0,0,0,0,40,0,0,27,0
manually,0,0,4,0,0,0,0,0,0,0
operator,0,0,0,0,0,11,0,0,0,0
exchange,0,0,0,0,0,8,0,0,2,0
physically,0,0,2,0,0,0,0,0,0,0
plug,0,0,0,0,0,0,0,0,5,0
ended,1,0,0,0,0,0,0,0,0,0
cord,0,0,0,0,0,2,0,0,0,0
appropriate,5,0,0,0,0,0,0,0,0,0
jack,0,0,0,0,0,5,0,0,0,0
transfer,0,0,0,0,0,5,0,0,4,0
require,0,0,0,0,0,0,0,0,35,0
increase,0,0,0,0,0,1,0,0,21,0
installation,0,0,0,0,0,4,0,0,0,0
lead,0,0,0,0,0,0,0,0,9,0
automated,1,0,0,0,0,0,0,0,0,0
system,0,0,0,0,0,241,0,0,0,0
crossbar,0,0,0,0,0,9,0,0,0,0
instal,0,0,0,0,0,0,0,0,14,0
replace,0,0,0,0,0,0,0,0,15,0
double,1,0,0,0,0,0,0,0,2,0
capability,0,0,0,0,0,11,0,0,0,0
digital,110,0,0,0,0,0,0,0,0,0
multiplexe,0,0,0,0,0,0,0,0,14,0
space,0,0,0,0,0,9,0,0,6,0
division,0,0,0,0,0,34,0,0,0,0
greatly,0,0,2,0,0,0,0,0,0,0
capacity,0,0,0,0,0,26,0,0,0,0
outfit,0,0,0,0,0,0,0,0,1,0
single,41,0,0,0,0,0,0,0,0,0
button,0,0,0,0,0,21,0,0,0,0
alert,0,0,0,0,0,0,0,0,3,0
rotary,12,0,0,0,0,0,0,0,0,0
dialing,0,0,0,0,0,16,0,0,0,0
standard,18,0,0,0,0,46,0,0,0,0
dial,0,0,0,0,0,26,0,0,4,0
place,0,0,0,0,0,16,0,0,16,0
caller,0,0,0,0,0,8,0,0,0,0
turn,0,0,0,0,0,9,0,0,2,0
set,0,0,0,0,0,13,0,0,8,0
digit,0,0,0,0,0,16,0,0,0,0
return,0,0,0,0,0,5,0,0,3,0
original,15,0,0,0,0,0,0,0,0,0
position,0,0,0,0,0,7,0,0,0,0
code,0,0,0,0,0,55,0,0,11,0
desire,0,0,0,0,0,2,0,0,1,0
push,11,0,0,0,0,2,0,0,3,0
touch,0,0,0,0,0,7,0,0,0,0
new,40,0,0,0,0,0,0,0,0,0
efficient,14,0,0,0,0,0,0,0,0,0
offer,0,0,0,0,0,0,0,0,15,0
additional,8,0,0,0,0,0,0,0,0,0
pound,0,0,0,0,0,2,0,0,0,0
star,0,0,0,0,0,2,0,0,0,0
automate,0,0,0,0,0,0,0,0,2,0
answer,0,0,0,0,0,0,0,0,2,0
today,0,0,0,0,0,9,0,0,0,0
transmission,0,0,0,0,0,158,0,0,0,0
course,0,0,0,0,0,3,0,0,0,0
wire,0,0,0,0,0,43,0,0,1,0
pole,0,0,0,0,0,6,0,0,0,0
like,2,5,0,0,0,0,0,0,0,0
telegraph,0,0,0,0,0,17,0,0,0,0
setup,0,0,0,0,0,1,0,0,0,0
soon,0,0,10,0,0,0,0,0,0,0
lack,0,0,0,0,0,2,0,0,1,0
need,0,0,0,0,0,4,0,0,12,0
high,62,0,0,0,0,0,0,0,0,0
frequency,0,0,0,0,0,120,0,0,0,0
form,0,0,0,0,0,30,0,0,16,0
material,0,0,0,0,0,6,0,0,0,0
copper,0,0,0,0,0,7,0,0,0,0
improve,0,0,0,0,0,0,0,0,10,0
problem,0,0,0,0,0,13,0,0,0,0
remain,0,0,0,0,0,0,0,0,8,0
interference,0,0,0,0,0,9,0,0,0,0
cross,1,0,0,0,0,2,0,0,2,0
talk,0,0,0,0,0,3,0,0,3,0
eliminate,0,0,0,0,0,0,0,0,3,0
simply,0,0,5,0,0,0,0,0,0,0
twist,0,0,0,0,0,0,0,0,6,0
interval,0,0,0,0,0,11,0,0,0,0
attenuation,0,0,0,0,0,5,0,0,0,0
weakening,0,0,0,0,0,1,0,0,0,0
simple,15,0,0,0,0,0,0,0,0,0
solve,0,0,0,0,0,0,0,0,4,0
particularly,0,0,2,0,0,0,0,0,0,0
pertain,0,0,0,0,0,0,0,0,1,0
amplification,0,0,0,0,0,3,0,0,0,0
vacuum,0,0,0,0,0,4,0,0,0,0
tube,0,0,0,0,0,8,0,0,0,0
effective,5,0,0,0,0,0,0,0,0,0
expensive,3,0,0,0,0,0,0,0,0,0
multiple,34,0,0,0,0,2,0,0,0,0
allow,0,0,0,0,0,0,0,0,24,0
expand,0,0,0,0,0,0,0,0,3,0
exponentially,0,0,2,0,0,0,0,0,0,0
conversion,0,0,0,0,0,15,0,0,0,0
analog,55,0,0,0,0,16,0,0,0,0
multiplexing,0,0,0,0,0,26,0,0,0,0
technique,0,0,0,0,0,17,0,0,0,0
speed,0,0,0,0,0,35,0,0,1,0
quality,0,0,0,0,0,10,0,0,0,0
coaxial,20,0,0,0,0,0,0,0,0,0
cable,0,0,0,0,0,81,0,0,0,0
shortly,0,0,4,0,0,0,0,0,0,0
join,0,0,0,0,0,0,0,0,3,0
microwave,1,0,0,0,0,14,0,0,0,0
link,0,0,0,0,0,9,0,0,0,0
overseas,1,0,0,0,0,0,0,0,0,0
radio,1,0,0,0,0,34,0,0,0,0
quickly,0,0,4,0,0,0,0,0,0,0
undersea,7,0,0,0,0,0,0,0,0,0
fibre,0,0,0,0,0,26,0,0,0,0
optic,1,0,0,0,0,5,0,0,0,0
great,15,0,0,0,0,0,0,0,0,0
bandwidth,0,0,0,0,0,43,0,0,0,0
reliability,0,0,0,0,0,4,0,0,0,0
low,23,0,0,0,0,0,0,0,0,0
cost,0,0,0,0,0,13,0,0,1,0
satellite,1,0,0,0,0,35,0,0,0,0
think,0,0,0,0,0,0,0,0,4,0
promising,2,0,0,0,0,0,0,0,0,0
inferior,1,0,0,0,0,0,0,0,0,0
support,0,0,0,0,0,2,0,0,31,0
data,0,0,0,0,0,63,0,0,0,0
service,0,0,0,0,0,89,0,0,0,0
reliable,1,0,0,0,0,0,0,0,0,0
sampling,0,0,0,0,0,5,0,0,0,0
range,0,0,0,0,0,25,0,0,4,0
determine,0,0,0,0,0,0,0,0,10,0
quantize,0,0,0,0,0,0,0,0,8,0
evenly,0,0,1,0,0,0,0,0,0,0
complete,5,0,0,0,0,0,0,0,1,0
modify,0,0,0,0,0,0,0,0,6,0
accuracy,0,0,0,0,0,3,0,0,0,0
encoding,0,0,0,0,0,19,0,0,0,0
reduce,0,0,0,0,0,0,0,0,19,0
redundancy,0,0,0,0,0,7,0,0,0,0
bit,0,0,0,0,0,150,0,0,0,0
little,4,0,0,0,0,0,0,0,0,0
modulation,0,0,0,0,0,46,0,0,0,0
step,0,0,0,0,0,6,0,0,1,0
process,0,0,0,0,0,30,0,0,2,0
carrier,0,0,0,0,0,45,0,0,0,0
modulate,0,0,0,0,0,0,0,0,30,0
manner,0,0,0,0,0,3,0,0,0,0
travel,0,0,0,0,0,1,0,0,5,0
efficiently,0,0,2,0,0,0,0,0,0,0
accurately,0,0,2,0,0,0,0,0,0,0
occur,0,0,0,0,0,0,0,0,21,0
amplitude,0,0,0,0,0,32,0,0,0,0
shift,0,0,0,0,0,30,0,0,6,0
keying,0,0,0,0,0,18,0,0,0,0
one,0,0,0,0,0,6,0,0,0,0
zero,0,0,0,0,0,3,1,0,0,0
binary,37,0,0,0,0,0,0,0,0,0
alternate,0,0,0,0,0,0,0,0,6,0
different,17,0,0,0,0,0,0,0,0,0
phase,0,0,0,0,0,25,0,0,0,0
assign,0,0,0,0,0,0,0,0,20,0
oppose,0,0,0,0,0,0,0,0,1,0
polarity,0,0,0,0,0,6,0,0,0,0
advanced,8,0,0,0,0,0,0,0,0,0
method,0,0,0,0,0,47,0,0,0,0
apply,0,0,0,0,0,0,0,0,10,0
cellular,38,0,0,0,0,0,0,0,0,0
combine,0,0,0,0,0,1,0,0,14,0
share,0,0,0,0,0,3,0,0,11,0
key,1,0,0,0,0,2,0,0,0,0
large,23,0,0,0,0,0,0,0,0,0
world,0,0,0,0,0,17,0,0,0,0
give,0,0,0,0,0,0,0,0,17,0
moment,0,0,0,0,0,2,0,0,0,0
specific,11,0,0,0,0,0,0,0,0,0
group,0,0,0,0,0,17,0,0,2,0
guard,0,0,0,0,0,2,0,0,0,0
band,0,0,0,0,0,21,0,0,0,0
know,0,0,0,0,0,0,0,0,65,0
scanner,0,0,0,0,0,4,0,0,0,0
select,0,0,0,0,0,0,0,0,13,0
sequential,1,0,0,0,0,0,0,0,0,0
slot,0,0,0,0,0,28,0,0,0,0
datum,0,0,0,0,0,63,0,0,0,0
interleave,0,0,0,0,0,0,0,0,4,0
composite,3,0,0,0,0,0,0,0,0,0
reassemble,0,0,0,0,0,0,0,0,1,0
interruption,0,0,0,0,0,4,0,0,0,0
notice,0,0,0,0,0,0,0,0,2,0
crackle,0,0,0,0,0,0,0,0,1,0
thing,0,0,0,0,0,1,0,0,0,0
past,1,0,0,0,0,1,0,0,0,0
extremely,0,0,3,0,0,0,0,0,0,0
complex,6,0,0,0,0,0,0,0,0,0
image,0,0,0,0,0,12,0,0,0,0
fax,0,0,0,0,0,58,0,0,0,0
machine,0,0,0,0,0,46,0,0,0,0
word,0,0,0,0,0,22,0,0,0,0
phonetic,2,0,0,0,0,0,0,0,0,0
shortening,0,0,0,0,0,1,0,0,0,0
facsimile,11,0,0,0,0,3,0,0,0,0
mean,0,0,0,0,0,8,0,0,3,0
exact,1,0,0,0,0,0,0,0,0,0
copy,0,0,0,0,0,3,0,0,0,0
replica,0,0,0,0,0,1,0,0,0,0
scan,0,0,0,0,0,2,0,0,16,0
print,0,0,0,0,0,2,0,0,3,0
document,0,0,0,0,0,15,0,0,0,0
pick,0,0,0,0,0,0,0,0,4,0
contrast,0,0,0,0,0,2,0,0,0,0
light,2,0,0,0,0,7,0,0,0,0
dark,1,0,0,0,0,0,0,0,0,0
reverse,0,0,0,0,0,0,0,0,3,0
produce,0,0,0,0,0,0,0,0,20,0
paper,0,0,0,0,0,11,0,0,0,0
old,12,0,0,0,0,0,0,0,0,0
special,6,0,0,0,0,0,0,0,0,0
thermal,3,0,0,0,0,0,0,0,0,0
xerographic,2,0,0,0,0,0,0,0,0,0
computer,0,0,0,0,0,38,0,0,0,0
printout,0,0,0,0,0,1,0,0,0,0
cylinder,0,0,0,0,0,8,0,0,0,0
conductive,5,0,0,0,0,0,0,0,0,0
stylus,0,0,0,0,0,6,0,0,0,0
write,0,0,0,0,0,0,0,0,3,0
tinfoil,0,0,0,0,0,2,0,0,0,0
photo,0,0,0,0,0,3,0,0,0,0
german,1,0,0,0,0,0,0,0,0,0
newspaper,0,0,0,0,0,3,0,0,0,0
regularly,0,0,1,0,0,0,0,0,0,0
photograph,0,0,0,0,0,6,0,0,0,0
news,0,0,0,0,0,1,0,0,0,0
outlet,0,0,0,0,0,3,0,0,0,0
purpose,0,0,0,0,0,5,0,0,0,0
meet,0,0,0,0,0,0,0,0,3,0
minimum,2,0,0,0,0,1,0,0,0,0
conform,0,0,0,0,0,0,0,0,2,0
modem,0,0,0,0,0,90,0,0,0,0
get,0,0,0,0,0,0,0,0,1,0
term,0,0,0,0,0,2,0,0,0,0
demodulate,0,0,0,0,0,0,0,0,6,0
video,0,0,0,0,0,45,0,0,0,0
voiceband,0,0,0,0,0,24,0,0,0,0
modulating,0,0,0,0,0,1,0,0,0,0
discuss,0,0,0,0,0,0,0,0,2,0
previously,0,0,4,0,0,0,0,0,0,0
regard,0,0,0,0,0,1,0,0,1,0
half,2,0,0,0,1,3,0,0,0,0
modern,16,0,0,0,0,0,0,0,0,0
entirely,0,0,4,0,0,0,0,0,0,0
simultaneously,0,0,10,0,0,0,0,0,0,0
television,0,0,0,0,0,21,0,0,0,0
home,0,0,0,0,0,10,0,0,0,0
dsl,0,0,0,0,0,2,0,0,0,0
traditional,14,0,0,0,0,0,0,0,0,0
compete,0,0,0,0,0,0,0,0,2,0
cell,0,0,0,0,0,46,0,0,0,0
dominance,0,0,0,0,0,1,0,0,0,0
telecommunication,0,0,0,0,0,13,0,0,0,0
area,0,0,0,0,0,23,0,0,0,0
serve,0,0,0,0,0,0,0,0,17,0
base,0,0,0,0,0,10,0,0,21,0
mobile,40,0,0,0,0,1,0,0,0,0
reassign,0,0,0,0,0,0,0,0,2,0
divide,0,0,0,0,0,0,0,0,5,0
reach,0,0,0,0,0,0,0,0,5,0
provide,0,0,0,0,0,0,0,0,44,0
true,1,0,0,0,0,0,0,0,0,0
existence,0,0,0,0,0,2,0,0,0,0
demand,1,0,0,0,0,8,0,0,0,0
start,0,0,0,0,0,0,0,0,3,0
million,0,0,0,0,0,2,19,0,0,0
sign,0,0,0,0,0,1,0,0,2,0
attempt,0,0,0,0,0,2,0,0,4,0
access,0,0,0,0,0,22,0,0,7,0
exist,0,0,0,0,0,0,0,0,9,0
generation,0,0,0,0,0,22,0,0,0,0
advent,0,0,0,0,0,5,0,0,0,0
condition,0,0,0,0,0,5,0,0,0,0
internet,0,0,0,0,0,45,0,0,0,0
smartphone,0,0,0,0,0,20,0,0,0,0
well,3,0,5,0,0,0,0,0,0,0
describe,0,0,0,0,0,0,0,0,3,0
enter,0,0,0,0,0,0,0,0,7,0
marketplace,0,0,0,0,0,2,0,0,0,0
promise,0,0,0,0,0,0,0,0,1,0
accelerate,0,0,0,0,0,0,0,0,1,0
trend,0,0,0,0,0,3,0,0,0,0
videophone,0,0,0,0,0,21,0,0,0,0
utilize,0,0,0,0,0,0,0,0,2,0
combination,0,0,0,0,0,7,0,0,0,0
closed,1,0,0,0,0,0,0,0,0,0
follow,0,0,0,0,0,0,0,0,27,0
path,0,0,0,0,0,21,0,0,0,0
refinement,0,0,0,0,0,2,0,0,0,0
videoconferencing,0,0,0,0,0,8,0,0,0,0
typically,0,0,7,0,0,0,0,0,0,0
bypass,0,0,0,0,0,0,0,0,3,0
critic,0,0,0,0,0,1,0,0,0,0
downside,0,0,0,0,0,1,0,0,0,0
interrupted,1,0,0,0,0,0,0,0,0,0
occasionally,0,0,1,0,0,0,0,0,0,0
questionable,1,0,0,0,0,0,0,0,0,0
attach,0,0,0,0,0,0,0,0,5,0
address,0,0,0,0,0,5,0,0,2,0
emergency,0,0,0,0,0,3,0,0,0,0
type,0,0,0,0,0,20,0,0,1,0
popular,2,0,0,0,0,0,0,0,0,0
telecommunications,0,0,0,0,0,7,0,0,0,0
tool,0,0,0,0,0,1,0,0,0,0
explode,0,0,0,0,0,0,0,0,1,0
popularity,0,0,0,0,0,2,0,0,0,0
landline,0,0,0,0,0,4,0,0,0,0
obsolete,3,0,0,0,0,0,0,0,0,0
unlikely,1,0,0,0,0,0,0,0,0,0
rely,0,0,0,0,0,0,0,0,2,0
infrastructure,0,0,0,0,0,1,0,0,0,0
reluctance,0,0,0,0,0,1,0,0,0,0
rapidly,0,0,8,0,0,0,0,0,0,0
essential,4,0,0,0,0,1,0,0,0,0
luxury,0,0,0,0,0,1,0,0,0,0
necessity,0,0,0,0,0,2,0,0,0,0
speculate,0,0,0,0,0,0,0,0,1,0
evolution,0,0,0,0,0,2,0,0,0,0
bring,0,0,0,0,0,0,0,0,4,0
greek,1,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,2,0,0,0,0
tēle,0,0,0,0,0,0,0,0,0,1
far,1,0,3,0,0,0,0,0,0,0
phonē,0,0,0,0,0,1,0,0,0,0
late,12,0,1,0,0,0,0,0,0,0
string,0,0,0,0,0,3,0,0,0,0
familiar,1,0,0,0,0,0,0,0,0,0
child,0,0,0,0,0,1,0,0,0,0
pull,0,0,0,0,0,0,0,0,1,0
taut,1,0,0,0,0,0,0,0,0,0
cap,0,0,0,0,0,0,0,0,1,0
tin,0,0,0,0,0,1,0,0,0,0
can,0,0,0,0,0,1,0,0,0,0
cup,0,0,0,0,0,1,0,0,0,0
megaphone,0,0,0,0,0,1,0,0,0,0
speak,0,0,0,0,0,0,0,0,5,0
usage,0,0,0,0,0,1,0,0,0,0
solely,0,0,1,0,0,0,0,0,0,0
derive,0,0,0,0,0,0,0,0,1,0
invention,0,0,0,0,0,10,0,0,0,0
acquire,0,0,0,0,0,0,0,0,3,0
functional,2,0,0,0,0,0,0,0,0,0
fundamentally,0,0,3,0,0,0,0,0,0,0
wiring,0,0,0,0,0,2,0,0,0,0
heavy,2,0,0,0,0,0,0,0,0,0
hardware,0,0,0,0,0,5,0,0,0,0
lightweight,1,0,0,0,0,0,0,0,0,0
compact,1,0,0,0,0,0,0,0,0,0
microcircuitry,0,0,0,0,0,1,0,0,0,0
introduction,0,0,0,0,0,7,0,0,0,0
smart,1,0,0,0,0,0,0,0,0,0
feature,0,0,0,0,0,11,0,0,2,0
automatic,12,0,0,0,0,0,0,0,0,0
redialing,0,0,0,0,0,1,0,0,0,0
identification,0,0,0,0,0,2,0,0,0,0
wireless,12,0,0,0,0,0,0,0,0,0
visual,2,0,0,0,0,0,0,0,0,0
display,0,0,0,0,0,7,0,0,0,0
supplement,0,0,0,0,0,0,0,0,1,0
basic,5,0,0,0,0,0,0,0,0,0
component,0,0,0,0,0,13,0,0,0,0
include,0,0,0,0,0,0,0,0,24,0
generate,0,0,0,0,0,0,0,0,20,0
electromagnet,0,0,0,0,0,4,0,0,0,0
speaker,0,0,0,0,0,7,0,0,0,0
voltage,0,0,0,0,0,10,0,0,0,0
distant,4,0,0,0,0,0,0,0,0,0
independent,1,0,0,0,0,0,0,0,0,0
locate,0,0,0,0,0,0,0,0,9,0
volt,0,0,0,0,0,3,0,0,0,0
represent,0,0,0,0,0,0,0,0,41,0
wattage,0,0,0,0,0,1,0,0,0,0
small,14,0,0,0,0,0,0,0,0,0
portable,8,0,0,0,0,0,0,0,0,0
handset,0,0,0,0,0,11,0,0,0,0
recharge,0,0,0,0,0,0,0,0,2,0
contact,0,0,0,0,0,18,0,0,1,0
unit,0,0,0,0,0,20,0,0,0,0
transformer,0,0,0,0,0,6,0,0,0,0
woman,0,0,0,0,0,1,0,0,0,0
strip,0,0,0,0,0,7,0,0,0,0
visible,1,0,0,0,0,0,0,0,0,0
hang,0,0,0,0,0,0,0,0,1,0
close,1,0,1,0,0,0,0,0,4,0
common,18,0,0,0,0,0,0,0,0,0
cradle,0,0,0,0,0,2,0,0,1,0
hold,0,0,0,0,0,4,0,0,2,0
enclose,0,0,0,0,0,0,0,0,1,0
mechanical,7,0,0,0,0,0,0,0,0,0
transistor,0,0,0,0,0,2,0,0,0,0
relay,0,0,0,0,0,2,0,0,2,0
break,0,0,0,0,0,1,0,0,5,0
lift,0,0,0,0,0,0,0,0,2,0
restore,0,0,0,0,0,0,0,0,1,0
flow,0,0,0,0,0,3,0,0,5,0
restoration,0,0,0,0,0,1,0,0,0,0
actually,0,0,9,0,0,0,0,0,0,0
simultaneous,4,0,0,0,0,0,0,0,0,0
hertz,0,0,0,0,0,15,0,0,0,0
party,0,0,0,0,0,20,0,0,0,0
wish,0,0,0,0,0,0,0,0,3,0
establish,0,0,0,0,0,0,0,0,14,0
introduce,0,0,0,0,0,0,0,0,29,0
pressing,0,0,0,0,0,1,0,0,0,0
keypad,0,0,0,0,0,4,0,0,0,0
capacitor,0,0,0,0,0,3,0,0,0,0
resistor,0,0,0,0,0,2,0,0,0,0
pass,0,0,0,0,0,0,0,0,14,0
emit,0,0,0,0,0,0,0,0,2,0
ring,0,0,0,0,0,2,0,0,3,0
alternating,1,0,0,0,0,0,0,0,0,0
pause,0,0,0,0,0,3,0,0,0,0
hear,0,0,0,0,0,0,0,0,3,0
short,10,0,0,0,0,0,0,0,0,0
consist,0,0,0,0,0,0,0,0,28,0
closely,0,0,1,0,0,0,0,0,0,0
bell,0,0,0,0,0,4,0,0,0,0
clapper,0,0,0,0,0,2,0,0,0,0
magnet,0,0,0,0,0,3,0,0,0,0
passage,0,0,0,0,0,1,0,0,0,0
coil,0,0,0,0,0,21,0,0,1,0
alternation,0,0,0,0,0,2,0,0,0,0
magnetic,7,0,0,0,0,0,0,0,0,0
attraction,0,0,0,0,0,2,0,0,0,0
exert,0,0,0,0,0,0,0,0,2,0
vibrate,0,0,0,0,0,0,0,0,13,0
loudly,0,0,1,0,0,0,0,0,0,0
volume,0,0,0,0,0,3,0,0,0,0
mute,0,0,0,0,0,0,0,0,1,0
damper,0,0,0,0,0,1,0,0,0,0
