word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
ripple,0,0,0,0,0,0,0,1,0,0,0,0,0
sound,1,0,0,0,0,0,0,17,0,0,0,4,0
land,0,0,0,0,0,0,0,10,0,0,0,1,0
sight,0,0,0,0,0,0,0,10,0,0,0,0,0
cloud,0,0,0,0,0,0,0,5,0,0,0,0,0
sky,0,0,0,0,0,0,0,11,0,0,0,0,0
sun,0,0,0,0,0,0,0,12,0,0,0,0,0
ought,0,0,0,19,0,0,0,0,0,0,0,0,0
clock,0,0,0,0,0,0,0,4,0,0,0,0,0
morning,0,0,0,0,0,0,0,23,0,0,0,0,0
dazzle,0,0,0,0,0,0,0,0,0,0,0,2,0
blue,4,0,0,0,0,0,0,1,0,0,0,0,0
sniff,0,0,0,0,0,0,0,0,0,0,0,2,0
smell,0,0,0,0,0,0,0,5,0,0,0,3,0
good,70,0,0,0,0,0,0,8,0,0,0,0,0
later,0,0,23,0,0,0,0,0,0,0,0,0,0
barefooted,1,0,0,0,0,0,0,0,0,0,0,0,0
wade,0,0,0,0,0,0,0,0,0,0,0,6,0
cool,7,0,0,0,0,0,0,0,0,0,0,0,0
clear,8,0,0,0,0,0,0,0,0,0,0,5,0
water,0,0,0,0,0,0,0,34,0,0,0,0,0
well,18,0,25,0,0,0,0,1,0,0,0,0,0
stuffy,1,0,0,0,0,0,0,0,0,0,0,0,0
algebra,0,0,0,0,0,0,0,1,0,0,0,0,0
long,50,0,45,0,0,0,0,0,0,0,0,2,0
talking,0,0,0,0,0,0,0,2,0,0,0,0,0
splash,0,0,0,0,0,0,0,2,0,0,0,3,0
shrimp,0,0,0,0,0,0,0,2,0,0,0,0,0
crab,0,0,0,0,0,0,0,2,0,0,0,0,0
presently,0,0,11,0,0,0,0,0,0,0,0,0,0
suppose,0,0,0,0,0,0,0,0,0,0,0,30,0
plan,0,0,0,0,0,0,0,8,0,0,0,0,0
shall,0,0,0,28,0,0,0,0,0,0,0,0,0
want,0,0,0,0,0,0,0,0,0,0,0,64,0
eat,0,0,0,0,0,0,0,0,0,0,0,19,0
sandwich,0,0,0,0,0,0,0,4,0,0,0,0,0
bag,0,0,0,0,0,0,0,2,0,0,0,0,0
coat,0,0,0,0,0,0,0,3,0,0,0,0,0
pocket,0,0,0,0,0,0,0,8,0,0,0,0,0
lunch,0,0,0,0,0,0,0,1,0,0,0,0,0
fun,0,0,0,0,0,0,0,2,0,0,0,0,0
present,3,0,0,0,0,0,0,2,0,0,0,0,0
drink,0,0,0,0,0,0,0,5,0,0,0,11,0
thirsty,4,0,0,0,0,0,0,0,0,0,0,0,0
usually,0,0,5,0,0,0,0,0,0,0,0,0,0
salt,0,0,0,0,0,0,0,1,0,0,0,0,0
hot,14,0,0,0,0,0,0,0,0,0,0,0,0
shipwreck,0,0,0,0,0,0,0,0,0,0,0,1,0
remark,0,0,0,0,0,0,0,1,0,0,0,1,0
spring,0,0,0,0,0,0,0,2,0,0,0,2,0
fresh,12,0,0,0,0,0,0,0,0,0,0,0,0
island,0,0,0,0,0,0,0,20,0,0,0,0,0
mean,1,0,0,0,0,0,0,1,0,0,0,56,0
thick,17,0,0,0,0,0,0,0,0,0,0,0,0
bit,0,0,0,0,0,0,0,16,0,0,0,0,0
stream,0,0,0,0,0,0,0,16,0,0,0,0,0
bind,0,0,0,0,0,0,0,0,0,0,0,7,0
walk,0,0,0,0,0,0,0,2,0,0,0,23,0
smooth,7,0,0,0,0,0,0,0,0,0,0,0,0
wet,7,0,0,0,0,0,0,0,0,0,0,0,0
dry,6,0,0,0,0,0,0,0,0,0,0,0,0
crumbly,1,0,0,0,0,0,0,0,0,0,0,0,0
toe,0,0,0,0,0,0,0,1,0,0,0,0,0
put,0,0,0,0,0,0,0,0,0,0,0,6,0
shoe,0,0,0,0,0,0,0,2,0,0,0,1,0
sock,0,0,0,0,0,0,0,1,0,0,0,0,0
leave,0,0,0,0,0,0,0,10,0,0,0,30,0
exploring,0,0,0,0,0,0,0,1,0,0,0,0,0
bare,2,0,0,0,0,0,0,0,0,0,0,0,0
foot,0,0,0,0,0,0,0,40,0,0,0,1,0
mad,3,0,0,0,0,0,0,0,0,0,0,0,0
thing,0,0,0,0,0,0,0,84,0,0,0,0,0
point,0,0,0,0,0,0,0,21,0,0,0,6,0
night,0,0,0,0,0,0,0,32,0,0,0,0,0
cold,14,0,0,0,0,0,0,1,0,0,0,0,0
dress,0,0,0,0,0,0,0,0,0,0,0,4,0
set,0,0,0,0,0,0,0,0,0,0,0,16,0
shore,0,0,0,0,0,0,0,9,0,0,0,0,0
left,8,0,2,0,0,0,0,10,0,0,0,0,0
right,37,0,29,0,0,0,1,24,0,0,0,0,0
occasional,4,0,0,0,0,0,0,0,0,0,0,0,0
seagull,0,0,0,0,0,0,0,1,0,0,0,0,0
quiet,11,0,0,0,0,0,0,0,0,0,0,0,0
tangled,1,0,0,0,0,0,0,0,0,0,0,0,0
move,0,0,0,0,0,0,0,0,0,0,0,13,0
bird,0,0,0,0,0,0,0,4,0,0,0,0,0
insect,0,0,0,0,0,0,0,1,0,0,0,0,0
shell,0,0,0,0,0,0,0,1,0,0,0,0,0
seaweed,0,0,0,0,0,0,0,2,0,0,0,0,0
anemone,0,0,0,0,0,0,0,1,0,0,0,0,0
rock,0,0,0,0,0,0,0,11,0,0,0,0,0
pool,0,0,0,0,0,0,0,4,0,0,0,0,0
tired,15,0,0,0,0,0,0,0,0,0,0,0,0
heavy,7,0,0,0,0,0,0,0,0,0,0,0,0
raincoat,0,0,0,0,0,0,0,2,0,0,0,0,0
carry,0,0,0,0,0,0,0,0,0,0,0,18,0
overtake,0,0,0,0,0,0,0,0,0,0,0,1,0
turn,0,0,0,0,0,0,0,3,0,0,0,49,0
great,100,0,1,0,0,0,0,0,0,0,0,0,0
curve,0,0,0,0,0,0,0,0,0,0,0,1,0
quarter,0,0,0,0,0,0,0,3,0,0,0,0,0
cross,1,0,0,0,0,0,0,0,0,0,0,8,0
rocky,2,0,0,0,0,0,0,0,0,0,0,0,0
ridge,0,0,0,0,0,0,0,3,0,0,0,0,0
run,0,0,0,0,0,0,0,1,0,0,0,23,0
back,0,0,0,0,0,0,0,4,0,0,0,0,0
meet,0,0,0,0,0,0,0,0,0,0,0,25,0
ahead,0,0,13,0,0,0,0,0,0,0,0,0,0
thickly,0,0,1,0,0,0,0,0,0,0,0,0,0
wooded,5,0,0,0,0,0,0,0,0,0,0,0,0
explore,0,0,0,0,0,0,0,0,0,0,0,2,0
wonder,0,0,0,0,0,0,0,0,0,0,0,20,0
join,0,0,0,0,0,0,0,0,0,0,0,14,0
know,0,0,0,0,0,0,0,0,0,0,0,161,0
plod,0,0,0,0,0,0,0,0,0,0,0,2,0
silence,0,0,0,0,0,0,0,18,0,0,0,1,0
draw,0,0,0,0,0,0,0,0,0,0,0,17,0
near,6,7,11,0,0,0,0,0,0,0,0,0,0
opposite,5,0,1,0,0,0,0,0,0,0,0,0,0
promontory,0,0,0,0,0,0,0,1,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,0,0,11,0
disappointed,1,0,0,0,0,0,0,0,0,0,0,0,0
climb,0,0,0,0,0,0,0,4,0,0,0,8,0
fair,7,0,0,0,0,0,0,1,0,0,0,0,0
bother,1,0,0,0,0,0,0,0,0,0,0,9,0
able,12,0,0,0,0,0,0,0,0,0,0,0,0
true,22,0,0,0,0,0,0,0,0,0,0,0,0
channel,0,0,0,0,0,0,0,5,0,0,0,0,0
coast,0,0,0,0,0,0,0,8,0,0,0,0,0
thirty,0,0,0,0,0,0,0,0,2,0,0,0,0
wide,7,0,2,0,0,0,0,0,0,0,0,0,0
narrow,3,0,0,0,0,0,0,0,0,0,0,0,0
bend,0,0,0,0,0,0,0,1,0,0,0,8,0
mainland,0,0,0,0,0,0,0,6,0,0,0,0,0
obvious,1,0,0,0,0,0,0,0,0,0,0,0,0
halfway,0,0,4,0,0,0,0,0,0,0,0,0,0
silvery,2,0,0,0,0,0,0,0,0,0,0,0,0
snake,0,0,0,0,0,0,0,1,0,0,0,0,0
lie,0,0,0,0,0,0,0,4,0,0,0,20,0
lose,0,0,0,0,0,0,0,0,0,0,0,20,0
clatter,0,0,0,0,0,0,0,0,0,0,0,1,0
race,0,0,0,0,0,0,0,7,0,0,0,2,0
spot,0,0,0,0,0,0,0,2,0,0,0,1,0
course,0,0,7,0,0,0,0,30,0,0,0,0,0
high,48,0,2,0,0,0,0,0,0,0,0,0,0
mossy,2,0,0,0,0,0,0,0,0,0,0,0,0
bank,0,0,0,0,0,0,0,12,0,0,0,0,0
stoop,0,0,0,0,0,0,0,0,0,0,0,8,0
follow,0,0,0,0,0,0,0,0,0,0,0,19,0
sort,0,0,1,0,0,0,0,23,0,0,0,0,0
tunnel,0,0,0,0,0,0,0,3,0,0,0,0,0
drop,0,0,0,0,0,0,0,4,0,0,0,13,0
knee,0,0,0,0,0,0,0,5,0,0,0,0,0
brown,4,0,0,0,0,0,0,0,0,0,0,0,0
dimply,1,0,0,0,0,0,0,0,0,0,0,0,0
drank,0,0,0,0,0,0,0,0,0,0,0,2,0
dip,0,0,0,0,0,0,0,0,0,0,0,4,0
face,0,0,0,0,0,0,0,60,0,0,0,4,0
arm,0,0,0,0,0,0,0,31,0,0,0,1,0
elbow,0,0,0,0,0,0,0,2,0,0,0,0,0
save,0,0,0,0,0,0,0,0,0,0,0,6,0
need,0,0,0,4,0,0,0,8,0,0,0,11,0
worse,0,0,3,0,0,0,0,0,0,0,0,0,0
hungry,3,0,0,0,0,0,0,0,0,0,0,0,0
repeat,0,0,0,0,0,0,0,0,0,0,0,3,0
till,0,0,0,0,0,0,0,0,0,0,41,0,0
bad,24,0,0,0,0,0,0,0,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,0,0,36,0
deal,0,0,0,0,0,0,0,9,0,0,0,1,0
packet,0,0,0,0,0,0,0,1,0,0,0,0,0
divide,0,0,0,0,0,0,0,0,0,0,0,2,0
portion,0,0,0,0,0,0,0,1,0,0,0,0,0
talk,0,0,0,0,0,0,0,4,0,0,0,54,0
meal,0,0,0,0,0,0,0,7,0,0,0,0,0
net,0,0,0,0,0,0,0,1,0,0,0,0,0
gather,0,0,0,0,0,0,0,0,0,0,0,3,0
gull,0,0,0,0,0,0,0,1,0,0,0,0,0
egg,0,0,0,0,0,0,0,5,0,0,0,1,0
have,0,0,0,0,0,0,0,0,0,0,0,8,0
see,0,0,0,0,0,0,0,0,0,0,0,101,0
cook,0,0,0,0,0,0,0,0,0,0,0,3,0
stroke,0,0,0,0,0,0,0,5,0,0,0,0,0
luck,0,0,0,0,0,0,0,4,0,0,0,0,0
glad,13,0,0,0,0,0,0,0,0,0,0,0,0
raw,5,0,0,0,0,0,0,0,0,0,0,0,0
loud,7,0,2,0,0,0,0,0,0,0,0,0,0
pity,0,0,0,0,0,0,0,2,0,0,0,0,0
temper,0,0,0,0,0,0,0,4,0,0,0,0,0
nearly,0,0,17,0,0,0,0,0,0,0,0,0,0
stage,0,0,0,0,0,0,0,4,0,0,0,0,0
finally,0,0,7,0,0,0,0,0,0,0,0,0,0
hermit,0,0,0,0,0,0,0,1,0,0,0,0,0
knightserrant,0,0,0,0,0,0,0,1,0,0,0,0,0
people,0,0,0,0,0,0,0,48,0,0,0,0,0
manage,0,0,0,0,0,0,0,0,0,0,0,2,0
live,0,0,0,0,0,0,0,0,0,0,0,31,0
forest,0,0,0,0,0,0,0,12,0,0,0,0,0
root,0,0,0,0,0,0,0,5,0,0,0,0,0
berry,0,0,0,0,0,0,0,2,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,0,0,0,61,0
glare,0,0,0,0,0,0,0,2,0,0,0,2,0
hard,14,0,10,0,0,0,0,0,0,0,0,0,0
work,0,0,0,0,0,0,0,10,0,0,0,8,0
blunder,0,0,0,0,0,0,0,0,0,0,0,4,0
masse,0,0,0,0,0,0,0,1,0,0,0,0,0
stuff,0,0,0,0,0,0,0,2,0,0,0,0,0
rhododendron,0,0,0,0,0,0,0,1,0,0,0,0,0
tear,0,0,0,0,0,0,0,5,0,0,0,1,0
clothe,0,0,0,0,0,0,0,6,0,0,0,1,0
make,0,0,0,0,0,0,0,0,0,0,0,13,0
delicious,4,0,0,0,0,0,0,0,0,0,0,0,0
flash,0,0,0,0,0,0,0,1,0,0,0,6,0
colour,0,0,0,0,0,0,0,3,0,0,0,0,0
believe,0,0,0,0,0,0,0,0,0,0,0,37,0
apple,0,0,0,0,0,0,0,30,0,0,0,0,0
steep,6,0,0,0,0,0,0,0,0,0,0,0,0
force,0,0,0,0,0,0,0,0,0,0,0,7,0
bramble,0,0,0,0,0,0,0,2,0,0,0,0,0
old,70,0,0,0,0,0,0,0,0,0,0,0,0
large,11,0,0,0,0,0,0,0,0,0,0,0,0
yellowish,1,0,0,0,0,0,0,0,0,0,0,0,0
golden,6,0,0,0,0,0,0,0,0,0,0,0,0
firm,2,0,0,0,0,0,0,0,0,0,0,0,0
juicy,1,0,0,0,0,0,0,0,0,0,0,0,0
mouth,0,0,0,0,0,0,0,19,0,0,0,0,0
dozen,0,0,0,0,0,0,0,5,0,0,0,0,0
throw,0,0,0,0,0,0,0,0,0,0,0,11,0
core,0,0,0,0,0,0,0,1,0,0,0,0,0
pick,0,0,0,0,0,0,0,0,0,0,0,5,0
second,8,0,0,0,0,0,0,9,0,0,0,0,0
orchard,0,0,0,0,0,0,0,6,0,0,0,0,0
wild,23,0,0,0,0,0,0,2,0,0,0,0,0
grow,0,0,0,0,0,0,0,0,0,0,0,38,0
inhabited,1,0,0,0,0,0,0,0,0,0,0,0,0
wall,0,0,0,0,0,0,0,19,0,0,0,0,0
stone,0,0,0,0,0,0,0,20,0,0,0,0,0
press,0,0,0,0,0,0,0,0,0,0,0,2,0
laden,1,0,0,0,0,0,0,0,0,0,0,0,0
reach,0,0,0,0,0,0,0,2,0,0,0,14,0
moss,0,0,0,0,0,0,0,5,0,0,0,0,0
wallflower,0,0,0,0,0,0,0,1,0,0,0,0,0
tall,7,0,0,0,0,0,0,0,0,0,0,0,0
close,3,0,16,0,0,0,0,0,0,0,0,6,0
arch,0,0,0,0,0,0,0,4,0,0,0,1,0
gate,0,0,0,0,0,0,0,6,0,0,0,0,0
fill,0,0,0,0,0,0,0,0,0,0,0,8,0
past,1,1,2,0,0,0,0,3,0,0,0,0,0
blink,0,0,0,0,0,0,0,0,0,0,0,3,0
daylight,0,0,0,0,0,0,0,4,0,0,0,0,0
level,5,0,0,0,0,0,0,0,0,0,0,0,0
grass,0,0,0,0,0,0,0,17,0,0,0,0,0
daisy,0,0,0,0,0,0,0,3,0,0,0,0,0
ivy,0,0,0,0,0,0,0,8,0,0,0,0,0
grey,11,0,0,0,0,0,0,1,0,0,0,0,0
secret,4,0,0,0,0,0,0,3,0,0,0,0,0
sad,4,0,0,0,0,0,0,0,0,0,0,0,0
middle,0,0,0,0,0,0,0,9,0,0,0,0,0
straighten,0,0,0,0,0,0,0,0,0,0,0,1,0
limb,0,0,0,0,0,0,0,2,0,0,0,0,0
freely,0,0,1,0,0,0,0,0,0,0,0,0,0
garden,0,0,0,0,0,0,0,5,0,0,0,0,0
castle,0,0,0,0,0,0,0,32,0,0,0,0,0
courtyard,0,0,0,0,0,0,0,5,0,0,0,0,0
remain,0,0,0,0,0,0,0,3,0,0,0,3,0
tower,0,0,0,0,0,0,0,6,0,0,0,0,0
flight,0,0,0,0,0,0,0,5,0,0,0,0,0
broad,5,0,0,0,0,0,0,0,0,0,0,0,0
shallow,3,0,0,0,0,0,0,0,0,0,0,0,0
one,0,0,0,0,0,0,0,8,0,0,0,0,0
doorway,0,0,0,0,0,0,0,6,0,0,0,0,0
hall,0,0,0,0,0,0,0,16,0,0,0,0,0
age,0,0,0,0,0,0,0,11,0,0,0,0,0
queer,10,0,0,0,0,0,0,0,0,0,0,0,0
day,0,0,0,0,0,0,0,59,0,0,0,0,0
roof,0,0,0,0,0,0,0,5,0,0,0,1,0
disappear,0,0,0,0,0,0,0,0,0,0,0,9,0
merely,0,0,3,0,0,0,0,0,0,0,0,0,0
space,0,0,0,0,0,0,0,4,0,0,0,0,0
short,9,0,1,0,0,0,0,0,0,0,0,0,0
end,0,0,0,0,0,0,0,24,0,0,0,4,0
kind,5,0,0,0,0,0,0,16,0,0,0,0,0
terrace,0,0,0,0,0,0,0,4,0,0,0,0,0
rest,0,0,0,0,0,0,0,17,0,0,0,5,0
silly,4,0,0,0,0,0,0,0,0,0,0,0,0
strangely,0,0,4,0,0,0,0,0,0,0,0,0,0
excited,6,0,0,0,0,0,0,0,0,0,0,0,0
dais,0,0,0,0,0,0,0,3,0,0,0,0,0
lord,0,0,0,0,0,0,0,10,0,0,0,0,0
forget,0,0,0,0,0,0,0,0,0,0,0,24,0
continue,0,0,0,0,0,0,0,0,0,0,0,11,0
dreamy,2,0,0,0,0,0,0,0,0,0,0,0,0
sing,1,0,0,0,0,0,0,0,0,0,0,2,0
song,0,0,0,0,0,0,0,3,0,0,0,0,0
river,0,0,0,0,0,0,0,29,0,0,0,0,0
pretend,0,0,0,0,0,0,0,0,0,0,0,5,0
feast,0,0,0,0,0,0,0,10,0,0,0,3,0
unfortunately,0,0,1,0,0,0,0,0,0,0,0,0,0
late,4,0,3,0,0,0,0,0,0,0,0,0,0
shadow,0,0,0,0,0,0,0,10,0,0,0,0,0
camp,0,0,0,0,0,0,0,3,0,0,0,0,0
fire,0,0,0,0,0,0,0,17,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,0,0,0,4,0
match,0,0,0,0,0,0,0,8,0,0,0,0,0
collect,0,0,0,0,0,0,0,0,0,0,0,2,0
sense,0,0,0,0,0,0,0,3,0,0,0,0,0
busy,4,0,0,0,0,0,0,0,0,0,0,0,0
ruin,0,0,0,0,0,0,0,5,0,0,0,1,0
firewood,0,0,0,0,0,0,0,4,0,0,0,0,0
pass,0,0,0,0,0,0,0,1,0,0,0,12,0
maze,0,0,0,0,0,0,0,2,0,0,0,0,0
stony,1,0,0,0,0,0,0,0,0,0,0,0,0
hump,0,0,0,0,0,0,0,1,0,0,0,0,0
hollow,2,0,0,0,0,0,0,2,0,0,0,1,0
passage,0,0,0,0,0,0,0,2,0,0,0,0,0
small,19,0,0,0,0,0,0,0,0,0,0,0,0
rose,0,0,0,0,0,0,0,3,0,0,0,0,0
gap,0,0,0,0,0,0,0,2,0,0,0,0,0
dark,22,0,0,0,0,0,0,1,0,0,0,0,0
big,27,0,0,0,0,0,0,0,0,0,0,0,0
dead,13,0,1,0,0,0,0,1,0,0,0,0,0
rotten,3,0,0,0,0,0,0,0,0,0,0,0,0
fir,0,0,0,0,0,0,0,8,0,0,0,0,0
cone,0,0,0,0,0,0,0,1,0,0,0,0,0
plenty,0,0,0,0,0,0,0,6,0,0,0,0,0
fro,0,0,5,0,0,0,0,0,0,0,0,0,0
bundle,0,0,0,0,0,0,0,4,0,0,0,1,0
dai,0,0,0,0,0,0,0,3,0,0,0,0,0
fifth,2,0,0,0,0,0,0,0,0,0,0,0,0
outside,0,5,1,0,0,0,0,2,0,0,0,0,0
hide,0,0,0,0,0,0,0,0,0,0,0,4,0
weed,0,0,0,0,0,0,0,1,0,0,0,1,0
clean,2,0,0,0,0,0,0,0,0,0,0,3,0
pavement,0,0,0,0,0,0,0,2,0,0,0,0,0
build,0,0,0,0,0,0,0,0,0,0,0,5,0
fairly,0,0,6,0,0,0,0,0,0,0,0,0,0
corner,0,0,0,0,0,0,0,7,0,0,0,0,0
snug,1,0,0,0,0,0,0,0,0,0,0,0,0
warm,8,0,0,0,0,0,0,0,0,0,0,2,0
light,7,0,0,0,0,0,0,16,0,0,0,10,0
lot,0,0,0,0,0,0,0,8,0,0,0,0,0
