word,ADJ,ADP,ADV,NOUN,NUM,SCONJ,VERB
develop,0,0,0,0,0,0,11
english,1,0,0,0,0,0,0
mathematician,0,0,0,7,0,0,0
originally,0,0,2,0,0,0,0
multiply,0,0,0,0,0,0,1
divide,0,0,0,0,0,0,1
number,0,0,0,6,0,0,0
age,0,0,0,0,0,0,1
damage,0,0,0,0,0,0,1
piece,0,0,0,1,0,0,0
french,1,0,0,0,0,0,0
scientist,0,0,0,7,0,0,0
call,0,0,0,0,0,0,17
connect,0,0,0,0,0,0,4
gear,0,0,0,2,0,0,0
multiple,3,0,0,0,0,0,0
wheel,0,0,0,3,0,0,0
cog,0,0,0,2,0,0,0
represent,0,0,0,0,0,0,2
scale,0,0,0,2,0,0,0
one,0,0,0,1,0,0,0
place,0,0,0,0,0,0,6
ten,0,0,0,1,0,0,0
hundred,0,0,0,2,0,0,0
positioning,0,0,0,1,0,0,0
position,0,0,0,4,0,0,0
scope,0,0,0,1,0,0,0
possible,3,0,0,0,0,0,0
sense,0,0,0,1,0,0,0
mechanical,1,0,0,0,0,0,0
popular,5,0,0,0,0,0,0
soon,0,0,3,0,0,0,0
modify,0,0,0,0,0,0,2
differential,1,0,0,0,0,0,0
integral,1,0,0,0,0,0,0
calculus,0,0,0,1,0,0,0
engine,0,0,0,6,0,0,0
outline,0,0,0,0,0,0,2
steam,0,0,0,1,0,0,0
drive,0,0,0,3,0,0,5
contain,0,0,0,0,0,0,5
input,0,0,0,4,0,0,0
storage,0,0,0,8,0,0,0
hard,1,0,1,0,0,0,0
mill,0,0,0,1,0,0,0
unit,0,0,0,8,0,0,0
control,0,0,0,3,0,0,3
size,0,0,0,3,0,0,0
train,0,0,0,1,0,0,0
part,0,0,0,1,0,0,0
consider,0,0,0,0,0,0,1
programmer,0,0,0,1,0,0,0
propose,0,0,0,0,0,0,1
punch,0,0,0,3,0,0,4
hole,0,0,0,3,0,0,0
paper,0,0,0,6,0,0,0
card,0,0,0,10,0,0,0
configuration,0,0,0,1,0,0,0
inspire,0,0,0,0,0,0,2
loom,0,0,0,1,0,0,0
similar,4,0,0,0,0,0,0
technique,0,0,0,1,0,0,0
weave,0,0,0,0,0,0,1
silk,0,0,0,1,0,0,0
complete,0,0,0,0,0,0,2
despite,0,0,0,0,0,2,0
nearly,0,0,3,0,0,0,0
serve,0,0,0,0,0,0,2
blueprint,0,0,0,1,0,0,0
modern,2,0,0,0,0,0,0
initially,0,0,1,0,0,0,0
gigantic,1,0,0,0,0,0,0
inflexible,1,0,0,0,0,0,0
completely,0,0,6,0,0,0,0
immobile,1,0,0,0,0,0,0
prohibitively,0,0,1,0,0,0,0
costly,3,0,0,0,0,0,0
name,0,0,0,0,0,0,6
multi,1,0,0,0,0,0,0
count,0,0,0,0,0,0,1
sort,0,0,0,0,0,0,1
consolidate,0,0,0,0,0,0,1
pre,1,0,0,0,0,0,0
determined,1,0,0,0,0,0,0
perforation,0,0,0,1,0,0,0
perforated,2,0,0,0,0,0,0
board,0,0,0,4,0,0,0
pin,0,0,0,2,0,0,0
find,0,0,0,0,0,0,3
electrical,1,0,0,0,0,0,0
circuit,0,0,0,3,0,0,0
transfer,0,0,0,1,0,0,1
tabulate,0,0,0,0,0,0,3
resemble,0,0,0,0,0,0,2
bulky,1,0,0,0,0,0,0
complicated,3,0,0,0,0,0,0
typewriter,0,0,0,3,0,0,0
segment,0,0,0,2,0,0,0
local,1,0,0,0,0,0,0
city,0,0,0,2,0,0,0
record,0,0,0,1,0,0,1
award,0,0,0,0,0,0,1
contract,0,0,0,2,0,0,0
handle,0,0,0,0,0,0,1
tabulator,0,0,0,1,0,0,0
compose,0,0,0,0,0,0,1
staff,0,0,0,1,0,0,0
operator,0,0,0,2,0,0,0
able,2,0,0,0,0,0,0
census,0,0,0,2,0,0,0
contrast,0,0,0,2,0,0,0
previous,1,0,0,0,0,0,0
take,0,0,0,0,0,0,4
seven,0,0,0,0,1,0,0
hand,0,0,0,2,0,0,0
found,0,0,0,0,0,0,2
begin,0,0,0,0,0,0,12
mass,1,0,1,0,0,0,0
production,0,0,0,4,0,0,0
eventually,0,0,5,0,0,0,0
official,1,0,0,0,0,0,0
standard,0,0,0,7,0,0,0
perforate,0,0,0,0,0,0,1
decade,0,0,0,3,0,0,0
basis,0,0,0,2,0,0,0
search,0,0,0,2,0,0,1
knowledge,0,0,0,2,0,0,0
build,0,0,0,0,0,0,14
belgian,2,0,0,0,0,0,0
man,0,0,0,1,0,0,0
government,0,0,0,6,0,0,0
ambitious,1,0,0,0,0,0,0
project,0,0,0,3,0,0,0
previously,0,0,3,0,0,0,0
devise,0,0,0,0,0,0,1
category,0,0,0,2,0,0,0
example,0,0,0,5,0,0,0
literature,0,0,0,2,0,0,0
mathematic,0,0,0,2,0,0,0
natural,2,0,0,0,0,0,0
science,0,0,0,6,0,0,0
subdivision,0,0,0,1,0,0,0
actual,2,0,0,0,0,0,0
physical,2,0,0,0,0,0,0
version,0,0,0,4,0,0,0
internet,0,0,0,8,0,0,0
include,0,0,0,0,0,0,15
million,0,0,0,3,8,0,0
catalog,0,0,0,1,0,0,0
drawer,0,0,0,1,0,0,0
house,0,0,0,2,0,0,2
medium,0,0,0,5,0,0,0
microfilm,0,0,0,1,0,0,0
photo,0,0,0,4,0,0,0
communication,0,0,0,7,0,0,0
company,0,0,0,12,0,0,0
establish,0,0,0,0,0,0,2
network,0,0,0,8,0,0,1
telephone,0,0,0,3,0,0,0
telegraph,0,0,0,1,0,0,0
telautograph,0,0,0,1,0,0,0
connection,0,0,0,5,0,0,0
late,6,0,0,0,0,0,0
electronic,4,0,0,1,0,0,0
distant,1,0,0,0,0,0,0
ancestor,0,0,0,1,0,0,0
bizarre,1,0,0,0,0,0,0
aboard,0,1,0,0,0,0,0
ship,0,0,0,1,0,0,4
sink,0,0,0,0,0,0,1
coast,0,0,0,1,0,0,0
bce,0,0,0,1,0,0,0
dial,0,0,0,1,0,0,0
surface,0,0,0,1,0,0,0
look,0,0,0,0,0,0,6
historian,0,0,0,2,0,0,0
unsure,1,0,0,0,0,0,0
true,5,0,0,0,0,0,0
purpose,0,0,0,5,0,0,0
believe,0,0,0,0,0,0,2
anomaly,0,0,0,1,0,0,0
trace,0,0,0,0,0,0,2
clear,1,0,0,0,0,0,1
line,0,0,0,4,0,0,0
predecessor,0,0,0,3,0,0,0
successor,0,0,0,1,0,0,0
technology,0,0,0,10,0,0,0
remotely,0,0,1,0,0,0,0
story,0,0,0,1,0,0,0
start,0,0,0,0,0,0,5
shift,0,0,0,1,0,0,2
technological,2,0,0,0,0,0,0
advancement,0,0,0,3,0,0,0
team,0,0,0,3,0,0,0
researcher,0,0,0,7,0,0,0
fund,0,0,0,0,0,0,1
simply,0,0,1,0,0,0,0
single,5,0,0,0,0,0,0
person,0,0,0,9,0,0,0
agree,0,0,0,0,0,0,1
underlie,0,0,0,0,0,0,1
logic,0,0,0,1,0,0,0
model,0,0,0,5,0,0,1
available,3,0,0,0,0,0,0
root,0,0,0,1,0,0,1
candidate,0,0,0,1,0,0,0
specific,1,0,0,0,0,0,0
instruction,0,0,0,4,0,0,0
function,0,0,0,3,0,0,3
figure,0,0,0,1,0,0,1
workable,1,0,0,0,0,0,0
switch,0,0,0,5,0,0,2
sufficient,1,0,0,0,0,0,0
foundation,0,0,0,1,0,0,0
relay,0,0,0,2,0,0,0
light,0,0,0,2,0,0,0
bulb,0,0,0,1,0,0,0
home,0,0,1,10,0,0,0
kitchen,0,0,0,1,0,0,0
table,0,0,0,1,0,0,0
weekend,0,0,0,1,0,0,0
design,0,0,0,2,0,0,12
binary,2,0,0,5,0,0,0
foundational,1,0,0,0,0,0,0
technician,0,0,0,2,0,0,0
option,0,0,0,2,0,0,0
branch,0,0,0,1,0,0,0
algebra,0,0,0,1,0,0,0
calculate,0,0,0,0,0,0,3
convert,0,0,0,0,0,0,3
letter,0,0,0,5,0,0,0
essentially,0,0,5,0,0,0,0
solve,0,0,0,0,0,0,2
arm,0,0,0,3,0,0,0
innovation,0,0,0,3,0,0,0
transform,0,0,0,0,0,0,2
character,0,0,0,1,0,0,0
war,0,0,0,6,0,0,0
weaponry,0,0,0,1,0,0,0
espionage,0,0,0,1,0,0,0
reliable,3,0,0,0,0,0,0
coordinated,1,0,0,0,0,0,0
provide,0,0,0,0,0,0,5
breakthrough,0,0,0,4,0,0,0
decode,0,0,0,0,0,0,2
secret,2,0,0,0,0,0,0
military,2,0,0,5,0,0,0
write,0,0,0,0,0,0,4
relatively,0,0,1,0,0,0,0
portable,2,0,0,0,0,0,0
constantly,0,0,1,0,0,0,0
rotate,0,0,0,0,0,0,2
inside,0,1,0,0,0,0,0
encode,0,0,0,0,0,0,1
cipher,0,0,0,3,0,0,0
type,0,0,0,0,0,0,3
mean,0,0,0,0,0,0,6
repeat,0,0,0,0,0,0,1
bbbbb,0,0,0,1,0,0,0
result,0,0,0,3,0,0,3
jumbled,1,0,0,0,0,0,0
text,0,0,0,5,0,0,0
additionally,0,0,2,0,0,0,0
command,0,0,0,1,0,0,1
officer,0,0,0,1,0,0,0
decide,0,0,0,0,0,0,2
british,3,0,0,0,0,0,0
intercept,0,0,0,0,0,0,1
remain,0,0,0,0,0,0,1
unreadable,1,0,0,0,0,0,0
lack,0,0,0,1,0,0,1
massive,5,0,0,0,0,0,0
loss,0,0,0,1,0,0,0
tall,2,0,0,0,0,0,0
wide,3,0,0,0,0,0,0
decrypt,0,0,0,0,0,0,2
implement,0,0,0,0,0,0,1
complex,4,0,0,0,0,0,0
drum,0,0,0,3,0,0,0
mile,0,0,0,1,0,0,0
wire,0,0,0,2,0,0,0
solder,0,0,0,0,0,0,1
intuition,0,0,0,1,0,0,0
operate,0,0,0,0,0,0,7
educate,0,0,0,0,0,0,1
guess,0,0,0,1,0,0,0
word,0,0,0,3,0,0,0
run,0,0,0,0,0,0,6
yield,0,0,0,0,0,0,1
plain,2,0,0,0,0,0,0
method,0,0,0,2,0,0,0
succeed,0,0,0,0,0,0,1
slate,0,0,0,1,0,0,0
statue,0,0,0,1,0,0,0
currently,0,0,1,0,0,0,0
stand,0,0,0,0,0,0,2
imitation,0,0,0,1,0,0,0
challenge,0,0,0,3,0,0,0
encrypt,0,0,0,0,0,0,2
key,2,0,0,1,0,0,0
press,0,0,0,1,0,0,0
keyboard,0,0,0,4,0,0,0
jumble,0,0,0,0,0,0,1
random,3,0,0,0,0,0,0
garbled,1,0,0,0,0,0,0
useless,1,0,0,0,0,0,0
engineer,0,0,0,5,0,0,0
meet,0,0,0,0,0,0,2
instal,0,0,0,0,0,0,1
vacuum,0,0,0,3,0,0,0
tube,0,0,0,3,0,0,0
series,0,0,0,1,0,0,0
pulley,0,0,0,1,0,0,0
pull,0,0,0,0,0,0,1
continuous,1,0,0,0,0,0,0
roll,0,0,0,1,0,0,0
tape,0,0,0,2,0,0,0
solution,0,0,0,1,0,0,0
cryptographic,1,0,0,0,0,0,0
shorten,0,0,0,0,0,0,1
automate,0,0,0,0,0,0,1
significant,1,0,0,0,0,0,0
research,0,0,0,5,0,0,0
programmable,1,0,0,0,0,0,0
fully,0,0,1,0,0,0,0
specifically,0,0,2,0,0,0,0
artillery,0,0,0,1,0,0,0
targeting,0,0,0,1,0,0,0
feature,0,0,0,4,0,0,2
generally,0,0,1,0,0,0,0
useful,3,0,0,0,0,0,0
entire,1,0,0,0,0,0,0
room,0,0,0,1,0,0,0
plug,0,0,0,2,0,0,2
program,0,0,0,7,0,0,4
speed,0,0,0,3,0,0,0
problem,0,0,0,4,0,0,0
rewire,0,0,0,0,0,0,1
reprogramming,0,0,0,1,0,0,0
accomplish,0,0,0,0,0,0,1
shortcoming,0,0,0,1,0,0,0
powerful,3,0,0,0,0,0,0
second,0,0,0,5,0,0,0
certainly,0,0,1,0,0,0,0
occupy,0,0,0,0,0,0,2
foot,0,0,0,2,0,0,0
meter,0,0,0,1,0,0,0
basement,0,0,0,1,0,0,0
consist,0,0,0,0,0,0,2
resistor,0,0,0,1,0,0,0
capacitor,0,0,0,1,0,0,0
existence,0,0,0,2,0,0,0
rebuild,0,0,0,0,0,0,1
diversify,0,0,0,0,0,0,2
initial,2,0,0,0,0,0,0
beneficial,1,0,0,0,0,0,0
settle,0,0,0,0,0,0,1
uncertain,1,0,0,0,0,0,0
superpower,0,0,0,1,0,0,0
close,1,0,0,0,0,0,0
hostile,1,0,0,0,0,0,0
competition,0,0,0,1,0,0,0
partly,0,0,1,0,0,0,0
fuel,0,0,0,0,0,0,1
fact,0,0,0,2,0,0,0
country,0,0,0,1,0,0,0
devote,0,0,0,0,0,0,1
resource,0,0,0,2,0,0,0
pump,0,0,0,0,0,0,1
money,0,0,0,2,0,0,0
era,0,0,0,2,0,0,0
extremely,0,0,1,0,0,0,0
maintain,0,0,0,0,0,0,1
corporation,0,0,0,3,0,0,0
university,0,0,0,3,0,0,0
laboratory,0,0,0,2,0,0,0
unwieldy,1,0,0,0,0,0,0
average,4,0,0,0,0,0,0
commercially,0,0,2,0,0,0,0
produce,0,0,0,0,0,0,5
customer,0,0,0,1,0,0,0
magnetic,4,0,0,0,0,0,0
bit,0,0,0,5,0,0,0
superior,2,0,0,0,0,0,0
term,0,0,0,2,0,0,0
access,0,0,0,2,0,0,1
cost,0,0,0,2,0,0,5
industry,0,0,0,5,0,0,0
product,0,0,0,3,0,0,0
hit,0,0,0,1,0,0,1
market,0,0,0,6,0,0,0
weigh,0,0,0,0,0,0,2
pound,0,0,0,3,0,0,0
kilogram,0,0,0,1,0,0,0
instead,0,0,3,0,0,0,0
read,0,0,0,0,0,0,2
decimal,1,0,0,0,0,0,0
digit,0,0,0,1,0,0,0
make,0,0,0,0,0,0,3
business,0,0,0,3,0,0,0
deliver,0,0,0,0,0,0,1
adjust,0,0,0,0,0,0,1
inflation,0,0,0,1,0,0,0
dollar,0,0,0,2,0,0,0
attract,0,0,0,0,0,0,2
widespread,1,0,0,0,0,0,0
public,2,0,0,2,0,0,0
main,2,0,0,0,0,0,0
insurance,0,0,0,1,0,0,0
utility,0,0,0,1,0,0,0
general,2,0,0,0,0,0,0
versatility,0,0,0,1,0,0,0
prove,0,0,0,0,0,0,5
instance,0,0,0,3,0,0,0
scholar,0,0,0,1,0,0,0
compile,0,0,0,0,0,0,1
introduce,0,0,0,0,0,0,6
trouble,0,0,0,1,0,0,0
schedule,0,0,0,1,0,0,1
delivery,0,0,0,2,0,0,0
cake,0,0,0,1,0,0,0
teashop,0,0,0,1,0,0,0
successfully,0,0,3,0,0,0,0
manage,0,0,0,0,0,0,1
focus,0,0,0,0,0,0,1
means,0,0,0,1,0,0,0
demand,0,0,0,1,0,0,0
reimagine,0,0,0,0,0,0,1
open,0,0,0,0,0,0,2
apply,0,0,0,0,0,0,1
theory,0,0,0,1,0,0,0
present,0,0,0,0,0,0,2
sophistication,0,0,0,1,0,0,0
right,0,0,2,0,0,0,0
pioneering,1,0,0,0,0,0,0
area,0,0,0,1,0,0,0
logical,1,0,0,0,0,0,0
programming,0,0,0,1,0,0,0
major,1,0,0,0,0,0,0
contribution,0,0,0,1,0,0,0
mainly,0,0,1,0,0,0,0
agency,0,0,0,1,0,0,0
release,0,0,0,1,0,0,16
spin,0,0,0,0,0,0,1
round,0,0,0,1,0,0,0
minute,0,0,0,3,0,0,0
rate,0,0,0,3,0,0,0
achieve,0,0,0,0,0,0,2
point,0,0,0,3,0,0,0
processing,0,0,0,4,0,0,0
error,0,0,0,4,0,0,0
occur,0,0,0,0,0,0,3
rerun,0,0,0,0,0,0,1
portion,0,0,0,1,0,0,0
automatically,0,0,1,0,0,0,0
fix,0,0,0,0,0,0,1
student,0,0,0,2,0,0,0
experiment,0,0,0,1,0,0,3
direct,2,0,0,0,0,0,0
far,0,0,4,0,0,0,0
memo,0,0,0,1,0,0,0
advocate,0,0,0,0,0,0,1
month,0,0,0,1,0,0,0
later,1,0,6,0,0,0,0
primarily,0,0,1,0,0,0,0
testing,0,0,0,1,0,0,0
experimentation,0,0,0,1,0,0,0
versatile,1,0,0,0,0,0,0
controller,0,0,0,1,0,0,0
test,0,0,0,4,0,0,1
measurement,0,0,0,1,0,0,0
instrument,0,0,0,2,0,0,0
integrate,0,0,0,0,0,0,2
condense,0,0,0,0,0,0,2
heart,0,0,0,1,0,0,0
source,0,0,0,1,0,0,0
pressure,0,0,0,1,0,0,0
service,0,0,0,2,0,0,0
miniaturize,0,0,0,0,0,0,1
navigate,0,0,0,0,0,0,2
spaceship,0,0,0,1,0,0,0
carry,0,0,0,0,0,0,1
astronaut,0,0,0,1,0,0,0
moon,0,0,0,3,0,0,0
walk,0,0,0,0,0,0,1
refrigerator,0,0,0,1,0,0,0
end,0,0,0,2,0,0,1
compact,1,0,0,0,0,0,0
cubic,1,0,0,0,0,0,0
core,0,0,0,2,0,0,0
memory,0,0,0,2,0,0,0
motherboard,0,0,0,1,0,0,0
sturdy,1,0,0,0,0,0,0
mission,0,0,0,3,0,0,0
desk,0,0,0,1,0,0,0
hidden,1,0,0,0,0,0,0
role,0,0,0,1,0,0,0
woman,0,0,0,3,0,0,0
pivotal,1,0,0,0,0,0,0
brilliant,1,0,0,0,0,0,0
movie,0,0,0,1,0,0,0
path,0,0,0,1,0,0,0
launch,0,0,0,1,0,0,2
window,0,0,0,1,0,0,0
orbit,0,0,0,1,0,0,0
landing,0,0,0,1,0,0,0
african,1,0,0,0,0,0,0
american,1,0,0,0,0,0,0
manager,0,0,0,1,0,0,0
colleague,0,0,0,1,0,0,0
thirty,0,0,0,0,1,0,0
earn,0,0,0,0,0,0,1
senior,1,0,0,0,0,0,0
engineering,0,0,0,2,0,0,0
title,0,0,0,1,0,0,0
white,1,0,0,0,0,0,0
software,0,0,0,10,0,0,0
detect,0,0,0,0,0,0,1
crucial,1,0,0,0,0,0,0
iconic,1,0,0,0,0,0,0
picture,0,0,0,1,0,0,1
stack,0,0,0,1,0,0,0
thread,0,0,0,1,0,0,1
copper,0,0,0,1,0,0,0
wealthy,1,0,0,0,0,0,0
individual,0,0,0,2,0,0,0
gradually,0,0,1,0,0,0,0
middle,1,0,0,0,0,0,0
class,0,0,0,1,0,0,0
household,0,0,0,2,0,0,0
economical,1,0,0,0,0,0,0
consumer,0,0,0,2,0,0,0
especially,0,0,4,0,0,0,0
finally,0,0,2,0,0,0,0
affordable,2,0,0,0,0,0,0
range,0,0,0,1,0,0,0
transistor,0,0,0,5,0,0,0
miniaturization,0,0,0,1,0,0,0
ongoing,1,0,0,0,0,0,0
change,0,0,0,3,0,0,2
predict,0,0,0,0,0,0,1
silicon,0,0,0,1,0,0,0
chip,0,0,0,7,0,0,0
double,1,0,0,0,0,0,2
think,0,0,0,0,0,0,2
prediction,0,0,0,2,0,0,0
optimistic,1,0,0,0,0,0,0
revise,0,0,0,0,0,0,1
efficiently,0,0,1,0,0,0,0
arrive,0,0,0,0,0,0,2
keep,0,0,0,0,0,0,1
pace,0,0,0,1,0,0,0
rapid,1,0,0,0,0,0,0
interact,0,0,0,0,0,0,1
hardware,0,0,0,4,0,0,0
friendly,1,0,0,0,0,0,0
adopt,0,0,0,0,0,0,2
widely,0,0,1,0,0,0,0
cofounde,0,0,0,0,0,0,1
personal,4,0,0,0,0,0,0
microprocessor,0,0,0,4,0,0,0
japanese,2,0,0,0,0,0,0
operation,0,0,0,4,0,0,0
central,1,0,0,0,0,0,0
cpu,0,0,0,1,0,0,0
roughly,0,0,1,0,0,0,0
capacity,0,0,0,2,0,0,0
cofounder,0,0,0,2,0,0,0
robot,0,0,0,7,0,0,0
workshop,0,0,0,1,0,0,0
competitive,2,0,0,0,0,0,0
support,0,0,0,3,0,0,3
color,1,0,0,3,0,0,0
graphic,1,0,0,4,0,0,0
plastic,1,0,0,0,0,0,0
case,0,0,0,1,0,0,0
unlike,0,1,0,0,0,0,0
steel,0,0,0,1,0,0,0
box,0,0,0,1,0,0,0
floppy,1,0,0,0,0,0,0
disk,0,0,0,1,0,0,0
retrieval,0,0,0,1,0,0,0
appeal,0,0,0,0,0,0,2
enthusiast,0,0,0,1,0,0,0
explicitly,0,0,1,0,0,0,0
base,0,0,0,0,0,0,3
mark,0,0,0,0,0,0,1
turning,0,0,0,1,0,0,0
copycat,0,0,0,1,0,0,0
practice,0,0,0,1,0,0,0
ecosystem,0,0,0,1,0,0,0
peripheral,0,0,0,1,0,0,0
commodity,0,0,0,1,0,0,0
platform,0,0,0,1,0,0,0
operating,0,0,0,1,0,0,0
resound,0,0,0,0,0,0,1
pc,0,0,0,1,0,0,0
battery,0,0,0,1,0,0,0
price,0,0,0,1,0,0,0
actually,0,0,1,0,0,0,0
palatable,1,0,0,0,0,0,0
valuable,1,0,0,0,0,0,0
purchase,0,0,0,2,0,0,0
popularize,0,0,0,0,0,0,1
graphical,4,0,0,0,0,0,0
interface,0,0,0,3,0,0,1
gui,0,0,0,5,0,0,0
mouse,0,0,0,2,0,0,0
link,0,0,0,0,0,0,4
likely,0,0,1,0,0,0,0
exposure,0,0,0,1,0,0,0
steadily,0,0,1,0,0,0,0
improve,0,0,0,0,0,0,1
laser,0,0,0,1,0,0,0
printer,0,0,0,2,0,0,0
page,0,0,0,1,0,0,0
layout,0,0,0,1,0,0,0
desktop,0,0,0,1,0,0,0
