word,ADJ,ADP,ADV,DET,NOUN,NUM,SCONJ,VERB,X
force,0,0,0,0,0,0,0,6,0
leave,0,0,0,0,6,0,0,7,0
half,0,0,0,1,1,0,0,0,0
enucleate,0,0,0,0,0,0,0,4,0
let,0,0,0,0,0,0,0,1,0
grow,0,0,0,0,0,0,0,35,0
round,0,0,0,0,4,0,0,0,0
division,0,0,0,0,14,0,0,0,0
release,0,0,0,0,2,0,0,4,0
constriction,0,0,0,0,2,0,0,0,0
allow,0,0,0,0,0,0,0,32,0
single,14,0,0,0,0,0,0,0,0
slip,0,0,0,0,0,0,0,1,0
enucleated,13,0,0,0,0,0,0,0,0
close,3,0,1,0,0,0,0,2,0
cut,0,0,0,0,1,0,0,17,0
result,0,0,0,0,21,0,0,35,0
offspring,0,0,0,0,12,0,0,0,0
lay,0,0,0,0,0,0,0,4,0
foundation,0,0,0,0,3,0,0,0,0
nuclear,48,0,0,0,0,0,0,0,0
transfer,0,0,0,0,49,0,0,7,0
insert,0,0,0,0,7,0,0,18,0
centre,0,0,0,0,4,0,0,5,0
northern,1,0,0,0,0,0,0,0,0
leopard,0,0,0,0,1,0,0,0,0
frog,0,0,0,0,18,0,0,0,0
specie,0,0,0,0,69,0,0,0,0
tadpole,0,0,0,0,6,0,0,0,0
embryonic,48,0,0,0,0,0,0,0,0
later,1,0,17,0,0,0,0,0,0
decade,0,0,0,0,7,0,0,0,0
african,8,0,0,0,0,0,0,0,0
clawed,8,0,0,0,0,0,0,0,0
adult,26,0,0,0,36,0,0,0,0
differentiated,8,0,0,0,0,0,0,0,0
intestine,0,0,0,0,3,0,0,0,0
experiment,0,0,0,0,27,0,0,2,0
indicate,0,0,0,0,0,0,0,5,0
ability,0,0,0,0,22,0,0,0,0
old,8,0,0,0,0,0,0,0,0
young,7,0,0,0,0,0,0,0,0
essentially,0,0,6,0,0,0,0,0,0
reprogramme,0,0,0,0,0,0,0,11,0
pluripotent,23,0,0,0,0,0,0,0,0
state,0,0,0,0,32,0,0,3,0
helm,0,0,0,0,1,0,0,0,0
capacity,0,0,0,0,6,0,0,0,0
type,0,0,0,0,53,0,0,0,0
body,0,0,0,0,30,0,0,0,0
take,0,0,0,0,0,0,0,11,0
verify,0,0,0,0,0,0,0,1,0
prove,0,0,0,0,0,0,0,13,0
gateway,0,0,0,0,1,0,0,0,0
large,23,0,0,0,0,0,0,0,0
open,4,0,0,0,0,0,0,4,0
carry,0,0,0,0,0,0,0,30,0
artificial,18,0,0,0,0,0,0,0,0
twinning,0,0,0,0,2,0,0,0,0
splitting,0,0,0,0,4,0,0,0,0
perform,0,0,0,0,0,0,0,12,0
parallel,2,0,0,0,2,0,0,0,0
occur,0,0,0,0,0,0,0,29,0
key,6,0,0,0,1,0,0,0,0
biological,17,0,0,0,0,0,0,0,0
fuel,0,0,0,0,0,0,0,3,0
central,9,0,0,0,0,0,0,0,0
recombinant,38,0,0,0,0,0,0,0,0
dna,0,0,0,0,113,0,0,0,0
piece,0,0,0,0,7,0,0,0,0
interest,0,0,0,0,14,0,0,0,0
genome,0,0,0,0,38,0,0,0,0
numerous,6,0,0,0,0,0,0,0,0
recombine,0,0,0,0,0,0,0,3,0
replicate,0,0,0,0,0,0,0,13,0
bacterial,17,0,0,0,0,0,0,0,0
sequencing,0,0,0,0,16,0,0,0,0
give,0,0,0,0,0,0,0,10,0
rise,0,0,0,0,10,0,0,1,0
gene,0,0,0,0,176,0,0,0,0
widely,0,0,7,0,0,0,0,0,0
important,12,0,0,0,0,0,0,0,0
particularly,0,0,9,0,0,0,0,0,0
production,0,0,0,0,43,0,0,0,0
modify,0,0,0,0,0,0,0,18,0
wide,6,0,0,0,0,0,0,0,0
array,0,0,0,0,4,0,0,0,0
application,0,0,0,0,26,0,0,0,0
medicine,0,0,0,0,26,0,0,0,0
refine,0,0,0,0,0,0,0,1,0
find,0,0,0,0,0,0,0,29,0
way,0,0,0,0,21,0,0,0,0
successfully,0,0,23,0,0,0,0,0,0
apply,0,0,0,0,0,0,0,10,0
technique,0,0,0,0,41,0,0,0,0
mammal,0,0,0,0,25,0,0,0,0
sheep,0,0,0,0,32,0,0,0,0
attempt,0,0,0,0,7,0,0,4,0
mammalian,16,0,0,0,0,0,0,0,0
stage,0,0,0,0,24,0,0,0,0
origin,0,0,0,0,3,0,0,0,0
animal,3,0,0,0,110,0,0,0,0
singular,1,0,0,0,0,0,0,0,0
breakthrough,0,0,0,0,4,0,0,0,0
replica,0,0,0,0,2,0,0,0,0
remain,0,0,0,0,0,0,0,16,0
elusive,1,0,0,0,0,0,0,0,0
eventually,0,0,7,0,0,0,0,0,0
come,0,0,0,0,0,0,0,12,0
realize,0,0,0,0,0,0,0,5,0
timing,0,0,0,0,2,0,0,0,0
receptive,2,0,0,0,0,0,0,0,0
signal,0,0,0,0,9,0,0,1,0
environment,0,0,0,0,11,0,0,0,0
devise,0,0,0,0,0,0,0,1,0
world,0,0,0,0,5,0,0,0,0
name,0,0,0,0,0,0,0,7,0
birth,0,0,0,0,20,0,0,0,0
mark,0,0,0,0,0,0,0,5,0
culmination,0,0,0,0,2,0,0,0,0
progress,0,0,0,0,7,0,0,2,0
year,0,0,0,0,25,0,0,0,0
embryological,2,0,0,0,0,0,0,0,0
reproduction,0,0,0,0,36,0,0,0,0
somatic,17,0,0,0,0,0,0,0,0
undergo,0,0,0,0,0,0,0,10,0
refinement,0,0,0,0,4,0,0,0,0
idea,0,0,0,0,8,0,0,0,0
subsequent,1,0,0,0,0,0,0,0,0
major,13,0,0,0,0,0,0,0,0
milestone,0,0,0,0,2,0,0,0,0
include,0,0,0,0,0,0,0,44,0
crucially,0,0,1,0,0,0,0,0,0
method,0,0,0,0,30,0,0,0,0
patient,0,0,0,0,38,0,0,0,0
specific,35,0,0,0,0,0,0,0,0
definition,0,0,0,0,1,0,0,0,0
undifferentiated,7,0,0,0,0,0,0,0,0
divide,0,0,0,0,0,0,0,16,0
daughter,0,0,0,0,5,0,0,0,0
immature,3,0,0,0,0,0,0,0,0
specialized,11,0,0,0,0,0,0,0,0
differentiation,0,0,0,0,23,0,0,0,0
ultimately,0,0,6,0,0,0,0,0,0
mature,6,0,0,0,0,0,0,7,0
different,40,0,0,0,0,0,0,0,0
versatile,1,0,0,0,0,0,0,0,0
deeply,0,0,2,0,0,0,0,0,0
exist,0,0,0,0,0,0,0,15,0
pluripotency,0,0,0,0,7,0,0,0,0
vital,2,0,0,0,0,0,0,0,0
effective,4,0,0,0,0,0,0,0,0
therapy,0,0,0,0,23,0,0,0,0
intend,0,0,0,0,0,0,0,5,0
replace,0,0,0,0,0,0,0,18,0
diseased,3,0,0,0,0,0,0,0,0
defective,2,0,0,0,0,0,0,0,0
able,30,0,0,0,0,0,0,0,0
develop,0,0,0,0,0,0,0,54,0
need,0,0,0,0,5,0,0,10,0
transplantation,0,0,0,0,12,0,0,0,0
possess,0,0,0,0,0,0,0,11,0
show,0,0,0,0,0,0,0,10,0
capable,8,0,0,0,0,0,0,0,0
esc,0,0,0,0,34,0,0,0,0
follow,0,0,0,0,0,0,0,20,0
reconstruct,0,0,0,0,0,0,0,7,0
blastocyst,0,0,0,0,8,0,0,0,0
point,0,0,0,0,6,0,0,3,0
isolate,0,0,0,0,0,0,0,20,0
transplant,0,0,0,0,15,0,0,8,0
inject,0,0,0,0,0,0,0,6,0
disorder,0,0,0,0,4,0,0,0,0
reduce,0,0,0,0,0,0,0,10,0
risk,0,0,0,0,15,0,0,0,0
immune,13,0,0,0,0,0,0,0,0
rejection,0,0,0,0,8,0,0,0,0
complication,0,0,0,0,1,0,0,0,0
undermine,0,0,0,0,0,0,0,1,0
success,0,0,0,0,21,0,0,0,0
donor,0,0,0,0,33,0,0,0,0
time,0,0,0,0,35,0,0,0,0
tremendous,2,0,0,0,0,0,0,0,0
opportunity,0,0,0,0,6,0,0,0,0
destroy,0,0,0,0,0,0,0,7,0
highly,0,0,6,0,0,0,0,0,0
contentious,1,0,0,0,0,0,0,0,0
people,0,0,0,0,20,0,0,0,0
fear,0,0,0,0,0,0,0,1,0
abuse,0,0,0,0,0,0,0,1,0
implant,0,0,0,0,0,0,0,11,0
woman,0,0,0,0,6,0,0,0,0
uterus,0,0,0,0,6,0,0,0,0
term,0,0,0,0,11,0,0,1,0
government,0,0,0,0,9,0,0,0,0
ban,0,0,0,0,5,0,0,6,0
consequently,0,0,1,0,0,0,0,0,0
slowly,0,0,2,0,0,0,0,0,0
clinical,3,0,0,0,0,0,0,0,0
trial,0,0,0,0,4,0,0,0,0
approve,0,0,0,0,0,0,0,7,0
test,0,0,0,0,6,0,0,8,0
safety,0,0,0,0,8,0,0,0,0
effectiveness,0,0,0,0,2,0,0,0,0
exceptionally,0,0,2,0,0,0,0,0,0
difficult,8,0,0,0,0,0,0,0,0
successful,10,0,0,0,0,0,0,0,0
report,0,0,0,0,1,0,0,8,0
new,45,0,0,0,0,0,0,0,0
approach,0,0,0,0,12,0,0,0,0
circumvent,0,0,0,0,0,0,0,1,0
instead,0,0,4,0,0,0,0,0,0
cause,0,0,0,0,1,0,0,19,0
revert,0,0,0,0,0,0,0,4,0
induce,0,0,0,0,0,0,0,18,0
promise,0,0,0,0,5,0,0,0,0
great,12,0,0,0,0,0,0,0,0
unclear,1,0,0,0,0,0,0,0,0
general,7,0,0,0,0,0,0,0,0
appear,0,0,0,0,0,0,0,9,0
involve,0,0,0,0,0,0,0,33,0
direct,1,0,0,0,0,0,0,7,0
manipulation,0,0,0,0,6,0,0,0,0
suggest,0,0,0,0,0,0,0,11,0
safe,5,0,0,0,0,0,0,0,0
little,6,0,0,0,0,0,0,0,0
chapter,0,0,0,0,3,0,0,0,0
reader,0,0,0,0,2,0,0,0,0
explore,0,0,0,0,0,0,0,6,0
history,0,0,0,0,3,0,0,0,0
journey,0,0,0,0,2,0,0,0,0
discover,0,0,0,0,0,0,0,4,0
learn,0,0,0,0,0,0,0,2,0
occurrence,0,0,0,0,2,0,0,0,0
nature,0,0,0,0,9,0,0,0,0
plant,0,0,0,0,84,0,0,3,0
reproduce,0,0,0,0,0,0,0,15,0
fundamental,4,0,0,0,0,0,0,0,0
devote,0,0,0,0,0,0,0,3,0
offer,0,0,0,0,0,0,0,6,0
detailed,1,0,0,0,0,0,0,0,0
discussion,0,0,0,0,1,0,0,0,0
biology,0,0,0,0,14,0,0,0,0
final,3,0,0,0,0,0,0,0,0
social,4,0,0,0,0,0,0,0,0
moral,6,0,0,0,0,0,0,0,0
controversy,0,0,0,0,5,0,0,0,0
area,0,0,0,0,10,0,0,0,0
biotechnology,0,0,0,0,5,0,0,0,0
ethically,0,0,2,0,0,0,0,0,0
conflicted,1,0,0,0,0,0,0,0,0
reflection,0,0,0,0,2,0,0,0,0
power,0,0,0,0,3,0,0,0,0
inherent,2,0,0,0,0,0,0,0,0
spell,0,0,0,0,0,0,0,1,0
clon,0,0,0,0,1,0,0,0,0
original,9,0,0,0,1,0,0,0,0
word,0,0,0,0,7,0,0,0,0
originate,0,0,0,0,0,0,0,6,0
ancient,3,0,0,0,0,0,0,0,0
greek,3,0,0,0,0,0,0,0,0
klon,0,0,0,0,0,0,0,0,2
mean,0,0,0,0,5,0,0,6,0
twig,0,0,0,0,4,0,0,0,0
relatively,0,0,9,0,0,0,0,0,0
modern,4,0,0,0,0,0,0,0,0
introduce,0,0,0,0,0,0,0,14,0
american,12,0,0,0,0,0,0,0,0
reference,0,0,0,0,2,0,0,0,0
asexual,15,0,0,0,0,0,0,0,0
vegetative,2,0,0,0,0,0,0,0,0
propagation,0,0,0,0,2,0,0,0,0
horticultural,1,0,0,0,0,0,0,0,0
cutting,0,0,0,0,4,0,0,0,0
source,0,0,0,0,6,0,0,0,0
material,0,0,0,0,18,0,0,0,0
cultivation,0,0,0,0,2,0,0,0,0
certain,25,0,0,0,0,0,0,0,0
propagate,0,0,0,0,0,0,0,1,0
asexually,0,0,6,0,0,0,0,0,0
part,0,0,0,0,11,0,0,0,0
bulb,0,0,0,0,6,0,0,0,0
bud,0,0,0,0,7,0,0,0,0
exact,2,0,0,0,0,0,0,0,0
parent,0,0,0,0,14,0,0,0,0
commonplace,1,0,0,0,0,0,0,0,0
horticulture,0,0,0,0,1,0,0,0,0
variety,0,0,0,0,18,0,0,0,0
fact,0,0,0,0,7,0,0,0,0
simply,0,0,4,0,0,0,0,0,0
obtain,0,0,0,0,0,0,0,13,0
root,0,0,0,0,2,0,0,1,0
replant,0,0,0,0,0,0,0,1,0
vast,1,0,0,0,0,0,0,0,0
fruit,0,0,0,0,4,0,0,0,0
nut,0,0,0,0,2,0,0,0,0
tree,0,0,0,0,8,0,0,0,0
innumerable,1,0,0,0,0,0,0,0,0
ornamental,1,0,0,0,0,0,0,0,0
represent,0,0,0,0,0,0,0,14,0
essence,0,0,0,0,1,0,0,0,0
product,0,0,0,0,16,0,0,0,0
contrast,0,0,0,0,4,0,0,1,0
naturally,0,0,12,0,0,0,0,0,0
happen,0,0,0,0,0,0,0,2,0
example,0,0,0,0,75,0,0,0,0
alteration,0,0,0,0,1,0,0,0,0
recombination,0,0,0,0,6,0,0,0,0
prokaryotic,1,0,0,0,0,0,0,0,0
lack,0,0,0,0,0,0,0,4,0
bacteria,0,0,0,0,12,0,0,0,0
binary,1,0,0,0,0,0,0,0,0
fission,0,0,0,0,1,0,0,0,0
budding,0,0,0,0,1,0,0,0,0
eukaryotic,4,0,0,0,0,0,0,0,0
mitosis,0,0,0,0,2,0,0,0,0
skin,0,0,0,0,18,0,0,0,0
line,0,0,0,0,12,0,0,1,0
gastrointestinal,1,0,0,0,0,0,0,0,0
tract,0,0,0,0,3,0,0,0,0
exception,0,0,0,0,2,0,0,0,0
gamete,0,0,0,0,14,0,0,0,0
sperm,0,0,0,0,20,0,0,0,0
meiosis,0,0,0,0,3,0,0,0,0
replication,0,0,0,0,3,0,0,0,0
striking,1,0,0,0,0,0,0,0,0
extent,0,0,0,0,3,0,0,0,0
makewup,0,0,0,0,1,0,0,0,0
share,0,0,0,0,2,0,0,5,0
contain,0,0,0,0,0,0,0,34,0
mother,0,0,0,0,4,0,0,0,0
father,0,0,0,0,1,0,0,0,0
differentiate,0,0,0,0,0,0,0,39,0
eye,0,0,0,0,4,0,0,0,0
liver,0,0,0,0,4,0,0,0,0
muscle,0,0,0,0,19,0,0,0,0
amazingly,0,0,1,0,0,0,0,0,0
despite,0,0,0,0,0,0,5,0,0
change,0,0,0,0,18,0,0,10,0
mutation,0,0,0,0,25,0,0,0,0
express,0,0,0,0,0,0,0,8,0
inactive,3,0,0,0,0,0,0,0,0
specialize,0,0,0,0,0,0,0,3,0
stay,0,0,0,0,0,0,0,1,0
alive,2,0,0,0,0,0,0,0,0
function,0,0,0,0,24,0,0,3,0
multiply,0,0,0,0,0,0,0,3,0
organize,0,0,0,0,0,0,0,2,0
distinct,3,0,0,0,0,0,0,0,0
tissue,0,0,0,0,89,0,0,0,0
organ,0,0,0,0,26,0,0,0,0
structure,0,0,0,0,10,0,0,0,0
rough,1,0,0,0,0,0,0,0,0
sense,0,0,0,0,5,0,0,1,0
thing,0,0,0,0,2,0,0,0,0
mainly,0,0,1,0,0,0,0,0,0
group,0,0,0,0,14,0,0,0,0
entire,6,0,0,0,0,0,0,0,0
life,0,0,0,0,24,0,0,0,0
growth,0,0,0,0,24,0,0,0,0
heal,0,0,0,0,0,0,0,2,0
injury,0,0,0,0,7,0,0,0,0
die,0,0,0,0,0,0,0,9,0
phenomenon,0,0,0,0,5,0,0,0,0
triplet,0,0,0,0,1,0,0,0,0
natural,13,0,0,0,0,0,0,0,0
hereditary,2,0,0,0,0,0,0,0,0
absolutely,0,0,1,0,0,0,0,0,0
look,0,0,0,0,0,0,0,2,0
appearance,0,0,0,0,4,0,0,0,0
fingerprint,0,0,0,0,3,0,0,0,0
complex,14,0,0,0,1,0,0,0,0
multicellular,1,0,0,0,0,0,0,0,0
runner,0,0,0,0,4,0,0,0,0
stemlike,1,0,0,0,0,0,0,0,0
sprout,0,0,0,0,0,0,0,1,0
sink,0,0,0,0,0,0,0,1,0
soil,0,0,0,0,6,0,0,0,0
self,1,0,0,0,7,0,0,0,0
sustain,0,0,0,0,0,0,0,2,0
ancestor,0,0,0,0,6,0,0,0,0
spring,0,0,0,0,0,0,0,1,0
strawberry,0,0,0,0,2,0,0,0,0
tuber,0,0,0,0,9,0,0,0,0
short,5,0,0,0,0,0,0,0,0
thickened,1,0,0,0,0,0,0,0,0
reside,0,0,0,0,0,0,0,1,0
beneath,0,1,0,0,0,0,0,0,0
ground,0,0,0,0,2,0,0,0,0
constitute,0,0,0,0,0,0,0,6,0
rest,0,0,0,0,1,0,0,1,0
seed,0,0,0,0,6,0,0,9,0
bear,0,0,0,0,0,0,0,22,0
minute,1,0,0,0,2,0,0,0,0
scale,0,0,0,0,3,0,0,0,0
potato,0,0,0,0,8,0,0,0,0
edible,2,0,0,0,0,0,0,0,0
portion,0,0,0,0,3,0,0,0,0
node,0,0,0,0,2,0,0,0,0
planting,0,0,0,0,1,0,0,0,0
common,6,0,0,0,0,0,0,0,0
regeneration,0,0,0,0,14,0,0,0,0
case,0,0,0,0,8,0,0,0,0
sea,0,0,0,0,7,0,0,0,0
star,0,0,0,0,8,0,0,0,0
commonly,0,0,4,0,0,0,0,0,0
starfish,0,0,0,0,1,0,0,0,0
complete,14,0,0,0,0,0,0,4,0
regrow,0,0,0,0,0,0,0,1,0
miss,0,0,0,0,0,0,0,4,0
long,4,0,14,0,0,0,0,0,0
disk,0,0,0,0,2,0,0,0,0
associate,0,0,0,0,1,0,0,9,0
arm,0,0,0,0,3,0,0,0,0
regenerate,0,0,0,0,0,0,0,3,0
enormous,1,0,0,0,0,0,0,0,0
actual,2,0,0,0,0,0,0,0,0
advantage,0,0,0,0,4,0,0,0,0
focus,0,0,0,0,3,0,0,2,0
attention,0,0,0,0,3,0,0,0,0
owe,0,0,0,0,0,0,0,3,0
predictable,1,0,0,0,0,0,0,0,0
uniformity,0,0,0,0,1,0,0,0,0
taste,0,0,0,0,1,0,0,0,0
shipping,0,0,0,0,1,0,0,0,0
characteristic,2,0,0,0,5,0,0,0,0
useful,12,0,0,0,0,0,0,0,0
apple,0,0,0,0,4,0,0,0,0
instance,0,0,0,0,2,0,0,0,0
graft,0,0,0,0,2,0,0,4,0
trace,0,0,0,0,0,0,0,1,0
ideal,7,0,0,0,0,0,0,0,0
ago,0,0,1,0,0,0,0,0,0
grafting,0,0,0,0,2,0,0,0,0
simple,6,0,0,0,0,0,0,0,0
desire,0,0,0,0,0,0,0,16,0
place,0,0,0,0,7,0,0,1,0
properly,0,0,3,0,0,0,0,0,0
healing,0,0,0,0,1,0,0,0,0
branch,0,0,0,0,3,0,0,0,0
like,3,4,0,0,0,0,0,0,0
biomedical,2,0,0,0,0,0,0,0,0
broadly,0,0,1,0,0,0,0,0,0
define,0,0,0,0,0,0,0,1,0
duplication,0,0,0,0,3,0,0,0,0
kind,0,0,0,0,3,0,0,0,0
scientific,17,0,0,0,0,0,0,0,0
study,0,0,0,0,18,0,0,8,0
segment,0,0,0,0,9,0,0,0,0
exponentially,0,0,1,0,0,0,0,0,0
polymerase,0,0,0,0,2,0,0,0,0
chain,0,0,0,0,10,0,0,0,0
reaction,0,0,0,0,5,0,0,0,0
medically,0,0,3,0,0,0,0,0,0
substance,0,0,0,0,16,0,0,0,0
contribute,0,0,0,0,0,0,0,4,0
treatment,0,0,0,0,17,0,0,0,0
special,5,0,0,0,0,0,0,0,0
construct,0,0,0,0,1,0,0,3,0
plasmid,0,0,0,0,11,0,0,0,0
bacterium,0,0,0,0,5,0,0,0,0
achieve,0,0,0,0,0,0,0,9,0
normally,0,0,6,0,0,0,0,0,0
culture,0,0,0,0,10,0,0,7,0
factory,0,0,0,0,2,0,0,0,0
make,0,0,0,0,0,0,0,6,0
insulin,0,0,0,0,7,0,0,0,0
hormone,0,0,0,0,13,0,0,0,0
interferon,0,0,0,0,2,0,0,0,0
antithrombin,0,0,0,0,2,0,0,0,0
experimentation,0,0,0,0,2,0,0,0,0
repeat,0,0,0,0,3,0,0,2,0
inbreeding,0,0,0,0,2,0,0,0,0
breeding,0,0,0,0,15,0,0,0,0
closely,0,0,2,0,0,0,0,0,0
relate,0,0,0,0,0,0,0,1,0
near,2,7,0,0,0,0,0,0,0
strain,0,0,0,0,5,0,0,0,0
mouse,0,0,0,0,23,0,0,0,0
male,9,0,0,0,12,0,0,0,0
female,10,0,0,0,10,0,0,0,0
demand,0,0,0,0,2,0,0,1,0
worldwide,0,0,4,0,0,0,0,0,0
help,0,0,0,0,0,0,0,14,0
minimize,0,0,0,0,0,0,0,1,0
confuse,0,0,0,0,0,0,0,1,0
difference,0,0,0,0,7,0,0,0,0
makeup,0,0,0,0,1,0,0,0,0
pink,1,0,0,0,0,0,0,0,0
flower,0,0,0,0,3,0,0,3,0
white,1,0,0,0,0,0,0,0,0
purpose,0,0,0,0,14,0,0,0,0
repair,0,0,0,0,9,0,0,3,0
injure,0,0,0,0,0,0,0,6,0
strengthen,0,0,0,0,0,0,0,2,0
resistance,0,0,0,0,4,0,0,0,0
ensure,0,0,0,0,0,0,0,5,0
pollination,0,0,0,0,4,0,0,0,0
perfect,5,0,0,0,0,0,0,0,0
extraordinarily,0,0,2,0,0,0,0,0,0
goal,0,0,0,0,7,0,0,0,0
challenge,0,0,0,0,4,0,0,2,0
troubling,1,0,0,0,0,0,0,0,0
question,0,0,0,0,7,0,0,1,0
religious,4,0,0,0,0,0,0,0,0
significance,0,0,0,0,3,0,0,0,0
hand,0,0,0,0,4,0,0,0,0
herd,0,0,0,0,2,0,0,0,0
farm,0,0,0,0,2,0,0,0,0
efficiently,0,0,1,0,0,0,0,0,0
milk,0,0,0,0,12,0,0,0,0
meat,0,0,0,0,1,0,0,0,0
specter,0,0,0,0,1,0,0,0,0
possibility,0,0,0,0,12,0,0,0,0
fraught,2,0,0,0,0,0,0,0,0
country,0,0,0,0,16,0,0,0,0
originally,0,0,6,0,0,0,0,0,0
record,0,0,0,0,0,0,0,1,0
split,0,0,0,0,0,0,0,3,0
ensue,0,0,0,0,0,0,0,2,0
award,0,0,0,0,3,0,0,3,0
theorize,0,0,0,0,0,0,0,1,0
procedure,0,0,0,0,12,0,0,0,0
remove,0,0,0,0,0,0,0,10,0
pure,2,0,0,0,0,0,0,0,0
fancy,0,0,0,0,1,0,0,0,0
tool,0,0,0,0,5,0,0,0,0
accomplish,0,0,0,0,0,0,0,7,0
manage,0,0,0,0,0,0,0,2,0
easy,2,0,0,0,0,0,0,0,0
manipulate,0,0,0,0,0,0,0,4,0
researcher,0,0,0,0,43,0,0,0,0
partially,0,0,6,0,0,0,0,0,0
effort,0,0,0,0,3,0,0,0,0
consistently,0,0,2,0,0,0,0,0,0
abnormal,6,0,0,0,0,0,0,0,0
british,6,0,0,0,0,0,0,0,0
biologist,0,0,0,0,13,0,0,0,0
intestinal,5,0,0,0,0,0,0,0,0
outcome,0,0,0,0,2,0,0,0,0
meet,0,0,0,0,0,0,0,3,0
skepticism,0,0,0,0,4,0,0,0,0
try,0,0,0,0,0,0,0,3,0
similar,13,0,0,0,0,0,0,0,0
employ,0,0,0,0,0,0,0,6,0
validate,0,0,0,0,0,0,0,2,0
fail,0,0,0,0,0,0,0,4,0
wonder,0,0,0,0,0,0,0,1,0
developmental,11,0,0,0,0,0,0,0,0
demonstrate,0,0,0,0,0,0,0,7,0
reprogram,0,0,0,0,0,0,0,3,0
regain,0,0,0,0,0,0,0,4,0
discovery,0,0,0,0,14,0,0,0,0
ips,0,0,0,0,2,0,0,0,0
japanese,4,0,0,0,0,0,0,0,0
physician,0,0,0,0,2,0,0,0,0
revolutionize,0,0,0,0,0,0,0,3,0
field,0,0,0,0,9,0,0,0,0
regenerative,8,0,0,0,0,0,0,0,0
classic,0,0,0,0,2,0,0,0,0
roman,1,0,0,0,0,0,0,0,0
language,0,0,0,0,1,0,0,0,0
literature,0,0,0,0,1,0,0,0,0
student,0,0,0,0,2,0,0,0,0
prestigious,1,0,0,0,0,0,0,0,0
secondary,3,0,0,0,0,0,0,0,0
school,0,0,0,0,2,0,0,0,0
boy,0,0,0,0,1,0,0,0,0
continue,0,0,0,0,0,0,0,9,0
accept,0,0,0,0,0,0,0,8,0
program,0,0,0,0,2,0,0,1,0
tutor,0,0,0,0,0,0,0,1,0
zoology,0,0,0,0,2,0,0,0,0
gain,0,0,0,0,1,0,0,4,0
acceptance,0,0,0,0,2,0,0,0,0
department,0,0,0,0,4,0,0,0,0
earn,0,0,0,0,0,0,0,2,0
graduate,0,0,0,0,2,0,0,2,0
laboratory,1,0,0,0,13,0,0,0,0
initiate,0,0,0,0,0,0,0,2,0
series,0,0,0,0,3,0,0,0,0
proceed,0,0,0,0,0,0,0,2,0
