word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PART,PRON,SCONJ,VERB,X
bite,0,0,0,0,0,0,0,0,0,0,0,8,0
leap,0,0,0,0,0,0,1,0,0,0,0,1,0
creep,0,0,0,0,0,0,0,0,0,0,0,2,0
prowl,0,0,0,0,0,0,0,0,0,0,0,1,0
howl,0,0,0,0,0,0,0,0,0,0,0,2,0
hop,0,0,0,0,0,0,0,0,0,0,0,14,0
drop,0,0,0,0,0,0,2,0,0,0,0,14,0
cry,0,0,0,0,0,0,1,0,0,0,0,13,0
sigh,0,0,0,0,0,0,0,0,0,0,0,1,0
crawl,0,0,0,0,0,0,0,0,0,0,0,2,0
bawl,0,0,0,0,0,0,0,0,0,0,0,1,0
step,0,0,0,0,0,0,3,0,0,0,0,5,0
leppe,0,0,0,0,0,0,0,0,0,0,0,1,0
hornpipe,0,0,0,0,0,0,1,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,0,0,0,10,0
unhappy,1,0,0,0,0,0,0,0,0,0,0,0,0
nubbly,1,0,0,0,0,0,0,0,0,0,0,0,0
make,0,0,0,0,0,0,0,0,0,0,0,16,0
hiccough,0,0,0,0,0,0,1,0,0,0,0,1,0
shall,0,0,0,32,0,0,0,0,0,0,0,0,0
come,0,0,0,0,0,0,0,0,0,0,0,116,0
call,0,0,0,0,0,0,0,0,0,0,0,19,0
throat,0,0,0,0,0,0,3,0,0,0,0,0,0
mariner,0,0,0,0,0,0,1,0,0,0,0,0,0
behave,0,0,0,0,0,0,0,0,0,0,0,4,0
get,0,0,0,0,0,0,0,0,0,0,0,25,0
far,3,0,13,0,0,0,0,0,0,0,0,0,0
natal,1,0,0,0,0,0,1,0,0,0,0,0,0
shore,0,0,0,0,0,0,3,0,0,0,0,0,0
white,16,0,0,0,0,0,0,0,0,0,0,0,0
cliff,0,0,0,0,0,0,2,0,0,0,0,0,0
think,0,0,0,0,0,0,1,0,0,0,0,54,0
begin,0,0,0,0,0,0,0,0,0,0,0,24,0
well,4,0,9,0,0,0,0,0,0,0,0,0,0
ought,0,0,0,11,0,0,0,0,0,0,0,3,0
warn,0,0,0,0,0,0,0,0,0,0,0,2,0
flipper,0,0,0,0,0,0,2,0,0,0,0,0,0
hard,8,0,20,0,0,0,0,0,0,0,0,0,0
see,0,0,0,0,0,0,0,0,0,0,0,34,0
rush,0,0,0,0,0,0,0,0,0,0,0,1,0
half,1,0,3,0,5,0,2,0,0,0,0,0,0
beach,0,0,0,0,0,0,10,0,0,0,0,0,0
wide,1,0,4,0,0,0,0,0,0,0,0,0,0
station,0,0,0,0,0,0,1,0,0,0,0,0,0
walk,0,0,0,0,0,0,1,0,0,0,0,31,0
person,0,0,0,0,0,0,7,0,0,0,0,0,0
take,0,0,0,0,0,0,0,0,0,0,0,32,0
cut,0,0,0,0,0,0,0,0,0,0,0,6,0
square,0,0,0,0,0,0,1,0,0,0,0,0,0
grating,0,0,0,0,0,0,5,0,0,0,0,0,0
run,0,0,0,0,0,0,2,0,0,0,0,57,0
criss,0,0,0,0,0,0,1,0,0,0,0,0,0
cross,1,0,0,0,0,0,1,0,0,0,0,1,0
tie,0,0,0,0,0,0,0,0,0,0,0,4,0
firm,1,0,0,0,0,0,0,0,0,0,0,0,0
know,0,0,0,0,0,0,0,0,0,0,0,71,0
drag,0,0,0,0,0,0,0,0,0,0,0,4,0
good,21,0,0,0,0,1,2,0,0,0,0,0,0
tight,0,0,3,0,0,0,0,0,0,0,0,0,0
stick,0,0,0,0,0,0,5,0,0,0,0,8,0
recite,0,0,0,0,0,0,0,0,0,0,0,2,0
follow,0,0,0,0,0,0,0,0,0,0,0,6,0
hear,0,0,0,0,0,0,0,0,0,0,0,32,0
proceed,0,0,0,0,0,0,0,0,0,0,0,2,0
mean,0,0,0,0,0,0,2,0,0,0,0,39,0
stop,0,0,0,0,0,0,0,0,0,0,0,9,0
ating,0,0,0,0,0,0,1,0,0,0,0,0,0
ber,0,0,0,0,0,0,0,0,0,0,0,0,1
shingle,0,0,0,0,0,0,2,0,0,0,0,0,0
go,0,0,0,0,0,0,0,0,0,0,0,111,0
home,0,0,16,0,0,0,9,0,0,0,0,0,0
mother,0,0,0,0,0,0,18,0,0,0,0,0,0
give,0,0,0,0,0,0,0,0,0,0,0,12,0
marry,0,0,0,0,0,0,0,0,0,0,0,5,0
live,0,0,0,0,0,0,0,0,0,0,0,25,0
happily,0,0,3,0,0,0,0,0,0,0,0,0,0
afterward,0,0,2,0,0,0,0,0,0,0,0,0,0
day,0,0,0,0,0,0,74,0,0,0,0,0,0
cough,0,0,0,0,0,0,0,0,0,0,0,1,0
prevent,0,0,0,0,0,0,0,0,0,0,0,2,0
reason,0,0,0,0,0,0,1,0,0,0,0,0,0
nowadays,0,0,1,0,0,0,0,0,0,0,0,0,0
boy,0,0,0,0,0,0,1,0,0,0,0,0,0
girl,0,0,0,0,0,0,15,0,0,0,0,0,0
hide,0,0,0,0,0,0,6,0,0,0,0,18,0
mud,0,0,0,0,0,0,16,0,0,0,0,0,0
door,0,0,0,0,0,0,3,0,0,0,0,0,0
sill,0,0,0,0,0,0,2,0,0,0,0,0,0
afraid,6,0,0,0,0,0,0,0,0,0,0,0,0
angry,8,0,0,0,0,0,0,0,0,0,0,0,0
sailor,0,0,0,0,0,0,1,0,0,0,0,0,0
end,0,0,0,0,0,0,17,0,0,0,0,3,0
tale,0,0,0,0,0,0,4,0,0,0,0,0,0
cabin,0,0,0,0,0,0,1,0,0,0,0,0,0
port,0,0,0,0,0,0,1,0,0,0,0,0,0
hole,0,0,0,0,0,0,8,0,0,0,0,0,0
green,14,0,0,0,0,0,0,0,0,0,0,0,0
outside,1,4,3,0,0,0,0,0,0,0,0,0,0
wop,0,0,0,0,0,0,1,0,0,0,0,0,0
wiggle,0,0,0,0,0,0,1,0,0,0,0,0,0
steward,0,0,0,0,0,0,1,0,0,0,0,0,0
fall,0,0,0,0,0,0,0,0,0,0,0,20,0
soup,0,0,0,0,0,0,1,0,0,0,0,0,0
tureen,0,0,0,0,0,0,1,0,0,0,0,0,0
trunk,0,0,0,0,0,0,15,0,0,0,0,0,0
slide,0,0,0,0,0,0,0,0,0,0,0,2,0
lie,0,0,0,0,0,0,0,0,0,0,0,15,0
floor,0,0,0,0,0,0,7,0,0,0,0,0,0
heap,0,0,0,0,0,0,3,0,0,0,0,0,0
let,0,0,0,0,0,0,0,0,0,0,0,24,0
sleep,0,0,0,0,0,0,1,0,0,0,0,4,0
wake,0,0,0,0,0,0,0,0,0,0,0,3,0
wash,0,0,0,0,0,0,0,0,0,0,0,3,0
dress,0,0,0,0,0,0,0,0,0,0,0,3,0
guess,0,0,0,0,0,0,0,0,0,0,0,1,0
big,26,0,0,0,0,0,0,0,0,0,0,0,0
hump,0,0,0,0,0,0,6,0,0,0,0,0,0
beginning,0,0,0,0,0,0,9,0,0,0,0,0,0
year,0,0,0,0,0,0,9,0,0,0,0,0,0
world,0,0,0,0,0,0,28,0,0,0,0,0,0
new,27,0,1,0,0,0,0,0,0,0,0,0,0
animal,0,0,0,0,0,0,26,0,0,0,0,0,0
work,0,0,0,0,0,0,5,0,0,0,0,11,0
want,0,0,0,0,0,0,0,0,0,0,0,44,0
thorn,0,0,0,0,0,0,4,0,0,0,0,0,0
tamarisk,0,0,0,0,0,0,1,0,0,0,0,0,0
milkweed,0,0,0,0,0,0,2,0,0,0,0,0,0
prickle,0,0,0,0,0,0,9,0,0,0,0,0,0
idle,4,0,0,0,0,0,0,0,0,0,0,0,0
anybody,0,0,0,0,0,0,0,0,0,6,0,0,0
speak,0,0,0,0,0,0,0,0,0,0,0,14,0
presently,0,0,10,0,0,0,0,0,0,0,0,0,0
horse,0,0,0,0,0,0,14,0,0,0,0,0,0
morning,0,0,0,0,0,0,19,0,0,0,0,0,0
saddle,0,0,0,0,0,0,1,0,0,0,0,0,0
bit,0,0,0,0,0,0,12,0,0,0,0,0,0
trot,0,0,0,0,0,0,0,0,0,0,0,3,0
like,0,82,0,0,0,0,1,0,0,0,0,13,0
rest,0,0,0,0,0,0,14,0,0,0,0,2,0
away,0,1,38,0,0,0,0,0,0,0,0,0,0
dog,0,0,0,0,0,0,21,0,0,0,0,0,0
carry,0,0,0,0,0,0,0,0,0,0,0,5,0
yoke,0,0,0,0,0,0,1,0,0,0,0,0,0
neck,0,0,0,0,0,0,3,0,0,0,0,0,0
plough,0,0,0,0,0,0,0,0,0,0,0,1,0
sorry,5,0,0,0,0,0,0,0,0,0,0,0,0
thing,0,0,0,0,0,0,48,0,0,0,0,0,0
double,3,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,0,0,0,0,0,0,0,0,0,0,15,0
palaver,0,0,0,0,0,0,1,0,0,0,0,1,0
indaba,0,0,0,0,0,0,1,0,0,0,0,0,0
punchayet,0,0,0,0,0,0,1,0,0,0,0,0,0
pow,0,0,0,0,0,0,2,0,0,0,0,1,0
wow,0,0,0,0,0,0,1,0,0,0,0,0,0
edge,0,0,0,0,0,0,3,0,0,0,0,0,0
camel,0,0,0,0,0,0,1,0,0,0,0,0,0
chew,0,0,0,0,0,0,0,0,0,0,0,2,0
laugh,0,0,0,0,0,0,0,0,0,0,0,31,0
charge,0,0,0,0,0,0,1,0,0,0,0,0,0
roll,0,0,0,0,0,0,0,0,0,0,0,18,0
cloud,0,0,0,0,0,0,3,0,0,0,0,1,0
dust,0,0,0,0,0,0,3,0,0,0,0,1,0
djinn,0,0,0,0,0,0,2,0,0,0,0,0,0
travel,0,0,0,0,0,0,0,0,0,0,0,1,0
long,30,0,8,0,0,0,0,0,0,0,0,0,0
leg,0,0,0,0,0,0,36,0,0,0,0,0,0
stroke,0,0,0,0,0,0,2,0,0,0,0,0,0
whistle,0,0,0,0,0,0,0,0,0,0,0,2,0
gold,1,0,0,0,0,0,2,0,0,0,0,0,0
humph,0,0,0,0,0,0,6,0,0,0,0,2,0
kindly,0,0,3,0,0,0,0,0,0,0,0,0,0
wait,0,0,0,0,0,0,0,0,0,0,0,16,0
cloak,0,0,0,0,0,0,2,0,0,0,0,0,0
bearing,0,0,0,0,0,0,1,0,0,0,0,0,0
desert,0,0,0,0,0,0,5,0,0,0,0,0,0
look,0,0,0,0,0,0,0,0,0,0,0,59,0
reflection,0,0,0,0,0,0,2,0,0,0,0,0,0
pool,0,0,0,0,0,0,4,0,0,0,0,0,0
bubbling,1,0,0,0,0,0,0,0,0,0,0,0,0
chin,0,0,0,0,0,0,6,0,0,0,0,0,0
hand,0,0,0,0,0,0,30,0,0,0,0,1,0
great,48,0,0,0,0,0,0,0,0,0,0,0,0
extra,2,0,0,0,0,0,0,0,0,0,0,0,0
account,0,0,0,0,0,0,3,0,0,0,0,0,0
bubble,0,0,0,0,0,0,3,0,0,0,0,0,0
proud,5,0,0,0,0,0,0,0,0,0,0,0,0
puff,0,0,0,0,0,0,1,0,0,0,0,3,0
lolloping,1,0,0,0,0,0,0,0,0,0,0,0,0
bring,0,0,0,0,0,0,0,0,0,0,0,13,0
self,0,0,0,0,0,0,3,0,0,0,0,0,0
miss,0,0,0,0,0,0,0,0,0,0,0,2,0
able,6,0,0,0,0,0,0,0,0,0,0,0,0
humphe,0,0,0,0,0,0,0,0,0,0,0,1,0
join,0,0,0,0,0,0,0,0,0,0,0,5,0
hurt,0,0,0,0,0,0,0,0,0,0,0,4,0
feeling,0,0,0,0,0,0,1,0,0,0,0,0,0
catch,0,0,0,0,0,0,0,0,0,0,0,20,0
learn,0,0,0,0,0,0,0,0,0,0,0,7,0
ugly,2,0,0,0,0,0,0,0,0,0,0,0,0
lump,0,0,0,0,0,0,3,0,0,0,0,0,0
have,0,0,0,0,0,0,0,0,0,0,0,1,0
kiddy,0,0,0,0,0,0,3,0,0,0,0,0,0
grown,0,0,0,0,0,0,7,0,0,0,0,0,0
up,0,0,0,0,0,0,6,0,0,0,0,0,0
cameelious,3,0,0,0,0,0,0,0,0,0,0,0,0
black,18,0,0,0,0,0,2,0,0,0,0,0,0
climb,0,0,0,0,0,0,0,0,0,0,0,7,0
bed,0,0,0,0,0,0,5,0,0,0,0,0,0
frouzly,1,0,0,0,0,0,0,0,0,0,0,0,0
head,0,0,0,0,0,0,33,0,0,0,0,1,0
snarly,1,0,0,0,0,0,0,0,0,0,0,0,0
yarly,1,0,0,0,0,0,0,0,0,0,0,0,0
shiver,0,0,0,0,0,0,0,0,0,0,0,1,0
scowl,0,0,0,0,0,0,0,0,0,0,0,1,0
grunt,0,0,0,0,0,0,1,0,0,0,0,2,0
growl,0,0,0,0,0,0,0,0,0,0,0,1,0
bath,0,0,0,0,0,0,5,0,0,0,0,0,0
boot,0,0,0,0,0,0,7,0,0,0,0,0,0
toy,0,0,0,0,0,0,1,0,0,0,0,0,0
corner,0,0,0,0,0,0,3,0,0,0,0,0,0
cure,0,0,0,0,0,0,1,0,0,0,0,0,0
ill,2,0,0,0,0,0,0,0,0,0,0,0,0
frowst,0,0,0,0,0,0,0,0,0,0,0,1,0
book,0,0,0,0,0,0,2,0,0,0,0,0,0
fire,0,0,0,0,0,0,22,0,0,0,0,0,0
large,5,0,0,0,0,0,0,0,0,0,0,0,0
hoe,0,0,0,0,0,0,1,0,0,0,0,0,0
shovel,0,0,0,0,0,0,1,0,0,0,0,0,0
dig,0,0,0,0,0,0,0,0,0,0,0,5,0
gently,0,0,1,0,0,0,0,0,0,0,0,0,0
perspire,0,0,0,0,0,0,0,0,0,0,0,1,0
sun,0,0,0,0,0,0,10,0,0,0,0,0,0
wind,0,0,0,0,0,0,2,0,0,0,0,1,0
lift,0,0,0,0,0,0,0,0,0,0,0,5,0
horrible,2,0,0,0,0,0,0,0,0,0,0,0,0
uninhabited,3,0,0,0,0,0,0,0,0,0,0,0,0
island,0,0,0,0,0,0,7,0,0,0,0,0,0
hat,0,0,0,0,0,0,6,0,0,0,0,0,0
ray,0,0,0,0,0,0,3,0,0,0,0,0,0
reflect,0,0,0,0,0,0,0,0,0,0,0,3,0
oriental,3,0,0,0,0,0,0,0,0,0,0,0,0
splendour,0,0,0,0,0,0,3,0,0,0,0,0,0
cooking,0,0,0,0,0,0,2,0,0,0,0,0,0
stove,0,0,0,0,0,0,6,0,0,0,0,0,0
kind,6,0,0,0,0,0,8,0,0,0,0,0,0
flour,0,0,0,0,0,0,1,0,0,0,0,0,0
currant,0,0,0,0,0,0,2,0,0,0,0,0,0
plum,0,0,0,0,0,0,1,0,0,0,0,0,0
sugar,0,0,0,0,0,0,2,0,0,0,0,0,0
cake,0,0,0,0,0,0,13,0,0,0,0,0,0
foot,0,0,0,0,0,0,22,0,0,0,0,0,0
thick,2,0,0,0,0,0,0,0,0,0,0,0,0
allow,0,0,0,0,0,0,0,0,0,0,0,1,0
cook,0,0,0,0,0,0,0,0,0,0,0,5,0
bake,0,0,0,0,0,0,0,0,0,0,0,3,0
brown,4,0,0,0,0,0,0,0,0,0,0,0,0
smell,0,0,0,0,0,0,3,0,0,0,0,12,0
sentimental,1,0,0,0,0,0,0,0,0,0,0,0,0
horn,0,0,0,0,0,0,3,0,0,0,0,0,0
nose,0,0,0,0,0,0,25,0,0,0,0,0,0
piggy,1,0,0,0,0,0,0,0,0,0,0,0,0
eye,0,0,0,0,0,0,16,0,0,0,0,0,0
manner,0,0,0,0,0,0,8,0,0,0,0,0,0
skin,0,0,0,0,0,0,26,0,0,0,0,0,0
fit,0,0,0,0,0,0,1,0,0,0,0,2,0
wrinkle,0,0,0,0,0,0,1,0,0,0,0,0,0
exactly,0,0,3,0,0,0,0,0,0,0,0,0,0
course,0,0,7,0,0,0,9,0,0,0,0,0,0
palm,0,0,0,0,0,0,7,0,0,0,0,0,0
tree,0,0,0,0,0,0,53,0,0,0,0,0,0
rhinocero,0,0,0,0,0,0,2,0,0,0,0,0,0
upset,1,0,0,0,0,0,0,0,0,0,0,1,0
oil,0,0,0,0,0,0,1,0,0,0,0,0,0
sand,0,0,0,0,0,0,8,0,0,0,0,0,0
spike,0,0,0,0,0,0,0,0,0,0,0,1,0
wave,0,0,0,0,0,0,1,0,0,0,0,19,0
desolate,1,0,0,0,0,0,0,0,0,0,0,0,0
exclusively,0,0,1,0,0,0,0,0,0,0,0,0,0
abut,0,0,0,0,0,0,0,0,0,0,0,1,0
dreadful,1,0,0,0,0,0,0,0,0,0,0,0,0
mistake,0,0,0,0,0,0,3,0,0,0,0,2,0
deal,0,0,0,0,0,0,2,0,0,0,0,0,0
week,0,0,0,0,0,0,5,0,0,0,0,0,0
later,0,0,1,0,0,0,0,0,0,0,0,0,0
heat,0,0,0,0,0,0,2,0,0,0,0,0,0
everybody,0,0,0,0,0,0,0,0,0,4,0,0,0
clothe,0,0,0,0,0,0,2,0,0,0,0,0,0
shoulder,0,0,0,0,0,0,13,0,0,0,0,0,0
bathe,0,0,0,0,0,0,0,0,0,0,0,1,0
button,0,0,0,0,0,0,4,0,0,0,0,2,0
underneath,0,0,2,0,0,0,0,0,0,0,0,0,0
waterproof,0,0,0,0,0,0,1,0,0,0,0,0,0
henceforward,0,0,2,0,0,0,0,0,0,0,0,0,0
waddle,0,0,0,0,0,0,0,0,0,0,0,1,0
straight,1,0,1,0,0,0,0,0,0,0,0,0,0
blow,0,0,0,0,0,0,0,0,0,0,0,2,0
smile,0,0,0,0,0,0,2,0,0,0,0,12,0
face,0,0,0,0,0,0,9,0,0,0,0,0,0
rub,0,0,0,0,0,0,0,0,0,0,0,12,0
camp,0,0,0,0,0,0,2,0,0,0,0,0,0
fill,0,0,0,0,0,0,0,0,0,0,0,9,0
crumb,0,0,0,0,0,0,6,0,0,0,0,0,0
sweep,0,0,0,0,0,0,1,0,0,0,0,1,0
shake,0,0,0,0,0,0,0,0,0,0,0,8,0
scrub,0,0,0,0,0,0,0,0,0,0,0,1,0
old,14,0,0,0,0,0,0,0,0,0,0,0,0
dry,6,0,0,0,0,0,0,0,0,0,0,14,0
stale,1,0,0,0,0,0,0,0,0,0,0,0,0
tickly,1,0,0,0,0,0,0,0,0,0,0,0,0
burn,0,0,0,0,0,0,0,0,0,0,0,1,0
possibly,0,0,1,0,0,0,0,0,0,0,0,0,0
tickle,0,0,0,0,0,0,0,0,0,0,0,5,0
scratch,0,0,0,0,0,0,0,0,0,0,0,15,0
bad,17,0,0,0,0,0,0,0,0,0,0,0,0
worse,0,0,6,0,0,0,0,0,0,0,0,0,0
fold,0,0,0,0,0,0,4,0,0,0,0,0,0
spoil,0,0,0,0,0,0,0,0,0,0,0,1,0
temper,0,0,0,0,0,0,2,0,0,0,0,0,0
difference,0,0,0,0,0,0,3,0,0,0,0,0,0
horribly,0,0,1,0,0,0,0,0,0,0,0,0,0
scratchy,2,0,0,0,0,0,0,0,0,0,0,0,0
rhinoceros,0,0,0,0,0,0,1,0,0,0,0,0,0
pack,0,0,0,0,0,0,1,0,0,0,0,1,0
direction,0,0,0,0,0,0,2,0,0,0,0,0,0
pink,3,0,0,0,0,0,0,0,0,0,0,0,0
hot,9,0,0,0,0,0,0,0,0,0,0,0,0
start,0,0,0,0,0,0,0,0,0,0,0,2,0
leopard,0,0,0,0,0,0,1,0,0,0,0,0,0
place,0,0,0,0,0,0,24,0,0,0,0,0,0
member,0,0,0,0,0,0,2,0,0,0,0,0,0
sclusively,2,0,12,0,0,0,0,0,1,0,0,0,0
bare,4,0,0,0,0,0,0,0,0,0,0,0,0
shiny,2,0,0,0,0,0,0,0,0,0,0,0,0
sandy,4,0,0,0,0,0,0,0,0,0,0,0,0
coloured,10,0,0,0,0,0,0,0,0,0,0,0,0
rock,0,0,0,0,0,0,26,0,0,0,0,1,0
tuft,0,0,0,0,0,0,1,0,0,0,0,0,0
yellowish,7,0,0,0,0,0,0,0,0,0,0,0,0
grass,0,0,0,0,0,0,15,0,0,0,0,0,0
yellow,3,0,0,0,0,0,1,0,0,0,0,0,0
brownish,5,0,0,0,0,0,0,0,0,0,0,0,0
sclusiv,1,0,0,0,0,0,0,0,0,0,0,0,0
greyish,6,0,0,0,0,0,0,0,0,0,0,0,0
catty,0,0,0,0,0,0,1,0,0,0,0,0,0
shaped,1,0,0,0,0,0,0,0,0,0,0,0,0
beast,0,0,0,0,0,0,8,0,0,0,0,0,0
match,0,0,0,0,0,0,0,0,0,0,0,2,0
colour,0,0,0,0,0,0,3,0,0,0,0,0,0
hair,0,0,0,0,0,0,16,0,0,0,0,0,0
stone,0,0,0,0,0,0,14,0,0,0,0,0,0
clump,0,0,0,0,0,0,1,0,0,0,0,0,0
surprise,0,0,0,0,0,0,3,0,0,0,0,5,0
jumpsome,1,0,0,0,0,0,0,0,0,0,0,0,0
life,0,0,0,0,0,0,3,0,0,0,0,0,0
bow,0,0,0,0,0,0,2,0,0,0,0,1,0
arrow,0,0,0,0,0,0,2,0,0,0,0,0,0
hunt,0,0,0,0,0,0,0,0,0,0,0,13,0
ethiopian,1,0,0,0,0,0,0,0,0,0,0,0,0
tooth,0,0,0,0,0,0,21,0,0,0,0,0,0
claw,0,0,0,0,0,0,2,0,0,0,0,0,0
avoid,0,0,0,0,0,0,0,0,0,0,0,1,0
scuttle,0,0,0,0,0,0,2,0,0,0,0,3,0
forest,0,0,0,0,0,0,10,0,0,0,0,0,0
bush,0,0,0,0,0,0,8,0,0,0,0,0,0
stripy,5,0,0,0,0,0,0,0,0,0,0,0,0
speckly,3,0,0,0,0,0,0,0,0,0,0,0,0
patchy,1,0,0,0,0,0,0,0,0,0,0,0,0
blatchy,1,0,0,0,0,0,0,0,0,0,0,0,0
shadow,0,0,0,0,0,0,11,0,0,0,0,0,0
shade,0,0,0,0,0,0,2,0,0,0,0,1,0
slippery,1,0,0,0,0,0,0,0,0,0,0,0,0
slidy,1,0,0,0,0,0,0,0,0,0,0,0,0
grow,0,0,0,0,0,0,0,0,0,0,0,26,0
blotchy,2,0,0,0,0,0,0,0,0,0,0,0,0
wavy,2,0,0,0,0,0,0,0,0,0,0,0,0
grey,13,0,0,0,0,0,0,0,0,0,0,0,0
line,0,0,0,0,0,0,14,0,0,0,0,0,0
back,0,0,0,0,0,0,1,0,0,0,0,0,0
bark,0,0,0,0,0,0,14,0,0,0,0,2,0
seldom,0,0,2,0,0,0,0,0,0,0,0,0,0
precisely,0,0,3,0,0,0,0,0,0,0,0,0,0
