word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
year,0,0,0,0,0,0,0,15,0,0,0,0,0
majesty,0,0,0,0,0,0,0,15,0,0,0,0,0
able,20,0,0,0,0,0,0,0,0,0,0,0,0
send,0,0,0,0,0,0,0,0,0,0,0,29,0
rower,0,0,0,0,0,0,0,12,0,0,0,0,0
sack,0,0,0,0,0,0,0,4,0,0,0,0,0
valuable,5,0,0,0,0,0,0,1,0,0,0,0,0
rocky,8,0,0,0,0,0,0,0,0,0,0,0,0
headland,0,0,0,0,0,0,0,1,0,0,0,0,0
serve,0,0,0,0,0,0,0,0,0,0,0,9,0
tower,0,0,0,0,0,0,0,7,0,0,0,2,0
lighthouse,0,0,0,0,0,0,0,1,0,0,0,0,0
guide,0,0,0,0,0,0,0,3,0,0,0,6,0
sailor,0,0,0,0,0,0,0,2,0,0,0,0,0
harbor,0,0,0,0,0,0,0,1,0,0,0,0,0
purchase,0,0,0,0,0,0,0,0,0,0,0,2,0
treasurer,0,0,0,0,0,0,0,1,0,0,0,0,0
go,0,0,0,0,0,0,0,0,0,0,0,60,0
laden,1,0,0,0,0,0,0,0,0,0,0,0,0
store,0,0,0,0,0,0,0,1,0,0,0,1,0
rich,16,0,0,0,0,0,0,3,0,0,0,0,0
merchandise,0,0,0,0,0,0,0,2,0,0,0,0,0
supply,0,0,0,0,0,0,0,4,0,0,0,0,0
food,0,0,0,0,0,0,0,15,0,0,0,0,0
family,0,0,0,0,0,0,0,7,0,0,0,0,0
need,0,0,0,0,0,0,0,4,0,0,0,7,0
visit,0,0,0,0,0,0,0,0,0,0,0,10,0
know,0,0,0,0,0,0,0,0,0,0,0,113,0
southwest,0,0,0,0,0,0,0,2,0,0,0,0,0
use,0,0,0,0,0,0,0,12,0,0,0,8,0
far,1,0,30,0,0,0,0,0,0,0,0,0,0
say,0,0,0,0,0,0,0,0,0,0,0,221,0
twin,2,0,0,0,0,0,0,0,0,0,0,0,0
name,0,0,0,0,0,0,0,0,0,0,0,7,0
inhabit,0,0,0,0,0,0,0,0,0,0,0,4,0
fierce,10,0,0,0,0,0,0,0,0,0,0,0,0
warlike,2,0,0,0,0,0,0,0,0,0,0,0,0
boatload,0,0,0,0,0,0,0,1,0,0,0,0,0
warrior,0,0,0,0,0,0,0,90,0,0,0,0,0
suddenly,0,0,24,0,0,0,0,0,0,0,0,0,0
plunder,0,0,0,0,0,0,0,3,0,0,0,4,0
conquer,0,0,0,0,0,0,0,0,0,0,0,24,0
custom,0,0,0,0,0,0,0,2,0,0,0,0,0
strong,14,0,0,0,0,0,0,0,0,0,0,0,0
foe,0,0,0,0,0,0,0,13,0,0,0,0,0
defeat,0,0,0,0,0,0,0,4,0,0,0,7,0
drive,0,0,0,0,0,0,0,0,0,0,0,10,0
storm,0,0,0,0,0,0,0,8,0,0,0,0,0
overtake,0,0,0,0,0,0,0,0,0,0,0,8,0
raider,0,0,0,0,0,0,0,1,0,0,0,0,0
destroy,0,0,0,0,0,0,0,0,0,0,0,18,0
single,9,0,0,0,0,0,0,0,0,0,0,0,0
return,0,0,0,0,0,0,0,6,0,0,0,63,0
enemy,0,0,0,0,0,0,0,28,0,0,0,0,0
wonderful,14,0,0,0,0,0,0,0,0,0,0,0,0
fisher,0,0,0,0,0,0,0,4,0,0,0,0,0
mild,1,0,0,0,0,0,0,0,0,0,0,0,0
peaceful,5,0,0,0,0,0,0,0,0,0,0,0,0
disposition,0,0,0,0,0,0,0,7,0,0,0,0,0
seldom,0,0,5,0,0,0,0,0,0,0,0,0,0
quarrel,0,0,0,0,0,0,0,2,0,0,0,5,0
weapon,0,0,0,0,0,0,0,14,0,0,0,0,0
fact,0,0,0,0,0,0,0,11,0,0,0,0,0
remain,0,0,0,0,0,0,0,0,0,0,0,25,0
boy,0,0,0,0,0,0,0,206,0,0,0,0,0
remarkable,1,0,0,0,0,0,0,0,0,0,0,0,0
battle,0,0,0,0,0,0,0,10,0,0,0,0,0
fight,0,0,0,0,0,0,0,3,0,0,0,19,0
hair,0,0,0,0,0,0,0,6,0,0,0,0,0
gray,2,0,0,0,0,0,0,0,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,0,0,14,0
follow,0,0,0,0,0,0,0,0,0,0,0,42,0
constant,4,0,0,0,0,0,0,0,0,0,0,0,0
fear,0,0,0,0,0,0,0,19,0,0,0,27,0
invasion,0,0,0,0,0,0,0,2,0,0,0,0,0
numerous,5,0,0,0,0,0,0,0,0,0,0,0,0
army,0,0,0,0,0,0,0,11,0,0,0,0,0
conquest,0,0,0,0,0,0,0,7,0,0,0,0,0
revenge,0,0,0,0,0,0,0,2,0,0,0,0,0
case,0,0,0,0,0,0,0,8,0,0,0,0,0
little,85,0,3,0,0,0,0,0,0,0,0,0,0
hope,0,0,0,0,0,0,0,2,0,0,0,10,0
successfully,0,0,2,0,0,0,0,0,0,0,0,0,0
oppose,0,0,0,0,0,0,0,0,0,0,0,11,0
anxiety,0,0,0,0,0,0,0,7,0,0,0,0,0
lead,0,0,0,0,0,0,0,0,0,0,0,29,0
sharp,11,0,0,0,0,0,0,0,0,0,0,0,0
lookout,0,0,0,0,0,0,0,1,0,0,0,0,0
strange,7,0,0,0,0,0,0,0,0,0,0,0,0
man,0,0,0,0,0,0,0,123,0,0,0,1,0
patrol,0,0,0,0,0,0,0,0,0,0,0,2,0
beach,0,0,0,0,0,0,0,11,0,0,0,1,0
constantly,0,0,6,0,0,0,0,0,0,0,0,0,0
wise,17,0,0,0,0,0,0,0,0,0,0,0,0
allow,0,0,0,0,0,0,0,0,0,0,0,16,0
subject,0,0,0,0,0,0,0,11,0,0,0,0,0
unhappy,5,0,0,0,0,0,0,0,0,0,0,0,0
good,89,0,0,0,0,0,4,9,0,0,0,0,0
contentedly,0,0,2,0,0,0,0,0,0,0,0,0,0
fair,6,0,0,0,0,0,0,0,0,0,0,0,0
child,0,0,0,0,0,0,0,18,0,0,0,0,0
increase,0,0,0,0,0,0,0,0,0,0,0,2,0
happiness,0,0,0,0,0,0,0,1,0,0,0,0,0
place,0,0,0,0,0,0,0,44,0,0,0,26,0
outside,0,4,3,0,0,0,0,1,0,0,0,0,0
contentment,0,0,0,0,0,0,0,1,0,0,0,0,0
peace,0,0,0,0,0,0,0,1,0,0,0,0,0
manifest,1,0,0,0,0,0,0,0,0,0,0,0,0
hide,0,0,0,0,0,0,0,0,0,0,0,22,0
besom,0,0,0,0,0,0,0,1,0,0,0,0,0
condition,0,0,0,0,0,0,0,7,0,0,0,0,0
undisturbed,3,0,0,0,0,0,0,0,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,0,0,29,0
heir,0,0,0,0,0,0,0,2,0,0,0,0,0
kingship,0,0,0,0,0,0,0,1,0,0,0,0,0
surround,0,0,0,0,0,0,0,0,0,0,0,9,0
luxury,0,0,0,0,0,0,0,2,0,0,0,0,0
manly,1,0,0,0,0,0,0,0,0,0,0,0,0
fellow,0,0,0,0,0,0,0,6,0,0,0,0,0
somewhat,0,0,11,0,0,0,0,0,0,0,0,0,0
grave,3,0,0,0,0,0,0,0,0,0,0,0,0
thoughtful,5,0,0,0,0,0,0,0,0,0,0,0,0
bear,0,0,0,0,0,0,0,4,0,0,0,19,0
idle,2,0,0,0,0,0,0,0,0,0,0,0,0
minute,0,0,0,0,0,0,0,13,0,0,0,0,0
lay,0,0,0,0,0,0,0,0,0,0,0,6,0
successful,2,0,0,0,0,0,0,0,0,0,0,0,0
slight,7,0,0,0,0,0,0,0,0,0,0,0,0
small,25,0,0,0,0,0,0,0,0,0,0,0,0
drag,0,0,0,0,0,0,0,0,0,0,0,7,0
proud,2,0,0,0,0,0,0,0,0,0,0,0,0
father,0,0,0,0,0,0,0,58,0,0,0,0,0
school,0,0,0,0,0,0,0,2,0,0,0,0,0
removed,1,0,0,0,0,0,0,0,0,0,0,0,0
state,0,0,0,0,0,0,0,10,0,0,0,1,0
civilization,0,0,0,0,0,0,0,1,0,0,0,0,0
give,0,0,0,0,0,0,0,0,0,0,0,44,0
modern,1,0,0,0,0,0,0,0,0,0,0,0,0
advantage,0,0,0,0,0,0,0,2,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,0,0,0,7,0
professor,0,0,0,0,0,0,0,2,0,0,0,0,0
own,0,0,0,0,0,0,0,0,0,0,0,4,0
manuscript,0,0,0,0,0,0,0,3,0,0,0,0,0
book,0,0,0,0,0,0,0,1,0,0,0,0,0
page,0,0,0,0,0,0,0,3,0,0,0,0,0
sheepskin,0,0,0,0,0,0,0,2,0,0,0,0,0
intelligence,0,0,0,0,0,0,0,3,0,0,0,0,0
teach,0,0,0,0,0,0,0,0,0,0,0,6,0
son,0,0,0,0,0,0,0,11,0,0,0,0,0
reading,0,0,0,0,0,0,0,1,0,0,0,0,0
writing,0,0,0,0,0,0,0,1,0,0,0,0,0
arithmetic,0,0,0,0,0,0,0,1,0,0,0,0,0
study,0,0,0,0,0,0,0,1,0,0,0,4,0
lesson,0,0,0,0,0,0,0,1,0,0,0,0,0
climb,0,0,0,0,0,0,0,0,0,0,0,13,0
tall,7,0,0,0,0,0,0,0,0,0,0,0,0
platform,0,0,0,0,0,0,0,3,0,0,0,0,0
comfortable,10,0,0,0,0,0,0,0,0,0,0,0,0
seat,0,0,0,0,0,0,0,10,0,0,0,8,0
rest,0,0,0,0,0,0,0,5,0,0,0,6,0
disturb,0,0,0,0,0,0,0,0,0,0,0,6,0
pore,0,0,0,0,0,0,0,0,0,0,0,1,0
write,0,0,0,0,0,0,0,0,0,0,0,7,0
queer,4,0,0,0,0,0,0,0,0,0,0,0,0
character,0,0,0,0,0,0,0,2,0,0,0,0,0
pingarese,1,0,0,0,0,0,0,0,0,0,0,0,0
language,0,0,0,0,0,0,0,2,0,0,0,0,0
soon,0,0,34,0,0,0,0,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,0,0,0,23,0
respect,0,0,0,0,0,0,0,6,0,0,0,1,0
judgment,0,0,0,0,0,0,0,3,0,0,0,0,0
think,0,0,0,0,0,0,0,0,0,0,0,63,0
worthy,3,0,0,0,0,0,0,0,0,0,0,0,0
take,0,0,0,0,0,0,0,0,0,0,0,54,0
confidence,0,0,0,0,0,0,0,4,0,0,0,0,0
matter,0,0,2,0,0,0,0,17,0,0,0,3,0
rule,0,0,0,0,0,0,0,0,0,0,0,13,0
justly,0,0,1,0,0,0,0,0,0,0,0,0,0
happy,13,0,0,0,0,0,0,0,0,0,0,0,0
prosperous,6,0,0,0,0,0,0,0,0,0,0,0,0
forget,0,0,0,0,0,0,0,0,0,0,0,11,0
terrible,20,0,0,0,0,0,0,0,0,0,0,0,0
fleet,0,0,0,0,0,0,0,7,0,0,0,0,0
search,0,0,0,0,0,0,0,9,0,0,0,17,0
race,0,0,0,0,0,0,0,2,0,0,0,0,0
ago,0,0,6,0,0,0,0,0,0,0,0,0,0
number,0,0,0,0,0,0,0,4,0,0,0,0,0
unable,8,0,0,0,0,0,0,0,0,0,0,0,0
train,0,0,0,0,0,0,0,0,0,0,0,2,0
well,6,0,9,0,0,0,0,0,0,0,0,0,0
surely,0,0,6,0,0,0,0,0,0,0,0,0,0
cause,0,0,0,0,0,0,0,1,0,0,0,6,0
injury,0,0,0,0,0,0,0,6,0,0,0,0,0
suffering,0,0,0,0,0,0,0,1,0,0,0,0,0
powerful,22,0,0,0,0,0,0,0,0,0,0,0,0
grandfather,0,0,0,0,0,0,0,3,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,0,0,0,69,0
shake,0,0,0,0,0,0,0,0,0,0,0,11,0
head,0,0,0,0,0,0,0,57,0,0,0,1,0
thoughtfully,0,0,5,0,0,0,0,0,0,0,0,0,0
fully,0,0,2,0,0,0,0,0,0,0,0,0,0
understand,0,0,0,0,0,0,0,0,0,0,0,9,0
marvelous,8,0,0,0,0,0,0,0,0,0,0,0,0
confide,0,0,0,0,0,0,0,0,0,0,0,4,0
secret,5,0,0,0,0,0,0,16,0,0,0,0,0
possession,0,0,0,0,0,0,0,6,0,0,0,0,0
guard,0,0,0,0,0,0,0,15,0,0,0,6,0
utmost,1,0,0,0,0,0,0,0,0,0,0,0,0
care,0,0,0,0,0,0,0,7,0,0,0,7,0
keep,0,0,0,0,0,0,0,0,0,0,0,7,0
knowledge,0,0,0,0,0,0,0,5,0,0,0,0,0
existence,0,0,0,0,0,0,0,1,0,0,0,0,0
lest,0,3,0,0,0,0,0,0,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,0,0,10,0
lose,0,0,0,0,0,0,0,0,0,0,0,30,0
decide,0,0,0,0,0,0,0,0,0,0,0,17,0
talisman,0,0,0,0,0,0,0,1,0,0,0,0,0
way,0,0,0,0,0,0,0,69,0,0,0,0,0
room,0,0,0,0,0,0,0,67,0,0,0,0,0
banquet,0,0,0,0,0,0,0,15,0,0,0,0,0
hall,0,0,0,0,0,0,0,12,0,0,0,0,0
stop,0,0,0,0,0,0,0,1,0,0,0,15,0
center,0,0,0,0,0,0,0,6,0,0,0,0,0
stoop,0,0,0,0,0,0,0,0,0,0,0,3,0
touch,0,0,0,0,0,0,0,1,0,0,0,16,0
spring,0,0,0,0,0,0,0,6,0,0,0,12,0
tile,0,0,0,0,0,0,0,4,0,0,0,1,0
floor,0,0,0,0,0,0,0,25,0,0,0,0,0
sink,0,0,0,0,0,0,0,0,0,0,0,4,0
downward,0,0,5,0,0,0,0,0,0,0,0,0,0
reach,0,0,0,0,0,0,0,0,0,0,0,38,0
cavity,0,0,0,0,0,0,0,3,0,0,0,0,0
draw,0,0,0,0,0,0,0,0,0,0,0,11,0
silken,10,0,0,0,0,0,0,0,0,0,0,0,0
bag,0,0,0,0,0,0,0,17,0,0,0,0,0
proceed,0,0,0,0,0,0,0,0,0,0,0,8,0
open,8,2,0,0,0,0,0,0,0,0,0,20,0
show,0,0,0,0,0,0,0,0,0,0,0,9,0
contain,0,0,0,0,0,0,0,0,0,0,0,11,0
blue,6,0,0,0,0,0,0,0,0,0,0,0,0
tint,0,0,0,0,0,0,0,2,0,0,0,0,0
delicate,2,0,0,0,0,0,0,0,0,0,0,0,0
rose,0,0,0,0,0,0,0,1,0,0,0,0,0
pure,4,0,0,0,0,0,0,0,0,0,0,0,0
solemn,6,0,0,0,0,0,0,0,0,0,0,0,0
impressive,2,0,0,0,0,0,0,0,0,0,0,0,0
voice,0,0,0,0,0,0,0,32,0,0,0,0,0
gift,0,0,0,0,0,0,0,4,0,0,0,0,0
ancestor,0,0,0,0,0,0,0,2,0,0,0,0,0
fairy,0,0,0,0,0,0,0,8,0,0,0,0,0
fortune,0,0,0,0,0,0,0,8,0,0,0,0,0
rescue,0,0,0,0,0,0,0,0,0,0,0,11,0
gratitude,0,0,0,0,0,0,0,1,0,0,0,0,0
favor,0,0,0,0,0,0,0,4,0,0,0,2,0
present,7,0,0,0,0,0,0,8,0,0,0,2,0
possess,0,0,0,0,0,0,0,0,0,0,0,7,0
astonishing,1,0,0,0,0,0,0,0,0,0,0,0,0
power,0,0,0,0,0,0,0,44,0,0,0,0,0
owner,0,0,0,0,0,0,0,2,0,0,0,0,0
count,0,0,0,0,0,0,0,0,0,0,0,1,0
fortunate,1,0,0,0,0,0,0,0,0,0,0,0,0
have,0,0,0,0,0,0,0,0,0,0,0,24,0
person,0,0,0,0,0,0,0,16,0,0,0,0,0
strength,0,0,0,0,0,0,0,26,0,0,0,0,0
resist,0,0,0,0,0,0,0,0,0,0,0,3,0
pink,2,0,0,0,0,0,0,0,0,0,0,0,0
glow,0,0,0,0,0,0,0,4,0,0,0,2,0
protect,0,0,0,0,0,0,0,0,0,0,0,26,0
danger,0,0,0,0,0,0,0,21,0,0,0,0,0
threaten,0,0,0,0,0,0,0,0,0,0,0,8,0
source,0,0,0,0,0,0,0,2,0,0,0,0,0
word,0,0,0,0,0,0,0,23,0,0,0,0,0
helpful,1,0,0,0,0,0,0,0,0,0,0,0,0
exclaim,0,0,0,0,0,0,0,0,0,0,0,17,0
prince,0,0,0,0,0,0,0,19,0,0,0,0,0
amazed,7,0,0,0,0,0,0,0,0,0,0,0,0
sound,1,0,0,0,0,0,0,7,0,0,0,4,0
impossible,4,0,0,0,0,0,0,0,0,0,0,0,0
doubt,0,0,1,0,0,0,0,5,0,0,0,3,0
ignorance,0,0,0,0,0,0,0,2,0,0,0,0,0
gravely,0,0,3,0,0,0,0,0,0,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,0,0,13,0
truth,0,0,0,0,0,0,0,5,0,0,0,0,0
hold,0,0,0,0,0,0,0,5,0,0,0,25,0
ear,0,0,0,0,0,0,0,17,0,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,0,0,40,0
distinctly,0,0,1,0,0,0,0,0,0,0,0,0,0
right,16,0,5,0,0,0,0,0,0,0,0,0,0
question,0,0,0,0,0,0,0,8,0,0,0,7,0
fail,0,0,0,0,0,0,0,0,0,0,0,10,0
fill,0,0,0,0,0,0,0,0,0,0,0,24,0
wonder,0,0,0,0,0,0,0,6,0,0,0,10,0
crave,0,0,0,0,0,0,0,0,0,0,0,1,0
pardon,0,0,0,0,0,0,0,2,0,0,0,1,0
dear,17,0,0,0,0,0,1,1,0,0,0,0,0
clearly,0,0,2,0,0,0,0,0,0,0,0,0,0
wisdom,0,0,0,0,0,0,0,6,0,0,0,0,0
resume,0,0,0,0,0,0,0,0,0,0,0,6,0
poor,43,0,0,0,0,0,0,0,0,0,0,0,0
gem,0,0,0,0,0,0,0,3,0,0,0,0,0
monarch,0,0,0,0,0,0,0,6,0,0,0,0,0
believe,0,0,0,0,0,0,0,0,0,0,0,29,0
reply,0,0,0,0,0,0,0,8,0,0,0,45,0
awe,0,0,0,0,0,0,0,1,0,0,0,0,0
answer,0,0,0,0,0,0,0,14,0,0,0,35,0
dare,0,0,0,0,0,0,0,0,0,0,0,15,0
safely,0,0,10,0,0,0,0,0,0,0,0,0,0
recess,0,0,0,0,0,0,0,2,0,0,0,0,0
chance,0,0,0,0,0,0,0,13,0,0,0,1,0
watchman,0,0,0,0,0,0,0,1,0,0,0,0,0
discover,0,0,0,0,0,0,0,0,0,0,0,20,0
invader,0,0,0,0,0,0,0,10,0,0,0,0,0
seize,0,0,0,0,0,0,0,0,0,0,0,15,0
secure,0,0,0,0,0,0,0,0,0,0,0,7,0
powerless,4,0,0,0,0,0,0,0,0,0,0,0,0
magic,15,0,0,0,0,0,0,41,0,0,0,0,0
time,0,0,0,0,0,0,0,99,0,0,0,0,0
harm,0,0,0,0,0,0,0,11,0,0,0,4,0
enable,0,0,0,0,0,0,0,0,0,0,0,8,0
away,0,0,63,0,0,0,0,0,0,0,0,0,0
suspect,0,0,0,0,0,0,0,0,0,0,0,6,0
mermaid,0,0,0,0,0,0,0,1,0,0,0,0,0
proof,1,0,0,0,0,0,0,1,0,0,0,0,0
manage,0,0,0,0,0,0,0,0,0,0,0,11,0
win,0,0,0,0,0,0,0,0,0,0,0,6,0
remark,0,0,0,0,0,0,0,2,0,0,0,6,0
assist,0,0,0,0,0,0,0,0,0,0,0,6,0
declare,0,0,0,0,0,0,0,0,0,0,0,18,0
keeping,0,0,0,0,0,0,0,3,0,0,0,0,0
rightful,1,0,0,0,0,0,0,0,0,0,0,0,0
heritage,0,0,0,0,0,0,0,1,0,0,0,0,0
treasure,0,0,0,0,0,0,0,13,0,0,0,0,0
shall,0,0,0,34,0,0,0,0,0,0,0,0,0
hiding,0,0,0,0,0,0,0,3,0,0,0,0,0
ponder,0,0,0,0,0,0,0,0,0,0,0,1,0
bright,7,0,0,0,0,0,0,0,0,0,0,0,0
sunny,3,0,0,0,0,0,0,0,0,0,0,0,0
morning,0,0,0,0,0,0,0,40,0,0,0,0,0
breeze,0,0,0,0,0,0,0,1,0,0,0,0,0
blow,0,0,0,0,0,0,0,6,0,0,0,4,0
soft,4,0,0,0,0,0,0,0,0,0,0,0,0
sweet,15,0,0,0,0,0,0,0,0,0,0,0,0
wave,0,0,0,0,0,0,0,3,0,0,0,4,0
leaf,0,0,0,0,0,0,0,1,0,0,0,0,0
lade,0,0,0,0,0,0,0,0,0,0,0,1,0
duty,0,0,0,0,0,0,0,7,0,0,0,0,0
run,0,0,0,0,0,0,0,2,0,0,0,45,0
news,0,0,0,0,0,0,0,10,0,0,0,0,0
sore,2,0,0,0,0,0,0,0,0,0,0,0,0
afraid,14,0,0,0,0,0,0,0,0,0,0,0,0
step,0,0,0,0,0,0,0,6,0,0,0,11,0
hidden,2,0,0,0,0,0,0,0,0,0,0,0,0
moment,0,0,0,0,0,0,0,22,0,0,0,0,0
reflect,0,0,0,0,0,0,0,0,0,0,0,2,0
injure,0,0,0,0,0,0,0,0,0,0,0,15,0
curb,0,0,0,0,0,0,0,0,0,0,0,1,0
stranger,0,0,0,0,0,0,0,9,0,0,0,0,0
assemble,0,0,0,0,0,0,0,0,0,0,0,4,0
