word,ADJ,ADP,ADV,NOUN,NUM,VERB,X
guard,0,0,0,1,0,0,0
repair,0,0,0,0,0,2,0
political,5,0,0,0,0,0,0
economic,3,0,0,0,0,0,0
social,3,0,0,0,0,0,0
special,1,0,0,0,0,0,0
industry,0,0,0,1,0,0,0
trade,0,0,0,3,0,0,0
substantial,1,0,0,0,0,0,0
concession,0,0,0,1,0,0,0
merchant,0,0,0,1,0,0,0
artisan,0,0,0,2,0,0,0
old,3,0,0,0,0,0,0
building,0,0,0,1,0,0,0
street,0,0,0,1,0,0,0
aqueduct,0,0,0,2,0,0,0
bridge,0,0,0,2,0,0,0
construct,0,0,0,0,0,2,0
sanitary,1,0,0,0,0,0,0
facility,0,0,0,1,0,0,0
modernize,0,0,0,0,0,1,0
supply,0,0,0,1,0,0,0
inhabitant,0,0,0,2,0,0,0
era,0,0,0,2,0,0,0
charitable,1,0,0,0,0,0,0
foundation,0,0,0,2,0,0,0
generously,0,0,1,0,0,0,0
upkeep,0,0,0,1,0,0,0
bank,0,0,0,1,0,0,0
restoration,0,0,0,1,0,0,0
advocate,0,0,0,0,0,1,0
growth,0,0,0,2,0,0,0
residence,0,0,0,2,0,0,0
intermingling,0,0,0,1,0,0,0
model,0,0,0,1,0,0,0
integrate,0,0,0,0,0,1,0
self,0,0,0,1,0,0,0
community,0,0,0,2,0,0,0
millet,0,0,0,3,0,0,0
function,0,0,0,2,0,0,0
assume,0,0,0,0,0,2,0
class,0,0,0,3,0,0,0
retention,0,0,0,1,0,0,0
law,0,0,0,2,0,0,0
language,0,0,0,2,0,0,0
historian,0,0,0,1,0,0,0
consider,0,0,0,0,0,1,0
broad,0,0,1,0,0,0,0
minded,1,0,0,0,0,0,0
freethinking,1,0,0,0,0,0,0
elevate,0,0,0,0,0,1,0
mathematic,0,0,0,1,0,0,0
astronomy,0,0,0,1,0,0,0
theology,0,0,0,1,0,0,0
high,2,0,1,0,0,0,0
level,0,0,0,1,0,0,0
gather,0,0,0,0,0,1,0
greek,1,0,0,0,0,0,0
scholar,0,0,0,1,0,0,0
collect,0,0,0,0,0,2,0
library,0,0,0,1,0,0,0
erect,0,0,0,0,0,1,0
highly,0,0,2,0,0,0,0
regard,0,0,0,0,0,2,0
college,0,0,0,1,0,0,0
science,0,0,0,1,0,0,0
assemble,0,0,0,0,0,1,0
learn,0,0,0,0,0,2,0
teacher,0,0,0,1,0,0,0
discuss,0,0,0,0,0,1,0
theological,1,0,0,0,0,0,0
problem,0,0,0,2,0,0,0
presence,0,0,0,1,0,0,0
divan,0,0,0,0,0,0,1
collection,0,0,0,1,0,0,0
poem,0,0,0,1,0,0,0
traditional,2,0,0,0,0,0,0
style,0,0,0,3,0,0,0
classical,2,0,0,0,0,0,0
literature,0,0,0,1,0,0,0
develop,0,0,0,0,0,2,0
elite,1,0,0,0,0,0,0
recruit,0,0,0,3,0,0,0
knowledge,0,0,0,1,0,0,0
experience,0,0,0,1,0,0,0
need,0,0,0,1,0,1,0
serve,0,0,0,0,0,2,0
infantry,0,0,0,1,0,0,0
branch,0,0,0,1,0,0,0
corp,0,0,0,3,0,0,0
age,0,0,0,3,0,0,0
usually,0,0,1,0,0,0,0
province,0,0,0,3,0,0,0
member,0,0,0,3,0,0,0
educate,0,0,0,0,0,1,0
separation,0,0,0,2,0,0,0
harsh,2,0,0,0,0,0,0
man,0,0,0,4,0,0,0
strict,1,0,0,0,0,0,0
marry,0,0,0,0,0,1,0
restriction,0,0,0,1,0,0,0
relax,0,0,0,0,0,1,0
respect,0,0,0,0,0,1,0
prowess,0,0,0,1,0,0,0
frequently,0,0,1,0,0,0,0
engineer,0,0,0,1,0,1,0
palace,0,0,0,3,0,0,0
coup,0,0,0,1,0,0,0
formation,0,0,0,1,0,0,0
westernized,1,0,0,0,0,0,0
revolt,0,0,0,1,0,2,0
declare,0,0,0,0,0,1,0
mint,0,0,0,0,0,1,0
rebel,0,0,0,2,0,0,0
execute,0,0,0,0,0,1,0
immediate,2,0,0,0,0,0,0
rest,0,0,0,1,0,0,0
previous,1,0,0,0,0,0,0
cause,0,0,0,1,0,1,0
resolve,0,0,0,0,0,1,0
confiscate,0,0,0,0,0,1,0
father,0,0,0,2,0,0,0
original,1,0,0,0,0,0,0
owner,0,0,0,1,0,0,0
equal,1,0,0,0,0,0,0
taxis,0,0,0,2,0,0,0
obligation,0,0,0,1,0,0,0
economy,0,0,0,1,0,0,0
immigration,0,0,0,1,0,0,0
welcome,0,0,0,0,0,1,0
newcomer,0,0,0,1,0,0,0
expel,0,0,0,0,0,2,0
summer,0,0,0,2,0,0,0
settle,0,0,0,0,0,1,0
particularly,0,0,1,0,0,0,0
present,1,0,0,0,0,1,0
day,0,0,0,1,0,0,0
join,0,0,0,0,0,1,0
live,0,0,0,0,0,1,0
golden,2,0,0,0,0,0,0
last,0,0,0,0,0,1,0
abroad,0,0,1,0,0,0,0
outpost,0,0,0,1,0,0,0
fleet,0,0,0,6,0,0,0
mediterranean,2,0,0,0,0,0,0
naval,6,0,0,0,0,0,0
mystic,2,0,0,1,0,0,0
ritual,0,0,0,1,0,0,0
teaching,0,0,0,1,0,0,0
institution,0,0,0,1,0,0,0
practice,0,0,0,2,0,0,0
orthodox,1,0,0,0,0,0,0
increasingly,0,0,2,0,0,0,0
peaceful,2,0,0,0,0,0,0
nature,0,0,0,2,0,0,0
dethrone,0,0,0,0,0,1,0
favor,0,0,0,1,0,0,0
militant,1,0,0,0,0,0,0
eliminate,0,0,0,0,0,1,0
competition,0,0,0,1,0,0,0
method,0,0,0,1,0,0,0
ruthless,1,0,0,0,0,0,0
brother,0,0,0,3,0,0,0
want,0,0,0,0,0,1,0
raise,0,0,0,0,0,1,0
candidate,0,0,0,1,0,0,0
double,0,0,0,0,0,1,0
size,0,0,0,1,0,0,0
detail,0,0,0,2,0,0,0
acquire,0,0,0,0,0,1,0
cement,0,0,0,0,0,1,0
religion,0,0,0,1,0,0,0
direct,3,0,0,0,0,0,0
rich,2,0,0,0,0,0,0
cultural,1,0,0,0,0,0,0
heritage,0,0,0,1,0,0,0
arab,2,0,0,0,0,0,0
intellectual,0,0,0,1,0,0,0
artist,0,0,0,1,0,0,0
administrator,0,0,0,1,0,0,0
representative,0,0,0,3,0,0,0
symbolic,1,0,0,0,0,0,0
gesture,0,0,0,1,0,0,0
acknowledge,0,0,0,0,0,1,0
benefit,0,0,0,2,0,0,0
middle,1,0,0,0,0,0,0
impediment,0,0,0,1,0,0,0
impel,0,0,0,0,0,1,0
face,0,0,0,0,0,1,0
westward,0,0,1,0,0,0,0
directly,0,0,2,0,0,0,0
discovery,0,0,0,1,0,0,0
spend,0,0,0,0,0,1,0
solidify,0,0,0,0,0,1,0
supremacy,0,0,0,1,0,0,0
long,2,0,1,0,0,0,0
lay,0,0,0,0,0,2,0
important,2,0,0,0,0,0,0
ride,0,0,0,0,0,1,0
horseback,0,0,0,1,0,0,0
engraving,0,0,0,1,0,0,0
panel,0,0,0,1,0,0,0
enviable,1,0,0,0,0,0,0
situation,0,0,0,1,0,0,0
opposition,0,0,0,1,0,0,0
enjoy,0,0,0,0,0,1,0
considerable,2,0,0,0,0,0,0
remnant,0,0,0,1,0,0,0
nobility,0,0,0,1,0,0,0
result,0,0,0,2,0,0,0
interview,0,0,0,0,0,1,0
score,0,0,0,0,0,1,0
victory,0,0,0,2,0,0,0
hungarian,1,0,0,0,0,0,0
stronghold,0,0,0,2,0,0,0
siege,0,0,0,1,0,0,0
withdraw,0,0,0,0,0,2,0
press,0,0,0,1,0,1,0
organized,1,0,0,0,0,0,0
shift,0,0,0,1,0,1,0
sea,0,0,0,2,0,0,0
grand,5,0,0,0,0,0,0
admiral,0,0,0,3,0,0,0
captain,0,0,0,1,0,0,0
pirate,0,0,0,4,0,0,0
ghazi,0,0,0,1,0,0,0
raider,0,0,0,1,0,0,0
expertise,0,0,0,1,0,0,0
african,2,0,0,0,0,0,0
port,0,0,0,1,0,0,0
aptly,0,0,1,0,0,0,0
successful,1,0,0,0,0,0,0
barbary,2,0,0,0,0,0,0
pursuit,0,0,0,1,0,0,0
adorn,0,0,0,0,0,2,0
chief,3,0,0,1,0,0,0
public,2,0,0,0,0,0,0
commission,0,0,0,0,0,1,0
architect,0,0,0,1,0,0,0
magnificent,1,0,0,0,0,0,0
nonruling,1,0,0,0,0,0,0
prosper,0,0,0,0,0,1,0
socially,0,0,1,0,0,0,0
guild,0,0,0,1,0,0,0
association,0,0,0,1,0,0,0
craftspeople,0,0,0,1,0,0,0
offer,0,0,0,0,0,2,0
populace,0,0,0,1,0,0,0
prosperity,0,0,0,1,0,0,0
initiative,0,0,0,1,0,0,0
coastal,1,0,0,0,0,0,0
town,0,0,0,2,0,0,0
village,0,0,0,1,0,0,0
ravage,0,0,0,0,0,1,0
bear,0,0,0,0,0,1,0
island,0,0,0,1,0,0,0
hatred,0,0,0,1,0,0,0
intensify,0,0,0,0,0,1,0
piracy,0,0,0,3,0,0,0
hope,0,0,0,1,0,2,0
emigrant,0,0,0,1,0,0,0
wrest,0,0,0,0,0,1,0
plan,0,0,0,1,0,0,0
lieutenant,0,0,0,1,0,0,0
title,0,0,0,2,0,0,0
fear,0,0,0,0,0,1,0
lose,0,0,0,0,0,2,0
possession,0,0,0,2,0,0,0
homage,0,0,0,1,0,0,0
grant,0,0,0,0,0,1,0
beylerbey,0,0,0,1,0,0,0
send,0,0,0,0,0,2,0
reinforcement,0,0,0,1,0,0,0
able,4,0,0,0,0,0,0
appoint,0,0,0,0,0,1,0
base,0,0,0,1,0,0,0
coast,0,0,0,3,0,0,0
later,0,0,2,0,0,0,0
figure,0,0,0,1,0,0,0
reach,0,0,0,0,0,3,0
increase,0,0,0,0,0,2,0
seed,0,0,0,1,0,0,0
plant,0,0,0,0,0,1,0
factor,0,0,0,0,0,1,0
decrease,0,0,0,0,0,1,0
influence,0,0,0,2,0,0,0
authority,0,0,0,4,0,0,0
have,0,0,0,0,0,1,0
tired,1,0,0,0,0,0,0
duty,0,0,0,1,0,0,0
gradually,0,0,1,0,0,0,0
affair,0,0,0,2,0,0,0
prefer,0,0,0,0,0,2,0
instead,0,0,1,0,0,0,0
privacy,0,0,0,1,0,0,0
harem,0,0,0,3,0,0,0
office,0,0,0,1,0,0,0
vizier,0,0,0,4,0,0,0
second,1,0,0,0,0,0,0
demand,0,0,0,0,0,1,0
obtain,0,0,0,0,0,1,0
absolute,1,0,0,0,0,0,0
obedience,0,0,0,1,0,0,0
official,1,0,0,0,0,0,0
focus,0,0,0,1,0,0,0
ability,0,0,0,2,0,0,0
impose,0,0,0,0,0,1,0
earthenware,0,0,0,1,0,0,0
wall,0,0,0,2,0,0,0
tile,0,0,0,1,0,0,0
use,0,0,0,0,0,2,0
taxable,1,0,0,0,0,0,0
notable,0,0,0,6,0,0,0
transform,0,0,0,0,0,1,0
private,1,0,0,0,0,0,0
estate,0,0,0,1,0,0,0
deprive,0,0,0,0,0,1,0
associate,0,0,0,0,0,1,0
artillery,0,0,0,1,0,0,0
segment,0,0,0,1,0,0,0
exercise,0,0,0,0,0,1,0
arise,0,0,0,0,0,1,0
hand,0,0,0,2,0,0,0
woman,0,0,0,1,0,0,0
grasp,0,0,0,1,0,0,0
officer,0,0,0,1,0,0,0
dominate,0,0,0,0,0,1,0
anarchy,0,0,0,1,0,0,0
slowly,0,0,1,0,0,0,0
fracture,0,0,0,1,0,0,0
separate,1,0,0,0,0,0,0
hostile,2,0,0,0,0,0,0
counter,0,0,0,0,0,1,0
monarchy,0,0,0,1,0,0,0
navy,0,0,0,4,0,0,0
decay,0,0,0,1,0,1,0
combine,0,0,0,0,0,1,0
heir,0,0,0,1,0,0,0
rebuild,0,0,0,0,0,1,0
weak,1,0,0,0,0,0,0
nominal,2,0,0,0,0,0,0
prevent,0,0,0,0,0,2,0
provincial,2,0,0,0,0,0,0
assert,0,0,0,0,0,1,0
complete,1,0,0,0,0,0,0
undertake,0,0,0,0,0,2,0
territorial,1,0,0,0,0,0,0
extent,0,0,0,1,0,0,0
reform,0,0,0,3,0,2,0
seventeenthcentury,1,0,0,0,0,0,0
little,0,0,1,0,0,0,0
deter,0,0,0,0,0,1,0
onset,0,0,0,1,0,0,0
drive,0,0,0,0,0,1,0
retake,0,0,0,0,0,1,0
persistent,1,0,0,0,0,0,0
expose,0,0,0,0,0,1,0
venetian,1,0,0,0,0,0,0
attempt,0,0,0,2,0,1,0
incite,0,0,0,0,0,1,0
non,1,0,0,0,0,0,0
significant,1,0,0,0,0,0,0
enemy,0,0,0,1,0,0,0
shore,0,0,0,1,0,0,0
addition,0,0,0,1,0,0,0
intervene,0,0,0,0,0,1,0
behalf,0,0,0,1,0,0,0
delicate,1,0,0,0,0,0,0
ink,0,0,0,1,0,0,0
watercolor,0,0,0,1,0,0,0
painting,0,0,0,1,0,0,0
tulip,0,0,0,2,0,0,0
eighteenth,2,0,0,0,0,0,0
manifest,0,0,0,0,0,1,0
gradual,1,0,0,0,0,0,0
carve,0,0,0,0,0,1,0
permanent,1,0,0,0,0,0,0
regardless,0,0,1,0,0,0,0
wish,0,0,0,1,0,0,0
basis,0,0,0,1,0,0,0
population,0,0,0,1,0,0,0
corrupt,1,0,0,0,0,0,0
administration,0,0,0,2,0,0,0
faraway,1,0,0,0,0,0,0
contribution,0,0,0,1,0,0,0
imperial,1,0,0,0,0,0,0
treasury,0,0,0,2,0,0,0
weapon,0,0,0,1,0,0,0
tactic,0,0,0,1,0,0,0
corps,0,0,0,1,0,0,0
intact,1,0,0,0,0,0,0
overthrow,0,0,0,0,0,1,0
desperate,1,0,0,0,0,0,0
strait,0,0,0,1,0,0,0
pass,0,0,0,0,0,1,0
rank,0,0,0,0,0,1,0
governor,0,0,0,1,0,0,0
challenge,0,0,0,0,0,1,0
independence,0,0,0,2,0,0,0
intervention,0,0,0,1,0,0,0
back,0,0,0,0,0,1,0
cooperate,0,0,0,0,0,1,0
stop,0,0,0,0,0,1,0
massacre,0,0,0,0,0,1,0
predecessor,0,0,0,1,0,0,0
consolidated,1,0,0,0,0,0,0
interference,0,0,0,1,0,0,0
especially,0,0,2,0,0,0,0
education,0,0,0,1,0,0,0
mid,0,0,0,1,0,0,0
evident,1,0,0,0,0,0,0
hopeless,1,0,0,0,0,0,0
comment,0,0,0,0,0,1,0
sick,2,0,0,0,0,0,0
doorstep,0,0,0,1,0,0,0
interest,0,0,0,1,0,0,0
prop,0,0,0,0,0,1,0
determined,1,0,0,0,0,0,0
block,0,0,0,0,0,1,0
rebellion,0,0,0,1,0,0,0
alarm,0,0,0,0,0,1,0
russian,1,0,0,0,0,0,0
contain,0,0,0,0,0,1,0
treaty,0,0,0,2,0,0,0
limit,0,0,0,0,0,1,0
go,0,0,0,0,0,1,0
dissolution,0,0,0,1,0,0,0
tie,0,0,0,1,0,0,0
german,1,0,0,0,0,0,0
railway,0,0,0,1,0,0,0
link,0,0,0,0,0,1,0
excuse,0,0,0,1,0,0,0
subsequent,1,0,0,0,0,0,0
withdrawal,0,0,0,1,0,0,0
goal,0,0,0,1,0,0,0
photograph,0,0,0,1,0,0,0
inspire,0,0,0,0,0,1,0
