word,ADJ,ADP,ADV,NOUN,NUM,VERB,X
conclude,0,0,0,0,0,6,0
similarly,0,0,1,0,0,0,0
associate,0,0,0,0,0,2,0
hand,0,0,0,1,0,0,0
axis,0,0,0,1,0,0,0
terrace,0,0,0,3,0,0,0
arrow,0,0,0,4,0,0,0
association,0,0,0,1,0,0,0
superbison,0,0,0,3,0,0,0
extinct,4,0,0,0,0,0,0
replace,0,0,0,0,0,1,0
bison,0,0,0,5,0,0,0
fluted,3,0,0,0,0,0,0
tip,0,0,0,2,0,1,0
imbed,0,0,0,0,0,1,0
second,6,0,0,0,0,0,0
stick,0,0,0,0,0,1,0
realize,0,0,0,0,0,1,0
precede,0,0,0,0,0,2,0
style,0,0,0,1,0,0,0
burial,0,0,0,5,0,0,0
able,7,0,0,0,0,0,0
arrange,0,0,0,0,0,2,0
compare,0,0,0,0,0,3,0
seriation,0,0,0,1,0,0,0
judge,0,0,0,0,0,1,0
fluorine,0,0,0,4,0,0,0
content,0,0,0,2,0,0,0
prove,0,0,0,0,0,3,0
pelvi,0,0,0,1,0,0,0
mammoth,2,0,0,0,0,0,0
proportion,0,0,0,1,0,0,0
amount,0,0,0,3,0,0,0
pelvis,0,0,0,1,0,0,0
accurate,5,0,0,0,0,0,0
misleading,1,0,0,0,0,0,0
definite,1,0,0,0,0,0,0
age,0,0,0,5,0,0,0
apply,0,0,0,0,0,4,0
correctly,0,0,1,0,0,0,0
highly,0,0,1,0,0,0,0
coin,0,0,0,1,0,0,0
deposit,0,0,0,0,0,2,0
lake,0,0,0,4,0,0,0
glacier,0,0,0,3,0,0,0
sink,0,0,0,0,0,10,0
speed,0,0,0,2,0,0,0
noticeable,1,0,0,0,0,0,0
varve,0,0,0,5,0,0,0
swedish,1,0,0,0,0,0,0
nearby,3,0,0,0,0,0,0
rate,0,0,0,1,0,0,0
distinct,1,0,0,0,0,0,0
researcher,0,0,0,5,0,0,0
dendrochronology,0,0,0,1,0,0,0
tree,0,0,0,2,0,0,0
count,0,0,0,0,0,1,0
annual,1,0,0,0,0,0,0
ring,0,0,0,3,0,0,0
purpose,0,0,0,2,0,0,0
american,9,0,0,0,0,0,0
astronomer,0,0,0,3,0,0,0
wooden,2,0,0,0,0,0,0
width,0,0,0,1,0,0,0
sample,0,0,0,6,0,0,0
patina,0,0,0,1,0,0,0
residue,0,0,0,1,0,0,0
greatly,0,0,2,0,0,0,0
improve,0,0,0,0,0,1,0
valuable,3,0,0,0,0,0,0
radioactive,2,0,0,0,0,0,0
carbon,0,0,0,10,0,0,0
contain,0,0,0,0,0,7,0
death,0,0,0,1,0,0,0
decay,0,0,0,0,0,1,0
stable,1,0,0,0,0,0,0
wood,0,0,0,3,0,0,0
ash,0,0,0,1,0,0,0
archaeoastronomy,0,0,0,5,0,0,0
astronomy,0,0,0,4,0,0,0
astro,0,0,0,1,0,0,0
role,0,0,0,2,0,0,0
astronomical,4,0,0,0,0,0,0
phenomenon,0,0,0,1,0,0,0
play,0,0,0,0,0,1,0
discipline,0,0,0,2,0,0,0
mythology,0,0,0,2,0,0,0
folklore,0,0,0,1,0,0,0
paleography,0,0,0,1,0,0,0
ethnology,0,0,0,2,0,0,0
scholarship,0,0,0,1,0,0,0
biology,0,0,0,2,0,0,0
botany,0,0,0,1,0,0,0
geochemistry,0,0,0,1,0,0,0
nuclear,3,0,0,0,0,0,0
physics,0,0,0,2,0,0,0
applied,1,0,0,0,0,0,0
origin,0,0,0,4,0,0,0
navigation,0,0,0,1,0,0,0
alignment,0,0,0,4,0,0,0
egyptian,1,0,0,0,0,0,0
mayan,6,0,0,0,0,0,0
constellation,0,0,0,1,0,0,0
recognize,0,0,0,0,0,1,0
gain,0,0,0,0,0,3,0
popularity,0,0,0,1,0,0,0
lunar,1,0,0,0,0,0,0
scottish,1,0,0,0,0,0,0
geometry,0,0,0,1,0,0,0
english,3,0,0,0,0,0,0
circle,0,0,0,1,0,0,0
preliterate,1,0,0,0,0,0,0
megalith,1,0,0,0,0,0,0
suggest,0,0,0,0,0,3,0
builder,0,0,0,2,0,0,0
sun,0,0,0,2,0,0,0
season,0,0,0,1,0,0,0
postliterate,1,0,0,0,0,0,0
observation,0,0,0,1,0,0,0
southernmost,1,0,0,0,0,0,0
rise,0,0,0,1,0,1,0
conjunction,0,0,0,1,0,0,0
glyph,0,0,0,1,0,0,0
adorn,0,0,0,0,0,1,0
insight,0,0,0,1,0,0,0
world,0,0,0,8,0,0,0
view,0,0,0,2,0,0,0
element,0,0,0,1,0,0,0
potassium,0,0,0,1,0,0,0
argon,0,0,0,1,0,0,0
related,1,0,0,0,0,0,0
fission,0,0,0,1,0,0,0
track,0,0,0,2,0,0,0
unlimited,1,0,0,0,0,0,0
thermoluminescence,0,0,0,1,0,0,0
fire,0,0,0,0,0,2,0
half,0,0,0,5,0,0,0
task,0,0,0,2,0,0,0
level,0,0,0,6,0,0,0
consist,0,0,0,0,0,1,0
subsistence,0,0,0,3,0,0,0
adapt,0,0,0,0,0,1,0
social,5,0,0,0,0,0,0
ethos,0,0,0,2,0,0,0
guide,0,0,0,0,0,1,0
belief,0,0,0,4,0,0,0
start,0,0,0,0,0,2,0
coprology,0,0,0,1,0,0,0
fossilized,1,0,0,0,0,0,0
fece,0,0,0,1,0,0,0
nitrogen,0,0,0,1,0,0,0
diet,0,0,0,1,0,0,0
butcher,0,0,0,1,0,0,0
knife,0,0,0,1,0,0,0
grind,0,0,0,0,0,1,0
prepare,0,0,0,0,0,2,0
flint,0,0,0,2,0,0,0
knapper,0,0,0,1,0,0,0
instance,0,0,0,1,0,0,0
reasoning,0,0,0,1,0,0,0
interpretation,0,0,0,2,0,0,0
ethnographic,1,0,0,0,0,0,0
analogy,0,0,0,1,0,0,0
attempt,0,0,0,0,0,2,0
gather,0,0,0,0,0,1,0
ethnographer,0,0,0,1,0,0,0
anthropologist,0,0,0,5,0,0,0
historian,0,0,0,5,0,0,0
hint,0,0,0,1,0,0,0
specialized,1,0,0,0,0,0,0
concentrate,0,0,0,0,0,1,0
craft,0,0,0,1,0,0,0
specialist,0,0,0,1,0,0,0
axe,0,0,0,1,0,0,0
blade,0,0,0,1,0,0,0
teach,0,0,0,0,0,2,0
lot,0,0,0,1,0,0,0
get,0,0,0,0,0,1,0
statue,0,0,0,3,0,0,0
warrior,0,0,0,4,0,0,0
value,0,0,0,2,0,0,0
difficult,2,0,0,0,0,0,0
item,0,0,0,3,0,0,0
appear,0,0,0,0,0,2,0
supernatural,1,0,0,0,0,0,0
ceremony,0,0,0,1,0,0,0
goal,0,0,0,3,0,0,0
disseminate,0,0,0,0,0,1,0
magazine,0,0,0,1,0,0,0
publication,0,0,0,3,0,0,0
reflect,0,0,0,0,0,2,0
objective,0,0,0,3,0,0,0
mark,0,0,0,0,0,1,0
name,0,0,0,1,0,1,0
define,0,0,0,0,0,2,0
scholarly,1,0,0,0,0,0,0
landmark,0,0,0,1,0,0,0
removal,0,0,0,1,0,0,0
acquisition,0,0,0,1,0,0,0
diplomat,0,0,0,1,0,0,0
collector,0,0,0,1,0,0,0
earl,0,0,0,2,0,0,0
arouse,0,0,0,0,0,1,0
violent,1,0,0,0,0,0,0
controversy,0,0,0,1,0,0,0
denounce,0,0,0,0,0,1,0
vandal,0,0,0,1,0,0,0
collection,0,0,0,2,0,0,0
move,0,0,0,0,0,1,0
curator,0,0,0,2,0,0,0
assist,0,0,0,0,0,1,0
subsequent,1,0,0,0,0,0,0
french,7,0,0,0,0,0,0
draw,0,0,0,0,0,2,0
attention,0,0,0,1,0,0,0
previously,0,0,2,0,0,0,0
think,0,0,0,0,0,2,0
responsible,1,0,0,0,0,0,0
milestone,0,0,0,2,0,0,0
capital,0,0,0,5,0,0,0
populous,1,0,0,0,0,0,0
assyrian,3,0,0,0,0,0,0
hundred,0,0,0,3,0,0,0
significant,3,0,0,0,0,0,0
artwork,0,0,0,1,0,0,0
cuneiform,2,0,0,0,0,0,0
tablet,0,0,0,1,0,0,0
state,0,0,0,1,0,2,0
archive,0,0,0,1,0,0,0
babylonian,2,0,0,0,0,0,0
translation,0,0,0,3,0,0,0
scholar,0,0,0,2,0,0,0
key,0,0,0,1,0,0,0
decipher,0,0,0,0,0,1,0
respectively,0,0,1,0,0,0,0
mapping,0,0,0,1,0,0,0
welcome,0,0,0,0,0,1,0
theory,0,0,0,4,0,0,0
undergo,0,0,0,0,0,2,0
momentous,1,0,0,0,0,0,0
represent,0,0,0,0,0,1,0
characterize,0,0,0,0,0,1,0
rudimentary,1,0,0,0,0,0,0
chip,0,0,0,0,0,1,0
refine,0,0,0,0,0,1,0
concept,0,0,0,1,0,0,0
subdivide,0,0,0,0,0,1,0
sub,0,0,0,1,0,0,0
ancestor,0,0,0,1,0,0,0
man,0,0,0,6,0,0,0
neanderthal,1,0,0,0,0,0,0
magnificent,3,0,0,0,0,0,0
paleolithic,3,0,0,0,0,0,0
cavern,0,0,0,1,0,0,0
species,0,0,0,2,0,0,0
erectus,0,0,0,0,0,0,1
inspire,0,0,0,0,0,1,0
immediate,1,0,0,0,0,0,0
mysterious,1,0,0,0,0,0,0
german,1,0,0,0,0,0,0
conduct,0,0,0,0,0,4,0
spend,0,0,0,0,0,1,0
splendid,1,0,0,0,0,0,0
sophisticated,4,0,0,0,0,0,0
historic,2,0,0,0,0,0,0
flow,0,0,0,0,0,1,0
dominate,0,0,0,0,0,3,0
genetic,1,0,0,0,0,0,0
difference,0,0,0,2,0,0,0
circumstance,0,0,0,1,0,0,0
practice,0,0,0,2,0,0,0
colleague,0,0,0,1,0,0,0
notable,2,0,0,0,0,0,0
contribution,0,0,0,1,0,0,0
agrarian,1,0,0,0,0,0,0
community,0,0,0,1,0,0,0
contemporary,1,0,0,0,0,0,0
tribal,1,0,0,0,0,0,0
hill,0,0,0,1,0,0,0
serve,0,0,0,0,0,4,0
join,0,0,0,0,0,3,0
faculty,0,0,0,1,0,0,0
remembered,1,0,0,0,0,0,0
seven,0,0,0,0,1,0,0
die,0,0,0,0,0,1,0
direction,0,0,0,1,0,0,0
school,0,0,0,1,0,0,0
alongside,0,1,0,0,0,0,0
firmly,0,0,1,0,0,0,0
danish,1,0,0,0,0,0,0
mesolithic,2,0,0,0,0,0,0
neolithic,3,0,0,0,0,0,0
european,3,0,0,0,0,0,0
era,0,0,0,1,0,0,0
expedition,0,0,0,2,0,0,0
sumerian,1,0,0,0,0,0,0
head,0,0,0,1,0,1,0
unlooted,1,0,0,0,0,0,0
folsom,1,0,0,0,0,0,0
undertake,0,0,0,0,0,1,0
depression,0,0,0,1,0,0,0
ironic,1,0,0,0,0,0,0
single,1,0,0,0,0,0,0
citizen,0,0,0,1,0,0,0
sponsor,0,0,0,0,0,3,0
rescue,0,0,0,0,0,1,0
save,0,0,0,0,0,2,0
continue,0,0,0,0,0,6,0
investigation,0,0,0,1,0,0,0
open,1,0,0,0,0,1,0
corn,0,0,0,1,0,0,0
agriculture,0,0,0,1,0,0,0
basis,0,0,0,1,0,0,0
meso,1,0,0,0,0,0,0
close,0,0,1,0,0,0,0
heel,0,0,0,1,0,0,0
achievement,0,0,0,1,0,0,0
considerably,0,0,1,0,0,0,0
flourish,0,0,0,0,0,1,0
worldwide,1,0,1,0,0,0,0
reduced,1,0,0,0,0,0,0
scale,0,0,0,1,0,0,0
deciphering,0,0,0,1,0,0,0
mycenaean,1,0,0,0,0,0,0
technological,4,0,0,0,0,0,0
improvement,0,0,0,2,0,0,0
metal,0,0,0,4,0,0,0
effort,0,0,0,2,0,0,0
pressing,1,0,0,0,0,0,0
challenge,0,0,0,1,0,0,0
prevent,0,0,0,0,0,1,0
destruction,0,0,0,2,0,0,0
loss,0,0,0,1,0,0,0
cooperation,0,0,0,1,0,0,0
governmental,1,0,0,0,0,0,0
authority,0,0,0,1,0,0,0
hope,0,0,0,0,0,2,0
stop,0,0,0,0,0,1,0
recent,2,0,0,0,0,0,0
trend,0,0,0,2,0,0,0
deal,0,0,0,0,0,1,0
reliance,0,0,0,1,0,0,0
tendency,0,0,0,1,0,0,0
affect,0,0,0,0,0,2,0
establishment,0,0,0,1,0,0,0
management,0,0,0,1,0,0,0
possible,2,0,0,0,0,0,0
sensational,1,0,0,0,0,0,0
skeleton,0,0,0,1,0,0,0
regard,0,0,0,0,0,1,0
belong,0,0,0,0,0,1,0
humanlike,1,0,0,0,0,0,0
father,0,0,0,1,0,0,0
northern,3,0,0,0,0,0,0
center,0,0,0,1,0,0,0
unearthing,0,0,0,1,0,0,0
inhabit,0,0,0,0,0,4,0
virtually,0,0,1,0,0,0,0
intact,3,0,0,0,0,0,0
body,0,0,0,5,0,0,0
preserved,2,0,0,0,0,0,0
skin,0,0,0,2,0,0,0
internal,2,0,0,0,0,0,0
organ,0,0,0,2,0,0,0
fingernail,0,0,0,2,0,0,0
clothe,0,0,0,2,0,0,0
shoe,0,0,0,2,0,0,0
dub,0,0,0,0,0,2,0
announce,0,0,0,0,0,5,0
birth,0,0,0,1,0,0,0
chamber,0,0,0,1,0,0,0
founder,0,0,0,1,0,0,0
southwestern,1,0,0,0,0,0,0
southwest,0,0,1,0,0,0,0
nepalese,1,0,0,0,0,0,0
settle,0,0,0,0,0,2,0
international,2,0,0,0,0,0,0
debate,0,0,0,1,0,0,0
russian,1,0,0,0,0,0,0
lengthy,1,0,0,0,0,0,0
westernmost,1,0,0,0,0,0,0
border,0,0,0,1,0,0,0
surprising,1,0,0,0,0,0,0
female,2,0,0,1,0,0,0
woman,0,0,0,5,0,0,0
dagger,0,0,0,2,0,0,0
bow,0,0,0,1,0,0,0
lead,0,0,0,1,0,10,0
conclusion,0,0,0,1,0,0,0
member,0,0,0,1,0,0,0
sauromatian,1,0,0,0,0,0,0
nomadic,1,0,0,0,0,0,0
tribe,0,0,0,1,0,0,0
provocative,1,0,0,0,0,0,0
grave,0,0,0,1,0,0,0
bowlegged,1,0,0,0,0,0,0
quiver,0,0,0,1,0,0,0
bowed,1,0,0,0,0,0,0
leg,0,0,0,1,0,0,0
armament,0,0,0,1,0,0,0
train,0,0,0,0,0,1,0
horseback,0,0,0,1,0,0,0
riding,0,0,0,1,0,0,0
archery,0,0,0,1,0,0,0
skilled,1,0,0,0,0,0,0
mount,0,0,0,0,0,1,0
warfare,0,0,0,1,0,0,0
observer,0,0,0,1,0,0,0
mythical,1,0,0,0,0,0,0
powerful,1,0,0,0,0,0,0
connection,0,0,0,1,0,0,0
entomb,0,0,0,0,0,1,0
legendary,2,0,0,0,0,0,0
largely,0,0,4,0,0,0,0
speculative,1,0,0,0,0,0,0
final,1,0,0,0,0,0,0
rest,0,0,0,0,0,4,0
notorious,2,0,0,0,0,0,0
sea,0,0,0,12,0,0,0
vessel,0,0,0,14,0,0,0
mystery,0,0,0,2,0,0,0
fleet,0,0,0,1,0,0,0
flagship,0,0,0,1,0,0,0
infamous,2,0,0,0,0,0,0
pirate,0,0,0,3,0,0,0
coast,0,0,0,5,0,0,0
colony,0,0,0,2,0,0,0
popularly,0,0,1,0,0,0,0
escape,0,0,0,0,0,1,0
legend,0,0,0,1,0,0,0
vast,1,0,0,0,0,0,0
plunder,0,0,0,0,0,1,0
eastern,2,0,0,0,0,0,0
seaboard,0,0,0,1,0,0,0
whereabout,0,0,0,1,0,0,0
rumor,0,0,0,0,0,1,0
unknown,3,0,0,0,0,0,0
hull,0,0,0,7,0,0,0
apparently,0,0,2,0,0,0,0
near,0,4,0,0,0,0,0
little,1,0,0,0,0,0,0
undetermined,1,0,0,0,0,0,0
clutter,0,0,0,1,0,0,0
ocean,0,0,0,9,0,0,0
sinking,0,0,0,2,0,0,0
literally,0,0,1,0,0,0,0
vicinity,0,0,0,1,0,0,0
suspect,0,0,0,0,0,1,0
resting,0,0,0,1,0,0,0
consult,0,0,0,0,0,1,0
rare,1,0,0,0,0,0,0
chronicle,0,0,0,0,0,1,0
run,0,0,0,0,0,1,0
ashore,0,0,1,0,0,0,0
enter,0,0,0,0,0,1,0
inlet,0,0,0,1,0,0,0
detect,0,0,0,0,0,4,0
cannon,0,0,0,4,0,0,0
special,1,0,0,0,0,0,0
searching,0,0,0,1,0,0,0
consistent,1,0,0,0,0,0,0
diver,0,0,0,1,0,0,0
salvage,0,0,0,0,0,1,0
bell,0,0,0,2,0,0,0
likely,1,0,1,0,0,0,0
inscribe,0,0,0,0,0,1,0
eventually,0,0,2,0,0,0,0
confirm,0,0,0,0,0,2,0
glass,0,0,0,2,0,0,0
bottle,0,0,0,1,0,0,0
fragment,0,0,0,2,0,0,0
utensil,0,0,0,1,0,0,0
anchor,0,0,0,1,0,0,0
shot,0,0,0,1,0,0,0
retrieve,0,0,0,0,0,2,0
weigh,0,0,0,0,0,1,0
ton,0,0,0,2,0,0,0
metric,1,0,0,0,0,0,0
nautical,1,0,0,0,0,0,0
internationally,0,0,1,0,0,0,0
renowned,1,0,0,0,0,0,0
headline,0,0,0,1,0,0,0
liner,0,0,0,3,0,0,0
extraordinary,2,0,0,0,0,0,0
travel,0,0,0,0,0,2,0
submarine,0,0,0,3,0,0,0
loan,0,0,0,1,0,0,0
wreck,0,0,0,3,0,0,0
relic,0,0,0,1,0,0,0
estimate,0,0,0,0,0,3,0
originate,0,0,0,0,0,1,0
imperial,1,0,0,0,0,0,0
power,0,0,0,2,0,0,0
shipping,0,0,0,3,0,0,0
route,0,0,0,4,0,0,0
roman,7,0,0,0,0,0,0
cargo,0,0,0,2,0,0,0
beginning,0,0,0,2,0,0,0
laud,0,0,0,0,0,1,0
priceless,1,0,0,0,0,0,0
unanimously,0,0,1,0,0,0,0
praise,0,0,0,0,0,1,0
redefine,0,0,0,0,0,1,0
perception,0,0,0,1,0,0,0
biologist,0,0,0,1,0,0,0
innovative,1,0,0,0,0,0,0
southern,2,0,0,0,0,0,0
african,1,0,0,0,0,0,0
overseas,2,0,0,0,0,0,0
artery,0,0,0,1,0,0,0
empire,0,0,0,5,0,0,0
doubt,0,0,0,0,0,1,0
seafaring,0,0,0,2,0,0,0
acumen,0,0,0,1,0,0,0
trading,0,0,0,6,0,0,0
instinct,0,0,0,1,0,0,0
contrary,0,0,0,1,0,0,0
renowne,0,0,0,0,0,1,0
far,0,0,2,0,0,0,0
flung,1,0,0,0,0,0,0
confine,0,0,0,0,0,1,0
coastal,1,0,0,0,0,0,0
advent,0,0,0,1,0,0,0
navigational,1,0,0,0,0,0,0
compass,0,0,0,1,0,0,0
allow,0,0,0,0,0,4,0
seaman,0,0,0,1,0,0,0
venture,0,0,0,0,0,1,0
safety,0,0,0,1,0,0,0
shore,0,0,0,1,0,0,0
untested,1,0,0,0,0,0,0
unchallenged,1,0,0,0,0,0,0
crude,1,0,0,0,0,0,0
hardly,0,0,1,0,0,0,0
average,2,0,0,0,0,0,0
radical,1,0,0,0,0,0,0
alteration,0,0,0,1,0,0,0
conception,0,0,0,2,0,0,0
robotic,4,0,0,0,0,0,0
remnant,0,0,0,1,0,0,0
amphora,0,0,0,2,0,0,0
container,0,0,0,1,0,0,0
down,0,0,0,0,0,2,0
transport,0,0,0,0,0,1,0
carthaginian,2,0,0,0,0,0,0
land,0,0,0,5,0,0,0
sicilian,1,0,0,0,0,0,0
intention,0,0,0,1,0,0,0
investigate,0,0,0,0,0,1,0
control,0,0,0,1,0,1,0
prompt,0,0,0,0,0,1,0
sight,0,0,0,1,0,0,0
stretch,0,0,0,1,0,0,0
northwest,0,0,1,1,0,0,0
dangerous,1,0,0,0,0,0,0
borrow,0,0,0,0,0,1,0
sonar,0,0,0,3,0,0,0
ultimately,0,0,1,0,0,0,0
trail,0,0,0,1,0,0,0
debris,0,0,0,1,0,0,0
wreckage,0,0,0,2,0,0,0
speculation,0,0,0,2,0,0,0
seafare,0,0,0,0,0,1,0
ability,0,0,0,1,0,0,0
trader,0,0,0,1,0,0,0
roughly,0,0,1,0,0,0,0
decomposition,0,0,0,1,0,0,0
embed,0,0,0,0,0,1,0
fill,0,0,0,0,0,1,0
wealth,0,0,0,1,0,0,0
kitchenware,0,0,0,1,0,0,0
perishable,1,0,0,0,0,0,0
wine,0,0,0,1,0,0,0
oil,0,0,0,1,0,0,0
foreign,1,0,0,0,0,0,0
inside,0,1,0,0,0,0,0
arguably,0,0,1,0,0,0,0
bulky,1,0,0,0,0,0,0
slab,0,0,0,1,0,0,0
granite,0,0,0,2,0,0,0
column,0,0,0,2,0,0,0
bind,0,0,0,0,0,1,0
neighbor,0,0,0,0,0,1,0
enclose,0,0,0,0,0,1,0
speculate,0,0,0,0,0,1,0
prefabricated,1,0,0,0,0,0,0
construct,0,0,0,0,0,3,0
destination,0,0,0,1,0,0,0
magnitude,0,0,0,1,0,0,0
justified,1,0,0,0,0,0,0
optimistic,1,0,0,0,0,0,0
newfound,2,0,0,0,0,0,0
surveying,0,0,0,1,0,0,0
revolutionize,0,0,0,0,0,3,0
new,6,0,0,0,0,0,0
tremendous,1,0,0,0,0,0,0
antiquity,0,0,0,1,0,0,0
rewrite,0,0,0,0,0,1,0
economic,1,0,0,0,0,0,0
morning,0,0,0,1,0,0,0
slowly,0,0,2,0,0,0,0
cruise,0,0,0,0,0,1,0
dark,1,0,0,0,0,0,0
swell,0,0,0,1,0,0,0
tether,0,0,0,0,0,1,0
thick,3,0,0,0,0,0,0
steel,0,0,0,1,0,0,0
cable,0,0,0,1,0,0,0
skim,0,0,0,0,0,1,0
icy,1,0,0,0,0,0,0
darkness,0,0,0,1,0,0,0
submersible,2,0,0,2,0,0,0
robot,0,0,0,1,0,0,0
sled,0,0,0,2,0,0,0
christen,0,0,0,0,0,1,0
suddenly,0,0,1,0,0,0,0
glare,0,0,0,1,0,0,0
searchlight,0,0,0,1,0,0,0
send,0,0,0,0,0,1,0
aboard,0,1,0,0,0,0,0
image,0,0,0,2,0,0,0
shipwreck,0,0,0,1,0,0,0
upright,1,0,1,0,0,0,0
edge,0,0,0,1,0,0,0
canyon,0,0,0,1,0,0,0
shorn,0,0,0,0,0,1,0
stern,0,0,0,1,0,0,0
smokestack,0,0,0,1,0,0,0
charge,0,0,0,1,0,0,0
ideal,1,0,0,0,0,0,0
tow,0,0,0,0,0,1,0
unmanned,1,0,0,0,0,0,0
equip,0,0,0,0,0,1,0
scan,0,0,0,0,0,1,0
comb,0,0,0,0,0,1,0
disaster,0,0,0,1,0,0,0
picture,0,0,0,1,0,0,0
rivet,0,0,0,0,0,1,0
cylinder,0,0,0,1,0,0,0
boiler,0,0,0,1,0,0,0
snap,0,0,0,0,0,1,0
photo,0,0,0,1,0,0,0
mission,0,0,0,2,0,0,0
return,0,0,0,0,0,1,0
home,0,0,1,0,0,0,0
acclaim,0,0,0,1,0,0,0
liaison,0,0,0,1,0,0,0
officer,0,0,0,1,0,0,0
civilian,1,0,0,0,0,0,0
later,0,0,1,0,0,0,0
dive,0,0,0,0,0,1,0
hydrothermal,1,0,0,0,0,0,0
vent,0,0,0,1,0,0,0
cambodian,2,0,0,0,0,0,0
jungle,0,0,0,3,0,0,0
newly,0,0,2,0,0,0,0
predate,0,0,0,0,0,1,0
shuttle,0,0,0,1,0,0,0
coordination,0,0,0,1,0,0,0
expert,0,0,0,2,0,0,0
densely,0,0,2,0,0,0,0
vegetate,0,0,0,0,0,1,0
microwave,0,0,0,1,0,0,0
radar,0,0,0,3,0,0,0
imaging,0,0,0,1,0,0,0
foliage,0,0,0,1,0,0,0
guerrilla,0,0,0,1,0,0,0
army,0,0,0,1,0,0,0
profoundly,0,0,1,0,0,0,0
span,0,0,0,0,0,1,0
mysteriously,0,0,1,0,0,0,0
abandon,0,0,0,0,0,1,0
encroach,0,0,0,0,0,1,0
carpet,0,0,0,1,0,0,0
vegetation,0,0,0,2,0,0,0
familiar,1,0,0,0,0,0,0
claim,0,0,0,0,0,1,0
massive,2,0,0,0,0,0,0
account,0,0,0,1,0,0,0
regularly,0,0,1,0,0,0,0
unlock,0,0,0,0,0,1,0
secret,0,0,0,1,0,0,0
monument,0,0,0,4,0,0,0
circular,4,0,0,0,0,0,0
earthen,1,0,0,0,0,0,0
embankment,0,0,0,1,0,0,0
significance,0,0,0,1,0,0,0
worship,0,0,0,2,0,0,0
offer,0,0,0,0,0,1,0
enormous,1,0,0,0,0,0,0
clock,0,0,0,1,0,0,0
predict,0,0,0,0,0,1,0
eclipse,0,0,0,1,0,0,0
sky,0,0,0,1,0,0,0
reason,0,0,0,1,0,0,0
notion,0,0,0,1,0,0,0
caste,0,0,0,1,0,0,0
celtic,1,0,0,0,0,0,0
priest,0,0,0,1,0,0,0
reach,0,0,0,0,0,1,0
loop,0,0,0,1,0,0,0
pit,0,0,0,1,0,0,0
post,0,0,0,1,0,0,0
freestanding,1,0,0,0,0,0,0
comparable,1,0,0,0,0,0,0
continual,1,0,0,0,0,0,0
computing,0,0,0,2,0,0,0
ease,0,0,0,1,0,0,0
storage,0,0,0,1,0,0,0
retrieval,0,0,0,1,0,0,0
manipulation,0,0,0,1,0,0,0
potential,1,0,0,0,0,0,0
lidar,0,0,0,3,0,0,0
light,0,0,0,4,0,0,0
detection,0,0,0,1,0,0,0
ranging,0,0,0,1,0,0,0
accurately,0,0,1,0,0,0,0
topography,0,0,0,2,0,0,0
sense,0,0,0,0,0,1,0
equipment,0,0,0,1,0,0,0
shoot,0,0,0,0,0,1,0
laser,0,0,0,1,0,0,0
beam,0,0,0,1,0,0,0
compute,0,0,0,0,0,1,0
distance,0,0,0,1,0,0,0
generate,0,0,0,0,0,1,0
detailed,1,0,0,0,0,0,0
dimensional,1,0,0,0,0,0,0
model,0,0,0,1,0,0,0
quickly,0,0,1,0,0,0,0
clearly,0,0,1,0,0,0,0
bush,0,0,0,1,0,0,0
standard,1,0,0,0,0,0,0
mass,0,0,0,2,0,0,0
gram,0,0,0,1,0,0,0
ounce,0,0,0,1,0,0,0
convert,0,0,0,0,0,1,0
conversion,0,0,0,1,0,0,0
severely,0,0,1,0,0,0,0
damage,0,0,0,0,0,1,0
accelerator,0,0,0,1,0,0,0
spectrometry,0,0,0,1,0,0,0
efficient,1,0,0,0,0,0,0
harm,0,0,0,0,0,1,0
extremely,0,0,1,0,0,0,0
thousandth,0,0,0,1,0,0,0
necessary,1,0,0,0,0,0,0
primary,1,0,0,0,0,0,0
inorganic,1,0,0,0,0,0,0
optically,0,0,1,0,0,0,0
stimulate,0,0,0,0,0,1,0
luminescence,0,0,0,1,0,0,0
trap,0,0,0,0,0,1,0
crystalline,1,0,0,0,0,0,0
mineral,0,0,0,2,0,0,0
quartz,0,0,0,2,0,0,0
grain,0,0,0,2,0,0,0
sand,0,0,0,1,0,0,0
illuminate,0,0,0,0,0,1,0
tiny,2,0,0,0,0,0,0
turn,0,0,0,1,0,0,0
emit,0,0,0,0,0,1,0
accumulation,0,0,0,1,0,0,0
kiln,0,0,0,1,0,0,0
application,0,0,0,2,0,0,0
paleo,1,0,0,0,0,0,0
siltstone,0,0,0,1,0,0,0
manufacturing,0,0,0,1,0,0,0
ice,0,0,0,1,0,0,0
retreat,0,0,0,0,0,1,0
multidisciplinary,1,0,0,0,0,0,0
mathematic,0,0,0,1,0,0,0
electronic,1,0,0,0,0,0,0
deeply,0,0,1,0,0,0,0
phase,0,0,0,1,0,0,0
mankind,0,0,0,1,0,0,0
male,0,0,0,1,0,0,0
llama,0,0,0,1,0,0,0
gold,0,0,0,1,0,0,0
continually,0,0,1,0,0,0,0
fascinate,0,0,0,0,0,1,0
