word,ADJ,ADP,ADV,NOUN,NUM,VERB,X
avoid,0,0,0,0,0,6,0
odor,0,0,0,5,0,0,0
exercise,0,0,0,7,0,1,0
help,0,0,0,3,0,23,0
common,5,0,0,0,0,0,0
remove,0,0,0,0,0,1,0
shaving,0,0,0,3,0,0,0
quick,3,0,0,0,0,0,0
cheap,1,0,0,0,0,0,0
coarsen,0,0,0,0,0,1,0
prickly,1,0,0,0,0,0,0
waxing,0,0,0,1,0,0,0
option,0,0,0,1,0,0,0
painful,2,0,0,0,0,0,0
take,0,0,0,0,0,7,0
gel,0,0,0,3,0,0,0
cream,0,0,0,4,0,0,0
dissolve,0,0,0,0,0,2,0
leave,0,0,0,0,0,1,0
smooth,2,0,0,0,0,0,0
easy,2,0,0,0,0,0,0
method,0,0,0,1,0,0,0
removal,0,0,0,1,0,0,0
worry,0,0,0,1,0,12,0
slowly,0,0,1,0,0,0,0
class,0,0,0,1,0,0,0
wear,0,0,0,0,0,4,0
bra,0,0,0,2,0,0,0
totally,0,0,1,0,0,0,0
flat,2,0,0,0,0,0,0
good,6,0,0,0,0,0,0
think,0,0,0,0,0,15,0
cosmetic,1,0,0,0,0,0,0
surgery,0,0,0,1,0,0,0
size,0,0,0,15,0,0,0
love,0,0,0,2,0,2,0
sport,0,0,0,1,0,0,0
hear,0,0,0,0,0,2,0
woman,0,0,0,7,0,0,0
slightly,0,0,2,0,0,0,0
large,4,0,0,0,0,0,0
chested,1,0,0,0,0,0,0
late,3,0,0,0,0,0,0
developer,0,0,0,1,0,0,0
reach,0,0,0,0,0,6,0
areola,0,0,0,1,0,0,0
vary,0,0,0,0,0,4,0
pink,1,0,0,1,0,0,0
purplish,2,0,0,0,0,0,0
gray,1,0,0,0,0,0,0
brown,2,0,0,0,0,0,0
talk,0,0,0,0,0,8,0
friend,0,0,0,15,0,0,0
inner,2,0,0,0,0,0,0
minora,0,0,0,0,0,0,1
fleshy,2,0,0,0,0,0,0
abnormal,2,0,0,0,0,0,0
hidden,1,0,0,0,0,0,0
outer,1,0,0,0,0,0,0
crinkled,1,0,0,0,0,0,0
underwear,0,0,0,3,0,0,0
clean,5,0,0,0,0,0,0
fact,0,0,0,2,0,0,0
keep,0,0,0,0,0,8,0
lubricated,1,0,0,0,0,0,0
stay,0,0,0,1,0,2,0
rinse,0,0,0,0,0,1,0
warm,2,0,0,0,0,0,0
water,0,0,0,3,0,0,0
soap,0,0,0,1,0,0,0
synthetic,1,0,0,0,0,0,0
material,0,0,0,2,0,0,0
cotton,0,0,0,2,0,0,0
instead,0,0,2,0,0,0,0
timing,0,0,0,1,0,0,0
determine,0,0,0,0,0,2,0
biological,1,0,0,0,0,0,0
clock,0,0,0,1,0,0,0
tell,0,0,0,0,0,9,0
high,6,0,0,0,0,0,0
level,0,0,0,7,0,0,0
final,1,0,0,0,0,0,0
heredity,0,0,0,1,0,0,0
greatly,0,0,1,0,0,0,0
enjoy,0,0,0,0,0,1,0
shy,1,0,0,0,0,0,0
embarrassed,7,0,0,0,0,0,0
parent,0,0,0,5,0,0,0
baby,0,0,0,6,0,0,0
bear,0,0,0,0,0,1,0
egg,0,0,0,8,0,0,0
store,0,0,0,0,0,2,0
follicle,0,0,0,2,0,0,0
sac,0,0,0,1,0,0,0
release,0,0,0,0,0,3,0
month,0,0,0,8,0,0,0
ovulation,0,0,0,1,0,0,0
travel,0,0,0,0,0,1,0
fallopian,0,0,0,1,0,0,0
tube,0,0,0,1,0,0,0
uterus,0,0,0,4,0,0,0
womb,0,0,0,1,0,0,0
lining,0,0,0,3,0,0,0
thicken,0,0,0,0,0,4,0
fertilize,0,0,0,0,0,3,0
sperm,0,0,0,5,0,0,0
soft,5,0,0,0,0,0,0
shed,0,0,0,0,0,1,0
blood,0,0,0,8,0,0,0
monthly,5,0,0,0,0,0,0
cycle,0,0,0,7,0,0,0
day,0,0,0,22,0,0,0
run,0,0,0,1,0,2,0
consider,0,0,0,0,0,2,0
irregular,2,0,0,0,0,0,0
menopause,0,0,0,1,0,0,0
fifty,0,0,0,1,0,0,0
cease,0,0,0,0,0,1,0
illustration,0,0,0,1,0,0,0
menstrual,1,0,0,0,0,0,0
especially,0,0,8,0,0,0,0
ounce,0,0,0,1,0,0,0
flow,0,0,0,2,0,1,0
heavy,2,0,0,0,0,0,0
couple,0,0,0,1,0,0,0
experience,0,0,0,0,0,6,0
stomach,0,0,0,2,0,0,0
pain,0,0,0,2,0,0,0
cramp,0,0,0,1,0,0,0
contract,0,0,0,0,0,1,0
squeeze,0,0,0,0,0,2,0
premenstrual,1,0,0,0,0,0,0
syndrome,0,0,0,1,0,0,0
symptom,0,0,0,5,0,0,0
lead,0,0,0,0,0,15,0
include,0,0,0,0,0,7,0
bloated,1,0,0,0,0,0,0
retain,0,0,0,0,0,1,0
tender,3,0,0,0,0,0,0
swollen,1,0,0,0,0,0,0
tearful,1,0,0,0,0,0,0
irritable,2,0,0,0,0,0,0
craving,0,0,0,1,0,0,0
sweet,1,0,0,0,0,0,0
food,0,0,0,19,0,0,0
worried,11,0,0,0,0,0,0
like,0,10,0,0,0,1,0
grown,1,0,0,0,0,0,0
well,2,0,2,0,0,0,0
mom,0,0,0,7,0,0,0
settle,0,0,0,0,0,2,0
tampon,0,0,0,5,0,0,0
press,0,0,0,0,0,1,0
cylinderlike,1,0,0,0,0,0,0
easily,0,0,1,0,0,0,0
insert,0,0,0,0,0,2,0
try,0,0,0,0,0,14,0
possible,2,0,0,0,0,0,0
hard,6,0,1,0,0,0,0
tight,1,0,0,0,0,0,0
capable,1,0,0,0,0,0,0
stretch,0,0,0,0,0,1,0
tense,1,0,0,0,0,0,0
tighten,0,0,0,0,0,2,0
important,9,0,0,0,0,0,0
relax,0,0,0,0,0,2,0
mini,1,0,0,0,0,0,0
raise,0,0,0,0,0,1,0
chair,0,0,0,1,0,0,0
deep,5,0,0,0,0,0,0
breath,0,0,0,3,0,0,0
sanitary,1,0,0,0,0,0,0
product,0,0,0,5,0,0,0
visit,0,0,0,0,0,2,0
testis,0,0,0,5,0,0,0
androgen,0,0,0,4,0,0,0
chiefly,0,0,1,0,0,0,0
testosterone,0,0,0,7,0,0,0
sudden,2,0,0,0,0,0,0
strong,5,0,1,0,0,0,0
muscular,1,0,0,0,0,0,0
skeleton,0,0,0,1,0,0,0
shoulder,0,0,0,1,0,0,0
wide,2,0,0,0,0,0,0
neck,0,0,0,3,0,0,0
chest,0,0,0,3,0,0,0
fiber,0,0,0,1,0,0,0
multiply,0,0,0,0,0,3,0
have,0,0,0,0,0,6,0
personal,2,0,0,0,0,0,0
space,0,0,0,2,0,0,0
increasingly,0,0,1,0,0,0,0
teen,0,0,0,7,0,0,0
decide,0,0,0,0,0,2,0
patchy,1,0,0,0,0,0,0
gradually,0,0,1,0,0,0,0
hang,0,0,0,0,0,2,0
gain,0,0,0,6,0,1,0
independence,0,0,0,1,0,0,0
away,0,0,2,0,0,0,0
family,0,0,0,2,0,0,0
oily,7,0,0,0,0,0,0
active,4,0,0,0,0,0,0
kind,0,0,0,7,0,0,0
face,0,0,0,5,0,0,0
belly,0,0,0,1,0,0,0
twenty,0,0,0,1,0,0,0
facial,3,0,0,0,0,0,0
unwanted,1,0,0,0,0,0,0
penis,0,0,0,13,0,0,0
highly,0,0,1,0,0,0,0
sensitive,3,0,0,0,0,0,0
touch,0,0,0,1,0,3,0
testicle,0,0,0,2,0,0,0
seven,0,0,0,0,1,0,0
original,1,0,0,0,0,0,0
voice,0,0,0,5,0,0,0
break,0,0,0,0,0,5,0
typically,0,0,1,0,0,0,0
main,4,0,0,0,0,0,0
larynx,0,0,0,3,0,0,0
fairly,0,0,1,0,0,0,0
vocal,2,0,0,0,0,0,0
cord,0,0,0,2,0,0,0
thin,2,0,0,0,0,0,0
lengthen,0,0,0,0,0,1,0
visible,1,0,0,0,0,0,0
apple,0,0,0,1,0,0,0
throat,0,0,0,1,0,0,0
adjust,0,0,0,0,0,1,0
crack,0,0,0,0,0,1,0
process,0,0,0,2,0,0,0
man,0,0,0,6,0,0,0
boob,0,0,0,1,0,0,0
expert,0,0,0,3,0,0,0
believe,0,0,0,0,0,3,0
temporary,3,0,0,0,0,0,0
imbalance,0,0,0,2,0,0,0
kick,0,0,0,0,0,1,0
tissue,0,0,0,3,0,0,0
gynecomastia,0,0,0,1,0,0,0
affect,0,0,0,0,0,13,0
percent,0,0,0,7,0,0,0
last,0,0,0,0,0,1,0
rate,0,0,0,3,0,0,0
compare,0,0,0,0,0,7,0
classmate,0,0,0,1,0,0,0
range,0,0,0,4,0,0,0
flaccid,1,0,0,0,0,0,0
erect,2,0,0,0,0,0,0
scrotum,0,0,0,2,0,0,0
naturally,0,0,2,0,0,0,0
rough,1,0,0,0,0,0,0
texture,0,0,0,1,0,0,0
alcohol,0,0,0,4,0,0,0
drug,0,0,0,3,0,0,0
bodybuilding,0,0,0,1,0,0,0
steroid,0,0,0,1,0,0,0
amphetamine,0,0,0,1,0,0,0
marijuana,0,0,0,1,0,0,0
heroin,0,0,0,1,0,0,0
effect,0,0,0,2,0,0,0
picture,0,0,0,1,0,0,0
magazine,0,0,0,4,0,0,0
internet,0,0,0,1,0,0,0
match,0,0,0,0,0,1,0
erection,0,0,0,12,0,0,0
bend,0,0,0,1,0,0,0
curve,0,0,0,1,0,0,0
variation,0,0,0,1,0,0,0
concern,0,0,0,1,0,0,0
ask,0,0,0,0,0,1,0
able,2,0,0,0,0,0,0
reassure,0,0,0,0,0,1,0
celebrity,0,0,0,3,0,0,0
natural,3,0,0,0,0,0,0
recommend,0,0,0,0,0,6,0
check,0,0,0,0,0,2,0
lump,0,0,0,1,0,0,0
aware,2,0,0,0,0,0,0
indicate,0,0,0,0,0,2,0
testicular,1,0,0,0,0,0,0
cancer,0,0,0,1,0,0,0
teenage,4,0,0,0,0,0,0
twisted,1,0,0,0,0,0,0
redness,0,0,0,1,0,0,0
immediately,0,0,1,0,0,0,0
turn,0,0,0,0,0,4,0
tease,0,0,0,0,0,2,0
pool,0,0,0,1,0,0,0
week,0,0,0,4,0,0,0
swimming,0,0,0,1,0,0,0
wrong,1,0,0,0,0,0,0
relate,0,0,0,0,0,2,0
swell,0,0,0,0,0,1,0
side,0,0,0,1,0,0,0
flatten,0,0,0,0,0,1,0
fill,0,0,0,0,0,2,0
stiff,1,0,0,0,0,0,0
stand,0,0,0,1,0,1,0
child,0,0,0,1,0,0,0
spongy,1,0,0,0,0,0,0
tiny,1,0,0,0,0,0,0
vessel,0,0,0,2,0,0,0
base,0,0,0,1,0,0,0
dramatically,0,0,1,0,0,0,0
thought,0,0,0,7,0,0,0
attractive,1,0,0,0,0,0,0
sexy,2,0,0,0,0,0,0
spontaneously,0,0,1,0,0,0,0
reflex,1,0,0,0,0,0,0
nonsexual,1,0,0,0,0,0,0
wet,6,0,0,0,0,1,0
dream,0,0,0,5,0,0,0
sleepover,0,0,0,1,0,0,0
wake,0,0,0,0,0,1,0
boxer,0,0,0,1,0,0,0
bag,0,0,0,2,0,0,0
damp,1,0,0,0,0,0,0
bed,0,0,0,1,0,0,0
luckily,0,0,1,0,0,0,0
manage,0,0,0,0,0,1,0
hide,0,0,0,0,0,2,0
night,0,0,0,2,0,0,0
result,0,0,0,4,0,2,0
ejaculate,0,0,0,0,0,1,0
semen,0,0,0,2,0,0,0
orgasm,0,0,0,1,0,0,0
masturbation,0,0,0,3,0,0,0
fluid,0,0,0,2,0,0,0
ejaculation,0,0,0,1,0,0,0
million,0,0,0,0,3,0,0
adolescence,0,0,0,3,0,0,0
contain,0,0,0,0,0,6,0
thousand,0,0,0,2,0,0,0
microscopic,2,0,0,0,0,0,0
sebaceous,4,0,0,0,0,0,0
sebum,0,0,0,9,0,0,0
substance,0,0,0,1,0,0,0
stop,0,0,0,0,0,8,0
dry,0,0,0,0,0,1,0
build,0,0,0,0,0,4,0
oil,0,0,0,4,0,0,0
blackhead,0,0,0,3,0,0,0
pimple,0,0,0,12,0,0,0
enlarge,0,0,0,0,0,1,0
bad,9,0,0,0,0,0,0
suffer,0,0,0,0,0,4,0
greasy,4,0,0,0,0,0,0
production,0,0,0,1,0,0,0
amount,0,0,0,3,0,0,0
counter,0,0,0,1,0,2,0
drop,0,0,0,0,0,1,0
prone,2,0,0,0,0,0,0
acne,0,0,0,14,0,0,0
dirty,2,0,0,0,0,0,0
block,0,0,0,0,0,4,0
pore,0,0,0,4,0,0,0
lank,1,0,0,0,0,0,0
washing,0,0,0,5,0,0,0
gentle,2,0,0,0,0,0,0
wash,0,0,0,3,0,3,0
twice,0,0,1,0,0,0,0
noncomedogenic,1,0,0,0,0,0,0
lot,0,0,0,6,0,0,0
design,0,0,0,0,0,3,0
worth,2,0,0,0,0,0,0
experiment,0,0,0,0,0,2,0
nearly,0,0,1,0,0,0,0
disappear,0,0,0,0,0,1,0
premenstrually,0,0,1,0,0,0,0
prevent,0,0,0,0,0,2,0
self,0,0,0,12,0,0,0
conscious,2,0,0,0,0,0,0
excessively,0,0,1,0,0,0,0
secrete,0,0,0,0,0,1,0
surface,0,0,0,1,0,0,0
buy,0,0,0,0,0,1,0
strip,0,0,0,1,0,0,0
rid,0,0,0,0,0,1,0
bath,0,0,0,2,0,0,0
shower,0,0,0,3,0,0,0
remember,0,0,0,0,0,7,0
suitable,1,0,0,0,0,0,0
disorder,0,0,0,28,0,0,0
mid,0,0,0,1,0,0,0
adolescent,0,0,0,2,0,0,0
scarring,0,0,0,3,0,0,0
require,0,0,0,0,0,2,0
treatment,0,0,0,3,0,0,0
dermatologist,0,0,0,1,0,0,0
bacteria,0,0,0,10,0,0,0
live,0,0,0,0,0,2,0
feed,0,0,0,0,0,4,0
whitehead,0,0,0,1,0,0,0
cyst,0,0,0,1,0,0,0
infected,1,0,0,0,0,0,0
inflamed,2,0,0,0,0,0,0
gene,0,0,0,1,0,0,0
type,0,0,0,3,0,0,0
inherit,0,0,0,0,0,1,0
stress,0,0,0,4,0,0,0
contribute,0,0,0,0,0,3,0
outbreak,0,0,0,1,0,0,0
appear,0,0,0,0,0,3,0
tempting,1,0,0,0,0,0,0
fatty,2,0,0,0,0,0,0
matter,0,0,0,1,0,0,0
inside,0,0,3,0,0,0,0
infect,0,0,0,0,0,1,0
finger,0,0,0,1,0,0,0
nail,0,0,0,1,0,0,0
inflammation,0,0,0,1,0,0,0
flare,0,0,0,1,0,0,0
up,0,0,0,2,0,0,0
medication,0,0,0,5,0,0,0
severe,3,0,0,0,0,0,0
permanent,1,0,0,0,0,0,0
sore,1,0,0,0,0,0,0
low,4,0,0,0,0,0,0
esteem,0,0,0,8,0,0,0
social,2,0,0,0,0,0,0
confidence,0,0,0,2,0,0,0
everyday,2,0,0,0,0,0,0
stifle,0,0,0,0,0,1,0
truancy,0,0,0,1,0,0,0
school,0,0,0,11,0,0,0
bay,0,0,0,1,0,0,0
consult,0,0,0,0,0,1,0
prescribe,0,0,0,0,0,2,0
tablet,0,0,0,1,0,0,0
reduce,0,0,0,0,0,4,0
refer,0,0,0,0,0,1,0
patient,0,0,0,1,0,0,0
laser,0,0,0,1,0,0,0
therapy,0,0,0,1,0,0,0
dermabrasion,0,0,0,1,0,0,0
scar,0,0,0,0,0,1,0
salt,0,0,0,2,0,0,0
cool,1,0,0,0,0,3,0
watery,1,0,0,0,0,0,0
evaporate,0,0,0,0,0,1,0
eccrine,1,0,0,1,0,0,0
aprocrine,1,0,0,0,0,0,0
concentrated,1,0,0,0,0,0,0
groin,0,0,0,2,0,0,0
hot,1,0,0,0,0,0,0
weather,0,0,0,1,0,0,0
rush,0,0,0,0,0,1,0
stressed,4,0,0,0,0,0,0
smell,0,0,0,2,0,5,0
unpleasant,1,0,0,0,0,0,0
acid,0,0,0,1,0,0,0
tend,0,0,0,0,0,1,0
armpit,0,0,0,2,0,0,0
athletic,1,0,0,0,0,0,0
jacket,0,0,0,1,0,0,0
patch,0,0,0,1,0,0,0
teenager,0,0,0,7,0,0,0
thing,0,0,0,15,0,0,0
sure,2,0,0,0,0,0,0
apply,0,0,0,0,0,3,0
wipe,0,0,0,1,0,0,0
lunchtime,0,0,0,1,0,0,0
sock,0,0,0,1,0,0,0
finally,0,0,2,0,0,0,0
flavor,0,0,0,0,0,1,0
onion,0,0,0,1,0,0,0
garlic,0,0,0,1,0,0,0
spicy,1,0,0,0,0,0,0
daily,3,0,0,0,0,0,0
showering,0,0,0,1,0,0,0
focus,0,0,0,1,0,2,0
genital,0,0,0,1,0,0,0
stale,1,0,0,0,0,0,0
smelly,1,0,0,0,0,0,0
stick,0,0,0,1,0,0,0
roll,0,0,0,1,0,0,0
on,0,0,0,1,0,0,0
spray,0,0,0,1,0,0,0
fragrance,0,0,0,1,0,0,0
mask,0,0,0,0,0,1,0
ingredient,0,0,0,1,0,0,0
antimicrobial,0,0,0,1,0,0,0
kill,0,0,0,0,0,1,0
aluminum,0,0,0,1,0,0,0
coat,0,0,0,0,0,1,0
hygiene,0,0,0,1,0,0,0
routine,0,0,0,1,0,0,0
frequent,2,0,0,0,0,0,0
mood,0,0,0,8,0,0,0
swing,0,0,0,4,0,0,0
feeling,0,0,0,16,0,0,0
valid,1,0,0,0,0,0,0
real,2,0,0,0,0,0,0
calm,1,0,0,0,0,2,0
argument,0,0,0,2,0,0,0
angry,1,0,0,0,0,0,0
minute,0,0,0,1,0,0,0
laugh,0,0,0,0,0,2,0
happy,3,0,0,0,0,0,0
seesaw,0,0,0,0,0,1,0
burst,0,0,0,1,0,0,0
sleepy,1,0,0,0,0,0,0
healthily,0,0,1,0,0,0,0
plenty,0,0,0,1,0,0,0
practice,0,0,0,0,0,1,0
relaxation,0,0,0,2,0,0,0
technique,0,0,0,2,0,0,0
count,0,0,0,0,0,1,0
slow,1,0,0,0,0,0,0
anger,0,0,0,3,0,0,0
hobby,0,0,0,1,0,0,0
effective,1,0,0,0,0,0,0
lift,0,0,0,0,0,1,0
frontal,1,0,0,0,0,0,0
lobe,0,0,0,1,0,0,0
responsible,1,0,0,0,0,0,0
judgment,0,0,0,1,0,0,0
decision,0,0,0,2,0,0,0
making,0,0,0,1,0,0,0
likely,2,0,0,0,0,0,0
behave,0,0,0,0,0,3,0
impulsive,1,0,0,0,0,0,0
reckless,1,0,0,0,0,0,0
powerful,1,0,0,0,0,0,0
emotion,0,0,0,2,0,0,0
intensely,0,0,1,0,0,0,0
sadness,0,0,0,1,0,0,0
fight,0,0,0,0,0,1,0
stupid,1,0,0,0,0,0,0
basket,0,0,0,1,0,0,0
drive,0,0,0,3,0,1,0
mad,1,0,0,0,0,0,0
end,0,0,0,1,0,1,0
shout,0,0,0,0,0,2,0
awful,1,0,0,0,0,0,0
sorry,1,0,0,0,0,0,0
argue,0,0,0,0,0,1,0
snap,0,0,0,0,0,2,0
force,0,0,0,0,0,1,0
speak,0,0,0,0,0,1,0
scream,0,0,0,0,0,1,0
statement,0,0,0,1,0,0,0
write,0,0,0,0,0,2,0
diary,0,0,0,1,0,0,0
room,0,0,0,2,0,0,0
reflect,0,0,0,0,0,1,0
afterward,0,0,2,0,0,0,0
probably,0,0,1,0,0,0,0
little,4,0,0,0,0,0,0
fuss,0,0,0,0,0,1,0
house,0,0,0,1,0,0,0
smoothly,0,0,1,0,0,0,0
reproduce,0,0,0,0,0,1,0
desire,0,0,0,2,0,0,0
create,0,0,0,0,0,3,0
rise,0,0,0,0,0,1,0
competitive,1,0,0,0,0,0,0
aggressive,1,0,0,0,0,0,0
libido,0,0,0,1,0,0,0
constantly,0,0,3,0,0,0,0
fantasy,0,0,0,2,0,0,0
imagine,0,0,0,0,0,2,0
physically,0,0,1,0,0,0,0
aroused,1,0,0,0,0,0,0
image,0,0,0,10,0,0,0
close,2,0,0,0,0,0,0
attract,0,0,0,0,0,4,0
arousal,0,0,0,2,0,0,0
heart,0,0,0,3,0,0,0
blush,0,0,0,0,0,1,0
wetness,0,0,0,1,0,0,0
myth,0,0,0,1,0,0,0
hand,0,0,0,3,0,0,0
blind,1,0,0,0,0,0,0
masturbate,0,0,0,0,0,3,0
harmful,1,0,0,0,0,0,0
pleasurable,1,0,0,0,0,0,0
stroke,0,0,0,0,0,1,0
rub,0,0,0,0,0,1,0
clitori,0,0,0,1,0,0,0
sexually,0,0,1,0,0,0,0
