word,ADJ,ADP,ADV,DET,NOUN,NUM,PUNCT,SCONJ,VERB,X
ship,0,0,0,0,16,0,0,0,0,0
discovery,0,0,0,0,7,0,0,0,0,0
magnetic,4,0,0,0,0,0,0,0,0,0
compass,0,0,0,0,7,0,0,0,0,0
development,0,0,0,0,23,0,0,0,0,0
deep,1,0,0,0,0,0,0,0,0,0
keel,0,0,0,0,1,0,0,0,0,0
sail,0,0,0,0,12,0,0,0,1,0
design,0,0,0,0,6,0,0,0,9,0
open,7,0,0,0,0,0,0,0,3,0
world,0,0,0,0,10,0,0,0,0,0
navigation,0,0,0,0,3,0,0,0,0,0
military,15,0,0,0,2,0,0,0,0,0
technology,1,0,0,0,47,0,0,0,0,0
move,0,0,0,0,0,0,0,0,4,0
stage,0,0,0,0,3,0,0,0,0,0
age,0,0,0,0,8,0,0,0,0,0
cavalry,0,0,0,0,5,0,0,0,0,0
give,0,0,0,0,0,0,0,0,12,0
way,0,0,0,0,11,0,0,0,0,0
infantry,0,0,0,0,7,0,0,0,0,0
begin,0,0,0,0,0,0,0,0,11,0
transition,0,0,0,0,0,0,0,0,1,0
gunpowder,0,0,0,0,8,0,0,0,0,0
end,0,0,0,0,14,0,0,0,2,0
arabic,1,0,0,0,0,0,0,0,0,0
numeral,0,0,0,0,2,0,0,0,0,0
replace,0,0,0,0,0,0,0,0,3,0
roman,4,0,0,0,0,0,0,0,0,0
simplify,0,0,0,0,0,0,0,0,1,0
keeping,0,0,0,0,1,0,0,0,0,0
record,0,0,0,0,3,0,0,0,4,0
spin,0,0,0,0,0,0,0,0,4,0
wheel,0,0,0,0,24,0,0,0,0,0
bring,0,0,0,0,0,0,0,0,8,0
probably,0,0,7,0,0,0,0,0,0,0
homespun,1,0,0,0,0,0,0,0,0,0
clothing,0,0,0,0,1,0,0,0,0,0
available,6,0,0,0,0,0,0,0,0,0
spread,0,0,0,0,2,0,0,0,6,0
transmit,0,0,0,0,0,0,0,0,2,0
modern,26,0,0,0,0,0,0,0,0,0
idea,0,0,0,0,3,0,0,0,0,0
include,0,0,0,0,0,0,0,0,6,0
working,0,0,0,0,2,0,0,0,0,0
silk,0,0,0,0,1,0,0,0,0,0
making,0,0,0,0,2,0,0,0,0,0
paper,0,0,0,0,4,0,0,0,0,0
porcelain,0,0,0,0,4,0,0,0,0,0
advance,0,0,0,0,7,0,0,0,2,0
lead,0,0,0,0,2,0,0,0,5,0
reduce,0,0,0,0,0,0,0,0,3,0
dependence,0,0,0,0,1,0,0,0,0,0
labor,0,0,0,0,8,0,0,0,1,0
free,2,0,0,0,0,0,0,0,1,0
people,0,0,0,0,1,0,0,0,0,0
thing,0,0,0,0,2,0,0,0,0,0
building,0,0,0,0,12,0,0,0,0,0
great,29,0,0,0,0,0,0,0,0,0
gothic,4,0,0,0,0,0,0,0,0,0
cathedral,0,0,0,0,4,0,0,0,0,0
single,8,0,0,0,0,0,0,0,0,0
technological,13,0,0,0,0,0,0,0,0,0
event,0,0,0,0,1,0,0,0,0,0
mark,0,0,0,0,0,0,0,0,4,0
movable,2,0,0,0,0,0,0,0,0,0
type,0,0,0,0,11,0,0,0,0,0
printing,0,0,0,0,10,0,0,0,0,0
press,0,0,0,0,9,0,0,0,1,0
eventually,0,0,3,0,0,0,0,0,0,0
write,0,0,0,0,0,0,0,0,2,0
word,0,0,0,0,3,0,0,0,0,0
scholar,0,0,0,0,3,0,0,0,0,0
education,0,0,0,0,1,0,0,0,0,0
emerge,0,0,0,0,0,0,0,0,2,0
middle,3,0,0,0,2,0,0,0,0,0
class,0,0,0,0,3,0,0,0,0,0
caption,0,0,0,0,10,0,0,0,0,19
french,6,0,0,0,0,0,0,0,0,0
town,0,0,0,0,8,0,0,0,0,0
note,0,0,0,0,0,0,0,0,2,0
architectural,1,0,0,0,0,0,0,0,0,0
innovation,0,0,0,0,16,0,0,0,0,0
sculpture,0,0,0,0,1,0,0,0,0,0
stain,0,0,0,0,0,0,0,0,1,0
glass,0,0,0,0,6,0,0,0,0,0
history,0,0,0,0,2,0,0,0,0,0
slow,1,0,0,0,0,0,0,0,0,0
substantial,4,0,0,0,0,0,0,0,0,0
succeed,0,0,0,0,0,0,0,0,2,0
tempo,0,0,0,0,1,0,0,0,0,0
change,0,0,0,0,13,0,0,0,4,0
increase,0,0,0,0,1,0,0,0,23,0
markedly,0,0,1,0,0,0,0,0,0,0
associate,0,0,0,0,0,0,0,0,1,0
profound,2,0,0,0,0,0,0,0,0,0
social,7,0,0,0,0,0,0,0,0,0
political,6,0,0,0,0,0,0,0,0,0
religious,2,0,0,0,0,0,0,0,0,0
intellectual,1,0,0,0,0,0,0,0,0,0
upheaval,0,0,0,0,1,0,0,0,0,0
western,10,0,0,0,0,0,0,0,0,0
emergence,0,0,0,0,6,0,0,0,0,0
nation,0,0,0,0,3,0,0,0,0,0
state,0,0,0,0,4,0,0,0,0,0
cleavage,0,0,0,0,1,0,0,0,0,0
christian,1,0,0,0,0,0,0,0,0,0
church,0,0,0,0,2,0,0,0,0,0
accompany,0,0,0,0,0,0,0,0,4,0
scientific,7,0,0,0,0,0,0,0,0,0
revolution,0,0,0,0,5,0,0,0,0,0
overseas,1,0,0,0,0,0,0,0,0,0
expansion,0,0,0,0,5,0,0,0,0,0
european,15,0,0,0,0,0,0,0,0,0
interaction,0,0,0,0,1,0,0,0,0,0
develop,0,0,0,0,0,0,0,0,14,0
possible,5,0,0,0,0,0,0,0,0,0
naval,2,0,0,0,0,0,0,0,0,0
ocean,0,0,0,0,1,0,0,0,0,0
route,0,0,0,0,1,0,0,0,0,0
navigator,0,0,0,0,2,0,0,0,0,0
conversion,0,0,0,0,2,0,0,0,0,0
voyage,0,0,0,0,2,0,0,0,0,0
imperialism,0,0,0,0,1,0,0,0,0,0
colonization,0,0,0,0,2,0,0,0,0,0
introduction,0,0,0,0,9,0,0,0,0,0
new,33,0,0,0,0,0,1,0,0,0
firepower,0,0,0,0,3,0,0,0,0,0
combination,0,0,0,0,8,0,0,0,0,0
light,3,0,0,0,3,0,0,0,0,0
maneuverable,1,0,0,0,0,0,0,0,0,0
iron,0,0,0,0,27,0,0,0,0,0
cannon,0,0,0,0,10,0,0,0,0,0
adventurer,0,0,0,0,1,0,0,0,0,0
decisive,3,0,0,0,0,0,0,0,0,0
advantage,0,0,0,0,3,0,0,0,0,0
enhance,0,0,0,0,0,0,0,0,2,0
asset,0,0,0,0,1,0,0,0,0,0
exploration,0,0,0,0,2,0,0,0,0,0
colonialism,0,0,0,0,1,0,0,0,0,0
economic,5,0,0,0,0,0,0,0,0,0
implication,0,0,0,0,1,0,0,0,0,0
factor,0,0,0,0,3,0,0,0,0,0
system,0,0,0,0,13,0,0,0,0,0
urbanization,0,0,0,0,1,0,0,0,0,0
help,0,0,0,0,1,0,0,0,6,0
reshape,0,0,0,0,0,0,0,0,1,0
economy,0,0,0,0,2,0,0,0,0,0
chapter,0,0,0,0,2,0,0,0,0,3
classical,4,0,0,0,0,0,0,0,0,0
civilization,0,0,0,0,5,0,0,0,0,0
rely,0,0,0,0,0,0,0,0,2,0
large,23,0,0,0,0,0,0,0,0,0
slave,0,0,0,0,1,0,0,0,0,0
force,0,0,0,0,3,0,0,0,1,0
experience,0,0,0,0,2,0,0,0,1,0
shortage,0,0,0,0,1,0,0,0,0,0
stimulate,0,0,0,0,0,0,0,0,3,0
search,0,0,0,0,2,0,0,0,0,0
alternative,1,0,0,0,0,0,0,0,0,0
power,0,0,0,0,35,0,0,0,3,0
save,0,0,0,0,0,0,0,0,1,0
machinery,0,0,0,0,4,0,0,0,0,0
instrument,0,0,0,0,9,0,0,0,0,0
significant,6,0,0,0,0,0,0,0,0,0
success,0,0,0,0,4,0,0,0,0,0
harness,0,0,0,0,1,0,0,0,2,0
water,0,0,0,0,24,0,0,0,0,0
wind,0,0,0,0,14,0,0,0,1,0
continue,0,0,0,0,0,0,0,0,7,0
coal,0,0,0,0,12,0,0,0,0,0
increasingly,0,0,3,0,0,0,0,0,0,0
important,22,0,0,0,0,0,0,0,0,0
mining,0,0,0,0,10,0,0,0,0,0
spur,0,0,0,0,1,0,0,0,1,0
steam,0,0,0,0,20,0,0,0,0,0
engine,0,0,0,0,10,0,0,0,0,0
usher,0,0,0,0,0,0,0,0,1,0
horseshoe,0,0,0,0,3,0,0,0,0,0
padded,2,0,0,0,0,0,0,0,0,0
rigid,2,0,0,0,0,0,0,0,0,0
stirrup,0,0,0,0,6,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,10,0
know,0,0,0,0,0,0,0,0,13,0
transform,0,0,0,0,0,0,0,0,2,0
beast,0,0,0,0,1,0,0,0,0,0
burden,0,0,0,0,1,0,0,0,0,0
useful,1,0,0,0,0,0,0,0,0,0
duty,0,0,0,0,1,0,0,0,0,0
highly,0,0,1,0,0,0,0,0,0,0
versatile,2,0,0,0,0,0,0,0,0,0
peace,0,0,0,0,1,0,0,0,0,0
war,0,0,0,0,6,0,0,0,0,0
heavy,10,0,0,0,0,0,0,0,0,0
mean,0,0,0,0,5,0,0,0,3,0
efficient,4,0,0,0,0,0,0,0,0,0
draft,0,0,0,0,4,0,0,0,0,0
animal,0,0,0,0,10,0,0,0,0,0
mounted,1,0,0,0,0,0,0,0,0,0
warrior,0,0,0,0,1,0,0,0,0,0
supreme,1,0,0,0,0,0,0,0,0,0
warfare,0,0,0,0,4,0,0,0,0,0
initiate,0,0,0,0,0,0,0,0,1,0
complex,3,0,0,0,0,0,0,0,0,0
sustain,0,0,0,0,0,0,0,0,1,0
expense,0,0,0,0,1,0,0,0,0,0
knight,0,0,0,0,8,0,0,0,0,0
armor,0,0,0,0,10,0,0,0,0,0
steed,0,0,0,0,1,0,0,0,0,0
society,0,0,0,0,4,0,0,0,0,0
close,1,0,2,0,1,0,0,0,2,0
subsistence,0,0,0,0,1,0,0,0,0,0
line,0,0,0,0,3,0,0,0,0,0
breed,0,0,0,0,3,0,0,0,3,0
pull,0,0,0,0,0,0,0,0,3,0
cart,0,0,0,0,1,0,0,0,0,0
charger,0,0,0,0,1,0,0,0,0,0
warhorse,0,0,0,0,3,0,0,0,0,0
fine,6,0,0,0,0,0,0,0,0,0
riding,0,0,0,0,1,0,0,0,0,0
call,0,0,0,0,0,0,0,0,14,0
palfrey,0,0,0,0,1,0,0,0,0,0
scatter,0,0,0,0,0,0,0,0,3,0
artistic,1,0,0,0,0,0,0,0,0,0
archaeological,1,0,0,0,0,0,0,0,0,0
evidence,0,0,0,0,3,0,0,0,0,0
historian,0,0,0,0,1,0,0,0,0,0
construct,0,0,0,0,0,0,0,0,7,0
approximate,1,0,0,0,0,0,0,0,0,0
chronology,0,0,0,0,1,0,0,0,0,0
saddle,0,0,0,0,4,0,0,0,0,0
girth,0,0,0,0,2,0,0,0,0,0
introduce,0,0,0,0,0,0,0,0,11,0
common,2,0,0,0,0,0,0,0,0,0
have,0,0,0,0,0,0,0,0,2,0
curb,0,0,0,0,1,0,0,0,0,0
bit,0,0,0,0,2,0,0,0,0,0
vitally,0,0,1,0,0,0,0,0,0,0
control,0,0,0,0,1,0,0,0,4,0
date,0,0,0,0,4,0,0,0,8,0
accord,0,0,0,0,0,0,0,0,2,0
literary,1,0,0,0,0,0,0,0,0,0
base,0,0,0,0,0,0,0,0,3,0
pictorial,1,0,0,0,0,0,0,0,0,0
high,11,0,1,0,0,0,0,0,0,0
wraparound,1,0,0,0,0,0,0,0,0,0
cantle,0,0,0,0,1,0,0,0,0,0
pommel,0,0,0,0,1,0,0,0,0,0
protect,0,0,0,0,0,0,0,0,5,0
genital,0,0,0,0,1,0,0,0,0,0
hold,0,0,0,0,0,0,0,0,4,0
securely,0,0,1,0,0,0,0,0,0,0
seat,0,0,0,0,1,0,0,0,0,0
secure,0,0,0,0,0,0,0,0,2,0
double,1,0,0,0,0,0,0,0,1,0
firmly,0,0,1,0,0,0,0,0,0,0
place,0,0,0,0,10,0,0,0,5,0
pioneer,0,0,0,0,0,0,0,0,2,0
waterpower,0,0,0,0,4,0,0,0,0,0
empire,0,0,0,0,1,0,0,0,0,0
technique,0,0,0,0,16,0,0,0,0,0
survive,0,0,0,0,0,0,0,0,4,0
northern,3,0,0,0,0,0,0,0,0,0
horizontally,0,0,1,0,0,0,0,0,0,0
mount,0,0,0,0,0,0,0,0,13,0
waterwheel,0,0,0,0,8,0,0,0,0,0
drive,0,0,0,0,2,0,0,0,18,0
pair,0,0,0,0,1,0,0,0,0,0
grindstone,0,0,0,0,2,0,0,0,0,0
directly,0,0,5,0,0,0,0,0,0,0
intervention,0,0,0,0,1,0,0,0,0,0
gearing,0,0,0,0,5,0,0,0,0,0
example,0,0,0,0,4,0,0,0,0,0
simple,8,0,0,0,0,0,0,0,0,0
occur,0,0,0,0,0,0,0,0,4,0
southern,1,0,0,0,0,0,0,0,0,0
greek,1,0,0,0,0,0,0,0,0,0
probable,1,0,0,0,0,0,0,0,0,0
vertically,0,0,1,0,0,0,0,0,0,0
undershot,1,0,0,0,0,0,0,0,0,0
establish,0,0,0,0,0,0,0,0,4,0
appropriate,1,0,0,0,0,0,0,0,0,0
gentle,1,0,0,0,0,0,0,0,0,0
landscape,0,0,0,0,2,0,0,0,0,0
norse,1,0,0,0,0,0,0,0,0,0
require,0,0,0,0,0,0,0,0,6,0
good,4,0,0,0,3,0,0,0,0,0
head,0,0,0,0,5,0,0,0,0,0
adequate,1,0,0,0,0,0,0,0,0,0
grinding,0,0,0,0,2,0,0,0,0,0
speed,0,0,0,0,2,0,0,0,0,0
gear,0,0,0,0,6,0,0,0,2,0
upper,4,0,0,0,0,0,0,0,0,0
millstone,0,0,0,0,3,0,0,0,0,0
practice,0,0,0,0,8,0,0,0,1,0
rotate,0,0,0,0,0,0,0,0,6,0
stone,0,0,0,0,12,0,0,0,0,0
stationary,2,0,0,0,0,0,0,0,0,0
bed,0,0,0,0,1,0,0,0,0,0
universal,1,0,0,0,0,0,0,0,0,0
domesday,1,0,0,0,0,0,0,0,0,0
grind,0,0,0,0,0,0,0,0,3,0
devise,0,0,0,0,0,0,0,0,6,0
full,0,0,0,0,0,0,0,0,1,0
cloth,0,0,0,0,8,0,0,0,0,0
shrink,0,0,0,0,0,0,0,0,1,0
felt,0,0,0,0,0,0,0,0,1,0
woolen,4,0,0,0,0,0,0,0,0,0
fabric,0,0,0,0,3,0,0,0,0,0
saw,0,0,0,0,0,0,0,0,1,0
wood,0,0,0,0,7,0,0,0,0,0
crush,0,0,0,0,0,0,0,0,1,0
vegetable,1,0,0,0,2,0,0,0,0,0
seed,0,0,0,0,1,0,0,0,0,0
oil,0,0,0,0,1,0,0,0,0,0
overshot,1,0,0,0,0,0,0,0,0,0
sufficient,3,0,0,0,0,0,0,0,0,0
competence,0,0,0,0,2,0,0,0,0,0
millwright,0,0,0,0,1,0,0,0,0,0
build,0,0,0,0,0,0,0,0,19,0
earthwork,0,0,0,0,1,0,0,0,0,0
elaborate,1,0,0,0,0,0,0,0,0,0
train,0,0,0,0,1,0,0,0,0,0
grow,0,0,0,0,0,0,0,0,6,0
correspondingly,0,0,1,0,0,0,0,0,0,0
low,3,0,1,0,0,0,0,0,0,0
manuscript,0,0,0,0,4,0,0,0,0,0
illustration,0,0,0,0,5,0,0,0,0,0
show,0,0,0,0,0,0,0,0,14,0
series,0,0,0,0,3,0,0,0,0,0
bridge,0,0,0,0,2,0,0,0,0,0
reaction,0,0,0,0,1,0,0,0,0,0
generate,0,0,0,0,0,0,0,0,3,0
small,13,0,0,0,0,0,0,0,0,0
amount,0,0,0,0,2,0,0,0,0,0
popular,5,0,0,0,0,0,0,0,0,0
rural,2,0,0,0,0,0,0,0,0,0
area,0,0,0,0,8,0,0,0,0,0
commonly,0,0,1,0,0,0,0,0,0,0
flow,0,0,0,0,0,0,0,0,1,0
vertical,4,0,0,0,0,0,0,0,0,0
tube,0,0,0,0,4,0,0,0,0,0
discharge,0,0,0,0,0,0,0,0,1,0
nozzle,0,0,0,0,1,0,0,0,0,0
horizontal,4,0,0,0,0,0,0,0,0,0
arm,0,0,0,0,20,0,0,0,3,0
direct,1,0,0,0,0,0,0,0,3,0
tangentially,0,0,1,0,0,0,0,0,0,0
rotary,1,0,0,0,0,0,0,0,0,0
lawn,0,0,0,0,1,0,0,0,0,0
sprinkler,0,0,0,0,1,0,0,0,0,0
rope,0,0,0,0,3,0,0,0,0,0
belt,0,0,0,0,3,0,0,0,0,0
provide,0,0,0,0,0,0,0,0,14,0
takeoff,0,0,0,0,1,0,0,0,0,0
analysis,0,0,0,0,1,0,0,0,0,0
performance,0,0,0,0,1,0,0,0,0,0
publish,0,0,0,0,0,0,0,0,3,0
english,12,0,0,0,0,0,0,0,0,0
engineer,0,0,0,0,6,0,0,0,0,0
test,0,0,0,0,1,0,0,0,0,0
apparatus,0,0,0,0,2,0,0,0,0,0
effect,0,0,0,0,4,0,0,0,0,0
velocity,0,0,0,0,2,0,0,0,0,0
cast,0,0,0,0,3,0,0,0,9,0
year,0,0,0,0,11,0,0,0,0,0
prevail,0,0,0,0,0,0,0,0,1,0
result,0,0,0,0,11,0,0,0,3,0
experimental,2,0,0,0,0,0,0,0,0,0
work,0,0,0,0,16,0,0,0,11,0
come,0,0,0,0,0,0,0,0,13,0
widely,0,0,2,0,0,0,0,0,0,0
shaft,0,0,0,0,12,0,0,0,0,0
reach,0,0,0,0,0,0,0,0,3,0
contact,0,0,0,0,1,0,0,0,0,0
inspire,0,0,0,0,0,0,0,0,2,0
contemporary,2,0,0,0,0,0,0,0,0,0
builder,0,0,0,0,3,0,0,0,0,0
cover,0,0,0,0,0,0,0,0,7,0
frame,0,0,0,0,5,0,0,0,1,0
locate,0,0,0,0,0,0,0,0,1,0
instead,0,0,4,0,0,0,0,0,0,0
set,0,0,0,0,3,0,0,0,4,0
support,0,0,0,0,1,0,0,0,4,0
fix,0,0,0,0,0,0,0,0,2,0
post,0,0,0,0,6,0,0,0,0,0
face,0,0,0,0,2,0,0,0,2,0
millwork,0,0,0,0,1,0,0,0,0,0
initially,0,0,1,0,0,0,0,0,0,0
boxlike,1,0,0,0,0,0,0,0,0,0
wooden,7,0,0,0,0,0,0,0,0,0
round,1,0,0,0,0,0,0,0,0,0
house,0,0,0,0,4,0,0,0,0,0
storage,0,0,0,0,1,0,0,0,0,0
brake,0,0,0,0,3,0,0,0,0,0
allow,0,0,0,0,0,0,0,0,9,0
stop,0,0,0,0,0,0,0,0,2,0
rim,0,0,0,0,1,0,0,0,0,0
lever,0,0,0,0,2,0,0,0,0,0
raise,0,0,0,0,0,0,0,0,8,0
release,0,0,0,0,1,0,0,0,3,0
fail,0,0,0,0,0,0,0,0,1,0
safe,1,0,0,0,0,0,0,0,0,0
effort,0,0,0,0,2,0,0,0,0,0
need,0,0,0,0,6,0,0,0,2,0
likely,2,0,1,0,0,0,0,0,0,0
responsible,3,0,0,0,0,0,0,0,0,0
tower,0,0,0,0,11,0,0,0,0,0
massive,2,0,0,0,0,0,0,0,0,0
circular,2,0,0,0,0,0,0,0,0,0
section,0,0,0,0,2,0,0,0,0,0
brick,0,0,0,0,6,0,0,0,0,0
cap,0,0,0,0,3,0,0,0,0,0
normally,0,0,3,0,0,0,0,0,0,0
bear,0,0,0,0,0,0,0,0,1,0
rapidly,0,0,4,0,0,0,0,0,0,0
american,2,0,0,0,0,0,0,0,0,0
settler,0,0,0,0,2,0,0,0,0,0
traditional,7,0,0,0,0,0,0,0,0,0
restore,0,0,0,0,0,0,0,0,1,0
visitor,0,0,0,0,1,0,0,0,0,0
inside,0,3,0,0,0,0,0,0,0,0
suitable,3,0,0,0,0,0,0,0,0,0
stream,0,0,0,0,1,0,0,0,0,0
see,0,0,0,0,0,0,0,0,6,0
dutch,11,0,0,0,0,0,0,0,0,0
hollow,2,0,0,0,0,0,0,0,1,0
invent,0,0,0,0,0,0,0,0,5,0
step,0,0,0,0,2,0,0,0,1,0
drainage,0,0,0,0,3,0,0,0,0,0
pump,0,0,0,0,7,0,0,0,0,0
upright,1,0,1,0,0,0,0,0,0,0
pass,0,0,0,0,0,0,0,0,3,0
paddle,0,0,0,0,1,0,0,0,0,0
like,1,3,0,0,0,0,0,0,0,0
scoop,0,0,0,0,1,0,0,0,0,0
sawmill,0,0,0,0,1,0,0,0,0,0
raft,0,0,0,0,1,0,0,0,0,0
permit,0,0,0,0,0,0,0,0,4,0
easy,2,0,0,0,0,0,0,0,0,0
turning,0,0,0,0,1,0,0,0,0,0
manually,0,0,1,0,0,0,0,0,0,0
winching,0,0,0,0,1,0,0,0,0,0
chain,0,0,0,0,3,0,0,0,0,0
winch,0,0,0,0,2,0,0,0,2,0
engage,0,0,0,0,0,0,0,0,4,0
rack,0,0,0,0,1,0,0,0,0,0
operate,0,0,0,0,0,0,0,0,7,0
ground,0,0,0,0,6,0,0,0,0,0
tail,0,0,0,0,2,0,0,0,0,0
pole,0,0,0,0,1,0,0,0,0,0
incline,0,0,0,0,0,0,0,0,1,0
distribution,0,0,0,0,1,0,0,0,0,0
huge,1,0,0,0,0,0,0,0,0,0
weight,0,0,0,0,9,0,0,0,0,0
bearing,0,0,0,0,2,0,0,0,0,0
clearance,0,0,0,0,2,0,0,0,0,0
structure,0,0,0,0,3,0,0,0,0,0
progressively,0,0,1,0,0,0,0,0,0,0
foot,0,0,0,0,12,0,0,0,0,0
meter,0,0,0,0,12,0,0,0,0,0
diameter,0,0,0,0,2,0,0,0,0,0
material,0,0,0,0,7,0,0,0,0,0
brass,0,0,0,0,3,0,0,0,0,0
gunmetal,0,0,0,0,1,0,0,0,0,0
main,4,0,0,0,0,0,0,0,0,0
little,4,0,2,0,0,0,0,0,0,0
actual,1,0,0,0,0,0,0,0,0,0
produce,0,0,0,0,0,0,0,0,17,0
likelihood,0,0,0,0,1,0,0,0,0,0
horsepower,0,0,0,0,2,0,0,0,0,0
maximum,2,0,0,0,0,0,0,0,0,0
efficiency,0,0,0,0,2,0,0,0,0,0
estimate,0,0,0,0,0,0,0,0,1,0
percent,0,0,0,0,2,0,0,0,0,0
founder,0,0,0,0,3,0,0,0,0,0
civil,3,0,0,0,0,0,0,0,0,0
engineering,0,0,0,0,3,0,0,0,0,0
profession,0,0,0,0,1,0,0,0,0,0
industry,0,0,0,0,23,0,0,0,0,0
constitute,0,0,0,0,0,0,0,0,1,0
previous,3,0,0,0,0,0,0,0,0,0
systematic,1,0,0,0,0,0,0,0,0,0
attempt,0,0,0,0,5,0,0,0,1,0
exploit,0,0,0,0,0,0,0,0,2,0
remain,0,0,0,0,0,0,0,0,10,0
unsophisticated,1,0,0,0,0,0,0,0,0,0
long,21,0,7,0,0,0,0,0,0,0
obtainable,1,0,0,0,0,0,0,0,0,0
near,0,3,0,0,0,0,0,0,0,0
surface,0,0,0,0,4,0,0,0,0,0
mineral,0,0,0,0,4,0,0,0,0,0
depth,0,0,0,0,3,0,0,0,0,0
copy,0,0,0,0,0,0,0,0,1,0
method,0,0,0,0,7,0,0,0,0,0
evolve,0,0,0,0,0,0,0,0,2,0
metal,0,0,0,0,13,0,0,0,0,0
north,1,0,1,0,4,0,0,0,0,0
central,2,0,0,0,0,0,0,0,0,0
mine,0,0,0,0,5,0,0,0,2,0
well,4,0,0,0,1,0,0,0,0,0
widen,0,0,0,0,0,0,0,0,1,0
miner,0,0,0,0,2,0,0,0,0,0
dare,0,0,0,0,0,0,0,0,1,0
danger,0,0,0,0,2,0,0,0,0,0
collapse,0,0,0,0,1,0,0,0,1,0
sink,0,0,0,0,0,0,0,0,1,0
adit,0,0,0,0,1,0,0,0,0,0
tunnel,0,0,0,0,2,0,0,0,0,0
hill,0,0,0,0,1,0,0,0,0,0
shallow,2,0,0,0,0,0,0,0,0,0
exhaust,0,0,0,0,0,0,0,0,1,0
make,0,0,0,0,0,0,0,0,7,0
necessary,3,0,0,0,0,0,0,0,0,0
deeply,0,0,2,0,0,0,0,0,0,0
expand,0,0,0,0,0,0,0,0,4,0
bottom,0,0,0,0,1,0,0,0,0,0
operation,0,0,0,0,3,0,0,0,0,0
employ,0,0,0,0,0,0,0,0,5,0
worker,0,0,0,0,4,0,0,0,0,0
late,8,0,2,0,0,0,0,0,0,0
seventeenth,1,0,0,0,0,0,0,0,0,0
rise,0,0,0,0,4,0,0,0,5,0
demand,0,0,0,0,9,0,0,0,0,0
reason,0,0,0,0,1,0,0,0,0,0
depletion,0,0,0,0,1,0,0,0,0,0
woodland,0,0,0,0,1,0,0,0,0,0
supply,0,0,0,0,4,0,0,0,3,0
charcoal,0,0,0,0,4,0,0,0,0,0
manufacturer,0,0,0,0,5,0,0,0,0,0
anxious,1,0,0,0,0,0,0,0,0,0
find,0,0,0,0,0,0,0,0,5,0
fuel,0,0,0,0,3,0,0,0,0,0
particular,3,0,0,0,0,0,0,0,0,0
importance,0,0,0,0,4,0,0,0,0,0
experiment,0,0,0,0,1,0,0,0,1,0
smelt,0,0,0,0,0,0,0,0,2,0
ore,0,0,0,0,5,0,0,0,0,0
process,0,0,0,0,13,0,0,0,2,0
steel,0,0,0,0,3,0,0,0,0,0
ironfounder,0,0,0,0,1,0,0,0,0,0
coke,0,0,0,0,1,0,0,0,0,0
enlarged,1,0,0,0,0,0,0,0,0,0
improved,1,0,0,0,0,0,0,0,0,0
blast,0,0,0,0,4,0,0,0,0,0
furnace,0,0,0,0,6,0,0,0,0,0
glassmaking,0,0,0,0,1,0,0,0,0,0
brickmaking,0,0,0,0,2,0,0,0,0,0
manufacture,0,0,0,0,7,0,0,0,4,0
pottery,0,0,0,0,2,0,0,0,0,0
adopt,0,0,0,0,0,0,0,0,2,0
staple,1,0,0,0,0,0,0,0,0,0
