word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB
intelligent,7,0,0,0,0,0,0,0,0,0,0
sister,0,0,0,0,0,0,114,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,0,55
unkindly,0,0,1,0,0,0,0,0,0,0,0
child,0,0,0,0,0,0,11,0,0,0,0
ill,8,0,1,0,0,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,0,0,63
pity,0,0,0,0,0,0,5,0,0,0,1
suffer,0,0,0,0,0,0,0,0,0,0,9
recover,0,0,0,0,0,0,0,0,0,0,7
live,0,0,0,0,0,0,0,0,0,0,16
mistake,0,0,0,0,0,0,6,0,0,0,1
pretty,5,0,0,0,0,0,0,0,0,0,0
foolish,12,0,0,0,0,0,0,0,0,0,0
long,18,0,28,0,0,0,0,0,0,0,4
marriage,0,0,0,0,0,0,44,0,0,0,0
time,0,0,0,0,0,0,74,0,0,0,0
regret,0,0,0,0,0,0,4,0,0,0,12
intelligence,0,0,0,0,0,0,6,0,0,0,0
common,7,0,0,0,0,0,0,0,0,0,0
sense,0,0,0,0,0,0,11,0,0,0,0
interested,11,0,0,0,0,0,0,0,0,0,0
talk,0,0,0,0,0,0,0,0,0,0,41
shop,0,0,0,0,0,0,3,0,0,0,2
find,0,0,0,0,0,0,0,0,0,0,38
experience,0,0,0,0,0,0,1,0,0,0,4
bitter,2,0,0,0,0,0,0,0,0,0,0
mock,0,0,0,0,0,0,0,0,0,0,4
understand,0,0,0,0,0,0,0,0,0,0,20
humour,0,0,0,0,0,0,3,0,0,0,0
later,1,0,16,0,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,0,0,0,12
fact,0,0,0,0,0,0,20,0,0,0,0
surprised,17,0,0,0,0,0,0,0,0,0,0
pleased,10,0,0,0,0,0,0,0,0,0,0
try,0,0,0,0,0,0,0,0,0,0,20
vain,1,0,0,0,0,0,3,0,0,0,0
persuade,0,0,0,0,0,0,0,0,0,0,18
describe,0,0,0,0,0,0,0,0,0,0,10
wealthy,1,0,0,0,0,0,0,0,0,0,0
stranger,0,0,0,0,0,0,11,0,0,0,0
rely,0,0,0,0,0,0,0,0,0,0,3
description,0,0,0,0,0,0,8,0,0,0,0
sound,0,0,0,0,0,0,1,0,0,0,3
noisy,1,0,0,0,0,0,0,0,0,0,0
father,0,0,0,0,0,0,46,0,0,0,0
handsome,13,0,0,0,0,0,0,0,0,0,0
extremely,0,0,16,0,0,0,0,0,0,0,0
charming,15,0,0,0,0,0,0,0,0,0,0
dancing,0,0,0,0,0,0,7,0,0,0,0
everybody,0,0,0,0,0,0,0,0,12,0,0
mean,1,0,0,0,0,0,0,0,0,0,13
politeness,0,0,0,0,0,0,18,0,0,0,0
require,0,0,0,0,0,0,0,0,0,0,4
fortunate,9,0,0,0,0,0,0,0,0,0,0
hide,0,0,0,0,0,0,0,0,0,0,6
curtain,0,0,0,0,0,0,1,0,0,0,0
upstairs,1,0,4,0,0,0,0,0,0,0,0
room,0,0,0,0,0,0,47,0,0,0,0
order,0,0,0,0,0,0,6,0,0,0,1
catch,0,0,0,0,0,0,0,0,0,0,5
sight,0,0,0,0,0,0,6,0,0,0,0
plan,0,0,0,0,0,0,8,0,0,0,6
invite,0,0,0,0,0,0,0,0,0,0,20
dinner,0,0,0,0,0,0,24,0,0,0,0
social,5,0,0,0,0,0,0,0,0,0,0
event,0,0,0,0,0,0,5,0,0,0,0
small,10,0,0,0,0,0,0,0,0,0,0
village,0,0,0,0,0,0,9,0,0,0,0
public,6,0,0,0,0,0,1,0,0,0,0
dance,0,0,0,0,0,0,16,0,0,0,24
regularly,0,0,3,0,0,0,0,0,0,0,0
hold,0,0,0,0,0,0,0,0,0,0,5
near,3,10,0,0,0,0,0,0,0,0,0
town,0,0,0,0,0,0,6,0,0,0,0
greatly,0,0,15,0,0,0,0,0,0,0,0
look,0,0,0,0,0,0,2,0,0,0,50
forward,0,1,8,0,0,0,0,0,0,0,0
particular,3,0,0,0,0,0,0,0,0,0,0
attend,0,0,0,0,0,0,0,0,0,0,3
group,0,0,0,0,0,0,6,0,0,0,0
friend,0,0,0,0,0,0,41,0,0,0,0
night,0,0,0,0,0,0,11,0,0,0,0
eye,0,0,0,0,0,0,13,0,0,0,0
enter,0,0,0,0,0,0,0,0,0,0,20
bring,0,0,0,0,0,0,0,0,0,0,16
eld,14,0,0,0,0,0,0,0,0,0,0
good,46,0,3,0,0,0,0,0,0,0,0
looking,5,0,0,0,0,0,0,0,0,0,0
gentlemanlike,1,0,0,0,0,0,0,0,0,0,0
fashionable,2,0,0,0,0,0,0,0,0,0,0
tall,5,0,0,0,0,0,0,0,0,0,0
lady,0,0,0,0,0,0,37,0,0,0,0
gaze,0,0,0,0,0,0,0,0,0,0,1
admiration,0,0,0,0,0,0,13,0,0,0,0
half,0,0,1,0,4,0,2,0,0,0,0
evening,0,0,0,0,0,0,33,0,0,0,0
aware,6,0,0,0,0,0,0,0,0,0,0
constant,2,0,0,0,0,0,0,0,0,0,0
frown,0,0,0,0,0,0,1,0,0,0,1
unwillingness,0,0,0,0,0,0,2,0,0,0,0
general,5,0,0,0,0,0,0,0,0,0,0
agreement,0,0,0,0,0,0,2,0,0,0,0
proud,27,0,0,0,0,0,0,0,0,0,0
disagreeable,7,0,0,0,0,0,0,0,0,0,0
consider,0,0,0,0,0,0,0,0,0,0,30
superior,4,0,0,0,0,0,1,0,0,0,0
country,0,0,0,0,0,0,9,0,0,0,0
people,0,0,0,0,0,0,25,0,0,0,0
hand,0,0,0,0,0,0,7,0,0,0,2
popular,1,0,0,0,0,0,0,0,0,0,0
partner,0,0,0,0,0,0,6,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,0,16
watch,0,0,0,0,0,0,0,0,0,0,9
stand,0,0,0,0,0,0,0,0,0,0,9
avoid,0,0,0,0,0,0,0,0,0,0,13
conversation,0,0,0,0,0,0,33,0,0,0,0
hate,0,0,0,0,0,0,0,0,0,0,7
cross,2,0,0,0,0,0,0,0,0,0,2
lovely,6,0,0,0,0,0,0,0,0,0,0
particularly,0,0,9,0,0,0,0,0,0,0,0
dislike,0,0,0,0,0,0,4,0,0,0,7
apart,0,0,3,0,0,0,0,0,0,0,0
wait,0,0,0,0,0,0,0,0,0,0,11
join,0,0,0,0,0,0,0,0,0,0,8
creature,0,0,0,0,0,0,3,0,0,0,0
see,0,0,0,0,0,0,0,0,0,0,48
pleasant,13,0,0,0,0,0,0,0,0,0,0
turn,0,0,0,0,0,0,0,0,0,0,11
moment,0,0,0,0,0,0,34,0,0,0,0
coldly,0,0,5,0,0,0,0,0,0,0,0
tempt,0,0,0,0,0,0,0,0,0,0,6
endear,0,0,0,0,0,0,0,0,0,0,1
story,0,0,0,0,0,0,4,0,0,0,0
cheerfully,0,0,5,0,0,0,0,0,0,0,0
amusingly,0,0,3,0,0,0,0,0,0,0,0
pass,0,0,0,0,0,0,0,0,0,0,9
happily,0,0,6,0,0,0,0,0,0,0,0
delight,0,0,0,0,0,0,3,0,0,0,10
effect,0,0,0,0,0,0,5,0,0,0,0
twice,0,0,2,0,1,0,0,0,0,0,0
rude,5,0,0,0,0,0,0,0,0,0,0
poor,19,0,0,0,0,0,0,0,0,0,0
luckily,0,0,5,0,0,0,0,0,0,0,0
care,0,0,0,0,0,0,12,0,0,0,10
horrible,2,0,0,0,0,0,0,0,0,0,0
discuss,0,0,0,0,0,0,0,0,0,0,8
flattered,1,0,0,0,0,0,0,0,0,0,0
second,6,0,0,0,0,0,0,0,0,0,0
blush,0,0,0,0,0,0,0,0,0,0,10
expect,0,0,0,0,0,0,0,0,0,0,22
modest,2,0,0,0,0,0,0,0,0,0,0
admit,0,0,0,0,0,0,0,0,0,0,11
continue,0,0,0,0,0,0,0,0,0,0,27
gentle,3,0,0,0,0,0,0,0,0,0,0
voice,0,0,0,0,0,0,5,0,0,0,0
mannered,3,0,0,0,0,0,0,0,0,0,0
agreeable,16,0,0,0,0,0,0,0,0,0,0
add,0,0,0,0,0,0,0,0,0,0,19
make,0,0,0,0,0,0,0,0,0,0,11
character,0,0,0,0,0,0,21,0,0,0,0
perfect,4,0,0,0,0,0,0,0,0,0,0
brother,0,0,0,0,0,0,22,0,0,0,0
enjoy,0,0,0,0,0,0,0,0,0,0,12
have,0,0,0,0,0,0,0,0,0,0,13
silence,0,0,0,0,0,0,10,0,0,0,0
convince,0,0,0,0,0,0,0,0,0,0,13
kind,14,0,0,0,0,0,1,0,0,0,0
ready,6,0,0,0,0,0,0,0,0,0,0
begin,0,0,0,0,0,0,0,0,0,0,28
evident,5,0,0,0,0,0,0,0,0,0,0
admire,0,0,0,0,0,0,0,0,0,0,13
close,9,0,3,0,0,0,0,0,0,0,0
sensible,8,0,0,0,0,0,0,0,0,0,0
seven,0,0,0,0,0,0,0,2,0,0,0
thing,0,0,0,0,0,0,9,0,0,0,0
behave,0,0,0,0,0,0,0,0,0,0,9
normally,0,0,2,0,0,0,0,0,0,0,0
shake,0,0,0,0,0,0,0,0,0,0,4
head,0,0,0,0,0,0,7,0,0,0,0
wisely,0,0,2,0,0,0,0,0,0,0,0
lose,0,0,0,0,0,0,0,0,0,0,13
opportunity,0,0,0,0,0,0,10,0,0,0,0
use,0,0,0,0,0,0,0,0,0,0,3
get,0,0,0,0,0,0,0,0,0,0,8
attract,0,0,0,0,0,0,0,0,0,0,3
encourage,0,0,0,0,0,0,0,0,0,0,9
probably,0,0,9,0,0,0,0,0,0,0,0
real,8,0,0,0,0,0,0,0,0,0,0
wish,0,0,0,0,0,0,14,0,0,0,22
success,0,0,0,0,0,0,4,0,0,0,0
heart,0,0,0,0,0,0,12,0,0,0,0
finally,0,0,9,0,0,0,0,0,0,0,0
chance,0,0,0,0,0,0,12,0,0,0,0
happiness,0,0,0,0,0,0,19,0,0,0,0
tomorrow,0,0,0,0,0,0,6,0,0,0,0
study,0,0,0,0,0,0,1,0,0,0,1
question,0,0,0,0,0,0,10,0,0,0,2
person,0,0,0,0,0,0,7,0,0,0,0
spend,0,0,0,0,0,0,0,0,0,0,21
life,0,0,0,0,0,0,13,0,0,0,0
laugh,0,0,0,0,0,0,0,0,0,0,9
observe,0,0,0,0,0,0,0,0,0,0,10
interest,0,0,0,0,0,0,14,0,0,0,0
notice,0,0,0,0,0,0,1,0,0,0,17
expression,0,0,0,0,0,0,8,0,0,0,0
dark,1,0,0,0,0,0,0,0,0,0,0
give,0,0,0,0,0,0,0,0,0,0,24
face,0,0,0,0,0,0,13,0,0,0,0
figure,0,0,0,0,0,0,1,0,0,0,0
unfashionable,2,0,0,0,0,0,0,0,0,0,0
amusing,2,0,0,0,0,0,0,0,0,0,0
closely,0,0,4,0,0,0,0,0,0,0,0
conscious,2,0,0,0,0,0,0,0,0,0,0
party,0,0,0,0,0,0,12,0,0,0,0
usual,8,0,0,0,0,0,0,0,0,0,0
away,0,2,28,0,0,0,0,0,0,0,0
guest,0,0,0,0,0,0,8,0,0,0,0
host,0,0,0,0,0,0,1,0,0,0,0
sir,0,0,0,0,0,0,11,0,0,0,0
delightful,4,0,0,0,0,0,0,0,0,0,0
entertainment,0,0,0,0,0,0,5,0,0,0,0
cool,1,0,0,0,0,0,0,0,0,0,0
disdain,0,0,0,0,0,0,8,0,0,0,0
uneducated,1,0,0,0,0,0,0,0,0,0,0
let,0,0,0,0,0,0,0,0,0,0,16
refuse,0,0,0,0,0,0,0,0,0,0,20
quickly,0,0,11,0,0,0,0,0,0,0,0
embarrassment,0,0,0,0,0,0,4,0,0,0,0
intention,0,0,0,0,0,0,6,0,0,0,0
excuse,0,0,0,0,0,0,0,0,0,0,2
allow,0,0,0,0,0,0,0,0,0,0,16
pleasure,0,0,0,0,0,0,17,0,0,0,0
politely,0,0,14,0,0,0,0,0,0,0,0
equal,3,0,0,0,0,0,0,0,0,0,0
walk,0,0,0,0,0,0,10,0,0,0,29
slight,2,0,0,0,0,0,0,0,0,0,0
smile,0,0,0,0,0,0,5,0,0,0,16
boring,1,0,0,0,0,0,0,0,0,0,0
pair,0,0,0,0,0,0,1,0,0,0,0
belong,0,0,0,0,0,0,0,0,0,0,1
congratulate,0,0,0,0,0,0,0,0,0,0,8
wedding,0,0,0,0,0,0,9,0,0,0,0
imagination,0,0,0,0,0,0,1,0,0,0,0
jump,0,0,0,0,0,0,0,0,0,0,2
mother,0,0,0,0,0,0,30,0,0,0,0
stay,0,0,0,0,0,0,0,0,0,0,34
remain,0,0,0,0,0,0,0,0,0,0,10
calm,5,0,0,0,0,0,0,0,0,0,3
comfortable,7,0,0,0,0,0,0,0,0,0,0
unfortunately,0,0,7,0,0,0,0,0,0,0,0
death,0,0,0,0,0,0,7,0,0,0,0
property,0,0,0,0,0,0,9,0,0,0,0
distant,1,0,0,0,0,0,0,0,0,0,0
male,1,0,0,0,0,0,0,0,0,0,0
relation,0,0,0,0,0,0,11,0,0,0,0
lawyer,0,0,0,0,0,0,3,0,0,0,0
leave,0,0,0,0,0,0,0,0,0,0,53
money,0,0,0,0,0,0,12,0,0,0,0
own,0,0,0,0,0,0,0,0,0,0,2
clerk,0,0,0,0,0,0,1,0,0,0,0
carry,0,0,0,0,0,0,0,0,0,0,5
late,7,0,1,0,0,0,0,0,0,0,0
employer,0,0,0,0,0,0,1,0,0,0,0
business,0,0,0,0,0,0,9,0,0,0,0
kilometre,0,0,0,0,0,0,7,0,0,0,0
convenient,1,0,0,0,0,0,0,0,0,0,0
distance,0,0,0,0,0,0,9,0,0,0,0
usually,0,0,3,0,0,0,0,0,0,0,0
aunt,0,0,0,0,0,0,32,0,0,0,0
dressmaker,0,0,0,0,0,0,1,0,0,0,0
opposite,1,1,1,0,0,0,1,0,0,0,0
regular,2,0,0,0,0,0,0,0,0,0,0
visitor,0,0,0,0,0,0,14,0,0,0,0
vacant,4,0,0,0,0,0,0,0,0,0,0
available,2,0,0,0,0,0,0,0,0,0,0
provide,0,0,0,0,0,0,0,0,0,0,5
amusement,0,0,0,0,0,0,4,0,0,0,0
interesting,2,0,0,0,0,0,0,0,0,0,0
local,2,0,0,0,0,0,0,0,0,0,0
news,0,0,0,0,0,0,18,0,0,0,0
regiment,0,0,0,0,0,0,11,0,0,0,0
recently,0,0,9,0,0,0,0,0,0,0,0
winter,0,0,0,0,0,0,3,0,0,0,0
officer,0,0,0,0,0,0,26,0,0,0,0
home,0,0,9,0,0,0,11,0,0,0,0
uniform,0,0,0,0,0,0,4,0,0,0,0
hardly,0,0,8,0,0,0,0,0,0,0,0
worth,2,0,0,0,0,0,0,0,0,0,0
praise,0,0,0,0,0,0,10,0,0,0,6
morning,0,0,0,0,0,0,23,0,0,0,0
coolly,0,0,1,0,0,0,0,0,0,0,0
suspect,0,0,0,0,0,0,0,0,0,0,5
convinced,5,0,0,0,0,0,0,0,0,0,0
embarrass,0,0,0,0,0,0,0,0,0,0,3
express,1,0,0,0,0,0,0,0,0,0,11
certain,13,0,0,0,0,0,0,0,0,0,0
indifference,0,0,0,0,0,0,8,0,0,0,0
happen,0,0,0,0,0,0,0,0,0,0,13
clever,1,0,0,0,0,0,0,0,0,0,0
point,0,0,0,0,0,0,2,0,0,0,0
afraid,7,0,0,0,0,0,0,0,0,0,0
unusually,0,0,2,0,0,0,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,0,8
red,3,0,0,0,0,0,0,0,0,0,0
coat,0,0,0,0,0,0,2,0,0,0,0
regimental,2,0,0,0,0,0,0,0,0,0,0
note,0,0,0,0,0,0,3,0,0,0,0
shine,0,0,0,0,0,0,0,0,0,0,2
eagerly,0,0,6,0,0,0,0,0,0,0,0
read,0,0,0,0,0,0,0,0,0,0,30
wonder,0,0,0,0,0,0,0,0,0,0,12
repeat,0,0,0,0,0,0,0,0,0,0,8
unlucky,2,0,0,0,0,0,0,0,0,0,0
carriage,0,0,0,0,0,0,15,0,0,0,0
ride,0,0,0,0,0,0,1,0,0,0,5
rain,0,0,0,0,0,0,0,0,0,0,3
offer,0,0,0,0,0,0,6,0,0,0,6
take,0,0,0,0,0,0,0,0,0,0,27
spare,1,0,0,0,0,0,0,0,0,0,2
horse,0,0,0,0,0,0,3,0,0,0,0
farm,0,0,0,0,0,0,3,0,0,0,0
field,0,0,0,0,0,0,3,0,0,0,0
set,0,0,0,0,0,0,0,0,0,0,3
hope,0,0,0,0,0,0,9,0,0,0,46
heavily,0,0,1,0,0,0,0,0,0,0,0
hard,3,0,4,0,0,0,0,0,0,0,0
worried,4,0,0,0,0,0,0,0,0,0,0
idea,0,0,0,0,0,0,10,0,0,0,0
extent,0,0,0,0,0,0,1,0,0,0,0
breakfast,0,0,0,0,0,0,6,0,0,0,0
explain,0,0,0,0,0,0,0,0,0,0,17
cold,7,0,0,0,0,0,2,0,0,0,0
wet,1,0,0,0,0,0,0,0,0,0,0
seriously,0,0,7,0,0,0,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,0,6
comfort,0,0,0,0,0,0,3,0,0,0,1
cause,0,0,0,0,0,0,3,0,0,0,11
obedience,0,0,0,0,0,0,1,0,0,0,0
right,11,0,0,0,0,0,4,0,0,0,0
anxious,10,0,0,0,0,0,0,0,0,0,0
determined,13,0,0,0,0,0,0,0,0,0,0
keen,1,0,0,0,0,0,0,0,0,0,0
decide,0,0,0,0,0,0,0,0,0,0,16
accompany,0,0,0,0,0,0,0,0,0,0,8
far,0,0,15,0,0,0,0,0,0,0,0
stream,0,0,0,0,0,0,2,0,0,0,0
anxiety,0,0,0,0,0,0,6,0,0,0,0
tired,2,0,0,0,0,0,0,0,0,0,0
foot,0,0,0,0,0,0,3,0,0,0,0
muddy,1,0,0,0,0,0,0,0,0,0,0
stocking,0,0,0,0,0,0,1,0,0,0,0
healthily,0,0,1,0,0,0,0,0,0,0,0
pink,1,0,0,0,0,0,0,0,0,0,0
exercise,0,0,0,0,0,0,4,0,0,0,0
show,0,0,0,0,0,0,0,0,0,0,11
straight,0,0,4,0,0,0,0,0,0,0,0
sitting,0,0,0,0,0,0,8,0,0,0,0
believe,0,0,0,0,0,0,0,0,0,0,27
bad,14,0,0,0,0,0,0,0,0,0,0
weather,0,0,0,0,0,0,1,0,0,0,0
receive,0,0,0,0,0,0,0,0,0,0,28
considerate,4,0,0,0,0,0,0,0,0,0,0
hesitate,0,0,0,0,0,0,0,0,0,0,4
healthy,3,0,0,0,0,0,0,0,0,0,0
doubt,0,0,1,0,0,0,3,0,0,0,9
glad,12,0,0,0,0,0,0,0,0,0,0
feverish,1,0,0,0,0,0,0,0,0,0,0
unwell,1,0,0,0,0,0,0,0,0,0,0
doctor,0,0,0,0,0,0,1,0,0,0,0
examine,0,0,0,0,0,0,0,0,0,0,1
patient,0,0,0,0,0,0,2,0,0,0,0
advise,0,0,0,0,0,0,0,0,0,0,4
bed,0,0,0,0,0,0,4,0,0,0,0
medicine,0,0,0,0,0,0,1,0,0,0,0
afternoon,0,0,0,0,0,0,3,0,0,0,0
upset,5,0,0,0,0,0,0,0,0,0,3
oblige,0,0,0,0,0,0,0,0,0,0,3
present,7,0,0,0,0,0,2,0,0,0,0
inform,0,0,0,0,0,0,0,0,0,0,10
clothe,0,0,0,0,0,0,4,0,0,0,0
apparent,2,0,0,0,0,0,0,0,0,0,0
concern,0,0,0,0,0,0,2,0,0,0,1
change,0,0,0,0,0,0,3,0,0,0,12
behaviour,0,0,0,0,0,0,17,0,0,0,0
satisfied,8,0,0,0,0,0,0,0,0,0,0
pleasing,3,0,0,0,0,0,0,0,0,0,0
treat,0,0,0,0,0,0,0,0,0,0,7
unwelcome,2,0,0,0,0,0,0,0,0,0,0
concentrate,0,0,0,0,0,0,0,0,0,0,3
attention,0,0,0,0,0,0,3,0,0,0,0
eat,0,0,0,0,0,0,0,0,0,0,2
drinking,0,0,0,0,0,0,1,0,0,0,0
play,0,0,0,0,0,0,0,0,0,0,13
card,0,0,0,0,0,0,4,0,0,0,0
criticize,0,0,0,0,0,0,0,0,0,0,8
manner,0,0,0,0,0,0,21,0,0,0,0
lack,0,0,0,0,0,0,6,0,0,0,3
elegance,0,0,0,0,0,0,5,0,0,0,0
quality,0,0,0,0,0,0,5,0,0,0,0
excellent,6,0,0,0,0,0,0,0,0,0,0
walker,0,0,0,0,0,0,1,0,0,0,0
forget,0,0,0,0,0,0,0,0,0,0,12
appearance,0,0,0,0,0,0,10,0,0,0,0
wild,2,0,0,0,0,0,0,0,0,0,0
run,0,0,0,0,0,0,0,0,0,0,7
countryside,0,0,0,0,0,0,1,0,0,0,0
hair,0,0,0,0,0,0,1,0,0,0,0
untidy,1,0,0,0,0,0,0,0,0,0,0
dress,0,0,0,0,0,0,1,0,0,0,1
cover,0,0,0,0,0,0,0,0,0,0,1
mud,0,0,0,0,0,0,2,0,0,0,0
remarkably,0,0,1,0,0,0,0,0,0,0,0
imagine,0,0,0,0,0,0,0,0,0,0,13
ankle,0,0,0,0,0,0,1,0,0,0,0
dreadful,6,0,0,0,0,0,0,0,0,0,0
sort,0,0,0,0,0,0,5,0,0,0,0
independence,0,0,0,0,0,0,3,0,0,0,0
acceptable,1,0,0,0,0,0,0,0,0,0,0
affection,0,0,0,0,0,0,23,0,0,0,0
whisper,0,0,0,0,0,0,1,0,0,0,4
adventure,0,0,0,0,0,0,1,0,0,0,0
lessen,0,0,0,0,0,0,0,0,0,0,3
brighten,0,0,0,0,0,0,0,0,0,0,1
short,13,0,0,0,0,0,0,0,0,0,0
pause,0,0,0,0,0,0,6,0,0,0,0
great,39,0,0,0,0,0,0,0,0,0,0
liking,0,0,0,0,0,0,2,0,0,0,0
sweet,2,0,0,0,0,0,0,0,0,0,0
vulgar,4,0,0,0,0,0,0,0,0,0,0
uncle,0,0,0,0,0,0,23,0,0,0,0
nice,1,0,0,0,0,0,0,0,0,0,0
fill,0,0,0,0,0,0,0,0,0,0,1
considerably,0,0,3,0,0,0,0,0,0,0,0
position,0,0,0,0,0,0,7,0,0,0,0
answer,0,0,0,0,0,0,8,0,0,0,10
enthusiastically,0,0,2,0,0,0,0,0,0,0,0
asleep,1,0,0,0,0,0,0,0,0,0,0
