word,ADJ,ADP,ADV,NOUN,NUM,VERB
resonance,0,0,0,1,0,0
scanner,0,0,0,1,0,0
transportation,0,0,0,1,0,0
road,0,0,0,1,0,0
air,0,0,0,1,0,0
space,0,0,0,7,0,0
rely,0,0,0,0,0,1
heavily,0,0,1,0,0,0
experiment,0,0,0,1,0,0
late,3,0,0,0,0,0
early,8,0,0,0,0,0
century,0,0,0,10,0,0
inventor,0,0,0,3,0,0
dramatic,3,0,0,0,0,0
discovery,0,0,0,3,0,0
thermionic,2,0,0,0,0,0
emission,0,0,0,3,0,0
discharge,0,0,0,2,0,0
heat,0,0,0,3,0,2
eventually,0,0,1,0,0,0
year,0,0,0,6,0,0
later,0,0,4,0,0,0
stumble,0,0,0,0,0,1
photoelectric,5,0,0,0,0,0
charged,1,0,0,0,0,0
particle,0,0,0,1,0,0
release,0,0,0,0,0,1
absorb,0,0,0,0,0,1
radiant,1,0,0,0,0,0
energy,0,0,0,2,0,0
lead,0,0,0,1,0,7
cell,0,0,0,8,0,0
valve,0,0,0,3,0,0
diode,0,0,0,7,0,0
triode,0,0,0,4,0,0
consist,0,0,0,0,0,7
electrode,0,0,0,10,0,0
come,0,0,0,0,0,5
adapt,0,0,0,0,0,3
television,0,0,0,7,0,0
deny,0,0,0,0,0,1
reliance,0,0,0,1,0,0
light,3,0,0,10,0,0
illuminate,0,0,0,0,0,1
house,0,0,0,1,0,0
direct,1,0,0,0,0,6
probe,0,0,0,3,0,0
hurtle,0,0,0,0,0,1
highly,0,0,1,0,0,0
develop,0,0,0,0,0,6
show,0,0,0,0,0,4
limit,0,0,0,2,0,0
progress,0,0,0,0,0,1
change,0,0,0,8,0,5
stereophonic,1,0,0,0,0,0
recording,0,0,0,1,0,0
playback,0,0,0,1,0,0
robot,0,0,0,9,0,0
product,0,0,0,3,0,0
generation,0,0,0,1,0,0
communicate,0,0,0,0,0,1
process,0,0,0,10,0,3
cause,0,0,0,0,0,5
great,6,0,0,0,0,0
everyday,2,0,0,0,0,0
technology,0,0,0,8,0,0
introduce,0,0,0,0,0,3
basis,0,0,0,3,0,0
represent,0,0,0,0,0,8
continuously,0,0,1,0,0,0
variable,3,0,0,0,0,0
aspect,0,0,0,2,0,0
amplitude,0,0,0,8,0,0
modulate,0,0,0,0,0,1
transmission,0,0,0,2,0,0
example,0,0,0,6,0,0
strength,0,0,0,4,0,0
electromagnetic,1,0,0,0,0,0
wave,0,0,0,4,0,0
proportional,1,0,0,0,0,0
volume,0,0,0,3,0,0
sound,0,0,0,5,0,0
carry,0,0,0,0,0,5
loud,1,0,0,0,0,0
radiate,0,0,0,0,0,1
speaker,0,0,0,2,0,0
contrast,0,0,0,2,0,0
standardized,1,0,0,0,0,0
pulse,0,0,0,5,0,0
number,0,0,0,19,0,0
audio,1,0,0,1,0,0
set,0,0,0,3,0,1
convert,0,0,0,0,0,1
fix,0,0,0,0,0,1
duration,0,0,0,1,0,0
transmit,0,0,0,0,0,1
series,0,0,0,1,0,0
code,0,0,0,5,0,0
laptop,0,0,0,4,0,0
large,20,0,0,0,0,0
smartphone,0,0,0,2,0,0
binary,6,0,0,0,0,0
instead,0,0,2,0,0,0
base,0,0,0,7,0,4
write,0,0,0,0,0,3
manual,1,0,0,0,0,0
arithmetic,0,0,0,2,0,0
absence,0,0,0,1,0,0
similar,3,0,0,0,0,0
arrangement,0,0,0,1,0,0
recognize,0,0,0,0,0,2
state,0,0,0,5,0,1
switch,0,0,0,3,0,1
high,13,0,0,0,0,0
low,2,0,0,0,0,0
assign,0,0,0,0,0,1
link,0,0,0,0,0,2
datum,0,0,0,3,0,0
letter,0,0,0,1,0,0
musical,1,0,0,0,0,0
note,0,0,0,1,0,0
call,0,0,0,0,0,21
digitization,0,0,0,1,0,0
predominantly,0,0,1,0,0,0
insulator,0,0,0,1,0,0
poorly,0,0,1,0,0,0
generally,0,0,4,0,0,0
silicon,0,0,0,21,0,0
compound,0,0,0,1,0,0
dope,0,0,0,0,0,5
treat,0,0,0,0,0,1
impurity,0,0,0,2,0,0
alter,0,0,0,0,0,2
property,0,0,0,2,0,0
wafer,0,0,0,20,0,0
instrumental,1,0,0,0,0,0
scientist,0,0,0,3,0,0
typical,3,0,0,0,0,0
bond,0,0,0,0,0,1
emitter,0,0,0,8,0,0
excess,1,0,0,2,0,0
negative,6,0,0,0,0,0
second,2,0,0,3,0,0
positive,3,0,0,0,0,0
collector,0,0,0,6,0,0
american,3,0,0,0,0,0
apply,0,0,0,0,0,7
fixed,1,0,0,0,0,0
relatively,0,0,1,0,0,0
incoming,2,0,0,0,0,0
resistance,0,0,0,2,0,0
lower,0,0,0,0,0,1
allow,0,0,0,0,0,8
output,0,0,0,3,0,0
act,0,0,0,0,0,3
amplifier,0,0,0,3,0,0
vary,0,0,0,0,0,1
amplify,0,0,0,0,0,5
copyright,0,0,0,4,0,0
rendering,0,0,0,4,0,0
edition,0,0,0,4,0,0
breakthrough,0,0,0,2,0,0
invention,0,0,0,3,0,0
solid,1,0,0,0,0,0
primarily,0,0,1,0,0,0
switching,0,0,0,2,0,0
amplification,0,0,0,4,0,0
revolutionize,0,0,0,0,0,2
communication,0,0,0,2,0,0
computation,0,0,0,1,0,0
entirely,0,0,2,0,0,0
reliable,1,0,0,0,0,0
flexible,1,0,0,0,0,0
size,0,0,0,11,0,0
consume,0,0,0,0,0,1
application,0,0,0,10,0,0
range,0,0,0,4,0,2
sophisticated,4,0,0,0,0,0
connect,0,0,0,0,0,7
suitable,1,0,0,0,0,0
source,0,0,0,3,0,0
battery,0,0,0,4,0,0
appropriate,1,0,0,0,0,0
usually,0,0,3,0,0,0
section,0,0,0,1,0,0
input,0,0,0,2,0,0
microor,1,0,0,0,0,0
millivolt,0,0,0,1,0,0
receive,0,0,0,0,0,4
antenna,0,0,0,5,0,0
volt,0,0,0,2,0,0
memory,0,0,0,15,0,0
telecommunications,0,0,0,1,0,0
turn,0,0,0,2,0,1
gate,0,0,0,1,0,0
govern,0,0,0,0,0,1
drain,0,0,0,2,0,0
associate,0,0,0,0,0,1
shut,0,0,0,0,0,1
single,12,0,0,0,0,0
extend,0,0,0,0,0,2
compile,0,0,0,0,0,1
permanently,0,0,2,0,0,0
technological,1,0,0,0,0,0
advance,0,0,0,1,0,2
increasingly,0,0,5,0,0,0
pack,0,0,0,0,0,3
increase,0,0,0,1,0,5
term,0,0,0,3,0,1
scale,0,0,0,11,0,0
integration,0,0,0,7,0,0
thousand,0,0,0,3,2,0
component,0,0,0,13,0,0
ultra,4,0,0,0,0,0
cofounder,0,0,0,1,0,0
propose,0,0,0,0,0,1
double,0,0,0,0,0,3
follow,0,0,0,0,0,4
prediction,0,0,0,1,0,0
law,0,0,0,1,0,0
hold,0,0,0,0,0,2
true,1,0,0,0,0,0
nearly,0,0,3,0,0,0
involve,0,0,0,0,0,2
level,0,0,0,3,0,0
frequency,0,0,0,5,0,0
partially,0,0,1,0,0,0
wholly,0,0,1,0,0,0
evacuate,0,0,0,0,0,1
seal,0,0,0,0,0,1
move,0,0,0,0,0,6
contain,0,0,0,0,0,6
cathode,0,0,0,8,0,0
emit,0,0,0,0,0,3
travel,0,0,0,0,0,2
anode,0,0,0,3,0,0
magnetron,0,0,0,3,0,0
klystron,0,0,0,3,0,0
cylindrical,1,0,0,0,0,0
copper,0,0,0,2,0,0
plate,0,0,0,12,0,0
wire,0,0,0,2,0,0
filament,0,0,0,15,0,0
run,0,0,0,0,0,3
cylinder,0,0,0,1,0,0
axis,0,0,0,1,0,0
mount,0,0,0,0,0,6
outside,1,1,0,0,0,0
magnet,0,0,0,1,0,0
parallel,0,0,1,0,0,0
bend,0,0,0,0,0,2
curved,1,0,0,0,0,0
path,0,0,0,2,0,0
oscillation,0,0,0,3,0,0
radiation,0,0,0,3,0,0
capable,2,0,0,0,0,0
generate,0,0,0,0,0,1
extremely,0,0,2,0,0,0
short,2,0,0,0,0,0
burst,0,0,0,1,0,0
radar,0,0,0,1,0,0
microwave,0,0,0,3,0,0
oven,0,0,0,3,0,0
cavity,0,0,0,1,0,0
oscillate,0,0,0,0,0,1
produce,0,0,0,0,0,13
gigahertz,0,0,0,1,0,0
billion,0,0,0,0,1,0
cycle,0,0,0,3,0,0
relay,0,0,0,1,0,0
important,4,0,0,0,0,0
ray,0,0,0,5,0,0
receiver,0,0,0,4,0,0
focus,0,0,0,0,0,1
lense,0,0,0,1,0,0
fine,2,0,0,0,0,0
beam,0,0,0,5,0,0
fall,0,0,0,0,0,1
fluorescent,2,0,0,0,0,0
spot,0,0,0,4,0,0
right,2,0,1,2,0,0
angle,0,0,0,2,0,0
direction,0,0,0,2,0,0
straight,2,0,0,0,0,0
line,0,0,0,10,0,0
displacement,0,0,0,1,0,0
measure,0,0,0,1,0,1
voltmeter,0,0,0,1,0,0
potential,1,0,0,0,0,0
difference,0,0,0,1,0,0
deflect,0,0,0,0,0,1
alternate,0,0,0,0,0,2
point,0,0,0,3,0,0
constantly,0,0,1,0,0,0
left,0,0,1,2,0,0
appear,0,0,0,0,0,1
horizontal,1,0,0,0,0,0
pull,0,0,0,0,0,1
complicated,1,0,0,0,0,0
figure,0,0,0,1,0,1
see,0,0,0,0,0,2
permit,0,0,0,0,0,1
study,0,0,0,2,0,0
detail,0,0,0,2,0,0
relation,0,0,0,1,0,0
phase,0,0,0,1,0,0
oscilloscope,0,0,0,2,0,0
stream,0,0,0,1,0,0
pass,0,0,0,0,0,3
pair,0,0,0,1,0,0
strike,0,0,0,0,0,1
coat,0,0,0,0,0,3
inside,0,0,1,1,0,0
excite,0,0,0,0,0,1
response,0,0,0,1,0,0
place,0,0,0,0,0,7
slowly,0,0,1,0,0,0
return,0,0,0,0,0,1
fast,3,0,1,0,0,0
viewer,0,0,0,1,0,0
get,0,0,0,0,0,1
simple,5,0,0,0,0,0
picture,0,0,0,2,0,0
ultimately,0,0,1,0,0,0
pathway,0,0,0,1,0,0
recent,1,0,0,0,0,0
decade,0,0,0,1,0,0
dramatically,0,0,1,0,0,0
reduce,0,0,0,0,0,9
give,0,0,0,0,0,4
rise,0,0,0,2,0,1
age,0,0,0,2,0,1
feasible,1,0,0,0,0,0
wide,2,0,0,0,0,0
impede,0,0,0,0,0,1
regulate,0,0,0,0,0,2
like,0,2,0,0,0,0
netbook,0,0,0,1,0,0
portable,2,0,0,0,0,0
personal,11,0,0,0,0,0
significantly,0,0,1,0,0,0
mechanism,0,0,0,1,0,0
broad,2,0,0,0,0,0
logic,1,0,0,7,0,0
transform,0,0,0,0,0,2
build,0,0,0,0,0,3
identical,2,0,0,0,0,0
elementary,1,0,0,0,0,0
manipulation,0,0,0,2,0,0
piece,0,0,0,2,0,0
bit,0,0,0,17,0,0
unit,0,0,0,5,0,0
byte,0,0,0,1,0,0
combine,0,0,0,0,0,4
nand,0,0,0,1,0,0
logical,2,0,0,0,0,0
define,0,0,0,0,0,1
finite,1,0,0,0,0,0
step,0,0,0,3,0,0
array,0,0,0,8,0,0
transient,1,0,0,0,0,0
impulse,0,0,0,3,0,0
particular,3,0,0,0,0,0
address,0,0,0,2,0,0
way,0,0,0,2,0,0
stable,1,0,0,0,0,0
obtain,0,0,0,0,0,1
mean,0,0,0,1,0,1
external,3,0,0,0,0,0
nonconducting,1,0,0,0,0,0
random,2,0,0,0,0,0
access,0,0,0,2,0,2
order,0,0,0,3,0,0
include,0,0,0,0,0,7
read,0,0,0,0,0,1
data,0,0,0,3,0,0
content,0,0,0,1,0,0
separate,1,0,0,0,0,1
case,0,0,0,2,0,0
embed,0,0,0,0,0,1
primary,3,0,0,0,0,0
board,0,0,0,9,0,0
center,0,0,0,1,0,0
integrated,3,0,0,0,0,0
key,3,0,0,0,0,0
begin,0,0,0,0,0,4
circular,2,0,0,0,0,0
inch,0,0,0,2,0,0
designer,0,0,0,1,0,0
drawing,0,0,0,1,0,0
exactly,0,0,1,0,0,0
photograph,0,0,0,1,0,0
diagram,0,0,0,1,0,0
photolithographic,1,0,0,0,0,0
mask,0,0,0,6,0,1
disc,0,0,0,2,0,0
photoresist,0,0,0,2,0,0
undergo,0,0,0,0,0,1
chemical,3,0,0,0,0,0
expose,0,0,0,0,0,7
ultraviolet,3,0,0,3,0,0
shine,0,0,0,0,0,1
create,0,0,0,0,0,3
pattern,0,0,0,5,0,0
solvent,0,0,0,1,0,0
etch,0,0,0,0,0,6
away,0,1,0,0,0,0
resist,1,0,0,5,0,0
leave,0,0,0,0,0,3
intact,1,0,0,0,0,0
layer,0,0,0,5,0,0
lay,0,0,0,0,0,2
technique,0,0,0,7,0,0
hundred,0,0,0,4,0,0
multilayered,1,0,0,0,0,0
break,0,0,0,0,0,1
apart,0,1,0,0,0,0
prestresse,0,0,0,0,0,1
square,1,0,0,0,0,0
rectangular,1,0,0,0,0,0
finished,1,0,0,0,0,0
continually,0,0,1,0,0,0
fit,0,0,0,0,0,2
couple,0,0,0,1,0,1
rapid,1,0,0,0,0,0
simultaneous,1,0,0,0,0,0
speed,0,0,0,1,0,1
heart,0,0,0,2,0,0
computing,0,0,0,5,0,0
postage,0,0,0,3,0,0
stamp,0,0,0,3,0,0
fill,0,0,0,0,0,2
room,0,0,0,2,0,0
cost,0,0,0,1,0,2
dollar,0,0,0,2,0,0
entire,1,0,0,0,0,0
carrier,0,0,0,2,0,0
emerge,0,0,0,0,0,1
solder,0,0,0,0,0,1
print,0,0,0,0,0,3
rack,0,0,0,1,0,0
future,1,0,0,2,0,0
major,1,0,0,0,0,0
enable,0,0,0,0,0,2
manufacturing,0,0,0,5,0,0
cut,0,0,0,0,0,1
attach,0,0,0,0,0,1
edge,0,0,0,4,0,0
promise,0,0,0,1,0,2
eliminate,0,0,0,0,0,1
transfer,0,0,0,1,0,1
hundredfold,0,0,0,1,0,0
substantially,0,0,1,0,0,0
hardware,0,0,0,3,0,0
exotic,1,0,0,0,0,0
research,0,0,0,2,0,0
biological,2,0,0,0,0,0
genetic,1,0,0,0,0,0
regard,0,0,0,0,0,1
entity,0,0,0,1,0,0
resemble,0,0,0,0,0,1
strand,0,0,0,1,0,0
test,0,0,0,0,0,1
solution,0,0,0,2,0,0
problem,0,0,0,1,0,0
method,0,0,0,1,0,0
gradually,0,0,1,0,0,0
winnow,0,0,0,0,0,1
false,1,0,0,0,0,0
demonstration,0,0,0,1,0,0
efficient,3,0,0,0,0,0
routing,0,0,0,1,0,0
schedule,0,0,0,1,0,0
laboratory,0,0,0,1,0,0
need,0,0,0,1,0,2
practical,1,0,0,0,0,0
exciting,1,0,0,0,0,0
dependent,1,0,0,0,0,0
conceive,0,0,0,0,0,1
software,0,0,0,5,0,0
interface,0,0,0,1,0,0
user,0,0,0,9,0,0
friendly,1,0,0,0,0,0
easy,1,0,0,0,0,0
nonprofessional,1,0,0,0,0,0
intelligent,1,0,0,0,0,0
able,1,0,0,0,0,0
specific,2,0,0,0,0,0
habit,0,0,0,2,0,0
word,0,0,0,8,0,0
processing,0,0,0,3,0,0
program,0,0,0,10,0,0
learn,0,0,0,0,0,2
writing,0,0,0,1,0,0
style,0,0,0,1,0,0
offer,0,0,0,0,0,2
suggestion,0,0,0,1,0,0
experience,0,0,0,1,0,0
difficult,2,0,0,0,0,0
opponent,0,0,0,1,0,0
personality,0,0,0,1,0,0
meaning,0,0,0,1,0,0
advanced,2,0,0,0,0,0
nanometer,0,0,0,2,0,0
millionth,0,0,0,3,0,0
millimeter,0,0,0,1,0,0
engineer,0,0,0,2,0,0
believe,0,0,0,0,0,1
ultimate,1,0,0,0,0,0
soon,0,0,2,0,0,0
reach,0,0,0,0,0,1
overall,1,0,0,0,0,0
continue,0,0,0,0,0,4
decrease,0,0,0,0,0,2
perfect,0,0,0,0,0,1
watch,0,0,0,1,0,0
automobile,0,0,0,1,0,0
timing,0,0,0,2,0,0
telephone,0,0,0,1,0,0
thermal,1,0,0,0,0,0
miniaturization,0,0,0,3,0,0
storage,0,0,0,4,0,0
normally,0,0,2,0,0,0
active,1,0,0,0,0,0
passive,1,0,0,0,0,0
standard,1,0,0,0,0,0
mass,0,0,1,0,0,0
manufacturer,0,0,0,1,0,0
cheap,1,0,0,0,0,0
specially,0,0,1,0,0,0
design,0,0,0,1,0,2
purpose,0,0,0,2,0,0
handheld,5,0,0,0,0,0
gaming,0,0,0,1,0,0
effort,0,0,0,1,0,0
connection,0,0,0,3,0,0
prone,1,0,0,0,0,0
failure,0,0,0,1,0,0
compact,1,0,0,0,0,0
microlithography,0,0,0,1,0,0
help,0,0,0,2,0,0
photographically,0,0,1,0,0,0
thousandth,0,0,0,1,0,0
width,0,0,0,1,0,0
hair,0,0,0,1,0,0
refer,0,0,0,0,0,1
popular,5,0,0,0,0,0
kilobit,0,0,0,1,0,0
actually,0,0,1,0,0,0
capacity,0,0,0,3,0,0
digit,0,0,0,2,0,0
area,0,0,0,6,0,0
megabit,0,0,0,1,0,0
monitor,0,0,0,0,0,1
require,0,0,0,0,0,4
algebraic,1,0,0,0,0,0
serve,0,0,0,0,0,1
cpu,0,0,0,2,0,0
frequently,0,0,2,0,0,0
additional,1,0,0,0,0,0
synchronize,0,0,0,0,0,1
correct,1,0,0,0,0,0
sequence,0,0,0,2,0,0
crystal,0,0,0,1,0,0
oscillator,0,0,0,3,0,0
clock,0,0,0,1,0,0
instal,0,0,0,0,0,1
symbol,0,0,0,2,0,0
command,0,0,0,2,0,0
length,0,0,0,2,0,0
processor,0,0,0,8,0,0
group,0,0,0,1,0,0
respond,0,0,0,0,0,2
operating,0,0,0,2,0,0
instruction,0,0,0,6,0,0
trillion,0,0,0,1,1,0
blur,0,0,0,0,0,1
distinction,0,0,0,1,0,0
minicomputer,0,0,0,2,0,0
fact,0,0,0,1,0,0
depend,0,0,0,0,0,4
handle,0,0,0,0,0,2
portion,0,0,0,1,0,0
actual,1,0,0,0,0,0
rom,0,0,0,3,0,0
permanent,1,0,0,0,0,0
ram,0,0,0,1,0,0
lose,0,0,0,0,0,3
disconnect,0,0,0,0,0,1
retain,0,0,0,0,0,1
understand,0,0,0,0,0,2
operand,0,0,0,2,0,0
specify,0,0,0,0,0,2
machine,0,0,0,7,0,0
language,0,0,0,4,0,0
programming,0,0,0,1,0,0
efficiency,0,0,0,1,0,0
simplify,0,0,0,0,0,1
mathematical,1,0,0,0,0,0
notation,0,0,0,1,0,0
translate,0,0,0,0,0,1
execute,0,0,0,0,0,1
grow,0,0,0,0,0,3
rapidly,0,0,1,0,0,0
growth,0,0,0,1,0,0
lithography,0,0,0,3,0,0
thin,5,0,0,0,0,0
substrate,0,0,0,2,0,0
cover,0,0,0,0,0,2
metallic,2,0,0,0,0,0
coating,0,0,0,1,0,0
photosensitive,1,0,0,0,0,0
polymer,0,0,0,1,0,0
film,0,0,0,3,0,0
microphotographic,1,0,0,0,0,0
exposure,0,0,0,2,0,0
protect,0,0,0,0,0,1
dissolve,0,0,0,0,0,2
beneath,0,0,1,0,0,0
remove,0,0,0,0,0,4
metal,0,0,0,5,0,0
narrow,1,0,0,0,0,0
lithographic,1,0,0,0,0,0
deposit,0,0,0,1,0,1
exact,1,0,0,0,0,0
location,0,0,0,1,0,0
microchip,0,0,0,1,0,0
channel,0,0,0,3,0,0
oxide,0,0,0,1,0,0
dozen,0,0,0,1,0,0
clean,1,0,0,0,0,0
oxidize,0,0,0,0,0,2
dioxide,0,0,0,5,0,0
sensitive,3,0,0,0,0,0
selectively,0,0,1,0,0,0
soluble,1,0,0,0,0,0
etching,0,0,0,3,0,0
remain,0,0,0,0,0,3
liquid,0,0,0,1,0,0
bath,0,0,0,1,0,0
pink,0,0,0,1,0,0
yellow,0,0,0,1,0,0
arsenic,0,0,0,1,0,0
phosphorus,0,0,0,1,0,0
vapor,0,0,0,1,0,0
temperature,0,0,0,1,0,0
opening,0,0,0,1,0,0
reverse,1,0,0,0,0,0
oxidation,0,0,0,1,0,0
region,0,0,0,1,0,0
window,0,0,0,1,0,0
preparation,0,0,0,1,0,0
wavelength,0,0,0,1,0,0
reduction,0,0,0,1,0,0
correspond,0,0,0,0,0,2
jump,0,0,0,1,0,0
pin,0,0,0,2,0,0
socket,0,0,0,1,0,0
soldering,0,0,0,1,0,0
complicate,0,0,0,0,0,1
assembly,0,0,0,4,0,0
aid,0,0,0,1,0,0
largely,0,0,3,0,0,0
automate,0,0,0,0,0,1
evolution,0,0,0,1,0,0
trace,0,0,0,0,0,2
circuitry,0,0,0,2,0,0
gain,0,0,0,0,0,1
widespread,2,0,0,0,0,0
acceptance,0,0,0,1,0,0
office,0,0,0,1,0,0
movement,0,0,0,1,0,0
tool,0,0,0,3,0,0
precise,1,0,0,0,0,0
motion,0,0,0,2,0,0
robotic,2,0,0,1,0,0
excel,0,0,0,0,0,1
directly,0,0,1,0,0,0
instruct,0,0,0,0,0,1
image,0,0,0,4,0,0
conjure,0,0,0,0,0,1
mechanical,3,0,0,0,0,0
shape,0,0,0,1,0,0
science,0,0,0,1,0,0
fiction,0,0,0,1,0,0
depict,0,0,0,0,0,1
service,0,0,0,1,0,0
humanity,0,0,0,2,0,0
escape,0,0,0,0,0,2
master,0,0,0,1,0,0
harm,0,0,0,1,0,0
czech,1,0,0,0,0,0
writer,0,0,0,1,0,0
stand,0,0,0,0,0,1
being,0,0,0,1,0,0
slave,0,0,0,1,0,0
rebellion,0,0,0,1,0,0
kill,0,0,0,0,0,1
creator,0,0,0,1,0,0
fictional,1,0,0,0,0,0
troubling,1,0,0,0,0,0
express,0,0,0,0,0,1
fear,0,0,0,1,0,0
people,0,0,0,5,0,0
mechanized,1,0,0,0,0,0
world,0,0,0,2,0,0
maintain,0,0,0,0,0,1
real,1,0,0,0,0,0
versatile,1,0,0,0,0,0
myriad,0,0,0,1,0,0
wiring,0,0,0,1,0,0
feed,0,0,0,0,0,1
ultrafast,1,0,0,0,0,0
supercomputer,0,0,0,1,0,0
functioning,0,0,0,1,0,0
weak,1,0,0,0,0,0
magnify,0,0,0,0,0,1
drive,0,0,0,0,0,6
natural,2,0,0,0,0,0
period,0,0,0,2,0,0
beat,0,0,0,1,0,0
pendulum,0,0,0,1,0,0
tune,0,0,0,0,0,1
station,0,0,0,1,0,0
filter,0,0,0,2,0,0
strongly,0,0,1,0,0,0
prevent,0,0,0,0,0,1
interference,0,0,0,1,0,0
definition,0,0,0,1,0,0
dvd,0,0,0,3,0,0
music,0,0,0,1,0,0
essentially,0,0,1,0,0,0
phone,0,0,0,4,0,0
add,0,0,0,0,0,1
appliance,0,0,0,1,0,0
dishwasher,0,0,0,1,0,0
washing,0,0,0,1,0,0
food,0,0,0,1,0,0
industry,0,0,0,1,0,0
trade,0,0,0,1,0,0
invaluable,1,0,0,0,0,0
industrial,3,0,0,0,0,0
keep,0,0,0,0,0,2
track,0,0,0,1,0,0
voluminous,1,0,0,0,0,0
business,0,0,0,1,0,0
record,0,0,0,1,0,0
hugely,0,0,1,0,0,0
entertainment,0,0,0,1,0,0
appeal,0,0,0,1,0,0
graphic,0,0,0,1,0,0
console,0,0,0,3,0,0
arcade,0,0,0,1,0,0
genre,0,0,0,1,0,0
action,0,0,0,1,0,0
adventure,0,0,0,1,0,0
sport,0,0,0,2,0,0
person,0,0,0,1,0,0
simulate,0,0,0,0,0,1
contest,0,0,0,1,0,0
compete,0,0,0,0,0,1
internet,0,0,0,1,0,0
