word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
american,101,0,0,0,0,0,0,0,0,0,0,0,0
way,0,0,1,0,0,0,32,0,0,0,0,0,0
life,0,0,0,0,0,0,33,0,0,0,0,0,0
paranoia,0,0,0,0,0,0,2,0,0,0,0,0,0
aside,0,0,2,0,0,0,1,0,0,0,0,0,0
status,0,0,0,0,0,0,7,0,0,0,0,0,0
quo,0,0,0,0,0,0,1,0,0,0,0,0,0
huge,10,0,0,0,0,0,0,0,0,0,0,0,0
agent,0,0,0,0,0,0,3,0,0,0,0,0,0
certainly,0,0,4,0,0,0,0,0,0,0,0,0,0
role,0,0,0,0,0,0,27,0,0,0,0,0,0
creation,0,0,0,0,0,0,5,0,0,0,0,0,0
youth,0,0,0,0,0,0,12,0,0,0,0,0,0
ground,0,0,0,0,0,0,2,0,0,0,0,2,0
question,0,0,0,0,0,0,2,0,0,0,0,1,0
authority,0,0,0,0,0,0,2,0,0,0,0,0,0
contribution,0,0,0,0,0,0,6,0,0,0,0,0,0
transform,0,0,0,0,0,0,0,0,0,0,0,6,0
black,92,0,0,0,0,0,6,0,0,0,0,0,0
white,75,0,0,0,0,0,6,0,0,0,0,0,0
relate,0,0,0,0,0,0,0,0,0,0,0,4,0
simplistic,1,0,0,0,0,0,0,0,0,0,0,0,0
rhythm,0,0,0,0,0,0,197,0,0,0,0,0,0
blue,15,0,0,0,0,0,382,0,0,0,0,0,0
ancestor,0,0,0,0,0,0,1,0,0,0,0,0,0
come,0,0,0,0,0,0,0,0,0,0,0,75,0
far,2,0,14,0,0,0,0,0,0,0,0,0,0
bridge,0,0,0,0,0,0,1,0,0,0,0,1,0
gap,0,0,0,0,0,0,2,0,0,0,0,0,0
jazz,0,0,0,0,0,0,64,0,0,0,0,0,0
hint,0,0,0,0,0,0,0,0,0,0,0,3,0
consciously,0,0,1,0,0,0,0,0,0,0,0,0,0
unconsciously,0,0,1,0,0,0,0,0,0,0,0,0,0
foster,0,0,0,0,0,0,0,0,0,0,0,1,0
common,7,0,0,0,0,0,0,0,0,0,0,0,0
cause,0,0,0,0,0,0,3,0,0,0,0,8,0
magnitude,0,0,0,0,0,0,1,0,0,0,0,0,0
unseen,2,0,0,0,0,0,0,0,0,0,0,0,0
process,0,0,0,0,0,0,11,0,0,0,0,0,0
developed,1,0,0,0,0,0,0,0,0,0,0,0,0
form,0,0,0,0,0,0,40,0,0,0,0,58,0
include,0,0,0,0,0,0,0,0,0,0,0,148,0
soul,0,0,0,0,0,0,43,0,0,0,0,0,0
hiphop,0,0,0,0,0,0,1,0,0,0,0,0,0
world,6,0,0,0,0,0,24,0,0,0,0,0,0
dominant,10,0,0,0,0,0,0,0,0,0,0,0,0
popular,129,0,0,0,0,0,0,0,0,0,0,0,0
music,0,0,0,0,0,0,440,0,0,0,0,0,0
arguably,0,0,9,0,0,0,0,0,0,0,0,0,0
motion,0,0,0,0,0,0,11,0,0,0,0,0,0
picture,0,0,0,0,0,0,12,0,0,0,0,0,0
influential,20,0,0,0,0,0,0,0,0,0,0,0,0
cultural,9,0,0,0,0,0,0,0,0,0,0,0,0
export,0,0,0,0,0,0,1,0,0,0,0,1,0
get,0,0,0,0,0,0,0,0,0,0,0,28,0
ahead,1,0,1,0,0,0,0,0,0,0,0,0,0
story,0,0,0,0,0,0,13,0,0,0,0,0,0
book,0,0,0,0,0,0,8,0,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,0,0,0,9,0
easily,0,0,3,0,0,0,0,0,0,0,0,0,0
begin,0,0,0,0,0,0,0,0,0,0,0,140,0
radio,0,0,0,0,0,0,99,0,0,0,0,0,0
long,11,0,22,0,0,0,0,0,0,0,0,1,0
sundown,0,0,0,0,0,0,1,0,0,0,0,0,0
nighttime,2,0,0,0,0,0,1,0,0,0,0,0,0
ionosphere,0,0,0,0,0,0,1,0,0,0,0,0,0
conducive,1,0,0,0,0,0,0,0,0,0,0,0,0
relay,0,0,0,0,0,0,0,0,0,0,0,2,0
faraway,1,0,0,0,0,0,0,0,0,0,0,0,0
signal,1,0,0,0,0,0,7,0,0,0,0,3,0
carry,0,0,0,0,0,0,0,0,0,0,0,8,0
supercharged,1,0,0,0,0,0,0,0,0,0,0,0,0
impassioned,3,0,0,0,0,0,0,0,0,0,0,0,0
vocal,64,0,0,0,0,0,31,0,0,0,0,0,0
exotic,2,0,0,0,0,0,0,0,0,0,0,0,0
patter,0,0,0,0,0,0,1,0,0,0,0,0,0
deejay,0,0,0,0,0,0,22,0,0,0,0,0,0
bedroom,0,0,0,0,0,0,2,0,0,0,0,0,0
teenager,0,0,0,0,0,0,36,0,0,0,0,0,0
station,0,0,0,0,0,0,33,0,0,0,0,1,0
likely,0,0,3,0,0,0,0,0,0,0,0,0,0
jive,0,0,0,0,0,0,2,0,0,0,0,0,0
talk,0,0,0,0,0,0,3,0,0,0,0,6,0
disc,0,0,0,0,0,0,23,0,0,0,0,0,0
jockey,0,0,0,0,0,0,24,0,0,0,0,0,0
hipster,0,0,0,0,0,0,3,0,0,0,0,0,0
ear,0,0,0,0,0,0,8,0,0,0,0,0,0
sound,0,0,0,0,0,0,114,0,0,0,0,20,0
teenage,23,0,0,0,0,0,0,0,0,0,0,0,0
captivate,0,0,0,0,0,0,0,0,0,0,0,3,0
performance,0,0,0,0,0,0,39,0,0,0,0,0,0
day,0,0,0,0,0,0,25,0,0,0,0,0,0
prior,0,0,2,0,0,0,0,0,0,0,0,0,0
death,0,0,0,0,0,0,34,0,0,0,0,0,0
plane,0,0,0,0,0,0,6,0,0,0,0,0,0
crash,0,0,0,0,0,0,11,0,0,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,0,0,8,0
late,62,0,5,0,0,0,0,0,0,0,0,0,0
night,0,0,0,0,0,0,20,0,0,0,0,0,0
broadcast,0,0,0,0,0,0,2,0,0,0,0,9,0
benefit,0,0,0,0,0,0,1,0,0,0,0,5,0
antenna,0,0,0,0,0,0,1,0,0,0,0,0,0
mount,0,0,0,0,0,0,0,0,0,0,0,4,0
father,0,0,0,0,0,0,24,0,0,0,0,0,0
family,0,0,0,0,0,0,33,0,0,0,0,0,0
run,0,0,0,0,0,0,2,0,0,0,0,15,0
appliance,0,0,0,0,0,0,1,0,0,0,0,0,0
store,0,0,0,0,0,0,6,0,0,0,0,1,0
devout,3,0,0,0,0,0,0,0,0,0,0,0,0
parent,0,0,0,0,0,0,16,0,0,0,0,0,0
approve,0,0,0,0,0,0,0,0,0,0,0,1,0
sneak,0,0,0,0,0,0,0,0,0,0,0,1,0
house,0,0,0,0,0,0,18,0,0,0,0,0,0
car,0,0,0,0,0,0,10,0,0,0,0,0,0
continually,0,0,3,0,0,0,0,0,0,0,0,0,0
reposition,0,0,0,0,0,0,0,0,0,0,0,2,0
vehicle,0,0,0,0,0,0,4,0,0,0,0,0,0
good,39,0,1,0,0,0,0,0,0,0,0,0,0
reception,0,0,0,0,0,0,1,0,0,0,0,0,0
boy,0,0,0,0,0,0,14,0,0,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,0,0,35,0
church,0,0,0,0,0,0,21,0,0,0,0,0,0
big,55,0,2,0,0,0,0,0,0,0,0,0,0
band,0,0,0,0,0,0,130,0,0,0,0,0,0
jump,0,0,0,0,0,0,9,0,0,0,0,2,0
combo,0,0,0,0,0,0,9,0,0,0,0,0,0
pop,21,0,0,0,0,0,94,0,0,0,0,1,0
ballad,0,0,0,0,0,0,36,0,0,0,0,0,0
country,0,0,0,0,0,0,128,0,0,0,0,0,0
bang,0,0,0,0,0,0,0,0,0,0,0,1,0
boogiewoogie,0,0,0,0,0,0,3,0,0,0,0,0,0
piano,0,0,0,0,0,0,48,0,0,0,0,0,0
electrification,0,0,0,0,0,0,1,0,0,0,0,0,0
famous,13,0,0,0,0,0,0,0,0,0,0,0,0
session,0,0,0,0,0,0,33,0,0,0,0,0,0
cut,1,0,0,0,0,0,0,0,0,0,0,7,0
loose,3,1,0,0,0,0,0,0,0,0,0,0,0
important,26,0,0,0,0,0,0,0,0,0,0,0,0
chapter,0,0,0,0,0,0,1,0,0,0,0,0,0
instead,0,0,6,0,0,0,0,0,0,0,0,0,0
hold,0,0,0,0,0,0,5,0,0,0,0,8,0
ship,0,0,0,0,0,0,2,0,0,0,0,1,0
transport,0,0,0,0,0,0,0,0,0,0,0,3,0
capture,0,0,0,0,0,0,0,0,0,0,0,6,0
slavery,0,0,0,0,0,0,1,0,0,0,0,0,0
rhythmic,16,0,0,0,0,0,0,0,0,0,0,0,0
response,0,0,0,0,0,0,10,0,0,0,0,0,0
chant,0,0,0,0,0,0,1,0,0,0,0,1,0
unpaid,1,0,0,0,0,0,0,0,0,0,0,0,0
labour,0,0,0,0,0,0,3,0,0,0,0,1,0
secret,2,0,0,0,0,0,0,0,0,0,0,0,0
language,0,0,0,0,0,0,6,0,0,0,0,0,0
ritual,0,0,0,0,0,0,1,0,0,0,0,0,0
proclaim,0,0,0,0,0,0,0,0,0,0,0,3,0
undying,1,0,0,0,0,0,0,0,0,0,0,0,0
humanity,0,0,0,0,0,0,1,0,0,0,0,0,0
inhumanly,0,0,1,0,0,0,0,0,0,0,0,0,0
treat,0,0,0,0,0,0,0,0,0,0,0,5,0
likewise,0,0,2,0,0,0,0,0,0,0,0,0,0
origin,0,0,0,0,0,0,7,0,0,0,0,0,0
find,0,0,0,0,0,0,0,0,0,0,0,37,0
contract,0,0,0,0,0,0,17,0,0,0,0,1,0
bind,0,0,0,0,0,0,0,0,0,0,0,1,0
member,0,0,0,0,0,0,49,0,0,0,0,0,0
british,27,0,0,0,0,0,0,0,0,0,0,0,0
underclass,0,0,0,0,0,0,1,0,0,0,0,0,0
seven,0,0,0,0,0,0,0,11,0,0,0,0,0
year,0,0,0,0,0,0,115,0,0,0,0,0,0
indentured,1,0,0,0,0,0,0,0,0,0,0,0,0
servitude,0,0,0,0,0,0,1,0,0,0,0,0,0
exchange,0,0,0,0,0,0,2,0,0,0,0,0,0
passage,0,0,0,0,0,0,2,0,0,0,0,0,0
new,95,0,0,0,0,0,0,0,0,0,0,0,0
drive,0,0,0,0,0,0,0,0,0,0,0,25,0
force,0,0,0,0,0,0,9,0,0,0,0,5,2
land,0,0,0,0,0,0,1,0,0,0,0,6,0
large,18,0,0,0,0,0,0,0,0,0,0,0,0
scale,0,0,0,0,0,0,13,0,0,0,0,0,0
sheep,0,0,0,0,0,0,1,0,0,0,0,0,0
farming,0,0,0,0,0,0,1,0,0,0,0,0,0
irish,2,0,0,0,0,0,0,0,0,0,0,0,0
immigrant,1,0,0,0,0,0,2,0,0,0,0,0,0
displace,0,0,0,0,0,0,0,0,0,0,0,1,0
potato,0,0,0,0,0,0,1,0,0,0,0,0,0
famine,0,0,0,0,0,0,2,0,0,0,0,0,0
bring,0,0,0,0,0,0,0,0,0,0,0,30,0
intermingle,0,0,0,0,0,0,0,0,0,0,0,2,0
melting,0,0,0,0,0,0,1,0,0,0,0,0,0
pot,0,0,0,0,0,0,1,0,0,0,0,0,0
seldom,0,0,2,0,0,0,0,0,0,0,0,0,0
boil,0,0,0,0,0,0,1,0,0,0,0,0,0
manage,0,0,0,0,0,0,0,0,0,0,0,7,0
produce,0,0,0,0,0,0,0,0,0,0,0,58,0
expand,0,0,0,0,0,0,0,0,0,0,0,9,0
bounty,0,0,0,0,0,0,1,0,0,0,0,0,0
inventive,6,0,0,0,0,0,0,0,0,0,0,0,0
hybrid,3,0,0,0,0,0,5,0,0,0,0,0,0
genre,0,0,0,0,0,0,33,0,0,0,0,0,0
banjo,0,0,0,0,0,0,11,0,0,0,0,0,0
engine,0,0,0,0,0,0,2,0,0,0,0,0,0
bluegrass,0,0,0,0,0,0,22,0,0,0,0,0,0
hill,0,0,0,0,0,0,2,0,0,0,0,0,0
girl,0,0,0,0,0,0,32,0,0,0,0,0,0
group,0,0,0,0,0,0,192,0,0,0,0,0,0
harmony,0,0,0,0,0,0,39,0,0,0,0,0,0
owe,0,0,0,0,0,0,0,0,0,0,0,7,0
debt,0,0,0,0,0,0,7,0,0,0,0,0,0
european,7,0,0,0,0,0,0,0,0,0,0,0,0
choral,2,0,0,0,0,0,0,0,0,0,0,0,0
singing,0,0,0,0,0,0,36,0,0,0,0,0,0
yodel,0,0,0,0,0,0,2,0,0,0,0,0,0
echo,0,0,0,0,0,0,10,0,0,0,0,4,0
work,0,0,0,0,0,0,47,0,0,0,0,59,0
song,0,0,0,0,0,0,217,0,0,0,0,0,0
singe,0,0,0,0,0,0,0,0,0,0,0,27,0
african,46,0,0,0,0,0,0,0,0,0,0,0,0
railroad,0,0,0,0,0,0,7,0,0,0,0,0,0
worker,0,0,0,0,0,0,5,0,0,0,0,0,0
melody,0,0,0,0,0,0,12,0,0,0,0,0,0
chug,0,0,0,0,0,0,0,0,0,0,0,1,0
maybelline,0,0,0,0,0,0,1,0,0,0,0,0,0
emerge,0,0,0,0,0,0,0,0,0,0,0,29,0
ditty,0,0,0,0,0,0,1,0,0,0,0,0,0
gospel,0,0,0,0,0,0,49,0,0,0,0,0,0
door,0,0,0,0,0,0,3,0,0,0,0,0,0
secularize,0,0,0,0,0,0,0,0,0,0,0,2,0
turn,0,0,0,0,0,0,5,0,0,0,0,22,0
genius,0,0,0,0,0,0,3,0,0,0,0,0,0
temporarily,0,0,3,0,0,0,0,0,0,0,0,0,0
prerequisite,0,0,0,0,0,0,1,0,0,0,0,0,0
introduction,0,0,0,0,0,0,3,0,0,0,0,0,0
traditional,24,0,0,0,0,0,0,0,0,0,0,0,0
provide,0,0,0,0,0,0,0,0,0,0,0,37,0
instructor,0,0,0,0,0,0,1,0,0,0,0,0,0
course,0,0,0,0,0,0,3,0,0,0,0,0,0
number,0,0,0,0,0,0,84,0,0,0,0,0,0
champion,0,0,0,0,0,0,2,0,0,0,0,1,0
place,0,0,0,0,0,0,15,0,0,0,0,6,0
history,0,0,0,0,0,0,20,0,0,0,0,0,0
cement,0,0,0,0,0,0,0,0,0,0,0,1,0
coining,0,0,0,0,0,0,1,0,0,0,0,0,0
term,0,0,0,0,0,0,20,0,0,0,0,0,0
spread,0,0,0,0,0,0,4,0,0,0,0,7,0
go,0,0,0,0,0,0,0,0,0,0,0,65,0
record,0,0,0,0,0,0,188,0,0,0,0,161,0
owner,0,0,0,0,0,0,15,0,0,0,0,0,0
notice,0,0,0,0,0,0,1,0,0,0,0,2,0
spike,0,0,0,0,0,0,1,0,0,0,0,0,0
sale,0,0,0,0,0,0,15,0,0,0,0,0,0
race,0,0,0,0,0,0,15,0,0,0,0,0,0
rechristene,0,0,0,0,0,0,0,0,0,0,0,2,0
magazine,0,0,0,0,0,0,9,0,0,0,0,0,0
journalist,0,0,0,0,0,0,4,0,0,0,0,0,0
later,17,0,73,0,0,0,0,0,0,0,0,0,0
producer,0,0,0,0,0,0,66,0,0,0,0,0,0
convince,0,0,0,0,0,0,0,0,0,0,0,2,0
howl,0,0,0,0,0,0,0,0,0,0,0,2,0
beat,0,0,0,0,0,0,22,0,0,0,0,4,0
praise,0,0,0,0,0,0,3,0,0,0,0,3,0
telephone,0,0,0,0,0,0,2,0,0,0,0,0,0
cultivate,0,0,0,0,0,0,0,0,0,0,0,4,0
listenership,0,0,0,0,0,0,1,0,0,0,0,0,0
move,0,0,0,0,0,0,0,0,0,0,0,43,0
excitedly,0,0,1,0,0,0,0,0,0,0,0,0,0
broaden,0,0,0,0,0,0,0,0,0,0,0,3,0
audience,0,0,0,0,0,0,49,0,0,0,0,0,0
listener,0,0,0,0,0,0,23,0,0,0,0,0,0
increasingly,0,0,11,0,0,0,0,0,0,0,0,0,0
join,0,0,0,0,0,0,0,0,0,0,0,25,0
live,20,0,2,0,0,0,0,0,0,0,0,21,0
show,0,0,0,0,0,0,22,0,0,0,0,7,0
stage,0,0,0,0,0,0,25,0,0,0,0,2,0
outrage,0,0,0,0,0,0,0,0,0,0,0,1,0
mixing,0,0,0,0,0,0,4,0,0,0,0,0,0
bemoan,0,0,0,0,0,0,0,0,0,0,0,1,0
artless,2,0,0,0,0,0,0,0,0,0,0,0,0
month,0,0,0,0,0,0,9,0,0,0,0,0,0
predict,0,0,0,0,0,0,0,0,0,0,0,1,0
imminent,1,0,0,0,0,0,0,0,0,0,0,0,0
demise,0,0,0,0,0,0,3,0,0,0,0,0,0
fad,0,0,0,0,0,0,3,0,0,0,0,0,0
meantime,0,0,0,0,0,0,2,0,0,0,0,0,0
preside,0,0,0,0,0,0,0,0,0,0,0,2,0
adult,0,0,0,0,0,0,8,0,0,0,0,0,0
word,0,0,0,0,0,0,5,0,0,0,0,0,0
series,0,0,0,0,0,0,35,0,0,0,0,0,0
fill,0,0,0,0,0,0,1,0,0,0,0,7,0
movie,0,0,0,0,0,0,30,0,0,0,0,0,0
take,0,0,0,0,0,0,1,0,0,0,0,57,0
package,0,0,0,0,0,0,2,0,0,0,0,0,0
road,0,0,0,0,0,0,5,0,0,0,0,0,0
victim,0,0,0,0,0,0,4,0,0,0,0,0,0
payola,0,0,0,0,0,0,5,0,0,0,0,0,0
scandal,0,0,0,0,0,0,3,0,0,0,0,0,0
task,0,0,0,0,0,0,1,0,0,0,0,0,0
accept,0,0,0,0,0,0,0,0,0,0,0,1,0
payment,0,0,0,0,0,0,2,0,0,0,0,0,0
independent,21,0,0,0,0,0,0,0,0,0,0,0,0
label,0,0,0,0,0,0,94,0,0,0,0,1,0
air,0,0,0,0,0,0,10,0,0,0,0,4,0
standard,6,0,0,0,0,0,10,0,0,0,0,0,0
practice,0,0,0,0,0,0,8,0,0,0,0,4,0
industry,0,0,0,0,0,0,21,0,0,0,0,0,0
raucous,4,0,0,0,0,0,0,0,0,0,0,0,0
iconoclastic,1,0,0,0,0,0,0,0,0,0,0,0,0
attitude,0,0,0,0,0,0,7,0,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,0,0,0,20,0
rebel,0,0,0,0,0,0,4,0,0,0,0,2,0
defiance,0,0,0,0,0,0,2,0,0,0,0,0,0
film,0,0,0,0,0,0,68,0,0,0,0,0,0
feature,0,0,0,0,0,0,3,0,0,0,0,57,0
soundtrack,0,0,0,0,0,0,14,0,0,0,0,0,0
solidify,0,0,0,0,0,0,0,0,0,0,0,2,0
link,0,0,0,0,0,0,2,0,0,0,0,1,0
rebellion,0,0,0,0,0,0,7,0,0,0,0,0,0
close,7,0,2,0,0,0,1,0,0,0,0,0,0
drain,0,0,0,0,0,0,0,0,0,0,0,1,0
away,0,3,20,0,0,0,0,0,0,0,0,0,0
chart,0,0,0,0,0,0,80,0,0,0,0,2,0
lose,0,0,0,0,0,0,0,0,0,0,0,13,0
edge,0,0,0,0,0,0,4,0,0,0,0,0,0
manager,0,0,0,0,0,0,10,0,0,0,0,0,0
encourage,0,0,0,0,0,0,0,0,0,0,0,7,0
charge,0,0,0,0,0,0,7,0,0,0,0,1,0
tone,0,0,0,0,0,0,11,0,0,0,0,1,0
appeal,0,0,0,0,0,0,13,0,0,0,0,6,0
broad,10,0,1,0,0,0,0,0,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,0,0,163,0
roadside,1,0,0,0,0,0,1,0,0,0,0,0,0
perish,0,0,0,0,0,0,0,0,0,0,0,2,0
incarcerate,0,0,0,0,0,0,0,0,0,0,0,1,0
little,40,0,1,0,0,0,0,0,0,0,0,0,0
pantheon,0,0,0,0,0,0,1,0,0,0,0,0,0
rise,0,0,0,0,0,0,5,0,0,0,0,6,0
notably,0,0,35,0,0,0,0,0,0,0,0,0,0
hard,12,0,5,0,0,0,0,0,0,0,0,0,0
host,0,0,0,0,0,0,3,0,0,0,0,6,0
television,0,0,0,0,0,0,47,0,0,0,0,0,0
dance,0,0,0,0,0,0,33,0,0,0,0,7,0
party,0,0,0,0,0,0,16,0,0,0,0,2,0
promote,0,0,0,0,0,0,0,0,0,0,0,9,0
performer,0,0,0,0,0,0,74,0,0,0,0,0,0
interest,0,0,0,0,0,0,14,0,0,0,0,0,0
largely,0,0,17,0,0,0,0,0,0,0,0,0,0
unscathed,1,0,0,0,0,0,0,0,0,0,0,0,0
seat,0,0,0,0,0,0,2,0,0,0,0,0,0
clean,8,0,0,0,0,0,0,0,0,0,0,1,0
surface,0,0,0,0,0,0,1,0,0,0,0,1,0
regular,7,0,0,0,0,0,2,0,0,0,0,0,0
assault,0,0,0,0,0,0,0,0,0,0,0,2,0
innovative,4,0,0,0,0,0,0,0,0,0,0,0,0
inspirational,1,0,0,0,0,0,0,0,0,0,0,0,0
pioneer,0,0,0,0,0,0,11,0,0,0,0,4,0
trademark,0,0,0,0,0,0,8,0,0,0,0,0,0
glass,0,0,0,0,0,0,1,0,0,0,0,0,0
era,0,0,0,0,0,0,29,0,0,0,0,0,0
polish,1,0,0,0,0,0,2,0,0,0,0,0,0
mark,0,0,0,0,0,0,7,0,0,0,0,13,0
elevate,0,0,0,0,0,0,0,0,0,0,0,3,0
wildly,0,0,4,0,0,0,0,0,0,0,0,0,0
creative,6,0,0,0,0,0,0,0,0,0,0,0,0
level,0,0,0,0,0,0,3,0,0,0,0,0,0
studio,0,0,0,0,0,0,49,0,0,0,0,0,0
construction,0,0,0,0,0,0,1,0,0,0,0,0,0
recording,0,0,0,0,0,0,154,0,0,0,0,0,0
adept,2,0,0,0,0,0,0,0,0,0,0,0,0
disciple,0,0,0,0,0,0,3,0,0,0,0,0,0
craft,0,0,0,0,0,0,2,0,0,0,0,8,0
masterpiece,0,0,0,0,0,0,3,0,0,0,0,0,0
dominate,0,0,0,0,0,0,0,0,0,0,0,12,0
surf,0,0,0,0,0,0,17,0,0,0,0,1,0
southern,21,0,0,0,0,0,1,0,0,0,0,0,0
brother,0,0,0,0,0,0,33,0,0,0,0,0,0
cousin,0,0,0,0,0,0,8,0,0,0,0,0,0
friend,0,0,0,0,0,0,13,0,0,0,0,0,0
sun,0,0,0,0,0,0,4,0,0,0,0,0,0
sand,0,0,0,0,0,0,2,0,0,0,0,0,0
drench,0,0,0,0,0,0,0,0,0,0,0,1,0
adapt,0,0,0,0,0,0,0,0,0,0,0,7,0
careening,1,0,0,0,0,0,0,0,0,0,0,0,0
guitar,0,0,0,0,0,0,116,0,0,0,0,0,0
lick,0,0,0,0,0,0,1,0,0,0,0,0,0
borrow,0,0,0,0,0,0,0,0,0,0,0,3,0
period,0,0,0,0,0,0,32,0,0,0,0,0,0
musical,93,0,0,0,0,0,3,0,0,0,0,0,0
gleam,0,0,0,0,0,0,0,0,0,0,0,1,0
brightest,0,0,1,0,0,0,0,0,0,0,0,0,0
songwriter,0,0,0,0,0,0,52,0,0,0,0,0,0
entrepreneur,0,0,0,0,0,0,9,0,0,0,0,0,0
staff,0,0,0,0,0,0,2,0,0,0,0,0,0
incomparable,3,0,0,0,0,0,0,0,0,0,0,0,0
writer,0,0,0,0,0,0,21,0,0,0,0,0,0
team,0,0,0,0,0,0,18,0,0,0,0,6,0
choreographer,0,0,0,0,0,0,2,0,0,0,0,0,0
remarkable,10,0,0,0,0,0,0,0,0,0,0,0,0
know,0,0,0,0,0,0,0,0,0,0,0,60,0
set,0,0,0,0,0,0,0,0,0,0,0,20,0
table,0,0,0,0,0,0,4,0,0,0,0,0,0
extraordinarily,0,0,1,0,0,0,0,0,0,0,0,0,0
talented,7,0,0,0,0,0,0,0,0,0,0,0,0
stable,0,0,0,0,0,0,3,0,0,0,0,0,0
assemble,0,0,0,0,0,0,0,0,0,0,0,3,0
school,0,0,0,0,0,0,32,0,0,0,0,1,0
system,0,0,0,0,0,0,4,0,0,0,0,0,0
dedication,0,0,0,0,0,0,1,0,0,0,0,0,0
quality,3,0,0,0,0,0,17,0,0,0,0,0,0
education,0,0,0,0,0,0,2,0,0,0,0,0,0
mere,1,0,0,0,0,0,0,0,0,0,0,0,0
mention,0,0,0,0,0,0,1,0,0,0,0,0,0
bright,2,0,0,0,0,0,0,0,0,0,0,0,0
star,1,0,0,0,0,0,45,0,0,0,0,9,0
memory,0,0,0,0,0,0,2,0,0,0,0,0,0
generation,0,0,0,0,0,0,27,0,0,0,0,0,0
shuffle,0,0,0,0,0,0,3,0,0,0,0,0,0
delight,0,0,0,0,0,0,1,0,0,0,0,0,0
sweet,13,0,0,0,0,0,0,0,0,0,0,0,0
rank,0,0,0,0,0,0,1,0,0,0,0,2,0
accomplished,5,0,0,0,0,0,0,0,0,0,0,0,0
beloved,1,0,0,0,0,0,0,0,0,0,0,0,0
create,0,0,0,0,0,0,0,0,0,0,0,41,0
stoke,0,0,0,0,0,0,0,0,0,0,0,1,0
kindling,0,0,0,0,0,0,1,0,0,0,0,0,0
blaze,0,0,0,0,0,0,0,0,0,0,0,1,0
note,0,0,0,0,0,0,12,0,0,0,0,6,0
particular,9,0,0,0,0,0,0,0,0,0,0,0,0
smite,0,0,0,0,0,0,0,0,0,0,0,1,0
decade,0,0,0,0,0,0,24,0,0,0,0,0,0
unfold,0,0,0,0,0,0,0,0,0,0,0,2,0
protagonist,0,0,0,0,0,0,1,0,0,0,0,0,0
extraordinary,8,0,0,0,0,0,0,0,0,0,0,0,0
