word,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,NUM,PRON,SCONJ,VERB,X
way,0,0,0,0,0,0,38,0,0,0,0,0
climax,0,0,0,0,0,0,2,0,0,0,0,0
oak,0,0,0,0,0,0,3,0,0,0,0,0
elm,0,0,0,0,0,0,1,0,0,0,0,0
crowd,0,0,0,0,0,0,2,0,0,0,1,0
disappear,0,0,0,0,0,0,0,0,0,0,6,0
overhunting,0,0,0,0,0,0,1,0,0,0,0,0
search,0,0,0,0,0,0,6,0,0,0,3,0
cattle,0,0,0,0,0,0,6,0,0,0,0,0
pig,0,0,0,0,0,0,2,0,0,0,0,0
exploitation,0,0,0,0,0,0,9,0,0,0,0,0
considerably,0,0,2,0,0,0,0,0,0,0,0,0
regionally,0,0,4,0,0,0,0,0,0,0,0,0
adapt,0,0,0,0,0,0,0,0,0,0,8,0
bird,0,0,0,0,0,0,5,0,0,0,0,0
catch,0,0,0,0,0,0,0,0,0,0,3,0
river,0,0,0,0,0,0,12,0,0,0,0,0
salmon,0,0,0,0,0,0,1,0,0,0,0,0
carp,0,0,0,0,0,0,1,0,0,0,0,0
coast,0,0,0,0,0,0,8,0,0,0,0,0
exploit,0,0,0,0,0,0,0,0,0,0,9,0
hazelnut,0,0,0,0,0,0,1,0,0,0,0,0
berry,0,0,0,0,0,0,1,0,0,0,0,0
expert,0,0,0,0,0,0,2,0,0,0,0,0
source,0,0,0,0,0,0,16,0,0,0,0,0
broaden,0,0,0,0,0,0,0,0,0,0,2,0
tip,0,0,0,0,0,0,0,0,0,0,1,0
equipment,0,0,0,0,0,0,4,0,0,0,0,0
bow,0,0,0,0,0,0,1,0,0,0,1,0
fishing,0,0,0,0,0,0,3,0,0,0,0,0
bark,0,0,0,0,0,0,1,0,0,0,0,0
container,0,0,0,0,0,0,2,0,0,0,0,0
textile,0,0,0,0,0,0,11,0,0,0,0,0
fibre,0,0,0,0,0,0,1,0,0,0,0,0
canoe,0,0,0,0,0,0,1,0,0,0,0,0
paddle,0,0,0,0,0,0,1,0,0,0,0,0
manage,0,0,0,0,0,0,0,0,0,0,6,0
elementary,2,0,0,0,0,0,0,0,0,0,0,0
concentrate,0,0,0,0,0,0,0,0,0,0,3,0
adult,1,0,0,0,0,0,3,0,0,0,0,0
preserve,0,0,0,0,0,0,0,0,0,0,10,0
young,4,0,0,0,0,0,0,0,0,0,0,0
maintain,0,0,0,0,0,0,0,0,0,0,15,0
dog,0,0,0,0,0,0,3,0,0,0,0,0
make,0,0,0,0,0,0,0,0,0,0,6,0
clearance,0,0,0,0,0,0,4,0,0,0,0,0
attract,0,0,0,0,0,0,0,0,0,0,4,0
fire,0,0,0,0,0,0,3,0,0,0,0,0
repeat,0,0,0,0,0,0,0,0,0,0,3,0
scale,0,0,0,0,0,0,7,0,0,0,0,0
support,0,0,0,0,0,0,3,0,0,0,10,0
theory,0,0,0,0,0,0,8,0,0,0,0,0
husband,0,0,0,0,0,0,1,0,0,0,1,0
exercise,0,0,0,0,0,0,2,0,0,0,6,0
base,0,0,0,0,0,0,2,0,0,0,19,0
occupy,0,0,0,0,0,0,0,0,0,0,18,0
exist,0,0,0,0,0,0,0,0,0,0,16,0
exchange,0,0,0,0,0,0,8,0,0,0,1,0
raw,3,0,0,0,0,0,0,0,0,0,0,0
mobility,0,0,0,0,0,0,2,0,0,0,0,0
adequate,1,0,0,0,0,0,0,0,0,0,0,0
coastal,1,0,0,0,0,0,0,0,0,0,0,0
possibility,0,0,0,0,0,0,3,0,0,0,0,0
resort,0,0,0,0,0,0,1,0,0,0,0,0
alternatively,0,0,2,0,0,0,0,0,0,0,0,0
purposive,1,0,0,0,0,0,0,0,0,0,0,0
choice,0,0,0,0,0,0,5,0,0,0,0,0
residence,0,0,0,0,0,0,3,0,0,0,0,0
meet,0,0,0,0,0,0,0,0,0,0,5,0
passively,0,0,1,0,0,0,0,0,0,0,0,0
opportunity,0,0,0,0,0,0,11,0,0,0,0,0
actively,0,0,2,0,0,0,0,0,0,0,0,0
purely,0,0,4,0,0,0,0,0,0,0,0,0
later,15,0,30,0,0,0,0,0,0,0,0,0
mechanism,0,0,0,0,0,0,1,0,0,0,0,0
variously,0,0,1,0,0,0,0,0,0,0,0,0
model,0,0,0,0,0,0,19,0,0,0,5,0
frontier,0,0,0,0,0,0,15,0,0,0,0,0
push,0,0,0,0,0,0,1,0,0,0,5,0
westward,1,0,2,0,0,0,0,0,0,0,0,0
found,0,0,0,0,0,0,0,0,0,0,14,0
variation,0,0,0,0,0,0,6,0,0,0,0,0
deny,0,0,0,0,0,0,0,0,0,0,3,0
uniformity,0,0,0,0,0,0,3,0,0,0,0,0
wave,0,0,0,0,0,0,3,0,0,0,0,0
irregular,2,0,0,0,0,0,0,0,0,0,0,0
pioneering,0,0,0,0,0,0,1,0,0,0,0,0
indigenous,6,0,0,0,0,0,0,0,0,0,0,0
mesolithic,2,0,0,0,0,0,0,0,0,0,0,0
minimum,1,0,0,0,0,0,1,0,0,0,0,0
intrusive,1,0,0,0,0,0,0,0,0,0,0,0
nature,0,0,0,0,0,0,23,0,0,0,0,0
crop,0,0,0,0,0,0,8,0,0,0,0,0
cereal,0,0,0,0,0,0,3,0,0,0,0,0
emmer,0,0,0,0,0,0,2,0,0,0,0,0
einkorn,0,0,0,0,0,0,1,0,0,0,0,0
pea,0,0,0,0,0,0,1,0,0,0,0,0
domesticate,0,0,0,0,0,0,0,0,0,0,10,0
progenitor,0,0,0,0,0,0,1,0,0,0,0,0
sheep,0,0,0,0,0,0,7,0,0,0,0,0
goat,0,0,0,0,0,0,1,0,0,0,0,0
definite,1,0,0,0,0,0,0,0,0,0,0,0
contribution,0,0,0,0,0,0,6,0,0,0,0,0
furthermore,0,0,2,0,0,0,0,0,0,0,0,0
reach,0,0,0,0,0,0,1,0,0,0,24,0
success,0,0,0,0,0,0,5,0,0,0,0,0
sealing,0,0,0,0,0,0,1,0,0,0,0,0
desirable,1,0,0,0,0,0,0,0,0,0,0,0
argue,0,0,0,0,0,0,0,0,0,0,15,0
considerable,11,0,0,0,0,0,0,0,0,0,0,0
rely,0,0,0,0,0,0,0,0,0,0,3,0
previously,0,0,5,0,0,0,0,0,0,0,0,0
actual,6,0,0,0,0,0,0,0,0,0,0,0
gradual,4,0,0,0,0,0,0,0,0,0,0,0
community,0,0,0,0,0,0,49,0,0,0,0,0
mixed,5,0,0,0,0,0,0,0,0,0,0,0
consequence,0,0,0,0,0,0,7,0,0,0,0,0
restraint,0,0,0,0,0,0,1,0,0,0,0,0
soon,0,0,8,0,0,0,0,0,0,0,0,0
bear,0,0,0,0,0,0,0,0,0,0,3,0
pottery,0,0,0,0,0,0,17,0,0,0,0,0
decorate,0,0,0,0,0,0,0,0,0,0,8,0
vessel,0,0,0,0,0,0,3,0,0,0,0,0
mud,0,0,0,0,0,0,3,0,0,0,0,0
brick,0,0,0,0,0,0,3,0,0,0,0,0
house,0,0,0,0,0,0,26,0,0,0,2,0
rebuilding,0,0,0,0,0,0,1,0,0,0,0,0
mound,0,0,0,0,0,0,2,0,0,0,0,0
tell,0,0,0,0,0,0,3,0,0,0,1,0
clay,0,0,0,0,0,0,5,0,0,0,0,0
shrine,0,0,0,0,0,0,4,0,0,0,0,0
temple,0,0,0,0,0,0,3,0,0,0,0,0
ascertain,0,0,0,0,0,0,0,0,0,0,1,0
defend,0,0,0,0,0,0,0,0,0,0,10,0
gold,0,0,0,0,0,0,10,0,0,0,0,0
metallurgy,0,0,0,0,0,0,3,0,0,0,0,0
independently,0,0,3,0,0,0,0,0,0,0,0,0
mine,0,0,0,0,0,0,4,0,0,0,0,0
functional,5,0,0,0,0,0,0,0,0,0,0,0
cemetery,0,0,0,0,0,0,16,0,0,0,0,0
contain,0,0,0,0,0,0,0,0,0,0,24,0
defense,0,0,0,0,0,0,6,0,0,0,0,0
differentiation,0,0,0,0,0,0,13,0,0,0,0,0
neolithic,9,0,0,0,0,0,0,0,0,0,0,0
surround,0,0,0,0,0,0,0,0,0,0,12,0
enclosure,0,0,0,0,0,0,4,0,0,0,0,0
ditch,0,0,0,0,0,0,8,0,0,0,0,0
characteristic,2,0,0,0,0,0,10,0,0,0,0,0
impressed,1,0,0,0,0,0,0,0,0,0,0,0
island,0,0,0,0,0,0,4,0,0,0,0,0
general,14,0,0,0,0,0,12,0,0,0,0,0
picture,0,0,0,0,0,0,7,0,0,0,0,0
regional,24,0,0,0,0,0,0,0,0,0,0,0
construct,0,0,0,0,0,0,1,0,0,0,8,0
onward,0,0,9,0,0,0,0,0,0,0,0,0
represent,0,0,0,0,0,0,0,0,0,0,13,0
homogeneous,3,0,0,0,0,0,0,0,0,0,0,0
name,0,0,0,0,0,0,4,0,0,0,9,0
typical,4,0,0,0,0,0,0,0,0,0,0,0
linear,3,0,0,0,0,0,0,0,0,0,0,0
regular,12,0,0,0,0,0,0,0,0,0,0,0
preference,0,0,0,0,0,0,2,0,0,0,0,0
easily,0,0,5,0,0,0,0,0,0,0,0,0
drain,0,0,0,0,0,0,0,0,0,0,1,0
loess,0,0,0,0,0,0,3,0,0,0,0,0
soil,0,0,0,0,0,0,8,0,0,0,0,0
metre,0,0,0,0,0,0,5,0,0,0,0,0
possibly,0,0,7,0,0,0,0,0,0,0,0,0
stall,0,0,0,0,0,0,0,0,0,0,1,0
disperse,0,0,0,0,0,0,0,0,0,0,5,0
cluster,0,0,0,0,0,0,2,0,0,0,1,0
damp,2,0,0,0,0,0,0,0,0,0,0,0
northeastward,0,0,1,0,0,0,0,0,0,0,0,0
steppe,0,0,0,0,0,0,3,0,0,0,0,0
domesticated,1,0,0,0,0,0,0,0,0,0,0,0
heavily,0,0,4,0,0,0,0,0,0,0,0,0
plan,0,0,0,0,0,0,2,0,0,0,5,0
layout,0,0,0,0,0,0,1,0,0,0,0,0
fortification,0,0,0,0,0,0,5,0,0,0,0,0
add,0,0,0,0,0,0,0,0,0,0,12,0
nomadic,2,0,0,0,0,0,0,0,0,0,0,0
pastoral,6,0,0,0,0,0,0,0,0,0,0,0
cultivation,0,0,0,0,0,0,5,0,0,0,0,0
domestic,7,0,0,0,0,0,0,0,0,0,0,0
polished,1,0,0,0,0,0,0,0,0,0,0,0
adze,0,0,0,0,0,0,1,0,0,0,0,0
rectangular,3,0,0,0,0,0,0,0,0,0,0,0
medium,1,0,0,0,0,0,9,0,0,0,0,1
sized,2,0,0,0,0,0,0,0,0,0,0,0
extend,0,0,0,0,0,0,0,0,0,0,22,0
interval,0,0,0,0,0,0,3,0,0,0,0,0
agriculturalist,0,0,0,0,0,0,1,0,0,0,0,0
contact,0,0,0,0,0,0,20,0,0,0,0,0
availability,0,0,0,0,0,0,2,0,0,0,0,0
mainstay,0,0,0,0,0,0,1,0,0,0,0,0
viability,0,0,0,0,0,0,1,0,0,0,0,0
communal,11,0,0,0,0,0,0,0,0,0,0,0
tomb,0,0,0,0,0,0,7,0,0,0,0,0
megalithic,6,0,0,0,0,0,0,0,0,0,0,0
delay,0,0,0,0,0,0,2,0,0,0,2,0
predominantly,0,0,3,0,0,0,0,0,0,0,0,0
stock,0,0,0,0,0,0,5,0,0,0,0,0
monument,0,0,0,0,0,0,4,0,0,0,0,0
competition,0,0,0,0,0,0,3,0,0,0,0,0
attack,0,0,0,0,0,0,4,0,0,0,4,0
burn,0,0,0,0,0,0,0,0,0,0,3,0
violent,4,0,0,0,0,0,0,0,0,0,0,0
warfare,0,0,0,0,0,0,13,0,0,0,0,0
timber,0,0,0,0,0,0,4,0,0,0,0,0
marker,0,0,0,0,0,0,1,0,0,0,0,0
claim,0,0,0,0,0,0,9,0,0,0,8,0
worship,0,0,0,0,0,0,2,0,0,0,1,0
elaborately,0,0,2,0,0,0,0,0,0,0,0,0
cumulatively,0,0,1,0,0,0,0,0,0,0,0,0
phase,0,0,0,0,0,0,23,0,0,0,0,0
management,0,0,0,0,0,0,2,0,0,0,0,0
provision,0,0,0,0,0,0,1,0,0,0,1,0
dairying,0,0,0,0,0,0,1,0,0,0,0,0
ox,0,0,0,0,0,0,1,0,0,0,0,0
raise,0,0,0,0,0,0,0,0,0,0,8,0
traction,0,0,0,0,0,0,2,0,0,0,0,0
manure,0,0,0,0,0,0,1,0,0,0,0,0
spinning,0,0,0,0,0,0,1,0,0,0,0,0
weaving,0,0,0,0,0,0,4,0,0,0,0,0
vine,0,0,0,0,0,0,2,0,0,0,0,0
olive,0,0,0,0,0,0,3,0,0,0,0,0
plow,0,0,0,0,0,0,1,0,0,0,0,0
wheeled,7,0,0,0,0,0,0,0,0,0,0,0
vehicle,0,0,0,0,0,0,4,0,0,0,0,0
plowing,0,0,0,0,0,0,1,0,0,0,0,0
cart,0,0,0,0,0,0,2,0,0,0,0,0
wheel,0,0,0,0,0,0,2,0,0,0,0,0
arid,3,0,0,0,0,0,0,0,0,0,0,0
apply,0,0,0,0,0,0,0,0,0,0,13,0
intensification,0,0,0,0,0,0,2,0,0,0,0,0
photograph,0,0,0,0,0,0,2,0,0,0,0,0
outline,0,0,0,0,0,0,0,0,0,0,3,0
specifically,0,0,3,0,0,0,0,0,0,0,0,0
output,0,0,0,0,0,0,2,0,0,0,0,0
wine,0,0,0,0,0,0,9,0,0,0,0,0
regime,0,0,0,0,0,0,1,0,0,0,0,0
permit,0,0,0,0,0,0,0,0,0,0,2,0
expansion,0,0,0,0,0,0,25,0,0,0,0,0
ecological,2,0,0,0,0,0,0,0,0,0,0,0
zone,0,0,0,0,0,0,10,0,0,0,0,0
prime,1,0,0,0,0,0,0,0,0,0,0,0
arable,1,0,0,0,0,0,0,0,0,0,0,0
fertile,2,0,0,0,0,0,0,0,0,0,0,0
one,0,0,0,0,0,0,7,0,0,0,0,0
strongly,0,0,3,0,0,0,0,0,0,0,0,0
rich,27,0,0,0,0,0,1,0,0,0,0,0
hierarchically,0,0,2,0,0,0,0,0,0,0,0,0
organize,0,0,0,0,0,0,0,0,0,0,10,0
trend,0,0,0,0,0,0,4,0,0,0,0,0
obvious,4,0,0,0,0,0,0,0,0,0,0,0
feature,0,0,0,0,0,0,9,0,0,0,1,0
rite,0,0,0,0,0,0,11,0,0,0,0,0
deposition,0,0,0,0,0,0,2,0,0,0,0,0
characterize,0,0,0,0,0,0,0,0,0,0,10,0
second,14,0,1,0,0,0,0,0,0,0,0,0
frequent,3,0,0,0,0,0,0,0,0,0,0,0
occurrence,0,0,0,0,0,0,1,0,0,0,0,0
amber,0,0,0,0,0,0,2,0,0,0,0,0
idol,0,0,0,0,0,0,2,0,0,0,0,0
unearth,0,0,0,0,0,0,0,0,0,0,1,0
import,0,0,0,0,0,0,6,0,0,0,3,0
own,0,0,0,0,0,0,0,0,0,0,2,0
wealthy,5,0,0,0,0,0,0,0,0,0,0,0
attribute,0,0,0,0,0,0,0,0,0,0,8,0
expression,0,0,0,0,0,0,12,0,0,0,0,0
ideology,0,0,0,0,0,0,5,0,0,0,0,0
ancestral,2,0,0,0,0,0,0,0,0,0,0,0
descent,0,0,0,0,0,0,1,0,0,0,0,0
fit,0,0,0,0,0,0,0,0,0,0,1,0
slow,1,0,0,0,0,0,0,0,0,0,1,0
internal,13,0,0,0,0,0,0,0,0,0,0,0
prevail,0,0,0,0,0,0,0,0,0,0,1,0
speak,0,0,0,0,0,0,0,0,0,0,6,0
exception,0,0,0,0,0,0,7,0,0,0,0,0
basque,1,0,0,0,0,0,0,0,0,0,0,0
etruscan,6,0,0,0,0,0,0,0,0,0,0,0
question,0,0,0,0,0,0,9,0,0,0,1,0
prototype,0,0,0,0,0,0,2,0,0,0,0,0
link,0,0,0,0,0,0,4,0,0,0,4,0
immigration,0,0,0,0,0,0,2,0,0,0,0,0
seek,0,0,0,0,0,0,0,0,0,0,6,0
achieve,0,0,0,0,0,0,0,0,0,0,9,0
single,20,0,0,0,0,0,0,0,0,0,0,0
correspond,0,0,0,0,0,0,0,0,0,0,2,0
geographic,2,0,0,0,0,0,0,0,0,0,0,0
fundamental,5,0,0,0,0,0,0,0,0,0,0,0
ethnic,10,0,0,0,0,0,0,0,0,0,0,0
correspondence,0,0,0,0,0,0,2,0,0,0,0,0
archaeologically,0,0,1,0,0,0,0,0,0,0,0,0
recognizable,1,0,0,0,0,0,0,0,0,0,0,0
drastic,2,0,0,0,0,0,0,0,0,0,0,0
traditionally,0,0,4,0,0,0,0,0,0,0,0,0
define,0,0,0,0,0,0,0,0,0,0,19,0
stage,0,0,0,0,0,0,14,0,0,0,0,0
approximate,2,0,0,0,0,0,0,0,0,0,0,0
distinctly,0,0,2,0,0,0,0,0,0,0,0,0
consciously,0,0,2,0,0,0,0,0,0,0,0,0
simultaneous,3,0,0,0,0,0,0,0,0,0,0,0
interaction,0,0,0,0,0,0,2,0,0,0,0,0
remarkable,12,0,0,0,0,0,0,0,0,0,0,0
reflection,0,0,0,0,0,0,2,0,0,0,0,0
dramatic,6,0,0,0,0,0,0,0,0,0,0,0
cause,0,0,0,0,0,0,2,0,0,0,10,0
segmented,1,0,0,0,0,0,0,0,0,0,0,0
faience,0,0,0,0,0,0,1,0,0,0,0,0
mycenaean,3,0,0,0,0,0,0,0,0,0,0,0
aegean,3,0,0,0,0,0,0,0,0,0,0,0
absolute,7,0,0,0,0,0,0,0,0,0,0,0
dating,0,0,0,0,0,0,3,0,0,0,0,0
radiocarbon,1,0,0,0,0,0,0,0,0,0,0,0
revolutionize,0,0,0,0,0,0,0,0,0,0,1,0
understanding,0,0,0,0,0,0,8,0,0,0,0,0
supposedly,0,0,2,0,0,0,0,0,0,0,0,0
interdependent,1,0,0,0,0,0,0,0,0,0,0,0
separate,3,0,0,0,0,0,0,0,0,0,5,0
understand,0,0,0,0,0,0,0,0,0,0,14,0
evolution,0,0,0,0,0,0,7,0,0,0,0,0
locally,0,0,5,0,0,0,0,0,0,0,0,0
phenomenon,0,0,0,0,0,0,11,0,0,0,0,0
trajectory,0,0,0,0,0,0,2,0,0,0,0,0
subdivide,0,0,0,0,0,0,0,0,0,0,1,0
basic,5,0,0,0,0,0,0,0,0,0,0,0
division,0,0,0,0,0,0,22,0,0,0,0,0
criterion,0,0,0,0,0,0,4,0,0,0,0,0
distinguish,0,0,0,0,0,0,0,0,0,0,7,0
age,0,0,0,0,0,0,39,0,0,0,0,0
distinction,0,0,0,0,0,0,13,0,0,0,0,0
temperate,13,0,0,0,0,0,0,0,0,0,0,0
subdivision,0,0,0,0,0,0,3,0,0,0,0,0
chronology,0,0,0,0,0,0,10,0,0,0,0,0
synchronization,0,0,0,0,0,0,4,0,0,0,0,0
vital,2,0,0,0,0,0,0,0,0,0,0,0
coherence,0,0,0,0,0,0,1,0,0,0,0,0
liken,0,0,0,0,0,0,0,0,0,0,1,0
chronological,3,0,0,0,0,0,0,0,0,0,0,0
framework,0,0,0,0,0,0,6,0,0,0,0,0
unetician,5,0,0,0,0,0,0,0,0,0,0,0
detailed,3,0,0,0,0,0,0,0,0,0,0,0
typology,0,0,0,0,0,0,2,0,0,0,0,0
cros,0,0,0,0,0,0,1,0,0,0,0,0
association,0,0,0,0,0,0,17,0,0,0,0,0
employ,0,0,0,0,0,0,0,0,0,0,2,0
scheme,0,0,0,0,0,0,1,0,0,0,0,0
scandinavian,1,0,0,0,0,0,0,0,0,0,0,0
german,15,0,0,0,0,0,0,0,0,0,0,0
sequence,0,0,0,0,0,0,5,0,0,0,0,0
transition,0,0,0,0,0,0,6,0,0,0,0,0
pan,2,0,0,0,0,0,0,0,0,0,0,0
variability,0,0,0,0,0,0,3,0,0,0,0,0
fragmented,2,0,0,0,0,0,0,0,0,0,0,0
tribalized,2,0,0,0,0,0,0,0,0,0,0,0
landscape,0,0,0,0,0,0,6,0,0,0,0,0
cross,0,0,0,0,0,0,1,0,0,0,8,0
event,0,0,0,0,0,0,12,0,0,0,0,0
mediterranean,17,0,0,0,0,0,0,0,0,0,0,0
commonly,0,0,7,0,0,0,0,0,0,0,0,0
artifact,0,0,0,0,0,0,2,0,0,0,0,0
salt,0,0,0,0,0,0,2,0,0,0,0,0
austrian,3,0,0,0,0,0,0,0,0,0,0,0
exact,2,0,0,0,0,0,0,0,0,0,1,0
shield,0,0,0,0,0,0,6,0,0,0,0,0
fibula,0,0,0,0,0,0,3,0,0,0,0,0
distinctive,7,0,0,0,0,0,0,0,0,0,0,0
shape,0,0,0,0,0,0,8,0,0,0,11,0
beautifully,0,0,4,0,0,0,0,0,0,0,0,0
stylistic,6,0,0,0,0,0,0,0,0,0,0,0
heritage,0,0,0,0,0,0,6,0,0,0,0,0
celtic,10,0,0,0,0,0,0,0,0,0,0,0
custom,0,0,0,0,0,0,5,0,0,0,0,0
cremate,0,0,0,0,0,0,0,0,0,0,1,0
urn,0,0,0,0,0,0,4,0,0,0,0,0
urnfield,0,0,0,0,0,0,2,0,0,0,0,0
iberian,1,0,0,0,0,0,0,0,0,0,0,0
peninsula,0,0,0,0,0,0,4,0,0,0,0,0
folk,0,0,0,0,0,0,5,0,0,0,0,0
genuine,1,0,0,0,0,0,0,0,0,0,0,0
flat,5,0,0,0,0,0,0,0,0,0,0,0
occasionally,0,0,3,0,0,0,0,0,0,0,0,0
round,1,0,0,0,0,0,1,0,0,0,0,0
barrow,0,0,0,0,0,0,13,0,0,0,0,0
warlike,2,0,0,0,0,0,0,0,0,0,0,0
intense,7,0,0,0,0,0,0,0,0,0,0,0
normally,0,0,1,0,0,0,0,0,0,0,0,0
beat,0,0,0,0,0,0,0,0,0,0,1,0
armament,0,0,0,0,0,0,2,0,0,0,0,0
slash,0,0,0,0,0,0,0,0,0,0,2,0
flange,0,0,0,0,0,0,0,0,0,0,1,0
grip,0,0,0,0,0,0,3,0,0,0,0,0
handle,0,0,0,0,0,0,1,0,0,0,0,0
persistence,0,0,0,0,0,0,2,0,0,0,0,0
seemingly,0,0,1,0,0,0,0,0,0,0,0,0
chalcolithic,1,0,0,0,0,0,0,0,0,0,0,0
eneolithic,1,0,0,0,0,0,0,0,0,0,0,0
diffuse,1,0,0,0,0,0,0,0,0,0,1,0
sporadic,3,0,0,0,0,0,0,0,0,0,0,0
localize,0,0,0,0,0,0,0,0,0,0,1,0
element,0,0,0,0,0,0,22,0,0,0,0,0
carpathian,1,0,0,0,0,0,0,0,0,0,0,0
basin,0,0,0,0,0,0,5,0,0,0,0,0
slightly,0,0,3,0,0,0,0,0,0,0,0,0
hardly,0,0,2,0,0,0,0,0,0,0,0,0
compete,0,0,0,0,0,0,0,0,0,0,3,0
adorn,0,0,0,0,0,0,0,0,0,0,3,0
deceased,3,0,0,0,0,0,2,0,0,0,0,0
apart,0,0,5,0,0,0,0,0,0,0,0,0
situate,0,0,0,0,0,0,0,0,0,0,1,0
almerian,1,0,0,0,0,0,0,0,0,0,0,0
lowland,0,0,0,0,0,0,1,0,0,0,0,0
confine,0,0,0,0,0,0,0,0,0,0,2,0
mountain,0,0,0,0,0,0,5,0,0,0,0,0
densely,0,0,7,0,0,0,0,0,0,0,0,0
settle,0,0,0,0,0,0,0,0,0,0,13,0
nucleate,0,0,0,0,0,0,0,0,0,0,3,0
hilltop,0,0,0,0,0,0,4,0,0,0,0,0
surprising,1,0,0,0,0,0,0,0,0,0,0,0
architectural,2,0,0,0,0,0,0,0,0,0,0,0
sophistication,0,0,0,0,0,0,4,0,0,0,0,0
inventive,1,0,0,0,0,0,0,0,0,0,0,0
like,1,16,0,0,0,0,0,0,0,0,0,0
contemporary,3,0,0,0,0,0,4,0,0,0,0,0
locate,0,0,0,0,0,0,0,0,0,0,10,0
overlook,0,0,0,0,0,0,0,0,0,0,2,0
promontory,0,0,0,0,0,0,2,0,0,0,0,0
foothill,0,0,0,0,0,0,1,0,0,0,0,0
side,0,0,0,0,0,0,7,0,0,0,0,0
plateau,0,0,0,0,0,0,2,0,0,0,0,0
hill,0,0,0,0,0,0,9,0,0,0,0,0
regularly,0,0,3,0,0,0,0,0,0,0,0,0
semicircular,1,0,0,0,0,0,0,0,0,0,0,0
bastion,0,0,0,0,0,0,3,0,0,0,0,0
outlying,1,0,0,0,0,0,0,0,0,0,0,0
tower,0,0,0,0,0,0,2,0,0,0,0,0
space,0,0,0,0,0,0,10,0,0,0,0,0
approximately,0,0,3,0,0,0,0,0,0,0,0,0
acre,0,0,0,0,0,0,3,0,0,0,0,0
hectare,0,0,0,0,0,0,3,0,0,0,0,0
complexity,0,0,0,0,0,0,5,0,0,0,0,0
townlike,1,0,0,0,0,0,0,0,0,0,0,0
row,0,0,0,0,0,0,3,0,0,0,0,0
alley,0,0,0,0,0,0,1,0,0,0,0,0
artificial,2,0,0,0,0,0,0,0,0,0,0,0
watercourse,0,0,0,0,0,0,1,0,0,0,0,0
specialization,0,0,0,0,0,0,3,0,0,0,0,0
household,0,0,0,0,0,0,9,0,0,0,0,0
outside,3,6,0,0,0,0,0,0,0,0,0,0
corbeled,1,0,0,0,0,0,0,0,0,0,0,0
chamber,0,0,0,0,0,0,5,0,0,0,0,0
root,0,0,0,0,0,0,9,0,0,0,0,0
ideological,5,0,0,0,0,0,0,0,0,0,0,0
transformation,0,0,0,0,0,0,12,0,0,0,0,0
rest,0,0,0,0,0,0,9,0,0,0,1,0
component,0,0,0,0,0,0,11,0,0,0,0,0
trace,0,0,0,0,0,0,0,0,0,0,1,0
pit,0,0,0,0,0,0,7,0,0,0,0,0
contract,0,0,0,0,0,0,0,0,0,0,2,0
left,2,0,0,0,0,0,0,0,0,0,0,0
woman,0,0,0,0,0,0,18,0,0,0,0,0
right,2,0,0,0,0,0,10,0,0,0,0,0
face,0,0,0,0,0,0,2,0,0,0,2,0
sex,0,0,0,0,0,0,7,0,0,0,0,0
orientation,0,0,0,0,0,0,4,0,0,0,0,0
reverse,0,0,0,0,0,0,0,0,0,0,3,0
percent,0,0,0,0,0,0,2,0,0,0,0,0
progress,0,0,0,0,0,0,4,0,0,0,3,0
diversify,0,0,0,0,0,0,0,0,0,0,3,0
inhumation,0,0,0,0,0,0,10,0,0,0,0,0
express,0,0,0,0,0,0,0,0,0,0,14,0
uninhabited,1,0,0,0,0,0,0,0,0,0,0,0
enclave,0,0,0,0,0,0,1,0,0,0,0,0
substantially,0,0,4,0,0,0,0,0,0,0,0,0
retard,0,0,0,0,0,0,0,0,0,0,1,0
illustrate,0,0,0,0,0,0,0,0,0,0,6,0
devolution,0,0,0,0,0,0,1,0,0,0,0,0
manufacture,0,0,0,0,0,0,3,0,0,0,2,0
constitute,0,0,0,0,0,0,0,0,0,0,8,0
intersperse,0,0,0,0,0,0,0,0,0,0,2,0
emulation,0,0,0,0,0,0,5,0,0,0,0,0
point,0,0,0,0,0,0,15,0,0,0,2,0
absence,0,0,0,0,0,0,2,0,0,0,0,0
prevent,0,0,0,0,0,0,0,0,0,0,4,0
integrate,0,0,0,0,0,0,0,0,0,0,2,0
dependency,0,0,0,0,0,0,4,0,0,0,0,0
partner,0,0,0,0,0,0,4,0,0,0,0,0
ability,0,0,0,0,0,0,10,0,0,0,0,0
spite,0,0,0,0,0,0,5,0,0,0,0,0
observe,0,0,0,0,0,0,0,0,0,0,6,0
essential,9,0,0,0,0,0,0,0,0,0,0,0
qualify,0,0,0,0,0,0,0,0,0,0,1,0
impression,0,0,0,0,0,0,2,0,0,0,0,0
overall,3,0,0,0,0,0,0,0,0,0,0,0
metalworking,0,0,0,0,0,0,4,0,0,0,0,0
working,0,0,0,0,0,0,7,0,0,0,0,0
valve,0,0,0,0,0,0,1,0,0,0,0,0
cire,0,0,0,0,0,0,1,0,0,0,0,0
perdue,0,0,0,0,0,0,1,0,0,0,0,0
mass,1,0,0,0,0,0,2,0,0,0,1,0
fashion,0,0,0,0,0,0,3,0,0,0,1,0
precision,0,0,0,0,0,0,1,0,0,0,0,0
beauty,0,0,0,0,0,0,3,0,0,0,0,0
