word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,SCONJ,VERB,X
ice,0,0,0,0,0,20,0,0,0,0
cap,0,0,0,0,0,10,0,0,3,0
flood,0,0,0,0,0,6,0,0,14,0
lead,0,0,0,0,0,4,0,0,28,0
oxygen,0,0,0,0,0,26,0,0,0,0
water,0,0,0,0,0,132,0,0,0,0
turn,0,0,0,0,0,7,0,0,1,0
sudden,7,0,0,0,0,0,0,0,0,0
burst,0,0,0,0,0,2,0,0,0,0
amazing,1,0,0,0,0,0,0,0,0,0
diversification,0,0,0,0,0,20,0,0,0,0
primitive,57,0,0,0,0,0,0,0,0,0
exist,0,0,0,0,0,0,0,0,23,0
prior,1,0,8,0,0,0,0,0,0,0
leave,0,0,0,0,0,22,0,0,10,0
little,18,0,2,0,0,0,0,0,0,0
information,0,0,0,0,0,9,0,0,0,0
record,0,0,0,0,0,72,0,0,16,0
trilobite,6,0,0,0,0,92,0,0,0,0
hard,17,0,2,0,0,0,0,0,0,0
skeleton,0,0,0,0,0,28,0,0,0,0
find,0,0,0,0,0,4,0,0,169,0
present,121,0,0,0,0,3,0,0,1,0
day,0,0,0,0,0,62,0,0,0,0
famous,14,0,0,0,0,0,0,0,0,0
field,0,0,0,0,0,17,0,0,0,0
formation,0,0,0,0,0,36,0,0,0,0
western,66,0,0,0,0,0,0,0,0,0
area,0,0,0,0,0,122,0,0,0,0
think,0,0,0,0,0,0,0,0,32,0
beenforme,0,0,0,0,0,0,0,0,1,0
giant,7,0,0,0,0,2,0,0,0,0
mudslide,0,0,0,0,0,3,0,0,0,0
roll,0,0,0,0,0,0,0,0,4,0
bury,0,0,0,0,0,0,0,0,9,0
huge,6,0,0,0,0,0,0,0,0,0
floor,0,0,0,0,0,8,0,0,0,0
instantly,0,0,1,0,0,0,0,0,0,0
kill,0,0,0,0,0,0,0,0,2,0
unlucky,1,0,0,0,0,0,0,0,0,0
beneath,0,5,0,0,0,0,0,0,0,0
preserve,0,0,0,0,0,0,0,0,41,0
remain,0,0,0,0,0,39,0,0,31,0
mud,0,0,0,0,0,16,0,0,0,0
harden,0,0,0,0,0,0,0,0,1,0
extremely,0,0,5,0,0,0,0,0,0,0
detailed,8,0,0,0,0,0,0,0,0,0
soft,21,0,0,0,0,0,0,0,0,0
body,0,0,0,0,0,61,0,0,0,0
part,0,0,0,0,0,65,0,0,0,0
animal,0,0,0,0,0,150,0,0,0,0
exoskeleton,0,0,0,0,0,6,0,0,0,0
normally,0,0,2,0,0,0,0,0,0,0
decompose,0,0,0,0,0,0,0,0,2,0
fossilize,0,0,0,0,0,0,0,0,3,0
remarkable,13,0,0,0,0,0,0,0,0,0
give,0,0,0,0,0,0,0,0,23,0
complete,15,0,0,0,0,0,0,0,0,0
picture,0,0,0,0,0,2,0,0,0,0
afford,0,0,0,0,0,0,0,0,1,0
typical,13,0,0,0,0,0,0,0,0,0
specimen,0,0,0,0,0,15,0,0,0,0
identify,0,0,0,0,0,0,0,0,22,0
counterpart,0,0,0,0,0,3,0,0,0,0
modern,57,0,0,0,0,0,0,0,0,0
phylum,0,0,0,0,0,25,0,0,0,0
invertebrate,14,0,0,0,0,41,0,0,0,0
appear,0,0,0,0,0,0,0,0,93,0
fish,0,0,0,0,0,83,0,0,0,0
occur,0,0,0,0,0,0,0,0,183,0
contend,0,0,0,0,0,0,0,0,3,0
early,185,0,16,0,0,0,0,0,0,0
terrestrial,51,0,0,0,0,0,0,0,0,0
arthropod,0,0,0,0,0,28,0,0,0,0
similar,65,0,0,0,0,0,0,0,0,0
millipede,0,0,0,0,0,3,0,0,0,0
fossilized,7,0,0,0,0,0,0,0,0,0
burrow,0,0,0,0,0,12,0,0,5,0
evidence,0,0,0,0,0,67,0,0,4,0
suggest,0,0,0,0,0,0,0,0,66,0
creature,0,0,0,0,0,11,0,0,0,0
characterize,0,0,0,0,0,0,0,0,87,0
activity,0,0,0,0,0,28,0,0,0,0
tectonic,21,0,0,0,0,4,0,0,0,0
shift,0,0,0,0,0,2,0,0,4,0
cause,0,0,0,0,0,11,0,0,16,0
extensive,46,0,0,0,0,0,0,0,0,0
vast,12,0,0,0,0,0,0,0,0,0
ridge,0,0,0,0,0,26,0,0,0,0
deep,37,0,2,0,0,0,0,0,0,0
continental,105,0,0,0,0,0,0,0,0,0
motion,0,0,0,0,0,6,0,0,0,0
position,0,0,0,0,0,27,0,0,6,0
globe,0,0,0,0,0,6,0,0,0,0
submerge,0,0,0,0,0,0,0,0,2,0
good,11,0,0,0,0,0,0,0,0,0
high,90,0,1,0,0,4,0,0,0,0
sedimentary,51,0,0,0,0,0,0,0,0,0
continue,0,0,0,0,0,0,0,0,35,0
multitude,0,0,0,0,0,3,0,0,0,0
reveal,0,0,0,0,0,0,0,0,7,0
earth,0,0,0,0,0,1,0,0,0,0
layer,0,0,0,0,0,36,0,0,0,0
attest,0,0,0,0,0,0,0,0,2,0
volcanic,40,0,0,0,0,7,0,0,0,0
eruption,0,0,0,0,0,8,0,0,0,0
comparison,0,0,0,0,0,4,0,0,0,0
makeup,0,0,0,0,0,2,0,0,0,0
different,43,0,0,0,0,0,0,0,0,0
region,0,0,0,0,0,139,0,0,0,0
allow,0,0,0,0,0,0,0,0,24,0
estimate,0,0,0,0,0,0,0,0,8,0
incredible,1,0,0,0,0,0,0,0,0,0
magnitude,0,0,0,0,0,4,0,0,0,0
hurricane,0,0,0,0,0,3,0,0,0,0
typhoon,0,0,0,0,0,1,0,0,0,0
end,3,0,0,0,0,69,0,0,23,0
mass,0,0,0,0,0,14,0,0,0,0
second,25,0,2,0,0,0,0,0,0,0
later,19,0,26,0,0,0,0,0,0,0
contrast,0,0,0,0,0,20,0,0,0,0
relatively,0,0,52,0,0,0,0,0,0,0
quiet,7,0,0,0,0,0,0,0,0,0
shallow,81,0,0,0,0,2,0,0,0,0
extend,0,0,0,0,0,0,0,0,28,0
rebound,0,0,0,0,0,1,0,0,1,0
type,0,0,0,0,0,80,0,0,0,0
thrive,0,0,0,0,0,0,0,0,3,0
worldwide,14,0,8,0,0,0,0,0,0,0
coral,11,0,0,0,0,58,0,0,0,0
reef,0,0,0,0,0,64,0,0,0,0
common,84,0,0,0,0,0,0,0,0,0
widely,0,0,36,0,0,0,0,0,0,0
distributed,4,0,0,0,0,0,0,0,0,0
extinct,166,0,0,0,0,0,0,0,0,0
scorpion,0,0,0,0,0,10,0,0,0,0
grow,0,0,0,0,0,0,0,0,39,0
metre,0,0,0,0,0,93,0,0,0,0
foot,0,0,0,0,0,96,0,0,0,0
length,0,0,0,0,0,25,0,0,0,0
grasp,0,0,0,0,0,0,0,0,4,0
pincer,0,0,0,0,0,3,0,0,0,0
trap,0,0,0,0,0,1,0,0,3,0
prey,0,0,0,0,0,5,0,0,2,0
evolve,0,0,0,0,0,0,0,0,20,0
inch,0,0,0,0,0,29,0,0,0,0
height,0,0,0,0,0,6,0,0,0,0
confine,0,0,0,0,0,0,0,0,7,0
near,1,102,1,0,0,0,0,0,0,0
coastline,0,0,0,0,0,1,0,0,0,0
consist,0,0,0,0,0,0,0,0,45,0
smooth,10,0,0,0,0,0,0,0,0,0
branched,6,0,0,0,0,0,0,0,0,0
stem,0,0,0,0,0,24,0,0,0,0
spore,0,0,0,0,0,29,0,0,0,0
sac,0,0,0,0,0,4,0,0,0,0
reproduction,0,0,0,0,0,6,0,0,0,0
source,0,0,0,0,0,27,0,0,0,0
crystallize,0,0,0,0,0,0,0,0,1,0
dolomite,0,0,0,0,0,15,0,0,0,0
shale,0,0,0,0,0,91,0,0,0,0
rare,27,0,0,0,0,0,0,0,0,0
observe,0,0,0,0,0,0,0,0,8,0
natural,12,0,0,0,0,0,0,0,0,0
feature,0,0,0,0,0,30,0,0,5,0
erosion,0,0,0,0,0,16,0,0,0,0
wash,0,0,0,0,0,0,0,0,2,0
away,0,1,5,0,0,0,0,0,0,0
underlie,0,0,0,0,0,0,0,0,16,0
stone,0,0,0,0,0,10,0,0,0,0
see,0,0,0,0,0,0,0,0,23,0
emergence,0,0,0,0,0,11,0,0,0,0
base,0,0,0,0,0,108,0,0,28,0
vertebrate,2,0,0,0,0,41,0,0,0,0
indicate,0,0,0,0,0,0,0,0,48,0
presence,0,0,0,0,0,19,0,0,0,0
forest,0,0,0,0,0,7,0,0,0,0
signify,0,0,0,0,0,0,0,0,3,0
rapid,24,0,0,0,0,0,0,0,0,0
surge,0,0,0,0,0,1,0,0,0,0
evolution,0,0,0,0,0,24,0,0,0,0
saltwater,0,0,0,0,0,1,0,0,0,0
freshwater,24,0,0,0,0,3,0,0,0,0
external,4,0,0,0,0,0,0,0,0,0
armor,0,0,0,0,0,1,0,0,0,0
scale,0,0,0,0,0,19,0,0,0,0
excellent,12,0,0,0,0,0,0,0,0,0
preservation,0,0,0,0,0,12,0,0,0,0
armored,1,0,0,0,0,0,0,0,0,0
importance,0,0,0,0,0,9,0,0,0,0
sharklike,2,0,0,0,0,0,0,0,0,0
lungfish,0,0,0,0,0,8,0,0,0,0
group,0,0,0,0,0,154,0,0,1,0
rhipidistian,0,0,0,0,0,3,0,0,0,0
maintain,0,0,0,0,0,0,0,0,3,0
likely,4,0,12,0,0,0,0,0,0,0
branch,0,0,0,0,0,23,0,0,9,0
amphibian,4,0,0,0,0,24,0,0,0,0
develop,0,0,0,0,0,0,0,0,60,0
issue,0,0,0,0,0,2,0,0,0,0
settle,0,0,0,0,0,0,0,0,2,0
establish,0,0,0,0,0,0,0,0,49,0
masse,0,0,0,0,0,9,0,0,0,0
margin,0,0,0,0,0,69,0,0,0,0
leafless,5,0,0,0,0,0,0,0,0,0
wide,37,0,1,0,0,0,0,0,0,0
variety,0,0,0,0,0,25,0,0,0,0
fern,0,0,0,0,0,25,0,0,0,0
leafy,2,0,0,0,0,0,0,0,0,0
stemmed,2,0,0,0,0,0,0,0,0,0
true,19,0,0,0,0,0,0,0,0,0
woody,6,0,0,0,0,0,0,0,0,0
tree,0,0,0,0,0,24,0,0,0,0
trunk,0,0,0,0,0,15,0,0,0,0
diameter,0,0,0,0,0,9,0,0,0,0
frequently,0,0,22,0,0,0,0,0,0,0
characteristic,38,0,0,0,0,7,0,0,0,0
beautiful,2,0,0,0,0,0,0,0,0,0
detail,0,0,0,0,0,19,0,0,1,0
important,61,0,0,0,0,0,0,0,0,0
understand,0,0,0,0,0,0,0,0,8,0
anatomy,0,0,0,0,0,2,0,0,0,0
function,0,0,0,0,0,4,0,0,3,0
sandstone,0,0,0,0,0,52,0,0,0,0
diverse,35,0,0,0,0,0,0,0,0,0
help,0,0,0,0,0,0,0,0,8,0
movement,0,0,0,0,0,17,0,0,0,0
creation,0,0,0,0,0,4,0,0,0,0
single,42,0,0,0,0,0,0,0,0,0
comprise,0,0,0,0,0,0,0,0,9,0
union,0,0,0,0,0,4,0,0,0,0
deposit,0,0,0,0,0,175,0,0,67,0
swamp,0,0,0,0,0,14,0,0,0,0
vegetation,0,0,0,0,0,5,0,0,0,0
gradually,0,0,9,0,0,0,0,0,0,0
repeatedly,0,0,1,0,0,0,0,0,0,0
decay,0,0,0,0,0,0,0,0,2,0
join,0,0,0,0,0,0,0,0,12,0
major,58,0,0,0,0,0,0,0,0,0
point,0,0,0,0,0,19,0,0,1,0
collision,0,0,0,0,0,12,0,0,0,0
climate,0,0,0,0,0,40,0,0,0,0
glacial,29,0,0,0,0,0,0,0,0,0
sheet,0,0,0,0,0,6,0,0,0,0
emerge,0,0,0,0,0,0,0,0,16,0
retreat,0,0,0,0,0,6,0,0,2,0
flooding,0,0,0,0,0,5,0,0,0,0
intersperse,0,0,0,0,0,0,0,0,1,0
terrain,0,0,0,0,0,2,0,0,0,0
particularly,0,0,36,0,0,0,0,0,0,0
habitat,0,0,0,0,0,21,0,0,0,0
amniotic,3,0,0,0,0,0,0,0,0,0
encase,0,0,0,0,0,0,0,0,3,0
prevent,0,0,0,0,0,0,0,0,2,0
peak,2,0,0,0,0,5,0,0,3,0
reptile,1,0,0,0,0,47,0,0,0,0
lie,0,0,0,0,0,0,0,0,21,0
recover,0,0,0,0,0,0,0,0,5,0
lower,28,0,0,0,0,0,0,0,6,0
pennsylvanian,47,0,0,0,0,0,0,0,0,0
stump,0,0,0,0,0,2,0,0,0,0
winged,3,0,0,0,0,0,0,0,0,0
subperiod,0,0,0,0,0,11,0,0,0,0
dragonfly,0,0,0,0,0,2,0,0,0,0
mayfly,0,0,0,0,0,2,0,0,0,0
abundant,45,0,0,0,0,0,0,0,0,0
reach,0,0,0,0,0,3,0,0,23,0
size,0,0,0,0,0,30,0,0,0,0
advanced,15,0,0,0,0,0,0,0,0,0
fold,0,0,0,0,0,15,0,0,7,0
cockroach,0,0,0,0,0,2,0,0,0,0
date,0,0,0,0,0,6,0,0,30,0
ancestral,8,0,0,0,0,0,0,0,0,0
grasshopper,0,0,0,0,0,2,0,0,0,0
cricket,0,0,0,0,0,2,0,0,0,0
fashion,0,0,0,0,0,3,0,0,0,0
extermination,0,0,0,0,0,1,0,0,0,0
massive,12,0,0,0,0,0,0,0,0,0
disruption,0,0,0,0,0,2,0,0,0,0
unification,0,0,0,0,0,1,0,0,0,0
process,0,0,0,0,0,22,0,0,0,0
largely,0,0,11,0,0,0,0,0,0,0
merging,0,0,0,0,0,1,0,0,0,0
drop,0,0,0,0,0,11,0,0,3,0
surface,1,0,0,0,0,35,0,0,0,0
destroy,0,0,0,0,0,0,0,0,3,0
middle,65,0,0,0,0,18,0,0,0,0
diversity,0,0,0,0,0,40,0,0,0,0
flora,0,0,0,0,0,13,0,0,0,0
fauna,0,0,0,0,0,70,0,0,0,0
suit,0,0,0,0,0,0,0,0,1,0
coniferous,1,0,0,0,0,0,0,0,0,0
precursor,0,0,0,0,0,9,0,0,0,0
flower,0,0,0,0,0,0,0,0,2,0
diversify,0,0,0,0,0,0,0,0,17,0
spread,0,0,0,0,0,0,0,0,12,0
population,0,0,0,0,0,4,0,0,0,0
adapt,0,0,0,0,0,0,0,0,13,0
new,31,0,0,0,0,0,0,0,0,0
ancestor,0,0,0,0,0,16,0,0,0,0
crocodile,0,0,0,0,0,3,0,0,0,0
bird,0,0,0,0,0,4,0,0,0,0
snake,0,0,0,0,0,2,0,0,0,0
lizard,0,0,0,0,0,4,0,0,0,0
turtle,0,0,0,0,0,2,0,0,0,0
transitional,3,0,0,0,0,0,0,0,0,0
synapsid,0,0,0,0,0,4,0,0,0,0
mammal,0,0,0,0,0,30,0,0,0,0
like,26,28,0,0,0,0,0,0,0,0
tooth,0,0,0,0,0,58,0,0,0,0
bone,0,0,0,0,0,27,0,0,0,0
cold,18,0,0,0,0,0,0,0,0,0
latitude,0,0,0,0,0,65,0,0,0,0
ability,0,0,0,0,0,5,0,0,0,0
elevated,3,0,0,0,0,0,0,0,0,0
separate,14,0,0,0,0,0,0,0,37,0
overwhelming,2,0,0,0,0,0,0,0,0,0
majority,0,0,0,0,0,3,0,0,0,0
especially,0,0,49,0,0,0,0,0,0,0
hit,0,0,0,0,0,0,0,0,2,0
paleozoic,15,0,0,0,0,0,0,0,0,0
disappear,0,0,0,0,0,0,0,0,6,0
descend,0,0,0,0,0,0,0,0,6,0
survivor,0,0,0,0,0,1,0,0,0,0
understanding,0,0,0,0,0,3,0,0,0,0
come,0,0,0,0,0,0,0,0,14,0
work,0,0,0,0,0,8,0,0,8,0
learn,0,0,0,0,0,0,0,0,2,0
debate,0,0,0,0,0,2,0,0,3,0
resolve,0,0,0,0,0,0,0,0,2,0
book,0,0,0,0,0,1,0,0,0,0
explain,0,0,0,0,0,0,0,0,4,0
defining,1,0,0,0,0,0,0,0,0,0
interval,0,0,0,0,0,59,0,0,0,0
shape,0,0,0,0,0,24,0,0,9,0
migration,0,0,0,0,0,2,0,0,0,0
era,0,0,0,0,0,8,0,0,0,0
merge,0,0,0,0,0,0,0,0,4,0
bizarre,4,0,0,0,0,0,0,0,0,0
long,67,0,12,0,0,0,0,0,0,0
tubular,2,0,0,0,0,0,0,0,0,0
float,0,0,0,0,0,3,0,0,7,0
ancient,14,0,0,0,0,0,0,0,0,0
armoured,16,0,0,0,0,0,0,0,0,0
crawl,0,0,0,0,0,0,0,0,2,0
solid,4,0,0,0,0,0,0,0,0,0
ground,0,0,0,0,0,2,0,0,0,0
notable,9,0,0,0,0,0,0,0,0,0
member,0,0,0,0,0,42,0,0,0,0
subject,3,0,0,0,0,1,0,0,1,0
severe,6,0,0,0,0,0,0,0,0,0
extraordinary,6,0,0,0,0,0,0,0,0,0
division,0,0,0,0,0,22,0,0,0,0
young,11,0,0,0,0,0,0,0,0,0
greek,2,0,0,0,0,0,0,0,0,0
word,0,0,0,0,0,3,0,0,0,0
story,0,0,0,0,0,1,0,0,0,0
presumably,0,0,5,0,0,0,0,0,0,0
simple,19,0,0,0,0,0,0,0,0,0
fungus,0,0,0,0,0,4,0,0,0,0
relate,0,0,0,0,0,0,0,0,33,0
mode,0,0,0,0,0,3,0,0,0,0
barren,4,0,0,0,0,0,0,0,0,0
sharp,5,0,0,0,0,0,0,0,0,0
rate,0,0,0,0,0,23,0,0,0,0
onset,0,0,0,0,0,7,0,0,0,0
result,0,0,0,0,0,19,0,0,22,0
discovery,0,0,0,0,0,5,0,0,0,0
start,0,0,0,0,0,2,0,0,4,0
ediacara,1,0,0,0,0,0,0,0,0,0
biota,0,0,0,0,0,7,0,0,0,0
rapidly,0,0,12,0,0,0,0,0,0,0
virtually,0,0,3,0,0,0,0,0,0,0
describe,0,0,0,0,0,0,0,0,21,0
brachiopod,0,0,0,0,0,138,0,0,0,0
lamp,0,0,0,0,0,30,0,0,0,0
predominate,0,0,0,0,0,0,0,0,6,0
strata,0,0,0,0,0,18,0,0,0,0
stromatoporoid,2,0,0,0,0,12,0,0,0,0
community,0,0,0,0,0,50,0,0,0,0
kind,0,0,0,0,0,17,0,0,0,0
independently,0,0,4,0,0,0,0,0,0,0
primarily,0,0,13,0,0,0,0,0,0,0
vascular,23,0,0,0,0,0,0,0,0,0
psilophyte,0,0,0,0,0,5,0,0,0,0
centipede,0,0,0,0,0,1,0,0,0,0
lone,1,0,0,0,0,0,0,0,0,0
horizontal,3,0,0,0,0,0,0,0,0,0
groove,0,0,0,0,0,4,0,0,1,0
right,4,0,0,0,0,0,0,0,0,0
foreground,0,0,0,0,0,1,0,0,0,0
jointed,7,0,0,0,0,0,0,0,0,0
sphenopsid,0,0,0,0,0,5,0,0,0,0
scar,0,0,0,0,0,5,0,0,0,0
pattern,0,0,0,0,0,54,0,0,0,0
lycopsid,0,0,0,0,0,12,0,0,0,0
neg,0,0,0,0,0,1,0,0,0,0
crossopterygian,1,0,0,0,0,5,0,0,0,0
conquest,0,0,0,0,0,3,0,0,0,0
possible,14,0,0,0,0,0,0,0,0,0
solution,0,0,0,0,0,1,0,0,0,0
overcome,0,0,0,0,0,0,0,0,3,0
dependence,0,0,0,0,0,1,0,0,0,0
moist,4,0,0,0,0,0,0,0,0,0
waterborne,1,0,0,0,0,0,0,0,0,0
replace,0,0,0,0,0,0,0,0,6,0
origin,0,0,0,0,0,17,0,0,0,0
amniote,0,0,0,0,0,7,0,0,0,0
protective,4,0,0,0,0,0,0,0,0,0
reptilian,4,0,0,0,0,0,0,0,0,0
flight,0,0,0,0,0,1,0,0,0,0
achieve,0,0,0,0,0,0,0,0,5,0
eliminate,0,0,0,0,0,0,0,0,3,0
blastoid,0,0,0,0,0,5,0,0,0,0
echinoderm,0,0,0,0,0,24,0,0,0,0
starfish,0,0,0,0,0,6,0,0,0,0
lily,0,0,0,0,0,9,0,0,0,0
fusulinid,7,0,0,0,0,19,0,0,0,0
ammonoid,2,0,0,0,0,22,0,0,0,0
bryozoan,1,0,0,0,0,21,0,0,0,0
colonial,32,0,0,0,0,0,0,0,0,0
produce,0,0,0,0,0,0,0,0,51,0
skeletal,19,0,0,0,0,0,0,0,0,0
framework,0,0,0,0,0,12,0,0,0,0
calcium,0,0,0,0,0,30,0,0,0,0
carbonate,2,0,0,0,0,80,0,0,0,0
crinoid,1,0,0,0,0,20,0,0,0,0
cuplike,2,0,0,0,0,0,0,0,0,0
feathery,1,0,0,0,0,0,0,0,0,0
arm,0,0,0,0,0,3,0,0,0,0
severely,0,0,2,0,0,0,0,0,0,0
decimate,0,0,0,0,0,0,0,0,1,0
manage,0,0,0,0,0,0,0,0,1,0
survive,0,0,0,0,0,0,0,0,28,0
perish,0,0,0,0,0,0,0,0,1,0
late,89,0,2,0,0,0,0,0,0,0
low,104,0,1,0,0,1,0,0,0,0
aquatic,14,0,0,0,0,0,0,0,0,0
unclear,4,0,0,0,0,0,0,0,0,0
exceptionally,0,0,1,0,0,0,0,0,0,0
less,3,0,0,0,0,0,0,0,0,0
assembly,0,0,0,0,0,5,0,0,0,0
gather,0,0,0,0,0,0,0,0,1,0
indian,4,0,0,0,0,0,0,0,0,0
subcontinent,0,0,0,0,0,4,0,0,0,0
northern,71,0,0,0,0,0,0,0,0,0
tropic,0,0,0,0,0,5,0,0,0,0
southern,83,0,0,0,0,0,0,0,0,0
craton,0,0,0,0,0,18,0,0,0,0
stable,3,0,0,0,0,0,0,0,0,0
interior,3,0,0,0,0,19,0,0,0,0
initial,2,0,0,0,0,0,0,0,0,0
configuration,0,0,0,0,0,2,0,0,0,0
remainder,0,0,0,0,0,6,0,0,0,0
rotate,0,0,0,0,0,0,0,0,10,0
clockwise,1,0,5,0,0,0,0,0,0,0
orientation,0,0,0,0,0,7,0,0,0,0
sit,0,0,0,0,0,0,0,0,4,0
astride,0,1,0,0,0,0,0,0,0,0
paleoequator,0,0,0,0,0,15,0,0,0,0
south,7,0,9,0,0,12,0,0,0,0
east,1,0,7,0,0,14,0,0,0,0
siberian,9,0,0,0,0,0,0,0,0,0
coast,0,0,0,0,0,13,0,0,0,0
glaciation,0,0,0,0,0,28,0,0,0,0
fine,19,0,6,0,0,0,0,0,0,0
show,0,0,0,0,0,0,0,0,13,0
distribution,0,0,0,0,0,49,0,0,0,0
track,0,0,0,0,0,0,0,0,1,0
course,0,0,0,0,0,3,0,0,0,0
