word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,PUNCT,SCONJ,VERB,X
block,0,0,0,0,0,6,0,0,0,6,0
total,20,0,0,0,0,5,0,0,0,2,0
taber,0,0,0,0,0,1,0,0,0,0,0
represent,0,0,0,0,0,0,0,0,0,7,0
calculate,0,0,0,0,0,0,0,0,0,5,0
controversial,2,0,0,0,0,0,0,0,0,0,0
subparallel,1,0,0,0,0,0,0,0,0,0,0
foliation,0,0,0,0,0,5,0,0,0,0,0
inclined,2,0,0,0,0,0,0,0,0,0,0
dike,0,0,0,0,0,1,0,0,0,0,0
transverse,6,0,0,0,0,0,0,0,0,0,0
cross,1,0,0,0,0,7,0,0,0,5,0
cliff,0,0,0,0,0,6,0,0,0,0,0
centimetre,0,0,0,0,0,15,0,0,0,0,0
true,5,0,0,0,0,0,0,0,0,0,0
network,0,0,0,0,0,6,0,0,0,0,0
enclose,0,0,0,0,0,0,0,0,0,7,0
cell,0,0,0,0,0,3,0,0,0,0,0
diameter,0,0,0,0,0,17,0,0,0,0,0
discussion,0,0,0,0,0,4,0,0,0,0,0
print,0,0,0,0,0,1,0,0,0,0,0
go,0,0,0,0,0,0,0,0,0,3,0
record,0,0,0,0,0,7,0,0,0,9,0
spot,0,0,0,0,0,3,0,0,0,0,0
theory,0,0,0,0,0,4,0,0,0,0,0
tension,0,0,0,0,0,4,0,0,0,0,0
spring,0,0,0,0,0,19,0,0,0,0,0
vein,0,0,0,0,0,1,0,0,0,0,0
follow,0,0,0,0,0,0,0,0,0,17,0
compression,0,0,0,0,0,2,0,0,0,0,0
upturning,0,0,0,0,0,2,0,0,0,0,0
renew,0,0,0,0,0,0,0,0,0,2,0
reopen,0,0,0,0,0,0,0,0,0,1,0
weakness,0,0,0,0,0,3,0,0,0,0,0
increment,0,0,0,0,0,2,0,0,0,0,0
add,0,0,0,0,0,0,0,0,0,12,0
classify,0,0,0,0,0,0,0,0,0,8,0
actively,0,0,5,0,0,0,0,0,0,0,0
cracking,0,0,0,0,0,2,0,0,0,0,0
rigorous,3,0,0,0,0,0,0,0,0,0,0
chill,0,0,0,0,0,2,0,0,0,1,0
assume,0,0,0,0,0,0,0,0,0,4,0
restrict,0,0,0,0,0,0,0,0,0,12,0
microclimate,0,0,0,0,0,1,0,0,0,0,0
duration,0,0,0,0,0,6,0,0,0,0,0
frequently,0,0,9,0,0,0,0,0,0,0,0
divide,0,0,0,0,0,1,0,0,0,7,0
arbitrarily,0,0,1,0,0,0,0,0,0,0,0
gradation,0,0,0,0,0,1,0,0,0,0,0
rarely,0,0,13,0,0,0,0,0,0,0,0
old,14,0,0,0,0,0,0,0,0,0,0
radiocarbon,0,0,0,0,0,1,0,0,0,0,0
analysis,0,0,0,0,0,7,0,0,0,0,0
temperate,32,0,0,0,0,0,0,0,0,0,0
void,0,0,0,0,0,1,0,0,0,0,0
collapse,0,0,0,0,0,2,0,0,0,6,0
side,0,0,0,0,0,11,0,0,0,0,0
paleoclimatic,2,0,0,0,0,0,0,0,0,0,0
indicator,0,0,0,0,0,5,0,0,0,0,0
distinctive,6,0,0,0,0,0,0,0,0,0,0
phenomenon,0,0,0,0,0,15,0,0,0,0,0
action,0,0,0,0,0,22,0,0,0,0,0
solifluction,0,0,0,0,0,9,0,0,0,0,0
flowage,0,0,0,0,0,3,0,0,0,0,0
sort,0,0,0,0,0,1,0,0,0,3,0
microrelief,0,0,0,0,0,1,0,0,0,0,0
intersect,0,0,0,0,0,0,0,0,0,3,0
trough,0,0,0,0,0,14,0,0,0,0,0
delineate,0,0,0,0,0,0,0,0,0,1,0
honeycomb,0,0,0,0,0,1,0,0,0,0,0
confuse,0,0,0,0,0,0,0,0,0,1,0
sorting,0,0,0,0,0,3,0,0,0,0,0
centred,2,0,0,0,0,0,0,0,0,0,0
strata,0,0,0,0,0,1,0,0,0,0,0
ridge,0,0,0,0,0,31,0,0,0,1,0
upturne,0,0,0,0,0,0,0,0,0,1,0
prevalent,1,0,0,0,0,0,0,0,0,0,0
pushing,0,0,0,0,0,1,0,0,0,0,0
push,0,0,0,0,0,0,0,0,0,4,0
good,7,0,0,0,0,0,0,0,0,0,0
care,0,0,0,0,0,2,0,0,0,0,0
demonstrate,0,0,0,0,0,0,0,0,0,2,0
relic,0,0,0,0,0,1,0,0,0,0,0
indication,0,0,0,0,0,3,0,0,0,0,0
incompletely,0,0,1,0,0,0,0,0,0,0,0
poorly,0,0,7,0,0,0,0,0,0,0,0
nonpermafrost,1,0,0,0,0,0,0,0,0,0,0
extent,0,0,0,0,0,30,0,0,0,0,0
top,0,0,0,0,0,1,0,0,0,1,0
junction,0,0,0,0,0,2,0,0,0,0,0
pool,0,0,0,0,0,7,0,0,0,0,0
joining,0,0,0,0,0,1,0,0,0,0,0
resemble,0,0,0,0,0,0,0,0,0,7,0
bead,0,0,0,0,0,3,0,0,0,0,0
string,0,0,0,0,0,3,0,0,0,0,0
beaded,0,0,0,0,0,1,0,0,0,0,0
fine,16,0,6,0,0,0,0,0,0,0,0
grained,12,0,0,0,0,0,0,0,0,0,0
cut,0,0,0,0,0,3,0,0,0,7,0
uneven,1,0,0,0,0,0,0,0,0,0,0
sinkhole,0,0,0,0,0,1,0,0,0,0,0
steep,22,0,0,0,0,0,0,0,0,0,0
walled,3,0,0,0,0,0,0,0,0,0,0
ravine,0,0,0,0,0,1,0,0,0,0,0
hummocky,2,0,0,0,0,0,0,0,0,0,0
karst,0,0,0,0,0,1,0,0,0,0,0
limestone,0,0,0,0,0,2,0,0,0,0,0
artificial,1,0,0,0,0,0,0,0,0,0,0
cave,0,0,0,0,0,1,0,0,0,1,0
silt,0,0,0,0,0,13,0,0,0,0,0
hillside,0,0,0,0,0,1,0,0,0,0,0
hilltop,0,0,0,0,0,1,0,0,0,0,0
locally,0,0,12,0,0,0,0,0,0,0,0
pit,0,0,0,0,0,7,0,0,0,0,0
opening,0,0,0,0,0,4,0,0,0,0,0
undetected,2,0,0,0,0,0,0,0,0,0,0
roof,0,0,0,0,0,2,0,0,0,0,0
agricultural,3,0,0,0,0,0,0,0,0,0,0
real,2,0,0,0,0,0,0,0,0,0,0
circular,8,0,0,0,0,0,0,0,0,0,0
hummock,0,0,0,0,0,1,0,0,0,0,0
inner,1,0,0,0,0,0,0,0,0,0,0
elliptical,1,0,0,0,0,0,0,0,0,0,0
forested,1,0,0,0,0,0,0,0,0,0,0
summit,0,0,0,0,0,6,0,0,0,0,0
crater,0,0,0,0,0,3,0,0,0,0,0
northwest,3,0,0,0,0,0,0,0,0,0,0
upheaval,0,0,0,0,0,1,0,0,0,0,0
canadian,13,0,0,0,0,0,0,0,0,0,0
closed,1,0,0,0,0,0,0,0,0,0,0
confine,0,0,0,0,0,0,0,0,0,7,0
overburden,0,0,0,0,0,1,0,0,0,0,0
hydrolaccolith,0,0,0,0,0,0,0,0,0,0,1
apparently,0,0,4,0,0,0,0,0,0,0,0
postglacial,4,0,0,0,0,0,0,0,0,0,0
bog,0,0,0,0,0,1,0,0,0,0,0
lowland,1,0,0,0,0,7,0,0,0,0,0
palsa,0,0,0,0,0,1,0,0,0,0,0
knob,0,0,0,0,0,12,0,0,0,0,0
peat,0,0,0,0,0,4,0,0,0,0,0
evidently,0,0,1,0,0,0,0,0,0,0,0
intense,6,0,0,0,0,0,0,0,0,0,0
repeat,0,0,0,0,0,0,0,0,0,6,0
patterned,2,0,0,0,0,0,0,0,0,0,0
repetitive,1,0,0,0,0,0,0,0,0,0,0
tend,0,0,0,0,0,0,0,0,0,19,0
stir,0,0,0,0,0,0,0,0,0,1,0
circle,0,0,0,0,0,3,0,0,0,2,0
stone,0,0,0,0,0,9,0,0,0,0,0
coarse,5,0,1,0,0,0,0,0,0,0,0
cobble,0,0,0,0,0,2,0,0,0,0,0
outside,0,1,0,0,0,1,0,0,0,0,0
necessarily,0,0,4,0,0,0,0,0,0,0,0
impermeable,3,0,0,0,0,0,0,0,0,0,0
substratum,0,0,0,0,0,1,0,0,0,0,0
available,14,0,0,0,0,0,0,0,0,0,0
gentle,1,0,0,0,0,0,0,0,0,0,0
distort,0,0,0,0,0,0,0,0,0,2,0
garland,0,0,0,0,0,1,0,0,0,0,0
downslope,0,0,2,0,0,2,0,0,0,0,0
stripe,0,0,0,0,0,1,0,0,0,0,0
half,0,0,0,0,7,4,0,0,0,0,0
saturate,0,0,0,0,0,0,0,0,0,3,0
mobile,3,0,0,0,0,0,0,0,0,0,0
progressive,1,0,0,0,0,0,0,0,0,0,0
detrital,2,0,0,0,0,0,0,0,0,0,0
semifluid,1,0,0,0,0,0,0,0,0,0,0
manifest,0,0,0,0,0,0,0,0,0,4,0
lobelike,1,0,0,0,0,0,0,0,0,0,0
sheetlike,2,0,0,0,0,0,0,0,0,0,0
lobe,0,0,0,0,0,5,0,0,0,0,0
outstanding,1,0,0,0,0,0,0,0,0,0,0
blanket,0,0,0,0,0,2,0,0,0,1,0
unstratified,1,0,0,0,0,0,0,0,0,0,0
stratify,0,0,0,0,0,0,0,0,0,2,0
unsorted,1,0,0,0,0,0,0,0,0,0,0
heterogeneous,3,0,0,0,0,0,0,0,0,0,0
smooth,12,0,0,0,0,0,0,0,0,1,0
define,0,0,0,0,0,0,0,0,0,12,0
terrace,0,0,0,0,0,5,0,0,0,0,0
debris,0,0,0,0,0,40,0,0,0,0,0
blocky,1,0,0,0,0,0,0,0,0,0,0
angular,7,0,0,0,0,0,0,0,0,0,0
developed,1,0,0,0,0,0,0,0,0,0,0
entirely,0,0,7,0,0,0,0,0,0,0,0
forest,0,0,0,0,0,4,0,0,0,0,0
rive,0,0,0,0,0,0,0,0,0,1,0
jointed,1,0,0,0,0,0,0,0,0,0,0
resistant,4,0,0,0,0,0,0,0,0,0,0
circumstance,0,0,0,0,0,2,0,0,0,0,0
strike,0,0,0,0,0,0,0,0,0,2,0
rubble,0,0,0,0,0,3,0,0,0,0,0
inhabitant,0,0,0,0,0,1,0,0,0,0,0
seriously,0,0,2,0,0,0,0,0,0,0,0
isolate,0,0,0,0,0,0,0,0,0,7,0
grassland,0,0,0,0,0,2,0,0,0,0,0
russian,7,0,0,0,0,0,0,0,0,0,0
naturalist,0,0,0,0,0,1,0,0,0,0,0
approximately,0,0,27,0,0,0,0,0,0,0,0
shaft,0,0,0,0,0,1,0,0,0,0,0
unsuccessful,2,0,0,0,0,0,0,0,0,0,0
dig,0,0,0,0,0,0,0,0,0,1,0
governor,0,0,0,0,0,1,0,0,0,0,0
alaskan,3,0,0,0,0,0,0,0,0,0,0
learning,0,0,0,0,0,1,0,0,0,0,0
prospector,0,0,0,0,0,1,0,0,0,0,0
explorer,0,0,0,0,0,2,0,0,0,0,0
aware,1,0,0,0,0,0,0,0,0,0,0
systematic,2,0,0,0,0,0,0,0,0,0,0
undertake,0,0,0,0,0,0,0,0,0,2,0
exploitation,0,0,0,0,0,1,0,0,0,0,0
petroleum,0,0,0,0,0,3,0,0,0,0,0
resource,0,0,0,0,0,4,0,0,0,0,0
earnest,0,0,0,0,0,1,0,0,0,0,0
investigation,0,0,0,0,0,4,0,0,0,0,0
progress,0,0,0,0,0,1,0,0,0,7,0
alpine,5,0,0,0,0,0,0,0,0,0,0
beginning,0,0,0,0,0,2,0,0,0,0,0
geophysical,4,0,0,0,0,0,0,0,0,0,0
method,0,0,0,0,0,10,0,0,0,0,0
clearly,0,0,7,0,0,0,0,0,0,0,0
detailed,3,0,0,0,0,0,0,0,0,0,0
borehole,0,0,0,0,0,1,0,0,0,0,0
examination,0,0,0,0,0,1,0,0,0,0,0
challenge,0,0,0,0,0,1,0,0,0,0,0
wish,0,0,0,0,0,0,0,0,0,1,0
subsidence,0,0,0,0,0,4,0,0,0,0,0
wreak,0,0,0,0,0,0,0,0,0,1,0
havoc,0,0,0,0,0,1,0,0,0,0,0
disturb,0,0,0,0,0,0,0,0,0,5,0
maintenance,0,0,0,0,0,6,0,0,0,0,0
cost,0,0,0,0,0,1,0,0,0,0,0
account,0,0,0,0,0,1,0,0,0,2,0
erect,0,0,0,0,0,0,0,0,0,1,0
lay,0,0,0,0,0,0,0,0,0,9,0
pile,0,0,0,0,0,5,0,0,0,1,0
unpaved,3,0,0,0,0,0,0,0,0,0,0
demand,0,0,0,0,0,0,0,0,0,1,0
understanding,0,0,0,0,0,6,0,0,0,0,0
ability,0,0,0,0,0,4,0,0,0,0,0
cope,0,0,0,0,0,0,0,0,0,1,0
environment,0,0,0,0,0,17,0,0,0,0,0
hinder,0,0,0,0,0,0,0,0,0,2,0
mining,0,0,0,0,0,1,0,0,0,0,0
dramatic,2,0,0,0,0,0,0,0,0,0,0
economically,0,0,1,0,0,0,0,0,0,0,0
airfield,0,0,0,0,0,3,0,0,0,0,0
bridge,0,0,0,0,0,5,0,0,0,1,0
dam,0,0,0,0,0,4,0,0,0,3,0
sewer,0,0,0,0,0,2,0,0,0,0,0
communication,0,0,0,0,0,1,0,0,0,0,0
fundamental,1,0,0,0,0,0,0,0,0,0,0
subsequent,8,0,0,0,0,0,0,0,0,0,0
unheated,1,0,0,0,0,0,0,0,0,0,0
intensify,0,0,0,0,0,0,0,0,0,3,0
oil,0,0,0,0,0,6,0,0,0,0,0
thorough,2,0,0,0,0,0,0,0,0,0,0
planning,0,0,0,0,0,1,0,0,0,0,0
project,0,0,0,0,0,1,0,0,0,4,0
attempt,0,0,0,0,0,3,0,0,0,1,0
foundation,0,0,0,0,0,3,0,0,0,0,0
preserve,0,0,0,0,0,0,0,0,0,3,0
passive,2,0,0,0,0,0,0,0,0,0,0
alternately,0,0,1,0,0,0,0,0,0,0,0
destroying,0,0,0,0,0,1,0,0,0,0,0
advisable,1,0,0,0,0,0,0,0,0,0,0
consider,0,0,0,0,0,0,0,0,0,5,0
delicate,2,0,0,0,0,0,0,0,0,0,0
compact,0,0,0,0,0,0,0,0,0,4,0
considerable,7,0,0,0,0,0,0,0,0,0,0
bearing,0,0,0,0,0,5,0,0,0,0,0
permit,0,0,0,0,0,0,0,0,0,5,0
procedure,0,0,0,0,0,2,0,0,0,0,0
pad,0,0,0,0,0,1,0,0,0,0,0
conductor,0,0,0,0,0,1,0,0,0,0,0
feasible,1,0,0,0,0,0,0,0,0,0,0
impractical,1,0,0,0,0,0,0,0,0,0,0
heated,1,0,0,0,0,0,0,0,0,0,0
displacement,0,0,0,0,0,3,0,0,0,0,0
heaving,0,0,0,0,0,9,0,0,0,0,0
excessive,1,0,0,0,0,0,0,0,0,0,0
operation,0,0,0,0,0,3,0,0,0,0,0
loss,0,0,0,0,0,40,0,0,0,0,0
sized,3,0,0,0,0,0,0,0,0,0,0
silty,3,0,0,0,0,0,0,0,0,0,0
clay,0,0,0,0,0,10,0,0,0,0,0
ideal,3,0,0,0,0,0,0,0,0,0,0
build,0,0,0,0,0,0,0,0,0,12,0
damage,0,0,0,0,0,1,0,0,0,3,0
displace,0,0,0,0,0,0,0,0,0,3,0
piling,0,0,0,0,0,2,0,0,0,0,0
encounter,0,0,0,0,0,0,0,0,0,1,0
widely,0,0,6,0,0,0,0,0,0,0,0
expensive,1,0,0,0,0,0,0,0,0,0,0
complete,4,0,0,0,0,0,0,0,0,3,0
destruction,0,0,0,0,0,3,0,0,0,0,0
school,0,0,0,0,0,1,0,0,0,0,0
military,1,0,0,0,0,0,0,0,0,0,0
installation,0,0,0,0,0,2,0,0,0,0,0
pipeline,0,0,0,0,0,8,0,0,0,0,0
failure,0,0,0,0,0,3,0,0,0,0,0
understand,0,0,0,0,0,0,0,0,0,14,0
remarkable,1,0,0,0,0,0,0,0,0,0,0
achievement,0,0,0,0,0,1,0,0,0,0,0
crude,1,0,0,0,0,0,0,0,0,0,0
port,0,0,0,0,0,1,0,0,0,0,0
originally,0,0,2,0,0,0,0,0,0,0,0
design,0,0,0,0,0,0,0,0,0,2,0
burial,0,0,0,0,0,4,0,0,0,0,0
route,0,0,0,0,0,5,0,0,0,0,0
liquefaction,0,0,0,0,0,1,0,0,0,0,0
elevate,0,0,0,0,0,0,0,0,0,3,0
beam,0,0,0,0,0,1,0,0,0,0,0
member,0,0,0,0,0,2,0,0,0,0,0
safely,0,0,1,0,0,0,0,0,0,0,0
discharge,0,0,0,0,0,9,0,0,0,3,0
use,0,0,0,0,0,7,0,0,0,2,0
length,0,0,0,0,0,11,0,0,0,0,0
preservation,0,0,0,0,0,2,0,0,0,0,0
mind,0,0,0,0,0,1,0,0,0,0,0
highway,0,0,0,0,0,2,0,0,0,0,0
grading,0,0,0,0,0,1,0,0,0,0,0
pave,0,0,0,0,0,0,0,0,0,1,0
roadway,0,0,0,0,0,2,0,0,0,0,0
rough,5,0,0,0,0,0,0,0,0,0,0
costly,2,0,0,0,0,0,0,0,0,0,0
paved,1,0,0,0,0,0,0,0,0,0,0
resurface,0,0,0,0,0,0,0,0,0,1,0
particularly,0,0,23,0,0,0,0,0,0,0,0
upkeep,0,0,0,0,0,1,0,0,0,0,0
necessity,0,0,0,0,0,1,0,0,0,0,0
location,0,0,0,0,0,14,0,0,0,0,0
roadbed,0,0,0,0,0,2,0,0,0,0,0
combat,0,0,0,0,0,0,0,0,0,1,0
destructive,2,0,0,0,0,0,0,0,0,0,0
cultivate,0,0,0,0,0,0,0,0,0,1,0
exercise,0,0,0,0,0,0,0,0,0,1,0
select,0,0,0,0,0,0,0,0,0,1,0
cultivation,0,0,0,0,0,1,0,0,0,0,0
necessitate,0,0,0,0,0,0,0,0,0,1,0
abandonment,0,0,0,0,0,1,0,0,0,0,0
pasturage,0,0,0,0,0,1,0,0,0,0,0
exciting,3,0,0,0,0,0,0,0,0,0,0
exploration,0,0,0,0,0,5,0,0,0,0,0
production,0,0,0,0,0,13,0,0,0,0,0
drive,0,0,0,0,0,0,0,0,0,11,0
seabed,0,0,0,0,0,5,0,0,0,0,0
furthermore,0,0,5,0,0,0,0,0,0,0,0
potential,2,0,0,0,0,2,0,0,0,0,0
hydrate,0,0,0,0,0,1,0,0,0,0,0
artesian,1,0,0,0,0,0,0,0,0,0,0
interpretation,0,0,0,0,0,3,0,0,0,0,0
regional,7,0,0,0,0,0,0,0,0,0,0
stretch,0,0,0,0,0,1,0,0,0,1,0
extremely,0,0,7,0,0,0,0,0,0,0,0
annually,0,0,4,0,0,0,0,0,0,0,0
unusual,5,0,0,0,0,0,0,0,0,0,0
thickening,0,0,0,0,0,8,0,0,0,0,0
basic,1,0,0,0,0,0,0,0,0,0,0
mode,0,0,0,0,0,2,0,0,0,0,0
exchange,0,0,0,0,0,10,0,0,0,2,0
ultraviolet,1,0,0,0,0,1,0,0,0,0,0
transfer,0,0,0,0,0,20,0,0,0,2,0
convection,0,0,0,0,0,10,0,0,0,0,0
dominant,5,0,0,0,0,0,0,0,0,0,0
turbulent,13,0,0,0,0,0,0,0,0,0,0
sensible,1,0,0,0,0,0,0,0,0,0,0
lag,0,0,0,0,0,3,0,0,0,0,0
autumn,0,0,0,0,0,3,0,0,0,0,0
cooling,0,0,0,0,0,14,0,0,0,0,0
rule,0,0,0,0,0,2,0,0,0,0,0
underground,2,0,0,0,0,0,0,0,0,0,0
industrial,1,0,0,0,0,0,0,0,0,0,0
reserve,0,0,0,0,0,2,0,0,0,0,0
fetch,0,0,0,0,0,1,0,0,0,0,0
setting,0,0,0,0,0,2,0,0,0,0,0
evolution,0,0,0,0,0,2,0,0,0,0,0
column,0,0,0,0,0,6,0,0,0,0,0
isothermal,3,0,0,0,0,0,0,0,0,0,0
uniform,6,0,0,0,0,0,0,0,0,0,0
plunge,0,0,0,0,0,0,0,0,0,3,0
mix,0,0,0,0,0,0,0,0,0,7,0
expansion,0,0,0,0,0,7,0,0,0,0,0
stratified,6,0,0,0,0,0,0,0,0,0,0
effectively,0,0,5,0,0,0,0,0,0,0,0
logic,0,0,0,0,0,1,0,0,0,0,0
outline,0,0,0,0,0,0,0,0,0,2,0
suggest,0,0,0,0,0,0,0,0,0,21,0
protect,0,0,0,0,0,0,0,0,0,5,0
scenario,0,0,0,0,0,1,0,0,0,0,0
overcome,0,0,0,0,0,0,0,0,0,2,0
tendency,0,0,0,0,0,3,0,0,0,0,0
stratification,0,0,0,0,0,3,0,0,0,0,0
ounce,0,0,0,0,0,1,0,0,0,0,0
yard,0,0,0,0,0,1,0,0,0,0,0
sufficiently,0,0,2,0,0,0,0,0,0,0,0
withstand,0,0,0,0,0,0,0,0,0,4,0
fairly,0,0,2,0,0,0,0,0,0,0,0
close,8,0,7,0,0,1,0,0,0,4,0
right,3,0,0,0,0,1,0,0,0,0,0
stabilize,0,0,0,0,0,0,0,0,0,6,0
supercool,0,0,0,0,0,0,0,0,0,1,0
nucleate,0,0,0,0,0,0,0,0,0,1,0
homogeneous,1,0,0,0,0,0,0,0,0,0,0
foreign,2,0,0,0,0,0,0,0,0,0,0
observe,0,0,0,0,0,0,0,0,0,16,0
magnitude,0,0,0,0,0,5,0,0,0,0,0
researcher,0,0,0,0,0,8,0,0,0,0,0
argue,0,0,0,0,0,0,0,0,0,1,0
achieve,0,0,0,0,0,0,0,0,0,1,0
responsible,7,0,0,0,0,0,0,0,0,0,0
govern,0,0,0,0,0,0,0,0,0,2,0
night,0,0,0,0,0,5,0,0,0,0,0
propagate,0,0,0,0,0,0,0,0,0,3,0
oriented,1,0,0,0,0,0,0,0,0,0,0
later,5,0,10,0,0,0,0,0,0,0,0
agitate,0,0,0,0,0,0,0,0,0,1,0
dissipate,0,0,0,0,0,0,0,0,0,1,0
repeatedly,0,0,1,0,0,0,0,0,0,0,0
floe,0,0,0,0,0,15,0,0,0,0,0
ultimately,0,0,1,0,0,0,0,0,0,0,0
underwater,2,0,1,0,0,0,0,0,0,0,0
draft,0,0,0,0,0,10,0,0,0,0,0
entrain,0,0,0,0,0,0,0,0,0,1,0
intake,0,0,0,0,0,3,0,0,0,0,0
ten,0,0,0,0,0,21,0,0,0,0,0
event,0,0,0,0,0,11,0,0,0,0,0
proceed,0,0,0,0,0,0,0,0,0,6,0
proportion,0,0,0,0,0,5,0,0,0,0,0
conduction,0,0,0,0,0,4,0,0,0,0,0
figure,0,0,0,0,0,7,0,0,0,0,0
proportional,8,0,0,0,0,0,0,0,0,0,0
inversely,0,0,2,0,0,0,0,0,0,0,0
bulk,0,0,0,0,0,2,0,0,0,0,0
times,0,1,0,0,0,0,0,0,0,0,0
practice,0,0,0,0,0,1,0,0,0,1,0
exact,10,0,0,0,0,0,0,0,0,0,0
fortunately,0,0,1,0,0,0,0,0,0,0,0
following,4,0,0,0,0,0,0,0,0,0,0
fashion,0,0,0,0,0,0,0,0,0,1,0
latent,5,0,0,0,0,0,0,0,0,0,0
joule,0,0,0,0,0,1,0,0,0,0,0
hia,0,0,0,0,0,1,0,0,0,0,0
component,0,0,0,0,0,3,0,0,0,0,0
budget,0,0,0,0,0,1,0,0,0,0,0
windy,1,0,0,0,0,0,0,0,0,0,0
unavailable,1,0,0,0,0,0,0,0,0,0,0
fit,0,0,0,0,0,0,0,0,0,3,0
useful,7,0,0,0,0,0,0,0,0,0,0
approach,0,0,0,0,0,1,0,0,0,5,0
root,0,0,0,0,0,2,0,0,0,0,0
resistance,0,0,0,0,0,2,0,0,0,0,0
incremental,3,0,0,0,0,0,0,0,0,0,0
respectively,0,0,6,0,0,0,0,0,0,0,0
buoyancy,0,0,0,0,0,1,0,0,0,0,0
submerged,4,0,0,0,0,0,0,0,0,0,0
analyze,0,0,0,0,0,0,0,0,0,7,0
columnar,4,0,0,0,0,0,0,0,0,0,0
polaroid,1,0,0,0,0,0,0,0,0,0,0
sequester,0,0,0,0,0,0,0,0,0,1,0
revert,0,0,0,0,0,0,0,0,0,1,0
microscopic,3,0,0,0,0,0,0,0,0,0,0
reversion,0,0,0,0,0,1,0,0,0,0,0
rot,0,0,0,0,0,0,0,0,0,4,0
wholesale,1,0,0,0,0,0,0,0,0,0,0
relationship,0,0,0,0,0,4,0,0,0,0,0
shoreline,0,0,0,0,0,10,0,0,0,0,0
deterioration,0,0,0,0,0,5,0,0,0,0,0
candling,0,0,0,0,0,1,0,0,0,0,0
similarity,0,0,0,0,0,2,0,0,0,0,0
deteriorate,0,0,0,0,0,0,0,0,0,5,0
candle,0,0,0,0,0,1,0,0,0,0,0
depress,0,0,0,0,0,0,0,0,0,3,0
impurity,0,0,0,0,0,1,0,0,0,0,0
concentrate,0,0,0,0,0,0,0,0,0,8,0
rotten,2,0,0,0,0,0,0,0,0,0,0
fraction,0,0,0,0,0,4,0,0,0,0,0
load,0,0,0,0,0,3,0,0,0,0,0
unrotted,1,0,0,0,0,0,0,0,0,0,0
simultaneously,0,0,1,0,0,0,0,0,0,0,0
internal,10,0,0,0,0,0,0,0,0,0,0
internally,0,0,1,0,0,0,0,0,0,0,0
overall,4,0,0,0,0,0,0,0,0,0,0
finally,0,0,6,0,0,0,0,0,0,0,0
gray,5,0,0,0,0,0,0,0,0,0,0
blotchy,1,0,0,0,0,0,0,0,0,0,0
look,0,0,0,0,0,0,0,0,0,4,0
daylight,0,0,0,0,0,1,0,0,0,0,0
hour,0,0,0,0,0,9,0,0,0,0,0
mouth,0,0,0,0,0,6,0,0,0,0,0
inflowe,0,0,0,0,0,0,0,0,0,2,0
index,0,0,0,0,0,7,0,0,0,0,0
store,0,0,0,0,0,0,0,0,0,6,0
previous,2,0,0,0,0,0,0,0,0,0,0
inflow,0,0,0,0,0,4,0,0,0,0,0
clearing,0,0,0,0,0,5,0,0,0,0,0
timing,0,0,0,0,0,1,0,0,0,0,0
final,5,0,0,0,0,0,0,0,0,0,0
remarkably,0,0,3,0,0,0,0,0,0,0,0
week,0,0,0,0,0,2,0,0,0,0,0
diurnal,2,0,0,0,0,0,0,0,0,0,0
erratic,2,0,0,0,0,3,0,0,0,0,0
respect,0,0,0,0,0,4,0,0,0,0,0
latitudinal,2,0,0,0,0,0,0,0,0,0,0
show,0,0,0,0,0,0,0,0,0,18,0
regular,2,0,0,0,0,0,0,0,0,0,0
mid,0,0,0,0,0,1,0,0,0,0,0
exception,0,0,0,0,0,6,0,0,0,0,0
turbulence,0,0,0,0,0,3,0,0,0,0,0
uniformly,0,0,2,0,0,0,0,0,0,0,0
excursion,0,0,0,0,0,1,0,0,0,0,0
hundredth,0,0,0,0,0,2,0,0,0,0,0
disk,0,0,0,0,0,1,0,0,0,0,0
flocculate,0,0,0,0,0,0,0,0,0,1,0
slushlike,1,0,0,0,0,0,0,0,0,0,0
irregularly,0,0,3,0,0,0,0,0,0,0,0
pan,0,0,0,0,0,3,0,0,0,0,0
disperse,0,0,0,0,0,0,0,0,0,1,0
mixture,0,0,0,0,0,3,0,0,0,0,0
slurry,0,0,0,0,0,2,0,0,0,0,0
context,0,0,0,0,0,2,0,0,0,0,0
stick,0,0,0,0,0,0,0,0,0,2,0
inherently,0,0,1,0,0,0,0,0,0,0,0
unstable,5,0,0,0,0,0,0,0,0,0,0
touch,0,0,0,0,0,0,0,0,0,3,0
adhere,0,0,0,0,0,0,0,0,0,3,0
successively,0,0,3,0,0,0,0,0,0,0,0
loose,5,0,1,0,0,0,0,0,0,0,0
porous,2,0,0,0,0,0,0,0,0,0,0
anchor,0,0,0,0,0,5,0,0,0,0,0
conversely,0,0,2,0,0,0,0,0,0,0,0
neutral,3,0,0,0,0,0,0,0,0,0,0
enlarge,0,0,0,0,0,0,0,0,0,3,0
gather,0,0,0,0,0,0,0,0,0,3,0
lead,0,0,0,0,0,9,0,0,0,14,0
upstream,7,0,7,0,0,0,0,0,0,0,0
implicitly,0,0,1,0,0,0,0,0,0,0,0
acceleration,0,0,0,0,0,2,0,0,0,0,0
practical,1,0,0,0,0,0,0,0,0,0,0
matter,0,0,0,0,0,4,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,0,3,0
submerge,0,0,0,0,0,0,0,0,0,3,0
