word,ADJ,ADP,ADV,NOUN,NUM,VERB
nonetheless,0,0,1,0,0,0
take,0,0,0,0,0,5
outage,0,0,0,1,0,0
consider,0,0,0,0,0,1
important,3,0,0,0,0,0
show,0,0,0,0,0,7
awesome,1,0,0,0,0,0
impossibly,0,0,1,0,0,0
associate,0,0,0,0,0,1
atomic,2,0,0,0,0,0
call,0,0,0,0,0,19
particular,3,0,0,0,0,0
accumulation,0,0,0,1,0,0
negatively,0,0,11,0,0,0
relation,0,0,0,1,0,0
positively,0,0,10,0,0,0
world,0,0,0,3,0,0
modern,1,0,0,0,0,0
economy,0,0,0,1,0,0
industrial,1,0,0,0,0,0
transportation,0,0,0,1,0,0
communication,0,0,0,1,0,0
system,0,0,0,1,0,0
possible,3,0,0,0,0,0
old,1,0,0,0,0,0
water,0,0,0,5,0,0
steam,0,0,0,4,0,0
impose,0,0,0,0,0,1
limitation,0,0,0,2,0,0
production,0,0,0,2,0,0
good,1,0,0,1,0,0
produce,0,0,0,0,0,38
limit,0,0,0,1,0,1
far,0,0,1,0,0,0
space,0,0,0,7,0,1
development,0,0,0,1,0,0
total,10,0,0,0,0,0
transformation,0,0,0,1,0,0
bring,0,0,0,0,0,8
operate,0,0,0,0,0,2
kitchen,0,0,0,1,0,0
appliance,0,0,0,2,0,0
set,0,0,0,3,0,1
furnace,0,0,0,2,0,0
garage,0,0,0,1,0,0
door,0,0,0,1,0,0
common,1,0,0,0,0,0
use,0,0,0,3,0,7
imagine,0,0,0,0,0,1
today,0,0,0,2,0,0
street,0,0,0,1,0,0
storefront,0,0,0,1,0,0
factory,0,0,0,1,0,0
dim,0,0,0,0,0,1
force,0,0,0,44,0,4
responsible,1,0,0,0,0,0
hold,0,0,0,0,0,3
shape,0,0,0,2,0,0
matter,0,0,1,2,0,0
print,0,0,0,0,0,2
word,0,0,0,1,0,0
read,0,0,0,0,0,3
current,2,0,0,112,0,0
speed,0,0,0,3,0,1
nerve,0,0,0,1,0,0
eye,0,0,0,3,0,0
brain,0,0,0,3,0,0
effect,0,0,0,9,0,0
see,0,0,0,0,0,5
flash,0,0,0,1,0,0
thundercloud,0,0,0,2,0,0
walk,0,0,0,0,0,1
carpet,0,0,0,1,0,0
dry,5,0,0,0,0,0
room,0,0,0,1,0,0
begin,0,0,0,0,0,3
describe,0,0,0,0,0,5
way,0,0,0,7,0,0
examine,0,0,0,0,0,1
interaction,0,0,0,2,0,0
rest,0,0,0,3,0,0
comb,0,0,0,2,0,1
cold,1,0,0,0,0,0
day,0,0,0,1,0,0
strand,0,0,0,2,0,0
stand,0,0,0,0,0,2
stiffly,0,0,1,0,0,0
kind,0,0,0,6,0,0
upward,0,0,2,0,0,0
nature,0,0,0,4,0,0
necessary,3,0,0,0,0,0
concept,0,0,0,2,0,0
structure,0,0,0,1,0,0
barber,0,0,0,1,0,0
employ,0,0,0,0,0,1
novel,1,0,0,0,0,0
technique,0,0,0,1,0,0
cut,0,0,0,0,0,2
customer,0,0,0,1,0,0
make,0,0,0,0,0,5
end,0,0,0,6,0,0
presumably,0,0,1,0,0,0
easy,1,0,0,0,0,0
simple,7,0,0,0,0,0
experiment,0,0,0,5,0,0
illustrate,0,0,0,0,0,2
glass,0,0,0,11,0,0
rod,0,0,0,26,0,0
rub,0,0,0,0,0,10
silk,0,0,0,6,0,0
touch,0,0,0,0,0,7
sphere,0,0,0,23,0,0
aluminum,0,0,0,4,0,0
foil,0,0,0,4,0,0
suspend,0,0,0,0,0,3
thread,0,0,0,1,0,0
move,0,0,0,0,0,38
repel,0,0,0,0,0,11
process,0,0,0,4,0,0
repeat,0,0,0,0,0,1
second,2,0,0,6,0,0
near,0,11,0,0,0,0
plastic,0,0,0,11,0,0
wool,0,0,0,6,0,0
object,0,0,0,10,0,0
new,3,0,0,0,0,0
model,0,0,0,3,0,0
acquire,0,0,0,0,0,3
share,0,0,0,0,0,2
blue,2,0,0,0,0,0
orange,0,0,0,2,0,0
oppositely,0,0,5,0,0,0
copyright,0,0,0,4,0,0
rendering,0,0,0,5,0,0
edition,0,0,0,5,0,0
interpretation,0,0,0,1,0,0
conclusion,0,0,0,2,0,0
unlike,0,1,0,0,0,0
vice,0,0,1,0,0,0
versa,0,0,1,0,0,0
belief,0,0,0,1,0,0
need,0,0,0,0,0,2
contain,0,0,0,0,0,3
arbitrarily,0,0,1,0,0,0
compose,0,0,0,0,0,1
nucleus,0,0,0,5,0,0
distribute,0,0,0,0,0,2
specific,2,0,0,0,0,0
number,0,0,0,4,0,0
carry,0,0,0,0,0,8
exception,0,0,0,1,0,0
hydrogen,0,0,0,1,0,0
uncharged,5,0,0,0,0,0
neutron,0,0,0,2,0,0
equal,5,0,0,0,0,1
say,0,0,0,0,0,1
neutral,6,0,0,0,0,0
lose,0,0,0,0,0,5
excess,2,0,0,0,0,0
gain,0,0,0,0,0,4
charged,4,0,0,0,0,0
case,0,0,0,2,0,0
ion,0,0,0,10,0,0
relate,0,0,0,0,0,3
create,0,0,0,0,0,5
tear,0,0,0,0,0,1
loose,1,0,0,0,0,0
transfer,0,0,0,0,0,1
pile,0,0,0,0,0,1
give,0,0,0,0,0,10
net,4,0,0,0,0,0
leave,0,0,0,0,0,4
french,3,0,0,0,0,0
physicist,0,0,0,10,0,0
basic,1,0,0,0,0,0
unit,0,0,0,4,0,0
name,0,0,0,0,0,3
strength,0,0,0,9,0,0
exert,0,0,0,0,0,2
distance,0,0,0,7,0,0
separate,2,0,0,0,0,2
point,0,0,0,20,0,6
radius,0,0,0,1,0,0
compare,0,0,0,0,0,1
center,0,0,0,1,0,0
determine,0,0,0,0,0,1
equation,0,0,0,2,0,0
constant,4,0,0,2,0,0
mean,0,0,0,0,0,3
generally,0,0,2,0,0,0
assume,0,0,0,0,0,1
value,0,0,0,3,0,0
place,0,0,0,3,0,10
measure,0,0,0,1,0,3
coulomb,0,0,0,9,0,0
meter,0,0,0,2,0,0
calculate,0,0,0,0,0,2
newton,0,0,0,2,0,0
conversion,0,0,0,1,0,0
decrease,0,0,0,0,0,3
rapidly,0,0,5,0,0,0
increase,0,0,0,1,0,8
observation,0,0,0,2,0,0
bit,0,0,0,3,0,0
paper,0,0,0,8,0,0
initially,0,0,1,0,0,0
scrap,0,0,0,2,0,0
draw,0,0,0,0,0,2
somewhat,0,0,3,0,0,0
slightly,0,0,2,0,0,0
repositioning,0,0,0,2,0,0
electrostatic,5,0,0,0,0,0
induction,0,0,0,7,0,0
directly,0,0,3,0,0,0
proportional,3,0,0,0,0,0
product,0,0,0,1,0,0
left,4,0,7,2,0,0
inversely,0,0,1,0,0,0
square,0,0,0,1,0,0
english,3,0,0,0,0,0
mathematician,0,0,0,1,0,0
term,0,0,0,1,0,0
vocabulary,0,0,0,1,0,0
principle,0,0,0,4,0,0
industry,0,0,0,1,0,0
air,0,0,0,3,0,0
cleaner,0,0,0,1,0,0
dust,0,0,0,1,0,0
screen,0,0,0,3,0,0
scrubber,0,0,0,1,0,0
clean,0,0,0,0,0,1
smoke,0,0,0,1,0,0
coal,0,0,0,3,0,0
burn,0,0,0,0,0,5
large,14,0,0,0,0,0
scale,0,0,0,1,0,0
charging,0,0,0,1,0,0
low,5,0,0,0,0,0
region,0,0,0,2,0,0
induce,0,0,0,0,0,12
surface,0,0,0,3,0,0
resistance,0,0,0,15,0,0
overcome,0,0,0,0,0,1
average,0,0,0,1,0,0
attraction,0,0,0,1,0,0
repulsion,0,0,0,1,0,0
experience,0,0,0,0,0,2
attractive,2,0,0,0,0,0
reverse,2,0,0,1,0,6
provide,0,0,0,0,0,4
define,0,0,0,0,0,4
ratio,0,0,0,3,0,0
test,0,0,0,11,0,0
size,0,0,0,2,0,0
qtest,0,0,0,3,0,0
infinitesimal,1,0,0,0,0,0
probe,0,0,0,0,0,1
formula,0,0,0,1,0,0
regardless,0,0,2,0,0,0
position,0,0,0,5,0,1
line,0,0,0,24,0,0
similarly,0,0,1,0,0,0
veer,0,0,0,0,0,2
merge,0,0,0,0,0,1
vector,0,0,0,4,0,0
quantity,0,0,0,3,0,0
direction,0,0,0,33,0,0
magnitude,0,0,0,1,0,0
arrow,0,0,0,3,0,0
strong,8,0,0,0,0,0
join,0,0,0,0,0,1
obtain,0,0,0,0,0,2
overview,0,0,0,1,0,0
conceive,0,0,0,0,0,1
scientist,0,0,0,4,0,0
concentrated,1,0,0,0,0,0
direct,8,0,0,0,0,2
tangent,0,0,0,2,0,0
parallel,12,0,4,1,0,0
uniform,4,0,0,0,0,0
plate,0,0,0,7,0,0
accelerate,0,0,0,0,0,4
uniformly,0,0,1,0,0,0
horizontally,0,0,1,0,0,0
follow,0,0,0,0,0,4
parabolic,1,0,0,0,0,0
path,0,0,0,3,0,0
especially,0,0,1,0,0,0
flat,1,0,0,0,0,0
equally,0,0,1,0,0,0
spot,0,0,0,1,0,0
rate,0,0,0,7,0,1
opposite,6,0,0,0,0,0
enter,0,0,0,0,0,1
deflection,0,0,0,6,0,0
equipment,0,0,0,2,0,0
fix,0,0,0,0,0,2
velocity,0,0,0,2,0,0
kinetic,1,0,0,0,0,0
potential,15,0,0,9,0,0
virtue,0,0,0,1,0,0
difference,0,0,0,19,0,0
mathematically,0,0,1,0,0,0
volt,0,0,0,7,0,0
joule,0,0,0,2,0,0
voltage,0,0,0,11,0,0
zero,0,0,0,0,4,0
tendency,0,0,0,1,0,0
hand,0,0,0,10,0,0
tend,0,0,0,0,0,5
high,9,0,0,0,0,0
nineteenth,1,0,0,0,0,0
portrait,0,0,0,1,0,0
paint,0,0,0,0,0,1
artist,0,0,0,1,0,0
electrochemical,1,0,0,0,0,0
familiar,1,0,0,0,0,0
example,0,0,0,4,0,0
terminal,0,0,0,12,0,0
frequently,0,0,1,0,0,0
emf,0,0,0,7,0,0
electromotive,1,0,0,0,0,0
mislead,0,0,0,0,0,1
rating,0,0,0,1,0,0
indicate,0,0,0,0,0,3
connect,0,0,0,0,0,12
conductor,0,0,0,23,0,0
material,0,0,0,6,0,0
inhibit,0,0,0,0,0,2
motion,0,0,0,10,0,0
response,0,0,0,2,0,0
insulator,0,0,0,2,0,0
insulate,0,0,0,0,0,1
medium,0,0,0,2,0,0
electromagnet,0,0,0,3,0,0
iron,0,0,0,5,0,0
nail,0,0,0,1,0,0
picture,0,0,0,4,0,1
tube,0,0,0,7,0,0
traditional,2,0,0,0,0,0
eject,0,0,0,0,0,1
heat,0,0,0,5,0,1
electrode,0,0,0,1,0,0
cathode,0,0,0,7,0,0
fly,0,0,0,0,0,1
evacuate,0,0,0,0,0,1
crash,0,0,0,0,0,1
coat,0,0,0,0,0,2
fluorescent,1,0,0,0,0,0
burst,0,0,0,1,0,0
ray,0,0,0,5,0,0
application,0,0,0,3,0,0
oscilloscope,0,0,0,1,0,0
medical,1,0,0,0,0,0
personnel,0,0,0,1,0,0
display,0,0,0,0,0,1
heartbeat,0,0,0,1,0,0
wave,0,0,0,5,0,0
datum,0,0,0,2,0,0
inch,0,0,0,1,0,0
centimeter,0,0,0,1,0,0
circular,2,0,0,0,0,0
early,3,0,0,0,0,0
face,0,0,0,1,0,0
rectangular,1,0,0,0,0,0
appear,0,0,0,0,0,2
strip,0,0,0,10,0,0
zinc,0,0,0,11,0,0
copper,0,0,0,9,0,0
metal,0,0,0,15,0,0
salt,0,0,0,1,0,0
solution,0,0,0,3,0,0
prior,0,0,1,0,0,0
dynamic,1,0,0,0,0,0
equilibrium,0,0,0,3,0,0
exist,0,0,0,0,0,2
pair,0,0,0,1,0,1
remain,0,0,0,0,0,1
adhere,0,0,0,0,0,1
similar,7,0,0,0,0,0
throw,0,0,0,0,0,1
balance,0,0,0,1,0,0
easier,0,0,1,0,0,0
formation,0,0,0,1,0,0
migrate,0,0,0,0,0,2
construct,0,0,0,0,0,1
variety,0,0,0,3,0,0
chemical,2,0,0,1,0,0
substance,0,0,0,1,0,0
different,7,0,0,0,0,0
affinity,0,0,0,1,0,0
allow,0,0,0,0,0,7
circuit,0,0,0,38,0,0
hole,0,0,0,1,0,0
absence,0,0,0,1,0,0
transmit,0,0,0,0,0,1
alternating,1,0,0,0,0,0
base,0,0,0,0,0,1
device,0,0,0,11,0,0
receive,0,0,0,0,0,1
fuel,0,0,0,2,0,0
convert,0,0,0,0,0,6
alternate,0,0,0,0,0,8
forth,0,0,1,0,0,0
purpose,0,0,0,2,0,0
type,0,0,0,3,0,0
suitable,1,0,0,0,0,0
customarily,0,0,1,0,0,0
great,7,0,0,0,0,0
efficiency,0,0,0,1,0,0
ampere,0,0,0,6,0,0
pass,0,0,0,0,0,4
quintillionth,0,0,0,1,0,0
normally,0,0,3,0,0,0
operation,0,0,0,4,0,0
watt,0,0,0,1,0,0
incandescent,3,0,0,0,0,0
bulb,0,0,0,3,0,0
imply,0,0,0,0,0,1
quintillion,0,0,0,0,1,0
filament,0,0,0,7,0,0
traditionally,0,0,1,0,0,0
conventional,1,0,0,0,0,0
amount,0,0,0,2,0,0
simply,0,0,2,0,0,0
relative,3,0,2,0,0,0
mainly,0,0,1,0,0,0
amperage,0,0,0,1,0,0
lethal,1,0,0,0,0,0
shock,0,0,0,1,0,0
likely,1,0,0,0,0,0
damage,0,0,0,2,0,0
usually,0,0,3,0,0,0
fatal,1,0,0,0,0,0
endure,0,0,0,0,0,1
chapter,0,0,0,1,0,0
reaction,0,0,0,2,0,0
german,1,0,0,0,0,0
depend,0,0,0,0,0,1
differ,0,0,0,0,0,1
degree,0,0,0,4,0,0
resist,0,0,0,0,0,1
ohm,0,0,0,1,0,0
abbreviate,0,0,0,0,0,1
greek,2,0,0,0,0,0
letter,0,0,0,1,0,0
omega,0,0,0,1,0,0
symbol,0,0,0,3,0,0
vertical,2,0,0,0,0,0
source,0,0,0,5,0,0
short,1,0,0,0,0,0
wavy,1,0,0,0,0,0
resistor,0,0,0,16,0,0
substantial,1,0,0,0,0,0
diagram,0,0,0,3,0,0
heating,0,0,0,1,0,0
element,0,0,0,2,0,0
clothe,0,0,0,1,0,0
dryer,0,0,0,1,0,0
weld,0,0,0,0,0,1
smelt,0,0,0,0,0,1
series,0,0,0,5,0,0
section,0,0,0,3,0,0
thick,1,0,0,0,0,0
thin,1,0,0,0,0,0
consist,0,0,0,0,0,2
jump,0,0,0,0,0,1
cross,0,0,0,2,0,0
interact,0,0,0,0,0,4
special,1,0,0,0,0,0
condition,0,0,0,1,0,0
superconductive,2,0,0,0,0,0
disappear,0,0,0,0,0,1
collide,0,0,0,0,0,1
cool,0,0,0,0,0,2
temperature,0,0,0,2,0,0
absolute,1,0,0,0,0,0
cost,0,0,0,1,0,0
superconductor,0,0,0,2,0,0
progress,0,0,0,2,0,0
commercial,1,0,0,0,0,0
superconductivity,0,0,0,1,0,0
impede,0,0,0,0,0,1
class,0,0,0,1,0,0
brittle,1,0,0,0,0,0
difficult,2,0,0,0,0,0
sum,0,0,0,2,0,0
rtotal,0,0,0,1,0,0
complete,2,0,0,0,0,0
act,0,0,0,0,0,3
desirable,1,0,0,0,0,0
able,2,0,0,0,0,0
drawbridge,0,0,0,1,0,0
bridge,0,0,0,2,0,0
open,3,0,0,0,0,1
traffic,0,0,0,2,0,0
road,0,0,0,1,0,0
accord,0,0,0,0,0,1
drop,0,0,0,1,0,6
wiring,0,0,0,4,0,0
satisfactory,1,0,0,0,0,0
add,0,0,0,0,0,5
entire,1,0,0,0,0,0
break,0,0,0,0,0,2
pathway,0,0,0,1,0,0
branch,0,0,0,13,0,0
independently,0,0,3,0,0,0
general,1,0,0,0,0,0
available,1,0,0,0,0,0
contradiction,0,0,0,1,0,0
people,0,0,0,2,0,0
crowd,0,0,0,0,0,1
theater,0,0,0,1,0,0
exit,0,0,0,3,0,0
overall,2,0,0,0,0,0
itotal,0,0,0,1,0,0
advantage,0,0,0,1,0,0
scheme,0,0,0,1,0,0
addition,0,0,0,2,0,0
extra,1,0,0,0,0,0
consumption,0,0,0,1,0,0
unchanged,1,0,0,0,0,0
additional,1,0,0,0,0,0
overheat,0,0,0,0,0,2
fire,0,0,0,1,0,0
fuse,0,0,0,2,0,0
breaker,0,0,0,1,0,0
prevent,0,0,0,0,0,2
overheating,0,0,0,2,0,0
dangerous,1,0,0,0,0,0
overload,0,0,0,0,0,1
remove,0,0,0,0,0,2
closely,0,0,1,0,0,0
regard,0,0,0,0,0,1
expression,0,0,0,1,0,0
single,1,0,0,0,0,0
magnet,0,0,0,16,0,0
magnetic,62,0,0,0,0,0
danish,1,0,0,0,0,0
find,0,0,0,0,0,1
magnetized,1,0,0,0,0,0
needle,0,0,0,6,0,0
compass,1,0,0,4,0,0
realign,0,0,0,0,0,2
plane,0,0,0,2,0,0
perpendicular,3,0,1,0,0,0
orientation,0,0,0,1,0,0
apparently,0,0,1,0,0,0
encircle,0,0,0,0,0,4
concentric,1,0,0,0,0,0
loop,0,0,0,26,0,0
rule,0,0,0,5,0,0
prediction,0,0,0,1,0,0
thumb,0,0,0,2,0,0
align,0,0,0,0,0,3
predict,0,0,0,0,0,4
north,0,0,0,3,0,0
seek,0,0,0,0,0,1
pole,0,0,0,4,0,0
free,1,0,0,0,0,0
bear,0,0,0,0,0,2
theoretical,1,0,0,0,0,0
theory,0,0,0,3,0,0
relativity,0,0,0,1,0,0
warp,0,0,0,0,0,1
observer,0,0,0,2,0,0
detect,0,0,0,0,0,1
deflect,0,0,0,0,0,12
groundbreaking,1,0,0,0,0,0
breakthrough,0,0,0,1,0,0
electromagnetism,0,0,0,3,0,0
subject,0,0,0,2,0,0
article,0,0,0,1,0,0
american,1,0,0,0,0,0
magazine,0,0,0,1,0,0
arise,0,0,0,0,0,1
coil,0,0,0,19,0,0
solenoid,0,0,0,8,0,0
curve,0,0,0,0,0,1
reenter,0,0,0,0,0,1
bar,0,0,0,7,0,0
south,1,0,0,1,0,0
speculate,0,0,0,0,0,1
circulate,0,0,0,0,0,2
believe,0,0,0,0,0,1
particularly,0,0,1,0,0,0
spin,0,0,0,2,0,1
individual,2,0,0,1,0,0
domain,0,0,0,2,0,0
reluctant,1,0,0,0,0,0
quantum,1,0,0,0,0,0
impossible,1,0,0,0,0,0
prove,0,0,0,0,0,1
unmagnetized,1,0,0,0,0,0
insert,0,0,0,0,0,1
reinforce,0,0,0,0,0,1
arrangement,0,0,0,1,0,0
considerably,0,0,1,0,0,0
ferromagnetism,0,0,0,1,0,0
geomagnetism,0,0,0,1,0,0
tape,0,0,0,4,0,0
recorder,0,0,0,3,0,0
video,0,0,0,2,0,0
demonstrate,0,0,0,0,0,1
practical,2,0,0,0,0,0
recording,0,0,0,1,0,0
vary,0,0,0,0,0,4
head,0,0,0,1,0,0
magnetize,0,0,0,0,0,1
conform,0,0,0,0,0,1
digital,1,0,0,0,0,0
hard,1,0,0,0,0,0
drive,0,0,0,1,0,2
magnetically,0,0,1,0,0,0
disk,0,0,0,3,0,0
record,0,0,0,0,0,2
steer,0,0,0,0,0,1
scan,0,0,0,0,0,1
loudspeaker,0,0,0,1,0,0
amplifier,0,0,0,1,0,0
feed,0,0,0,0,0,3
attach,0,0,0,0,0,3
speaker,0,0,0,2,0,0
cone,0,0,0,2,0,0
arrange,0,0,0,0,0,3
permanent,2,0,0,0,0,0
vibrate,0,0,0,0,0,1
sound,0,0,0,1,0,0
powerful,1,0,0,0,0,0
circle,0,0,0,2,0,0
ring,0,0,0,3,0,0
accelerator,0,0,0,1,0,0
investigate,0,0,0,0,0,1
substructure,0,0,0,1,0,0
surround,0,0,0,0,0,1
surprising,2,0,0,0,0,0
component,0,0,0,1,0,0
outward,1,0,0,0,0,0
inward,0,0,1,0,0,0
perpendicularly,0,0,1,0,0,0
continue,0,0,0,0,0,1
spiral,0,0,0,0,0,1
original,2,0,0,0,0,0
palm,0,0,0,1,0,0
apply,0,0,0,0,0,3
useful,1,0,0,0,0,0
mechanical,4,0,0,0,0,0
pivot,0,0,0,0,0,2
rotate,0,0,0,0,0,10
split,2,0,0,0,0,0
commutator,0,0,0,2,0,0
supply,0,0,0,1,0,1
clockwise,1,0,1,0,0,0
design,0,0,0,1,0,1
revolve,0,0,0,0,0,5
piece,0,0,0,1,0,0
eddy,0,0,0,3,0,0
properly,0,0,2,0,0,0
constitute,0,0,0,0,0,1
rotor,0,0,0,3,0,0
revolving,1,0,0,0,0,0
notch,0,0,0,0,0,1
edge,0,0,0,1,0,0
squirrel,0,0,0,1,0,0
cage,0,0,0,1,0,0
skeleton,0,0,0,1,0,0
cylinder,0,0,0,2,0,0
mount,0,0,0,0,0,1
enameled,1,0,0,0,0,0
connection,0,0,0,1,0,0
phase,0,0,0,4,0,0
energize,0,0,0,0,0,1
classify,0,0,0,0,0,1
polyphase,0,0,0,2,0,0
reach,0,0,0,0,0,2
maximum,1,0,0,1,0,0
minimum,1,0,0,0,0,0
synchronous,1,0,0,0,0,0
stator,0,0,0,2,0,0
stationary,1,0,0,0,0,0
run,0,0,0,0,0,1
frequency,0,0,0,2,0,0
superficially,0,0,1,0,0,0
identical,1,0,0,0,0,0
rotation,0,0,0,6,0,0
external,3,0,0,0,0,0
outer,2,0,0,0,0,0
travel,0,0,0,0,0,2
twice,0,0,1,0,0,0
steady,1,0,0,0,0,0
turbine,0,0,0,2,0,0
boil,0,0,0,0,0,1
oil,0,0,0,1,0,0
natural,1,0,0,0,0,0
gas,0,0,0,1,0,0
release,0,0,0,0,0,2
nuclear,2,0,0,0,0,0
gravitational,1,0,0,0,0,0
dam,0,0,0,1,0,0
hydroelectric,1,0,0,0,0,0
wind,0,0,0,3,0,0
notable,1,0,0,0,0,0
fall,0,0,0,0,0,2
splitting,0,0,0,1,0,0
plunge,0,0,0,0,0,1
phenomenon,0,0,0,1,0,0
underlie,0,0,0,0,0,1
grow,0,0,0,0,0,1
weak,2,0,0,0,0,0
key,0,0,0,1,0,0
scottish,1,0,0,0,0,0
suggest,0,0,0,0,0,2
angle,0,0,0,2,0,0
propagate,0,0,0,0,0,1
visible,1,0,0,0,0,0
merely,0,0,1,0,0,0
narrow,1,0,0,0,0,0
range,0,0,0,1,0,0
spectrum,0,0,0,1,0,0
reflect,0,0,0,0,0,1
retina,0,0,0,2,0,0
molecule,0,0,0,1,0,0
start,0,0,0,0,0,2
message,0,0,0,1,0,0
eventually,0,0,1,0,0,0
person,0,0,0,1,0,0
formulation,0,0,0,1,0,0
publish,0,0,0,0,0,1
oppose,0,0,0,0,0,3
observe,0,0,0,0,0,1
crank,0,0,0,0,0,2
slowly,0,0,2,0,0,0
little,1,0,0,0,0,0
cranking,0,0,0,1,0,0
correspondingly,0,0,1,0,0,0
respect,0,0,0,1,0,0
law,0,0,0,1,0,0
opposition,0,0,0,1,0,0
load,0,0,0,1,0,0
suddenly,0,0,1,0,0,0
slow,0,0,0,0,0,1
drastically,0,0,1,0,0,0
sudden,2,0,0,0,0,0
rise,0,0,0,1,0,2
exhibit,0,0,0,0,0,1
