word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,VERB
good,60,0,3,0,0,0,0,0,0,0
kind,18,0,0,0,0,0,9,0,0,0
man,0,0,0,0,0,0,94,0,0,0
love,0,0,0,0,0,0,0,0,0,2
trot,0,0,0,0,0,0,2,0,0,7
pat,0,0,0,0,0,0,2,0,0,16
little,28,0,1,0,0,0,0,0,0,0
dull,2,0,0,0,0,0,0,0,0,0
black,9,0,0,0,0,0,1,0,0,0
colour,0,0,0,0,0,0,2,0,0,0
bring,0,0,0,0,0,0,0,0,0,11
piece,0,0,0,0,0,0,6,0,0,0
bread,0,0,0,0,0,0,3,0,0,0
carrot,0,0,0,0,0,0,2,0,0,0
think,0,0,0,0,0,0,0,0,0,27
favourite,1,0,0,0,0,0,2,0,0,0
year,0,0,0,0,0,0,14,0,0,0
happen,0,0,0,0,0,0,0,0,0,6
early,2,0,5,0,0,0,0,0,0,0
spring,0,0,0,0,0,0,3,0,0,0
light,5,0,0,0,0,0,1,0,0,0
mist,0,0,0,0,0,0,1,0,0,0
feed,0,0,0,0,0,0,0,0,0,2
low,3,0,0,0,0,0,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,32
distant,2,0,0,0,0,0,0,0,0,0
cry,0,0,0,0,0,0,4,0,0,7
dog,0,0,0,0,0,0,9,0,0,0
lift,0,0,0,0,0,0,0,0,0,3
head,0,0,0,0,0,0,23,0,0,0
listen,0,0,0,0,0,0,0,0,0,2
hound,0,0,0,0,0,0,2,0,0,0
say,0,0,0,0,0,0,0,0,0,212
immediately,0,0,8,0,0,0,0,0,0,0
rest,0,0,0,0,0,0,7,0,0,8
follow,0,0,0,0,0,0,0,0,0,6
near,0,5,1,0,0,0,0,0,0,0
find,0,0,0,0,0,0,0,0,0,11
hare,0,0,0,0,0,0,8,0,0,0
way,0,0,0,0,0,0,16,0,0,0
shall,0,0,0,9,0,0,0,0,0,0
hunt,0,0,0,0,0,0,2,0,0,0
make,0,0,0,0,0,0,0,0,0,2
loud,4,0,0,0,0,0,0,0,0,0
sound,0,0,0,0,0,0,3,0,0,0
voice,0,0,0,0,0,0,13,0,0,0
green,1,0,0,0,0,0,0,0,0,0
coat,0,0,0,0,0,0,4,0,0,0
suddenly,0,0,6,0,0,0,0,0,0,0
silent,2,0,0,0,0,0,0,0,0,0
nose,0,0,0,0,0,0,7,0,0,0
ground,0,0,0,0,0,0,5,0,0,0
lose,0,0,0,0,0,0,0,0,0,4
smell,0,0,0,0,0,0,1,0,0,0
escape,0,0,0,0,0,0,1,0,0,1
begin,0,0,0,0,0,0,0,0,0,21
speed,0,0,0,0,0,0,9,0,0,0
wild,5,0,0,0,0,0,0,0,0,0
fear,0,0,0,0,0,0,2,0,0,1
jump,0,0,0,0,0,0,0,0,0,14
huntsman,0,0,0,0,0,0,2,0,0,0
close,1,0,6,0,0,0,0,0,0,1
away,0,0,20,0,0,0,0,0,0,0
terrible,14,0,0,0,0,0,0,0,0,0
scream,0,0,0,0,0,0,1,0,0,0
pick,0,0,0,0,0,0,0,0,0,2
hold,0,0,0,0,0,0,0,0,0,13
leg,0,0,0,0,0,0,14,0,0,0
cover,0,0,0,0,0,0,1,0,0,4
blood,0,0,0,0,0,0,4,0,0,0
pleased,11,0,0,0,0,0,0,0,0,0
greatly,0,0,1,0,0,0,0,0,0,0
surprise,0,0,0,0,0,0,0,0,0,1
sad,4,0,0,0,0,0,0,0,0,0
sight,0,0,0,0,0,0,2,0,0,0
fine,11,0,0,0,0,0,0,0,0,0
rider,0,0,0,0,0,0,7,0,0,0
unhurt,1,0,0,0,0,0,0,0,0,0
climb,0,0,0,0,0,0,0,0,0,3
lie,0,0,0,0,0,0,1,0,0,6
neck,0,0,0,0,0,0,17,0,0,0
break,0,0,0,0,0,0,0,0,0,7
understand,0,0,0,0,0,0,0,0,0,7
fond,4,0,0,0,0,0,0,0,0,0
sport,0,0,0,0,0,0,1,0,0,0
hurt,0,0,0,0,0,0,0,0,0,6
ruin,0,0,0,0,0,0,0,0,0,2
easily,0,0,3,0,0,0,0,0,0,0
thing,0,0,0,0,0,0,14,0,0,0
carry,0,0,0,0,0,0,0,0,0,9
dead,6,0,0,0,0,0,0,0,0,0
son,0,0,0,0,0,0,4,0,0,0
local,1,0,0,0,0,0,0,0,0,0
landowner,0,0,0,0,0,0,1,0,0,0
village,0,0,0,0,0,0,9,0,0,0
animal,0,0,0,0,0,0,10,0,0,0
pain,0,0,0,0,0,0,8,0,0,0
feel,0,0,0,0,0,0,0,0,0,13
shake,0,0,0,0,0,0,0,0,0,7
gun,0,0,0,0,0,0,2,0,0,0
bang,0,0,0,0,0,0,1,0,0,1
unhappy,3,0,0,0,0,0,0,0,0,0
brave,3,0,0,0,0,0,0,0,0,0
church,0,0,0,0,0,0,1,0,0,0
bell,0,0,0,0,0,0,4,0,0,0
long,19,0,10,0,0,0,0,0,0,0
strange,3,0,0,0,0,0,0,0,0,0
carriage,0,0,0,0,0,0,36,0,0,0
pull,0,0,0,0,0,0,0,0,0,20
take,0,0,0,0,0,0,0,0,0,42
body,0,0,0,0,0,0,4,0,0,0
churchyard,0,0,0,0,0,0,1,0,0,0
bury,0,0,0,0,0,0,0,0,0,4
ride,0,0,0,0,0,0,2,0,0,26
handsome,4,0,0,0,0,0,0,0,0,0
soft,5,0,0,0,0,0,0,0,0,0
shiny,1,0,0,0,0,0,0,0,0,0
white,9,0,0,0,0,0,0,0,0,0
foot,0,0,0,0,0,0,12,0,0,0
pretty,3,0,0,0,0,0,0,0,0,0
star,0,0,0,0,0,0,3,0,0,0
forehead,0,0,0,0,0,0,3,0,0,0
closely,0,0,4,0,0,0,0,0,0,0
eye,0,0,0,0,0,0,9,0,0,0
mouth,0,0,0,0,0,0,8,0,0,0
walk,0,0,0,0,0,0,0,0,0,8
train,0,0,0,0,0,0,7,0,0,6
like,0,21,0,0,0,0,0,0,0,15
sell,0,0,0,0,0,0,0,0,0,19
training,0,0,0,0,0,0,4,0,0,0
teach,0,0,0,0,0,0,0,0,0,1
wear,0,0,0,0,0,0,0,0,0,7
saddle,0,0,0,0,0,0,12,0,0,1
woman,0,0,0,0,0,0,20,0,0,0
child,0,0,0,0,0,0,16,0,0,0
collar,0,0,0,0,0,0,4,0,0,0
fix,0,0,0,0,0,0,0,0,0,3
slow,0,0,1,0,0,0,0,0,0,1
whichever,0,0,0,0,1,0,0,0,0,0
driver,0,0,0,0,0,0,30,0,0,0
wish,0,0,0,0,0,0,1,0,0,8
talk,0,0,0,0,0,0,1,0,0,6
tired,9,0,0,0,0,0,0,0,0,0
hungry,2,0,0,0,0,0,0,0,0,0
bit,0,0,0,0,0,0,10,0,0,0
bridle,0,0,0,0,0,0,8,0,0,1
cold,8,0,0,0,0,0,2,0,0,0
hard,8,0,10,0,0,0,0,0,0,0
metal,0,0,0,0,0,0,2,0,0,0
thick,3,0,0,0,0,0,0,0,0,0
finger,0,0,0,0,0,0,1,0,0,0
push,0,0,0,0,0,0,0,0,0,4
tooth,0,0,0,0,0,0,1,0,0,0
tongue,0,0,0,0,0,0,2,0,0,0
corner,0,0,0,0,0,0,2,0,0,0
strap,0,0,0,0,0,0,3,0,0,0
chin,0,0,0,0,0,0,1,0,0,0
rein,0,0,0,0,0,0,26,0,0,2
fasten,0,0,0,0,0,0,0,0,0,1
slowly,0,0,7,0,0,0,0,0,0,0
word,0,0,0,0,0,0,5,0,0,0
gently,0,0,7,0,0,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,14
quietly,0,0,2,0,0,0,0,0,0,0
time,0,0,0,0,0,0,36,0,0,0
morning,0,0,0,0,0,0,24,0,0,0
get,0,0,0,0,0,0,0,0,0,33
shoe,0,0,0,0,0,0,6,0,0,0
hoof,0,0,0,0,0,0,1,0,0,0
heavy,13,0,0,0,0,0,0,0,0,0
new,10,0,0,0,0,0,0,0,0,0
blinker,0,0,0,0,0,0,2,0,0,0
fortnight,0,0,0,0,0,0,1,0,0,0
send,0,0,0,0,0,0,0,0,0,6
neighbour,0,0,0,0,0,0,3,0,0,0
useful,2,0,0,0,0,0,0,0,0,0
railway,0,0,0,0,0,0,3,0,0,0
sheep,0,0,0,0,0,0,2,0,0,0
cow,0,0,0,0,0,0,2,0,0,0
thunder,0,0,0,0,0,0,1,0,0,1
far,1,0,2,0,0,0,0,0,0,0
tremble,0,0,0,0,0,0,0,0,0,2
noise,0,0,0,0,0,0,8,0,0,0
care,0,0,0,0,0,0,3,0,0,4
pass,0,0,0,0,0,0,0,0,0,3
goodbye,0,0,0,0,0,2,1,0,0,0
hand,0,0,0,0,0,0,10,0,0,0
kindly,0,0,4,0,0,0,0,0,0,0
leave,0,0,0,0,0,0,0,0,0,20
home,0,0,11,0,0,0,12,0,0,0
large,9,0,0,0,0,0,0,0,0,0
smooth,3,0,0,0,0,0,0,0,0,0
road,0,0,0,0,0,0,21,0,0,0
garden,0,0,0,0,0,0,2,0,0,0
stable,0,0,0,0,0,0,34,0,0,0
room,0,0,0,0,0,0,2,0,0,0
stall,0,0,0,0,0,0,6,0,0,0
window,0,0,0,0,0,0,3,0,0,0
loose,4,0,0,0,0,0,0,0,0,0
box,0,0,0,0,0,0,13,0,0,0
tie,0,0,0,0,0,0,0,0,0,3
free,1,0,0,0,0,0,0,0,0,0
groom,0,0,0,0,0,0,20,0,0,4
give,0,0,0,0,0,0,0,0,0,22
oats,0,0,0,0,0,0,3,0,0,0
fat,2,0,0,0,0,0,0,0,0,0
grey,3,0,0,0,0,0,0,0,0,0
pony,0,0,0,0,0,0,7,0,0,0
hello,0,0,0,0,0,1,0,0,0,0
turn,0,0,0,0,0,0,0,0,0,12
lady,0,0,0,0,0,0,17,0,0,0
yes,0,0,0,0,0,12,0,0,0,0
brown,4,0,0,0,0,0,0,0,0,0
mare,0,0,0,0,0,0,3,0,0,0
sorry,10,0,0,0,0,0,0,0,0,0
fault,0,0,0,0,0,0,6,0,0,0
want,0,0,0,0,0,0,0,0,0,37
argue,0,0,0,0,0,0,0,0,0,1
peace,0,0,0,0,0,0,1,0,0,0
later,0,0,14,0,0,0,0,0,0,0
bad,22,0,2,0,0,0,0,0,0,0
habit,0,0,0,0,0,0,1,0,0,0
people,0,0,0,0,0,0,17,0,0,0
explain,0,0,0,0,0,0,0,0,0,1
arm,0,0,0,0,0,0,3,0,0,0
afraid,1,0,0,0,0,0,0,0,0,0
start,0,0,0,0,0,0,0,0,0,7
unkind,1,0,0,0,0,0,0,0,0,0
well,14,0,3,0,0,0,0,0,0,0
country,0,0,0,0,0,0,7,0,0,0
fourteen,0,0,0,0,0,0,0,2,0,0
stableboy,0,0,0,0,0,0,1,0,0,0
reason,0,0,0,0,0,0,2,0,0,0
stay,0,0,0,0,0,0,0,0,0,9
brush,0,0,0,0,0,0,2,0,0,2
grooming,0,0,0,0,0,0,2,0,0,0
meet,0,0,0,0,0,0,0,0,0,3
stop,0,0,0,0,0,0,0,0,0,20
sir,0,0,0,0,0,0,17,0,0,0
touch,0,0,0,0,0,0,2,0,0,3
guide,0,0,0,0,0,0,0,0,0,1
shoot,0,0,0,0,0,0,0,0,0,1
bird,0,0,0,0,0,0,1,0,0,0
frightened,5,0,0,0,0,0,0,0,0,0
opinion,0,0,0,0,0,0,3,0,0,0
frighten,0,0,0,0,0,0,0,0,0,2
beat,0,0,0,0,0,0,0,0,0,7
tomorrow,0,0,0,0,0,0,2,0,0,0
try,0,0,0,0,0,0,0,0,0,24
exactly,0,0,1,0,0,0,0,0,0,0
wife,0,0,0,0,0,0,8,0,0,0
wait,0,0,0,0,0,0,2,0,0,19
door,0,0,0,0,0,0,22,0,0,0
dear,2,0,0,0,0,0,1,0,0,0
ask,0,0,0,0,0,0,0,0,0,14
answer,0,0,0,0,0,0,2,0,0,3
uncle,0,0,0,0,0,0,1,0,0,0
beauty,0,0,0,0,0,0,1,0,0,0
intelligent,2,0,0,0,0,0,0,0,0,0
face,0,0,0,0,0,0,8,0,0,0
remind,0,0,0,0,0,0,0,0,0,1
past,0,4,0,0,0,0,1,0,0,0
alike,2,0,0,0,0,0,0,0,0,0
surprising,1,0,0,0,0,0,0,0,0,0
poor,19,0,0,0,0,0,0,0,0,0
kill,0,0,0,0,0,0,0,0,0,4
brother,0,0,0,0,0,0,4,0,0,0
die,0,0,0,0,0,0,0,0,0,5
proud,6,0,0,0,0,0,0,0,0,0
wonder,0,0,0,0,0,0,1,0,0,6
easy,5,0,0,0,0,0,0,0,0,0
happy,13,0,0,0,0,0,0,0,0,0
friend,0,0,0,0,0,0,18,0,0,0
freedom,0,0,0,0,0,0,2,0,0,0
life,0,0,0,0,0,0,14,0,0,0
night,0,0,0,0,0,0,8,0,0,0
strong,10,0,0,0,0,0,0,0,0,0
dance,0,0,0,0,0,0,1,0,0,1
calm,0,0,0,0,0,0,0,0,0,1
boy,0,0,0,0,0,0,35,0,0,0
let,0,0,0,0,0,0,0,0,0,11
mile,0,0,0,0,0,0,3,0,0,0
punish,0,0,0,0,0,0,0,0,0,2
excited,3,0,0,0,0,0,0,0,0,0
control,0,0,0,0,0,0,0,0,0,2
hour,0,0,0,0,0,0,10,0,0,0
summer,0,0,0,0,0,0,4,0,0,0
wonderful,2,0,0,0,0,0,0,0,0,0
cool,1,0,0,0,0,0,0,0,0,0
air,0,0,0,0,0,0,3,0,0,0
sweet,1,0,0,0,0,0,0,0,0,0
roll,0,0,0,0,0,0,0,0,0,1
back,0,0,0,0,0,0,1,0,0,0
finish,0,0,0,0,0,0,0,0,0,6
catch,0,0,0,0,0,0,0,0,0,4
breathe,0,0,0,0,0,0,0,0,0,4
open,4,0,0,0,0,0,0,0,0,7
chance,0,0,0,0,0,0,1,0,0,0
business,0,0,0,0,0,0,11,0,0,0
throw,0,0,0,0,0,0,0,0,0,10
miserable,3,0,0,0,0,0,0,0,0,0
painful,1,0,0,0,0,0,0,0,0,0
angry,12,0,0,0,0,0,0,0,0,0
whip,0,0,0,0,0,0,13,0,0,14
battle,0,0,0,0,0,0,1,0,0,0
watch,0,0,0,0,0,0,0,0,0,6
fetch,0,0,0,0,0,0,0,0,0,1
sun,0,0,0,0,0,0,2,0,0,0
hot,8,0,0,0,0,0,0,0,0,0
thirsty,1,0,0,0,0,0,0,0,0,0
oat,0,0,0,0,0,0,8,0,0,0
side,0,0,0,0,0,0,3,0,0,0
lead,0,0,0,0,0,0,0,0,0,15
temper,0,0,0,0,0,0,5,0,0,0
tempered,8,0,0,0,0,0,0,0,0,0
warm,9,0,0,0,0,0,0,0,0,0
clean,1,0,0,0,0,0,0,0,0,5
thoughtful,1,0,0,0,0,0,0,0,0,0
buy,0,0,0,0,0,0,0,0,0,7
dealer,0,0,0,0,0,0,2,0,0,0
match,0,0,0,0,0,0,0,0,0,1
drive,0,0,0,0,0,0,0,0,0,19
bearing,0,0,0,0,0,0,12,0,0,0
unnaturally,0,0,1,0,0,0,0,0,0,0
high,2,0,1,0,0,0,0,0,0,0
instead,0,0,1,0,0,0,0,0,0,0
sharp,6,0,0,0,0,0,0,0,0,0
bleed,0,0,0,0,0,0,0,0,0,3
mistress,0,0,0,0,0,0,10,0,0,0
party,0,0,0,0,0,0,3,0,0,0
theatre,0,0,0,0,0,0,1,0,0,0
patient,1,0,0,0,0,0,0,0,0,0
reply,0,0,0,0,0,0,1,0,0,3
cruel,11,0,0,0,0,0,0,0,0,0
hit,0,0,0,0,0,0,0,0,0,5
quickly,0,0,10,0,0,0,0,0,0,0
hate,0,0,0,0,0,0,0,0,0,2
wrong,5,0,0,0,0,0,0,0,0,0
course,0,0,2,0,0,0,1,0,0,0
decide,0,0,0,0,0,0,0,0,0,6
natural,1,0,0,0,0,0,0,0,0,0
enemy,0,0,0,0,0,0,1,0,0,0
week,0,0,0,0,0,0,11,0,0,0
believe,0,0,0,0,0,0,0,0,0,6
kindness,0,0,0,0,0,0,4,0,0,0
need,0,0,0,0,0,0,0,0,0,7
family,0,0,0,0,0,0,6,0,0,0
girl,0,0,0,0,0,0,6,0,0,0
play,0,0,0,0,0,0,0,0,0,1
age,0,0,0,0,0,0,1,0,0,0
one,0,0,0,0,0,0,2,0,0,0
afternoon,0,0,0,0,0,0,7,0,0,0
visit,0,0,0,0,0,0,1,0,0,2
backwards,0,0,1,0,0,0,0,0,0,0
careful,3,0,0,0,0,0,0,0,0,0
riding,0,0,0,0,0,0,4,0,0,0
teacher,0,0,0,0,0,0,1,0,0,0
nearly,0,0,8,0,0,0,0,0,0,0
stick,0,0,0,0,0,0,2,0,0,0
annoyed,1,0,0,0,0,0,0,0,0,0
machine,0,0,0,0,0,0,1,0,0,0
fall,0,0,0,0,0,0,1,0,0,13
mean,0,0,0,0,0,0,0,0,0,2
big,4,0,0,0,0,0,0,0,0,0
use,0,0,0,0,0,0,0,0,0,3
expect,0,0,0,0,0,0,0,0,0,4
short,2,0,0,0,0,0,0,0,0,0
tail,0,0,0,0,0,0,3,0,0,0
centimeter,0,0,0,0,0,0,1,0,0,0
accident,0,0,0,0,0,0,4,0,0,0
angrily,0,0,3,0,0,0,0,0,0,0
beautiful,2,0,0,0,0,0,0,0,0,0
cut,1,0,0,0,0,0,1,0,0,10
owner,0,0,0,0,0,0,6,0,0,0
fashionable,4,0,0,0,0,0,0,0,0,0
fly,0,0,0,0,0,0,1,0,0,1
fashion,0,0,0,0,0,0,3,0,0,0
ear,0,0,0,0,0,0,3,0,0,0
right,11,0,4,0,0,0,2,0,0,0
small,3,0,0,0,0,0,0,0,0,0
warning,0,0,0,0,0,0,2,0,0,0
roughly,0,0,1,0,0,0,0,0,0,0
forward,0,0,6,0,0,0,0,0,0,0
continue,0,0,0,0,0,0,0,0,0,1
shout,0,0,0,0,0,0,1,0,0,13
builder,0,0,0,0,0,0,1,0,0,0
suppose,0,0,0,0,0,0,0,0,0,2
straight,1,0,2,0,0,0,0,0,0,0
show,0,0,0,0,0,0,0,0,0,3
today,0,0,0,0,0,0,3,0,0,0
cruelly,0,0,2,0,0,0,0,0,0,0
anger,0,0,0,0,0,0,2,0,0,0
autumn,0,0,0,0,0,0,2,0,0,0
town,0,0,0,0,0,0,6,0,0,0
harness,0,0,0,0,0,0,2,0,0,3
lot,0,0,0,0,0,0,11,0,0,0
rain,0,0,0,0,0,0,3,0,0,1
wind,0,0,0,0,0,0,8,0,0,0
river,0,0,0,0,0,0,4,0,0,0
reach,0,0,0,0,0,0,0,0,0,4
wooden,3,0,0,0,0,0,0,0,0,0
bridge,0,0,0,0,0,0,8,0,0,0
half,0,0,5,0,2,0,2,0,0,0
knee,0,0,0,0,0,0,7,0,0,0
late,7,0,1,0,0,0,0,0,0,0
wood,0,0,0,0,0,0,4,0,0,0
storm,0,0,0,0,0,0,1,0,0,0
agree,0,0,0,0,0,0,0,0,0,4
branch,0,0,0,0,0,0,1,0,0,0
crash,0,0,0,0,0,0,1,0,0,1
crossroad,0,0,0,0,0,0,1,0,0,0
dark,7,0,0,0,0,0,0,0,0,0
middle,0,0,0,0,0,0,3,0,0,0
moment,0,0,0,0,0,0,7,0,0,0
sure,11,0,0,0,0,0,0,0,0,0
sharply,0,0,1,0,0,0,0,0,0,0
matter,0,0,0,0,0,0,2,0,0,0
safe,5,0,0,0,0,0,0,0,0,0
thank,0,0,0,0,0,0,0,0,0,8
riverside,0,0,0,0,0,0,2,0,0,0
drown,0,0,0,0,0,0,0,0,0,2
save,0,0,0,0,0,0,0,0,0,4
tonight,0,0,0,0,0,0,1,0,0,0
realize,0,0,0,0,0,0,0,0,0,2
arrive,0,0,0,0,0,0,0,0,0,3
worried,5,0,0,0,0,0,0,0,0,0
letter,0,0,0,0,0,0,7,0,0,0
outside,0,2,3,0,0,0,0,0,0,0
anybody,0,0,0,0,0,0,0,0,2,0
honest,2,0,0,0,0,0,0,0,0,0
smile,0,0,0,0,0,0,2,0,0,3
glad,8,0,0,0,0,0,0,0,0,0
able,4,0,0,0,0,0,0,0,0,0
job,0,0,0,0,0,0,3,0,0,0
nineteen,0,0,0,0,0,0,0,1,0,0
experience,0,0,0,0,0,0,2,0,0,0
driving,0,0,0,0,0,0,2,0,0,0
quick,5,0,1,0,0,0,0,0,0,0
dinner,0,0,0,0,0,0,2,0,0,0
month,0,0,0,0,0,0,9,0,0,0
busy,2,0,0,0,0,0,0,0,0,0
street,0,0,0,0,0,0,4,0,0,0
station,0,0,0,0,0,0,9,0,0,0
narrow,1,0,0,0,0,0,0,0,0,0
hurry,0,0,0,0,0,0,1,0,0,7
seventy,0,0,0,0,0,0,0,1,0,0
kilometre,0,0,0,0,0,0,10,0,0,0
travel,0,0,0,0,0,0,0,0,0,2
carefully,0,0,3,0,0,0,0,0,0,0
hotel,0,0,0,0,0,0,5,0,0,0
stableman,0,0,0,0,0,0,15,0,0,0
chief,1,0,0,0,0,0,0,0,0,0
judge,0,0,0,0,0,0,1,0,0,0
read,0,0,0,0,0,0,0,0,0,1
newspaper,0,0,0,0,0,0,2,0,0,0
excellent,2,0,0,0,0,0,0,0,0,0
worth,3,0,0,0,0,0,1,0,0,0
pipe,0,0,0,0,0,0,4,0,0,0
hay,0,0,0,0,0,0,5,0,0,0
ladder,0,0,0,0,0,0,2,0,0,0
step,0,0,0,0,0,0,3,0,0,2
floor,0,0,0,0,0,0,2,0,0,0
hole,0,0,0,0,0,0,2,0,0,0
roof,0,0,0,0,0,0,4,0,0,0
feeding,0,0,0,0,0,0,1,0,0,0
bed,0,0,0,0,0,0,1,0,0,0
lock,0,0,0,0,0,0,0,0,0,1
sleep,0,0,0,0,0,0,1,0,0,2
wake,0,0,0,0,0,0,0,0,0,3
move,0,0,0,0,0,0,0,0,0,10
worriedly,0,0,1,0,0,0,0,0,0,0
smoke,0,0,0,0,0,0,6,0,0,1
impossible,1,0,0,0,0,0,0,0,0,0
awake,2,0,0,0,0,0,0,0,0,0
restlessly,0,0,1,0,0,0,0,0,0,0
untie,0,0,0,0,0,0,0,0,0,1
second,2,0,0,0,0,0,0,0,0,0
fire,0,0,0,0,0,0,4,0,0,0
flame,0,0,0,0,0,0,1,0,0,0
friendly,2,0,0,0,0,0,0,0,0,0
scarf,0,0,0,0,0,0,2,0,0,0
somebody,0,0,0,0,0,0,0,0,1,0
recognize,0,0,0,0,0,0,0,0,0,2
unable,1,0,0,0,0,0,0,0,0,0
wheel,0,0,0,0,0,0,4,0,0,0
engine,0,0,0,0,0,0,2,0,0,0
fireman,0,0,0,0,0,0,1,0,0,0
wide,2,0,0,0,0,0,0,0,0,0
wall,0,0,0,0,0,0,1,0,0,0
fallen,1,0,0,0,0,0,0,0,0,0
journey,0,0,0,0,0,0,2,0,0,0
comfortable,7,0,0,0,0,0,0,0,0,0
return,0,0,0,0,0,0,0,0,0,2
heart,0,0,0,0,0,0,2,0,0,0
nice,2,0,0,0,0,0,0,0,0,0
singe,0,0,0,0,0,0,0,0,0,1
sadly,0,0,2,0,0,0,0,0,0,0
ring,0,0,0,0,0,0,0,0,0,3
loudly,0,0,3,0,0,0,0,0,0,0
ill,9,0,0,0,0,0,0,0,0,0
hill,0,0,0,0,0,0,5,0,0,0
flat,1,0,0,0,0,0,0,0,0,0
moon,0,0,0,0,0,0,1,0,0,0
bright,1,0,0,0,0,0,0,0,0,0
uphill,0,0,1,0,0,0,0,0,0,0
downhill,0,0,1,0,0,0,0,0,0,0
knock,0,0,0,0,0,0,0,0,0,4
appear,0,0,0,0,0,0,0,0,0,1
doctor,0,0,0,0,0,0,16,0,0,0
exhausted,3,0,0,0,0,0,0,0,0,0
ready,3,0,0,0,0,0,0,0,0,0
drop,0,0,0,0,0,0,0,0,0,2
dry,1,0,0,0,0,0,0,0,0,0
hair,0,0,0,0,0,0,3,0,0,0
chest,0,0,0,0,0,0,1,0,0,0
cloth,0,0,0,0,0,0,7,0,0,0
drink,0,0,0,0,0,0,2,0,0,3
food,0,0,0,0,0,0,14,0,0,0
ache,0,0,0,0,0,0,0,0,0,2
stupid,2,0,0,0,0,0,0,0,0,0
help,0,0,0,0,0,0,1,0,0,17
medicine,0,0,0,0,0,0,3,0,0,0
meal,0,0,0,0,0,0,2,0,0,0
pause,0,0,0,0,0,0,2,0,0,0
harm,0,0,0,0,0,0,1,0,0,1
conversation,0,0,0,0,0,0,2,0,0,0
gentleman,0,0,0,0,0,0,21,0,0,0
deliver,0,0,0,0,0,0,0,0,0,1
cart,0,0,0,0,0,0,17,0,0,0
brick,0,0,0,0,0,0,2,0,0,0
mind,0,0,0,0,0,0,0,0,0,1
drunk,8,0,0,0,0,0,1,0,0,0
brickmaker,0,0,0,0,0,0,1,0,0,0
hallo,0,0,0,0,0,1,0,0,0,0
death,0,0,0,0,0,0,1,0,0,0
