word,ADJ,ADP,ADV,NOUN,NUM,SCONJ,VERB,X
elbow,0,0,0,3,0,0,0,0
knee,0,0,0,2,0,0,0,0
enemy,0,0,0,1,0,0,0,0
weak,1,0,0,0,0,0,0,0
point,0,0,0,5,0,0,0,0
decline,0,0,0,0,0,0,1,0
late,5,0,0,0,0,0,0,0
enjoy,0,0,0,0,0,0,1,0
renew,0,0,0,0,0,0,1,0
popularity,0,0,0,12,0,0,0,0
helmet,0,0,0,1,0,0,0,0
decorate,0,0,0,0,0,0,1,0
horn,0,0,0,1,0,0,0,0
scare,0,0,0,0,0,0,1,0
harmonize,0,0,0,0,0,0,1,0
energy,0,0,0,1,0,0,0,0
resemble,0,0,0,0,0,0,2,0
twisting,0,0,0,1,0,0,0,0
fighter,0,0,0,11,0,0,0,0
train,0,0,0,0,0,0,8,0
injure,0,0,0,0,0,0,1,0
deadly,1,0,0,0,0,0,0,0
importance,0,0,0,2,0,0,0,0
calmness,0,0,0,1,0,0,0,0
overcome,0,0,0,0,0,0,1,0
probably,0,0,2,0,0,0,0,0
structure,0,0,0,1,0,0,1,0
expert,0,0,0,8,0,0,0,0
offensive,2,0,0,0,0,0,0,0
move,0,0,0,6,0,0,5,0
teach,0,0,0,0,0,0,8,0
purely,0,0,1,0,0,0,0,0
defensive,3,0,0,0,0,0,0,0
direct,1,0,0,0,0,0,0,0
contest,0,0,0,4,0,0,0,0
practitioner,0,0,0,6,0,0,0,0
possible,2,0,0,0,0,0,0,0
merge,0,0,0,0,0,0,1,0
competitor,0,0,0,2,0,0,0,0
score,0,0,0,0,0,0,4,0
swiftly,0,0,1,0,0,0,0,0
touch,0,0,0,0,0,0,2,0
rubber,0,0,0,1,0,0,0,0
try,0,0,0,0,0,0,2,0
avoid,0,0,0,0,0,0,1,0
disarm,0,0,0,0,0,0,1,0
turn,0,0,0,2,0,0,7,0
wield,0,0,0,0,0,0,4,0
wrist,0,0,0,1,0,0,0,0
lock,0,0,0,4,0,0,0,0
surrender,0,0,0,1,0,0,1,0
primarily,0,0,1,0,0,0,0,0
rule,0,0,0,4,0,0,2,0
complex,3,0,0,0,0,0,0,0
objective,0,0,0,1,0,0,0,0
cleanly,0,0,1,0,0,0,0,0
pin,0,0,0,0,0,0,2,0
achieve,0,0,0,0,0,0,3,0
apply,0,0,0,0,0,0,1,0
pressure,0,0,0,1,0,0,0,0
arm,0,0,0,5,0,0,0,0
joint,0,0,0,1,0,0,0,0
neck,0,0,0,2,0,0,0,0
cause,0,0,0,1,0,0,2,0
woman,0,0,0,5,0,0,0,0
match,0,0,0,22,0,0,0,0
hip,0,0,0,1,0,0,0,0
grappling,0,0,0,2,0,0,0,0
choke,0,0,0,1,0,0,0,0
generally,0,0,3,0,0,0,0,0
intend,0,0,0,0,0,0,1,0
force,0,0,0,5,0,0,3,0
advantage,0,0,0,1,0,0,0,0
oppose,0,0,0,0,0,0,1,0
directly,0,0,1,0,0,0,0,0
ritual,0,0,0,3,0,0,0,0
courtesy,0,0,0,2,0,0,0,0
attitude,0,0,0,2,0,0,0,0
calm,1,0,0,0,0,0,0,0
confidence,0,0,0,1,0,0,0,0
belt,0,0,0,8,0,0,0,0
beginner,0,0,0,1,0,0,0,0
black,3,0,0,0,0,0,0,0
grade,0,0,0,1,0,0,0,0
denote,0,0,0,0,0,0,2,0
color,0,0,0,2,0,0,0,0
gain,0,0,0,0,0,0,19,0
knowledge,0,0,0,4,0,0,0,0
school,0,0,0,10,0,0,0,0
eliminate,0,0,0,0,0,0,3,0
dangerous,3,0,0,0,0,0,0,0
randori,0,0,0,0,0,0,0,1
free,1,0,0,0,0,0,0,0
preserve,0,0,0,0,0,0,1,0
traditional,3,0,0,0,0,0,0,0
kata,0,0,0,1,0,0,0,1
association,0,0,0,1,0,0,0,0
establish,0,0,0,0,0,0,3,0
country,0,0,0,10,0,0,0,0
man,0,0,0,9,0,0,0,0
regularly,0,0,1,0,0,0,0,0
championship,0,0,0,11,0,0,0,0
olympic,3,0,0,0,0,0,0,0
change,0,0,0,2,0,0,4,0
inception,0,0,0,1,0,0,0,0
safe,1,0,0,0,0,0,0,0
supportive,1,0,0,0,0,0,0,0
education,0,0,0,1,0,0,0,0
help,0,0,0,0,0,0,4,0
ground,0,0,0,2,0,0,0,0
participant,0,0,0,3,0,0,0,0
spirit,0,0,0,2,0,0,0,0
western,5,0,0,0,0,0,0,0
wrestler,0,0,0,9,0,0,0,0
view,0,0,0,2,0,0,1,0
life,0,0,0,6,0,0,0,0
addition,0,0,0,5,0,0,0,0
nature,0,0,0,1,0,0,0,0
size,0,0,0,2,0,0,0,0
great,9,0,0,0,0,0,0,0
speed,0,0,0,4,0,0,0,0
quickness,0,0,0,2,0,0,0,0
useful,1,0,0,0,0,0,0,0
knock,0,0,0,0,0,0,2,0
ring,0,0,0,6,0,0,0,0
meter,0,0,0,2,0,0,0,0
diameter,0,0,0,1,0,0,0,0
victory,0,0,0,5,0,0,0,0
sol,0,0,0,1,0,0,0,0
attend,0,0,0,0,0,0,1,0
royal,1,0,0,0,0,0,0,0
transform,0,0,0,0,0,0,2,0
brutal,2,0,0,0,0,0,0,0
circle,0,0,0,6,0,0,0,0
professional,5,0,0,0,0,0,0,0
revival,0,0,0,2,0,0,0,0
public,2,0,0,0,0,0,0,0
national,6,0,0,0,0,0,0,0
annually,0,0,1,0,0,0,0,0
attract,0,0,0,0,0,0,3,0
huge,2,0,0,0,0,0,0,0
crowd,0,0,0,1,0,0,0,0
living,0,0,0,1,0,0,0,0
ranking,0,0,0,3,0,0,0,0
designation,0,0,0,1,0,0,0,0
grand,2,0,0,0,0,0,0,0
champion,0,0,0,7,0,0,0,0
compete,0,0,0,0,0,0,2,0
professionally,0,0,1,0,0,0,0,0
right,0,0,5,1,0,0,0,0
push,0,0,0,0,0,0,1,0
specially,0,0,1,0,0,0,0,0
select,0,0,0,0,0,0,1,0
youth,0,0,0,5,0,0,0,0
groom,0,0,0,0,0,0,1,0
profession,0,0,0,1,0,0,0,0
feed,0,0,0,0,0,0,1,0
protein,0,0,0,1,0,0,0,0
diet,0,0,0,1,0,0,0,0
immense,1,0,0,0,0,0,0,0
bulky,1,0,0,0,0,0,0,0
agile,1,0,0,0,0,0,0,0
weigh,0,0,0,0,0,0,2,0
pound,0,0,0,3,0,0,0,0
kilogram,0,0,0,3,0,0,0,0
common,2,0,0,0,0,0,0,0
lengthy,1,0,0,0,0,0,0,0
elaborate,1,0,0,0,0,0,0,0
brief,1,0,0,0,0,0,0,0
bout,0,0,0,8,0,0,0,0
second,2,0,1,2,0,0,0,0
literally,0,0,2,0,0,0,0,0
employ,0,0,0,0,0,0,1,0
striking,0,0,0,1,0,0,0,0
blocking,0,0,0,1,0,0,0,0
focus,0,0,0,1,0,0,1,0
power,0,0,0,7,0,0,0,0
moment,0,0,0,1,0,0,0,0
impact,0,0,0,1,0,0,0,0
surface,0,0,0,2,0,0,0,0
outer,1,0,0,0,0,0,0,0
edge,0,0,0,3,0,0,0,0
ball,0,0,0,1,0,0,0,0
heel,0,0,0,2,0,0,0,0
forearm,0,0,0,1,0,0,0,0
toughen,0,0,0,0,0,0,1,0
padded,1,0,0,0,0,0,0,0
wood,0,0,0,1,0,0,0,0
pine,0,0,0,1,0,0,0,0
board,0,0,0,1,0,0,0,0
inch,0,0,0,4,0,0,0,0
thickness,0,0,0,1,0,0,0,0
break,0,0,0,0,0,0,3,0
preferably,0,0,1,0,0,0,0,0
stop,0,0,0,0,0,0,1,0
contact,0,0,0,3,0,0,1,0
minute,0,0,0,4,0,0,0,0
decision,0,0,0,2,0,0,0,0
reach,0,0,0,0,0,0,2,0
judge,0,0,0,2,0,0,0,0
clean,1,0,0,0,0,0,0,0
killing,0,0,0,1,0,0,0,0
rival,0,0,0,1,0,0,0,0
series,0,0,0,4,0,0,0,0
defend,0,0,0,0,0,0,4,0
panel,0,0,0,1,0,0,0,0
gymnastic,0,0,0,1,0,0,0,0
period,0,0,0,5,0,0,0,0
forbid,0,0,0,0,0,0,1,0
carry,0,0,0,0,0,0,1,0
worldwide,1,0,1,0,0,0,0,0
come,0,0,0,0,0,0,7,0
soldier,0,0,0,7,0,0,0,0
station,0,0,0,0,0,0,2,0
discover,0,0,0,0,0,0,1,0
descend,0,0,0,0,0,0,1,0
leader,0,0,0,1,0,0,0,0
unify,0,0,0,0,0,0,1,0
opportunity,0,0,0,1,0,0,0,0
result,0,0,0,2,0,0,1,0
swordsmanship,0,0,0,4,0,0,0,0
patience,0,0,0,1,0,0,0,0
build,0,0,0,0,0,0,1,0
realistic,1,0,0,0,0,0,0,0
risk,0,0,0,1,0,0,0,0
injury,0,0,0,2,0,0,0,0
square,1,0,0,0,0,0,0,0
area,0,0,0,4,0,0,0,0
measure,0,0,0,0,0,0,1,0
centimeter,0,0,0,2,0,0,0,0
length,0,0,0,2,0,0,0,0
season,0,0,0,1,0,0,1,0
bind,0,0,0,0,0,0,1,0
wax,0,0,0,0,0,0,1,0
cord,0,0,0,1,0,0,0,0
cut,0,0,0,0,0,0,2,0
sharp,1,0,0,0,0,0,0,0
award,0,0,0,1,0,0,1,0
deliver,0,0,0,0,0,0,2,0
prepare,0,0,0,0,0,0,2,0
kendoka,0,0,0,1,0,0,0,0
facemask,0,0,0,1,0,0,0,0
chest,0,0,0,1,0,0,0,0
protector,0,0,0,1,0,0,0,0
korean,5,0,0,0,0,0,0,0
kingdom,0,0,0,1,0,0,0,0
fine,1,0,0,0,0,0,0,0
young,3,0,0,0,0,0,0,0
hwarangdo,0,0,0,0,0,0,0,1
flower,0,0,0,0,0,0,1,0
manhood,0,0,0,1,0,0,0,0
horsemanship,0,0,0,1,0,0,0,0
elite,1,0,0,0,0,0,0,0
group,0,0,0,1,0,0,0,0
struggle,0,0,0,0,0,0,2,0
survive,0,0,0,0,0,0,1,0
occupation,0,0,0,1,0,0,0,0
true,1,0,0,0,0,0,0,0
emerge,0,0,0,0,0,0,2,0
independence,0,0,0,1,0,0,0,0
follow,0,0,0,0,0,0,4,0
new,3,0,0,0,0,0,0,0
high,6,0,1,0,0,0,0,0
punching,0,0,0,4,0,0,0,0
south,1,0,1,0,0,0,0,0
general,1,0,0,3,0,0,0,0
kyon,0,0,0,1,0,0,0,0
philosophy,0,0,0,2,0,0,0,0
dark,5,0,0,0,0,0,0,0
sunny,1,0,0,0,0,0,0,0
hill,0,0,0,1,0,0,0,0
represent,0,0,0,0,0,0,2,0
opposite,0,0,0,2,0,0,0,0
compose,0,0,0,0,0,0,1,0
light,10,0,0,0,0,0,0,0
female,3,0,0,0,0,0,0,0
male,3,0,0,0,0,0,0,0
heaven,0,0,0,1,0,0,0,0
birth,0,0,0,2,0,0,0,0
matter,0,0,0,1,0,0,0,0
lack,0,0,0,0,0,0,2,0
wholeness,0,0,0,1,0,0,0,0
incomplete,1,0,0,0,0,0,0,0
half,1,0,0,5,0,0,0,0
symbol,0,0,0,1,0,0,0,0
appear,0,0,0,0,0,0,2,0
flag,0,0,0,1,0,0,0,0
small,4,0,0,0,0,0,0,0
need,0,0,0,3,0,0,2,0
exist,0,0,0,0,0,0,1,0
government,0,0,0,3,0,0,0,0
complete,2,0,0,0,0,0,1,0
protect,0,0,0,0,0,0,3,0
estate,0,0,0,1,0,0,0,0
upper,2,0,0,0,0,0,0,0
remain,0,0,0,0,0,0,8,0
capital,0,0,0,1,0,0,0,0
serve,0,0,0,0,0,0,1,0
rebellion,0,0,0,2,0,0,0,0
safeguard,0,0,0,0,0,0,1,0
property,0,0,0,1,0,0,0,0
nobility,0,0,0,1,0,0,0,0
total,2,0,0,0,0,0,0,0
claim,0,0,0,0,0,0,5,0
title,0,0,0,14,0,0,3,0
shogun,0,0,0,3,0,0,0,0
strict,1,0,0,0,0,0,0,0
code,0,0,0,2,0,0,0,0
conduct,0,0,0,1,0,0,0,0
standard,1,0,0,1,0,0,0,0
attribute,0,0,0,2,0,0,0,0
bravery,0,0,0,1,0,0,0,0
honor,0,0,0,1,0,0,2,0
loyalty,0,0,0,1,0,0,0,0
prove,0,0,0,0,0,0,2,0
fact,0,0,0,1,0,0,0,0
lose,0,0,0,0,0,0,2,0
commit,0,0,0,0,0,0,1,0
suicide,0,0,0,1,0,0,0,0
fulfil,0,0,0,0,0,0,1,0
duty,0,0,0,1,0,0,0,0
eventually,0,0,6,0,0,0,0,0
weaken,0,0,0,0,0,0,1,0
role,0,0,0,6,0,0,0,0
lower,0,0,1,0,0,0,0,0
rank,0,0,0,2,0,0,1,0
eager,1,0,0,0,0,0,0,0
