word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,SCONJ,VERB
concern,0,0,0,0,0,2,0,0,2
mutation,0,0,0,0,0,1,0,0,0
induce,0,0,0,0,0,0,0,0,1
insect,0,0,0,0,0,1,0,0,0
expose,0,0,0,0,0,0,0,0,2
ionize,0,0,0,0,0,0,0,0,1
pigtail,0,0,0,0,0,1,0,0,0
ill,2,0,0,0,0,0,0,0,0
barrier,0,0,0,0,0,1,0,0,0
psychological,4,0,0,0,0,0,0,0,0
arise,0,0,0,0,0,0,0,0,1
protective,1,0,0,0,0,0,0,0,0
rigorous,1,0,0,0,0,0,0,0,0
functional,3,0,0,0,0,0,0,0,0
ambient,1,0,0,0,0,0,0,0,0
suffer,0,0,0,0,0,0,0,0,1
deficiency,0,0,0,0,0,1,0,0,0
hypoxia,0,0,0,0,0,1,0,0,0
partial,1,0,0,0,0,0,0,0,0
thrive,0,0,0,0,0,0,0,0,1
auxiliary,1,0,0,0,0,0,0,0,0
bend,0,0,0,0,0,1,0,0,0
dysbarism,0,0,0,0,0,1,0,0,0
nitrogen,0,0,0,0,0,1,0,0,0
tissue,0,0,0,0,0,2,0,0,0
atmospheric,3,0,0,0,0,0,0,0,0
bubble,0,0,0,0,0,1,0,0,0
pain,0,0,0,0,0,1,0,0,0
case,0,0,0,0,0,1,0,0,0
experience,0,0,0,0,0,3,0,0,5
anoxia,0,0,0,0,0,1,0,0,0
lung,0,0,0,0,0,1,0,0,0
exchange,0,0,0,0,0,4,0,0,1
vapor,0,0,0,0,0,2,0,0,0
carbon,0,0,0,0,0,1,0,0,0
dioxide,0,0,0,0,0,1,0,0,0
positive,1,0,0,0,0,0,0,0,0
apparatus,0,0,0,0,0,1,0,0,0
millimeter,0,0,0,0,0,1,0,0,0
mercury,0,0,0,0,0,1,0,0,0
fluid,0,0,0,0,0,2,0,0,0
bubbling,0,0,0,0,0,1,0,0,0
ebullism,0,0,0,0,0,1,0,0,0
mouth,0,0,0,0,0,1,0,0,0
orifice,0,0,0,0,0,1,0,0,0
necessary,2,0,0,0,0,0,0,0,0
stress,0,0,0,0,0,7,0,0,0
hazard,0,0,0,0,0,3,0,0,0
rapidly,0,0,1,0,0,0,0,0,0
usual,1,0,0,0,0,0,0,0,0
seven,0,0,0,0,0,0,3,0,0
voluntary,1,0,0,0,0,0,0,0,0
muscular,1,0,0,0,0,0,0,0,0
circulation,0,0,0,0,0,1,0,0,0
visual,1,0,0,0,0,0,0,0,0
acuity,0,0,0,0,0,1,0,0,0
critical,1,0,0,0,0,0,0,0,0
couch,0,0,0,0,0,1,0,0,0
back,0,0,0,0,0,1,0,0,0
eyeball,0,0,0,0,0,1,0,0,0
position,0,0,0,0,0,4,0,0,0
heart,0,0,0,0,0,1,0,0,0
brain,0,0,0,0,0,1,0,0,0
prevent,0,0,0,0,0,0,0,0,1
dimming,0,0,0,0,0,2,0,0,0
loss,0,0,0,0,0,2,0,0,0
consciousness,0,0,0,0,0,1,0,0,0
supine,1,0,0,0,0,0,0,0,0
adopt,0,0,0,0,0,0,0,0,1
reentry,0,0,0,0,0,4,0,0,0
deceleration,0,0,0,0,0,1,0,0,0
negative,1,0,0,0,0,0,0,0,0
lighting,0,0,0,0,0,1,0,0,0
twice,0,0,0,0,1,0,0,0,0
intensity,0,0,0,0,0,1,0,0,0
counteract,0,0,0,0,0,0,0,0,2
vibration,0,0,0,0,0,2,0,0,0
primarily,0,0,2,0,0,0,0,0,0
sloshing,0,0,0,0,0,1,0,0,0
wind,0,0,0,0,0,1,0,0,0
gust,0,0,0,0,0,1,0,0,0
turbulence,0,0,0,0,0,1,0,0,0
transonic,1,0,0,0,0,0,0,0,0
speed,0,0,0,0,0,5,0,0,0
nausea,0,0,0,0,0,1,0,0,0
choke,0,0,0,0,0,0,0,0,1
sensation,0,0,0,0,0,3,0,0,0
headache,0,0,0,0,0,2,0,0,0
deafness,0,0,0,0,0,1,0,0,0
attenuate,0,0,0,0,0,0,0,0,1
cushion,0,0,0,0,0,0,0,0,1
narrow,1,0,0,0,0,0,0,0,0
ideal,1,0,0,0,0,0,0,0,0
cold,0,0,0,0,0,1,0,0,0
heating,0,0,0,0,0,1,0,0,0
cooling,0,0,0,0,0,1,0,0,0
passive,1,0,0,0,0,0,0,0,0
exterior,1,0,0,0,0,0,0,0,0
ablative,1,0,0,0,0,0,0,0,0
shield,0,0,0,0,0,1,0,0,1
dissipate,0,0,0,0,0,0,0,0,1
char,0,0,0,0,0,0,0,0,1
melt,0,0,0,0,0,0,0,0,1
refractory,1,0,0,0,0,0,0,0,0
interior,0,0,0,0,0,2,0,0,0
photo,0,0,0,0,0,2,0,0,0
thermal,2,0,0,0,0,0,0,0,0
protection,0,0,0,0,0,2,0,0,0
pose,0,0,0,0,0,0,0,0,2
harm,0,0,0,0,0,0,0,0,1
excessive,1,0,0,0,0,0,0,0,0
potentially,0,0,1,0,0,0,0,0,0
fatal,1,0,0,0,0,0,0,0,0
tumor,0,0,0,0,0,1,0,0,0
health,0,0,0,0,0,2,0,0,0
harmful,2,0,0,0,0,0,0,0,0
exception,0,0,0,0,0,1,0,0,0
duration,0,0,0,0,0,3,0,0,0
carefully,0,0,2,0,0,0,0,0,0
currently,0,0,1,0,0,0,0,0,0
electromagnetic,1,0,0,0,0,0,0,0,0
ultraviolet,0,0,0,0,0,1,0,0,0
especially,0,0,1,0,0,0,0,0,0
iris,0,0,0,0,0,1,0,0,0
sudden,2,0,0,0,0,0,0,0,0
decompression,0,0,0,0,0,3,0,0,0
occupant,0,0,0,0,0,3,0,0,0
leak,0,0,0,0,0,1,0,0,0
detect,0,0,0,0,0,0,0,0,1
repair,0,0,0,0,0,1,0,0,2
impossible,1,0,0,0,0,0,0,0,0
collision,0,0,0,0,0,2,0,0,0
probably,0,0,2,0,0,0,0,0,0
survivable,1,0,0,0,0,0,0,0,0
present,1,0,0,0,0,0,0,0,1
fortunately,0,0,1,0,0,0,0,0,0
chance,0,0,0,0,0,1,0,0,0
strike,0,0,0,0,0,0,0,0,1
evaluate,0,0,0,0,0,0,0,0,2
physiology,0,0,0,0,0,2,0,0,0
flier,0,0,0,0,0,2,0,0,0
lose,0,0,0,0,0,0,0,0,5
traveler,0,0,0,0,0,3,0,0,0
regain,0,0,0,0,0,0,0,0,2
disorientation,0,0,0,0,0,1,0,0,0
fear,0,0,0,0,0,0,0,0,1
severely,0,0,2,0,0,0,0,0,0
disoriented,1,0,0,0,0,0,0,0,0
mildly,0,0,1,0,0,0,0,0,0
nauseated,1,0,0,0,0,0,0,0,0
particularly,0,0,2,0,0,0,0,0,0
previous,1,0,0,0,0,0,0,0,0
suspend,0,0,0,0,0,0,0,0,4
upside,0,0,1,0,0,0,0,0,0
bone,0,0,0,0,0,3,0,0,0
prove,0,0,0,0,0,0,0,0,2
widespread,1,0,0,0,0,0,0,0,0
density,0,0,0,0,0,1,0,0,0
accelerated,1,0,0,0,0,0,0,0,0
rate,0,0,0,0,0,1,0,0,0
difficult,3,0,0,0,0,0,0,0,0
porous,1,0,0,0,0,0,0,0,0
brittle,1,0,0,0,0,0,0,0,0
osteoporosis,0,0,0,0,0,1,0,0,0
calf,0,0,0,0,0,1,0,0,0
thigh,0,0,0,0,0,1,0,0,0
muscle,0,0,0,0,0,1,0,0,0
pool,0,0,0,0,0,0,0,0,1
shift,0,0,0,0,0,0,0,0,1
puffy,1,0,0,0,0,0,0,0,0
sinus,0,0,0,0,0,1,0,0,0
congestion,0,0,0,0,0,1,0,0,0
compensate,0,0,0,0,0,0,0,0,1
decrease,0,0,0,0,0,0,0,0,1
orthostatic,1,0,0,0,0,0,0,0,0
hypotension,0,0,0,0,0,1,0,0,0
stand,0,0,0,0,0,0,0,0,1
headedness,0,0,0,0,0,1,0,0,0
dizziness,0,0,0,0,0,1,0,0,0
fainting,0,0,0,0,0,1,0,0,0
customize,0,0,0,0,0,0,0,0,1
workout,0,0,0,0,0,1,0,0,0
regimen,0,0,0,0,0,1,0,0,0
account,0,0,0,0,0,0,0,0,1
lack,0,0,0,0,0,2,0,0,0
limitation,0,0,0,0,0,1,0,0,0
handhold,0,0,0,0,0,1,0,0,0
foothold,0,0,0,0,0,1,0,0,0
turn,0,0,0,0,0,0,0,0,2
nut,0,0,0,0,0,1,0,0,0
wrench,0,0,0,0,0,2,0,0,0
merely,0,0,1,0,0,0,0,0,0
offer,0,0,0,0,0,0,0,0,1
resistance,0,0,0,0,0,1,0,0,0
force,0,0,0,0,0,2,0,0,1
compressed,1,0,0,0,0,0,0,0,0
maneuver,0,0,0,0,0,1,0,0,2
self,0,0,0,0,0,1,0,0,0
comfort,0,0,0,0,0,1,0,0,0
unaccustomed,1,0,0,0,0,0,0,0,0
isolation,0,0,0,0,0,4,0,0,0
social,1,0,0,0,0,0,0,0,0
cultural,1,0,0,0,0,0,0,0,0
perceptual,1,0,0,0,0,0,0,0,0
date,0,0,0,0,0,2,0,0,0
incapacitating,1,0,0,0,0,0,0,0,0
mental,1,0,0,0,0,0,0,0,0
busy,2,0,0,0,0,0,0,0,0
anxiety,0,0,0,0,0,1,0,0,0
indifference,0,0,0,0,0,1,0,0,0
exhilaration,0,0,0,0,0,1,0,0,0
euphoria,0,0,0,0,0,1,0,0,0
disastrous,1,0,0,0,0,0,0,0,0
woman,0,0,0,0,0,11,0,0,0
select,0,0,0,0,0,0,0,0,5
rigorously,0,0,1,0,0,0,0,0,0
selection,0,0,0,0,0,1,0,0,0
procedure,0,0,0,0,0,1,0,0,0
candidate,0,0,0,0,0,11,0,0,0
applicant,0,0,0,0,0,1,0,0,0
meet,0,0,0,0,0,0,0,0,2
particular,2,0,0,0,0,0,0,0,0
bachelor,0,0,0,0,0,2,0,0,0
equivalent,0,0,0,0,0,2,0,0,0
mathematic,0,0,0,0,0,2,0,0,0
excellent,1,0,0,0,0,0,0,0,0
category,0,0,0,0,0,1,0,0,0
extensive,3,0,0,0,0,0,0,0,0
performance,0,0,0,0,0,1,0,0,0
background,0,0,0,0,0,2,0,0,0
specialist,0,0,0,0,0,5,0,0,0
doctorate,0,0,0,0,0,1,0,0,0
distinction,0,0,0,0,0,1,0,0,0
blur,0,0,0,0,0,0,0,0,1
somewhat,0,0,1,0,0,0,0,0,0
occasionally,0,0,1,0,0,0,0,0,0
politician,0,0,0,0,0,1,0,0,0
teacher,0,0,0,0,0,3,0,0,0
journalist,0,0,0,0,0,1,0,0,0
invite,0,0,0,0,0,0,0,0,1
tourist,0,0,0,0,0,1,0,0,0
pay,0,0,0,0,0,0,0,0,1
guest,0,0,0,0,0,2,0,0,0
undergo,0,0,0,0,0,0,0,0,1
academic,1,0,0,0,0,0,0,0,0
piloting,0,0,0,0,0,1,0,0,0
geology,0,0,0,0,0,1,0,0,0
mechanic,0,0,0,0,0,1,0,0,0
underwater,0,0,2,0,0,0,0,0,0
centrifuge,0,0,0,0,0,1,0,0,0
audiovisual,1,0,0,0,0,0,0,0,0
assist,0,0,0,0,0,0,0,0,1
teach,0,0,0,0,0,0,0,0,1
neutral,1,0,0,0,0,0,0,0,0
buoyancy,0,0,0,0,0,1,0,0,0
intensive,1,0,0,0,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,3
simulator,0,0,0,0,0,1,0,0,0
instructor,0,0,0,0,0,2,0,0,0
console,0,0,0,0,0,1,0,0,0
rehearse,0,0,0,0,0,0,0,0,1
note,0,0,0,0,0,0,0,0,1
adjust,0,0,0,0,0,0,0,0,1
appropriately,0,0,1,0,0,0,0,0,0
emergency,0,0,0,0,0,1,0,0,0
correctly,0,0,1,0,0,0,0,0,0
highly,0,0,2,0,0,0,0,0,0
specialized,2,0,0,0,0,0,0,0,0
costly,1,0,0,0,0,0,0,0,0
undertaking,0,0,0,0,0,1,0,0,0
surely,0,0,1,0,0,0,0,0,0
brush,0,0,0,0,0,1,0,0,0
crossing,0,0,0,0,0,1,0,0,0
wholly,0,0,2,0,0,0,0,0,0
capable,2,0,0,0,0,0,0,0,0
arc,0,0,0,0,0,0,0,0,1
briefly,0,0,1,0,0,0,0,0,0
fringe,0,0,0,0,0,1,0,0,0
rudder,0,0,0,0,0,1,0,0,0
stabilizer,0,0,0,0,0,1,0,0,0
bomber,0,0,0,0,0,1,0,0,0
unofficial,1,0,0,0,0,0,0,0,0
record,0,0,0,0,0,9,0,0,0
supersonic,1,0,0,0,0,0,0,0,0
multiperson,0,0,0,0,0,1,0,0,0
dub,0,0,0,0,0,0,0,0,1
sophisticated,1,0,0,0,0,0,0,0,0
docking,0,0,0,0,0,7,0,0,0
tragedy,0,0,0,0,0,3,0,0,0
tangle,0,0,0,0,0,0,0,0,1
capsule,0,0,0,0,0,1,0,0,0
plummet,0,0,0,0,0,0,0,0,1
kill,0,0,0,0,0,0,0,0,4
sole,1,0,0,0,0,0,0,0,0
soundness,0,0,0,0,0,1,0,0,0
rendezvous,0,0,0,0,0,4,0,0,0
accomplish,0,0,0,0,0,0,0,0,2
endurance,0,0,0,0,0,5,0,0,0
leaky,1,0,0,0,0,0,0,0,0
valve,0,0,0,0,0,1,0,0,0
let,0,0,0,0,0,0,0,0,1
asphyxiate,0,0,0,0,0,0,0,0,1
additional,2,0,0,0,0,0,0,0,0
improve,0,0,0,0,0,0,0,0,2
layout,0,0,0,0,0,1,0,0,0
break,0,0,0,0,0,0,0,0,3
upgrade,0,0,0,0,0,0,0,0,1
extravehicular,1,0,0,0,0,0,0,0,0
dock,0,0,0,0,0,0,0,0,4
resupply,0,0,0,0,0,1,0,0,0
ferry,0,0,0,0,0,1,0,0,1
commander,0,0,0,0,0,1,0,0,0
catastrophe,0,0,0,0,0,2,0,0,0
breakdown,0,0,0,0,0,1,0,0,0
filter,0,0,0,0,0,0,0,0,1
tear,0,0,0,0,0,0,0,0,1
hole,0,0,0,0,0,1,0,0,0
panel,0,0,0,0,0,1,0,0,0
forgo,0,0,0,0,0,0,0,0,1
preserve,0,0,0,0,0,0,0,0,1
uncomplimentary,1,0,0,0,0,0,0,0,0
press,0,0,0,0,0,1,0,0,0
beleaguered,1,0,0,0,0,0,0,0,0
heyday,0,0,0,0,0,1,0,0,0
hail,0,0,0,0,0,0,0,0,1
collapse,0,0,0,0,0,2,0,0,0
profile,0,0,0,0,0,1,0,0,0
standing,0,0,0,0,0,1,0,0,0
observer,0,0,0,0,0,1,0,0,0
symbol,0,0,0,0,0,1,0,0,0
abandon,0,0,0,0,0,0,0,0,1
fund,0,0,0,0,0,1,0,0,0
operational,3,0,0,0,0,0,0,0,0
ongoing,1,0,0,0,0,0,0,0,0
deteriorate,0,0,0,0,0,0,0,0,1
suborbital,1,0,0,0,0,0,0,0,0
maneuverable,1,0,0,0,0,0,0,0,0
american,5,0,0,0,0,0,0,0,0
centimeter,0,0,0,0,0,1,0,0,0
succeed,0,0,0,0,0,0,0,0,1
goal,0,0,0,0,0,1,0,0,0
massive,1,0,0,0,0,0,0,0,0
flash,0,0,0,0,0,1,0,0,0
utter,0,0,0,0,0,0,0,0,1
explosion,0,0,0,0,0,2,0,0,0
left,0,0,1,0,0,0,0,0,0
fourth,1,0,0,0,0,0,0,0,0
electrically,0,0,1,0,0,0,0,0,0
rugged,1,0,0,0,0,0,0,0,0
sample,0,0,0,0,0,1,0,0,0
ton,0,0,0,0,0,1,0,0,0
lab,0,0,0,0,0,1,0,0,0
top,0,0,0,0,0,0,0,0,1
last,0,0,0,0,0,0,0,0,3
thick,1,0,0,0,0,0,0,0,0
recycling,0,0,0,0,0,1,0,0,0
jettison,0,0,0,0,0,0,0,0,1
disintegrate,0,0,0,0,0,0,0,0,1
reentere,0,0,0,0,0,0,0,0,2
unpowered,1,0,0,0,0,0,0,0,0
descent,0,0,0,0,0,1,0,0,0
glide,0,0,0,0,0,0,0,0,1
runway,0,0,0,0,0,1,0,0,0
formally,0,0,1,0,0,0,0,0,0
oceangoing,0,0,0,0,0,1,0,0,0
utility,0,0,0,0,0,1,0,0,0
carrier,0,0,0,0,0,1,0,0,0
ascent,0,0,0,0,0,1,0,0,0
backpack,0,0,0,0,0,1,0,0,0
maneuvering,0,0,0,0,0,1,0,0,0
lifeline,0,0,0,0,0,1,0,0,0
explode,0,0,0,0,0,0,0,0,2
winner,0,0,0,0,0,1,0,0,0
nationwide,1,0,0,0,0,0,0,0,0
contest,0,0,0,0,0,1,0,0,0
reflect,0,0,0,0,0,0,0,0,1
hundred,0,0,0,0,0,1,0,0,0
promise,0,0,0,0,0,2,0,0,0
tennis,0,0,0,0,0,1,0,0,0
player,0,0,0,0,0,1,0,0,0
professionally,0,0,1,0,0,0,0,0,0
attend,0,0,0,0,0,0,0,0,1
physics,0,0,0,0,0,3,0,0,0
doctoral,1,0,0,0,0,0,0,0,0
teaching,0,0,0,0,0,1,0,0,0
laser,0,0,0,0,0,1,0,0,0
evaluation,0,0,0,0,0,1,0,0,0
license,0,0,0,0,0,1,0,0,0
eligible,1,0,0,0,0,0,0,0,0
assignment,0,0,0,0,0,1,0,0,0
deck,0,0,0,0,0,1,0,0,0
childhood,0,0,0,0,0,1,0,0,0
friend,0,0,0,0,0,1,0,0,0
presidential,1,0,0,0,0,0,0,0,0
commission,0,0,0,0,0,2,0,0,0
appoint,0,0,0,0,0,0,0,0,1
accident,0,0,0,0,0,2,0,0,0
repeat,0,0,0,0,0,0,0,0,1
breakup,0,0,0,0,0,2,0,0,0
resign,0,0,0,0,0,0,0,0,1
professor,0,0,0,0,0,1,0,0,0
executive,1,0,0,0,0,0,0,0,0
web,0,0,0,0,0,1,0,0,0
content,0,0,0,0,0,1,0,0,0
initiate,0,0,0,0,0,0,0,0,1
head,0,0,0,0,0,0,0,0,1
foster,0,0,0,0,0,0,0,0,3
education,0,0,0,0,0,1,0,0,0
schoolgirl,0,0,0,0,0,1,0,0,0
interested,1,0,0,0,0,0,0,0,0
collaborate,0,0,0,0,0,0,0,0,1
child,0,0,0,0,0,1,0,0,0
personal,1,0,0,0,0,0,0,0,0
posthumously,0,0,1,0,0,0,0,0,0
award,0,0,0,0,0,0,0,0,1
apart,0,0,1,0,0,0,0,0,0
israeli,1,0,0,0,0,0,0,0,0
initial,1,0,0,0,0,0,0,0,0
part,0,0,0,0,0,1,0,0,0
remarkably,0,0,1,0,0,0,0,0,0
promote,0,0,0,0,0,0,0,0,1
cooperation,0,0,0,0,0,6,0,0,0
national,7,0,0,0,0,0,0,0,0
amateur,3,0,0,0,0,0,0,0,0
treaty,0,0,0,0,0,2,0,0,0
spacefare,0,0,0,0,0,0,0,0,1
genuine,1,0,0,0,0,0,0,0,0
partnership,0,0,0,0,0,2,0,0,0
staff,0,0,0,0,0,1,0,0,0
academia,0,0,0,0,0,1,0,0,0
financial,1,0,0,0,0,0,0,0,0
assistance,0,0,0,0,0,1,0,0,0
donation,0,0,0,0,0,1,0,0,0
foreign,2,0,0,0,0,0,0,0,0
college,0,0,0,0,0,1,0,0,0
industrialist,0,0,0,0,0,1,0,0,0
spur,0,0,0,0,0,0,0,0,1
market,0,0,0,0,0,2,0,0,0
encourage,0,0,0,0,0,0,0,0,2
allocate,0,0,0,0,0,0,0,0,1
frequency,0,0,0,0,0,1,0,0,0
worldwide,0,0,1,0,0,0,0,0,0
confusion,0,0,0,0,0,1,0,0,0
interference,0,0,0,0,0,1,0,0,0
assign,0,0,0,0,0,0,0,0,1
distribute,0,0,0,0,0,0,0,0,1
interfere,0,0,0,0,0,0,0,0,1
endanger,0,0,0,0,0,0,0,0,1
civil,1,0,0,0,0,0,0,0,0
approve,0,0,0,0,0,0,0,0,1
acceptable,1,0,0,0,0,0,0,0,0
ban,0,0,0,0,0,0,0,0,1
destruction,0,0,0,0,0,1,0,0,0
bind,0,0,0,0,0,0,0,0,2
signatory,0,0,0,0,0,1,0,0,0
owner,0,0,0,0,0,1,0,0,0
origin,0,0,0,0,0,1,0,0,0
report,0,0,0,0,0,0,0,0,1
detail,0,0,0,0,0,1,0,0,0
british,1,0,0,0,0,0,0,0,0
italian,1,0,0,0,0,0,0,0,0
version,0,0,0,0,0,1,0,0,0
merger,0,0,0,0,0,2,0,0,0
engage,0,0,0,0,0,0,0,0,1
participate,0,0,0,0,0,0,0,0,1
subsequent,1,0,0,0,0,0,0,0,0
microwave,0,0,0,0,0,1,0,0,0
size,0,0,0,0,0,2,0,0,0
economic,1,0,0,0,0,0,0,0,0
status,0,0,0,0,0,2,0,0,0
stake,0,0,0,0,0,1,0,0,0
invest,0,0,0,0,0,0,0,0,1
heavily,0,0,1,0,0,0,0,0,0
tie,0,0,0,0,0,0,0,0,1
indonesian,1,0,0,0,0,0,0,0,0
island,0,0,0,0,0,1,0,0,0
institution,0,0,0,0,0,1,0,0,0
numerous,1,0,0,0,0,0,0,0,0
agreement,0,0,0,0,0,1,0,0,0
residence,0,0,0,0,0,1,0,0,0
node,0,0,0,0,0,3,0,0,0
link,0,0,0,0,0,0,0,0,1
habitat,0,0,0,0,0,1,0,0,0
add,0,0,0,0,0,0,0,0,1
resident,1,0,0,0,0,0,0,0,0
comprise,0,0,0,0,0,0,0,0,1
microgravity,0,0,0,0,0,1,0,0,0
subsequently,0,0,1,0,0,0,0,0,0
expendable,1,0,0,0,0,0,0,0,0
transport,0,0,0,0,0,0,0,0,1
lifeboat,0,0,0,0,0,1,0,0,0
aside,0,0,1,0,0,0,0,0,0
effectively,0,0,1,0,0,0,0,0,0
halt,0,0,0,0,0,0,0,0,1
expansion,0,0,0,0,0,1,0,0,0
restrict,0,0,0,0,0,0,0,0,1
mainly,0,0,1,0,0,0,0,0,0
caretaker,0,0,0,0,0,1,0,0,0
resume,0,0,0,0,0,0,0,0,3
radiator,0,0,0,0,0,1,0,0,0
european,1,0,0,0,0,0,0,0,0
japanese,1,0,0,0,0,0,0,0,0
mount,0,0,0,0,0,0,0,0,1
starboard,1,0,0,0,0,0,0,0,0
instal,0,0,0,0,0,0,0,0,2
host,0,0,0,0,0,0,0,0,1
platform,0,0,0,0,0,1,0,0,0
attach,0,0,0,0,0,0,0,0,2
airlock,0,0,0,0,0,1,0,0,0
partner,0,0,0,0,0,1,0,0,0
definitively,0,0,1,0,0,0,0,0,0
administration,0,0,0,0,0,1,0,0,0
announce,0,0,0,0,0,0,0,0,1
likely,0,0,2,0,0,0,0,0,0
indicate,0,0,0,0,0,0,0,0,1
nonpolitical,1,0,0,0,0,0,0,0,0
telecommunication,0,0,0,0,0,1,0,0,0
company,0,0,0,0,0,1,0,0,0
avenue,0,0,0,0,0,1,0,0,0
establish,0,0,0,0,0,0,0,0,1
western,1,0,0,0,0,0,0,0,0
meeting,0,0,0,0,0,1,0,0,0
finding,0,0,0,0,0,1,0,0,0
auspex,0,0,0,0,0,1,0,0,0
regularly,0,0,1,0,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,1
construct,0,0,0,0,0,0,0,0,1
club,0,0,0,0,0,1,0,0,0
sort,0,0,0,0,0,1,0,0,0
stimulate,0,0,0,0,0,0,0,0,1
mixture,0,0,0,0,0,1,0,0,0
motivation,0,0,0,0,0,1,0,0,0
inquiry,0,0,0,0,0,1,0,0,0
intense,1,0,0,0,0,0,0,0,0
competition,0,0,0,0,0,1,0,0,0
ideology,0,0,0,0,0,1,0,0,0
commercial,2,0,0,0,0,0,0,0,0
profit,0,0,0,0,0,1,0,0,0
underlie,0,0,0,0,0,0,0,0,1
outward,1,0,0,0,0,0,0,0,0
permanent,1,0,0,0,0,0,0,0,0
settlement,0,0,0,0,0,2,0,0,0
politically,0,0,1,0,0,0,0,0,0
race,0,0,0,0,0,1,0,0,0
answer,0,0,0,0,0,1,0,0,0
question,0,0,0,0,0,1,0,0,0
deployment,0,0,0,0,0,1,0,0,0
increasingly,0,0,2,0,0,0,0,0,0
fare,0,0,0,0,0,0,0,0,1
willing,1,0,0,0,0,0,0,0,0
substantial,1,0,0,0,0,0,0,0,0
availability,0,0,0,0,0,1,0,0,0
funding,0,0,0,0,0,1,0,0,0
pace,0,0,0,0,0,1,0,0,0
capability,0,0,0,0,0,1,0,0,0
surpass,0,0,0,0,0,0,0,0,1
sector,0,0,0,0,0,1,0,0,0
business,0,0,0,0,0,1,0,0,0
expand,0,0,0,0,0,0,0,0,1
armed,1,0,0,0,0,0,0,0,0
theater,0,0,0,0,0,1,0,0,0
wage,0,0,0,0,0,0,0,0,1
crucial,1,0,0,0,0,0,0,0,0
effective,1,0,0,0,0,0,0,0,0
