word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,VERB,X
land,0,0,0,0,0,22,0,0,0
specie,0,0,0,0,0,13,0,0,0
ancestor,0,0,0,0,0,4,0,0,0
group,0,0,0,0,0,7,0,0,0
today,0,0,0,0,0,16,0,0,0
well,0,0,1,0,0,0,0,0,0
dinosaur,0,0,0,0,0,20,0,0,0
continue,0,0,0,0,0,0,0,13,0
gradually,0,0,3,0,0,0,0,0,0
assume,0,0,0,0,0,0,0,4,0
configuration,0,0,0,0,0,1,0,0,0
physical,1,0,0,0,0,0,0,0,0
feature,0,0,0,0,0,6,0,2,0
process,0,0,0,0,0,6,0,0,0
plate,0,0,0,0,0,7,0,0,0
tectonics,0,0,0,0,0,1,0,0,0
mountain,0,0,0,0,0,1,0,0,0
building,0,0,0,0,0,1,0,0,0
continental,2,0,0,0,0,0,0,0,0
glaciation,0,0,0,0,0,4,0,0,0
represent,0,0,0,0,0,0,0,1,0
eighth,0,0,0,0,0,1,0,0,0
importance,0,0,0,0,0,1,0,0,0
far,0,0,5,0,0,0,0,0,0
exceed,0,0,0,0,0,0,0,1,0
relatively,0,0,6,0,0,0,0,0,0
short,2,0,0,0,0,0,0,0,0
span,0,0,0,0,0,1,0,0,0
strong,4,0,0,0,0,0,0,0,0
evidence,0,0,0,0,0,9,0,0,0
constant,1,0,0,0,0,0,0,0,0
fluctuation,0,0,0,0,0,2,0,0,0
climate,0,0,0,0,0,11,0,0,0
apt,1,0,0,0,0,0,0,0,0
midst,0,0,0,0,0,1,0,0,0
change,0,0,0,0,0,11,0,5,0
exactly,0,0,1,0,0,0,0,0,0
occur,0,0,0,0,0,0,0,19,0
learn,0,0,0,0,0,0,0,2,0
lively,1,0,0,0,0,0,0,0,0
varied,1,0,0,0,0,0,0,0,0
subject,0,0,0,0,0,1,0,0,0
great,8,0,0,0,0,0,0,0,0
interest,0,0,0,0,0,1,0,0,0
late,15,0,5,0,0,0,0,0,0
geologist,0,0,0,0,0,3,0,0,0
biologist,0,0,0,0,0,3,0,0,0
collect,0,0,0,0,0,0,0,4,0
suggest,0,0,0,0,0,0,0,8,0
think,0,0,0,0,0,0,0,10,0
reason,0,0,0,0,0,0,0,1,0
vast,4,0,0,0,0,0,0,0,0
need,0,0,0,0,0,0,0,5,0
slow,3,0,0,0,0,0,0,0,0
work,0,0,0,0,0,1,0,0,0
erosion,0,0,0,0,0,1,0,0,0
sedimentation,0,0,0,0,0,1,0,0,0
effect,0,0,0,0,0,11,0,0,0
apparently,0,0,7,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,1,0
result,0,0,0,0,0,2,0,6,0
diversity,0,0,0,0,0,2,0,0,0
dissenting,1,0,0,0,0,0,0,0,0
opinion,0,0,0,0,0,1,0,0,0
physicist,0,0,0,0,0,2,0,0,0
calculate,0,0,0,0,0,0,0,3,0
inside,0,0,3,0,0,0,0,0,0
similarly,0,0,2,0,0,0,0,0,0
astronomer,0,0,0,0,0,4,0,0,0
figure,0,0,0,0,0,0,0,1,0
ten,0,0,0,0,0,1,0,0,0
shine,0,0,0,0,0,0,0,2,0
energy,0,0,0,0,0,8,0,0,0
gravitational,3,0,0,0,0,0,0,0,0
contraction,0,0,0,0,0,2,0,0,0
sustain,0,0,0,0,0,0,0,2,0
output,0,0,0,0,0,1,0,0,0
drastic,1,0,0,0,0,0,0,0,0
reduction,0,0,0,0,0,1,0,0,0
size,0,0,0,0,0,5,0,0,0
radioactivity,0,0,0,0,0,1,0,0,0
solution,0,0,0,0,0,1,0,0,0
problem,0,0,0,0,0,2,0,0,0
heat,0,0,0,0,0,6,0,1,0
internally,0,0,1,0,0,0,0,0,0
radioactive,5,0,0,0,0,0,0,0,0
decay,0,0,0,0,0,2,0,2,0
element,0,0,0,0,0,5,0,0,0
uranium,0,0,0,0,0,2,0,0,0
deep,3,0,2,0,0,0,0,0,0
turn,0,0,0,0,0,0,0,4,0
nuclear,4,0,0,0,0,0,0,0,0
fusion,0,0,0,0,0,1,0,0,0
give,0,0,0,0,0,0,0,2,0
potential,1,0,0,0,0,0,0,0,0
lifetime,0,0,0,0,0,2,0,0,0
dating,0,0,0,0,0,2,0,0,0
play,0,0,0,0,0,0,0,7,0
crucial,1,0,0,0,0,0,0,0,0
role,0,0,0,0,0,8,0,0,0
isotope,0,0,0,0,0,3,0,0,0
different,7,0,0,0,0,0,0,0,0
atomic,1,0,0,0,0,0,0,0,0
masse,0,0,0,0,0,1,0,0,0
emit,0,0,0,0,0,0,0,1,0
radiation,0,0,0,0,0,2,0,0,0
electron,0,0,0,0,0,1,0,0,0
alpha,0,0,0,0,0,1,0,0,0
leave,0,0,0,0,0,2,0,5,0
succession,0,0,0,0,0,1,0,0,0
daughter,0,0,0,0,0,2,0,0,0
product,0,0,0,0,0,3,0,0,0
rate,0,0,0,0,0,3,0,0,0
measure,0,0,0,0,0,0,0,4,0
precision,0,0,0,0,0,1,0,0,0
laboratory,0,0,0,0,0,1,0,0,0
ratio,0,0,0,0,0,2,0,0,0
original,1,0,0,0,0,0,0,0,0
material,0,0,0,0,0,14,0,0,0
trap,0,0,0,0,0,0,0,4,0
solidify,0,0,0,0,0,0,0,1,0
seafloor,0,0,0,0,0,5,0,0,0
rarely,0,0,1,0,0,0,0,0,0
occasionally,0,0,1,0,0,0,0,0,0
australian,2,0,0,0,0,0,0,0,0
researcher,0,0,0,0,0,2,0,0,0
announce,0,0,0,0,0,0,0,1,0
grain,0,0,0,0,0,2,0,0,0
zircon,0,0,0,0,0,2,0,0,0
zirconium,0,0,0,0,0,1,0,0,0
meteorite,0,0,0,0,0,2,0,0,0
likely,5,0,13,0,0,0,0,0,0
finding,0,0,0,0,0,1,0,0,0
pin,0,0,0,0,0,0,0,1,0
part,0,0,0,0,0,9,0,0,0
galaxy,0,0,0,0,0,1,0,0,0
star,0,0,0,0,0,7,0,0,0
planetary,1,0,0,0,0,0,0,0,0
nebulae,0,0,0,0,0,1,0,0,0
mutual,1,0,0,0,0,0,0,0,0
attraction,0,0,0,0,0,1,0,0,0
pull,0,0,0,0,0,0,0,1,0
accord,0,0,0,0,0,0,0,2,0
theory,0,0,0,0,0,6,0,0,0
nebular,1,0,0,0,0,0,0,0,0
hypothesis,0,0,0,0,0,1,0,0,0
mainly,0,0,5,0,0,0,0,0,0
hydrogen,0,0,0,0,0,2,0,0,0
helium,0,0,0,0,0,1,0,0,0
cold,10,0,0,0,0,0,0,0,0
compound,0,0,0,0,0,2,0,0,0
methane,0,0,0,0,0,5,0,0,0
ammonia,0,0,0,0,0,2,0,0,0
able,3,0,0,0,0,0,0,0,0
gravitationally,0,0,1,0,0,0,0,0,0
rocky,2,0,0,0,0,0,0,0,0
metallic,1,0,0,0,0,0,0,0,0
core,0,0,0,0,0,2,0,0,0
disk,0,0,0,0,0,9,0,0,0
young,1,0,0,0,0,0,0,0,0
light,2,0,0,0,0,3,0,0,0
away,0,1,3,0,0,0,0,0,0
new,9,0,0,0,0,0,0,0,0
making,0,0,0,0,0,1,0,0,0
image,0,0,0,0,0,3,0,0,0
surround,0,0,0,0,0,0,0,2,0
arise,0,0,0,0,0,0,0,2,0
protoplanetary,1,0,0,0,0,0,0,0,0
central,1,0,0,0,0,0,0,0,0
glow,0,0,0,0,0,1,0,2,0
range,0,0,0,0,0,1,0,1,0
diameter,0,0,0,0,0,4,0,0,0
inner,4,0,0,0,0,0,0,0,0
warm,14,0,0,0,0,0,0,1,0
expose,0,0,0,0,0,0,0,3,0
drive,0,0,0,0,0,0,0,1,0
space,0,0,0,0,0,5,0,0,0
body,0,0,0,0,0,7,0,0,0
less,1,0,0,0,0,0,0,0,0
extent,0,0,0,0,0,2,0,0,0
retain,0,0,0,0,0,0,0,1,0
fairly,0,0,4,0,0,0,0,0,0
thin,2,0,0,0,0,0,0,0,0
envelope,0,0,0,0,0,1,0,0,0
metal,0,0,0,0,0,2,0,0,0
accretion,0,0,0,0,0,2,0,0,0
collecting,0,0,0,0,0,1,0,0,0
stage,0,0,0,0,0,3,0,0,0
impact,0,0,0,0,0,18,0,0,0
meteoroid,0,0,0,0,0,2,0,0,0
comet,0,0,0,0,0,7,0,0,0
tremendously,0,0,1,0,0,0,0,0,0
energetic,1,0,0,0,0,0,0,0,0
melt,0,0,0,0,0,0,0,11,0
widely,0,0,2,0,0,0,0,0,0
accept,0,0,0,0,0,0,0,1,0
formation,0,0,0,0,0,10,0,0,0
protoplanet,0,0,0,0,0,1,0,0,0
half,0,0,0,0,4,1,0,0,0
strike,0,0,0,0,0,0,0,3,0
blast,0,0,0,0,0,0,0,1,0
event,0,0,0,0,0,14,0,0,0
probably,0,0,17,0,0,0,0,0,0
happen,0,0,0,0,0,0,0,3,0
underworld,0,0,0,0,0,1,0,0,0
abode,0,0,0,0,0,1,0,0,0
dead,2,0,0,0,0,0,0,0,0
ancient,6,0,0,0,0,0,0,0,0
greek,1,0,0,0,0,0,0,0,0
religion,0,0,0,0,0,1,0,0,0
leftover,1,0,0,0,0,0,0,0,0
combine,0,0,0,0,0,0,0,6,0
frequent,3,0,0,0,0,0,0,0,0
render,0,0,0,0,0,0,0,1,0
hellish,1,0,0,0,0,0,0,0,0
red,7,0,0,0,0,0,0,0,0
hot,9,0,0,0,0,0,0,0,0
magma,0,0,0,0,0,2,0,0,0
existence,0,0,0,0,0,2,0,0,0
crystal,0,0,0,0,0,2,0,0,0
quickly,0,0,4,0,0,0,0,0,0
previously,0,0,2,0,0,0,0,0,0
certain,8,0,0,0,0,0,0,0,0
presence,0,0,0,0,0,2,0,0,0
mean,0,0,0,0,0,0,0,4,0
temperature,0,0,0,0,0,12,0,0,0
boiling,0,0,0,0,0,1,0,0,0
point,0,0,0,0,0,2,0,1,0
area,0,0,0,0,0,6,0,0,0
prevail,0,0,0,0,0,0,0,1,0
satellite,0,0,0,0,0,1,0,0,0
condense,0,0,0,0,0,0,0,3,0
huge,11,0,0,0,0,0,0,0,0
interstellar,3,0,0,0,0,0,0,0,0
cause,0,0,0,0,0,5,0,13,0
start,0,0,0,0,0,0,0,6,0
contract,0,0,0,0,0,0,0,1,0
slowly,0,0,2,0,0,0,0,0,0
spin,0,0,0,0,0,0,0,4,0
random,1,0,0,0,0,0,0,0,0
density,0,0,0,0,0,1,0,0,0
external,1,0,0,0,0,0,0,0,0
disturbance,0,0,0,0,0,1,0,0,0
shock,0,0,0,0,0,2,0,0,0
wave,0,0,0,0,0,2,0,0,0
explode,0,0,0,0,0,0,0,1,0
squeeze,0,0,0,0,0,0,0,1,0
inward,0,0,1,0,0,0,0,0,0
matter,0,0,0,0,0,5,0,0,0
pack,0,0,0,0,0,0,0,1,0
center,0,0,0,0,0,7,0,0,0
protosun,0,0,0,0,0,1,0,0,0
later,1,0,5,0,0,0,0,0,0
fast,0,0,3,0,0,0,0,0,0
flatten,0,0,0,0,0,0,0,1,0
collapse,0,0,0,0,0,0,0,1,0
dense,2,0,0,0,0,0,0,0,0
reaction,0,0,0,0,0,2,0,0,0
bear,0,0,0,0,0,0,0,3,0
silicate,2,0,0,0,0,1,0,0,0
gaseous,1,0,0,0,0,0,0,0,0
farth,1,0,0,0,0,0,0,0,0
low,1,0,0,0,0,0,0,0,0
ice,0,0,0,0,0,33,0,0,0
collide,0,0,0,0,0,0,0,1,0
stick,0,0,0,0,0,0,0,1,0
ultimately,0,0,1,0,0,0,0,0,0
clump,0,0,0,0,0,0,0,2,0
chunk,0,0,0,0,0,2,0,0,0
debris,0,0,0,0,0,2,0,0,0
incorporate,0,0,0,0,0,0,0,1,0
asteroid,0,0,0,0,0,7,0,0,0
nucleus,0,0,0,0,0,3,0,0,0
intensity,0,0,0,0,0,2,0,0,0
suddenly,0,0,3,0,0,0,0,0,0
blow,0,0,0,0,0,0,0,1,0
shroud,0,0,0,0,0,0,0,1,0
mystery,0,0,0,0,0,1,0,0,0
partly,0,0,1,0,0,0,0,0,0
remain,0,0,0,0,0,2,0,6,0
repeat,0,0,0,0,0,0,0,1,0
cycle,0,0,0,0,0,4,0,0,0
subducte,0,0,0,0,0,0,0,2,0
middle,3,0,0,0,0,2,0,0,0
witness,0,0,0,0,0,1,0,0,0
violent,1,0,0,0,0,0,0,0,0
surely,0,0,1,0,0,0,0,0,0
exploration,0,0,0,0,0,1,0,0,0
program,0,0,0,0,0,1,0,0,0
lunar,1,0,0,0,0,0,0,0,0
crater,0,0,0,0,0,5,0,0,0
prior,0,0,1,0,0,0,0,0,0
heavy,2,0,0,0,0,0,0,0,0
bombardment,0,0,0,0,0,1,0,0,0
migration,0,0,0,0,0,1,0,0,0
disturb,0,0,0,0,0,0,0,1,0
orbit,0,0,0,0,0,3,0,1,0
send,0,0,0,0,0,0,0,2,0
sunward,0,0,1,0,0,0,0,0,0
indicate,0,0,0,0,0,0,0,1,0
name,0,0,0,0,0,1,0,1,0
division,0,0,0,0,0,1,0,0,0
right,0,0,1,0,0,0,0,0,0
upper,1,0,0,0,0,0,0,0,0
left,1,0,1,0,0,0,0,0,0
source,0,0,0,0,0,3,0,0,0
piece,0,0,0,0,0,2,0,0,0
good,1,0,0,0,0,0,0,0,0
example,0,0,0,0,0,5,0,0,0
constitute,0,0,0,0,0,0,0,1,0
country,0,0,0,0,0,1,0,0,0
instead,0,0,3,0,0,0,0,0,0
arc,0,0,0,0,0,1,0,0,0
volcanic,7,0,0,0,0,0,0,0,0
island,0,0,0,0,0,1,0,0,0
drift,0,0,0,0,0,0,0,2,0
precambrian,1,0,0,0,0,0,0,0,0
bedrock,0,0,0,0,0,1,0,0,0
rise,0,0,0,0,0,2,0,4,0
border,0,0,0,0,0,1,0,0,0
northeastern,1,0,0,0,0,0,0,0,0
northwestern,3,0,0,0,0,0,0,0,0
iii,0,0,0,0,0,0,1,0,0
model,0,0,0,0,0,1,0,1,0
percent,0,0,0,0,0,9,0,0,0
bright,1,0,0,0,0,0,0,0,0
completely,0,0,5,0,0,0,0,0,0
freeze,0,0,0,0,0,3,0,2,0
snow,0,0,0,0,0,4,0,0,0
calculation,0,0,0,0,0,1,0,0,0
white,4,0,0,0,0,0,0,0,0
reflect,0,0,0,0,0,0,0,2,0
fact,0,0,0,0,0,3,0,0,0
carbon,0,0,0,0,0,19,0,0,0
dioxide,0,0,0,0,0,14,0,0,0
abundant,5,0,0,0,0,0,0,0,0
release,0,0,0,0,0,3,0,7,0
activity,0,0,0,0,0,6,0,0,0
greenhouse,0,0,0,0,0,4,0,0,0
let,0,0,0,0,0,0,0,1,0
visible,1,0,0,0,0,0,0,0,0
absorb,0,0,0,0,0,0,0,4,0
outgoing,1,0,0,0,0,0,0,0,0
infrared,1,0,0,0,0,0,0,0,0
ray,0,0,0,0,0,1,0,0,0
sufficient,2,0,0,0,0,0,0,0,0
avoid,0,0,0,0,0,0,0,1,0
frozen,1,0,0,0,0,0,0,0,0
fate,0,0,0,0,0,2,0,0,0
tiny,1,0,0,0,0,0,0,0,0
fraction,0,0,0,0,0,2,0,0,0
concentration,0,0,0,0,0,3,0,0,0
sign,0,0,0,0,0,1,0,0,0
organic,1,0,0,0,0,0,0,0,0
molecule,0,0,0,0,0,1,0,0,0
produce,0,0,0,0,0,0,0,11,0
definite,2,0,0,0,0,0,0,0,0
microscopic,2,0,0,0,0,0,0,0,0
cast,0,0,0,0,0,1,0,0,0
resemble,0,0,0,0,0,0,0,1,0
cyanobacteria,0,0,0,0,0,5,0,0,0
blue,2,0,0,0,0,0,0,0,0
green,4,0,0,0,0,1,0,0,0
algae,0,0,0,0,0,3,0,0,0
stromatolite,0,0,0,0,0,1,0,0,0
growth,0,0,0,0,0,2,0,0,0
matlike,1,0,0,0,0,0,0,0,0
colony,0,0,0,0,0,1,0,0,0
especially,0,0,2,0,0,0,0,0,0
layered,2,0,0,0,0,0,0,0,0
column,0,0,0,0,0,1,0,0,0
spot,0,0,0,0,0,1,0,0,0
western,2,0,0,0,0,0,0,0,0
coast,0,0,0,0,0,5,0,0,0
prokaryote,0,0,0,0,0,8,0,0,0
single,7,0,0,0,0,0,0,0,0
celled,9,0,0,0,0,0,0,0,0
cell,0,0,0,0,0,4,0,0,0
carry,0,0,0,0,0,0,0,4,0
photosynthesis,0,0,0,0,0,6,0,0,0
use,0,0,0,0,0,0,0,2,0
sunlight,0,0,0,0,0,4,0,0,0
build,0,0,0,0,0,0,0,5,0
air,0,0,0,0,0,12,0,0,0
type,0,0,0,0,0,14,0,0,0
chemoautotroph,0,0,0,0,0,1,0,0,0
depth,0,0,0,0,0,3,0,0,0
archaean,0,0,0,0,0,3,0,0,0
true,1,0,0,0,0,0,0,0,0
extreme,1,0,0,0,0,0,0,0,0
environment,0,0,0,0,0,4,0,0,0
particularly,0,0,1,0,0,0,0,0,0
salty,1,0,0,0,0,0,0,0,0
condition,0,0,0,0,0,7,0,0,0
photosynthesize,0,0,0,0,0,0,0,2,0
react,0,0,0,0,0,0,0,1,0
accumulate,0,0,0,0,0,0,0,2,0
iron,0,0,0,0,0,8,0,0,0
essentially,0,0,1,0,0,0,0,0,0
rust,0,0,0,0,0,1,0,0,0
describe,0,0,0,0,0,0,0,1,0
confuse,0,0,0,0,0,0,0,1,0
agree,0,0,0,0,0,0,0,2,0
archean,1,0,0,0,0,0,0,0,0
oxidize,0,0,0,0,0,0,0,2,0
banded,1,0,0,0,0,0,0,0,0
lay,0,0,0,0,0,0,0,2,0
alternate,0,0,0,0,0,0,0,2,0
extremely,0,0,1,0,0,0,0,0,0
rich,1,0,0,0,0,0,0,0,0
silica,0,0,0,0,0,1,0,0,0
chert,0,0,0,0,0,2,0,0,0
understand,0,0,0,0,0,0,0,1,0
response,0,0,0,0,0,2,0,0,0
fluctuate,0,0,0,0,0,0,0,1,0
amount,0,0,0,0,0,3,0,0,0
free,2,0,0,0,0,0,0,0,0
ore,0,0,0,0,0,1,0,0,0
people,0,0,0,0,0,5,0,0,0
reap,0,0,0,0,0,0,0,1,0
harvest,0,0,0,0,0,1,0,0,0
fundamental,1,0,0,0,0,0,0,0,0
food,0,0,0,0,0,2,0,0,0
supply,0,0,0,0,0,1,0,0,0
replenish,0,0,0,0,0,0,0,1,0
lack,0,0,0,0,0,0,0,1,0
harness,0,0,0,0,0,0,0,1,0
transform,0,0,0,0,0,0,0,1,0
chemical,1,0,0,0,0,1,0,0,0
convert,0,0,0,0,0,0,0,1,0
sugar,0,0,0,0,0,1,0,0,0
perform,0,0,0,0,0,0,0,1,0
photosynthetic,1,0,0,0,0,0,0,0,0
greatly,0,0,2,0,0,0,0,0,0
content,0,0,0,0,0,1,0,0,0
make,0,0,0,0,0,0,0,1,0
possible,2,0,0,0,0,0,0,0,0
development,0,0,0,0,0,2,0,0,0
aerobic,1,0,0,0,0,0,0,0,0
sulfur,0,0,0,0,0,2,0,0,0
reach,0,0,0,0,0,0,0,8,0
current,3,0,0,0,0,1,0,0,0
bed,0,0,0,0,0,2,0,0,0
soil,0,0,0,0,0,2,0,0,0
rusty,1,0,0,0,0,0,0,0,0
dry,2,0,0,0,0,0,0,0,0
outback,0,0,0,0,0,1,0,0,0
important,2,0,0,0,0,0,0,0,0
consequence,0,0,0,0,0,2,0,0,0
dramatic,6,0,0,0,0,0,0,0,0
poisonous,1,0,0,0,0,0,0,0,0
tetanus,0,0,0,0,0,1,0,0,0
bacterium,0,0,0,0,0,1,0,0,0
thrive,0,0,0,0,0,0,0,2,0
close,0,0,1,0,0,0,0,1,0
wound,0,0,0,0,0,1,0,0,0
perish,0,0,0,0,0,0,0,2,0
refuge,0,0,0,0,0,1,0,0,0
underground,0,0,2,0,0,0,0,0,0
eukaryote,0,0,0,0,0,7,0,0,0
structure,0,0,0,0,0,3,0,0,0
multicellular,3,0,0,0,0,0,0,0,0
protist,0,0,0,0,0,1,0,0,0
band,0,0,0,0,0,0,0,1,0
recover,0,0,0,0,0,0,0,1,0
greenstone,0,0,0,0,0,1,0,0,0
belt,0,0,0,0,0,2,0,0,0
dark,3,0,0,0,0,0,0,0,0
oxide,0,0,0,0,0,1,0,0,0
require,0,0,0,0,0,0,0,2,0
eukaryotic,1,0,0,0,0,0,0,0,0
flourish,0,0,0,0,0,0,0,1,0
remainder,0,0,0,0,0,1,0,0,0
near,0,6,0,0,0,0,0,0,0
dramatically,0,0,2,0,0,0,0,0,0
like,2,7,0,0,0,0,0,0,0
drastically,0,0,2,0,0,0,0,0,0
plunge,0,0,0,0,0,0,0,2,0
action,0,0,0,0,0,1,0,0,0
state,0,0,0,0,0,5,0,0,0
snowball,0,0,0,0,0,1,0,0,0
twice,0,0,1,0,1,0,0,0,0
widespread,1,0,0,0,0,0,0,0,0
extensive,3,0,0,0,0,0,0,0,0
open,1,0,0,0,0,0,0,0,0
bare,1,0,0,0,0,0,0,0,0
tropic,0,0,0,0,0,2,0,0,0
case,0,0,0,0,0,4,0,0,0
frigid,1,0,0,0,0,0,0,0,0
spell,0,0,0,0,0,2,0,0,0
supercontinent,0,0,0,0,0,2,0,0,0
break,0,0,0,0,0,0,0,7,0
apart,0,0,6,0,0,0,0,0,0
fragment,0,0,0,0,0,2,0,0,0
tropical,2,0,0,0,0,0,0,0,0
region,0,0,0,0,0,4,0,0,0
dissolve,0,0,0,0,0,0,0,1,0
rain,0,0,0,0,0,5,0,0,0
fall,0,0,0,0,0,0,0,2,0
smash,0,0,0,0,0,0,0,1,0
shore,0,0,0,0,0,1,0,0,0
weather,0,0,0,0,0,0,0,2,0
