word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
consequence,0,0,0,0,0,7,0,0,0,0,0,0
realize,0,0,0,0,0,0,0,0,0,0,7,0
stimulus,0,0,0,0,0,4,0,0,0,0,0,0
significance,0,0,0,0,0,8,0,0,0,0,0,0
biographically,0,0,1,0,0,0,0,0,0,0,0,0
critically,0,0,4,0,0,0,0,0,0,0,0,0
suggestive,1,0,0,0,0,0,0,0,0,0,0,0
lifelong,8,0,0,0,0,0,0,0,0,0,0,0
interesting,3,0,0,0,0,0,0,0,0,0,0,0
enterprise,0,0,0,0,0,3,0,0,0,0,0,0
refer,0,0,0,0,0,0,0,0,0,0,5,0
personally,0,0,1,0,0,0,0,0,0,0,0,0
affectionate,1,0,0,0,0,0,0,0,0,0,0,0
subsist,0,0,0,0,0,0,0,0,0,0,1,0
affection,0,0,0,0,0,9,0,0,0,0,0,0
condition,0,0,0,0,0,16,0,0,0,0,0,0
commercial,3,0,0,0,0,0,0,0,0,0,0,0
substitute,0,0,0,0,0,2,0,0,0,0,1,0
toy,0,0,0,0,0,0,0,0,0,0,1,0
idea,0,0,0,0,0,32,0,0,0,0,0,0
paid,2,0,0,0,0,0,0,0,0,0,0,0
occasional,5,0,0,0,0,0,0,0,0,0,0,0
aid,0,0,0,0,0,2,0,0,0,0,0,0
series,0,0,0,0,0,24,0,0,0,0,0,0
distraction,0,0,0,0,0,1,0,0,0,0,0,0
draw,0,0,0,0,0,0,0,0,0,0,24,0
histrionic,1,0,0,0,0,0,0,0,0,0,0,0
audience,0,0,0,0,0,19,0,0,0,0,0,0
eminently,0,0,1,0,0,0,0,0,0,0,0,0
performable,1,0,0,0,0,0,0,0,0,0,0,0
earn,1,0,0,0,0,0,0,0,0,0,6,0
performance,0,0,0,0,0,5,0,0,0,0,0,0
initial,5,0,0,0,0,1,0,0,0,0,0,0
repertoire,0,0,0,0,0,2,0,0,0,0,0,0
consist,0,0,0,0,0,0,0,0,0,0,11,0
entirely,0,0,6,0,0,0,0,0,0,0,0,0
eventually,0,0,12,0,0,0,0,0,0,0,0,0
trial,0,0,0,0,0,10,0,0,0,0,0,0
predominate,0,0,0,0,0,0,0,0,0,0,1,0
horrific,0,0,0,0,0,1,0,0,0,0,0,0
startlingly,0,0,1,0,0,0,0,0,0,0,0,0
introduce,0,0,0,0,0,0,0,0,0,0,17,0
devise,0,0,0,0,0,0,0,0,0,0,2,0
petrify,0,0,0,0,0,0,0,0,0,0,1,0
kill,0,0,0,0,0,0,0,0,0,0,6,0
intermittently,0,0,1,0,0,0,0,0,0,0,0,0
shortly,0,0,6,0,0,0,0,0,0,0,0,0
season,0,0,0,0,0,1,0,0,0,0,0,0
embark,0,0,0,0,0,0,0,0,0,0,3,0
hardworking,1,0,0,0,0,0,0,0,0,0,0,0
province,0,0,0,0,0,2,0,0,0,0,0,0
magnificent,1,0,0,0,0,0,0,0,0,0,0,0
performer,0,0,0,0,0,2,0,0,0,0,0,0
oral,3,0,0,0,0,0,0,0,0,0,0,0
rendering,0,0,0,0,0,4,0,0,0,0,0,0
reveal,0,0,0,0,0,0,0,0,0,0,14,0
nuance,0,0,0,0,0,3,0,0,0,0,0,0
narration,0,0,0,0,0,2,0,0,0,0,0,0
notice,0,0,0,0,0,2,0,0,0,0,2,0
prepare,0,0,0,0,0,0,0,0,0,0,4,0
extract,0,0,0,0,0,3,0,0,0,0,0,0
suitable,2,0,0,0,0,0,0,0,0,0,0,0
hour,0,0,0,0,0,5,0,0,0,0,0,0
entertainment,0,0,0,0,0,2,0,0,0,0,0,0
exclude,0,0,0,0,0,0,0,0,0,0,2,0
underrepresente,0,0,0,0,0,0,0,0,0,0,1,0
inadequacy,0,0,0,0,0,2,0,0,0,0,0,0
near,5,14,3,0,0,0,0,0,0,0,1,0
ill,11,0,2,0,0,2,0,0,0,0,0,0
debatable,1,0,0,0,0,0,0,0,0,0,0,0
exhaust,0,0,0,0,0,0,0,0,0,0,3,0
continuous,4,0,0,0,0,0,0,0,0,0,0,0
contact,0,0,0,0,0,5,0,0,0,0,0,0
glory,0,0,0,0,0,0,0,0,0,0,1,0
admiration,0,0,0,0,0,5,0,0,0,0,0,0
think,0,0,0,0,0,0,0,0,0,0,14,0
crude,1,0,0,0,0,0,0,0,0,0,0,0
gratification,0,0,0,0,0,1,0,0,0,0,0,0
triumph,0,0,0,0,0,4,0,0,0,0,0,0
sad,3,0,0,0,0,0,0,0,0,0,0,0
declension,0,0,0,0,0,1,0,0,0,0,0,0
less,2,0,0,0,0,0,0,0,0,0,0,0
judge,0,0,0,0,0,1,0,0,0,0,4,0
stamina,0,0,0,0,0,1,0,0,0,0,0,0
ostentatious,1,0,0,0,0,0,0,0,0,0,0,0
supplementary,1,0,0,0,0,0,0,0,0,0,0,0
originality,0,0,0,0,0,6,0,0,0,0,0,0
accord,0,0,0,0,0,1,0,0,0,0,8,0
reviewer,0,0,0,0,0,5,0,0,0,0,0,0
pioneer,0,0,0,0,0,1,0,0,0,0,2,0
tired,1,0,0,0,0,0,0,0,0,0,0,0
ailing,1,0,0,0,0,0,0,0,0,0,0,0
adventurous,1,0,0,0,0,0,0,0,0,0,0,0
rely,0,0,0,0,0,0,0,0,0,0,2,0
dialogue,0,0,0,0,0,18,0,0,0,0,0,0
exciting,1,0,0,0,0,0,0,0,0,0,0,0
strength,0,0,0,0,0,6,0,0,0,0,0,0
count,0,0,0,0,0,0,0,0,0,0,1,0
sacrifice,0,0,0,0,0,2,0,0,0,0,1,0
moving,6,0,0,0,0,0,0,0,0,0,0,0
impressive,5,0,0,0,0,0,0,0,0,0,0,0
vivid,11,0,0,0,0,0,0,0,0,0,0,0
superficial,2,0,0,0,0,0,0,0,0,0,0,0
resemble,0,0,0,0,0,0,0,0,0,0,6,0
personality,0,0,0,0,0,5,0,0,0,0,0,0
panoramic,6,0,0,0,0,0,0,0,0,0,0,0
inclusiveness,0,0,0,0,0,1,0,0,0,0,0,0
finely,0,0,6,0,0,0,0,0,0,0,0,0
hero,0,0,0,0,0,16,0,0,0,0,0,0
subtlety,0,0,0,0,0,5,0,0,0,0,0,0
beset,0,0,0,0,0,0,0,0,0,0,3,0
test,0,0,0,0,0,2,0,0,0,0,2,0
sympathetically,0,0,3,0,0,0,0,0,0,0,0,0
expectation,0,0,0,0,0,1,0,0,0,0,0,0
found,0,0,0,0,0,0,0,0,0,0,13,0
weakness,0,0,0,0,0,1,0,0,0,0,0,0
misfortune,0,0,0,0,0,2,0,0,0,0,0,0
critique,0,0,0,0,0,2,0,0,0,0,0,0
monetary,1,0,0,0,0,0,0,0,0,0,0,0
complacency,0,0,0,0,0,2,0,0,0,0,0,0
superficiality,0,0,0,0,0,1,0,0,0,0,0,0
fiercely,0,0,2,0,0,0,0,0,0,0,0,0
handling,0,0,0,0,0,1,0,0,0,0,0,0
tiresomely,0,0,1,0,0,0,0,0,0,0,0,0
mechanical,4,0,0,0,0,0,0,0,0,0,0,0
unfinished,4,0,0,0,0,0,0,0,0,0,0,0
uncertain,2,0,0,0,0,0,0,0,0,0,0,0
concentrate,0,0,0,0,0,0,0,0,0,0,7,0
central,14,0,0,0,0,0,0,0,0,0,0,0
evidently,0,0,1,0,0,0,0,0,0,0,0,0
eminent,2,0,0,0,0,0,0,0,0,0,0,0
respectability,0,0,0,0,0,5,0,0,0,0,0,0
cathedral,0,0,0,0,0,1,0,0,0,0,0,0
organist,0,0,0,0,0,1,0,0,0,0,0,0
extreme,4,0,0,0,0,0,0,0,0,0,0,0
haunt,0,0,0,0,0,0,0,0,0,0,7,0
opium,0,0,0,0,0,1,0,0,0,0,0,0
den,0,0,0,0,0,1,0,0,0,0,0,0
jealousy,0,0,0,0,0,2,0,0,0,0,0,0
nephew,0,0,0,0,0,2,0,0,0,0,0,0
treatment,0,0,0,0,0,10,0,0,0,0,0,0
crime,0,0,0,0,0,3,0,0,0,0,0,0
abnormality,0,0,0,0,0,1,0,0,0,0,0,0
recur,0,0,0,0,0,0,0,0,0,0,4,0
celebrator,0,0,0,0,0,1,0,0,0,0,0,0
obsess,0,0,0,0,0,0,0,0,0,0,3,0
dramatist,0,0,0,0,0,15,0,0,0,0,0,0
mythmaker,0,0,0,0,0,1,0,0,0,0,0,0
picaresque,1,0,0,0,0,0,0,0,0,0,0,0
shakespearean,2,0,0,0,0,0,0,0,0,0,0,0
variety,0,0,0,0,0,5,0,0,0,0,0,0
educate,0,0,0,0,0,0,0,0,0,0,15,0
background,0,0,0,0,0,7,0,0,0,0,0,0
loss,0,0,0,0,0,13,0,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,0,0,5,0
trade,0,0,0,0,0,3,0,0,0,0,2,0
field,0,0,0,0,0,4,0,0,0,0,0,0
sketch,0,0,0,0,0,8,0,0,0,0,1,0
adopt,0,0,0,0,0,0,0,0,0,0,8,0
procedure,0,0,0,0,0,3,0,0,0,0,0,0
acerbity,0,0,0,0,0,1,0,0,0,0,0,0
broad,5,0,0,0,0,0,0,0,0,0,0,0
sweep,0,0,0,0,0,3,0,0,0,0,0,0
sophisticated,7,0,0,0,0,0,0,0,0,0,0,0
survey,0,0,0,0,0,1,0,0,0,0,3,0
transformation,0,0,0,0,0,5,0,0,0,0,0,0
match,0,0,0,0,0,0,0,0,0,0,6,0
sharpness,0,0,0,0,0,1,0,0,0,0,0,0
subtitle,0,0,0,0,0,0,0,0,0,0,2,0
sentimental,6,0,0,0,0,0,0,0,0,0,0,0
villain,0,0,0,0,0,1,0,0,0,0,0,0
troubled,3,0,0,0,0,0,0,0,0,0,0,0
problem,0,0,0,0,0,13,0,0,0,0,0,0
novella,0,0,0,0,0,2,0,0,0,0,0,0
anticipate,0,0,0,0,0,0,0,0,0,0,4,0
sporting,0,0,0,0,0,1,0,0,0,0,0,0
flourish,0,0,0,0,0,0,0,0,0,0,2,0
pinnacle,0,0,0,0,0,1,0,0,0,0,0,0
simultaneous,2,0,0,0,0,0,0,0,0,0,0,0
completion,0,0,0,0,0,2,0,0,0,0,0,0
trilogy,0,0,0,0,0,10,0,0,0,0,0,0
concede,0,0,0,0,0,0,0,0,0,0,1,0
prefer,0,0,0,0,0,0,0,0,0,0,4,0
poem,0,0,0,0,0,133,0,0,0,0,0,0
absorb,0,0,0,0,0,0,0,0,0,0,2,0
supersede,0,0,0,0,0,0,0,0,0,0,1,0
clearly,0,0,5,0,0,0,0,0,0,0,0,0
remote,5,0,0,0,0,0,0,0,0,0,0,0
cultivated,2,0,0,0,0,0,0,0,0,0,0,0
vicarage,0,0,0,0,0,1,0,0,0,0,0,0
invent,0,0,0,0,0,0,0,0,0,0,3,0
imaginary,5,0,0,0,0,0,0,0,0,0,0,0
kingdom,0,0,0,0,0,2,0,0,0,0,0,0
invention,0,0,0,0,0,6,0,0,0,0,0,0
pseudonymous,1,0,0,0,0,0,0,0,0,0,0,0
byronic,1,0,0,0,0,0,0,0,0,0,0,0
inform,0,0,0,0,0,0,0,0,0,0,4,0
reality,0,0,0,0,0,7,0,0,0,0,0,0
disagreeable,1,0,0,0,0,0,0,0,0,0,0,0
cheerful,2,0,0,0,0,0,0,0,0,0,0,0
stark,2,0,0,0,0,0,0,0,0,0,0,0
working,16,0,0,0,0,3,0,0,0,0,0,0
governess,0,0,0,0,0,3,0,0,0,0,0,0
tenant,0,0,0,0,0,1,0,0,0,0,0,0
paint,0,0,0,0,0,0,0,0,0,0,11,0
abusive,1,0,0,0,0,0,0,0,0,0,0,0
husband,0,0,0,0,0,17,0,0,0,0,0,0
sight,0,0,0,0,0,1,0,0,0,0,0,0
literal,1,0,0,0,0,0,0,0,0,0,0,0
firmly,0,0,2,0,0,0,0,0,0,0,0,0
breadth,0,0,0,0,0,4,0,0,0,0,0,0
escape,0,0,0,0,0,1,0,0,0,0,2,0
bigamous,1,0,0,0,0,0,0,0,0,0,0,0
employer,0,0,0,0,0,3,0,0,0,0,0,0
fire,0,0,0,0,0,2,0,0,0,0,1,0
mad,1,0,0,0,0,0,0,0,0,0,0,0
derive,0,0,0,0,0,0,0,0,0,0,11,0
unromantic,1,0,0,0,0,0,0,0,0,0,0,0
morning,0,0,0,0,0,1,0,0,0,0,0,0
limit,0,0,0,0,0,5,0,0,0,0,3,0
stoicism,0,0,0,0,0,1,0,0,0,0,0,0
unite,0,0,0,0,0,0,0,0,0,0,3,0
successfully,0,0,7,0,0,0,0,0,0,0,0,0
closely,0,0,2,0,0,0,0,0,0,0,0,0
regional,3,0,0,0,0,0,0,0,0,0,0,0
precisely,0,0,2,0,0,0,0,0,0,0,0,0
handle,0,0,0,0,0,0,0,0,0,0,2,0
multiple,2,0,0,0,0,0,0,0,0,0,0,0
narrator,0,0,0,0,0,5,0,0,0,0,0,0
extravagantly,0,0,2,0,0,0,0,0,0,0,0,0
perfectly,0,0,1,0,0,0,0,0,0,0,0,0
elemental,1,0,0,0,0,0,0,0,0,0,0,0
possible,10,0,0,0,0,0,0,0,0,0,0,0
refutation,0,0,0,0,0,1,0,0,0,0,0,0
assumption,0,0,0,0,0,6,0,0,0,0,0,0
proliferation,0,0,0,0,0,1,0,0,0,0,0,0
chiefly,0,0,4,0,0,0,0,0,0,0,0,0
hail,0,0,0,0,0,0,0,0,0,0,1,0
collection,0,0,0,0,0,57,0,0,0,0,0,0
outstanding,9,0,0,0,0,0,0,0,0,0,0,0
exquisite,3,0,0,0,0,0,0,0,0,0,0,0
lyric,9,0,0,0,0,4,0,0,0,0,0,0
debt,0,0,0,0,0,4,0,0,0,0,0,0
french,22,0,0,0,0,0,0,0,0,0,0,0
fourth,4,0,0,0,0,0,0,0,0,0,0,0
rector,0,0,0,0,0,2,0,0,0,0,0,0
brother,0,0,0,0,0,20,0,0,0,0,0,0
send,0,0,0,0,0,0,0,0,0,0,13,0
grammar,0,0,0,0,0,3,0,0,0,0,0,0
unhappy,5,0,0,0,0,0,0,0,0,0,0,0
manage,0,0,0,0,0,0,0,0,0,0,5,0
education,0,0,0,0,0,15,0,0,0,0,0,0
precocious,1,0,0,0,0,0,0,0,0,0,0,0
teen,0,0,0,0,0,3,0,0,0,0,0,0
compose,0,0,0,0,0,0,0,0,0,0,8,0
previously,0,0,6,0,0,0,0,0,0,0,0,0
unpublished,3,0,0,0,0,0,0,0,0,0,0,0
astonishing,2,0,0,0,0,0,0,0,0,0,0,0
dominant,7,0,0,0,0,0,0,0,0,0,0,0
lonely,5,0,0,0,0,0,0,0,0,0,0,0
rectory,0,0,0,0,0,1,0,0,0,0,0,0
throw,0,0,0,0,0,0,0,0,0,0,2,0
resource,0,0,0,0,0,3,0,0,0,0,0,0
countryside,0,0,0,0,0,3,0,0,0,0,0,0
plain,0,0,0,0,0,1,0,0,0,0,0,0
sea,0,0,0,0,0,11,0,0,0,0,0,0
sand,0,0,0,0,0,1,0,0,0,0,0,0
ridge,0,0,0,0,0,1,0,0,0,0,0,0
heap,0,0,0,0,0,0,0,0,0,0,1,0
hill,0,0,0,0,0,3,0,0,0,0,0,0
mound,0,0,0,0,0,0,0,0,0,0,1,0
waste,0,0,0,0,0,2,0,0,0,0,1,0
enormous,2,0,0,0,0,0,0,0,0,0,0,0
marsh,0,0,0,0,0,1,0,0,0,0,0,0
health,0,0,0,0,0,17,0,0,0,0,0,0
refuge,0,0,0,0,0,2,0,0,0,0,0,0
drink,0,0,0,0,0,1,0,0,0,0,0,0
depress,0,0,0,0,0,0,0,0,0,0,1,0
collaborate,0,0,0,0,0,0,0,0,0,0,4,0
fashionable,3,0,0,0,0,0,0,0,0,0,0,0
join,0,0,0,0,0,0,0,0,0,0,13,0
gifted,4,0,0,0,0,0,0,0,0,0,0,0
historian,0,0,0,0,0,5,0,0,0,0,0,0
member,0,0,0,0,0,25,0,0,0,0,0,0
exclusive,2,0,0,0,0,0,0,0,0,0,0,0
undergraduate,1,0,0,0,0,3,0,0,0,0,0,0
club,0,0,0,0,0,3,0,0,0,0,0,0
earnest,6,0,0,0,0,0,0,0,0,0,0,0
reputation,0,0,0,0,0,32,0,0,0,0,0,0
win,0,0,0,0,0,0,0,0,0,0,24,0
chancellor,0,0,0,0,0,1,0,0,0,0,0,0
gold,1,0,0,0,0,1,0,0,0,0,0,0
medal,0,0,0,0,0,1,0,0,0,0,0,0
revolution,0,0,0,0,0,10,0,0,0,0,0,0
meantime,0,0,0,0,0,1,0,0,0,0,0,0
attached,2,0,0,0,0,0,0,0,0,0,0,0
forbid,0,0,0,0,0,0,0,0,0,0,2,0
correspond,0,0,0,0,0,0,0,0,0,0,3,0
misery,0,0,0,0,0,2,0,0,0,0,0,0
grandfather,0,0,0,0,0,3,0,0,0,0,0,0
discovery,0,0,0,0,0,5,0,0,0,0,0,0
degree,0,0,0,0,0,8,0,0,0,0,0,0
eulogistic,1,0,0,0,0,0,0,0,0,0,0,0
lyrical,4,0,0,0,0,0,0,0,0,0,0,0
accept,0,0,0,0,0,0,0,0,0,0,18,0
suitor,0,0,0,0,0,3,0,0,0,0,0,0
loto,0,0,0,0,0,1,0,0,0,0,0,0
eater,0,0,0,0,0,1,0,0,0,0,0,0
palace,0,0,0,0,0,1,0,0,0,0,0,0
epigram,0,0,0,0,0,2,0,0,0,0,0,0
sally,0,0,0,0,0,1,0,0,0,0,0,0
prompt,0,0,0,0,0,0,0,0,0,0,3,0
scathing,3,0,0,0,0,0,0,0,0,0,0,0
distress,0,0,0,0,0,2,0,0,0,0,2,0
revise,0,0,0,0,0,0,0,0,0,0,14,0
one,0,0,0,0,0,6,0,0,0,0,0,0
reluctantly,0,0,3,0,0,0,0,0,0,0,0,0
lord,0,0,0,0,0,2,0,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,0,0,6,0
depressing,1,0,0,0,0,0,0,0,0,0,0,0
suffer,0,0,0,0,0,0,0,0,0,0,14,0
illness,0,0,0,0,0,12,0,0,0,0,0,0
bad,2,0,0,0,0,0,0,0,0,0,0,0
reception,0,0,0,0,0,2,0,0,0,0,0,0
gloom,0,0,0,0,0,1,0,0,0,0,0,0
suicide,0,0,0,0,0,8,0,0,0,0,0,0
ulysse,0,0,0,0,0,1,0,0,0,0,0,0
draft,0,0,0,0,0,2,0,0,0,0,2,0
constituent,1,0,0,0,0,0,0,0,0,0,0,0
celebrate,0,0,0,0,0,0,0,0,0,0,9,0
wedding,0,0,0,0,0,5,0,0,0,0,0,0
disapprove,0,0,0,0,0,0,0,0,0,0,1,0
bohemianism,0,0,0,0,0,1,0,0,0,0,0,0
addiction,0,0,0,0,0,1,0,0,0,0,0,0
port,0,0,0,0,0,1,0,0,0,0,0,0
tobacco,0,0,0,0,0,1,0,0,0,0,0,0
wandering,1,0,0,0,0,1,0,0,0,0,0,0
nearer,0,1,0,0,0,0,0,0,0,0,0,0
politician,0,0,0,0,0,1,0,0,0,0,0,0
revised,2,0,0,0,0,0,0,0,0,0,0,0
selection,0,0,0,0,0,5,0,0,0,0,0,0
strange,6,0,0,0,0,0,0,0,0,0,0,0
naïveté,0,0,0,0,0,1,0,0,0,0,0,0
grant,0,0,0,0,0,2,0,0,0,0,0,0
pension,0,0,0,0,0,1,0,0,0,0,0,0
alleviate,0,0,0,0,0,0,0,0,0,0,1,0
worry,0,0,0,0,0,3,0,0,0,0,1,0
anti,4,0,0,0,0,1,0,0,0,0,0,0
feminist,4,0,0,0,0,1,0,0,0,0,0,0
fantasia,0,0,0,0,0,1,0,0,0,0,0,0
resume,0,0,0,0,0,0,0,0,0,0,2,0
elegy,0,0,0,0,0,5,0,0,0,0,0,0
anonymously,0,0,4,0,0,0,0,0,0,0,0,0
appointment,0,0,0,0,0,5,0,0,0,0,0,0
vast,5,0,0,0,0,0,0,0,0,0,0,0
section,0,0,0,0,0,15,0,0,0,0,0,0
length,0,0,0,0,0,4,0,0,0,0,0,0
prologue,0,0,0,0,0,1,0,0,0,0,0,0
epilogue,0,0,0,0,0,2,0,0,0,0,0,0
grief,0,0,0,0,0,3,0,0,0,0,0,0
untimely,1,0,0,0,0,0,0,0,0,0,0,0
meaning,0,0,0,0,0,9,0,0,0,0,0,0
struggle,0,0,0,0,0,6,0,0,0,0,3,0
reconcile,0,0,0,0,0,0,0,0,0,0,2,0
belief,0,0,0,0,0,17,0,0,0,0,0,0
immortality,0,0,0,0,0,1,0,0,0,0,0,0
theory,0,0,0,0,0,14,0,0,0,0,0,0
evolution,0,0,0,0,0,3,0,0,0,0,0,0
geology,0,0,0,0,0,2,0,0,0,0,0,0
acceptance,0,0,0,0,0,4,0,0,0,0,0,0
conclude,0,0,0,0,0,0,0,0,0,0,1,0
song,0,0,0,0,0,6,0,0,0,0,0,0
outwardly,0,0,1,0,0,0,0,0,0,0,0,0
uneventful,1,0,0,0,0,0,0,0,0,0,0,0
unsettlement,0,0,0,0,0,1,0,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,0,0,29,0
position,0,0,0,0,0,8,0,0,0,0,0,0
ode,0,0,0,0,0,1,0,0,0,0,0,0
charge,0,0,0,0,0,1,0,0,0,0,2,0
turbulent,1,0,0,0,0,0,0,0,0,0,0,0
monodrama,0,0,0,0,0,1,0,0,0,0,0,0
storm,0,0,0,0,0,2,0,0,0,0,0,0
admirer,0,0,0,0,0,2,0,0,0,0,0,0
morbidity,0,0,0,0,0,1,0,0,0,0,0,0
hysteria,0,0,0,0,0,1,0,0,0,0,0,0
bellicosity,0,0,0,0,0,1,0,0,0,0,0,0
consider,0,0,0,0,0,0,0,0,0,0,27,0
idyll,0,0,0,0,0,7,0,0,0,0,0,0
connect,0,0,0,0,0,0,0,0,0,0,3,0
broadly,0,0,2,0,0,0,0,0,0,0,0,0
legend,0,0,0,0,0,4,0,0,0,0,0,0
ultimate,4,0,0,0,0,0,0,0,0,0,0,0
ruin,0,0,0,0,0,1,0,0,0,0,0,0
introduction,0,0,0,0,0,5,0,0,0,0,0,0
adulterous,1,0,0,0,0,0,0,0,0,0,0,0
consequent,2,0,0,0,0,0,0,0,0,0,0,0
fading,0,0,0,0,0,1,0,0,0,0,0,0
infuse,0,0,0,0,0,0,0,0,0,0,2,0
fellowship,0,0,0,0,0,2,0,0,0,0,0,0
loathe,0,0,0,0,0,0,0,0,0,0,1,0
publicity,0,0,0,0,0,1,0,0,0,0,0,0
acquire,0,0,0,0,0,0,0,0,0,0,5,0
embarrassing,1,0,0,0,0,0,0,0,0,0,0,0
fame,0,0,0,0,0,8,0,0,0,0,0,0
peak,0,0,0,0,0,4,0,0,0,0,0,0
arthurian,4,0,0,0,0,0,0,0,0,0,0,0
discomfort,0,0,0,0,0,2,0,0,0,0,0,0
source,0,0,0,0,0,4,0,0,0,0,0,0
abridged,1,0,0,0,0,0,0,0,0,0,0,0
moderate,2,0,0,0,0,0,0,0,0,0,0,0
village,0,0,0,0,0,9,0,0,0,0,0,0
tragedy,0,0,0,0,0,11,0,0,0,0,0,0
despondency,0,0,0,0,0,1,0,0,0,0,0,0
resentment,0,0,0,0,0,2,0,0,0,0,0,0
tendency,0,0,0,0,0,5,0,0,0,0,0,0
sensation,0,0,0,0,0,6,0,0,0,0,0,0
indication,0,0,0,0,0,1,0,0,0,0,0,0
sage,0,0,0,0,0,2,0,0,0,0,0,0
intimation,0,0,0,0,0,1,0,0,0,0,0,0
peerage,0,0,0,0,0,1,0,0,0,0,0,0
hesitation,0,0,0,0,0,3,0,0,0,0,0,0
mainly,0,0,7,0,0,0,0,0,0,0,0,0
imprecation,0,0,0,0,0,1,0,0,0,0,0,0
decadence,0,0,0,0,0,3,0,0,0,0,0,0
liberalism,0,0,0,0,0,1,0,0,0,0,0,0
retraction,0,0,0,0,0,1,0,0,0,0,0,0
cross,0,0,0,0,0,1,0,0,0,0,2,0
crossing,0,0,0,0,0,1,0,0,0,0,0,0
charming,3,0,0,0,0,0,0,0,0,0,0,0
retrospective,2,0,0,0,0,0,0,0,0,0,0,0
rediscover,0,0,0,0,0,0,0,0,0,0,3,0
allegorical,3,0,0,0,0,0,0,0,0,0,0,0
summing,0,0,0,0,0,1,0,0,0,0,0,0
correct,3,0,0,0,0,0,0,0,0,0,2,0
proof,0,0,0,0,0,3,0,0,0,0,0,0
suburban,2,0,0,0,0,0,0,0,0,0,0,0
elegant,2,0,0,0,0,0,0,0,0,0,0,0
virgilian,1,0,0,0,0,0,0,0,0,0,0,0
note,0,0,0,0,0,10,0,0,0,0,5,0
aim,0,0,0,0,0,4,0,0,0,0,4,0
germanic,1,0,0,0,0,0,0,0,0,0,0,0
italianate,1,0,0,0,0,0,0,0,0,0,0,0
idyllic,2,0,0,0,0,0,0,0,0,0,0,0
colloquial,8,0,0,0,0,0,0,0,0,0,0,0
refine,0,0,0,0,0,0,0,0,0,0,2,0
difference,0,0,0,0,0,3,0,0,0,0,0,0
underline,0,0,0,0,0,0,0,0,0,0,1,0
diversity,0,0,0,0,0,2,0,0,0,0,0,0
pastoral,9,0,0,0,0,1,0,0,0,0,0,0
landscape,0,0,0,0,0,14,0,0,0,0,0,0
greek,5,0,0,0,0,0,0,0,0,0,0,0
eidyllion,0,0,0,0,0,0,0,0,0,0,0,1
greco,1,0,0,0,0,0,0,0,0,0,0,0
roman,9,0,0,0,0,0,0,0,0,0,0,0
antiquity,0,0,0,0,0,1,0,0,0,0,0,0
designate,0,0,0,0,0,0,0,0,0,0,1,0
description,0,0,0,0,0,5,0,0,0,0,0,0
object,0,0,0,0,0,10,0,0,0,0,0,0
alexandrian,2,0,0,0,0,0,0,0,0,0,0,0
employ,0,0,0,0,0,0,0,0,0,0,6,0
distinguish,0,0,0,0,0,0,0,0,0,0,11,0
misuse,0,0,0,0,0,1,0,0,0,0,0,0
indiscriminately,0,0,1,0,0,0,0,0,0,0,0,0
impossible,4,0,0,0,0,0,0,0,0,0,0,0
adjective,0,0,0,0,0,1,0,0,0,0,0,0
synonymous,2,0,0,0,0,0,0,0,0,0,0,0
rustic,1,0,0,0,0,0,0,0,0,0,0,0
tranquil,1,0,0,0,0,0,0,0,0,0,0,0
false,5,0,0,0,0,0,0,0,0,0,0,0
playwright,0,0,0,0,0,28,0,0,0,0,0,0
confessional,1,0,0,0,0,0,0,0,0,0,0,0
meditation,0,0,0,0,0,7,0,0,0,0,0,0
innovatory,2,0,0,0,0,0,0,0,0,0,0,0
distinctively,0,0,2,0,0,0,0,0,0,0,0,0
monologue,0,0,0,0,0,12,0,0,0,0,0,0
clear,10,0,0,0,0,0,0,0,0,0,0,0
sympathetic,4,0,0,0,0,0,0,0,0,0,0,0
identification,0,0,0,0,0,1,0,0,0,0,0,0
interior,6,0,0,0,0,0,0,0,0,0,0,0
require,0,0,0,0,0,0,0,0,0,0,5,0
merely,0,0,8,0,0,0,0,0,0,0,0,0
passive,1,0,0,0,0,0,0,0,0,0,0,0
judgment,0,0,0,0,0,7,0,0,0,0,0,0
true,15,0,0,0,0,0,0,0,0,0,0,0
calling,0,0,0,0,0,2,0,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,0,10,0
sonnet,0,0,0,0,0,12,0,0,0,0,0,0
lifetime,0,0,0,0,0,9,0,0,0,0,0,0
known,5,0,0,0,0,0,0,0,0,0,0,0
subtle,5,0,0,0,0,0,0,0,0,0,0,0
reflection,0,0,0,0,0,3,0,0,0,0,0,0
italian,13,0,0,0,0,0,0,0,0,0,0,0
musical,7,0,0,0,0,2,0,0,0,0,0,0
instrument,0,0,0,0,0,3,0,0,0,0,0,0
memorable,7,0,0,0,0,0,0,0,0,0,0,0
difficulty,0,0,0,0,0,9,0,0,0,0,0,0
role,0,0,0,0,0,11,0,0,0,0,0,0
optimism,0,0,0,0,0,1,0,0,0,0,0,0
reassuring,1,0,0,0,0,0,0,0,0,0,0,0
creed,0,0,0,0,0,3,0,0,0,0,0,0
skeptical,1,0,0,0,0,0,0,0,0,0,0,0
