word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB
dining,0,0,0,0,0,0,1,0,0,0,0
table,0,0,0,0,0,0,4,0,0,0,0
dress,0,0,0,0,0,0,3,0,0,0,1
holiday,0,0,0,0,0,0,2,0,0,0,0
plop,0,0,0,0,0,0,0,0,0,0,1
near,2,1,0,0,0,0,0,0,0,0,0
pile,0,0,0,0,0,0,1,0,0,0,1
mud,0,0,0,0,0,0,1,0,0,0,0
scream,0,0,0,0,0,0,0,0,0,0,3
buy,0,0,0,0,0,0,0,0,0,0,6
baseball,0,0,0,0,0,0,4,0,0,0,0
throw,0,0,0,0,0,0,0,0,0,0,5
ice,0,0,0,0,0,0,2,0,0,0,0
cream,0,0,0,0,0,0,1,0,0,0,0
drip,0,0,0,0,0,0,0,0,0,0,1
lap,0,0,0,0,0,0,1,0,0,0,0
pay,0,0,0,0,0,0,0,0,0,0,11
piano,0,0,0,0,0,0,1,0,0,0,0
lesson,0,0,0,0,0,0,7,0,0,0,0
bother,0,0,0,0,0,0,0,0,0,0,1
drive,0,0,0,0,0,0,1,0,0,0,13
soccer,0,0,0,0,0,0,1,0,0,0,0
gymnastic,0,0,0,0,0,0,1,0,0,0,0
birthday,0,0,0,0,0,0,2,0,0,0,0
party,0,0,0,0,0,0,1,0,0,0,1
jump,0,0,0,0,0,0,0,0,0,0,1
car,0,0,0,0,0,0,14,0,0,0,0
take,0,0,0,0,0,0,0,0,0,0,24
movie,0,0,0,0,0,0,3,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,0,15
row,0,0,0,0,0,0,1,0,0,0,0
warn,0,0,0,0,0,0,0,0,0,0,2
certain,5,0,0,0,0,0,0,0,0,0,0
show,0,0,0,0,0,0,1,0,0,0,6
wait,0,0,0,0,0,0,0,0,0,0,13
house,0,0,0,0,0,0,21,0,0,0,0
haircut,0,0,0,0,0,0,1,0,0,0,0
taste,0,0,0,0,0,0,2,0,0,0,0
month,0,0,0,0,0,0,8,0,0,0,0
summer,0,0,0,0,0,0,9,0,0,0,0
camp,0,0,0,0,0,0,2,0,0,0,0
forget,0,0,0,0,0,0,0,0,0,0,10
write,0,0,0,0,0,0,0,0,0,0,13
single,4,0,0,0,0,0,0,0,0,0,0
letter,0,0,0,0,0,0,14,0,0,0,1
hug,0,0,0,0,0,0,1,0,0,0,2
have,0,0,0,0,0,0,0,0,0,0,5
bedroom,0,0,0,0,0,0,2,0,0,0,0
lock,0,0,0,0,0,0,0,0,0,0,1
chance,0,0,0,0,0,0,6,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,0,3
important,11,0,0,0,0,0,0,0,0,0,0
phone,0,0,0,0,0,0,2,0,0,0,0
high,12,0,2,0,0,0,0,0,0,0,0
graduation,0,0,0,0,0,0,5,0,0,0,0
stay,0,0,0,0,0,0,0,0,0,0,8
college,0,0,0,0,0,0,6,0,0,0,0
tuition,0,0,0,0,0,0,2,0,0,0,0
campus,0,0,0,0,0,0,1,0,0,0,0
bag,0,0,0,0,0,0,3,0,0,0,0
bye,0,0,0,0,0,1,0,0,0,0,0
dorm,0,0,0,0,0,0,1,0,0,0,0
embarrassed,1,0,0,0,0,0,0,0,0,0,0
business,0,0,0,0,0,0,10,0,0,0,0
career,0,0,0,0,0,0,3,0,0,0,0
want,0,0,0,0,0,0,0,0,0,0,38
trip,0,0,0,0,0,0,6,0,0,0,0
send,0,0,0,0,0,0,0,0,0,0,5
furniture,0,0,0,0,0,0,2,0,0,0,0
apartment,0,0,0,0,0,0,1,0,0,0,0
ugly,1,0,0,0,0,0,0,0,0,0,0
meet,0,0,0,0,0,0,0,0,0,0,9
fiancé,0,0,0,0,0,0,1,0,0,0,0
plan,0,0,0,0,0,0,6,0,0,0,1
glare,0,0,0,0,0,0,0,0,0,0,1
growl,0,0,0,0,0,0,0,0,0,0,1
muuhh,0,0,0,0,0,1,0,0,0,0,0
ther,0,0,0,0,0,1,0,0,0,0,0
wedding,0,0,0,0,0,0,4,0,0,0,0
deeply,0,0,4,0,0,0,0,0,0,0,0
move,0,0,0,0,0,0,0,0,0,0,2
halfway,0,0,1,0,0,0,0,0,0,0,0
country,0,0,0,0,0,0,7,0,0,0,0
advice,0,0,0,0,0,0,4,0,0,0,0
baby,0,0,0,0,0,0,2,0,0,0,0
thing,0,0,0,0,0,0,33,0,0,0,0
relative,0,0,0,0,0,0,1,0,0,0,0
busy,5,0,0,0,0,0,0,0,0,0,0
ill,4,0,0,0,0,0,0,0,0,0,0
need,0,0,0,0,0,0,1,0,0,0,13
care,0,0,0,0,0,0,4,0,0,0,3
talk,0,0,0,0,0,0,0,0,0,0,15
burden,0,0,0,0,0,0,2,0,0,0,0
parent,0,0,0,0,0,0,6,0,0,0,0
quietly,0,0,3,0,0,0,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,0,11
crash,0,0,0,0,0,0,0,0,0,0,1
thunder,0,0,0,0,0,0,2,0,0,0,0
mother,0,0,0,0,0,0,13,0,0,0,0
lifetime,0,0,0,0,0,0,1,0,0,0,0
subtle,13,0,0,0,0,0,0,0,0,0,0
fresh,2,0,0,0,0,0,0,0,0,0,0
budding,0,0,0,0,0,0,1,0,0,0,0
branch,0,0,0,0,0,0,3,0,0,0,0
herald,0,0,0,0,0,0,1,0,0,0,0
usher,0,0,0,0,0,0,0,0,0,0,1
flow,0,0,0,0,0,0,1,0,0,0,4
cloud,0,0,0,0,0,0,6,0,0,0,0
make,0,0,0,0,0,0,0,0,0,0,14
sky,0,0,0,0,0,0,9,0,0,0,0
azure,1,0,0,0,0,0,0,0,0,0,0
immense,1,0,0,0,0,0,0,0,0,0,0
steal,0,0,0,0,0,0,0,0,0,0,1
kiss,0,0,0,0,0,0,1,0,0,0,3
cheek,0,0,0,0,0,0,1,0,0,0,0
autumn,0,0,0,0,0,0,2,0,0,0,0
caress,0,0,0,0,0,0,0,0,0,0,1
face,0,0,0,0,0,0,6,0,0,0,0
bring,0,0,0,0,0,0,0,0,0,0,14
cool,2,0,0,0,0,0,0,0,0,0,1
sweet,3,0,0,0,0,0,0,0,0,0,0
smell,0,0,0,0,0,0,1,0,0,0,0
winter,0,0,0,0,0,0,3,0,0,0,0
crisp,3,0,0,0,0,0,0,0,0,0,0
chilliness,0,0,0,0,0,0,1,0,0,0,0
tea,0,0,0,0,0,0,1,0,0,0,0
last,0,0,0,0,0,0,0,0,0,0,1
sip,0,0,0,0,0,0,1,0,0,0,0
bitter,2,0,0,0,0,0,1,0,0,0,0
mean,0,0,0,0,0,0,0,0,0,0,8
friendship,0,0,0,0,0,0,3,0,0,0,0
instead,0,0,5,0,0,0,0,0,0,0,0
occasional,3,0,0,0,0,0,0,0,0,0,0
greeting,0,0,0,0,0,0,2,0,0,0,0
spread,0,0,0,0,0,0,0,0,0,0,2
longing,0,0,0,0,0,0,4,0,0,0,0
far,1,0,6,0,0,0,0,0,0,0,0
couch,0,0,0,0,0,0,2,0,0,0,0
wander,0,0,0,0,0,0,0,0,0,0,1
past,1,1,0,0,0,0,4,0,0,0,0
enslave,0,0,0,0,0,0,0,0,0,0,1
one,0,0,0,0,0,0,4,0,0,0,0
bit,0,0,0,0,0,0,4,0,0,0,0
true,7,0,0,0,0,0,0,0,0,0,0
pure,5,0,0,0,0,0,0,0,0,0,0
tender,2,0,0,0,0,0,0,0,0,0,0
deep,3,0,0,0,0,0,0,0,0,0,0
wish,0,0,0,0,0,0,1,0,0,0,11
clear,4,0,0,0,0,0,0,0,0,0,4
sign,0,0,0,0,0,0,6,0,0,0,0
grow,0,0,0,0,0,0,0,0,0,0,16
improve,0,0,0,0,0,0,0,0,0,0,3
expand,0,0,0,0,0,0,0,0,0,0,2
innovate,0,0,0,0,0,0,0,0,0,0,1
simple,5,0,0,0,0,0,0,0,0,0,0
answer,0,0,0,0,0,0,5,0,0,0,7
exception,0,0,0,0,0,0,1,0,0,0,0
physical,2,0,0,0,0,0,0,0,0,0,0
detail,0,0,0,0,0,0,1,0,0,0,0
learn,0,0,0,0,0,0,0,0,0,0,20
consider,0,0,0,0,0,0,0,0,0,0,6
fail,0,0,0,0,0,0,0,0,0,0,8
light,2,0,0,0,0,0,2,0,0,0,1
bulb,0,0,0,0,0,0,7,0,0,0,0
finally,0,0,9,0,0,0,0,0,0,0,0
close,6,0,3,0,0,0,0,0,0,0,1
success,0,0,0,0,0,0,7,0,0,0,0
finite,1,0,0,0,0,0,0,0,0,0,0
number,0,0,0,0,0,0,3,0,0,0,0
succeed,0,0,0,0,0,0,0,0,0,0,1
eliminate,0,0,0,0,0,0,0,0,0,0,1
step,0,0,0,0,0,0,7,0,0,0,10
forge,0,0,0,0,0,0,0,0,0,0,1
disregard,0,0,0,0,0,0,1,0,0,0,0
consequence,0,0,0,0,0,0,1,0,0,0,0
contrary,0,0,1,0,0,0,0,0,0,0,0
willing,2,0,0,0,0,0,0,0,0,0,0
reasonable,1,0,0,0,0,0,0,0,0,0,0
limit,0,0,0,0,0,0,2,0,0,0,0
way,0,0,0,0,0,0,33,0,0,0,0
position,0,0,0,0,0,0,3,0,0,0,0
limited,2,0,0,0,0,0,0,0,0,0,0
resource,0,0,0,0,0,0,2,0,0,0,0
form,0,0,0,0,0,0,1,0,0,0,2
money,0,0,0,0,0,0,8,0,0,0,0
blow,0,0,0,0,0,0,0,0,0,0,4
problem,0,0,0,0,0,0,3,0,0,0,0
probably,0,0,5,0,0,0,0,0,0,0,0
allocate,0,0,0,0,0,0,0,0,0,0,1
appropriately,0,0,1,0,0,0,0,0,0,0,0
modify,0,0,0,0,0,0,0,0,0,0,1
embrace,0,0,0,0,0,0,1,0,0,0,2
significant,1,0,0,0,0,0,0,0,0,0,0
advance,0,0,0,0,0,0,1,0,0,0,0
axiom,0,0,0,0,0,0,1,0,0,0,0
hard,1,0,3,0,0,0,0,0,0,0,0
forth,0,0,3,0,0,0,0,0,0,0,0
prosper,0,0,0,0,0,0,0,0,0,0,1
solid,1,0,0,0,0,0,0,0,0,0,0
wall,0,0,0,0,0,0,1,0,0,0,0
fog,0,0,0,0,0,0,7,0,0,0,0
body,0,0,0,0,0,0,3,0,0,0,0
numb,1,0,0,0,0,0,0,0,0,0,0
swim,0,0,0,0,0,0,0,0,0,0,5
nearly,0,0,4,0,0,0,0,0,0,0,0
sixteen,0,0,0,0,0,0,0,2,0,0,0
hour,0,0,0,0,0,0,15,0,0,0,0
woman,0,0,0,0,0,0,21,0,0,0,0
direction,0,0,0,0,0,0,2,0,0,0,0
age,0,0,0,0,0,0,3,0,0,0,0
goal,0,0,0,0,0,0,6,0,0,0,0
coast,0,0,0,0,0,0,1,0,0,0,0
sea,0,0,0,0,0,0,4,0,0,0,0
bath,0,0,0,0,0,0,1,0,0,0,0
dense,2,0,0,0,0,0,0,0,0,0,0
hardly,0,0,2,0,0,0,0,0,0,0,0
support,0,0,0,0,0,0,2,0,0,0,4
boat,0,0,0,0,0,0,17,0,0,0,0
shark,0,0,0,0,0,0,1,0,0,0,0
cruise,0,0,0,0,0,0,0,0,0,0,1
lone,1,0,0,0,0,0,0,0,0,0,0
figure,0,0,0,0,0,0,1,0,0,0,0
rifle,0,0,0,0,0,0,1,0,0,0,0
shot,0,0,0,0,0,0,2,0,0,0,0
frigid,1,0,0,0,0,0,0,0,0,0,0
grip,0,0,0,0,0,0,1,0,0,0,0
struggle,0,0,0,0,0,0,0,0,0,0,2
million,0,0,0,0,0,0,1,3,0,0,0
national,1,0,0,0,0,0,0,0,0,0,0
television,0,0,0,0,0,0,1,0,0,0,0
alongside,0,1,0,0,0,0,0,0,0,0,0
trainer,0,0,0,0,0,0,1,0,0,0,0
offer,0,0,0,0,0,0,1,0,0,0,2
encouragement,0,0,0,0,0,0,2,0,0,0,0
urge,0,0,0,0,0,0,0,0,0,0,2
quit,0,0,0,0,0,0,0,0,0,0,1
mile,0,0,0,0,0,0,2,0,0,0,0
pull,0,0,0,0,0,0,0,0,0,0,3
thaw,0,0,0,0,0,0,0,0,0,0,1
