word,ADJ,ADP,ADV,CCONJ,NOUN,NUM,VERB,X
fish,0,0,0,0,4,0,0,0
embed,0,0,0,0,0,0,4,0
stony,1,0,0,0,0,0,0,0
silence,0,0,0,0,1,0,0,0
able,4,0,0,0,0,0,0,0
tell,0,0,0,0,0,0,6,0
interesting,2,0,0,0,0,0,0,0
story,0,0,0,0,5,0,0,0
sedimentary,14,0,0,0,0,0,0,0
form,0,0,0,0,19,0,55,0
layer,0,0,0,0,14,0,0,0
material,0,0,0,0,30,0,0,0
sand,0,0,0,0,17,0,0,0
mud,0,0,0,0,5,0,0,0
tiny,4,0,0,0,0,0,0,0
pebble,0,0,0,0,2,0,0,0
settle,0,0,0,0,0,0,4,0
squeeze,0,0,0,0,0,0,4,0
pressure,0,0,0,0,10,0,0,0
cement,0,0,0,0,5,0,3,0
dissolve,0,0,0,0,0,0,6,0
call,0,0,0,0,0,0,38,0
stratum,0,0,0,0,2,0,0,0
remain,0,0,0,0,13,0,5,0
visible,2,0,0,0,0,0,0,0
strata,0,0,0,0,1,0,0,0
timeline,0,0,0,0,1,0,0,0
scientist,0,0,0,0,8,0,0,0
piece,0,0,0,0,9,0,2,0
geologic,4,0,0,0,0,0,0,0
history,0,0,0,0,12,0,0,0
location,0,0,0,0,4,0,0,0
discover,0,0,0,0,0,0,7,0
crystal,0,0,0,0,21,0,0,0
super,1,0,0,0,0,0,0,0
hot,8,0,0,0,0,0,0,0
lava,0,0,0,0,15,0,0,0
magma,0,0,0,0,12,0,0,0
cool,0,0,0,0,0,0,9,0
igneous,16,0,0,0,0,0,0,0
texture,0,0,0,0,2,0,0,0
provide,0,0,0,0,0,0,4,0
clue,0,0,0,0,2,0,0,0
volcanic,9,0,0,0,0,0,0,0
action,0,0,0,0,6,0,0,0
underground,0,0,2,0,0,0,0,0
long,3,0,3,0,0,0,0,0
take,0,0,0,0,0,0,3,0
structure,0,0,0,0,9,0,0,0
mountain,0,0,0,0,6,0,0,0
likewise,0,0,1,0,0,0,0,0
metamorphic,8,0,0,0,0,0,0,0
undergo,0,0,0,0,0,0,3,0
change,0,0,0,0,4,0,3,0
shape,0,0,0,0,5,0,2,0
reveal,0,0,0,0,0,0,1,0
pressurized,1,0,0,0,0,0,0,0
deep,2,0,3,0,0,0,0,0
beneath,0,5,0,0,0,0,0,0
surface,0,0,0,0,10,0,0,0
certain,5,0,0,0,0,0,0,0
period,0,0,0,0,4,0,0,0
want,0,0,0,0,0,0,1,0
know,0,0,0,0,0,0,17,0
evolution,0,0,0,0,1,0,0,0
inorganic,2,0,0,0,0,0,0,0
nonliving,2,0,0,0,0,0,0,0
element,0,0,0,0,18,0,0,0
look,0,0,0,0,0,0,3,0
fossil,1,0,0,0,52,0,0,0
hand,0,0,0,0,1,0,0,0
glimpse,0,0,0,0,1,0,0,0
ago,0,0,3,0,0,0,0,0
plant,1,0,0,0,15,0,0,0
leave,0,0,0,0,1,0,3,0
primordial,1,0,0,0,0,0,0,0
sea,0,0,0,0,11,0,0,0
creature,0,0,0,0,7,0,0,0
foot,0,0,0,0,2,0,0,0
prehistoric,6,0,0,0,0,0,0,0
mammal,0,0,0,0,2,0,0,0
imprint,0,0,0,0,2,0,0,0
turn,0,0,0,0,2,0,8,0
cell,0,0,0,0,5,0,0,0
tree,0,0,0,0,12,0,0,0
petrify,0,0,0,0,0,0,3,0
hard,5,0,0,0,0,0,0,0
skeleton,0,0,0,0,4,0,0,0
ancestor,0,0,0,0,2,0,0,0
today,0,0,0,0,4,0,0,0
animal,0,0,0,0,31,0,0,0
specie,0,0,0,0,3,0,0,0
extinct,6,0,0,0,0,0,0,0
own,0,0,0,0,0,0,1,0
diamond,0,0,0,0,5,0,0,0
hold,0,0,0,0,0,0,6,0
deed,0,0,0,0,1,0,0,0
land,0,0,0,0,4,0,0,0
large,19,0,0,0,0,0,0,0
deposit,0,0,0,0,7,0,11,0
copper,0,0,0,0,11,0,0,0
iron,0,0,0,0,23,0,0,0
person,0,0,0,0,1,0,0,0
general,2,0,0,0,0,0,0,0
small,4,0,0,0,0,0,0,0
collection,0,0,0,0,3,0,0,0
millionaire,0,0,0,0,1,0,0,0
wealth,0,0,0,0,2,0,0,0
information,0,0,0,0,1,0,0,0
make,0,0,0,0,0,0,7,0
true,3,0,0,0,0,0,0,0
earth,0,0,0,0,7,0,0,0
substance,0,0,0,0,11,0,0,0
combine,0,0,0,0,0,0,8,0
basic,4,0,0,0,0,0,0,0
unit,0,0,0,0,1,0,0,0
solid,5,0,0,0,0,0,0,0
pure,5,0,0,0,0,0,0,0
sandstone,0,0,0,0,9,0,0,0
example,0,0,0,0,13,0,0,0
consist,0,0,0,0,0,0,12,0
quartz,0,0,0,0,23,0,0,0
granite,0,0,0,0,12,0,0,0
compose,0,0,0,0,0,0,12,0
chiefly,0,0,4,0,0,0,0,0
feldspar,0,0,0,0,12,0,0,0
mica,0,0,0,0,12,0,0,0
recipe,0,0,0,0,1,0,0,0
different,9,0,0,0,0,0,0,0
ingredient,0,0,0,0,3,0,0,0
result,0,0,0,0,3,0,3,0
kind,0,0,0,0,13,0,0,0
examine,0,0,0,0,0,0,1,0
sample,0,0,0,0,5,0,0,0
magnifying,0,0,0,0,2,0,0,0
loupe,0,0,0,0,1,0,0,0
work,0,0,0,0,4,0,5,0
field,0,0,0,0,3,0,0,0
mineralogy,0,0,0,0,4,0,0,0
petrology,0,0,0,0,3,0,0,0
include,0,0,0,0,0,0,17,0
physical,5,0,0,0,0,0,0,0
chemical,7,0,0,0,2,0,0,0
property,0,0,0,0,5,0,0,0
way,0,0,0,0,9,0,0,0
distinguish,0,0,0,0,0,0,2,0
origin,0,0,0,0,4,0,0,0
occurrence,0,0,0,0,1,0,0,0
composition,0,0,0,0,5,0,0,0
closely,0,0,3,0,0,0,0,0
related,3,0,0,0,0,0,0,0
fall,0,0,0,0,0,0,6,0
broad,2,0,0,0,0,0,0,0
concern,0,0,0,0,0,0,1,0
process,0,0,0,0,9,0,1,0
act,0,0,0,0,0,0,2,0
classify,0,0,0,0,0,0,3,0
express,0,0,0,0,0,0,1,0
formula,0,0,0,0,1,0,0,0
metallic,7,0,0,0,0,0,0,0
nonmetallic,7,0,0,0,0,0,0,0
crystalline,4,0,0,0,0,0,0,0
definition,0,0,0,0,1,0,0,0
resin,0,0,0,0,3,0,0,0
amber,0,0,0,0,2,0,0,0
fuel,0,0,0,0,1,0,0,0
coal,0,0,0,0,7,0,0,0
petroleum,0,0,0,0,3,0,0,0
gas,0,0,0,0,5,0,0,0
organic,6,0,0,0,0,0,0,0
vegetable,1,0,0,0,1,0,0,0
matter,0,0,0,0,9,0,0,0
bed,0,0,0,0,4,0,0,0
mine,0,0,0,0,3,0,3,0
phenomenon,0,0,0,0,1,0,0,0
weathering,0,0,0,0,3,0,0,0
erosion,0,0,0,0,2,0,0,0
contribute,0,0,0,0,0,0,2,0
concentration,0,0,0,0,1,0,0,0
sedimentation,0,0,0,0,1,0,0,0
precipitation,0,0,0,0,1,0,0,0
evaporation,0,0,0,0,1,0,0,0
water,0,0,0,0,21,0,0,0
body,0,0,0,0,6,0,0,0
circulation,0,0,0,0,1,0,0,0
groundwater,0,0,0,0,2,0,0,0
essential,2,0,0,0,0,0,0,0
life,0,0,0,0,6,0,0,0
soil,0,0,0,0,2,0,0,0
human,0,0,0,0,2,0,0,0
obtain,0,0,0,0,0,0,5,0
fruit,0,0,0,0,1,0,0,0
milk,0,0,0,0,1,0,0,0
egg,0,0,0,0,1,0,0,0
meat,0,0,0,0,1,0,0,0
eat,0,0,0,0,0,0,3,0
crust,0,0,0,0,8,0,0,0
pocket,0,0,0,0,2,0,0,0
molten,3,0,0,0,0,0,0,0
limestone,0,0,0,0,19,0,0,0
contain,0,0,0,0,0,0,26,0
shell,0,0,0,0,10,0,0,0
limy,1,0,0,0,1,0,0,0
masse,0,0,0,0,2,0,0,0
build,0,0,0,0,0,0,2,0
black,7,0,0,0,1,0,0,0
quarry,0,0,0,0,5,0,0,0
largely,0,0,3,0,0,0,0,0
break,0,0,0,0,0,0,5,0
day,0,0,0,0,2,0,0,0
salt,0,0,0,0,8,0,0,0
halite,0,0,0,0,3,0,0,0
slate,0,0,0,0,14,0,0,0
marble,0,0,0,0,16,0,0,0
remove,0,0,0,0,0,0,4,0
quarrying,0,0,0,0,1,0,0,0
lie,0,0,0,0,0,0,4,0
highly,0,0,1,0,0,0,0,0
value,0,0,0,0,2,0,1,0
emerald,0,0,0,0,3,0,0,0
ruby,0,0,0,0,4,0,0,0
miracle,0,0,0,0,1,0,0,0
atomic,1,0,0,0,0,0,0,0
age,0,0,0,0,2,0,0,0
uranium,0,0,0,0,3,0,0,0
thorium,0,0,0,0,2,0,0,0
modern,1,0,0,0,0,0,0,0
civilization,0,0,0,0,1,0,0,0
mining,0,0,0,0,1,0,0,0
identify,0,0,0,0,0,0,2,0
hardness,0,0,0,0,5,0,0,0
cleavage,0,0,0,0,6,0,0,0
color,0,0,0,0,22,0,1,0
mean,0,0,0,0,1,0,9,0
elasticity,0,0,0,0,1,0,0,0
strength,0,0,0,0,3,0,0,0
specific,3,0,0,0,0,0,0,0
gravity,0,0,0,0,3,0,0,0
radioactivity,0,0,0,0,2,0,0,0
thermal,1,0,0,0,0,0,0,0
electrical,3,0,0,0,0,0,0,0
magnetic,1,0,0,0,0,0,0,0
luminescence,0,0,0,0,1,0,0,0
emission,0,0,0,0,1,0,0,0
light,5,0,1,0,9,0,0,0
permit,0,0,0,0,0,0,1,0
rapid,1,0,0,0,0,0,0,0
detection,0,0,0,0,1,0,0,0
ore,0,0,0,0,26,0,0,0
usually,0,0,14,0,0,0,0,0
state,0,0,0,0,5,0,1,0
term,0,0,0,0,7,0,0,0
scale,0,0,0,0,3,0,0,0
rank,0,0,0,0,1,0,1,0
follow,0,0,0,0,0,0,2,0
soft,8,0,0,0,0,0,0,0
talc,0,0,0,0,7,0,0,0
gypsum,0,0,0,0,4,0,0,0
calcite,0,0,0,0,8,0,0,0
fluorite,0,0,0,0,4,0,0,0
apatite,0,0,0,0,4,0,0,0
orthoclase,0,0,0,0,3,0,0,0
topaz,0,0,0,0,2,0,0,0
corundum,0,0,0,0,4,0,0,0
high,3,0,1,0,0,0,0,0
number,0,0,0,0,1,0,1,0
scratch,0,0,0,0,0,0,3,0
equal,1,0,0,0,0,0,0,0
purple,3,0,0,0,0,0,0,0
show,0,0,0,0,0,0,2,0
multisided,1,0,0,0,0,0,0,0
plane,0,0,0,0,4,0,0,0
describe,0,0,0,0,0,0,1,0
split,0,0,0,0,0,0,7,0
relate,0,0,0,0,0,0,3,0
thin,5,0,0,0,0,0,0,0
sheet,0,0,0,0,1,0,0,0
galena,0,0,0,0,2,0,0,0
cube,0,0,0,0,1,0,0,0
sided,2,0,0,0,0,0,0,0
sphalerite,0,0,0,0,2,0,0,0
sharp,1,0,0,0,0,0,0,0
splintery,1,0,0,0,0,0,0,0
fracture,0,0,0,0,1,0,0,0
dependable,1,0,0,0,0,0,0,0
identity,0,0,0,0,1,0,0,0
impurity,0,0,0,0,4,0,0,0
affect,0,0,0,0,0,0,1,0
occur,0,0,0,0,0,0,17,0
green,7,0,0,0,2,0,0,0
malachite,0,0,0,0,3,0,0,0
blue,4,0,0,0,1,0,0,0
azurite,0,0,0,0,3,0,0,0
typical,1,0,0,0,0,0,0,0
streak,0,0,0,0,1,0,0,0
test,0,0,0,0,1,0,0,0
rub,0,0,0,0,0,0,1,0
white,4,0,0,0,1,0,0,0
unglazed,1,0,0,0,0,0,0,0
tile,0,0,0,0,4,0,0,0
rough,4,0,0,0,0,0,0,0
grind,0,0,0,0,0,0,2,0
edge,0,0,0,0,3,0,0,0
powder,0,0,0,0,4,0,1,0
transparency,0,0,0,0,1,0,0,0
iridescence,0,0,0,0,2,0,0,0
play,0,0,0,0,1,0,0,0
interior,2,0,0,0,1,0,0,0
exterior,1,0,0,0,1,0,0,0
collecting,0,0,0,0,2,0,0,0
collect,0,0,0,0,0,0,2,0
popular,1,0,0,0,0,0,0,0
worthwhile,1,0,0,0,0,0,0,0
hobby,0,0,0,0,3,0,0,0
learn,0,0,0,0,0,0,3,0
lead,0,0,0,0,8,0,4,0
career,0,0,0,0,1,0,0,0
rewarding,1,0,0,0,0,0,0,0
chemistry,0,0,0,0,2,0,0,0
physics,0,0,0,0,2,0,0,0
geography,0,0,0,0,1,0,0,0
paleontology,0,0,0,0,2,0,0,0
amateur,0,0,0,0,1,0,0,0
collector,0,0,0,0,4,0,0,0
rockhound,0,0,0,0,3,0,0,0
little,3,0,0,0,0,0,0,0
inexpensive,2,0,0,0,0,0,0,0
equipment,0,0,0,0,2,0,0,0
hammer,0,0,0,0,1,0,0,0
chisel,0,0,0,0,2,0,1,0
notebook,0,0,0,0,1,0,0,0
glass,0,0,0,0,3,0,0,0
hunter,0,0,0,0,2,0,0,0
guidebook,0,0,0,0,1,0,0,0
ready,2,0,0,0,0,0,0,0
gather,0,0,0,0,0,0,1,0
specimen,0,0,0,0,4,0,0,0
pick,0,0,0,0,0,0,1,0
road,0,0,0,0,4,0,0,0
excavation,0,0,0,0,2,0,0,0
beach,0,0,0,0,2,0,0,0
streambed,0,0,0,0,1,0,0,0
outcropping,0,0,0,0,1,0,0,0
expose,0,0,0,0,0,0,3,0
cliff,0,0,0,0,2,0,0,0
specialize,0,0,0,0,0,0,1,0
try,0,0,0,0,0,0,3,0
thousand,0,0,0,0,4,1,0,0
colorful,4,0,0,0,0,0,0,0
beautifully,0,0,1,0,0,0,0,0
prize,0,0,0,0,0,0,1,0
petrified,6,0,0,0,0,0,0,0
wood,0,0,0,0,5,0,0,0
specialty,0,0,0,0,1,0,0,0
semiprecious,2,0,0,0,0,0,0,0
agate,0,0,0,0,2,0,0,0
zircon,0,0,0,0,2,0,0,0
garnet,0,0,0,0,1,0,0,0
amethyst,0,0,0,0,2,0,0,0
gem,0,0,0,0,7,0,0,0
cutting,0,0,0,0,1,0,0,0
jewelry,0,0,0,0,2,0,0,0
making,0,0,0,0,1,0,0,0
offshoot,0,0,0,0,1,0,0,0
major,6,0,0,0,0,0,0,0
dramatic,1,0,0,0,0,0,0,0
exhibit,0,0,0,0,1,0,2,0
fluorescent,2,0,0,0,0,0,0,0
normal,1,0,0,0,0,0,0,0
appear,0,0,0,0,0,0,4,0
dull,1,0,0,0,0,0,0,0
unattractive,1,0,0,0,0,0,0,0
dark,9,0,0,0,0,0,0,0
room,0,0,0,0,1,0,0,0
glow,0,0,0,0,0,0,2,0
spectacular,4,0,0,0,0,0,0,0
argon,0,0,0,0,1,0,0,0
electric,2,0,0,0,0,0,0,0
bulb,0,0,0,0,2,0,0,0
illuminate,0,0,0,0,0,0,1,0
box,0,0,0,0,1,0,0,0
band,0,0,0,0,3,0,1,0
society,0,0,0,0,3,0,0,0
local,2,0,0,0,0,0,0,0
belong,0,0,0,0,0,0,1,0
regional,1,0,0,0,0,0,0,0
federation,0,0,0,0,1,0,0,0
affiliate,0,0,0,0,0,0,1,0
museum,0,0,0,0,3,0,0,0
supply,0,0,0,0,0,0,1,0
address,0,0,0,0,1,0,0,0
near,1,1,0,0,0,0,0,0
group,0,0,0,0,14,0,0,0
convention,0,0,0,0,1,0,0,0
individual,0,0,0,0,1,0,0,0
exchange,0,0,0,0,0,0,1,0
discuss,0,0,0,0,0,0,1,0
aspect,0,0,0,0,1,0,0,0
luster,0,0,0,0,5,0,0,0
refer,0,0,0,0,0,0,2,0
appearance,0,0,0,0,3,0,0,0
reflect,0,0,0,0,0,0,1,0
main,1,0,0,0,0,0,0,0
untarnished,1,0,0,0,0,0,0,0
steel,0,0,0,0,4,0,0,0
opaque,1,0,0,0,0,0,0,0
pass,0,0,0,0,0,0,1,0
characteristic,2,0,0,0,3,0,0,0
transmit,0,0,0,0,0,0,1,0
thick,2,0,0,0,0,0,0,0
portion,0,0,0,0,1,0,0,0
glassy,2,0,0,0,0,0,0,0
greasy,2,0,0,0,0,0,0,0
silky,1,0,0,0,0,0,0,0
pearly,1,0,0,0,0,0,0,0
particular,3,0,0,0,0,0,0,0
density,0,0,0,0,2,0,0,0
determine,0,0,0,0,0,0,1,0
weigh,0,0,0,0,0,0,1,0
air,0,0,0,0,2,0,0,0
suspend,0,0,0,0,0,0,1,0
weight,0,0,0,0,5,0,0,0
divide,0,0,0,0,0,0,2,0
difference,0,0,0,0,1,0,0,0
constitute,0,0,0,0,0,0,2,0
accord,0,0,0,0,0,0,2,0
constituent,0,0,0,0,1,0,0,0
sulfide,0,0,0,0,15,0,0,0
sulfosalt,0,0,0,0,2,0,0,0
oxide,0,0,0,0,23,0,0,0
hydroxide,0,0,0,0,3,0,0,0
halide,0,0,0,0,2,0,0,0
borate,0,0,0,0,8,0,0,0
carbonate,0,0,0,0,17,0,0,0
nitrate,0,0,0,0,7,0,0,0
iodate,0,0,0,0,4,0,0,0
phosphate,0,0,0,0,7,0,0,0
vanadate,0,0,0,0,2,0,0,0
arsenate,0,0,0,0,2,0,0,0
sulfate,0,0,0,0,8,0,0,0
tungstate,0,0,0,0,4,0,0,0
molybdate,0,0,0,0,3,0,0,0
silicate,0,0,0,0,16,0,0,0
name,0,0,0,0,1,0,2,0
end,0,0,0,0,1,0,1,0
suffix,0,0,0,0,1,0,0,0
shorthand,0,0,0,0,1,0,0,0
description,0,0,0,0,1,0,0,0
find,0,0,0,0,0,0,20,0
outstanding,2,0,0,0,0,0,0,0
abundant,9,0,0,0,0,0,0,0
platinum,0,0,0,0,1,0,0,0
meteorite,0,0,0,0,1,0,0,0
nugget,0,0,0,0,3,0,0,0
mercury,0,0,0,0,2,0,0,0
tin,0,0,0,0,2,0,0,0
zinc,0,0,0,0,6,0,0,0
uncombined,2,0,0,0,0,0,0,0
carbon,0,0,0,0,2,0,0,0
exist,0,0,0,0,0,0,9,0
graphite,0,0,0,0,2,0,0,0
common,13,0,0,0,0,0,0,0
sulfur,0,0,0,0,3,0,0,0
majority,0,0,0,0,2,0,0,0
argentite,0,0,0,0,1,0,0,0
arsenic,0,0,0,0,3,0,0,0
realgar,0,0,0,0,1,0,0,0
orpiment,0,0,0,0,1,0,0,0
antimony,0,0,0,0,3,0,0,0
stibnite,0,0,0,0,1,0,0,0
alloy,0,0,0,0,3,0,1,0
mix,0,0,0,0,0,0,8,0
cast,0,0,0,0,2,0,1,0
printing,0,0,0,0,1,0,0,0
cinnabar,0,0,0,0,1,0,0,0
molybdenum,0,0,0,0,2,0,0,0
molybdenite,0,0,0,0,1,0,0,0
glister,0,0,0,0,1,0,0,0
pyrite,0,0,0,0,3,0,0,0
believe,0,0,0,0,0,0,1,0
differ,0,0,0,0,0,0,4,0
slightly,0,0,1,0,0,0,0,0
marcasite,0,0,0,0,1,0,0,0
pyrrhotite,0,0,0,0,1,0,0,0
fool,0,0,0,0,1,0,0,0
brilliant,2,0,0,0,0,0,0,0
yellow,2,0,0,0,0,0,0,0
somewhat,0,0,2,0,0,0,0,0
resemble,0,0,0,0,0,0,3,0
flake,0,0,0,0,1,0,0,0
combination,0,0,0,0,3,0,0,0
extract,0,0,0,0,0,0,1,0
profit,0,0,0,0,1,0,0,0
originally,0,0,3,0,0,0,0,0
apply,0,0,0,0,0,0,3,0
formation,0,0,0,0,2,0,0,0
come,0,0,0,0,0,0,8,0
raw,4,0,0,0,0,0,0,0
bear,0,0,0,0,1,0,2,0
resemblance,0,0,0,0,1,0,0,0
familiar,1,0,0,0,0,0,0,0
chromium,0,0,0,0,5,0,0,0
nickel,0,0,0,0,1,0,0,0
free,1,0,0,0,0,0,2,0
oxygen,0,0,0,0,7,0,0,0
clay,0,0,0,0,8,0,0,0
separate,0,0,0,0,0,0,2,0
discard,0,0,0,0,0,0,1,0
country,0,0,0,0,4,0,0,0
struggle,0,0,0,0,1,0,0,0
economic,2,0,0,0,0,0,0,0
political,1,0,0,0,0,0,0,0
control,0,0,0,0,1,0,0,0
go,0,0,0,0,0,0,3,0
nation,0,0,0,0,1,0,0,0
year,0,0,0,0,8,0,0,0
industrial,1,0,0,0,0,0,0,0
produce,0,0,0,0,0,0,5,0
product,0,0,0,0,2,0,0,0
technically,0,0,1,0,0,0,0,0
developed,1,0,0,0,0,0,0,0
sell,0,0,0,0,0,0,3,0
industrialize,0,0,0,0,0,0,1,0
chalcocite,0,0,0,0,1,0,0,0
covellite,0,0,0,0,1,0,0,0
bornite,0,0,0,0,1,0,0,0
chalcopyrite,0,0,0,0,1,0,0,0
similar,3,0,0,0,0,0,0,0
plus,0,0,0,1,0,0,0,0
bismuth,0,0,0,0,1,0,0,0
enargite,0,0,0,0,1,0,0,0
silicon,0,0,0,0,6,0,0,0
silica,0,0,0,0,11,0,0,0
area,0,0,0,0,4,0,0,0
variety,0,0,0,0,8,0,0,0
tigereye,0,0,0,0,1,0,0,0
onyx,0,0,0,0,1,0,0,0
siliceous,2,0,0,0,0,0,0,0
sinter,0,0,0,0,1,0,0,0
geyserite,0,0,0,0,1,0,0,0
impure,7,0,0,0,0,0,0,0
spring,0,0,0,0,1,0,0,0
opal,0,0,0,0,2,0,0,0
fire,0,0,0,0,4,0,0,0
internal,3,0,0,0,0,0,0,0
intense,1,0,0,0,0,0,0,0
orange,0,0,0,0,1,0,0,0
red,2,0,0,0,2,0,0,0
diatomaceous,2,0,0,0,0,0,0,0
diatomite,0,0,0,0,1,0,0,0
diatom,0,0,0,0,1,0,0,0
microscopic,2,0,0,0,0,0,0,0
algae,0,0,0,0,2,0,0,0
fresh,2,0,0,0,0,0,0,0
seawater,0,0,0,0,1,0,0,0
kieselguhr,0,0,0,0,1,0,0,0
tripolite,0,0,0,0,1,0,0,0
powdery,2,0,0,0,0,0,0,0
insulate,0,0,0,0,0,0,2,0
filter,0,0,0,0,0,0,1,0
manufacture,0,0,0,0,4,0,2,0
scour,0,0,0,0,0,0,1,0
tridymite,0,0,0,0,1,0,0,0
cuprite,0,0,0,0,1,0,0,0
zincite,0,0,0,0,1,0,0,0
cassiterite,0,0,0,0,1,0,0,0
rutile,0,0,0,0,1,0,0,0
titanium,0,0,0,0,3,0,0,0
pyrolusite,0,0,0,0,1,0,0,0
manganese,2,0,0,0,1,0,0,0
chief,6,0,0,0,0,0,0,0
hematite,0,0,0,0,1,0,0,0
magnetite,0,0,0,0,3,0,0,0
lodestone,0,0,0,0,1,0,0,0
magnet,0,0,0,0,2,0,0,0
ilmenite,0,0,0,0,1,0,0,0
source,0,0,0,0,8,0,0,0
paint,0,0,0,0,2,0,0,0
pigment,0,0,0,0,1,0,0,0
purifier,0,0,0,0,1,0,0,0
aluminum,0,0,0,0,17,0,0,0
bauxite,0,0,0,0,2,0,0,0
transparent,4,0,0,0,0,0,0,0
colored,1,0,0,0,0,0,0,0
sapphire,0,0,0,0,1,0,0,0
emery,0,0,0,0,1,0,0,0
granular,1,0,0,0,0,0,0,0
polishing,0,0,0,0,1,0,0,0
spinel,0,0,0,0,1,0,0,0
magnesium,0,0,0,0,12,0,0,0
chromite,0,0,0,0,1,0,0,0
stainless,1,0,0,0,0,0,0,0
radioactive,2,0,0,0,0,0,0,0
radium,0,0,0,0,1,0,0,0
uraninite,0,0,0,0,2,0,0,0
carnotite,0,0,0,0,1,0,0,0
autunite,0,0,0,0,1,0,0,0
complex,2,0,0,0,0,0,0,0
pitchblende,0,0,0,0,1,0,0,0
left,0,0,1,0,0,0,0,0
create,0,0,0,0,0,0,2,0
low,3,0,0,0,0,0,0,0
temperature,0,0,0,0,5,0,0,0
typically,0,0,1,0,0,0,0,0
aqueous,1,0,0,0,0,0,0,0
alteration,0,0,0,0,1,0,0,0
hydrothermal,1,0,0,0,0,0,0,0
vent,0,0,0,0,1,0,0,0
limonite,0,0,0,0,1,0,0,0
hydrated,2,0,0,0,0,0,0,0
soluble,1,0,0,0,0,0,0,0
account,0,0,0,0,0,0,1,0
relatively,0,0,2,0,0,0,0,0
commercial,4,0,0,0,0,0,0,0
sodium,0,0,0,0,9,0,0,0
chloride,0,0,0,0,1,0,0,0
commercially,0,0,4,0,0,0,0,0
fluorspar,0,0,0,0,1,0,0,0
calcium,0,0,0,0,16,0,0,0
fluoride,0,0,0,0,2,0,0,0
flux,0,0,0,0,1,0,0,0
metallurgical,1,0,0,0,0,0,0,0
rare,4,0,0,0,0,0,0,0
clear,3,0,0,0,0,0,0,0
lense,0,0,0,0,1,0,0,0
prism,0,0,0,0,2,0,0,0
optical,2,0,0,0,0,0,0,0
system,0,0,0,0,1,0,0,0
ultraviolet,2,0,0,0,0,0,0,0
cryolite,0,0,0,0,1,0,0,0
compound,0,0,0,0,5,0,0,0
boron,0,0,0,0,1,0,0,0
dry,1,0,0,0,0,0,2,0
basin,0,0,0,0,1,0,0,0
feed,0,0,0,0,0,0,1,0
borax,0,0,0,0,1,0,0,0
pottery,0,0,0,0,2,0,0,0
glaze,0,0,0,0,1,0,0,0
ceramic,0,0,0,0,3,0,0,0
industry,0,0,0,0,2,0,0,0
fertilizer,0,0,0,0,5,0,0,0
additive,0,0,0,0,1,0,0,0
soap,0,0,0,0,1,0,0,0
