word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
think,0,0,0,0,0,0,0,0,0,0,0,22,0
look,0,0,0,0,0,0,6,0,0,0,0,63,0
safe,5,0,0,0,0,0,0,0,0,0,0,0,0
quiet,8,0,0,0,0,0,0,0,0,0,0,0,0
spot,0,0,0,0,0,0,3,0,0,0,0,0,0
habit,0,0,0,0,0,0,5,0,0,0,0,0,0
flying,0,0,0,0,0,0,1,0,0,0,0,0,0
run,0,0,0,0,0,0,1,0,0,0,0,45,0
downhill,0,0,4,0,0,0,0,0,0,0,0,0,0
yard,0,0,0,0,0,0,9,0,0,0,0,0,0
flap,0,0,0,0,0,0,0,0,0,0,0,4,0
jump,0,0,0,0,0,0,2,0,0,0,0,12,0
air,0,0,0,0,0,0,6,0,0,0,0,1,0
fly,0,0,0,0,0,0,3,0,0,0,0,11,0
beautifully,0,0,2,0,0,0,0,0,0,0,0,0,0
get,0,0,0,0,0,0,0,0,0,0,0,46,0
good,23,0,0,0,0,1,3,0,0,0,0,0,0
start,0,0,0,0,0,0,2,0,0,0,0,10,0
skim,0,0,0,0,0,0,0,0,0,0,0,1,0
tree,0,0,0,0,0,0,31,0,0,0,0,0,0
top,0,0,0,0,0,0,3,0,0,0,0,0,0
open,8,1,1,0,0,0,0,0,0,0,0,18,0
place,0,0,0,0,0,0,21,0,0,0,0,0,0
middle,0,0,0,0,0,0,6,0,0,0,0,0,0
brushwood,0,0,0,0,0,0,1,0,0,0,0,0,0
clear,2,0,0,0,0,0,0,0,0,0,0,4,0
alight,1,0,0,0,0,0,0,0,0,0,0,3,0
heavily,0,0,4,0,0,0,0,0,0,0,0,0,0
begin,0,0,0,0,0,0,0,0,0,0,0,25,0
waddle,0,0,0,0,0,0,0,0,0,0,0,5,0
search,0,0,0,0,0,0,3,0,0,0,0,7,0
convenient,6,0,0,0,0,0,0,0,0,0,0,0,0
dry,6,0,0,0,0,0,0,0,0,0,0,6,0
nesting,0,0,0,0,0,0,2,0,0,0,0,0,0
fancy,0,0,0,0,0,0,0,0,0,0,0,2,0
stump,0,0,0,0,0,0,6,0,0,0,0,0,0
tall,3,0,0,0,0,0,0,0,0,0,0,0,0
fox,0,0,0,0,0,0,5,0,0,0,0,0,0
glove,0,0,0,0,0,0,2,0,0,0,0,0,0
seat,0,0,0,0,0,0,2,0,0,0,0,1,0
startled,1,0,0,0,0,0,0,0,0,0,0,0,0
elegantly,0,0,1,0,0,0,0,0,0,0,0,0,0
dress,0,0,0,0,0,0,2,0,0,0,0,2,0
gentleman,0,0,0,0,0,0,17,0,0,0,0,0,0
read,0,0,0,0,0,0,0,0,0,0,0,5,0
newspaper,0,0,0,0,0,0,7,0,0,0,0,0,0
black,13,0,0,0,0,0,0,0,0,0,0,4,0
prick,0,0,0,0,0,0,1,0,0,0,0,3,0
ear,0,0,0,0,0,0,16,0,0,0,0,0,0
sandy,12,0,0,0,0,0,0,0,0,0,0,0,0
coloured,2,0,0,0,0,0,0,0,0,0,0,0,0
whisker,0,0,0,0,0,0,10,0,0,0,0,0,0
say,0,0,0,0,0,0,0,0,0,0,0,163,0
head,0,0,0,0,0,0,32,0,0,0,0,1,0
raise,0,0,0,0,0,0,0,0,0,0,0,2,0
eye,0,0,0,0,0,0,28,0,0,0,0,1,0
curiously,0,0,2,0,0,0,0,0,0,0,0,0,0
lose,0,0,0,0,0,0,0,0,0,0,0,14,0
way,0,0,0,0,0,0,49,0,0,0,0,0,0
long,18,0,10,0,0,0,0,0,0,0,0,1,0
bushy,3,0,0,0,0,0,0,0,0,0,0,0,0
tail,0,0,0,0,0,0,24,0,0,0,0,0,0
somewhat,0,0,2,0,0,0,0,0,0,0,0,0,0
damp,5,0,0,0,0,0,0,0,0,0,0,0,0
mighty,0,0,1,0,0,0,0,0,0,0,0,0,0
civil,2,0,0,0,0,0,0,0,0,0,0,0,0
handsome,2,0,0,0,0,0,0,0,0,0,0,0,0
explain,0,0,0,0,0,0,0,0,0,0,0,8,0
fold,0,0,0,0,0,0,0,0,0,0,0,3,0
coat,0,0,0,0,0,0,10,0,0,0,0,0,0
pocket,0,0,0,0,0,0,12,0,0,0,0,1,0
complain,0,0,0,0,0,0,0,0,0,0,0,3,0
superfluous,1,0,0,0,0,0,0,0,0,0,0,0,0
interesting,1,0,0,0,0,0,0,0,0,0,0,0,0
meet,0,0,0,0,0,0,0,0,0,0,0,18,0
fowl,0,0,0,0,0,0,4,0,0,0,0,0,0
teach,0,0,0,0,0,0,0,0,0,0,0,1,0
mind,0,0,0,0,0,1,3,0,0,0,0,7,0
business,0,0,0,0,0,0,4,0,0,0,0,0,0
difficulty,0,0,0,0,0,0,4,0,0,0,0,0,0
sackful,0,0,0,0,0,0,2,0,0,0,0,0,0
feather,0,0,0,0,0,0,3,0,0,0,0,0,0
shed,0,0,0,0,0,0,8,0,0,0,0,3,0
dear,8,0,0,0,0,0,0,0,0,0,0,0,0
madam,0,0,0,0,0,0,2,0,0,0,0,0,0
like,0,30,0,0,0,0,0,0,0,0,0,11,0
tailed,3,0,0,0,0,0,0,0,0,0,0,0,0
retired,1,0,0,0,0,0,0,0,0,0,0,0,0
dismal,1,0,0,0,0,0,0,0,0,0,0,0,0
looking,1,0,0,0,0,0,0,0,0,0,0,0,0
house,0,0,0,0,0,0,61,0,0,0,0,0,0
build,0,0,0,0,0,0,0,0,0,0,0,3,0
fagot,0,0,0,0,0,0,1,0,0,0,0,0,0
turf,0,0,0,0,0,0,2,0,0,0,0,0,0
broken,4,0,0,0,0,0,0,0,0,0,0,0,0
pail,0,0,0,0,0,0,14,0,0,0,0,0,0
chimney,0,0,0,0,0,0,13,0,0,0,0,0,0
summer,0,0,0,0,0,0,1,0,0,0,0,0,0
residence,0,0,0,0,0,0,1,0,0,0,0,0,0
earth,0,0,0,0,0,0,9,0,0,0,0,0,0
winter,0,0,0,0,0,0,6,0,0,0,0,0,0
hospitable,2,0,0,0,0,0,0,0,0,0,0,0,0
tumble,0,0,0,0,0,0,0,0,0,0,0,6,0
old,74,0,0,0,0,0,0,0,0,0,0,0,0
soap,0,0,0,0,0,0,14,0,0,0,0,0,0
box,0,0,0,0,0,0,10,0,0,0,0,0,0
door,0,0,0,0,0,0,38,0,0,0,0,0,0
show,0,0,0,0,0,0,2,0,0,0,0,8,0
suffocating,1,0,0,0,0,0,0,0,0,0,0,0,0
comfortable,7,0,0,0,0,0,0,0,0,0,0,0,0
soft,5,0,0,0,0,0,0,0,0,0,0,0,0
surprised,3,0,0,0,0,0,0,0,0,0,0,0,0
vast,1,0,0,0,0,0,0,0,0,0,0,0,0
quantity,0,0,0,0,0,0,9,0,0,0,0,0,0
trouble,0,0,0,0,0,0,4,0,0,0,0,4,0
come,0,0,0,0,0,0,0,0,0,0,0,135,0
whiskered,3,0,0,0,0,0,0,0,0,0,0,0,0
log,0,0,0,0,0,0,4,0,0,0,0,0,0
spread,0,0,0,0,0,0,0,0,0,0,0,3,0
polite,2,0,0,0,0,0,0,0,0,0,0,0,0
sorry,4,0,0,0,0,0,0,0,0,0,0,0,0
home,0,0,21,0,0,0,14,0,0,0,0,0,0
night,0,0,0,0,0,0,15,0,0,0,0,0,0
promise,0,0,0,0,0,0,0,0,0,0,0,3,0
great,15,0,0,0,0,0,0,0,0,0,0,0,0
care,0,0,0,0,0,0,3,0,0,0,0,2,0
love,0,0,0,0,0,0,3,0,0,0,0,2,0
proud,2,0,0,0,0,0,0,0,0,0,0,0,0
nestful,0,0,0,0,0,0,1,0,0,0,0,0,0
lay,0,0,0,0,0,0,0,0,0,0,0,11,0
greeny,1,0,0,0,0,0,0,0,0,0,0,0,0
white,23,0,0,0,0,0,0,0,0,0,0,0,0
large,20,0,0,0,0,0,0,0,0,0,0,0,0
foxy,2,0,0,0,0,0,0,0,0,0,0,0,0
admire,0,0,0,0,0,0,0,0,0,0,0,1,0
immensely,0,0,2,0,0,0,0,0,0,0,0,0,0
turn,0,0,0,0,0,0,3,0,0,0,0,24,0
count,0,0,0,0,0,0,1,0,0,0,0,4,0
tell,0,0,0,0,0,0,0,0,0,0,0,19,0
intend,0,0,0,0,0,0,0,0,0,0,0,6,0
bring,0,0,0,0,0,0,0,0,0,0,0,15,0
bag,0,0,0,0,0,0,24,0,0,0,0,1,0
corn,0,0,0,0,0,0,3,0,0,0,0,0,0
need,0,0,0,1,0,0,0,0,0,0,0,1,0
catch,0,0,0,0,0,0,3,0,0,0,0,20,0
conscientious,1,0,0,0,0,0,0,0,0,0,0,0,0
beg,0,0,0,0,0,0,0,0,0,0,0,5,0
provide,0,0,0,0,0,0,0,0,0,0,0,4,0
oat,0,0,0,0,0,0,1,0,0,0,0,0,0
commence,0,0,0,0,0,0,0,0,0,0,0,6,0
tedious,1,0,0,0,0,0,0,0,0,0,0,0,0
sitting,0,0,0,0,0,0,2,0,0,0,0,0,0
treat,0,0,0,0,0,0,1,0,0,0,0,2,0
dinner,0,0,0,0,0,0,20,0,0,0,0,0,0
party,0,0,0,0,0,0,4,0,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,0,0,0,15,0
herb,0,0,0,0,0,0,5,0,0,0,0,0,0
garden,0,0,0,0,0,0,20,0,0,0,0,0,0
savoury,1,0,0,0,0,0,0,0,0,0,0,0,0
omelette,0,0,0,0,0,0,3,0,0,0,0,0,0
sage,0,0,0,0,0,0,2,0,0,0,0,0,0
thyme,0,0,0,0,0,0,1,0,0,0,0,0,0
mint,0,0,0,0,0,0,1,0,0,0,0,0,0
onion,0,0,0,0,0,0,8,0,0,0,0,0,0
parsley,0,0,0,0,0,0,1,0,0,0,0,0,0
lard,0,0,0,0,0,0,3,0,0,0,0,0,0
stuff,0,0,0,0,0,0,1,0,0,0,0,3,0
simpleton,0,0,0,0,0,0,1,0,0,0,0,0,0
mention,0,0,0,0,0,0,1,0,0,0,0,0,0
suspicious,2,0,0,0,0,0,0,0,0,0,0,0,0
go,0,0,0,0,0,0,0,0,0,0,0,118,0
round,4,21,15,0,0,0,0,0,0,0,0,0,0
nibble,0,0,0,0,0,0,0,0,0,0,0,3,0
snippet,0,0,0,0,0,0,1,0,0,0,0,0,0
different,4,0,0,0,0,0,0,0,0,0,0,0,0
sort,0,0,0,0,0,0,10,0,0,0,0,0,0
roast,0,0,0,0,0,0,2,0,0,0,0,0,0
duck,0,0,0,0,0,0,11,0,0,0,0,0,0
kitchen,0,0,0,0,0,0,34,0,0,0,0,0,0
basket,0,0,0,0,0,0,27,0,0,0,0,0,0
collie,0,0,0,0,0,0,3,0,0,0,0,0,0
dog,0,0,0,0,0,0,30,0,0,0,0,0,0
awe,0,0,0,0,0,0,1,0,0,0,0,0,0
wise,2,0,0,0,0,0,0,0,0,0,0,0,0
grin,0,0,0,0,0,0,2,0,0,0,0,11,0
describe,0,0,0,0,0,0,0,0,0,0,0,1,0
question,0,0,0,0,0,0,4,0,0,0,0,1,0
exact,1,0,0,0,0,0,0,0,0,0,0,0,0
position,0,0,0,0,0,0,1,0,0,0,0,0,0
trot,0,0,0,0,0,0,1,0,0,0,0,7,0
village,0,0,0,0,0,0,4,0,0,0,0,0,0
hound,0,0,0,0,0,0,1,0,0,0,0,0,0
puppy,0,0,0,0,0,0,3,0,0,0,0,0,0
walk,0,0,0,0,0,0,5,0,0,0,0,18,0
butcher,0,0,0,0,0,0,3,0,0,0,0,0,0
time,0,0,0,0,0,0,40,0,0,0,0,0,0
sunny,3,0,0,0,0,0,0,0,0,0,0,0,0
burden,0,0,0,0,0,0,0,0,0,0,0,1,0
bunche,0,0,0,0,0,0,1,0,0,0,0,0,0
opposite,5,1,3,0,0,0,0,0,0,0,0,0,0
sniff,0,0,0,0,0,0,0,0,0,0,0,7,0
keep,0,0,0,0,0,0,0,0,0,0,0,22,0
glance,0,0,0,0,0,0,1,0,0,0,0,2,0
uneasily,0,0,1,0,0,0,0,0,0,0,0,0,0
soon,0,0,5,0,0,0,0,0,0,0,0,0,0
sharp,4,0,0,0,0,0,0,0,0,0,0,0,0
abrupt,1,0,0,0,0,0,0,0,0,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,0,0,26,0
speak,0,0,0,0,0,0,0,0,0,0,0,7,0
feel,0,0,0,0,0,0,0,0,0,0,0,22,0
uncomfortable,4,0,0,0,0,0,0,0,0,0,0,0,0
inside,0,14,12,0,0,0,0,0,0,0,0,0,0
patter,0,0,0,0,0,0,0,0,0,0,0,3,0
foot,0,0,0,0,0,0,19,0,0,0,0,0,0
nose,0,0,0,0,0,0,18,0,0,0,0,0,0
lock,0,0,0,0,0,0,1,0,0,0,0,10,0
alarmed,2,0,0,0,0,0,0,0,0,0,0,0,0
moment,0,0,0,0,0,0,9,0,0,0,0,0,0
awful,1,0,0,0,0,0,0,0,0,0,0,0,0
noise,0,0,0,0,0,0,35,0,0,0,0,0,0
barking,0,0,0,0,0,0,2,0,0,0,0,0,0
baying,0,0,0,0,0,0,1,0,0,0,0,0,0
growl,0,0,0,0,0,0,1,0,0,0,0,0,0
howl,0,0,0,0,0,0,1,0,0,0,0,0,0
squeal,0,0,0,0,0,0,5,0,0,0,0,5,0
groan,0,0,0,0,0,0,1,0,0,0,0,2,0
presently,0,0,15,0,0,0,0,0,0,0,0,0,0
unfortunately,0,0,3,0,0,0,0,0,0,0,0,0,0
rush,0,0,0,0,0,0,4,0,0,0,0,10,0
gobble,0,0,0,0,0,0,0,0,0,0,0,4,0
stop,0,0,0,0,0,0,0,0,0,0,0,12,0
bite,0,0,0,0,0,0,2,0,0,0,0,4,0
limp,0,0,0,0,0,0,0,0,0,0,0,1,0
escort,0,0,0,0,0,0,0,0,0,0,0,1,0
tear,0,0,0,0,0,0,6,0,0,0,0,1,0
account,0,0,0,0,0,0,5,0,0,0,0,0,0
permit,0,0,0,0,0,0,0,0,0,0,0,2,0
nerve,0,0,0,0,0,0,2,0,0,0,0,0,0
bad,12,0,0,0,0,0,0,0,0,0,0,0,0
sitter,0,0,0,0,0,0,1,0,0,0,0,0,0
cat,0,0,0,0,0,0,57,0,0,0,0,1,0
call,0,0,0,0,0,0,0,0,0,0,0,33,0
anxious,5,0,0,0,0,0,0,0,0,0,0,0,0
parent,0,0,0,0,0,0,3,0,0,0,0,0,0
kitten,0,0,0,0,0,0,5,0,0,0,0,0,0
continually,0,0,1,0,0,0,0,0,0,0,0,0,0
mischief,0,0,0,0,0,0,4,0,0,0,0,0,0
baking,0,0,0,0,0,0,1,0,0,0,0,0,0
shut,1,0,0,0,0,0,0,0,0,0,0,19,0
cupboard,0,0,0,0,0,0,12,0,0,0,0,0,0
mew,0,0,0,0,0,0,0,0,0,0,0,5,0
pantry,0,0,0,0,0,0,3,0,0,0,0,0,0
staircase,0,0,0,0,0,0,4,0,0,0,0,0,0
spare,1,0,0,0,0,0,0,0,0,0,0,1,0
bedroom,0,0,0,0,0,0,10,0,0,0,0,0,0
cover,0,0,0,0,0,0,0,0,0,0,0,8,0
dust,0,0,0,0,0,0,4,0,0,0,0,2,0
sheet,0,0,0,0,0,0,1,0,0,0,0,0,0
upstairs,0,0,5,0,0,0,0,0,0,0,0,0,0
attic,0,0,0,0,0,0,7,0,0,0,0,0,0
passage,0,0,0,0,0,0,11,0,0,0,0,0,0
wall,0,0,0,0,0,0,11,0,0,0,0,0,0
thick,4,0,0,0,0,0,0,0,0,0,0,0,0
queer,2,0,0,0,0,0,0,0,0,0,0,0,0
little,145,0,3,0,0,0,0,0,0,0,0,0,0
secret,1,0,0,0,0,0,0,0,0,0,0,0,0
certainly,0,0,5,0,0,0,0,0,0,0,0,0,0
odd,1,0,0,0,0,0,0,0,0,0,0,0,0
jagged,1,0,0,0,0,0,0,0,0,0,0,0,0
doorway,0,0,0,0,0,0,3,0,0,0,0,0,0
wainscot,0,0,0,0,0,0,3,0,0,0,0,0,0
thing,0,0,0,0,0,0,17,0,0,0,0,0,0
disappear,0,0,0,0,0,0,0,0,0,0,0,7,0
especially,0,0,5,0,0,0,0,0,0,0,0,0,0
cheese,0,0,0,0,0,0,3,0,0,0,0,0,0
bacon,0,0,0,0,0,0,12,0,0,0,0,0,0
distracted,3,0,0,0,0,0,0,0,0,0,0,0,0
dreadfully,0,0,4,0,0,0,0,0,0,0,0,0,0
mother,0,0,0,0,0,0,7,0,0,0,0,0,0
push,0,0,0,0,0,0,0,0,0,0,0,20,0
straight,0,0,4,0,0,0,0,0,0,0,0,0,0
dough,0,0,0,0,0,0,10,0,0,0,0,0,0
rise,0,0,0,0,0,0,0,0,0,0,0,8,0
pan,0,0,0,0,0,0,6,0,0,0,0,0,0
fire,0,0,0,0,0,0,17,0,0,0,0,0,0
pat,0,0,0,0,0,0,2,0,0,0,0,1,0
paw,0,0,0,0,0,0,5,0,0,0,0,0,0
shall,0,0,0,24,0,0,0,0,0,0,0,0,0
muffin,0,0,0,0,0,0,4,0,0,0,0,0,0
somebody,0,0,0,0,0,0,0,0,7,0,0,0,0
knock,0,0,0,0,0,0,0,0,0,0,0,5,0
flour,0,0,0,0,0,0,4,0,0,0,0,0,0
barrel,0,0,0,0,0,0,9,0,0,0,0,0,0
fright,0,0,0,0,0,0,5,0,0,0,0,0,0
dairy,1,0,0,0,0,0,4,0,0,0,0,0,0
jar,0,0,0,0,0,0,4,0,0,0,0,0,0
stone,0,0,0,0,0,0,11,0,0,0,0,0,0
shelf,0,0,0,0,0,0,2,0,0,0,0,0,0
milk,0,0,0,0,0,0,7,0,0,0,0,0,0
stand,0,0,0,0,0,0,0,0,0,0,0,22,0
visitor,0,0,0,0,0,0,3,0,0,0,0,0,0
neighbour,0,0,0,0,0,0,2,0,0,0,0,0,0
borrow,0,0,0,0,0,0,0,0,0,0,0,5,0
yeast,0,0,0,0,0,0,9,0,0,0,0,0,0
downstairs,0,0,5,0,0,0,0,0,0,0,0,0,0
sad,1,0,0,0,0,0,0,0,0,0,0,0,0
son,0,0,0,0,0,0,7,0,0,0,0,0,0
afraid,15,0,0,0,0,0,0,0,0,0,0,0,0
rat,0,0,0,0,0,0,33,0,0,0,0,0,0
wipe,0,0,0,0,0,0,0,0,0,0,0,8,0
apron,0,0,0,0,0,0,2,0,0,0,0,0,0
cradle,0,0,0,0,0,0,1,0,0,0,0,0,0
tea,0,0,0,0,0,0,16,0,0,0,0,0,0
unruly,1,0,0,0,0,0,0,0,0,0,0,0,0
family,0,0,0,0,0,0,19,0,0,0,0,0,0
help,0,0,0,0,0,0,2,0,0,0,0,5,0
whip,0,0,0,0,0,0,2,0,0,0,0,2,0
soot,0,0,0,0,0,0,4,0,0,0,0,0,0
fender,0,0,0,0,0,0,6,0,0,0,0,0,0
want,0,0,0,0,0,0,1,0,0,0,0,15,0
sweeping,0,0,0,0,0,0,1,0,0,0,0,0,0
work,0,0,0,0,0,0,4,0,0,0,0,9,0
thoroughly,0,0,2,0,0,0,0,0,0,0,0,0,0
bed,0,0,0,0,0,0,37,0,0,0,0,0,0
umbrella,0,0,0,0,0,0,2,0,0,0,0,0,0
rummage,0,0,0,0,0,0,0,0,0,0,0,1,0
fetch,0,0,0,0,0,0,0,0,0,0,0,16,0
candle,0,0,0,0,0,0,6,0,0,0,0,0,0
clothe,0,0,0,0,0,0,9,0,0,0,0,0,0
chest,0,0,0,0,0,0,7,0,0,0,0,0,0
bang,0,0,0,0,0,0,1,0,0,0,0,3,0
scuttere,0,0,0,0,0,0,0,0,0,0,0,2,0
yes,0,0,0,0,0,8,0,0,0,0,0,0,0
infest,0,0,0,0,0,0,0,0,0,0,0,1,0
tearfully,0,0,1,0,0,0,0,0,0,0,0,0,0
seven,0,0,0,0,0,0,0,7,0,0,0,0,0
young,21,0,0,0,0,0,0,0,0,0,0,0,0
one,0,0,0,0,0,0,2,0,0,0,0,0,0
hole,0,0,0,0,0,0,35,0,0,0,0,0,0
father,0,0,0,0,0,0,1,0,0,0,0,0,0
enormous,5,0,0,0,0,0,0,0,0,0,0,0,0
yellow,11,0,0,0,0,0,0,0,0,0,0,0,0
tooth,0,0,0,0,0,0,12,0,0,0,0,0,0
whisk,0,0,0,0,0,0,0,0,0,0,0,2,0
curious,3,0,0,0,0,0,0,0,0,0,0,0,0
roly,8,0,0,0,0,0,0,0,0,0,0,0,0
poly,4,0,0,0,0,0,2,0,0,0,0,0,0
floor,0,0,0,0,0,0,18,0,0,0,0,0,0
return,0,0,0,0,0,0,0,0,0,0,0,5,0
drag,0,0,0,0,0,0,0,0,0,0,0,8,0
shake,0,0,0,0,0,0,0,0,0,0,0,4,0
terrible,1,0,0,0,0,0,0,0,0,0,0,0,0
woman,0,0,0,0,0,0,7,0,0,0,0,0,0
steal,0,0,0,0,0,0,0,0,0,0,0,10,0
sure,10,0,3,0,0,0,0,0,0,0,0,0,0
mark,0,0,0,0,0,0,7,0,0,0,0,0,0
scratching,0,0,0,0,0,0,1,0,0,0,0,0,0
finger,0,0,0,0,0,0,3,0,0,0,0,0,0
lump,0,0,0,0,0,0,2,0,0,0,0,0,0
frightened,6,0,0,0,0,0,0,0,0,0,0,0,0
peep,0,0,0,0,0,0,0,0,0,0,0,12,0
take,0,0,0,0,0,0,0,0,0,0,0,36,0
safely,0,0,5,0,0,0,0,0,0,0,0,0,0
tip,0,0,0,0,0,0,2,0,0,0,0,1,0
scramble,0,0,0,0,0,0,0,0,0,0,0,5,0
man,0,0,0,0,0,0,23,0,0,0,0,0,0
dreadful,4,0,0,0,0,0,0,0,0,0,0,0,0
normous,1,0,0,0,0,0,0,0,0,0,0,0,0
big,26,0,0,0,0,0,0,0,0,0,0,0,0
butter,0,0,0,0,0,0,12,0,0,0,0,0,0
roll,0,0,0,0,0,0,0,0,0,0,0,23,0
pin,0,0,0,0,0,0,13,0,0,0,0,1,0
poor,9,0,0,0,0,0,0,0,0,0,0,0,0
exclaim,0,0,0,0,0,0,0,0,0,0,0,8,0
wring,0,0,0,0,0,0,0,0,0,0,0,2,0
distinctly,0,0,1,0,0,0,0,0,0,0,0,0,0
send,0,0,0,0,0,0,0,0,0,0,0,14,0
saw,0,0,0,0,0,0,3,0,0,0,0,0,0
happen,0,0,0,0,0,0,0,0,0,0,0,9,0
unwise,2,0,0,0,0,0,0,0,0,0,0,0,0
person,0,0,0,0,0,0,20,0,0,0,0,0,0
bake,0,0,0,0,0,0,0,0,0,0,0,2,0
nice,6,0,0,0,0,0,0,0,0,0,0,0,0
fix,0,0,0,0,0,0,0,0,0,0,0,1,0
light,2,0,0,0,0,0,8,0,0,0,0,5,0
hot,8,0,0,0,0,0,0,0,0,0,0,0,0
choky,1,0,0,0,0,0,0,0,0,0,0,0,0
smoke,0,0,0,0,0,0,6,0,0,0,0,5,0
green,13,0,0,0,0,0,1,0,0,0,0,0,0
stick,0,0,0,0,0,0,12,0,0,0,0,7,0
fashioned,3,0,0,0,0,0,0,0,0,0,0,0,0
wide,3,0,2,0,0,0,0,0,0,0,0,0,0
plenty,1,0,0,0,0,0,4,0,0,0,0,0,0
room,0,0,0,0,0,0,9,0,0,0,0,0,0
balance,0,0,0,0,0,0,0,0,0,0,0,2,0
iron,0,0,0,0,0,0,5,0,0,0,0,0,0
bar,0,0,0,0,0,0,4,0,0,0,0,0,0
kettle,0,0,0,0,0,0,7,0,0,0,0,0,0
hang,0,0,0,0,0,0,0,0,0,0,0,11,0
land,0,0,0,0,0,0,2,0,0,0,0,3,0
ledge,0,0,0,0,0,0,1,0,0,0,0,0,0
high,5,0,7,0,0,0,0,0,0,0,0,0,0
cough,0,0,0,0,0,0,0,0,0,0,0,6,0
choke,0,0,0,0,0,0,0,0,0,0,0,1,0
crackle,0,0,0,0,0,0,1,0,0,0,0,2,0
burn,0,0,0,0,0,0,0,0,0,0,0,3,0
climb,0,0,0,0,0,0,0,0,0,0,0,7,0
slate,0,0,0,0,0,0,2,0,0,0,0,0,0
sparrow,0,0,0,0,0,0,1,0,0,0,0,0,0
slip,0,0,0,0,0,0,0,0,0,0,0,6,0
fall,0,0,0,0,0,0,0,0,0,0,0,22,0
singe,0,0,0,0,0,0,0,0,0,0,0,11,0
beautiful,5,0,0,0,0,0,0,0,0,0,0,0,0
blue,22,0,0,0,0,0,0,0,0,0,0,0,0
jacket,0,0,0,0,0,0,2,0,0,0,0,0,0
people,0,0,0,0,0,0,13,0,0,0,0,0,0
hearth,0,0,0,0,0,0,4,0,0,0,0,0,0
stack,0,0,0,0,0,0,1,0,0,0,0,0,0
roof,0,0,0,0,0,0,2,0,0,0,0,0,0
tower,0,0,0,0,0,0,1,0,0,0,0,1,0
daylight,0,0,0,0,0,0,2,0,0,0,0,0,0
shine,0,0,0,0,0,0,0,0,0,0,0,4,0
