word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,PRON,SCONJ,VERB,X
necessity,0,0,0,0,0,1,0,0,0,0,0
lower,7,0,0,0,0,0,0,0,0,1,0
classification,0,0,0,0,0,1,0,0,0,0,0
structural,2,0,0,0,0,0,0,0,0,0,0
stride,0,0,0,0,0,2,0,0,0,3,0
gait,0,0,0,0,0,2,0,0,0,0,0
knuckle,0,0,0,0,0,2,0,0,0,0,0
pelvis,0,0,0,0,0,14,0,0,0,0,0
femur,0,0,0,0,0,9,0,0,0,0,0
set,0,0,0,0,0,0,0,0,0,3,0
apart,0,0,2,0,0,0,0,0,0,0,0
hip,0,0,0,0,0,10,0,0,0,0,0
knee,0,0,0,0,0,10,0,0,0,0,0
try,0,0,0,0,0,0,0,0,0,3,0
unique,10,0,0,0,0,0,0,0,0,0,0
biped,0,0,0,0,0,6,0,0,0,0,0
hop,0,0,0,0,0,0,0,0,0,1,0
waddle,0,0,0,0,0,0,0,0,0,1,0
exclusively,0,0,2,0,0,0,0,0,0,0,0
striding,0,0,0,0,0,1,0,0,0,0,0
hind,3,0,0,0,0,0,0,0,0,0,0
dominate,0,0,0,0,0,0,0,0,0,2,0
accordingly,0,0,3,0,0,0,0,0,0,0,0
dwell,0,0,0,0,0,0,0,0,0,1,0
plan,0,0,0,0,0,1,0,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,3,0
feeding,0,0,0,0,0,1,0,0,0,0,0
initial,3,0,0,0,0,0,0,0,0,0,0
standing,0,0,0,0,0,2,0,0,0,0,0
squat,0,0,0,0,0,0,0,0,0,3,0
running,0,0,0,0,0,2,0,0,0,0,0
stand,0,0,0,0,0,0,0,0,0,8,0
thighbone,0,0,0,0,0,2,0,0,0,0,0
align,0,0,0,0,0,0,0,0,0,3,0
respective,1,0,0,0,0,0,0,0,0,0,0
continuous,1,0,0,0,0,0,0,0,0,0,0
vertical,2,0,0,0,0,0,0,0,0,0,0
column,0,0,0,0,0,2,0,0,0,0,0
simply,0,0,3,0,0,0,0,0,0,0,0
tilt,0,0,0,0,0,0,0,0,0,1,0
forward,0,0,5,0,0,0,0,0,0,0,0
slightly,0,0,1,0,0,0,0,0,0,0,0
keep,0,0,0,0,0,0,0,0,0,2,0
displace,0,0,0,0,0,0,0,0,0,1,0
mass,0,0,0,0,0,8,0,0,0,0,0
muscle,0,0,0,0,0,15,0,0,0,0,0
masse,0,0,0,0,0,2,0,0,0,0,0
power,0,0,0,0,0,3,0,0,0,3,0
rise,0,0,0,0,0,0,0,0,0,2,0
transfer,0,0,0,0,0,0,0,0,0,3,0
thigh,0,0,0,0,0,4,0,0,0,0,0
heel,0,0,0,0,0,5,0,0,0,0,0
ball,0,0,0,0,0,1,0,0,0,0,0
muscular,2,0,0,0,0,0,0,0,0,0,0
effort,0,0,0,0,0,3,0,0,0,0,0
expend,0,0,0,0,0,0,0,0,0,2,0
buttock,0,0,0,0,0,2,0,0,0,0,0
anterior,2,0,0,0,0,0,0,0,0,0,0
calf,0,0,0,0,0,3,0,0,0,0,0
unused,1,0,0,0,0,0,0,0,0,0,0
contraction,0,0,0,0,0,1,0,0,0,0,0
depend,0,0,0,0,0,0,0,0,0,4,0
construct,0,0,0,0,0,2,0,0,0,3,0
strategically,0,0,1,0,0,0,0,0,0,0,0
ligament,0,0,0,0,0,3,0,0,0,0,0
position,0,0,0,0,0,1,0,0,0,1,0
fortunately,0,0,1,0,0,0,0,0,0,0,0
paleoanthropologist,0,0,0,0,0,6,0,0,0,0,0
dramatic,3,0,0,0,0,0,0,0,0,0,0
sign,0,0,0,0,0,1,0,0,0,0,0
carry,0,0,0,0,0,0,0,0,0,3,0
notable,4,0,0,0,0,0,0,0,0,0,0
anatomic,2,0,0,0,0,0,0,0,0,0,0
readily,0,0,4,0,0,0,0,0,0,0,0
orient,0,0,0,0,0,0,0,0,0,1,0
assume,0,0,0,0,0,0,0,0,0,5,0
trunk,0,0,0,0,0,2,0,0,0,0,0
bend,0,0,0,0,0,0,0,0,0,1,0
spine,0,0,0,0,0,1,0,0,0,0,0
upward,0,0,2,0,0,0,0,0,0,0,0
lumbar,1,0,0,0,0,1,0,0,0,0,0
upper,8,0,0,0,0,0,0,0,0,0,0
reposition,0,0,0,0,0,0,0,0,0,1,0
assistance,0,0,0,0,0,1,0,0,0,0,0
wobble,0,0,0,0,0,0,0,0,0,1,0
ilium,0,0,0,0,0,5,0,0,0,0,0
blade,0,0,0,0,0,5,0,0,0,0,0
shaped,2,0,0,0,0,0,0,0,0,0,0
ischium,0,0,0,0,0,3,0,0,0,0,0
protuberance,0,0,0,0,0,1,0,0,0,0,0
sacrum,0,0,0,0,0,3,0,0,0,0,0
wedge,0,0,0,0,0,1,0,0,0,0,0
fusing,0,0,0,0,0,1,0,0,0,0,0
vertebra,0,0,0,0,0,2,0,0,0,0,0
articulate,2,0,0,0,0,0,0,0,0,2,0
sacral,1,0,0,0,0,0,0,0,0,0,0
sacra,0,0,0,0,0,1,0,0,0,0,0
ilia,0,0,0,0,0,3,0,0,0,0,0
curve,0,0,0,0,0,0,0,0,0,1,0
inner,1,0,0,0,0,0,0,0,0,0,0
sideways,0,0,1,0,0,0,0,0,0,0,0
quadruped,0,0,0,0,0,3,0,0,0,0,0
curved,3,0,0,0,0,0,0,0,0,0,0
situate,0,0,0,0,0,0,0,0,0,1,0
gluteal,1,0,0,0,0,0,0,0,0,0,0
steady,0,0,0,0,0,0,0,0,0,1,0
swing,0,0,0,0,0,0,0,0,0,1,0
step,0,0,0,0,0,2,0,0,0,0,0
special,3,0,0,0,0,0,0,0,0,0,0
mechanism,0,0,0,0,0,2,0,0,0,0,0
smoothly,0,0,1,0,0,0,0,0,0,0,0
oscillation,0,0,0,0,0,1,0,0,0,0,0
gross,1,0,0,0,0,0,0,0,0,0,0
speedy,1,0,0,0,0,0,0,0,0,0,0
action,0,0,0,0,0,1,0,0,0,0,0
hamstring,0,0,0,0,0,2,0,0,0,0,0
extension,0,0,0,0,0,2,0,0,0,0,0
climb,0,0,0,0,0,0,0,0,0,5,0
globular,1,0,0,0,0,0,0,0,0,0,0
neck,0,0,0,0,0,2,0,0,0,0,0
prominent,4,0,0,0,0,0,0,0,0,0,0
lateral,2,0,0,0,0,0,0,0,0,0,0
ridge,0,0,0,0,0,1,0,0,0,0,0
buttress,0,0,0,0,0,0,0,0,0,1,0
groove,0,0,0,0,0,1,0,0,0,0,0
kneecap,0,0,0,0,0,1,0,0,0,0,0
lie,0,0,0,0,0,0,0,0,0,1,0
slant,0,0,0,0,0,0,0,0,0,1,0
midline,0,0,0,0,0,1,0,0,0,0,0
angle,0,0,0,0,0,1,0,0,0,0,0
end,0,0,0,0,0,3,0,0,0,0,0
converge,0,0,0,0,0,0,0,0,0,1,0
femoral,4,0,0,0,0,0,0,0,0,0,0
shaft,0,0,0,0,0,1,0,0,0,0,0
telltale,1,0,0,0,0,0,0,0,0,0,0
angling,0,0,0,0,0,2,0,0,0,0,0
surprising,2,0,0,0,0,0,0,0,0,0,0
propel,0,0,0,0,0,0,0,0,0,1,0
entire,2,0,0,0,0,0,0,0,0,0,0
load,0,0,0,0,0,1,0,0,0,0,0
robust,4,0,0,0,0,0,0,0,0,0,0
permanently,0,0,1,0,0,0,0,0,0,0,0
diminutive,3,0,0,0,0,0,0,0,0,0,0
mobile,4,0,0,0,0,0,0,0,0,0,0
midfoot,0,0,0,0,0,1,0,0,0,0,0
stable,2,0,0,0,0,0,0,0,0,0,0
arch,0,0,0,0,0,2,0,0,0,0,0
strength,0,0,0,0,0,3,0,0,0,0,0
footprint,0,0,0,0,0,3,0,0,0,0,0
adept,1,0,0,0,0,0,0,0,0,0,0
walker,0,0,0,0,0,3,0,0,0,0,0
meter,0,0,0,0,0,1,0,0,0,0,0
trackway,0,0,0,0,0,1,0,0,0,0,0
leisurely,1,0,0,0,0,0,0,0,0,0,0
pace,0,0,0,0,0,1,0,0,0,0,0
moist,3,0,0,0,0,0,0,0,0,0,0
volcanic,1,0,0,0,0,0,0,0,0,0,0
ash,0,0,0,0,0,1,0,0,0,0,0
observable,1,0,0,0,0,0,0,0,0,0,0
walking,0,0,0,0,0,1,0,0,0,0,0
astonishingly,0,0,2,0,0,0,0,0,0,0,0
habitually,0,0,1,0,0,0,0,0,0,0,0
barefoot,1,0,0,0,0,0,0,0,0,0,0
tropic,0,0,0,0,0,2,0,0,0,0,0
trail,0,0,0,0,0,1,0,0,0,0,0
fragmentary,1,0,0,0,0,0,0,0,0,0,0
foramen,0,0,0,0,0,2,0,0,0,0,0
magnum,0,0,0,0,0,2,0,0,0,0,0
hole,0,0,0,0,0,2,0,0,0,0,0
skull,0,0,0,0,0,15,0,0,0,0,0
spinal,2,0,0,0,0,0,0,0,0,0,0
cord,0,0,0,0,0,1,0,0,0,0,0
enter,0,0,0,0,0,0,0,0,0,1,0
opening,0,0,0,0,0,1,0,0,0,0,0
centrally,0,0,1,0,0,0,0,0,0,0,0
rear,5,0,1,0,0,0,0,0,0,0,0
stooped,1,0,0,0,0,0,0,0,0,0,0
downward,0,0,1,0,0,0,0,0,0,0,0
atop,0,1,0,0,0,0,0,0,0,0,0
indicative,1,0,0,0,0,0,0,0,0,0,0
tarsal,1,0,0,0,0,0,0,0,0,0,0
pelvic,2,0,0,0,0,0,0,0,0,0,0
attachment,0,0,0,0,0,1,0,0,0,0,0
site,0,0,0,0,0,13,0,0,0,0,0
track,0,0,0,0,0,1,0,0,0,2,0
maker,0,0,0,0,0,2,0,0,0,0,0
young,4,0,0,0,0,0,0,0,0,0,0
regular,2,0,0,0,0,0,0,0,0,0,0
food,0,0,0,0,0,8,0,0,0,0,0
nightly,1,0,0,0,0,0,0,0,0,0,0
lodging,0,0,0,0,0,2,0,0,0,0,0
avoidance,0,0,0,0,0,1,0,0,0,0,0
yield,0,0,0,0,0,0,0,0,0,3,0
locomotor,4,0,0,0,0,1,0,0,0,0,0
habit,0,0,0,0,0,1,0,0,0,0,0
wide,6,0,0,0,0,0,0,0,0,0,0
stout,1,0,0,0,0,0,0,0,0,0,0
finger,0,0,0,0,0,13,0,0,0,0,0
laterally,0,0,1,0,0,0,0,0,0,0,0
flared,1,0,0,0,0,0,0,0,0,0,0
configuration,0,0,0,0,0,3,0,0,0,0,0
rib,0,0,0,0,0,1,0,0,0,0,0
cage,0,0,0,0,0,1,0,0,0,0,0
maneuver,0,0,0,0,0,0,0,0,0,1,0
platyop,0,0,0,0,0,2,0,0,0,0,0
fragment,0,0,0,0,0,4,0,0,0,1,0
positional,1,0,0,0,0,0,0,0,0,0,0
infer,0,0,0,0,0,0,0,0,0,3,0
markedly,0,0,1,0,0,0,0,0,0,0,0
eastern,10,0,0,0,0,0,0,0,0,0,0
poorly,0,0,2,0,0,0,0,0,0,0,0
arm,0,0,0,0,0,3,0,0,0,0,0
craniodental,1,0,0,0,0,0,0,0,0,0,0
elongated,1,0,0,0,0,0,0,0,0,0,0
humerus,0,0,0,0,0,1,0,0,0,0,0
forearm,0,0,0,0,0,4,0,0,0,0,0
relatively,0,0,13,0,0,0,0,0,0,0,0
retain,0,0,0,0,0,0,0,0,0,3,0
arboreally,0,0,1,0,0,0,0,0,0,0,0
active,3,0,0,0,0,0,0,0,0,0,0
mélange,0,0,0,0,0,1,0,0,0,0,0
investigator,0,0,0,0,0,2,0,0,0,0,0
kya,0,0,0,0,0,33,0,0,0,0,1
recall,0,0,0,0,0,0,0,0,0,2,0
flare,0,0,0,0,0,0,0,0,0,2,0
stabilize,0,0,0,0,0,0,0,0,0,1,0
stocky,2,0,0,0,0,0,0,0,0,0,0
accommodate,0,0,0,0,0,0,0,0,0,1,0
canal,0,0,0,0,0,2,0,0,0,0,0
pound,0,0,0,0,0,19,0,0,0,2,0
respectively,0,0,1,0,0,0,0,0,0,0,0
fetal,1,0,0,0,0,0,0,0,0,0,0
regrettably,0,0,1,0,0,0,0,0,0,0,0
undocumented,1,0,0,0,0,0,0,0,0,0,0
skeletal,8,0,0,0,0,0,0,0,0,0,0
suggestive,1,0,0,0,0,0,0,0,0,0,0
print,0,0,0,0,0,1,0,0,0,0,0
depth,0,0,0,0,0,1,0,0,0,0,0
safe,1,0,0,0,0,0,0,0,0,0,0
uniquely,0,0,2,0,0,0,0,0,0,0,0
cool,1,0,0,0,0,0,0,0,0,5,0
basically,0,0,2,0,0,0,0,0,0,0,0
subsequent,2,0,0,0,0,0,0,0,0,0,0
alteration,0,0,0,0,0,2,0,0,0,0,0
passage,0,0,0,0,0,2,0,0,0,0,0
brained,1,0,0,0,0,0,0,0,0,0,0
baby,0,0,0,0,0,2,0,0,0,0,0
attempt,0,0,0,0,0,1,0,0,0,1,0
wholly,0,0,1,0,0,0,0,0,0,0,0
satisfactory,1,0,0,0,0,0,0,0,0,0,0
increased,2,0,0,0,0,0,0,0,0,0,0
speed,0,0,0,0,0,1,0,0,0,0,0
rule,0,0,0,0,0,0,0,0,0,1,0
immediately,0,0,2,0,0,0,0,0,0,0,0
fast,1,0,0,0,0,0,0,0,0,0,0
runner,0,0,0,0,0,1,0,0,0,0,0
defense,0,0,0,0,0,3,0,0,0,0,0
hunting,0,0,0,0,0,3,0,0,0,0,0
weapon,0,0,0,0,0,2,0,0,0,0,0
problematic,1,0,0,0,0,0,0,0,0,0,0
stone,0,0,0,0,0,26,0,0,0,0,0
artifact,0,0,0,0,0,16,0,0,0,0,0
assumption,0,0,0,0,0,1,0,0,0,0,0
wood,0,0,0,0,0,2,0,0,0,0,0
perishable,1,0,0,0,0,0,0,0,0,0,0
factor,0,0,0,0,0,8,0,0,0,0,0
drive,0,0,0,0,0,0,0,0,0,2,0
wade,0,0,0,0,0,0,0,0,0,1,0
forage,0,0,0,0,0,0,0,0,0,4,0
avoid,0,0,0,0,0,0,0,0,0,2,0
shoreline,0,0,0,0,0,1,0,0,0,0,0
vigilantly,0,0,1,0,0,0,0,0,0,0,0
tall,4,0,0,0,0,0,0,0,0,0,0
migrant,0,0,0,0,0,1,0,0,0,0,0
herd,0,0,0,0,0,1,0,0,0,0,0
savanna,0,0,0,0,0,2,0,0,0,0,0
conserve,0,0,0,0,0,0,0,0,0,2,0
quadrupedism,0,0,0,0,0,1,0,0,0,0,0
furthermore,0,0,1,0,0,0,0,0,0,0,0
regularly,0,0,1,0,0,0,0,0,0,0,0
expose,0,0,0,0,0,0,0,0,0,2,0
midday,0,0,0,0,0,1,0,0,0,0,0
tropical,4,0,0,0,0,0,0,0,0,0,0
sunlight,0,0,0,0,0,2,0,0,0,0,0
benefit,0,0,0,0,0,0,0,0,0,1,0
damage,0,0,0,0,0,0,0,0,0,1,0
solar,1,0,0,0,0,0,0,0,0,0,0
ray,0,0,0,0,0,1,0,0,0,0,0
relief,0,0,0,0,0,1,0,0,0,0,0
air,0,0,0,0,0,2,0,0,0,0,0
pre,1,0,0,0,0,0,0,0,0,0,0
habitual,1,0,0,0,0,0,0,0,0,0,0
bipedally,0,0,2,0,0,0,0,0,0,0,0
bough,0,0,0,0,0,1,0,0,0,0,0
overhead,0,0,1,0,0,0,0,0,0,0,0
vine,0,0,0,0,0,2,0,0,0,0,0
gibbon,0,0,0,0,0,10,0,0,0,0,0
routinely,0,0,1,0,0,0,0,0,0,0,0
engage,0,0,0,0,0,0,0,0,0,1,0
activity,0,0,0,0,0,5,0,0,0,0,0
elect,0,0,0,0,0,0,0,0,0,1,0
floor,0,0,0,0,0,1,0,0,0,0,0
force,0,0,0,0,0,0,0,0,0,1,0
few,2,0,0,0,0,0,0,0,0,0,0
chest,0,0,0,0,0,2,0,0,0,0,0
configure,0,0,0,0,0,0,0,0,0,1,0
humanoid,2,0,0,0,0,2,0,0,0,0,0
straighter,0,0,1,0,0,0,0,0,0,0,0
occasionally,0,0,1,0,0,0,0,0,0,0,0
exert,0,0,0,0,0,0,0,0,0,1,0
vertically,0,0,1,0,0,0,0,0,0,0,0
mother,0,0,0,0,0,4,0,0,0,0,0
travel,0,0,0,0,0,0,0,0,0,2,0
balance,0,0,0,0,0,1,0,0,0,0,0
adopt,0,0,0,0,0,0,0,0,0,1,0
challenge,0,0,0,0,0,3,0,0,0,2,0
propellant,1,0,0,0,0,0,0,0,0,0,0
frequent,2,0,0,0,0,0,0,0,0,0,0
overhang,0,0,0,0,0,0,0,0,0,1,0
thicket,0,0,0,0,0,1,0,0,0,0,0
edge,0,0,0,0,0,3,0,0,0,0,0
favor,0,0,0,0,0,0,0,0,0,1,0
consume,0,0,0,0,0,0,0,0,0,1,0
harvest,0,0,0,0,0,1,0,0,0,0,0
forager,0,0,0,0,0,1,0,0,0,0,0
select,0,0,0,0,0,0,0,0,0,3,0
forefoot,0,0,0,0,0,1,0,0,0,0,0
squatting,0,0,0,0,0,1,0,0,0,0,0
enhance,0,0,0,0,0,0,0,0,0,1,0
extensor,0,0,0,0,0,1,0,0,0,0,0
athletic,1,0,0,0,0,0,0,0,0,0,0
stretch,0,0,0,0,0,0,0,0,0,1,0
arched,1,0,0,0,0,0,0,0,0,0,0
efficiency,0,0,0,0,0,2,0,0,0,0,0
effectively,0,0,2,0,0,0,0,0,0,0,0
elastic,1,0,0,0,0,0,0,0,0,0,0
tendon,0,0,0,0,0,2,0,0,0,0,0
cover,0,0,0,0,0,1,0,0,0,1,0
distance,0,0,0,0,0,1,0,0,0,0,0
heavy,1,0,0,0,0,0,0,0,0,0,0
sex,0,0,0,0,0,2,0,0,0,0,0
female,1,0,0,0,0,7,0,0,0,0,0
average,4,0,0,0,0,0,0,0,0,0,0
male,5,0,0,0,0,9,0,0,0,0,0
sexual,4,0,0,0,0,0,0,0,0,0,0
dimorphism,0,0,0,0,0,2,0,0,0,0,0
versus,0,7,0,0,0,0,0,0,0,0,0
internal,3,0,0,0,0,0,0,0,0,0,0
springlike,1,0,0,0,0,0,0,0,0,0,0
artist,0,0,0,0,0,1,0,0,0,0,0
conception,0,0,0,0,0,1,0,0,0,0,0
highlight,0,0,0,0,0,0,0,0,0,1,0
facial,2,0,0,0,0,0,0,0,0,0,0
representation,0,0,0,0,0,2,0,0,0,0,0
habilis,0,0,0,0,0,0,0,0,0,0,2
epidermal,1,0,0,0,0,0,0,0,0,0,0
respiratory,1,0,0,0,0,0,0,0,0,0,0
conjunction,0,0,0,0,0,2,0,0,0,0,0
trekking,0,0,0,0,0,1,0,0,0,0,0
sprinting,0,0,0,0,0,1,0,0,0,0,0
endurance,0,0,0,0,0,1,0,0,0,0,0
secure,0,0,0,0,0,0,0,0,0,1,0
foothold,0,0,0,0,0,1,0,0,0,0,0
subtropical,3,0,0,0,0,0,0,0,0,0,0
rich,4,0,0,0,0,0,0,0,0,0,0
concentration,0,0,0,0,0,3,0,0,0,0,0
sweat,0,0,0,0,0,4,0,0,0,0,0
gland,0,0,0,0,0,4,0,0,0,0,0
scalp,0,0,0,0,0,1,0,0,0,0,0
theirs,0,0,0,0,0,0,0,1,0,0,0
temperature,0,0,0,0,0,1,0,0,0,0,0
vigorous,2,0,0,0,0,0,0,0,0,0,0
abundantly,0,0,1,0,0,0,0,0,0,0,0
vascular,1,0,0,0,0,0,0,0,0,0,0
highly,0,0,6,0,0,0,0,0,0,0,0
sensitive,2,0,0,0,0,0,0,0,0,0,0
sparsely,0,0,2,0,0,0,0,0,0,0,0
haired,1,0,0,0,0,0,0,0,0,0,0
skin,0,0,0,0,0,9,0,0,0,0,0
greatly,0,0,1,0,0,0,0,0,0,0,0
endow,0,0,0,0,0,0,0,0,0,1,0
copious,1,0,0,0,0,0,0,0,0,0,0
secretion,0,0,0,0,0,1,0,0,0,0,0
evaporation,0,0,0,0,0,1,0,0,0,0,0
strategic,1,0,0,0,0,0,0,0,0,0,0
torso,0,0,0,0,0,2,0,0,0,0,0
consequently,0,0,3,0,0,0,0,0,0,0,0
hairy,1,0,0,0,0,0,0,0,0,0,0
pause,0,0,0,0,0,0,0,0,0,1,0
pant,0,0,0,0,0,0,0,0,0,1,0
overheat,0,0,0,0,0,0,0,0,0,2,0
document,0,0,0,0,0,0,0,0,0,5,0
thoracic,1,0,0,0,0,0,0,0,0,0,0
subgroup,0,0,0,0,0,1,0,0,0,0,0
thorax,0,0,0,0,0,1,0,0,0,0,0
essentially,0,0,1,0,0,0,0,0,0,0,0
root,0,0,0,0,0,2,0,0,0,1,0
reduce,0,0,0,0,0,0,0,0,0,3,0
forested,1,0,0,0,0,0,0,0,0,0,0
induce,0,0,0,0,0,0,0,0,0,2,0
biome,0,0,0,0,0,8,0,0,0,0,0
succeed,0,0,0,0,0,0,0,0,0,1,0
intensify,0,0,0,0,0,0,0,0,0,1,0
contrast,0,0,0,0,0,3,0,0,0,0,0
disappear,0,0,0,0,0,0,0,0,0,1,0
blacki,0,0,0,0,0,1,0,0,0,0,0
map,0,0,0,0,0,3,0,0,0,1,0
australopithecus,1,0,0,0,0,0,0,0,0,0,0
reasonable,1,0,0,0,0,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,4,0
lifeway,0,0,0,0,0,1,0,0,0,0,0
insofar,0,0,1,0,0,0,0,0,0,0,0
discern,0,0,0,0,0,0,0,0,0,3,0
pliocene,3,0,0,0,0,0,0,0,0,0,0
faunal,1,0,0,0,0,0,0,0,0,0,0
floral,1,0,0,0,0,0,0,0,0,0,0
afarensis,0,0,0,0,0,1,0,0,0,0,0
riverine,1,0,0,0,0,0,0,0,0,0,0
lowland,0,0,0,0,0,1,0,0,0,0,0
dry,6,0,0,0,0,0,0,0,0,0,0
bushland,0,0,0,0,0,2,0,0,0,0,0
anamensis,0,0,0,0,0,1,0,0,0,0,0
nearby,1,0,3,0,0,0,0,0,0,0,0
northernmost,1,0,0,0,0,0,0,0,0,0,0
westernmost,1,0,0,0,0,0,0,0,0,0,0
wooded,2,0,0,0,0,0,0,0,0,0,0
near,0,2,0,0,0,0,0,0,0,0,0
water,0,0,0,0,0,3,0,0,0,1,0
arguably,0,0,2,0,0,0,0,0,0,0,0
wet,1,0,0,0,0,0,0,0,0,0,0
permanent,1,0,0,0,0,0,0,0,0,0,0
grassy,2,0,0,0,0,0,0,0,0,0,0
plain,0,0,0,0,0,1,0,0,0,0,0
cave,0,0,0,0,0,17,0,0,0,0,0
tenure,0,0,0,0,0,2,0,0,0,0,0
climate,0,0,0,0,0,3,0,0,0,0,0
shore,0,0,0,0,0,2,0,0,0,0,0
commonly,0,0,1,0,0,0,0,0,0,0,0
margin,0,0,0,0,0,2,0,0,0,0,0
deposit,0,0,0,0,0,6,0,0,0,0,0
sediment,0,0,0,0,0,2,0,0,0,0,0
pollen,0,0,0,0,0,1,0,0,0,0,0
highland,0,0,0,0,0,1,0,0,0,0,0
dense,1,0,0,0,0,0,0,0,0,0,0
arid,1,0,0,0,0,0,0,0,0,0,0
actual,1,0,0,0,0,0,0,0,0,0,0
foraging,0,0,0,0,0,2,0,0,0,0,0
preference,0,0,0,0,0,1,0,0,0,0,0
profound,1,0,0,0,0,0,0,0,0,0,0
effect,0,0,0,0,0,4,0,0,0,0,0
move,0,0,0,0,0,0,0,0,0,3,0
shortly,0,0,1,0,0,0,0,0,0,0,0
venture,0,0,0,0,0,0,0,0,0,1,0
temperate,1,0,0,0,0,0,0,0,0,0,0
subsequently,0,0,1,0,0,0,0,0,0,0,0
migration,0,0,0,0,0,7,0,0,0,0,0
dispersion,0,0,0,0,0,1,0,0,0,0,0
elaboration,0,0,0,0,0,2,0,0,0,0,0
kit,0,0,0,0,0,3,0,0,0,0,0
reduction,0,0,0,0,0,2,0,0,0,0,0
mouth,0,0,0,0,0,1,0,0,0,0,0
feeder,0,0,0,0,0,1,0,0,0,0,0
pluck,0,0,0,0,0,0,0,0,0,1,0
catch,0,0,0,0,0,0,0,0,0,1,0
item,0,0,0,0,0,1,0,0,0,0,0
selectively,0,0,1,0,0,0,0,0,0,0,0
ingest,0,0,0,0,0,0,0,0,0,1,0
emergent,1,0,0,0,0,0,0,0,0,0,0
versatility,0,0,0,0,0,1,0,0,0,0,0
fashion,0,0,0,0,0,0,0,0,0,1,0
device,0,0,0,0,0,1,0,0,0,0,0
bag,0,0,0,0,0,1,0,0,0,0,0
reliable,1,0,0,0,0,0,0,0,0,0,0
limit,0,0,0,0,0,0,0,0,0,1,0
transport,0,0,0,0,0,0,0,0,0,2,0
obvious,1,0,0,0,0,0,0,0,0,0,0
utility,0,0,0,0,0,1,0,0,0,0,0
night,0,0,0,0,0,2,0,0,0,0,0
chill,0,0,0,0,0,1,0,0,0,0,0
rain,0,0,0,0,0,1,0,0,0,0,0
sunshine,0,0,0,0,0,1,0,0,0,0,0
sharp,1,0,0,0,0,0,0,0,0,0,0
edged,1,0,0,0,0,0,0,0,0,0,0
flake,0,0,0,0,0,7,0,0,0,1,0
boon,0,0,0,0,0,2,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,0,2,0
cut,0,0,0,0,0,1,0,0,0,2,0
hide,0,0,0,0,0,1,0,0,0,0,0
stick,0,0,0,0,0,5,0,0,0,0,0
assist,0,0,0,0,0,0,0,0,0,1,0
shelled,1,0,0,0,0,0,0,0,0,0,0
marrow,0,0,0,0,0,1,0,0,0,0,0
naturally,0,0,2,0,0,0,0,0,0,0,0
control,0,0,0,0,0,5,0,0,0,3,0
fire,0,0,0,0,0,8,0,0,0,0,0
sturdy,1,0,0,0,0,0,0,0,0,0,0
shelter,0,0,0,0,0,5,0,0,0,0,0
defend,0,0,0,0,0,0,0,0,0,1,0
platform,0,0,0,0,0,2,0,0,0,0,0
daily,1,0,1,0,0,0,0,0,0,0,0
cutting,0,0,0,0,0,3,0,0,0,0,0
repeatedly,0,0,1,0,0,0,0,0,0,0,0
handheld,1,0,0,0,0,0,0,0,0,0,0
club,0,0,0,0,0,1,0,0,0,0,0
stabbing,0,0,0,0,0,1,0,0,0,0,0
spear,0,0,0,0,0,3,0,0,0,0,0
missile,0,0,0,0,0,1,0,0,0,0,0
formidable,1,0,0,0,0,0,0,0,0,0,0
vantage,0,0,0,0,0,1,0,0,0,0,0
practice,0,0,0,0,0,2,0,0,0,0,0
overrule,0,0,0,0,0,0,0,0,0,1,0
construction,0,0,0,0,0,1,0,0,0,0,0
capuchin,1,0,0,0,0,1,0,0,0,0,0
extract,0,0,0,0,0,0,0,0,0,3,0
nutritious,1,0,0,0,0,0,0,0,0,0,0
morsel,0,0,0,0,0,1,0,0,0,0,0
protective,1,0,0,0,0,0,0,0,0,0,0
toolmaker,0,0,0,0,0,1,0,0,0,0,0
motor,0,0,0,0,0,2,0,0,0,0,0
nonetheless,0,0,1,0,0,0,0,0,0,0,0
substantial,1,0,0,0,0,0,0,0,0,0,0
opposable,4,0,0,0,0,0,0,0,0,0,0
thumb,0,0,0,0,0,15,0,0,0,0,0
capable,6,0,0,0,0,0,0,0,0,0,0
digit,0,0,0,0,0,2,0,0,0,0,0
grip,0,0,0,0,0,6,0,0,0,1,0
underpin,0,0,0,0,0,0,0,0,0,1,0
manipulatory,1,0,0,0,0,0,0,0,0,0,0
flexor,0,0,0,0,0,2,0,0,0,0,0
pollicis,0,0,0,0,0,1,0,0,0,0,1
longus,0,0,0,0,0,2,0,0,0,0,0
pinch,0,0,0,0,0,1,0,0,0,0,0
fingertip,0,0,0,0,0,3,0,0,0,0,0
equip,0,0,0,0,0,0,0,0,0,1,0
pad,0,0,0,0,0,1,0,0,0,0,0
proportional,1,0,0,0,0,0,0,0,0,0,0
precise,2,0,0,0,0,0,0,0,0,0,0
firm,1,0,0,0,0,0,0,0,0,0,0
contact,0,0,0,0,0,2,0,0,0,0,0
tip,0,0,0,0,0,5,0,0,0,0,0
saddle,0,0,0,0,0,2,0,0,0,0,0
refine,0,0,0,0,0,0,0,0,0,1,0
rotation,0,0,0,0,0,2,0,0,0,0,0
basis,0,0,0,0,0,9,0,0,0,0,0
